"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "color"
"1550x1050" 0.495753404 0 3.055925788 5.76550374 1.106955433 0 7.40234978 3.351996952 0 0 4.808112881 1.633863184 0 0 0.495753404 2.974568626 37.497851048 1.106955433 2.444768173 2.82504283 2.098455239 0.991498575 1.749311809 0 0 6.560325048 0.611202029 11.251919605 0.611202029 1.106955433 0 3.205434937 8.740103437 2.276196937 0.495753404 0 0.495753404 5.038972128 0.611202029 0 0.611202029 2.62536299 3.467407439 1.633863184 0 0 1.106955433 7.056121423 3.701192911 61.763917357 3.667131096 0.991498575 0 7.86408997 1.13810978 1.602700604 2.098455239 12.319975141 0 0 4.889521344 10.570767828 5.038972128 13.762734627 0.611202029 1.13810978 0.611202029 0.611202029 0 0 4.923572487 1.833544255 1.718142001 3.267695512 6.554447467 0.611202029 0 4.808112881 8.169326266 6.675661033 0.611202029 0 1.48725321 2.213887172 5.453272436 0.611202029 1.106955433 1.98304634 2.129608355 1.106955433 1.749311809 15.643757793 1.98304634 13.928490305 2.098455239 0.611202029 2.098455239 0.611202029 1.48725321 0.495753404 3.470334282 3.470334282 1.106955433 0.495753404 3.701192911 4.194035568 0.611202029 64.053963619 0 13.092871732 0.611202029 1.106955433 12.604650907 1.13810978 3.205434937 0.495753404 0 0.495753404 2.329297659 2.245065213 4.774003934 0 0.991498575 0 0.991498575 19.693937695 0.991498575 5.10414734 0.611202029 0.495753404 4.1628845 1.13810978 0.495753404 0 0 0.019419648 0.017420538 0.035351007 0.063468706 0 3.17e-05 0.037788849 0 0 0 0.076466017 0 0.124466746 0 0.046521126 0.075687703 0.165357375 0.0284472 0.037477873 0.013225474 5
"1550x1150" 0 4.459843703 3.633442311 7.207442189 6.787654857 7.31751379 9.185343103 31.790276011 0 0 11.894837065 11.114862758 1.575747305 2.593597562 14.960011069 168.486765832 87.191833041 3.017203451 4.064681254 0 2.327818736 3.216939468 0.622743955 2.064768361 5.833091221 22.129697814 2.528167082 18.982033254 1.442024406 0.623341906 1.246085861 16.459225675 23.476375857 3.504665591 0.623341906 0 0 17.256787536 0 1.442024406 25.732705281 1.505359196 5.411128412 0.622743955 0.622743955 0.623341906 3.280836464 26.55236998 8.717187619 12.2310316 3.736526811 1.999343075 0.622743955 26.207675397 0.752669382 4.32930243 10.882899038 47.455587418 0.623341906 0.622743955 7.440306936 7.901634365 6.943723977 68.322278848 0.952405399 4.233192121 3.835885951 4.949450291 0.623341906 0.623341906 1.575747305 2.19849126 1.868826088 0.752669382 10.620245385 2.688110267 1.246085861 44.089686292 35.282219322 28.941302075 0 3.374776844 14.776338022 4.754083864 0 1.442024406 10.914567648 16.103956673 4.657840647 8.190980026 1.376011288 32.641162004 1.245484182 42.158853315 17.078020803 2.064768361 5.082587658 1.641192163 2.688110267 0.622743955 7.210626115 5.572782078 3.374776844 1.246085861 15.27827178 0.952405399 0.622743955 1.442024406 0 13.933438928 2.065366312 1.869417648 34.46500292 0 49.123375143 0.623341906 0 1.575747305 1.375413337 6.654974949 0 5.834661626 0.622743955 7.246636427 0 39.2073434 4.102665015 26.524014959 2.128103151 1.998755243 13.803867481 2.950558963 1.246673693 0.752669382 33.444799625 1.267986709 0 0.020378972 0.035284174 0 0 0.321539048 0 0 0 0.037991773 0.081065857 0.044477286 0 0.257020811 0.134325943 4.038707606 1.550135801 0.002651127 0 7
"1550x1250" 0.904079252 0 2.559377605 14.693400539 5.291580211 2.284952584 9.76462707 64.274594329 2.509741655 0 3.172641366 1.704939452 2.811447972 12.721607861 25.304995853 1.228077167 30.075426185 1.758517405 5.549899701 2.028933639 21.593753399 29.286009053 0 0 0 24.221312332 3.964221593 6.175615875 0 1.907367959 3.139405937 2.612962989 41.80744833 4.076683313 4.013872743 0.427216967 3.529839736 14.29644975 0.904079252 0 0.427216967 16.125586772 1.28165512 0 0 65.49668571 2.132150587 9.870452139 5.871589552 100.526960787 0.476862285 0.904079252 0 4.272177216 0.904079252 10.916687087 22.326632465 58.467296513 2.235364673 1.38092652 1.277722485 46.495354499 5.869979922 25.430779864 0.476862285 0.427216967 5.321503157 0 0.427216967 0.427216967 2.235364673 5.512386458 2.334584926 0.904079252 18.245344741 2.728979536 0 15.332272944 23.021138737 6.815824748 2.861090667 3.185091205 3.7651216 0 3.135445126 1.28165512 2.811447972 3.661950867 0.854428102 1.754569753 2.235364673 32.397521691 0 34.550908411 14.138591722 35.513090412 9.646893243 4.520642957 7.526903105 0.904079252 17.028359337 2.646158831 8.903842898 17.73699755 13.270258489 3.109793491 1.364503711 1.655288302 6.496018957 11.069589505 8.622307069 1.228077167 3.649456295 2.165363911 17.441932735 0 0 9.963804999 46.688722746 8.941043527 3.814819381 7.513898551 1.277722485 2.883371792 4.291636458 32.301085565 2.078578957 11.88426557 1.907367959 0.904079252 7.926293803 11.063326253 3.684248087 0.427216967 0.476862285 0 0.079408016 0.001468745 0.058252178 0.774908089 0.001012475 0.13841338 0 0.09546544 0 0.135411954 0.747701435 1.703458248 0 0.272096478 1.708519272 0.743358476 0.48545671 0 0.28759713 7
"1550x1350" 0.38528777 0.38528777 2.564942766 1.70075592 1.926442531 2.564942766 6.803068248 5.581221783 0 0.38528777 4.265751333 7.094777823 1.475113154 0.38528777 11.82756862 8.635863971 38.359751919 5.102309508 1.63475356 1.089825384 2.697004677 0.930186443 0 0.770557356 2.405310916 27.471847746 0.770557356 6.258166812 0.930186443 0.544898673 2.724603097 1.155857247 14.244560906 1.70075592 0 0.38528777 0 5.740818471 0 0.770557356 0 3.269529317 0.38528777 0 0 0.930186443 4.651045628 19.813582228 2.63097362 51.833179277 3.467555948 0.544898673 0.930186443 25.6968519 0 1.089825384 4.783073631 17.325845899 0 0.930186443 0.544898673 8.118564348 4.265751333 27.962738492 0 0.544898673 0 0.38528777 0 0 2.790610807 1.926442531 1.70075592 0.38528777 4.810677553 0.38528777 0 5.553591461 1.475113154 4.331758237 0 0.544898673 8.757070585 0.38528777 1.315456029 0 1.541148236 5.129881192 0.544898673 2.02004133 0.544898673 21.978738923 0 20.888736495 8.729534146 0.38528777 4.876659673 0 1.089825384 4.172079165 5.328000342 0 5.036295563 0.770557356 1.926442531 0.544898673 0 0.544898673 0.38528777 6.577488099 0.770557356 2.02004133 2.179654996 1.475113154 15.187176673 0 0.544898673 0.770557356 1.86038274 1.089825384 0 1.926442531 0 5.008692788 0.544898673 17.394051949 0 1.63475356 0.38528777 0 4.810677553 0.544898673 2.311692466 0 0 0.338720766 0.024325537 0 0.086990528 0 0.000526463 0.060477399 0.093314228 0 0 0.114976292 0 0.74820572 0 0.16507786 0.035685593 0.278513111 0.903136769 0 0 2
"1550x1450" 0 0 1.270436821 35.591086164 4.003014128 5.142928961 29.88010206 52.180976711 0.683565432 1.322843765 4.367950635 6.667411203 1.115972407 0 18.784654728 5.468595585 44.597101706 7.210267383 7.807165631 5.324192315 18.665807307 1.931858421 0.683565432 0.683565432 19.275987612 21.566392952 0.609014656 18.75081974 2.488449449 4.46399131 1.90160863 4.936838787 48.995113711 1.954002253 3.450033136 0.661422165 0 23.394436876 0 0 17.166370411 38.589278975 3.830349169 0 0 0 0.661422165 39.091072317 6.67445329 81.074791239 3.761664615 2.637609829 1.777394572 22.00171232 0.661422165 21.165911647 8.670999672 67.003970565 0 1.417797922 5.186597035 20.334047592 8.69604168 56.566597539 5.169586372 6.623350937 2.231989938 1.115972407 0 0.683565432 10.878488335 1.270436821 5.00408016 2.91555537 9.820061528 0 2.71037801 35.128297808 24.981133508 5.370147959 0.683565432 11.389447907 6.64703608 9.724747812 4.688378719 1.724987063 5.127067951 6.522193383 7.207105194 7.157824214 6.652327059 26.301719477 2.334015605 76.537847505 34.234904347 0 17.628097648 2.463176161 2.942999691 15.035405712 22.631793853 5.598260952 6.85109605 1.115972407 4.716829351 0 0 3.349656343 1.115972407 40.953969148 2.101363354 2.533770329 52.989116479 2.637609829 55.388816161 0 1.801753996 2.231989938 0.683565432 11.800608335 0.661422165 10.227257781 0.609014656 0.661422165 3.654038804 53.790380511 3.202326164 5.809671664 3.938272296 7.334915897 9.517066773 3.06997466 3.90311735 0 19.289976421 0.048170663 0.042884982 0.02062523 0.071938814 0.013735838 0.009952928 1.485832327 0.001801482 0.925118679 0.00255129 0.141797848 0.548609178 1.963595519 0 0.127727254 0.057527285 0.539196693 0.149367731 0.009946764 0.110852992 9
"1550x1550" 3.180725836 1.618062439 18.599453946 37.702046014 1.83530865 12.294360746 34.32486307 48.05415784 4.038275296 1.753848219 15.550826662 7.927034507 1.352995422 1.446921292 24.12814548 21.453058755 89.683559605 2.843217149 7.040105407 1.656518025 22.143195002 13.052605972 1.481253604 0 10.594549544 14.228477339 2.840505201 20.717288535 3.172363284 0 3.245869919 0.57253384 32.186613093 6.989771483 0.917670508 1.359251597 1.528241972 49.026542368 0.435357226 0.876938315 9.120700701 25.304926913 4.29273376 0 0.87068214 81.474867968 3.710395211 37.089452139 4.847360728 65.984999814 5.986720622 2.173234861 0.610571464 4.106819168 3.50289182 15.000659502 27.81798814 38.229288935 0.435357226 1.528241972 6.92699646 123.621465289 17.546574411 47.399943797 4.666307656 2.848586217 26.923498776 1.490204348 5.890805632 0 3.450201236 8.123793497 3.103439317 1.788370081 53.833819742 0.876938315 9.6994765 74.824191021 26.085393049 7.078750609 2.060043619 12.564926999 47.822281773 2.182153293 4.543964956 0 2.924490101 5.312533213 2.92100081 1.04592869 7.522418635 43.985614218 1.04592869 82.36562 20.987855455 2.737006058 17.31491847 7.45874667 5.360682956 2.182995114 29.604615961 2.495400845 8.755102392 101.406733502 15.71409955 0.57253384 0.610571464 32.559159094 7.414745556 35.736346316 2.783824196 2.535732947 48.561637659 2.062782644 55.100367778 0 0 12.284342697 61.648398166 14.921794182 6.412317685 13.009775322 0 5.444758698 3.027390654 55.023183184 5.692450696 6.340685926 5.410193097 10.026871785 14.629529392 4.697002946 1.53716035 0 20.051794602 0.277637534 0.09467469 0.016118831 0.132738403 0 0.008666506 0.874688846 0 0.04420665 0.016259691 0.134782077 0.398367475 3.154709126 0.012015117 0.129585925 0.449607975 1.268483967 1.389590279 0.009159059 0 11
"1550x1650" 2.297636933 0.859387898 22.888409711 55.327726441 0.859387898 15.17562356 16.592200314 36.507347614 1.243486329 1.757430987 2.328325029 6.63683362 2.2827609 7.195397067 2.616822057 10.023176299 36.051026717 2.616822057 1.648799789 1.468958384 3.106420053 3.437516695 2.342599779 0.429683813 0 35.719158819 0.859387898 9.652105056 2.880972994 0.513944658 1.289074883 0.943628471 55.518570741 10.197022298 0.609570486 1.327747174 2.102877399 19.940441513 0.943628471 0.609570486 25.32085544 2.032918492 3.111439449 1.688066447 0 0.609570486 1.648799789 9.694753104 3.631674662 66.195936382 2.508190859 0.943628471 0 4.773270957 2.842269687 48.438508752 23.434237817 29.956989147 1.327747174 0.859387898 9.265069291 16.765762523 6.835431051 26.186603189 3.861611407 2.355652994 1.289074883 0.429683813 0.943628471 1.123515144 1.423373002 4.126336622 1.123515144 0 26.056696131 1.039254299 0.943628471 65.041985506 7.158171968 18.908768285 1.243486329 7.198346136 4.150668752 0.513944658 2.451289181 0.609570486 4.338596598 4.530336134 0.513944658 1.553198957 5.928764557 26.647261934 0 36.827904673 18.612693201 58.676898847 11.107411604 22.092194604 5.58036595 6.832432531 17.413812714 1.219115976 7.990220527 0.609570486 7.834758478 3.657362049 0.609570486 0.859387898 3.597693329 32.678561142 5.844730885 2.592448532 33.750487105 1.93731766 27.218683744 0 0 0.609570486 1.027916179 9.614236045 11.230292802 21.977081232 0.429683813 1.688066447 1.898645369 31.15127857 3.381898646 8.96415416 6.571303074 8.573203811 6.512677712 11.778231542 2.715982626 0.429683813 49.752203916 0.096870018 0.042202235 0.019579982 0.071795519 0.075078063 0.036406194 0.976605502 0.058675835 0.004125278 0 0.151323894 0 1.251177816 0 0.101218784 0.099306104 1.524885787 0 0.035468758 0.002434719 5
"1550x1750" 0 0.894959795 21.124750582 3.973877257 1.342448222 13.137874528 3.100838797 11.43562623 0.447504758 0 3.386675024 1.888414441 2.729924148 0.545966219 0.447504758 16.50183142 37.284570509 1.212404339 0 4.662199816 3.069270699 3.275924222 0 0.447504758 0 0.545966219 0.447504758 4.719545214 0.545966219 0 0.993470977 0 18.148995324 14.502196265 0 0 0 17.682278417 0 0 0 1.440926014 1.659859376 0.447504758 0 2.684936429 2.294731287 6.922717988 3.427943894 12.835457231 2.434391959 0.545966219 0 0.447504758 0 1.539448495 4.967351264 14.305369974 0 0.447504758 2.840697506 6.528746071 7.132035524 12.635685359 0.545966219 1.091943737 0.447504758 0 0 1.3108658 1.212404339 0.894959795 1.212404339 0 39.419779574 0.447504758 0.894959795 8.614179742 1.539448495 11.413826857 0.447504758 2.751803113 1.977326962 0 2.18390426 0 0 8.886671952 0 0 1.986903532 12.53345927 0 18.126330587 3.637179509 2.532930692 4.760724852 3.615297859 2.523293181 7.766890804 10.337284791 0 2.205825595 10.390228177 0.447504758 0.764899581 0.545966219 0.447504758 2.684936429 14.483025256 0.545966219 1.977326962 5.732250845 0.545966219 25.90349989 0.545966219 0 3.059663154 1.342448222 9.020523805 5.065897219 8.113184341 0 4.827661979 3.078864055 12.460814878 3.078864055 0.447504758 3.078864055 3.329370853 3.297830273 2.18390426 1.212404339 0 6.770736119 0.139585406 0 0.025477179 0.024929843 0.012350181 0 0 0 0.018350832 0 0.118058577 0 0 0 0 0.086035762 0.283495539 0.769277026 0 0 3
"1650x50" 7.44500673 6.514325438 2.349231776 0 0 14.313310111 0 0 0 0 0.930634221 0.807382197 0 0 0 0 2.399571175 0.807382197 1.738016418 0 2.422157552 4.479782033 0.807382197 0 0 0.73448281 0 3.134025582 1.614748966 0 0 1.665117031 2.422157552 6.509383374 1.738016418 0 0.807382197 0 0 0.807382197 25.256015822 0 5.875525888 0 0 6.514325438 1.738016418 0 1.614748966 0 0 0.807382197 0 0 0 33.306868543 0.930634221 1.468936954 0 0 0 9.525098996 2.472499228 1.541865007 0 0 0 0 0.807382197 0 11.628121197 2.203391361 1.541865007 0.930634221 14.217241045 0 0.930634221 71.42054191 0 0 0 0.73448281 2.472499228 0 0 0 1.665117031 0.930634221 14.975087546 0 0.73448281 0 0 3.526322778 0.807382197 0.930634221 0 10.427965841 0 0 2.203391361 0 0.73448281 31.64374675 0 0.930634221 0 0 3.722478615 3.818140327 0 0 81.205468118 0 1.614748966 1.738016418 0.807382197 0.807382197 2.472499228 0.807382197 4.653143373 10.697477785 0 0 0.930634221 0 0 0 0 0 2.66865983 0 0 0 56.466030239 0.075829923 0.006995663 0.142759653 0.057871602 0 0.003333309 4.089748589 0 0 0 0 0 0 0.001065836 0 0.048337171 0.140870046 0.074141793 0.044700166 0.011593197 3
"1650x150" 0 3.735157444 32.037451958 10.047023714 0.656380084 46.440438721 9.798731746 8.77868536 0.717552417 0.778525105 6.710430003 4.584083024 0 0 0 2.309462911 92.999957074 2.091282083 4.635831951 1.373932501 3.915852353 5.495692711 1.312756978 0 1.580282807 5.144807296 1.519110474 9.172888817 3.900902102 2.309462911 10.986272866 4.305300646 31.782340967 34.633614206 0 0.717552417 0.86273039 17.898555132 40.963315467 0 5.495478756 0 6.186522848 0.717552417 3.099393678 3.938215065 3.622219889 54.823692811 2.297848329 150.579463155 0 2.358807912 0.656380084 3.805553538 1.434905189 7.827778343 15.329148986 8.269676301 3.735157444 0.717552417 7.418562771 20.612360804 3.732989129 11.215886498 0 0 0.717552417 0 0 0.717552417 1.434905189 10.04587184 0 2.248290578 62.185996072 0 0.717552417 13.828269835 23.816839236 12.346307381 22.28627382 2.99217253 6.875030058 0.717552417 6.152367001 0 0 3.587752705 1.312756978 2.152680786 0 22.536807201 0.717552417 18.413575736 7.163000006 8.800248406 1.496077522 3.900902102 1.580282807 1.519110474 3.07877736 6.875030058 3.281835712 4.873746206 14.562028388 0 1.591910494 5.373137459 2.454640884 9.838347752 1.591910494 1.591910494 15.997916944 2.030309395 22.451062609 1.591910494 0 0 3.67156489 7.488955108 8.824059627 12.870249859 7.59259558 7.230397583 6.0453967 41.265265686 8.389152434 0.717552417 6.210676643 5.579684041 15.287824962 5.274832921 0.656380084 0 31.07755996 0.010875355 0.012482382 0.055910666 0.03365245 0.010990792 0 0.425321104 0 0.022416148 0.018692714 0.392358965 1.716783498 0 0.521316704 0 0.077852217 0.323648239 0.009809691 0.759404314 0.397622874 7
"1650x250" 0 0 17.317563864 3.151547392 0 4.527261348 7.987493968 5.674903801 0 0 1.762126665 4.414271129 6.804646454 0 1.260632672 10.71655674 27.406022629 1.131817387 0 8.196165736 3.395517364 0 0 0.630309278 1.260632672 11.977942638 0 8.828562416 2.101748872 0 0 0 50.311426418 10.526854613 1.131817387 0 2.263623112 11.77026766 0 2.603256981 0 0.630309278 1.890946136 0 1.890946136 0 0.630309278 3.57315696 0.630309278 50.580994153 7.286099064 0 0 7.563671509 0 11.34525315 7.09741693 4.203480354 0 0.630309278 6.655789786 6.886610098 2.732072266 7.807669548 0 0.630309278 0 0 1.471439594 1.260632672 0 2.263623112 0 0 45.893399802 0 0 4.833793818 12.400576938 32.78934072 0.630309278 1.890946136 0 1.471439594 0 0 2.521275459 1.260632672 0 0 0.630309278 22.368814576 0 12.330693587 9.827294621 43.4938514 2.263623112 0.630309278 1.762126665 6.919801108 1.471439594 0 2.89393239 2.732072266 4.414271129 0 0 0 5.044580407 14.405721497 1.260632672 1.471439594 4.412152184 0.630309278 24.882485846 0 1.471439594 0 0 11.440688357 5.916792823 26.073141919 1.762126665 0.630309278 0.630309278 42.108406008 1.131817387 19.197719379 8.12722938 7.598997718 5.464123141 12.958936074 0.630309278 0 10.816957978 0.113264068 0 0.066870711 0.024235854 0 0 0 0 0 0 0.0781733 0.081553482 0 0.113655843 0.006878344 0.086274641 0.16718538 0.042066356 0.047478929 0.003741314 5
"1650x350" 0 0.734083476 2.010978029 4.022007561 4.342690298 3.670356149 2.714154796 1.628512218 0.542836838 0.542836838 9.228218569 0.542836838 0.734083476 0 0 0.734083476 7.821906333 0 0 0.734083476 1.085691158 0 0 0 3.257062242 0.542836838 0 1.276920314 3.479153241 1.628512218 1.628512218 0 12.325828671 9.419537859 0.542836838 0 0 0 1.468141191 0 0 0 0 0 0 0 1.628512218 5.428357187 3.799875802 26.118764903 5.428357187 0.734083476 0.542836838 22.639892571 0 0 1.819774634 6.162440663 0 0 4.88558993 4.37353092 3.991145718 13.954664271 0 0 1.628512218 0 0 0 0.542836838 6.224159212 0.542836838 1.819774634 6.766980272 0 0 25.51551093 0 5.076773774 0 3.639460706 1.628512218 1.085691158 0.734083476 0.542836838 0.542836838 0 0.542836838 2.714154796 9.772090663 13.57135705 5.428357187 9.419537859 0.734083476 1.468141191 1.085691158 0 1.276920314 0.542836838 5.619673406 0.542836838 2.936316403 2.202211405 3.799875802 0.734083476 5.971239446 72.488587868 0 11.30094029 0 0.542836838 12.286667738 2.202211405 1.628512218 0.542836838 1.085691158 0.734083476 0.542836838 5.490122451 1.085691158 2.010978029 1.085691158 5.650471199 0 8.876689386 1.085691158 0.542836838 1.085691158 0.734083476 3.257062242 0.542836838 2.714154796 0 2.202211405 0.024993237 0.010538118 0.02020019 0.036702985 0 0 0 0 0 0 0.327179704 0 0.042648685 0 0.049064039 0.043734687 0.756124188 0.005949085 0.010184499 0 3
"1650x450" 1.191139359 0 4.123505128 27.486415176 11.030941186 2.93243892 21.180531216 6.378539089 0.506398935 0 44.508331803 3.642479557 1.614060904 0 0 11.811701112 35.088002104 8.316169341 5.570698224 5.789926284 1.391957387 1.012797109 0.728502452 0.506398935 7.374144161 51.467191074 1.741299561 8.479015268 3.355326389 1.012797109 2.783883082 1.191139359 17.84917253 31.629183842 11.492681891 0 0 5.605839447 0 0.728502452 0.728502452 4.305949985 0 0.506398935 5.340017851 0 3.817997372 18.49000182 10.914867149 43.002052166 7.518570107 0 0.728502452 78.206749791 0.885558452 4.703524893 12.695723223 35.839670898 2.648110187 0 18.633013086 8.080081247 14.249238564 43.922779774 0 2.34252928 1.191139359 0.885558452 0.506398935 0 1.898355561 11.804803417 0.506398935 1.614060904 3.723133708 0 2.626858013 60.829747459 15.426811828 13.398850319 1.012797109 7.561039035 8.210150344 3.163104561 0 0 6.139265924 2.691843121 0 2.848928215 15.276889622 48.984821909 3.595882453 46.77139417 8.203213441 2.203936468 3.734455736 0 7.190427734 1.191139359 9.434947553 2.626858013 5.092593199 0 9.664289769 1.191139359 7.952578186 1.391957387 0 16.453258284 0 2.382205567 0.506398935 0.506398935 12.697228633 0 0 0.885558452 2.076697811 9.039282941 1.771085973 6.535564158 0.885558452 2.277484908 2.913992598 27.847457258 2.648110187 2.426040746 0.728502452 1.012797109 17.857704663 1.519184642 4.102287281 0.728502452 0.885558452 0.108015919 0.056730532 0.035568902 0.127032049 0 0 0 0 0 0.049892903 0.602952592 0 0.99971877 0 0.176084205 0.035029655 0.432716375 0 0.020357688 0.041762571 7
"1650x550" 2.141784373 0 43.61476778 14.017886132 2.8509688 35.95660654 9.393850562 2.361166296 1.160485466 0.590303446 15.16332175 2.15416709 2.161918952 2.724360712 0 1.551480927 30.819611058 0.57018202 3.725769443 0 5.867560166 16.946445046 0.981298907 0 11.931196713 20.370511275 3.738108024 24.065770789 3.725769443 2.840696592 3.314664158 2.320995687 22.457213416 21.550687574 1.730679088 0.57018202 3.925156103 6.15536075 1.180620045 1.180620045 0 5.681438881 3.342465203 0 3.410878612 0 4.57137568 11.973674064 17.279963166 191.328621759 8.986284858 2.174288516 1.140375642 38.032161719 4.982480965 2.764605115 11.307233444 26.730984213 0.57018202 0 13.692706708 7.227492854 19.563241852 19.620851565 2.840696592 1.160485466 1.58398507 5.025257316 0.590303446 0.590303446 0.590303446 37.7102417 0 2.15416709 61.871681098 1.180620045 4.32841147 29.47503957 11.65666654 19.740956864 0 7.275650462 4.424681662 0 0 0.590303446 2.8509688 0 0 4.561603196 7.85608771 29.222748129 2.280801841 37.622605777 4.938820564 8.522259222 1.140375642 3.155587423 9.626590247 11.392161767 5.509002584 4.719406931 5.121498433 2.840696592 5.416252777 0 8.41605437 1.140375642 1.180620045 20.297332864 0 0.57018202 2.300869531 1.58398507 5.516765905 0.57018202 0.57018202 0 1.160485466 5.476554179 4.323745705 13.281849694 0 12.004080848 0.590303446 36.58326177 5.655717451 2.361166296 5.879903999 0.57018202 10.214785152 4.982480965 1.710566085 1.58398507 22.201045012 0 0.02225019 0.026173984 0.132155959 0 0.015625976 0.052046655 0.011684509 0 0 0.121390198 0.014365337 1.17016841 0.017995364 0.076253518 0.007393286 0.651216198 0.002068061 0.002872448 0.368948835 7
"1650x650" 5.190418354 1.857722143 29.836043662 18.454513392 1.250628318 30.758920747 37.215279498 16.30811807 0.672399388 0 13.575040945 2.809063916 4.791515916 2.312912763 0 3.357568073 26.823554721 4.637936322 9.108836649 118.192384504 18.86997214 1.982425648 1.156453014 0 6.715155731 35.331666775 2.302247099 18.325696752 2.559841458 2.302247099 4.248075982 6.159014048 52.054323413 41.239929832 5.576374578 1.528715671 4.852250196 23.968522677 0 0 1.156453014 3.469407979 19.649102082 0 2.595469926 121.687533974 2.436821263 9.841945516 8.181220924 82.911247951 4.039413557 2.974646487 0.57822893 53.44548204 1.857722143 1.528715671 11.38207754 13.134872391 0.672399388 1.724018169 5.204117295 32.908292675 10.686211193 32.524874291 0 3.108350461 40.14186642 6.818757546 0.702119315 38.915095023 5.039845969 22.417945961 4.604506492 3.730068666 54.166590185 315.2445308 4.349189061 55.793533003 8.585911915 13.923968025 0.672399388 28.8954757 0.57822893 4.617642487 0.672399388 0.57822893 13.261984213 0.702119315 0.57822893 6.136944916 4.586245271 27.689443277 0.702119315 23.775362188 7.468250618 26.24587629 3.014175157 7.868703782 7.880590582 11.276773873 9.429386287 8.882447851 2.809063916 367.868420404 16.358845144 0 6.540689218 4.871868875 5.384236204 12.104330878 0 2.435951073 21.440692001 5.074661317 9.643610423 2.435951073 7.048140497 3.421437714 32.209770676 11.204140512 8.188453395 19.79271637 0.57822893 15.09419707 5.190418354 23.454219435 11.486342747 1.528715671 3.687431466 4.741532872 5.888570396 2.560649732 0 0.672399388 14.422193494 0.017707678 0.187279773 0.203246753 0.307363706 0 0.171985353 0 0.110338239 0 0.005201667 0.201401637 0 3.621631542 0.067487368 0.105585957 0.118200426 0.409863964 0.05830428 0.074869939 0.019954504 12
