coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature2,Microgliacells,ODMature2cells
190x190,0.0,3.8593415110000002,25.785805026,3.8593415110000002,0.484704415,33.095688259,1.444950101,7.186616078,2.035701721,0.0,2.414377611,6.506852763,3.392987829,0.96942751,1.444950101,7.224888137,24.097233419,1.929654516,1.634632228,0.484704415,0.0,1.454143763,2.463139613,0.484704415,1.444950101,6.022148348,1.444950101,3.079582329,3.868526312,0.0,0.0,0.96942751,9.191042634,15.588777507,1.550997306,0.0,1.454143763,2.119336643,0.0,0.0,114.339099545,0.0,21.517113057,2.463139613,0.0,1.550997306,6.022148348,4.926250432,1.938799789,6.371200533,0.0,0.0,0.0,13.54272354,1.929654516,87.76852656,6.133473562,9.944151403,0.0,14.692004197,0.0,11.341999091,6.454910998,4.925615722,0.484704415,10.036285267,0.96942751,1.929654516,0.0,0.0,17.263796829,26.694021528,1.550997306,2.414377611,37.009696089,0.0,0.0,114.42767913,5.304373168,0.0,0.0,0.96942751,4.524546229,0.0,0.484704415,1.634632228,10.20492881,1.929654516,9.776185465000001,0.484704415,0.0,5.779848666,0.0,7.481521731,10.050679754999999,1.929654516,0.0,28.476787961,2.463139613,5.33184099,0.484704415,6.022148348,22.643138044999997,0.0,0.0,0.96942751,0.0,206.835759038,0.0,37.002649579999996,0.0,0.0,207.700261588,0.96942751,9.396766763999999,1.634632228,0.484704415,1.929654516,0.96942751,14.283430934999998,3.87764288,39.60612717,0.0,0.0,1.550997306,16.863325993,8.485287961000001,0.0,1.929654516,13.509155189,5.846889503,1.444950101,0.484704415,0.0,132.553267065,0.008337414,0.144143714,0.066551435,0.10012486500000001,0.002447184,0.11950541399999999,3.616127552,0.085128075,0.0,0.013382966,0.023007694,0.0,1.918160991,0.0,0.0,0.11002994,0.382659794,0.31849781099999996,0.005293539,0.0,3.0,3.0,"[1, 2, 3]","[0, 3, 4]"
191x191,0.0,3.8593415110000002,27.567421733,4.69249994,0.484704415,30.863121629000002,11.314210663999999,4.723476465,0.484704415,0.0,8.182526156,6.506852763,4.226146258,3.4368758550000003,3.912398446,7.224888137,24.930391848,1.929654516,5.768386635000001,0.484704415,0.0,1.454143763,0.833158429,0.484704415,3.912398446,26.594888816999998,1.444950101,3.079582329,3.868526312,0.0,0.0,3.4368758550000003,10.857348696,19.869813902,2.467448345,0.0,1.454143763,2.119336643,0.0,0.0,112.201204385,0.833158429,15.313008622,0.0,0.0,2.467448345,12.623444526,4.934990116,4.406248134,6.379940217,0.0,2.467448345,0.0,12.824884663000002,1.929654516,52.501087637,8.720632820999999,8.393154097,0.0,15.525162626,2.467448345,13.174948177,4.903913692,12.44345309,0.484704415,6.022148348,0.96942751,1.929654516,0.0,0.0,11.220036504,27.527179957,0.0,2.414377611,47.007348769000004,0.0,0.0,103.64359002,7.771821513,0.0,0.0,1.802585939,4.524546229,2.467448345,0.484704415,1.634632228,3.9219344200000004,1.929654516,14.743085480000001,0.484704415,0.0,8.247297011,0.0,9.953372234,3.573432017,1.929654516,0.833158429,21.563608469,0.0,5.33184099,7.887233027000001,6.855306777,22.643138044999997,0.0,2.467448345,0.96942751,0.0,206.835759038,0.0,41.48662526299999,0.0,0.0,257.398323698,0.96942751,21.735051984,1.634632228,1.317862844,1.929654516,1.802585939,11.820291322,3.87764288,23.22990171,0.0,0.0,0.0,19.330774338,7.68845441,4.1337544070000005,1.929654516,10.407114158999999,5.851198235,1.444950101,1.317862844,0.0,131.509768085,0.02764973,0.16530901600000003,0.122624705,0.173925961,0.002447184,0.111972403,4.994846499,0.217145208,0.001753042,0.0,0.017918014,0.0,2.100094303,0.0,0.007229182,0.129257109,0.5531988739999999,0.31993847599999997,0.017098303000000002,0.0,3.0,3.0,"[1, 2, 3]","[1, 2, 3]"
192x192,0.0,3.8593415110000002,29.118419039,4.69249994,0.484704415,32.330530431,11.314210663999999,1.454143763,2.035701721,0.0,8.182526156,6.506852763,4.226146258,3.4368758550000003,3.912398446,7.224888137,24.930391848,1.929654516,4.1337544070000005,0.484704415,0.0,1.454143763,0.833158429,0.484704415,3.912398446,26.594888816999998,1.444950101,1.444950101,3.868526312,0.0,0.0,3.4368758550000003,10.857348696,21.420811208,4.018445651,0.0,1.454143763,0.484704415,0.0,0.0,81.280158835,0.833158429,18.247780355,0.0,0.0,4.018445651,12.623444526,4.934990116,4.406248134,6.379940217,0.0,2.467448345,0.0,12.741249741,1.929654516,39.631745277,8.636997898999999,8.309519174999998,0.0,15.525162626,2.467448345,16.276989207,1.550997306,13.994450396,0.484704415,7.573145654,0.96942751,1.929654516,0.0,0.0,17.340481881000002,25.892547729,1.550997306,2.414377611,45.372716541,0.0,0.0,117.3966251,7.771821513,0.0,0.0,1.802585939,2.889914001,2.467448345,0.484704415,0.0,6.940315398,1.929654516,11.473752778000001,0.484704415,0.0,8.247297011,0.0,8.318740005999999,3.489797095,1.929654516,0.833158429,17.876405224,0.0,5.33184099,7.887233027000001,6.855306777,22.643138044999997,0.0,2.467448345,0.96942751,0.0,205.20112681,0.0,37.96624546099999,0.0,0.0,241.866252788,0.96942751,21.735051984,0.0,1.317862844,1.929654516,1.802585939,11.820291322,3.87764288,25.746532610000003,0.0,0.0,1.550997306,19.330774338,7.68845441,4.1337544070000005,1.929654516,6.970567342000001,5.851198235,1.444950101,1.317862844,0.0,127.53610183499998,0.02764973,0.17731959200000003,0.137693554,0.16977379499999998,0.002447184,0.14323566100000001,4.420062287,0.217145208,0.001753042,0.013382966,0.017918014,0.0,1.8987391660000001,0.0,0.007229182,0.129257109,0.5037814709999999,0.31993847599999997,0.022000741000000004,0.0,3.0,3.0,"[1, 2, 3]","[1, 2, 4]"
193x193,0.0,3.8593415110000002,29.118419039,4.69249994,0.484704415,33.965162659,1.444950101,4.723476465,2.035701721,0.0,3.24753604,6.506852763,4.226146258,0.96942751,1.444950101,7.224888137,24.930391848,1.929654516,3.3009382900000004,0.484704415,0.0,1.454143763,0.833158429,0.484704415,1.444950101,6.855306777,1.444950101,3.079582329,3.868526312,0.0,0.0,0.96942751,10.857348696,21.420811208,1.550997306,0.0,1.454143763,2.119336643,0.0,0.0,105.57456014499999,0.833158429,21.517113057,0.0,0.0,1.550997306,7.68845441,0.0,1.938799789,1.444950101,0.0,0.0,0.0,14.375881969000002,1.929654516,73.93138406099999,5.336640011,9.944151403,0.0,15.525162626,0.0,11.341999091,6.454910998,6.591921784,0.484704415,7.573145654,0.96942751,1.929654516,0.0,0.0,14.040123993000002,27.527179957,1.550997306,2.414377611,47.007348769000004,0.0,0.0,99.90288038,5.304373168,0.0,0.0,1.802585939,4.524546229,0.0,0.484704415,1.634632228,8.574947626,1.929654516,12.275637135,0.484704415,0.0,5.779848666,0.0,5.018382118,5.124429323,1.929654516,0.833158429,24.383695958,0.0,5.33184099,0.484704415,6.855306777,22.643138044999997,0.0,0.0,0.96942751,0.0,206.835759038,0.0,41.204648352999996,0.0,0.0,227.297371538,0.96942751,9.396766763999999,1.634632228,1.317862844,1.929654516,1.802585939,11.820291322,3.87764288,32.253823344,0.0,0.0,1.550997306,16.863325993,7.68845441,1.666306062,1.929654516,13.509155189,3.38374989,1.444950101,1.317862844,0.0,130.527120135,0.02764973,0.12395245099999999,0.137693554,0.11484217000000001,0.002447184,0.10182058599999999,3.740158569,0.085128075,0.001753042,0.013382966,0.017918014,0.0,1.918160991,0.0,0.0,0.129257109,0.5553485949999999,0.31993847599999997,0.022000741000000004,0.0,3.0,3.0,"[1, 2, 3]","[1, 3, 4]"
194x194,0.0,3.8593415110000002,25.785805026,3.8593415110000002,0.484704415,30.632548646,11.314210663999999,4.723476465,2.035701721,0.0,7.349367727,6.506852763,3.392987829,3.4368758550000003,3.912398446,7.224888137,24.097233419,1.929654516,4.102080573,0.484704415,0.0,1.454143763,0.0,0.484704415,3.912398446,25.761730387999997,1.444950101,3.079582329,3.868526312,0.0,0.0,3.4368758550000003,9.191042634,15.588777507,4.018445651,0.0,1.454143763,2.119336643,0.0,0.0,121.79273608499999,0.0,21.517113057,0.0,0.0,4.018445651,10.957138464,4.934990116,4.406248134,6.379940217,0.0,2.467448345,0.0,13.54272354,1.929654516,70.534905556,8.605324065,9.944151403,0.0,14.692004197,2.467448345,16.276989207,6.454910998,12.328144334,0.484704415,7.573145654,0.96942751,1.929654516,0.0,0.0,14.809404364,26.694021528,1.550997306,2.414377611,37.009696089,0.0,0.0,134.22613058,7.771821513,0.0,0.0,0.96942751,4.524546229,2.467448345,0.484704415,1.634632228,7.741789197,1.929654516,12.24363381,0.484704415,0.0,8.247297011,0.0,9.953372234,5.124429323,1.929654516,0.0,28.485527645,0.0,5.33184099,7.887233027000001,6.022148348,22.643138044999997,0.0,2.467448345,0.96942751,0.0,206.835759038,0.0,39.474500082999995,0.0,0.0,284.246612028,0.96942751,21.735051984,1.634632228,0.484704415,1.929654516,0.96942751,11.820291322,3.87764288,34.68936179,0.0,0.0,1.550997306,19.330774338,6.022148348,2.467448345,1.929654516,13.509155189,5.851198235,1.444950101,0.484704415,0.0,144.94659479499998,0.002387402,0.21246890900000004,0.063048609,0.15768208299999997,0.002447184,0.16698586199999998,4.796269033,0.217145208,0.0,0.013382966,0.0,0.0,2.4939570140000002,0.0,0.007229182,0.103260324,0.24737191799999997,0.316408384,0.005293539,0.0,3.0,3.0,"[1, 2, 3]","[2, 3, 4]"
195x195,0.0,2.889914001,3.332614013,3.72307243,1.168652664,14.155238487000002,11.314210663999999,2.463139613,0.0,1.168652664,7.213098646,6.022148348,0.833158429,2.467448345,3.912398446,7.224888137,27.666254074999998,1.444950101,4.1337544070000005,4.674662016,2.337336513,0.0,3.296298042,0.0,3.912398446,26.594888816999998,1.444950101,1.444950101,1.444950101,0.0,0.0,2.467448345,8.062207743,8.721947702000001,2.467448345,0.0,0.0,1.168652664,5.843212087,0.0,81.137114784,0.833158429,13.212328584,2.463139613,0.0,7.142110361,13.79209719,12.198577061,2.467448345,11.306190649,0.0,2.467448345,0.0,12.358905099000001,1.444950101,35.435069857,9.064435791000001,7.840933337999999,0.0,15.525162626,2.467448345,11.946972763,0.0,11.958748675,0.0,8.485287961000001,0.0,1.444950101,0.0,0.0,17.658735106,29.597782235,0.0,1.444950101,14.948590461,0.0,0.0,102.50753595399999,7.9710466669999995,0.0,0.0,0.833158429,2.889914001,2.467448345,0.0,0.0,3.296298042,2.613602765,10.989048363000002,1.168652664,0.0,8.247297011,0.0,11.180416343000001,6.0949030959999995,1.444950101,0.833158429,12.139349077999999,2.463139613,0.0,7.402528612,6.855306777,23.327086293999997,26.88046418,2.467448345,0.0,0.0,250.36035683,1.168652664,36.971877102,0.0,0.0,201.662632195,2.337336513,21.250347569,0.0,0.833158429,1.444950101,4.339146109,25.399700991999996,0.0,18.731147383,0.0,0.0,0.0,18.846069923,10.151594023000001,4.1337544070000005,1.444950101,1.444950101,6.375538059,1.444950101,0.833158429,0.0,106.43241139,0.049552702000000004,0.10870772100000001,0.143215628,0.19544198899999998,0.002447184,0.08476753,4.494608736,0.132017133,0.001753042,0.0,0.040925708,0.0,1.223057132,0.0,0.007229182,0.151011669,0.700982919,0.3227705089999999,0.018158630000000002,0.0,3.0,3.0,"[1, 2, 4]","[0, 1, 2]"
196x196,0.0,2.889914001,3.332614013,3.72307243,1.168652664,15.789870715000003,1.444950101,5.732472315,0.0,1.168652664,2.27810853,6.022148348,0.833158429,0.0,1.444950101,7.224888137,27.666254074999998,1.444950101,3.3009382900000004,4.674662016,2.337336513,0.0,3.296298042,0.0,1.444950101,6.855306777,1.444950101,3.079582329,1.444950101,0.0,0.0,0.0,8.062207743,8.721947702000001,0.0,0.0,0.0,2.8032848919999998,5.843212087,0.0,105.431516094,0.833158429,16.481661285999998,2.463139613,0.0,4.674662016,8.857107074,7.263586945,0.0,6.371200533,0.0,0.0,0.0,13.993537327000002,1.444950101,69.734708641,5.7640779030000004,9.475565566,0.0,15.525162626,0.0,7.011982647,4.903913692,4.5562200630000005,0.0,8.485287961000001,0.0,1.444950101,0.0,0.0,14.358377218000001,31.232414463,0.0,1.444950101,16.583222689,0.0,0.0,85.013791234,5.503598321999999,0.0,0.0,0.833158429,4.524546229,0.0,0.0,1.634632228,4.93093027,2.613602765,11.79093272,1.168652664,0.0,5.779848666,0.0,7.880058455,7.7295353239999995,1.444950101,0.833158429,18.646639812,2.463139613,0.0,0.0,6.855306777,23.327086293999997,26.88046418,0.0,0.0,0.0,251.994989058,1.168652664,40.210279994,0.0,0.0,187.09375094499998,2.337336513,8.912062349,1.634632228,0.833158429,1.444950101,4.339146109,25.399700991999996,0.0,25.238438116999998,0.0,0.0,0.0,16.378621578,10.151594023000001,1.666306062,1.444950101,7.9835379479999995,3.908089714,1.444950101,0.833158429,0.0,109.42342969,0.049552702000000004,0.05534058,0.143215628,0.140510364,0.002447184,0.043352455,3.8147050179999997,0.0,0.001753042,0.0,0.040925708,0.0,1.2424789569999999,0.0,0.0,0.151011669,0.752550043,0.3227705089999999,0.018158630000000002,0.0,3.0,3.0,"[1, 2, 4]","[0, 1, 3]"
197x197,0.0,2.889914001,4.883611319,3.72307243,1.168652664,17.257279517,1.444950101,2.463139613,1.550997306,1.168652664,2.27810853,6.022148348,0.833158429,0.0,1.444950101,7.224888137,27.666254074999998,1.444950101,1.666306062,4.674662016,2.337336513,0.0,3.296298042,0.0,1.444950101,6.855306777,1.444950101,1.444950101,1.444950101,0.0,0.0,0.0,8.062207743,10.272945008,1.550997306,0.0,0.0,1.168652664,5.843212087,0.0,74.510470544,0.833158429,19.416433019,2.463139613,0.0,6.225659322,8.857107074,7.263586945,0.0,6.371200533,0.0,0.0,0.0,13.909902405,1.444950101,56.865366281,5.680442981000001,9.391930643999999,0.0,15.525162626,0.0,10.114023677,1.550997306,6.107217369000001,0.0,10.036285267,0.0,1.444950101,0.0,0.0,20.478822595,29.597782235,1.550997306,1.444950101,14.948590461,0.0,0.0,98.766826314,5.503598321999999,0.0,0.0,0.833158429,2.889914001,0.0,0.0,0.0,7.949311248,2.613602765,8.521600018,1.168652664,0.0,5.779848666,0.0,6.245426227,7.645900402,1.444950101,0.833158429,14.959436567000001,2.463139613,0.0,0.0,6.855306777,23.327086293999997,26.88046418,0.0,0.0,0.0,250.36035683,1.168652664,36.689900191999996,0.0,0.0,171.561680035,2.337336513,8.912062349,0.0,0.833158429,1.444950101,4.339146109,25.399700991999996,0.0,27.755069016999997,0.0,0.0,1.550997306,16.378621578,10.151594023000001,1.666306062,1.444950101,4.546991131,3.908089714,1.444950101,0.833158429,0.0,105.44976344,0.049552702000000004,0.067351156,0.158284477,0.13635819799999999,0.002447184,0.074615713,3.2399208059999998,0.0,0.001753042,0.013382966,0.040925708,0.0,1.04112382,0.0,0.0,0.151011669,0.70313264,0.3227705089999999,0.023061068000000004,0.0,3.0,3.0,"[1, 2, 4]","[0, 1, 4]"
198x198,0.0,2.889914001,0.0,2.889914001,1.168652664,12.457256702000002,11.314210663999999,5.732472315,0.0,1.168652664,6.379940217,6.022148348,0.0,2.467448345,3.912398446,7.224888137,26.833095645999997,1.444950101,4.102080573,4.674662016,2.337336513,0.0,2.463139613,0.0,3.912398446,25.761730387999997,1.444950101,3.079582329,1.444950101,0.0,0.0,2.467448345,6.395901681,2.889914001,2.467448345,0.0,0.0,2.8032848919999998,5.843212087,0.0,121.649692034,0.0,16.481661285999998,2.463139613,0.0,7.142110361,12.125791128,12.198577061,2.467448345,11.306190649,0.0,2.467448345,0.0,13.160378898000001,1.444950101,66.33823013599999,9.032761957,9.475565566,0.0,14.692004197,2.467448345,11.946972763,4.903913692,10.292442613,0.0,8.485287961000001,0.0,1.444950101,0.0,0.0,15.127657588999998,30.399256034,0.0,1.444950101,6.5855700090000004,0.0,0.0,119.337041434,7.9710466669999995,0.0,0.0,0.0,4.524546229,2.467448345,0.0,1.634632228,4.097771841,2.613602765,11.758929395,1.168652664,0.0,8.247297011,0.0,12.815048571000002,7.7295353239999995,1.444950101,0.0,22.748471498999997,2.463139613,0.0,7.402528612,6.022148348,23.327086293999997,26.88046418,2.467448345,0.0,0.0,251.994989058,1.168652664,38.480131723999996,0.0,0.0,244.042991435,2.337336513,21.250347569,1.634632228,0.0,1.444950101,3.50598768,25.399700991999996,0.0,27.673976563,0.0,0.0,0.0,18.846069923,8.485287961000001,2.467448345,1.444950101,7.9835379479999995,6.375538059,1.444950101,0.0,0.0,123.84290435,0.024290374,0.143857038,0.06857068300000001,0.183350277,0.002447184,0.10851773099999999,4.870815482,0.132017133,0.0,0.0,0.023007694,0.0,1.81827498,0.0,0.007229182,0.125014884,0.444573366,0.31924041699999994,0.001451428,0.0,3.0,3.0,"[1, 2, 4]","[0, 2, 3]"
199x199,0.0,2.889914001,1.550997306,2.889914001,1.168652664,13.924665504000002,11.314210663999999,2.463139613,1.550997306,1.168652664,6.379940217,6.022148348,0.0,2.467448345,3.912398446,7.224888137,26.833095645999997,1.444950101,2.467448345,4.674662016,2.337336513,0.0,2.463139613,0.0,3.912398446,25.761730387999997,1.444950101,1.444950101,1.444950101,0.0,0.0,2.467448345,6.395901681,4.440911307,4.018445651,0.0,0.0,1.168652664,5.843212087,0.0,90.728646484,0.0,19.416433019,2.463139613,0.0,8.693107667,12.125791128,12.198577061,2.467448345,11.306190649,0.0,2.467448345,0.0,13.076743976,1.444950101,53.468887776,8.949127035,9.391930643999999,0.0,14.692004197,2.467448345,15.049013793,1.550997306,11.843439919,0.0,10.036285267,0.0,1.444950101,0.0,0.0,21.248102965999998,28.764623806,1.550997306,1.444950101,4.950937781,0.0,0.0,133.090076514,7.9710466669999995,0.0,0.0,0.0,2.889914001,2.467448345,0.0,0.0,7.116152819,2.613602765,8.489596693,1.168652664,0.0,8.247297011,0.0,11.180416343000001,7.645900402,1.444950101,0.0,19.061268253999998,2.463139613,0.0,7.402528612,6.022148348,23.327086293999997,26.88046418,2.467448345,0.0,0.0,250.36035683,1.168652664,34.959751921999995,0.0,0.0,228.51092052500002,2.337336513,21.250347569,0.0,0.0,1.444950101,3.50598768,25.399700991999996,0.0,30.190607463,0.0,0.0,1.550997306,18.846069923,8.485287961000001,2.467448345,1.444950101,4.546991131,6.375538059,1.444950101,0.0,0.0,119.86923809999999,0.024290374,0.15586761400000002,0.083639532,0.179198111,0.002447184,0.139780989,4.29603127,0.132017133,0.0,0.013382966,0.023007694,0.0,1.616919843,0.0,0.007229182,0.125014884,0.395155963,0.31924041699999994,0.0063538660000000005,0.0,3.0,3.0,"[1, 2, 4]","[0, 2, 4]"
200x200,0.0,2.889914001,1.550997306,2.889914001,1.168652664,15.559297732000003,1.444950101,5.732472315,1.550997306,1.168652664,1.444950101,6.022148348,0.0,0.0,1.444950101,7.224888137,26.833095645999997,1.444950101,1.634632228,4.674662016,2.337336513,0.0,2.463139613,0.0,1.444950101,6.022148348,1.444950101,3.079582329,1.444950101,0.0,0.0,0.0,6.395901681,4.440911307,1.550997306,0.0,0.0,2.8032848919999998,5.843212087,0.0,115.023047794,0.0,22.685765720999996,2.463139613,0.0,6.225659322,7.190801012,7.263586945,0.0,6.371200533,0.0,0.0,0.0,14.711376204,1.444950101,87.76852656,5.648769147,11.026562872,0.0,14.692004197,0.0,10.114023677,6.454910998,4.440911307,0.0,10.036285267,0.0,1.444950101,0.0,0.0,17.947745078,30.399256034,1.550997306,1.444950101,6.5855700090000004,0.0,0.0,115.59633179400001,5.503598321999999,0.0,0.0,0.0,4.524546229,0.0,0.0,1.634632228,8.750785047,2.613602765,9.29148105,1.168652664,0.0,5.779848666,0.0,7.880058455,9.28053263,1.444950101,0.0,25.568558988,2.463139613,0.0,0.0,6.022148348,23.327086293999997,26.88046418,0.0,0.0,0.0,251.994989058,1.168652664,38.198154814,0.0,0.0,213.942039275,2.337336513,8.912062349,1.634632228,0.0,1.444950101,3.50598768,25.399700991999996,0.0,36.697898197,0.0,0.0,1.550997306,16.378621578,8.485287961000001,0.0,1.444950101,11.085578978,3.908089714,1.444950101,0.0,0.0,122.8602564,0.024290374,0.10250047300000001,0.083639532,0.12426648600000001,0.002447184,0.098365914,3.616127552,0.0,0.0,0.013382966,0.023007694,0.0,1.6363416679999998,0.0,0.0,0.125014884,0.446723087,0.31924041699999994,0.0063538660000000005,0.0,3.0,3.0,"[1, 2, 4]","[0, 3, 4]"
201x201,0.0,2.889914001,3.332614013,3.72307243,1.168652664,13.326731102,11.314210663999999,3.269332702,0.0,1.168652664,7.213098646,6.022148348,0.833158429,2.467448345,3.912398446,7.224888137,27.666254074999998,1.444950101,5.768386635000001,4.674662016,2.337336513,0.0,0.833158429,0.0,3.912398446,26.594888816999998,1.444950101,3.079582329,1.444950101,0.0,0.0,2.467448345,8.062207743,8.721947702000001,2.467448345,0.0,0.0,2.8032848919999998,5.843212087,0.0,112.885152634,0.833158429,16.481661285999998,0.0,0.0,7.142110361,13.79209719,7.272326629,2.467448345,6.379940217,0.0,2.467448345,0.0,13.993537327000002,1.444950101,52.501087637,8.235928406,9.475565566,0.0,15.525162626,2.467448345,11.946972763,4.903913692,11.958748675,0.0,6.022148348,0.0,1.444950101,0.0,0.0,11.903984753,31.232414463,0.0,1.444950101,16.583222689,0.0,0.0,104.812242684,7.9710466669999995,0.0,0.0,0.833158429,4.524546229,2.467448345,0.0,1.634632228,2.467790657,2.613602765,14.258381065000002,1.168652664,0.0,8.247297011,0.0,10.351908958,2.8032848919999998,1.444950101,0.833158429,18.655379496,0.0,0.0,7.402528612,6.855306777,23.327086293999997,26.88046418,2.467448345,0.0,0.0,251.994989058,1.168652664,42.682130496999996,0.0,0.0,263.640101385,2.337336513,21.250347569,1.634632228,0.833158429,1.444950101,4.339146109,22.936561378999997,0.0,20.321672737,0.0,0.0,0.0,18.846069923,7.68845441,4.1337544070000005,1.444950101,7.9835379479999995,3.912398446,1.444950101,0.833158429,0.0,121.81675741999999,0.04360269,0.123665775,0.13971280200000002,0.198067582,0.002447184,0.09083290299999999,4.994846499,0.132017133,0.001753042,0.0,0.017918014,0.0,1.81827498,0.0,0.007229182,0.144242053,0.6172621669999999,0.32068108199999995,0.018158630000000002,0.0,3.0,3.0,"[1, 2, 4]","[1, 2, 3]"
202x202,0.0,2.889914001,4.883611319,3.72307243,1.168652664,14.794139904000001,11.314210663999999,0.0,1.550997306,1.168652664,7.213098646,6.022148348,0.833158429,2.467448345,3.912398446,7.224888137,27.666254074999998,1.444950101,4.1337544070000005,4.674662016,2.337336513,0.0,0.833158429,0.0,3.912398446,26.594888816999998,1.444950101,1.444950101,1.444950101,0.0,0.0,2.467448345,8.062207743,10.272945008,4.018445651,0.0,0.0,1.168652664,5.843212087,0.0,81.96410708399999,0.833158429,19.416433019,0.0,0.0,8.693107667,13.79209719,7.272326629,2.467448345,6.379940217,0.0,2.467448345,0.0,13.909902405,1.444950101,39.631745277,8.152293484,9.391930643999999,0.0,15.525162626,2.467448345,15.049013793,1.550997306,13.509745981,0.0,7.573145654,0.0,1.444950101,0.0,0.0,18.02443013,29.597782235,1.550997306,1.444950101,14.948590461,0.0,0.0,118.565277764,7.9710466669999995,0.0,0.0,0.833158429,2.889914001,2.467448345,0.0,0.0,5.486171635,2.613602765,10.989048363000002,1.168652664,0.0,8.247297011,0.0,8.71727673,2.71964997,1.444950101,0.833158429,14.968176251,0.0,0.0,7.402528612,6.855306777,23.327086293999997,26.88046418,2.467448345,0.0,0.0,250.36035683,1.168652664,39.161750694999995,0.0,0.0,248.108030475,2.337336513,21.250347569,0.0,0.833158429,1.444950101,4.339146109,22.936561378999997,0.0,22.838303637000003,0.0,0.0,1.550997306,18.846069923,7.68845441,4.1337544070000005,1.444950101,4.546991131,3.912398446,1.444950101,0.833158429,0.0,117.84309116999998,0.04360269,0.135676351,0.15478165100000002,0.19391541599999998,0.002447184,0.122096161,4.420062287,0.132017133,0.001753042,0.013382966,0.017918014,0.0,1.616919843,0.0,0.007229182,0.144242053,0.567844764,0.32068108199999995,0.023061068000000004,0.0,3.0,3.0,"[1, 2, 4]","[1, 2, 4]"
203x203,0.0,2.889914001,4.883611319,3.72307243,1.168652664,16.428772132,1.444950101,3.269332702,1.550997306,1.168652664,2.27810853,6.022148348,0.833158429,0.0,1.444950101,7.224888137,27.666254074999998,1.444950101,3.3009382900000004,4.674662016,2.337336513,0.0,0.833158429,0.0,1.444950101,6.855306777,1.444950101,3.079582329,1.444950101,0.0,0.0,0.0,8.062207743,10.272945008,1.550997306,0.0,0.0,2.8032848919999998,5.843212087,0.0,106.25850839399999,0.833158429,22.685765720999996,0.0,0.0,6.225659322,8.857107074,2.337336513,0.0,1.444950101,0.0,0.0,0.0,15.544534633000001,1.444950101,73.93138406099999,4.851935596000001,11.026562872,0.0,15.525162626,0.0,10.114023677,6.454910998,6.107217369000001,0.0,7.573145654,0.0,1.444950101,0.0,0.0,14.724072242,31.232414463,1.550997306,1.444950101,16.583222689,0.0,0.0,101.071533044,5.503598321999999,0.0,0.0,0.833158429,4.524546229,0.0,0.0,1.634632228,7.120803863,2.613602765,11.79093272,1.168652664,0.0,5.779848666,0.0,5.416918842,4.354282198,1.444950101,0.833158429,21.475466985,0.0,0.0,0.0,6.855306777,23.327086293999997,26.88046418,0.0,0.0,0.0,251.994989058,1.168652664,42.400153587,0.0,0.0,233.539149225,2.337336513,8.912062349,1.634632228,0.833158429,1.444950101,4.339146109,22.936561378999997,0.0,29.345594370999997,0.0,0.0,1.550997306,16.378621578,7.68845441,1.666306062,1.444950101,11.085578978,1.444950101,1.444950101,0.833158429,0.0,120.83410946999999,0.04360269,0.08230921,0.15478165100000002,0.138983791,0.002447184,0.080681086,3.740158569,0.0,0.001753042,0.013382966,0.017918014,0.0,1.6363416679999998,0.0,0.0,0.144242053,0.6194118879999999,0.32068108199999995,0.023061068000000004,0.0,3.0,3.0,"[1, 2, 4]","[1, 3, 4]"
