coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Inhibitory
209x209,0.889687542,0.0,72.758330922,12.941392143000002,0.889687542,137.313567135,1.859170143,15.410239975,1.423421382,0.0,11.373896344000002,2.017657872,9.728076228,1.008861521,0.53373384,3.283505491,17.202179955,0.0,0.0,6.2066197260000004,7.238186018,4.475491742,0.0,0.0,4.762315372,4.30867376,1.008861521,16.697004852,5.618207272,0.0,0.53373384,1.463345879,47.86898271,31.920670879999996,0.0,0.0,1.957161272,14.891149115000001,1.008861521,0.0,2.31402289,1.733316984,13.517807663000001,1.93847356,1.463345879,1.463345879,4.925955414000001,20.052757575999998,16.064040198,30.907406093,0.929612039,0.890601508,1.898549063,8.961284724999999,2.4722074000000003,0.53373384,3.797051132,40.714171314,1.77939326,3.3805708269999997,15.097172294,16.079658122,8.957001872,7.932752005,4.689466179,3.6014203460000003,2.742178505,0.0,0.889687542,0.53373384,1.008861521,9.586284055,1.40041438,1.757282048,137.243658037,0.0,2.623004526,2.290101922,3.275912345,13.807049098,0.890601508,0.889687542,3.916195354,2.671808307,0.53373384,0.0,3.736493062,9.590724193,1.40041438,6.234358059,0.53373384,26.39104031,0.53373384,21.736847388,7.986131853,0.53373384,4.571331292,4.745354583,5.063841344,23.29986299,0.929612039,1.008861521,0.890601508,1.7962925790000002,9.597915292,0.890601508,0.0,3.797051132,2.392903983,15.805729841,0.0,1.875542061,8.243593564000001,1.7962925790000002,25.888393848000003,0.0,0.0,0.0,1.819299581,12.863360577,15.175899592,30.528201257999996,1.757282048,3.892227583,1.424335348,18.178413368999998,1.957161272,0.86668054,3.776479029,6.171212723,7.160763228,1.733316984,1.008861521,8.005959716,34.014853613,0.03422156,0.06847378600000001,0.24415543599999998,0.06740280100000001,0.0,0.0,0.0,0.0,0.014445687,0.0,0.211858617,0.0,0.0,0.0,0.048409627,0.036432692,1.634329261,0.017942759000000003,0.082593209,0.026538507,3.0,3.0
210x210,0.889687542,0.0,70.97708110299999,4.035353906,0.889687542,135.532317316,1.859170143,11.847770204,1.423421382,0.0,6.441791898,4.004621952,9.728076228,1.008861521,0.53373384,2.392903983,13.639710184,0.0,0.0,4.425369907,5.456936198999999,4.475491742,0.0,0.0,4.762315372,3.418072252,1.008861521,17.519944779,5.823921533,0.0,0.53373384,1.463345879,48.486295035999994,31.920670879999996,0.0,0.0,1.957161272,18.865082906,2.995825601,0.0,1.423421382,1.733316984,9.955337892,1.93847356,1.463345879,1.463345879,4.035353906,18.271507757000002,16.681352523999998,30.907406093,0.929612039,0.0,1.898549063,10.057647296999999,2.4722074000000003,0.53373384,3.797051132,17.559562974,1.77939326,3.3805708269999997,5.300249397,17.176020694,9.368465892,9.234877489,2.017657872,0.929612039,2.742178505,0.0,0.889687542,0.53373384,1.008861521,6.914475748,1.40041438,0.86668054,135.462408218,0.0,2.623004526,4.277066002,15.197027585,11.135240791,0.0,0.889687542,4.121909615,0.0,0.53373384,0.0,3.736493062,7.8094743740000006,1.40041438,0.0,0.53373384,15.01980434,0.53373384,19.887801377,7.095530345,0.53373384,4.982795312,4.745354583,3.282591525,23.29986299,0.929612039,1.008861521,0.0,1.7962925790000002,7.816665473,0.0,0.0,15.718166372,2.392903983,8.680792881999999,0.0,1.875542061,6.462343745,1.7962925790000002,25.820766950000003,0.0,0.0,0.0,1.819299581,14.850324657,13.394649773000001,29.637599749999996,0.86668054,3.001626075,0.53373384,9.478459369,1.957161272,0.86668054,3.776479029,4.389962904,7.572227247999999,1.733316984,1.008861521,8.005959716,33.124252105,0.070622982,0.055661176,0.26680443499999995,0.044955172,0.0,0.0,0.0,0.0,0.014445687,0.0,0.120324492,0.0,0.0,0.0,0.0,0.036432692,1.654663481,0.032530709000000005,0.099238141,0.018258397,3.0,3.0
211x211,0.889687542,0.0,60.241840449,24.045907037,1.520560006,115.762118203,1.859170143,10.435234278,2.15146567,0.0,18.162918755,1.98696408,8.757771125,0.0,0.0,5.273318092,13.430401279,0.630872464,0.630872464,6.2066197260000004,6.715059249,4.097502685,0.630872464,0.0,5.840396291,15.637181618,0.630872464,21.348250175,5.58751348,0.630872464,0.0,0.929612039,51.854842848,24.070407681999995,0.0,0.0,1.520560006,9.803890516000001,1.98696408,0.630872464,1.78028905,2.364189448,10.093246501,0.929612039,0.929612039,0.929612039,2.783278891,4.935665989,20.618110722,44.252653083,0.929612039,0.890601508,0.889687542,16.757465158,1.560484503,0.0,11.243447929999999,41.020327823,1.77939326,2.410265724,15.700196752,15.564402288,12.154931628,22.350826075,6.457117455000001,3.6014203460000003,1.733316984,0.630872464,1.520560006,0.0,0.0,9.936366076999999,1.497553004,2.388154512,100.966055577,0.0,2.623004526,8.790471837999998,14.285304688,7.386729494,0.890601508,1.520560006,11.338789693999999,3.933586435,0.0,0.0,3.299891796,3.972639986,0.86668054,6.865230523,2.523546441,23.473329717,0.0,31.162239117000002,4.280828489,1.261778128,10.059950003,3.299891796,7.053653945,20.728406941,2.1913901669999998,2.523546441,1.521473972,1.7962925790000002,8.627610189,0.890601508,0.0,13.700508500000002,5.013586313,18.592934425,1.892677383,2.759357923,7.1761198340000005,1.7962925790000002,21.482006802,0.0,0.0,0.0,1.819299581,12.940431095000001,11.782046872999999,28.490392303999997,2.388154512,1.757282048,0.890601508,23.934229408999997,0.889687542,0.86668054,2.709005299,4.570035156,10.989562042,1.733316984,0.0,0.0,23.341382853,0.070622982,0.025556662,0.24856134399999996,0.076511123,0.0,0.0,0.0,0.0,0.0,0.0,0.208996612,0.0,0.06345961,0.0,0.121200327,0.019623415,1.661420458,0.027866340000000003,0.071556041,0.026605331,3.0,3.0
212x212,0.889687542,0.0,67.71411459000001,24.045907037,1.520560006,133.909085693,1.859170143,11.502708007999999,2.68519951,0.0,15.790162531,0.0,10.358948692,0.0,0.53373384,5.807051932,15.565346814,0.630872464,0.630872464,6.2066197260000004,9.383740667,4.097502685,0.630872464,0.0,6.907870021,16.170915458,0.630872464,16.069054707,3.6005494000000002,0.630872464,0.53373384,1.463345879,54.433465412,31.542681822999995,0.0,0.0,2.588033736,10.099827915,0.0,0.630872464,2.31402289,2.364189448,12.761927919,0.929612039,1.463345879,1.463345879,2.783278891,16.145225609,17.325818326,56.529654453,0.929612039,0.890601508,0.889687542,14.770501077999999,2.094218343,0.53373384,11.243447929999999,44.756418404,1.77939326,4.011443291,16.233930592,17.847309398,10.849679255,18.910626124,6.457117455000001,3.6014203460000003,1.733316984,0.630872464,1.520560006,0.53373384,0.0,10.470099916999999,2.0312868440000003,2.388154512,132.45233683700002,0.0,2.623004526,7.337241597999999,2.897923288,9.521675029,0.890601508,1.520560006,11.486771148999999,3.933586435,0.53373384,0.0,4.3673655259999995,9.8436408,1.40041438,6.865230523,3.057280281,23.621311172,0.53373384,28.551599973000002,7.4831570020000004,1.795511968,6.0860162120000005,4.3673655259999995,7.587387785,23.930735454,2.1913901669999998,2.523546441,1.521473972,1.7962925790000002,10.228787756000001,0.890601508,0.0,1.77939326,5.547320153,20.72787996,1.892677383,2.759357923,8.243593564000001,1.7962925790000002,13.534129916,0.0,0.0,0.0,1.819299581,13.622148433000001,13.916992407999999,31.159073721999995,2.388154512,3.892227583,1.424335348,24.615946746999995,1.957161272,0.86668054,3.776479029,6.171212723,9.684309669,1.733316984,0.0,8.005959716,34.014853613,0.03422156,0.045925766,0.24177126499999999,0.09009671999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.201618524,0.0,0.06345961,0.0,0.121200327,0.019623415,1.630790936,0.017942759000000003,0.075991415,0.026605331,3.0,3.0
213x213,0.889687542,0.0,65.932864771,15.1398688,1.520560006,132.127835874,1.859170143,7.940238237,2.68519951,0.0,10.858058085,1.98696408,10.358948692,0.0,0.53373384,4.916450424000001,12.002877043,0.630872464,0.630872464,4.425369907,7.602490848,4.097502685,0.630872464,0.0,6.907870021,15.28031395,0.630872464,16.891994634,3.806263661,0.630872464,0.53373384,1.463345879,55.050777737999994,31.542681822999995,0.0,0.0,2.588033736,14.073761706,1.98696408,0.630872464,1.423421382,2.364189448,9.199458148,0.929612039,1.463345879,1.463345879,1.892677383,14.363975790000001,17.943130651999997,56.529654453,0.929612039,0.0,0.889687542,15.866863649999999,2.094218343,0.53373384,11.243447929999999,21.601810064,1.77939326,4.011443291,6.437007695,18.94367197,11.261143275,20.212751607999998,3.785309148,0.929612039,1.733316984,0.630872464,1.520560006,0.53373384,0.0,7.79829161,2.0312868440000003,1.497553004,130.671087018,0.0,2.623004526,9.324205677999998,14.819038528,6.849866722,0.0,1.520560006,11.69248541,1.261778128,0.53373384,0.0,4.3673655259999995,8.062390981,1.40041438,0.630872464,3.057280281,12.250075202,0.53373384,26.702553962,6.592555494,1.795511968,6.497480232,4.3673655259999995,5.806137966,23.930735454,2.1913901669999998,2.523546441,0.630872464,1.7962925790000002,8.447537937,0.0,0.0,13.700508500000002,5.547320153,13.602943001,1.892677383,2.759357923,6.462343745,1.7962925790000002,13.466503018000001,0.0,0.0,0.0,1.819299581,15.609112513000001,12.135742589,30.268472213999996,1.497553004,3.001626075,0.53373384,15.915992746999999,1.957161272,0.86668054,3.776479029,4.389962904,10.095773689,1.733316984,0.0,8.005959716,33.124252105,0.070622982,0.033113156,0.26442026399999996,0.067649091,0.0,0.0,0.0,0.0,0.0,0.0,0.110084399,0.0,0.06345961,0.0,0.0727907,0.019623415,1.651125156,0.032530709000000005,0.09263634700000001,0.018325221,3.0,3.0
214x214,0.889687542,0.0,67.71411459000001,8.906038237,0.889687542,133.278213229,1.859170143,8.348291838,1.423421382,0.0,15.347830135000002,1.98696408,9.728076228,0.0,0.53373384,3.283505491,11.149080627,0.0,0.0,6.2066197260000004,6.229324497,3.466630221,0.0,0.0,3.7534538509999997,2.291015888,0.0,19.600665405999997,5.58751348,0.0,0.53373384,1.463345879,47.776857195999995,30.911809358999996,0.0,0.0,1.957161272,12.811983578,1.98696408,0.0,2.31402289,1.733316984,11.500149791,0.929612039,1.463345879,1.463345879,0.890601508,12.990809439,22.025014012,16.782245313,0.929612039,0.890601508,0.889687542,2.877565588,1.463345879,0.53373384,1.77939326,29.616549604,1.77939326,3.3805708269999997,13.079514421999999,16.04896433,12.930935663,10.897824275,2.671808307,3.6014203460000003,1.733316984,0.0,0.889687542,0.53373384,0.0,8.577422534,1.40041438,1.757282048,131.19055870900002,0.0,2.623004526,4.277066002,14.188166064,5.736365881,0.890601508,0.889687542,5.903159434,2.671808307,0.53373384,0.0,3.736493062,8.581862672,1.40041438,6.234358059,0.53373384,19.299409246,0.53373384,27.667066402,4.959610561,0.53373384,7.536403562,3.736493062,5.063841344,23.29986299,0.929612039,0.0,0.890601508,1.7962925790000002,9.597915292,0.890601508,0.0,13.700508500000002,2.392903983,13.788071969,0.0,0.86668054,8.243593564000001,1.7962925790000002,17.696697654,0.0,0.0,0.0,1.819299581,11.823803365000002,10.131683259999999,30.528201257999996,1.757282048,3.892227583,1.424335348,17.138856157,1.957161272,0.86668054,3.776479029,6.171212723,11.134697019,1.733316984,0.0,8.005959716,34.014853613,0.070622982,0.04519823,0.27589141399999995,0.06794899900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12169508,0.0,0.0,0.0,0.048409627,0.019623415,1.609412921,0.032530709000000005,0.09263634700000001,0.00828011,3.0,3.0
215x215,0.889687542,0.0,61.169537211,30.641588863,1.520560006,124.72181202899999,1.859170143,17.497182415,2.15146567,0.0,13.322304424,2.017657872,11.318099045,1.008861521,0.0,5.273318092,17.750183622999998,0.630872464,0.630872464,5.339939186,7.72392077,2.919918542,0.630872464,0.0,5.982577272,16.78815895,1.639733985,18.444589621,5.618207272,0.630872464,0.0,0.929612039,58.23044861700001,31.853510911999997,0.0,0.0,6.641244595,11.883056053,1.008861521,0.630872464,1.78028905,3.191200384,13.351422601,1.93847356,0.929612039,0.929612039,8.098817354,13.277798683,11.60397251,57.511133323,0.929612039,0.890601508,1.898549063,22.841184294999998,2.569346024,0.0,13.261105802,51.251268993,1.77939326,2.410265724,18.998039181000003,12.541931682,9.874645217000001,19.385753805,8.474775327,3.6014203460000003,1.008861521,0.630872464,1.520560006,0.0,1.008861521,9.211910614,0.630872464,1.521473972,107.89736621499999,0.0,0.889687542,5.9368272179999995,2.919918542,15.457412711,0.890601508,1.520560006,9.351825614,3.933586435,0.0,0.0,3.299891796,4.981501507,1.280184557,6.865230523,2.523546441,30.564960781,1.280184557,26.925667483000005,7.720853798,1.261778128,7.094877733000001,4.308753317,7.053653945,20.235555484,2.1913901669999998,3.532407962,1.521473972,0.929612039,5.1609799679999995,0.890601508,0.0,3.797051132,5.013586313,20.610592297,1.892677383,2.901538904,6.309439294,0.929612039,27.940386012,0.0,0.0,1.280184557,1.819299581,11.380009037,19.760455683,22.757124633,1.521473972,0.890601508,0.890601508,24.107106080999998,0.889687542,0.0,2.709005299,4.570035156,7.015628251,0.0,1.008861521,0.0,21.075466394,0.020164484,0.048832218000000004,0.19457423399999996,0.066559115,0.0,0.0,0.0,0.0,0.014445687,0.0,0.299160149,0.0,0.06345961,0.0,0.121200327,0.036432692,1.697202426,0.00021435,0.059933119,0.044863728,3.0,3.0
216x216,0.889687542,0.0,59.388287391999995,21.735550626,1.520560006,122.94056221,1.859170143,13.934712644000001,2.15146567,0.0,8.390199978,4.004621952,11.318099045,1.008861521,0.0,4.382716584000001,14.187713852,0.630872464,0.630872464,3.558689367,5.942670951,2.919918542,0.630872464,0.0,5.982577272,15.897557442,1.639733985,19.267529548,5.823921533,0.630872464,0.0,0.929612039,58.847760943000004,31.853510911999997,0.0,0.0,6.641244595,15.856989844000001,2.995825601,0.630872464,0.889687542,3.191200384,9.78895283,1.93847356,0.929612039,0.929612039,7.208215846,11.496548864000001,12.221284835999999,57.511133323,0.929612039,0.0,1.898549063,23.937546867,2.569346024,0.0,13.261105802,28.096660653,1.77939326,2.410265724,9.201116284000001,13.638294254,10.286109237000002,20.687879289,5.8029670200000005,0.929612039,1.008861521,0.630872464,1.520560006,0.0,1.008861521,6.540102307,0.630872464,0.630872464,106.116116396,0.0,0.889687542,7.923791297999999,14.841033782,12.785604403999999,0.0,1.520560006,9.557539875,1.261778128,0.0,0.0,3.299891796,3.200251688,1.280184557,0.630872464,2.523546441,19.193724811,1.280184557,25.076621472000003,6.830252290000001,1.261778128,7.506341753,4.308753317,5.272404126,20.235555484,2.1913901669999998,3.532407962,0.630872464,0.929612039,3.379730149,0.0,0.0,15.718166372,5.013586313,13.485655338,1.892677383,2.901538904,4.528189475,0.929612039,27.872759114,0.0,0.0,1.280184557,1.819299581,13.366973117,17.979205864,21.866523125,0.630872464,0.0,0.0,15.407152081,0.889687542,0.0,2.709005299,2.788785337,7.427092270999999,0.0,1.008861521,0.0,20.184864886,0.056565906,0.036019608,0.21722323299999996,0.044111486000000005,0.0,0.0,0.0,0.0,0.014445687,0.0,0.20762602400000002,0.0,0.06345961,0.0,0.0727907,0.036432692,1.7175366460000001,0.014802300000000001,0.07657805100000001,0.036583618,3.0,3.0
217x217,0.889687542,0.0,66.860561533,21.735550626,1.520560006,141.0875297,1.859170143,15.002186374,2.68519951,0.0,6.017443753999999,2.017657872,12.919276612,1.008861521,0.53373384,4.916450424000001,16.322659387,0.630872464,0.630872464,3.558689367,8.611352369,2.919918542,0.630872464,0.0,7.050051002,16.431291282,1.639733985,13.98833408,3.836957453,0.630872464,0.53373384,1.463345879,61.426383507000004,39.325785053,0.0,0.0,7.7087183249999995,16.152927243,1.008861521,0.630872464,1.423421382,3.191200384,12.457634248,1.93847356,1.463345879,1.463345879,7.208215846,22.706108484,8.92899244,69.788134693,0.929612039,0.0,1.898549063,21.950582787,3.103079864,0.53373384,13.261105802,31.832751234,1.77939326,4.011443291,9.734850124000001,15.921201364,8.980856864000001,17.247679338,5.8029670200000005,0.929612039,1.008861521,0.630872464,1.520560006,0.53373384,1.008861521,7.073836147,1.1646063039999999,0.630872464,137.602397656,0.0,0.889687542,6.4705610579999995,3.453652382,14.920549938999999,0.0,1.520560006,9.70552133,1.261778128,0.53373384,0.0,4.3673655259999995,9.071252502,1.813918397,0.630872464,3.057280281,19.341706266,1.813918397,22.465982328000003,10.032580803,1.795511968,3.532407962,5.3762270469999995,5.806137966,23.437883997,2.1913901669999998,3.532407962,0.630872464,0.929612039,4.980907716,0.0,0.0,3.797051132,5.547320153,15.620600873,1.892677383,2.901538904,5.595663204999999,0.929612039,19.924882228,0.0,0.0,1.280184557,1.819299581,14.048690455000001,20.114151399,24.535204543,0.630872464,2.134945535,0.53373384,16.088869418999998,1.957161272,0.0,3.776479029,4.389962904,6.121839897999999,0.0,1.008861521,8.005959716,30.858335646,0.020164484,0.056388712,0.21043315399999998,0.057697083,0.0,0.0,0.0,0.0,0.014445687,0.0,0.20024793600000002,0.0,0.06345961,0.0,0.0727907,0.036432692,1.6869071240000002,0.004878719,0.081013425,0.036583618,3.0,3.0
218x218,0.889687542,0.0,61.169537211,15.501720063,0.889687542,124.09093956499999,1.859170143,14.342766245,0.889687542,0.0,12.879972028000001,4.004621952,10.687226581000001,1.008861521,0.0,2.749771651,13.333917436,0.0,0.0,5.339939186,4.5695046,2.289046078,0.0,0.0,2.828161102,2.90825938,1.008861521,21.97620032,7.605171352,0.0,0.0,0.929612039,51.573840401000005,31.222638447999998,0.0,0.0,6.010372131,14.595211716000001,2.995825601,0.0,1.78028905,2.56032792,12.089644473,1.93847356,0.929612039,0.929612039,6.206139971000001,10.123382513,16.303168196,17.763724183,0.929612039,0.890601508,1.898549063,10.948248804999999,1.93847356,0.0,3.797051132,36.111400193,1.77939326,1.77939326,15.843623011,10.743586614,11.955901625000001,11.372951956,4.689466179,3.6014203460000003,1.008861521,0.0,0.889687542,0.0,1.008861521,7.319233231,0.0,0.890601508,106.63558808699999,0.0,0.889687542,2.876651622,14.210161318,11.672103563,0.890601508,0.889687542,3.768213899,2.671808307,0.0,0.0,2.669019332,3.719723379,1.280184557,6.234358059,0.0,26.243058855,1.280184557,26.041133912000003,5.197307357,0.0,8.545265083,3.677880853,4.530107504,19.60468302,0.929612039,1.008861521,0.890601508,0.929612039,4.530107504,0.890601508,0.0,15.718166372,1.859170143,13.670784306,0.0,1.008861521,6.309439294,0.929612039,32.102953750000005,0.0,0.0,1.280184557,1.819299581,9.581663969000001,15.975146535,22.126252169,0.890601508,0.890601508,0.890601508,16.630015491,0.889687542,0.0,2.709005299,4.570035156,8.466015601,0.0,1.008861521,0.0,21.075466394,0.056565906,0.048104682,0.22869438299999995,0.044411394,0.0,0.0,0.0,0.0,0.014445687,0.0,0.219236705,0.0,0.0,0.0,0.048409627,0.036432692,1.675824411,0.014802300000000001,0.07657805100000001,0.026538507,3.0,3.0
219x219,0.889687542,0.0,68.64181135199999,15.501720063,0.889687542,142.237907055,1.859170143,15.410239975,1.423421382,0.0,10.507215804000001,2.017657872,12.288404148000001,1.008861521,0.53373384,3.283505491,15.468862971,0.0,0.0,5.339939186,7.238186018,2.289046078,0.0,0.0,3.895634832,3.44199322,1.008861521,16.697004852,5.618207272,0.0,0.53373384,1.463345879,54.152462965000005,38.694912589,0.0,0.0,7.077845860999999,14.891149115000001,1.008861521,0.0,2.31402289,2.56032792,14.758325891,1.93847356,1.463345879,1.463345879,6.206139971000001,21.332942133,13.0108758,30.040725553,0.929612039,0.890601508,1.898549063,8.961284724999999,2.4722074000000003,0.53373384,3.797051132,39.847490774,1.77939326,3.3805708269999997,16.377356851000002,13.026493724,10.650649252000001,7.932752005,4.689466179,3.6014203460000003,1.008861521,0.0,0.889687542,0.53373384,1.008861521,7.852967071,0.53373384,0.890601508,138.12186934699997,0.0,0.889687542,1.423421382,2.822779918,13.807049098,0.890601508,0.889687542,3.916195354,2.671808307,0.53373384,0.0,3.736493062,9.590724193,1.813918397,6.234358059,0.53373384,26.39104031,1.813918397,23.430494768000003,8.39963587,0.53373384,4.571331292,4.745354583,5.063841344,22.807011533,0.929612039,1.008861521,0.890601508,0.929612039,6.131285071,0.890601508,0.0,3.797051132,2.392903983,15.805729841,0.0,1.008861521,7.376913023999999,0.929612039,24.155076864,0.0,0.0,1.280184557,1.819299581,10.263381307,18.11009207,24.794933587,0.890601508,3.025547043,1.424335348,17.311732829,1.957161272,0.0,3.776479029,6.171212723,7.160763228,0.0,1.008861521,8.005959716,31.748937154,0.020164484,0.06847378600000001,0.22190430399999997,0.057996991,0.0,0.0,0.0,0.0,0.014445687,0.0,0.211858617,0.0,0.0,0.0,0.048409627,0.036432692,1.6451948889999999,0.004878719,0.081013425,0.026538507,3.0,3.0
220x220,0.889687542,0.0,66.860561533,6.595681826,0.889687542,140.45665723599998,1.859170143,11.847770204,1.423421382,0.0,5.575111358,4.004621952,12.288404148000001,1.008861521,0.53373384,2.392903983,11.9063932,0.0,0.0,3.558689367,5.456936198999999,2.289046078,0.0,0.0,3.895634832,2.551391712,1.008861521,17.519944779,5.823921533,0.0,0.53373384,1.463345879,54.769775291,38.694912589,0.0,0.0,7.077845860999999,18.865082906,2.995825601,0.0,1.423421382,2.56032792,11.19585612,1.93847356,1.463345879,1.463345879,5.315538463,19.551692314,13.628188126,30.040725553,0.929612039,0.0,1.898549063,10.057647296999999,2.4722074000000003,0.53373384,3.797051132,16.692882434,1.77939326,3.3805708269999997,6.580433954,14.122856296,11.062113272000001,9.234877489,2.017657872,0.929612039,1.008861521,0.0,0.889687542,0.53373384,1.008861521,5.181158764,0.53373384,0.0,136.340619528,0.0,0.889687542,3.410385462,14.743895158,11.135240791,0.0,0.889687542,4.121909615,0.0,0.53373384,0.0,3.736493062,7.8094743740000006,1.813918397,0.0,0.53373384,15.01980434,1.813918397,21.581448757,7.5090343619999995,0.53373384,4.982795312,4.745354583,3.282591525,22.807011533,0.929612039,1.008861521,0.0,0.929612039,4.350035252,0.0,0.0,15.718166372,2.392903983,8.680792881999999,0.0,1.008861521,5.595663204999999,0.929612039,24.087449966,0.0,0.0,1.280184557,1.819299581,12.250345387000001,16.328842251,23.904332079,0.0,2.134945535,0.53373384,8.611778829,1.957161272,0.0,3.776479029,4.389962904,7.572227247999999,0.0,1.008861521,8.005959716,30.858335646,0.056565906,0.055661176,0.24455330299999997,0.035549362,0.0,0.0,0.0,0.0,0.014445687,0.0,0.120324492,0.0,0.0,0.0,0.0,0.036432692,1.665529109,0.019466669,0.097658357,0.018258397,3.0,3.0
221x221,0.889687542,0.0,56.125320879,26.606234957,1.520560006,120.686458123,1.859170143,10.435234278,2.15146567,0.0,17.296238215,1.98696408,11.318099045,0.0,0.0,5.273318092,11.697084295,0.630872464,0.630872464,5.339939186,6.715059249,1.911057021,0.630872464,0.0,4.973715751,14.770501077999999,0.630872464,21.348250175,5.58751348,0.630872464,0.0,0.929612039,58.138323103000005,30.844649390999997,0.0,0.0,6.641244595,9.803890516000001,1.98696408,0.630872464,1.78028905,3.191200384,11.333764729,0.929612039,0.929612039,0.929612039,4.063463448,6.215850546,17.564946324,43.385972543,0.929612039,0.890601508,0.889687542,16.757465158,1.560484503,0.0,11.243447929999999,40.153647283,1.77939326,2.410265724,16.980381309000002,12.51123789,13.848579008000002,22.350826075,6.457117455000001,3.6014203460000003,0.0,0.630872464,1.520560006,0.0,0.0,8.203049093,0.630872464,1.521473972,101.84426688699999,0.0,0.889687542,7.923791297999999,13.832172261,7.386729494,0.890601508,1.520560006,11.338789693999999,3.933586435,0.0,0.0,3.299891796,3.972639986,1.280184557,6.865230523,2.523546441,23.473329717,1.280184557,32.855886497,4.694332506,1.261778128,10.059950003,3.299891796,7.053653945,20.235555484,2.1913901669999998,2.523546441,1.521473972,0.929612039,5.1609799679999995,0.890601508,0.0,13.700508500000002,5.013586313,18.592934425,1.892677383,1.892677383,6.309439294,0.929612039,19.748689818,0.0,0.0,1.280184557,1.819299581,10.340451825,14.716239350999999,22.757124633,1.521473972,0.890601508,0.890601508,23.067548869,0.889687542,0.0,2.709005299,4.570035156,10.989562042,0.0,0.0,0.0,21.075466394,0.056565906,0.025556662,0.22631021199999996,0.067105313,0.0,0.0,0.0,0.0,0.0,0.0,0.208996612,0.0,0.06345961,0.0,0.121200327,0.019623415,1.672286086,0.014802300000000001,0.069976257,0.026605331,3.0,3.0
222x222,0.889687542,0.0,63.59759502,26.606234957,1.520560006,138.833425613,1.859170143,11.502708007999999,2.68519951,0.0,14.923481991000001,0.0,12.919276612,0.0,0.53373384,5.807051932,13.83202983,0.630872464,0.630872464,5.339939186,9.383740667,1.911057021,0.630872464,0.0,6.041189481,15.304234917999999,0.630872464,16.069054707,3.6005494000000002,0.630872464,0.53373384,1.463345879,60.716945667000005,38.316923532,0.0,0.0,7.7087183249999995,10.099827915,0.0,0.630872464,2.31402289,3.191200384,14.002446147,0.929612039,1.463345879,1.463345879,4.063463448,17.425410166,14.272653928,55.662973913,0.929612039,0.890601508,0.889687542,14.770501077999999,2.094218343,0.53373384,11.243447929999999,43.889737864,1.77939326,4.011443291,17.514115149000002,14.794145,12.543326635000001,18.910626124,6.457117455000001,3.6014203460000003,0.0,0.630872464,1.520560006,0.53373384,0.0,8.736782933,1.1646063039999999,1.521473972,133.330548147,0.0,0.889687542,6.4705610579999995,2.444790861,9.521675029,0.890601508,1.520560006,11.486771148999999,3.933586435,0.53373384,0.0,4.3673655259999995,9.8436408,1.813918397,6.865230523,3.057280281,23.621311172,1.813918397,30.245247353,7.896661019,1.795511968,6.0860162120000005,4.3673655259999995,7.587387785,23.437883997,2.1913901669999998,2.523546441,1.521473972,0.929612039,6.762157534999999,0.890601508,0.0,1.77939326,5.547320153,20.72787996,1.892677383,1.892677383,7.376913023999999,0.929612039,11.800812932,0.0,0.0,1.280184557,1.819299581,11.022169163000001,16.851184886,25.425806051,1.521473972,3.025547043,1.424335348,23.749266206999998,1.957161272,0.0,3.776479029,6.171212723,9.684309669,0.0,0.0,8.005959716,31.748937154,0.020164484,0.045925766,0.21952013299999998,0.08069091,0.0,0.0,0.0,0.0,0.0,0.0,0.201618524,0.0,0.06345961,0.0,0.121200327,0.019623415,1.6416565639999998,0.004878719,0.074411631,0.026605331,3.0,3.0
