coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial3,Astrocytecells,Endothelial3cells
222x222,20.587030137,13.596116849,55.698849224,4.592473159000001,0.889687542,121.59845673199999,6.264576807,4.395722696,0.889687542,2.373261425,9.089050319,2.646753817,10.687226581000001,0.677374359,0.0,7.955601398,10.429362778,0.677374359,1.354778164,4.236063726,6.458291794999999,8.736178924,0.0,0.0,1.819299581,0.0,2.583933973,4.568709644,2.49667394,0.0,0.0,2.284390203,42.434679561,32.923316428,0.0,0.0,8.042517369999999,5.245552956,0.0,0.677374359,3.9403233259999997,3.8523035730000004,10.852128267000001,1.606986398,0.929612039,53.795479879,1.280184557,1.957558916,5.675907253,4.993341567,0.929612039,3.050635784,0.889687542,5.419038788,1.606986398,0.677374359,8.154169839,7.278208931,1.77939326,2.456767619,7.079678026,40.372784113,8.295456556000001,15.920895742,0.677374359,0.929612039,11.184007016999999,0.0,0.889687542,2.646753817,3.7280395889999998,8.38025683,0.0,0.0,114.13467059999998,0.0,3.262948967,21.560354872,2.634962721,2.898962051,0.0,0.889687542,0.0,0.677374359,0.0,0.0,2.669019332,2.284390203,1.280184557,0.677374359,1.354778164,3.85144482,1.280184557,6.956050616000001,4.667107439,0.0,0.0,3.346393691,11.160533645,20.282057379,2.284390203,1.354778164,0.0,93.17670443899999,2.748857685,0.0,0.0,1.77939326,11.961907371999999,5.882967638999999,0.0,1.354778164,18.296130465,2.284390203,2.646753817,0.0,0.0,1.280184557,56.718627021,6.941440022,9.149680384,21.235650661,0.0,1.354778164,0.0,6.968042558,3.473621515,0.677374359,4.000980952,2.788785337,1.606986398,3.875958493,0.0,0.677374359,23.850101964,0.124688818,0.032048994,0.20978004499999997,0.046202122,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015404778999999999,0.0,0.111754766,0.006760343,0.0,0.047563969,1.071971325,0.317247185,0.053331325,0.0,3.0,3.0,"[2, 3, 4]","[1, 2, 4]"
223x223,12.768570886,8.327850248,56.973946655,5.867570590000001,2.164784973,120.306481079,6.264576807,4.395722696,0.889687542,2.373261425,15.447550555,1.354778164,11.962324012000002,0.677374359,0.0,7.955601398,11.687564075000001,1.9524717900000002,1.354778164,6.786240676,7.716493091999999,11.286355874,1.275097431,0.0,1.819299581,0.0,0.0,4.568709644,2.49667394,0.0,0.0,2.284390203,39.816918505000004,36.748568435,0.0,0.0,8.042517369999999,5.245552956,0.0,0.677374359,3.9403233259999997,2.56032792,15.93545787,1.606986398,0.929612039,60.170785135,1.280184557,1.957558916,5.675907253,6.268438998,0.929612039,3.050635784,0.889687542,5.419038788,1.606986398,0.677374359,6.862194186,7.278208931,1.77939326,2.456767619,7.079678026,37.721214642999996,4.419498063000001,15.920895742,0.677374359,0.929612039,12.459104448,0.0,0.889687542,2.629875595,3.7280395889999998,8.38025683,0.0,0.0,122.99123162399998,14.02449903,3.262948967,30.485800166,2.634962721,1.606986398,0.0,3.439864492,0.0,0.677374359,0.0,0.0,2.669019332,2.284390203,1.280184557,0.677374359,1.354778164,6.40162177,1.280184557,6.956050616000001,4.667107439,5.100283239,0.0,3.346393691,11.143655422999998,20.282057379,2.284390203,1.354778164,0.0,180.807815799,6.574109692,0.0,0.0,1.77939326,13.220108669000002,5.882967638999999,0.0,1.354778164,15.712196492,2.284390203,2.629875595,0.0,0.0,1.280184557,56.718627021,6.941440022,9.149680384,21.235650661,0.0,2.629875595,0.0,5.676066905,0.889687542,0.677374359,2.709005299,2.788785337,1.606986398,0.0,1.275097431,0.677374359,23.833223741999998,0.102976334,0.040422206,0.21938984299999997,0.067559643,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.037085504,0.0,0.281297563,0.006760343,0.0,0.078859178,1.0880298179999999,0.270864172,0.053331325,0.0,3.0,3.0,"[2, 3, 4]","[1, 3, 4]"
224x224,23.655168137,20.569218379,55.619168490999996,3.8354253510000005,2.164784973,119.56631149299999,4.232431568,3.718348337,0.889687542,2.373261425,16.062151849,1.291975653,11.962324012000002,0.0,0.0,1.859170143,7.56050094,1.275097431,0.0,6.108866317,5.621545863,8.576816373,1.275097431,0.0,1.819299581,0.0,2.583933973,1.859170143,1.819299581,0.0,0.0,0.929612039,44.307482152000006,34.039028934,0.0,0.0,6.010372131,4.568178597,0.0,0.0,3.262948967,3.8523035730000004,16.550059164,0.929612039,0.929612039,40.526492815000005,1.280184557,1.280184557,4.998532894,4.913660834,0.929612039,2.373261425,0.889687542,0.0,0.929612039,0.0,5.444630338,1.859170143,1.77939326,1.77939326,6.402303667,35.312147232,8.295456556000001,13.211356241,0.0,0.929612039,8.394797738,0.0,0.889687542,2.567073084,2.373261425,3.638563403,0.0,0.0,122.74013084199999,14.02449903,3.262948967,21.679842816,1.280184557,2.221587692,0.0,3.439864492,0.0,0.0,0.0,0.0,2.669019332,0.929612039,1.280184557,0.0,0.0,4.369476531,1.280184557,6.278676257000001,1.280184557,5.100283239,0.0,2.669019332,12.435631076,19.60468302,0.929612039,0.0,0.0,163.977206489,6.574109692,0.0,0.0,1.77939326,10.447777612,4.528189475,0.0,0.0,14.231823755,0.929612039,2.567073084,0.0,0.0,1.280184557,35.040875101000005,6.941440022,9.149680384,21.235650661,0.0,1.275097431,0.0,6.968042558,3.473621515,0.0,4.000980952,2.788785337,0.929612039,3.875958493,1.275097431,0.0,25.125199395,0.041876968,0.040422206,0.23286264899999998,0.081637501,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.037085504,0.0,0.393052329,0.006760343,0.0,0.078859178,1.084827414,0.076813724,0.053331325,0.0,3.0,3.0,"[2, 3, 4]","[2, 3, 4]"
225x225,21.499783117,24.143858300999998,81.387612554,9.322286366,1.275097431,111.160935432,3.891315382,4.395722696,0.0,0.0,13.383772004,2.646753817,10.078926464000002,0.677374359,3.454715776,9.404213547,14.712856712,1.9524717900000002,1.354778164,5.5428439979999995,7.229075484999999,16.915866767,1.275097431,0.0,1.7962925790000002,2.594025049,2.583933973,4.568709644,1.606986398,0.0,0.0,2.284390203,43.294083879999995,36.448375204,1.727344509,0.0,8.601441977,3.466159696,0.0,0.677374359,0.677374359,7.312965066,19.131021812,1.606986398,0.929612039,38.816933993999996,1.280184557,1.957558916,11.736600717,5.355726278000001,0.929612039,0.677374359,0.0,5.419038788,1.606986398,0.677374359,4.001515154,9.59350162,0.0,0.677374359,3.816729059,38.937258492,14.065465021000001,7.876499987,0.677374359,0.929612039,7.072721125,0.0,1.727344509,3.9218512480000003,1.354778164,10.061525063000001,0.86668054,0.86668054,138.67241457,29.96007612,1.733316984,33.082683503999995,4.368279705,4.62630656,0.0,2.55017695,0.0,2.125986508,0.0,0.0,1.727344509,2.284390203,3.5954772459999997,0.677374359,1.354778164,9.857824004,1.280184557,12.447341227999999,5.5337879789999995,6.827627748,0.0,0.677374359,5.874855376,27.180434568,2.284390203,1.354778164,0.0,308.645244178,9.151052371,0.0,0.0,1.448612149,14.111519232,4.941292816,0.0,2.2214587040000002,9.374091366000002,4.599682892000001,5.655168232,0.0,0.0,1.280184557,22.607363958999997,8.843480383,13.453967572,35.934769265,0.86668054,3.496556135,0.0,4.815612741,2.583933973,1.544054899,3.948932201,4.516129846,3.334330907,8.785232135000001,1.275097431,0.677374359,44.297696767,0.126783283,0.031038842999999997,0.103733025,0.10355567200000002,0.0,0.005364625,0.0,0.0,0.0,0.0,0.021910303000000002,0.0,0.5802417009999999,0.0,0.0,0.031295209,1.479835987,0.319695823,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 3]"
226x226,21.145954744,16.493382412,80.112515123,8.047188935000001,0.0,111.160935432,6.264576807,4.395722696,0.0,2.373261425,12.852996422,2.646753817,8.803829033000001,0.677374359,3.454715776,9.404213547,12.162679762,0.677374359,1.354778164,2.992667048,4.678898535,19.112144683,0.0,0.0,1.7962925790000002,2.594025049,2.583933973,4.568709644,1.606986398,0.0,0.0,2.284390203,43.117168355,32.623123197,1.727344509,0.0,8.601441977,3.466159696,0.0,0.677374359,3.050635784,7.312965066,15.128977980999998,1.606986398,0.929612039,65.66320425800001,1.280184557,1.957558916,11.736600717,4.080628847,0.929612039,3.050635784,0.0,5.419038788,1.606986398,0.677374359,6.374776579,9.59350162,0.0,0.677374359,6.189990484,50.448623383,14.065465021000001,17.369507890999998,0.677374359,0.929612039,12.917324000999999,0.0,1.727344509,2.646753817,3.7280395889999998,10.061525063000001,0.86668054,0.86668054,129.394370406,15.93557709,4.106578409,36.021948189999996,4.368279705,4.62630656,0.0,0.0,0.0,2.125986508,0.0,0.0,1.727344509,2.284390203,3.5954772459999997,0.677374359,1.354778164,7.307647054,1.280184557,12.447341227999999,5.5337879789999995,1.727344509,0.0,0.677374359,11.719458252,27.180434568,2.284390203,1.354778164,0.0,218.90737338799997,5.325800364,0.0,0.0,1.448612149,16.307797148,4.941292816,0.0,2.2214587040000002,16.493791673,4.599682892000001,4.3800708010000005,0.0,0.0,1.280184557,55.828939479,11.216741807999998,13.453967572,35.934769265,0.86668054,2.2214587040000002,0.0,9.562067607,2.583933973,1.544054899,3.948932201,4.516129846,3.334330907,8.785232135000001,0.0,0.677374359,45.395860760999994,0.126783283,0.042698109,0.096238747,0.08757421300000001,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.000229578,0.0,0.29894413799999997,0.006760343,0.0,0.027940554,1.516926191,0.330311225,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 4]"
227x227,13.327495493,11.225115811,81.387612554,9.322286366,1.275097431,109.86895977900001,6.264576807,4.395722696,0.0,2.373261425,19.211496658,1.354778164,10.078926464000002,0.677374359,3.454715776,9.404213547,13.420881059,1.9524717900000002,1.354778164,5.5428439979999995,5.9370998319999995,21.662321632999998,1.275097431,0.0,1.7962925790000002,2.594025049,0.0,4.568709644,1.606986398,0.0,0.0,2.284390203,40.499407299,36.448375204,1.727344509,0.0,8.601441977,3.466159696,0.0,0.677374359,3.050635784,6.020989413000001,20.212307584,1.606986398,0.929612039,72.038509514,1.280184557,1.957558916,11.736600717,5.355726278000001,0.929612039,3.050635784,0.0,5.419038788,1.606986398,0.677374359,5.082800926,9.59350162,0.0,0.677374359,6.189990484,47.797053913,10.189506528,17.369507890999998,0.677374359,0.929612039,14.192421432,0.0,1.727344509,2.629875595,3.7280395889999998,10.061525063000001,0.86668054,0.86668054,138.25093142999998,29.96007612,4.106578409,44.947393483999996,4.368279705,3.334330907,0.0,2.55017695,0.0,2.125986508,0.0,0.0,1.727344509,2.284390203,3.5954772459999997,0.677374359,1.354778164,9.857824004,1.280184557,12.447341227999999,5.5337879789999995,6.827627748,0.0,0.677374359,11.70258003,27.180434568,2.284390203,1.354778164,0.0,306.538484748,9.151052371,0.0,0.0,1.448612149,17.565998444999998,4.941292816,0.0,2.2214587040000002,13.9098577,4.599682892000001,4.363192579,0.0,0.0,1.280184557,55.828939479,11.216741807999998,13.453967572,35.934769265,0.86668054,3.496556135,0.0,8.270091954,0.0,1.544054899,2.656956548,4.516129846,3.334330907,4.909273642,1.275097431,0.677374359,45.378982539,0.105070799,0.051071320999999996,0.10584854499999999,0.108931734,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.021910303000000002,0.0,0.46848693499999994,0.006760343,0.0,0.059235763,1.532984684,0.28392821199999996,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
228x228,24.214092744,23.466483942,80.03283439,7.290141127,1.275097431,109.128790193,4.232431568,3.718348337,0.0,2.373261425,19.826097952,1.291975653,10.078926464000002,0.0,3.454715776,3.3077822919999997,9.293817923999999,1.275097431,0.0,4.865469639,3.8421526029999997,18.952782132,1.275097431,0.0,1.7962925790000002,2.594025049,2.583933973,1.859170143,0.929612039,0.0,0.0,0.929612039,44.989970946,33.738835703,1.727344509,0.0,6.569296737999999,2.788785337,0.0,0.0,2.373261425,7.312965066,20.826908877999998,0.929612039,0.929612039,52.39421719399999,1.280184557,1.280184557,11.059226358,4.000948114,0.929612039,2.373261425,0.0,0.0,0.929612039,0.0,3.6652370779999996,4.174462832,0.0,0.0,5.512616125,45.387986502000004,14.065465021000001,14.659968390000001,0.0,0.929612039,10.128114722,0.0,1.727344509,2.567073084,2.373261425,5.319831636,0.86668054,0.86668054,137.999830648,29.96007612,4.106578409,36.141436133999996,3.013501541,3.948932201,0.0,2.55017695,0.0,1.448612149,0.0,0.0,1.727344509,0.929612039,3.5954772459999997,0.0,0.0,7.825678765,1.280184557,11.769966869,2.146865097,6.827627748,0.0,0.0,12.994555683,26.503060208999997,0.929612039,0.0,0.0,289.707875438,9.151052371,0.0,0.0,1.448612149,14.793667388,3.586514652,0.0,0.86668054,12.429484963,3.244904728,4.3003900680000005,0.0,0.0,1.280184557,34.151187559,11.216741807999998,13.453967572,35.934769265,0.86668054,2.1417779710000002,0.0,9.562067607,2.583933973,0.86668054,3.948932201,4.516129846,2.656956548,8.785232135000001,1.275097431,0.0,46.670958192,0.043971433000000004,0.051071320999999996,0.11932135099999999,0.123009592,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.021910303000000002,0.0,0.5802417009999999,0.006760343,0.0,0.059235763,1.52978228,0.089877764,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 2, 3, 4]"
229x229,24.797625834,21.246592738,79.939000405,9.322286366,1.275097431,111.160935432,6.264576807,4.395722696,0.0,2.373261425,17.606206748,2.646753817,10.078926464000002,0.677374359,3.454715776,7.955601398,14.712856712,1.9524717900000002,1.354778164,4.094231849,7.229075485,21.662321632999998,1.275097431,0.0,1.7962925790000002,2.594025049,2.583933973,4.568709644,1.606986398,0.0,0.0,2.284390203,45.667345305,36.448375204,1.727344509,0.0,7.152829828,3.466159696,0.0,0.677374359,3.050635784,7.312965066,17.158393461,1.606986398,0.929612039,61.898129643999994,1.280184557,1.957558916,11.736600717,5.355726278000001,0.929612039,3.050635784,0.0,5.419038788,1.606986398,0.677374359,6.374776579,8.144889470999999,0.0,0.677374359,6.189990484,49.754367556,12.616852872,15.920895742,0.677374359,0.929612039,14.192421432,0.0,1.727344509,3.9218512480000003,3.7280395889999998,10.061525063000001,0.86668054,0.86668054,137.62433037,14.02449903,4.106578409,30.462793164,4.368279705,4.62630656,0.0,2.55017695,0.0,0.677374359,0.0,0.0,1.727344509,2.284390203,2.146865097,0.677374359,1.354778164,5.511934228,1.280184557,9.550075665,5.5337879789999995,6.827627748,0.0,0.677374359,11.545943534,27.180434568,2.284390203,1.354778164,0.0,209.242921688,9.151052371,0.0,0.0,0.0,14.512084322,4.941292816,0.0,2.2214587040000002,16.493791673,3.151070743,5.655168232,0.0,0.0,1.280184557,55.828939479,11.216741807999998,13.453967572,35.934769265,0.86668054,3.496556135,0.0,9.562067607,2.583933973,1.544054899,3.948932201,4.516129846,3.334330907,7.3366199860000005,1.275097431,0.677374359,42.32506841599999,0.11858141000000001,0.051071320999999996,0.094063745,0.084797698,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.021910303000000002,0.0,0.393052329,0.006760343,0.0,0.059235763,1.363623348,0.33684487799999996,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 3]","[1, 2, 3, 4]"
230x230,22.389470659,24.143858300999998,69.593988864,9.322286366,2.164784973,137.140568082,2.032145239,0.677374359,0.889687542,0.0,13.383772004,2.646753817,12.628254451000002,0.677374359,3.454715776,7.545043403999999,10.994508375,1.9524717900000002,1.354778164,9.101533365,9.008468744999998,16.915866767,1.275097431,0.0,1.756368082,2.594025049,2.583933973,2.709539501,1.567061901,0.0,0.0,1.354778164,37.396318341000004,37.827788187,1.727344509,0.0,9.491129519,2.456767619,0.0,0.677374359,1.567061901,7.312965066,21.800041143999998,0.677374359,0.0,37.887321955,1.280184557,1.957558916,8.01825238,5.275949395,0.0,0.677374359,0.889687542,5.419038788,0.677374359,0.677374359,5.780908414,7.734331477,1.77939326,2.456767619,2.847246458,37.927866415,12.206294878000001,4.15815165,0.677374359,0.0,7.072721125,0.0,2.617032051,3.9218512480000003,1.354778164,9.98174818,0.86668054,0.86668054,134.37099485,29.96007612,2.623004526,33.972371046,4.368279705,3.696694521,0.0,3.439864492,0.0,2.125986508,0.0,0.0,4.396363840999999,1.354778164,3.5954772459999997,0.677374359,1.354778164,9.817899507,1.280184557,8.728992890999999,5.5337879789999995,6.827627748,0.0,3.346393691,4.905372775,13.19562413,1.354778164,1.354778164,0.0,307.715632139,8.18156977,0.0,0.0,3.2280054089999997,12.252349088999999,5.751142004999999,0.0,2.2214587040000002,10.183940555000001,3.670070853,5.655168232,0.0,0.0,1.280184557,22.567439462,7.834088306,12.484484971,22.879316387,0.86668054,3.496556135,0.0,3.8860007019999996,3.473621515,1.544054899,4.798713422,1.727344509,2.404718868,8.785232135000001,1.275097431,0.677374359,37.631033314,0.146947767,0.019022327,0.279305498,0.10337655400000001,0.0,0.005364625,0.0,0.0,0.0,0.0,0.036855926,0.0,0.5802417009999999,0.0,0.0,0.050918623999999996,1.549371303,0.319481473,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 3]"
231x231,22.035642286,16.493382412,68.31889143299999,8.047188935000001,0.889687542,137.140568082,4.405406664,0.677374359,0.889687542,2.373261425,12.852996422,2.646753817,11.353157020000001,0.677374359,3.454715776,7.545043403999999,8.444331425,0.677374359,1.354778164,6.551356415000001,6.458291795,19.112144683,0.0,0.0,1.756368082,2.594025049,2.583933973,2.709539501,1.567061901,0.0,0.0,1.354778164,37.219402816,34.00253618,1.727344509,0.0,9.491129519,2.456767619,0.0,0.677374359,3.9403233259999997,7.312965066,17.797997312999996,0.677374359,0.0,64.733592219,1.280184557,1.957558916,8.01825238,4.000851964,0.0,3.050635784,0.889687542,5.419038788,0.677374359,0.677374359,8.154169839,7.734331477,1.77939326,2.456767619,5.220507883,49.439231305999996,12.206294878000001,13.651159554,0.677374359,0.0,12.917324000999999,0.0,2.617032051,2.646753817,3.7280395889999998,9.98174818,0.86668054,0.86668054,125.092950686,15.93557709,4.996265951,36.911635732,4.368279705,3.696694521,0.0,0.889687542,0.0,2.125986508,0.0,0.0,4.396363840999999,1.354778164,3.5954772459999997,0.677374359,1.354778164,7.267722557,1.280184557,8.728992890999999,5.5337879789999995,1.727344509,0.0,3.346393691,10.749975651000002,13.19562413,1.354778164,1.354778164,0.0,217.977761349,4.356317763,0.0,0.0,3.2280054089999997,14.448627004999999,5.751142004999999,0.0,2.2214587040000002,17.303640861999998,3.670070853,4.3800708010000005,0.0,0.0,1.280184557,55.789014982,10.207349731,12.484484971,22.879316387,0.86668054,2.2214587040000002,0.0,8.632455568,3.473621515,1.544054899,4.798713422,1.727344509,2.404718868,8.785232135000001,0.0,0.677374359,38.729197307999996,0.146947767,0.030681593,0.27181121999999996,0.087395095,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015175201,0.0,0.29894413799999997,0.006760343,0.0,0.047563969,1.586461507,0.330096875,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 4]"
232x232,14.217183035000001,11.225115811,69.593988864,9.322286366,2.164784973,135.84859242899998,4.405406664,0.677374359,0.889687542,2.373261425,19.211496658,1.354778164,12.628254451000002,0.677374359,3.454715776,7.545043403999999,9.702532722,1.9524717900000002,1.354778164,9.101533365,7.716493091999999,21.662321632999998,1.275097431,0.0,1.756368082,2.594025049,0.0,2.709539501,1.567061901,0.0,0.0,1.354778164,34.60164176,37.827788187,1.727344509,0.0,9.491129519,2.456767619,0.0,0.677374359,3.9403233259999997,6.020989413000001,22.881326916,0.677374359,0.0,71.108897475,1.280184557,1.957558916,8.01825238,5.275949395,0.0,3.050635784,0.889687542,5.419038788,0.677374359,0.677374359,6.862194186,7.734331477,1.77939326,2.456767619,5.220507883,46.787661836,8.330336385,13.651159554,0.677374359,0.0,14.192421432,0.0,2.617032051,2.629875595,3.7280395889999998,9.98174818,0.86668054,0.86668054,133.94951171,29.96007612,4.996265951,45.837081026,4.368279705,2.404718868,0.0,3.439864492,0.0,2.125986508,0.0,0.0,4.396363840999999,1.354778164,3.5954772459999997,0.677374359,1.354778164,9.817899507,1.280184557,8.728992890999999,5.5337879789999995,6.827627748,0.0,3.346393691,10.733097429,13.19562413,1.354778164,1.354778164,0.0,305.60887270899997,8.18156977,0.0,0.0,3.2280054089999997,15.706828302,5.751142004999999,0.0,2.2214587040000002,14.719706889,3.670070853,4.363192579,0.0,0.0,1.280184557,55.789014982,10.207349731,12.484484971,22.879316387,0.86668054,3.496556135,0.0,7.3404799149999995,0.889687542,1.544054899,3.506737769,1.727344509,2.404718868,4.909273642,1.275097431,0.677374359,38.712319086,0.125235283,0.039054805,0.28142101799999997,0.108752616,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.036855926,0.0,0.46848693499999994,0.006760343,0.0,0.078859178,1.6025200000000002,0.283713862,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 3, 4]"
233x233,25.103780286,23.466483942,68.2392107,7.290141127,2.164784973,135.108422843,2.373261425,0.0,0.889687542,2.373261425,19.826097952,1.291975653,12.628254451000002,0.0,3.454715776,1.448612149,5.575469587,1.275097431,0.0,8.424159006,5.621545863,18.952782132,1.275097431,0.0,1.756368082,2.594025049,2.583933973,0.0,0.889687542,0.0,0.0,0.0,39.092205407,35.118248686,1.727344509,0.0,7.458984279999999,1.77939326,0.0,0.0,3.262948967,7.312965066,23.49592821,0.0,0.0,51.464605154999994,1.280184557,1.280184557,7.340878021,3.9211712309999998,0.0,2.373261425,0.889687542,0.0,0.0,0.0,5.444630338,2.315292689,1.77939326,1.77939326,4.543133524,44.378594425,12.206294878000001,10.941620053000001,0.0,0.0,10.128114722,0.0,2.617032051,2.567073084,2.373261425,5.240054753,0.86668054,0.86668054,133.698410928,29.96007612,4.996265951,37.031123676,3.013501541,3.0193201619999996,0.0,3.439864492,0.0,1.448612149,0.0,0.0,4.396363840999999,0.0,3.5954772459999997,0.0,0.0,7.785754268,1.280184557,8.051618531999999,2.146865097,6.827627748,0.0,2.669019332,12.025073082,12.518249771,0.0,0.0,0.0,288.77826339899997,8.18156977,0.0,0.0,3.2280054089999997,12.934497245,4.396363840999999,0.0,0.86668054,13.239334152,2.315292689,4.3003900680000005,0.0,0.0,1.280184557,34.111263062,10.207349731,12.484484971,22.879316387,0.86668054,2.1417779710000002,0.0,8.632455568,3.473621515,0.86668054,4.798713422,1.727344509,1.727344509,8.785232135000001,1.275097431,0.0,40.004294739,0.064135917,0.039054805,0.29489382399999997,0.122830474,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.036855926,0.0,0.5802417009999999,0.006760343,0.0,0.078859178,1.5993175960000001,0.089663414,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]","[0, 2, 3, 4]"
234x234,25.687313376000002,21.246592738,68.145376715,9.322286366,2.164784973,137.140568082,4.405406664,0.677374359,0.889687542,2.373261425,17.606206748,2.646753817,12.628254451000002,0.677374359,3.454715776,6.096431255,10.994508375,1.9524717900000002,1.354778164,7.652921216,9.008468745,21.662321632999998,1.275097431,0.0,1.756368082,2.594025049,2.583933973,2.709539501,1.567061901,0.0,0.0,1.354778164,39.769579766,37.827788187,1.727344509,0.0,8.042517369999999,2.456767619,0.0,0.677374359,3.9403233259999997,7.312965066,19.827412793,0.677374359,0.0,60.968517604999995,1.280184557,1.957558916,8.01825238,5.275949395,0.0,3.050635784,0.889687542,5.419038788,0.677374359,0.677374359,8.154169839,6.285719328,1.77939326,2.456767619,5.220507883,48.744975479,10.757682729,12.202547405,0.677374359,0.0,14.192421432,0.0,2.617032051,3.9218512480000003,3.7280395889999998,9.98174818,0.86668054,0.86668054,133.32291064999998,14.02449903,4.996265951,31.352480706,4.368279705,3.696694521,0.0,3.439864492,0.0,0.677374359,0.0,0.0,4.396363840999999,1.354778164,2.146865097,0.677374359,1.354778164,5.472009731,1.280184557,5.8317273279999995,5.5337879789999995,6.827627748,0.0,3.346393691,10.576460933,13.19562413,1.354778164,1.354778164,0.0,208.31330964900002,8.18156977,0.0,0.0,1.77939326,12.652914179,5.751142004999999,0.0,2.2214587040000002,17.303640861999998,2.2214587040000002,5.655168232,0.0,0.0,1.280184557,55.789014982,10.207349731,12.484484971,22.879316387,0.86668054,3.496556135,0.0,8.632455568,3.473621515,1.544054899,4.798713422,1.727344509,2.404718868,7.3366199860000005,1.275097431,0.677374359,35.658404962999995,0.138745894,0.039054805,0.269636218,0.08461858,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.036855926,0.0,0.393052329,0.006760343,0.0,0.078859178,1.433158664,0.336630528,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]","[1, 2, 3, 4]"
