coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature2,ODImmature1cells,ODMature2cells
223x223,0.410457485,0.0,15.123359204,5.261891525,1.9131009639999998,11.53792152,8.480408220000001,12.808412401,2.782359138,0.410457485,6.711577329,3.554925522,6.433230935,0.0,1.965992169,3.283610752,17.071715516,0.410457485,4.5323001220000005,2.462740927,6.070454462,0.410457485,1.243615914,0.410457485,0.410457485,4.851399878,0.410457485,10.379246833,1.9131009639999998,0.410457485,2.05224928,3.283610752,85.342668442,10.990823566,1.550997306,0.0,0.410457485,7.234704734,0.0,0.410457485,105.08985573,1.243615914,20.316089778,0.0,0.0,3.516989475,4.042755716,8.036427453,6.420959954,1.9131009639999998,1.64180039,0.0,0.0,5.6605883530000005,0.0,123.792685261,7.725136281,13.168501282999998,0.410457485,1.654074798,2.594801648,18.155068952,10.420296277999999,16.721836316,0.820916369,1.961454791,1.965992169,1.9131009639999998,0.410457485,0.0,13.965877063,3.6991524890000003,3.053639386,0.0,17.53023424,0.0,0.820916369,107.423149138,7.433947084,12.947888965,1.9131009639999998,2.3358005090000002,9.84357979,0.0,1.64180039,1.634632228,8.623445943,1.092184595,7.734776541,0.0,0.820916369,19.436160277,0.410457485,25.51722757,12.664874836,142.45938446,5.890703277,20.030516884,3.276613475,5.242605644,8.208947562,0.833158429,0.820916369,13.29940135,3.96538528,0.0,0.410457485,2.0450897130000003,4.342422645,26.872620368000003,0.0,2.594801648,219.693976432,0.0,24.393698012999998,1.634632228,0.833158429,0.0,3.8913351929999997,10.869061589,13.793852415,88.951747129,0.410457485,5.520917691,3.053639386,22.978026965,1.666306062,2.7584906570000003,3.8790931329999996,12.917242352,6.970688212000001,42.855951113,0.833158429,0.0,124.52118042999999,0.221213349,0.11003206300000001,0.111094618,0.057574171,0.010425737,0.089510701,3.740158569,0.0,0.001753042,0.013382966,0.022603203,0.0,1.594361947,0.0,0.003467705,0.025996785,0.659777914,0.012772985,0.030168619,0.001682785,3.0,3.0,"[2, 3, 4]","[1, 3, 4]"
224x224,0.410457485,0.0,11.790745191,4.428733096,1.9131009639999998,8.205307507,18.349668783,12.808412401,2.782359138,0.410457485,10.813409016,3.554925522,5.600072506,2.467448345,4.433440514,3.283610752,16.238557087,0.410457485,5.333442405,2.462740927,6.070454462,0.410457485,0.410457485,0.410457485,2.8779058300000004,23.757823488999996,0.410457485,10.379246833,1.9131009639999998,0.410457485,2.05224928,5.751059097000001,83.67636238,5.158789865,4.018445651,0.0,0.410457485,7.234704734,0.0,0.410457485,121.30803166999999,0.410457485,20.316089778,0.0,0.0,5.98443782,7.31143977,12.971417569,8.888408299,6.84809108,1.64180039,2.467448345,0.0,4.8274299240000005,0.0,120.396206756,10.993820334999999,13.168501282999998,0.410457485,0.820916369,5.062249993,23.090059068,10.420296277999999,22.458058866000002,0.820916369,1.961454791,1.965992169,1.9131009639999998,0.410457485,0.0,14.735157434000001,2.8659940600000002,3.053639386,0.0,7.53258156,0.0,0.820916369,141.746399338,9.901395429,12.947888965,1.9131009639999998,1.50264208,9.84357979,2.467448345,1.64180039,1.634632228,7.790287514,1.092184595,7.702773216,0.0,0.820916369,21.903608622,0.410457485,30.452217685999997,12.664874836,142.45938446,5.057544848,24.132348570999998,3.276613475,5.242605644,15.611476174,0.0,0.820916369,13.29940135,6.432833625000001,0.0,0.410457485,2.0450897130000003,4.342422645,25.142472098000002,0.0,2.594801648,276.64321692199997,0.0,36.731983232999994,1.634632228,0.0,0.0,3.0581767639999997,10.869061589,13.793852415,91.38728557499999,0.410457485,5.520917691,3.053639386,25.445475310000003,0.0,3.55963294,3.8790931329999996,12.917242352,9.438136557,42.855951113,0.0,0.0,138.94065508999998,0.195951021,0.19854852100000003,0.036449673,0.100414084,0.010425737,0.154675977,4.796269033,0.132017133,0.0,0.013382966,0.004685189,0.0,2.17015797,0.0,0.010696887,0.0,0.35180123700000004,0.009242893,0.013461417,0.001682785,3.0,3.0,"[2, 3, 4]","[2, 3, 4]"
225x225,0.410457485,0.0,4.428731571,6.038469942,3.970062681,11.20605804,18.349668783,24.24921067,1.231361832,0.410457485,13.017831947,3.554925522,11.899699283,2.467448345,3.1531084180000004,4.98837863,21.015357699,1.096117558,6.999748467000001,7.947890544,5.358389352,3.3691476640000007,3.7067555270000003,1.096117558,2.8779058300000004,23.310649822,0.410457485,11.064906906000001,3.167028023,0.410457485,3.874444296,7.004986156,103.411408042,14.861092042,2.467448345,0.0,1.096117558,8.605969236,0.568266986,1.096117558,138.80962162999998,1.929275987,15.104683352999999,3.1487996860000003,1.253927059,2.467448345,7.697413736,24.250662221,11.964440678999999,31.991029089999998,1.64180039,3.721375404,0.568266986,4.109591047,0.0,140.23190556699998,14.257928777,18.356610428,0.410457485,1.654074798,5.062249993,17.283565365999998,9.437565958,20.580933950000002,1.3891833550000001,4.127524157,0.568266986,1.9131009639999998,0.410457485,0.0,18.535172154999998,8.714753180999999,2.188302153,1.371264502,23.016016512,0.0,0.820916369,147.86774302,9.071938203,9.701583878,1.9131009639999998,2.3358005090000002,9.84357979,2.467448345,2.7783353330000002,1.634632228,9.50960473,1.092184595,8.92189279,1.822195016,2.192180871,30.268447974,0.410457485,33.665532850999995,29.491861831,158.90426945,7.830234765,23.507944328999997,5.7397530880000005,7.940102852000001,15.611476174,1.518818502,3.21134432,2.188302153,6.432833625000001,0.685660073,1.664384544,15.232808746,0.410457485,37.375916614,0.0,3.280461721,291.674021348,1.371264502,39.330754275,2.2028992140000003,0.833158429,0.0,2.611003097,10.131889522000002,22.453727862,87.87287057099999,0.978724471,3.554925522,10.984249031,34.358815275000005,4.129445675,6.479866061000001,3.049635907,10.500861395,18.856465585000002,49.825172752,2.204422931,0.0,157.52557191,0.219856919,0.176495981,0.098569975,0.17373117999999999,0.0,0.115275778,6.078046801,0.132017133,0.001753042,0.0,0.093899752,0.0,2.012555778,0.0,0.035390431,0.032766401,1.221827739,0.005619519,0.026969161,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 3]"
226x226,0.410457485,0.0,5.979728876999999,6.038469942,3.970062681,12.673466842,18.349668783,20.979877968,2.782359138,0.410457485,13.017831947,3.554925522,11.899699283,2.467448345,3.1531084180000004,4.98837863,21.015357699,1.096117558,5.365116239000001,7.947890544,5.358389352,3.3691476640000007,3.7067555270000003,1.096117558,2.8779058300000004,23.310649822,0.410457485,9.430274678,3.167028023,0.410457485,3.874444296,7.004986156,103.411408042,16.412089348,4.018445651,0.0,1.096117558,6.971337008,0.568266986,1.096117558,107.88857607999999,1.929275987,18.039455085999997,3.1487996860000003,1.253927059,4.018445651,7.697413736,24.250662221,11.964440678999999,31.991029089999998,1.64180039,3.721375404,0.568266986,4.025956125,0.0,127.362563207,14.174293855,18.272975505999998,0.410457485,1.654074798,5.062249993,20.385606396,6.084649572,22.131931256,1.3891833550000001,5.678521463,0.568266986,1.9131009639999998,0.410457485,0.0,24.655617531999997,7.080120953,3.7392994589999997,1.371264502,21.381384284,0.0,0.820916369,161.62077809999997,9.071938203,9.701583878,1.9131009639999998,2.3358005090000002,8.208947562,2.467448345,2.7783353330000002,0.0,12.527985708,1.092184595,5.652560088,1.822195016,2.192180871,30.268447974,0.410457485,32.030900622999994,29.408226909,158.90426945,7.830234765,19.820741083999998,5.7397530880000005,7.940102852000001,15.611476174,1.518818502,3.21134432,2.188302153,6.432833625000001,0.685660073,1.664384544,13.598176517999999,0.410457485,33.855536812,0.0,3.280461721,276.14195043800004,1.371264502,39.330754275,0.568266986,0.833158429,0.0,2.611003097,10.131889522000002,22.453727862,90.389501471,0.978724471,3.554925522,12.535246336999998,34.358815275000005,4.129445675,6.479866061000001,3.049635907,7.064314577999999,18.856465585000002,49.825172752,2.204422931,0.0,153.55190566,0.219856919,0.188506557,0.113638824,0.169579014,0.0,0.14653903599999998,5.503262589,0.132017133,0.001753042,0.013382966,0.093899752,0.0,1.8112006410000001,0.0,0.035390431,0.032766401,1.172410336,0.005619519,0.031871599,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 4]"
227x227,0.410457485,0.0,5.979728876999999,6.038469942,3.970062681,14.30809907,8.480408220000001,24.24921067,2.782359138,0.410457485,8.082841831,3.554925522,11.899699283,0.0,0.685660073,4.98837863,21.015357699,1.096117558,4.5323001220000005,7.947890544,5.358389352,3.3691476640000007,3.7067555270000003,1.096117558,0.410457485,3.571067782,0.410457485,11.064906906000001,3.167028023,0.410457485,3.874444296,4.537537811,103.411408042,16.412089348,1.550997306,0.0,1.096117558,8.605969236,0.568266986,1.096117558,132.18297739,1.929275987,21.308787787999997,3.1487996860000003,1.253927059,1.550997306,2.76242362,19.315672105,9.496992334,27.056038974,1.64180039,1.253927059,0.568266986,5.6605883530000005,0.0,161.662201991,10.873935967000001,19.907607734,0.410457485,1.654074798,2.594801648,15.45061628,10.988563264,14.729402644,1.3891833550000001,5.678521463,0.568266986,1.9131009639999998,0.410457485,0.0,21.355259644,8.714753180999999,3.7392994589999997,1.371264502,23.016016512,0.0,0.820916369,144.12703337999997,6.604489858,9.701583878,1.9131009639999998,2.3358005090000002,9.84357979,0.0,2.7783353330000002,1.634632228,14.162617936,1.092184595,6.454444445,1.822195016,2.192180871,27.800999629,0.410457485,28.730542734999997,31.042859137,158.90426945,7.830234765,26.328031818,5.7397530880000005,7.940102852000001,8.208947562,1.518818502,3.21134432,2.188302153,3.96538528,0.685660073,1.664384544,15.232808746,0.410457485,37.093939704,0.0,3.280461721,261.57306918800003,1.371264502,26.992469054999997,2.2028992140000003,0.833158429,0.0,2.611003097,10.131889522000002,22.453727862,96.896792205,0.978724471,3.554925522,12.535246336999998,31.891366930000004,4.129445675,4.012417716,3.049635907,13.602902425,16.38901724,49.825172752,2.204422931,0.0,156.54292396,0.219856919,0.135139416,0.113638824,0.114647389,0.0,0.105123961,4.823358871,0.0,0.001753042,0.013382966,0.093899752,0.0,1.830622466,0.0,0.028161249000000003,0.032766401,1.22397746,0.005619519,0.031871599,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
228x228,0.410457485,0.0,2.6471148639999997,5.205311513,3.970062681,10.975485057,18.349668783,24.24921067,2.782359138,0.410457485,12.184673518,3.554925522,11.066540854,2.467448345,3.1531084180000004,4.98837863,20.182199269999998,1.096117558,5.333442405,7.947890544,5.358389352,3.3691476640000007,2.8735970980000003,1.096117558,2.8779058300000004,22.477491392999998,0.410457485,11.064906906000001,3.167028023,0.410457485,3.874444296,7.004986156,101.74510198,10.580055646999998,4.018445651,0.0,1.096117558,8.605969236,0.568266986,1.096117558,148.40115333,1.096117558,21.308787787999997,3.1487996860000003,1.253927059,4.018445651,6.031107673999999,24.250662221,11.964440678999999,31.991029089999998,1.64180039,3.721375404,0.568266986,4.8274299240000005,0.0,158.26572348599998,14.142620021,19.907607734,0.410457485,0.820916369,5.062249993,20.385606396,10.988563264,20.465625194,1.3891833550000001,5.678521463,0.568266986,1.9131009639999998,0.410457485,0.0,22.124540014999997,7.881594752,3.7392994589999997,1.371264502,13.018363831999999,0.0,0.820916369,178.45028358,9.071938203,9.701583878,1.9131009639999998,1.50264208,9.84357979,2.467448345,2.7783353330000002,1.634632228,13.329459507000001,1.092184595,6.42244112,1.822195016,2.192180871,30.268447974,0.410457485,33.665532850999995,31.042859137,158.90426945,6.997076336,30.429863504999997,5.7397530880000005,7.940102852000001,15.611476174,0.685660073,3.21134432,2.188302153,6.432833625000001,0.685660073,1.664384544,15.232808746,0.410457485,35.363791434,0.0,3.280461721,318.522309678,1.371264502,39.330754275,2.2028992140000003,0.0,0.0,1.777844668,10.131889522000002,22.453727862,99.332330651,0.978724471,3.554925522,12.535246336999998,34.358815275000005,2.463139613,4.813559999000001,3.049635907,13.602902425,18.856465585000002,49.825172752,1.371264502,0.0,170.96239862,0.194594591,0.223655874,0.038993878999999995,0.157487302,0.0,0.17028923699999998,5.8794693350000005,0.132017133,0.0,0.013382966,0.075981738,0.0,2.406418489,0.0,0.035390431,0.006769616,0.916000783,0.002089427,0.015164397,0.0,4.0,4.0,"[0, 1, 2, 3]","[0, 2, 3, 4]"
229x229,0.410457485,0.0,5.979728876999999,6.038469942,3.970062681,11.844959457000002,18.349668783,21.786071057,2.782359138,0.410457485,13.017831947,3.554925522,11.899699283,2.467448345,3.1531084180000004,4.98837863,21.015357699,1.096117558,6.999748467000001,7.947890544,5.358389352,3.3691476640000007,1.243615914,1.096117558,2.8779058300000004,23.310649822,0.410457485,11.064906906000001,3.167028023,0.410457485,3.874444296,7.004986156,103.411408042,16.412089348,4.018445651,0.0,1.096117558,8.605969236,0.568266986,1.096117558,139.63661393,1.929275987,21.308787787999997,0.685660073,1.253927059,4.018445651,7.697413736,19.324411789000003,11.964440678999999,27.064778658,1.64180039,3.721375404,0.568266986,5.6605883530000005,0.0,144.42858098699998,13.34578647,19.907607734,0.410457485,1.654074798,5.062249993,20.385606396,10.988563264,22.131931256,1.3891833550000001,3.21538185,0.568266986,1.9131009639999998,0.410457485,0.0,18.900867179,8.714753180999999,3.7392994589999997,1.371264502,23.016016512,0.0,0.820916369,163.92548483,9.071938203,9.701583878,1.9131009639999998,2.3358005090000002,9.84357979,2.467448345,2.7783353330000002,1.634632228,11.699478323000001,1.092184595,8.92189279,1.822195016,2.192180871,30.268447974,0.410457485,31.202393237999996,26.116608705,158.90426945,7.830234765,26.336771501999998,3.276613475,7.940102852000001,15.611476174,1.518818502,3.21134432,2.188302153,6.432833625000001,0.685660073,1.664384544,15.232808746,0.410457485,39.565790207,0.0,3.280461721,338.119419628,1.371264502,39.330754275,2.2028992140000003,0.833158429,0.0,2.611003097,7.668749909000001,22.453727862,91.98002682500001,0.978724471,3.554925522,12.535246336999998,34.358815275000005,1.666306062,6.479866061000001,3.049635907,13.602902425,16.393325972,49.825172752,2.204422931,0.0,168.93625168999998,0.213906907,0.203464611,0.110135998,0.172204607,0.0,0.152604409,6.0035003520000005,0.132017133,0.001753042,0.013382966,0.070892058,0.0,2.406418489,0.0,0.035390431,0.025996785,1.088689584,0.003530092,0.031871599,0.0,4.0,4.0,"[0, 1, 2, 3]","[1, 2, 3, 4]"
230x230,0.0,0.0,13.847564486,5.541721184,3.149146312,12.761592724,10.961445158,23.666245886,0.0,0.0,9.32375721,1.092184595,10.668337451,2.467448345,5.119100587,1.704767878,15.917344407000002,0.685660073,5.768386635000001,5.485149617,3.219919228,2.9586901790000004,3.296298042,0.685660073,2.467448345,23.224392711,0.0,7.7812961540000005,2.346111654,0.0,1.822195016,3.721375404,110.82415120200001,15.185283821,2.467448345,0.0,0.685660073,7.374607404,0.568266986,0.685660073,138.80962162999998,1.518818502,15.839313690000001,3.1487996860000003,1.253927059,4.433440514,9.25294842,24.078165088,9.912191399000001,31.170112720999995,0.0,3.721375404,0.568266986,2.467790657,0.0,137.336586357,11.384728092,10.558082842000001,0.0,0.833158429,4.651792508,19.487439961,6.564365273,17.124675484999997,0.568266986,3.717066672,2.534259155,1.092184595,0.0,0.0,18.12471467,7.483391349,1.777844668,1.371264502,28.913965844,0.0,0.0,142.531818425,7.75431962,11.170808111,1.092184595,1.925343024,1.634632228,2.467448345,1.136534943,1.634632228,9.099147245000001,1.092184595,10.887884959,1.822195016,1.371264502,25.904799836000002,0.0,28.567519558999997,29.40560472,181.37546393,4.957034080000001,23.507944328999997,5.7397530880000005,9.906095021,7.402528612,1.518818502,2.390427951,13.574603938000001,3.55963294,0.685660073,1.253927059,14.822351260999998,3.93196516,33.271454321,0.0,2.8700042359999998,290.853104979,1.371264502,23.237751273999997,2.2028992140000003,0.833158429,0.0,4.576995266,17.17477421,19.580527177,108.746415122,0.568266986,3.0581767639999997,10.573791545999999,14.657401785000001,4.129445675,6.479866061000001,4.194711707,10.500861395,15.162390848,57.428817968999994,2.204422931,0.0,157.115114425,0.05362246,0.17579572699999998,0.119950799,0.17705148199999998,0.010425737,0.11694896499999999,6.078046801,0.132017133,0.001753042,0.0,0.098584941,0.0,1.761185026,0.0,0.035390431,0.032766401,1.247878945,0.014862412,0.03552814,0.001682785,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 3]"
231x231,0.0,0.0,15.398561791999999,5.541721184,3.149146312,14.229001526000001,10.961445158,20.396913184,1.550997306,0.0,9.32375721,1.092184595,10.668337451,2.467448345,5.119100587,1.704767878,15.917344407000002,0.685660073,4.1337544070000005,5.485149617,3.219919228,2.9586901790000004,3.296298042,0.685660073,2.467448345,23.224392711,0.0,6.1466639260000004,2.346111654,0.0,1.822195016,3.721375404,110.82415120200001,16.736281127,4.018445651,0.0,0.685660073,5.739975176,0.568266986,0.685660073,107.88857607999999,1.518818502,18.774085423000002,3.1487996860000003,1.253927059,5.98443782,9.25294842,24.078165088,9.912191399000001,31.170112720999995,0.0,3.721375404,0.568266986,2.384155735,0.0,124.467243997,11.30109317,10.47444792,0.0,0.833158429,4.651792508,22.589480991000002,3.211448887,18.675672791,0.568266986,5.268063978000001,2.534259155,1.092184595,0.0,0.0,24.245160047,5.848759121,3.328841974,1.371264502,27.279333616000002,0.0,0.0,156.28485350499997,7.75431962,11.170808111,1.092184595,1.925343024,0.0,2.467448345,1.136534943,0.0,12.117528223,1.092184595,7.618552257,1.822195016,1.371264502,25.904799836000002,0.0,26.932887331,29.321969797999998,181.37546393,4.957034080000001,19.820741083999998,5.7397530880000005,9.906095021,7.402528612,1.518818502,2.390427951,13.574603938000001,3.55963294,0.685660073,1.253927059,13.187719032999999,3.93196516,29.751074519,0.0,2.8700042359999998,275.32103406900006,1.371264502,23.237751273999997,0.568266986,0.833158429,0.0,4.576995266,17.17477421,19.580527177,111.26304602200001,0.568266986,3.0581767639999997,12.124788851999998,14.657401785000001,4.129445675,6.479866061000001,4.194711707,7.064314577999999,15.162390848,57.428817968999994,2.204422931,0.0,153.141448175,0.05362246,0.18780630299999998,0.135019648,0.172899316,0.010425737,0.148212223,5.503262589,0.132017133,0.001753042,0.013382966,0.098584941,0.0,1.559829889,0.0,0.035390431,0.032766401,1.198461542,0.014862412,0.040430577999999995,0.001682785,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 4]"
232x232,0.0,0.0,15.398561791999999,5.541721184,3.149146312,15.863633753999999,1.092184595,23.666245886,1.550997306,0.0,4.388767094,1.092184595,10.668337451,0.0,2.651652242,1.704767878,15.917344407000002,0.685660073,3.3009382900000004,5.485149617,3.219919228,2.9586901790000004,3.296298042,0.685660073,0.0,3.484810671,0.0,7.7812961540000005,2.346111654,0.0,1.822195016,1.253927059,110.82415120200001,16.736281127,1.550997306,0.0,0.685660073,7.374607404,0.568266986,0.685660073,132.18297739,1.518818502,22.043418125000002,3.1487996860000003,1.253927059,3.516989475,4.317958304,19.143174972,7.444743054,26.235122604999997,0.0,1.253927059,0.568266986,4.018787963,0.0,158.766882781,8.000735282,12.109080148,0.0,0.833158429,2.184344163,17.654490875,8.115362579,11.273144178999999,0.568266986,5.268063978000001,2.534259155,1.092184595,0.0,0.0,20.944802159,7.483391349,3.328841974,1.371264502,28.913965844,0.0,0.0,138.79110878499998,5.286871275,11.170808111,1.092184595,1.925343024,1.634632228,0.0,1.136534943,1.634632228,13.752160451,1.092184595,8.420436614,1.822195016,1.371264502,23.437351491,0.0,23.632529443,30.956602026,181.37546393,4.957034080000001,26.328031818,5.7397530880000005,9.906095021,0.0,1.518818502,2.390427951,13.574603938000001,1.092184595,0.685660073,1.253927059,14.822351260999998,3.93196516,32.989477411,0.0,2.8700042359999998,260.752152819,1.371264502,10.899466054,2.2028992140000003,0.833158429,0.0,4.576995266,17.17477421,19.580527177,117.770336756,0.568266986,3.0581767639999997,12.124788851999998,12.18995344,4.129445675,4.012417716,4.194711707,13.602902425,12.694942503,57.428817968999994,2.204422931,0.0,156.132466475,0.05362246,0.134439162,0.135019648,0.117967691,0.010425737,0.106797148,4.823358871,0.0,0.001753042,0.013382966,0.098584941,0.0,1.579251714,0.0,0.028161249000000003,0.032766401,1.250028666,0.014862412,0.040430577999999995,0.001682785,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 3, 4]"
233x233,0.0,0.0,12.065947778999998,4.708562755,3.149146312,12.531019741,10.961445158,23.666245886,1.550997306,0.0,8.490598781,1.092184595,9.835179022,2.467448345,5.119100587,1.704767878,15.084185978,0.685660073,4.102080573,5.485149617,3.219919228,2.9586901790000004,2.463139613,0.685660073,2.467448345,22.391234282,0.0,7.7812961540000005,2.346111654,0.0,1.822195016,3.721375404,109.15784514,10.904247426,4.018445651,0.0,0.685660073,7.374607404,0.568266986,0.685660073,148.40115333,0.685660073,22.043418125000002,3.1487996860000003,1.253927059,5.98443782,7.586642358,24.078165088,9.912191399000001,31.170112720999995,0.0,3.721375404,0.568266986,3.1856295340000003,0.0,155.370404276,11.269419336,12.109080148,0.0,0.0,4.651792508,22.589480991000002,8.115362579,17.009366729,0.568266986,5.268063978000001,2.534259155,1.092184595,0.0,0.0,21.71408253,6.65023292,3.328841974,1.371264502,18.916313164,0.0,0.0,173.114358985,7.75431962,11.170808111,1.092184595,1.092184595,1.634632228,2.467448345,1.136534943,1.634632228,12.919002022,1.092184595,8.388433289,1.822195016,1.371264502,25.904799836000002,0.0,28.567519558999997,30.956602026,181.37546393,4.1238756510000005,30.429863504999997,5.7397530880000005,9.906095021,7.402528612,0.685660073,2.390427951,13.574603938000001,3.55963294,0.685660073,1.253927059,14.822351260999998,3.93196516,31.259329141000002,0.0,2.8700042359999998,317.701393309,1.371264502,23.237751273999997,2.2028992140000003,0.0,0.0,3.743836837,17.17477421,19.580527177,120.20587520200002,0.568266986,3.0581767639999997,12.124788851999998,14.657401785000001,2.463139613,4.813559999000001,4.194711707,13.602902425,15.162390848,57.428817968999994,1.371264502,0.0,170.551941135,0.028360132,0.22295562,0.060374703,0.160807604,0.010425737,0.171962424,5.8794693350000005,0.132017133,0.0,0.013382966,0.080666927,0.0,2.1550477370000003,0.0,0.035390431,0.006769616,0.942051989,0.01133232,0.023723375999999997,0.001682785,4.0,4.0,"[0, 1, 2, 4]","[0, 2, 3, 4]"
234x234,0.0,0.0,15.398561791999999,5.541721184,3.149146312,13.400494141,10.961445158,21.203106273,1.550997306,0.0,9.32375721,1.092184595,10.668337451,2.467448345,5.119100587,1.704767878,15.917344407000002,0.685660073,5.768386635000001,5.485149617,3.219919228,2.9586901790000004,0.833158429,0.685660073,2.467448345,23.224392711,0.0,7.7812961540000005,2.346111654,0.0,1.822195016,3.721375404,110.82415120200001,16.736281127,4.018445651,0.0,0.685660073,7.374607404,0.568266986,0.685660073,139.63661393,1.518818502,22.043418125000002,0.685660073,1.253927059,5.98443782,9.25294842,19.151914656000002,9.912191399000001,26.243862289,0.0,3.721375404,0.568266986,4.018787963,0.0,141.53326177699998,10.472585785,12.109080148,0.0,0.833158429,4.651792508,22.589480991000002,8.115362579,18.675672790999997,0.568266986,2.8049243649999998,2.534259155,1.092184595,0.0,0.0,18.490409694,7.483391349,3.328841974,1.371264502,28.913965844,0.0,0.0,158.589560235,7.75431962,11.170808111,1.092184595,1.925343024,1.634632228,2.467448345,1.136534943,1.634632228,11.289020837999999,1.092184595,10.887884959,1.822195016,1.371264502,25.904799836000002,0.0,26.104379945999998,26.030351594,181.37546393,4.957034080000001,26.336771501999998,3.276613475,9.906095021,7.402528612,1.518818502,2.390427951,13.574603938000001,3.55963294,0.685660073,1.253927059,14.822351260999998,3.93196516,35.461327914,0.0,2.8700042359999998,337.29850325900003,1.371264502,23.237751273999997,2.2028992140000003,0.833158429,0.0,4.576995266,14.711634597,19.580527177,112.85357137600002,0.568266986,3.0581767639999997,12.124788851999998,14.657401785000001,1.666306062,6.479866061000001,4.194711707,13.602902425,12.699251234999998,57.428817968999994,2.204422931,0.0,168.52579420499998,0.047672448,0.20276435699999998,0.131516822,0.175524909,0.010425737,0.15427759600000002,6.0035003520000005,0.132017133,0.001753042,0.013382966,0.075577247,0.0,2.1550477370000003,0.0,0.035390431,0.025996785,1.11474079,0.012772985,0.040430577999999995,0.001682785,4.0,4.0,"[0, 1, 2, 4]","[1, 2, 3, 4]"
