coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Microglia,Excitatory Microglia
205x205,1.2526944660000001,3.4063357340000002,18.465809768,44.97022075100001,2.322422803,27.386734220999998,13.221971704,26.247881840999998,0.360786525,0.360786525,15.014017973,12.235211656,0.0,2.994478653,14.950801204,39.348667178,65.677204249,5.175702578,4.4397840980000005,1.240060069,2.272885101,3.384677233,1.7564818020000001,0.0,3.04581471,20.969919687999997,2.8406453780000005,12.819856784999999,5.333478895000001,0.0,1.240060069,2.525494163,31.234590841000003,16.713421432,0.516421733,0.0,2.1193945800000002,11.821206942,0.0,0.0,1.7564818020000001,2.287603218,12.765266985,1.771181485,2.1193945800000002,0.0,6.382934873,12.96966335,8.801476177,27.943121566,19.156726001,1.2380127980000002,2.287603218,38.333990091000004,3.5769181110000003,3.8863865939999998,11.268844532,29.175306407,0.891907941,16.463185682,2.633689641,15.334101346,8.328272959,30.920553960000003,3.968668243,10.209277756,1.613499006,3.043751911,1.549235748,0.879273544,0.516421733,29.434224001,1.758608055,2.166541166,28.500375584,0.0,0.879273544,13.592489483,13.355690411000001,17.435067361,0.0,3.0440278540000003,6.571117759,1.758608055,1.7564818020000001,0.516421733,3.152219612,23.3024909,7.415759905,5.1180639590000006,3.355247835,32.999540344,1.2380127980000002,52.001455172,18.280655138,2.8406453780000005,10.566270249999999,5.01257046,3.8716585510000003,3.036570669,20.809833102,7.780756403,29.344268983,0.0,2.683221833,1.082380077,0.360786525,214.654839544,3.968668243,41.061046184,1.2526944660000001,2.2750297880000003,17.588904034,2.48019912,36.134443698,0.0,0.891907941,1.9613718340000001,0.877208258,22.944978485,5.699649697,9.457578756,1.2380127980000002,10.706156575,1.443149259,41.764864459,6.022148348,8.298223906,4.814933396000001,9.034808523,8.634955490000001,1.805736626,4.238798143,0.891907941,13.568903157,0.028736252,0.016489524,0.056751273,0.126627817,0.097609401,0.0,0.118777306,0.008975219,0.0,0.0,0.184426927,0.0,1.010786984,0.0,0.161538748,0.253660847,1.121705229,1.059539278,0.000391101,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,1.2526944660000001,1.485849243,42.700617488,43.04973426000001,2.8071272179999998,47.260461260999996,11.777021603,27.702025604,0.84549094,0.360786525,14.538495382,12.719916071,3.392987829,3.963906163,13.505851103,32.123779041,57.501246328,4.215456892,4.4397840980000005,1.724764484,2.272885101,4.838820996,1.7564818020000001,0.484704415,1.600864609,20.969919687999997,1.3956952770000002,11.374906683999999,6.312105005,0.0,1.240060069,3.494921673,34.645805473,24.971373631,0.516421733,0.0,3.573538343,12.305911357,0.0,0.0,2.241186217,2.287603218,12.765266985,1.771181485,2.1193945800000002,0.0,6.382934873,12.96966335,10.740275965999999,26.498171465,19.156726001,1.2380127980000002,2.287603218,33.999044433,2.616672425,3.8863865939999998,11.753548946999999,27.263936960000002,0.891907941,7.793329833,2.633689641,23.574059407,8.328272959,28.515344374,4.453372658,10.209277756,2.582926516,2.0835062250000003,1.549235748,0.879273544,1.001126148,30.403651511,1.758608055,1.6910185750000002,60.985539243,0.0,0.879273544,13.592489483,9.990172263000002,17.435067361,0.0,4.013455364,3.681203758,1.758608055,2.241186217,0.516421733,4.606363375,22.342245214,7.90046432,5.602768374000001,3.355247835,27.219691678,1.2380127980000002,52.49530486,20.219454927,1.8803996920000001,10.566270249999999,6.475849332,3.8716585510000003,8.368411659,21.294537517,7.780756403,19.714215688,0.0,2.683221833,2.051807587,0.360786525,187.43721821399998,3.968668243,30.980897257000002,1.2526944660000001,2.2750297880000003,10.857847973999998,3.44962663,33.729234112,0.0,1.376612356,1.001126148,1.846635768,22.963293457,9.577292577,10.920857628,1.2380127980000002,10.706156575,1.443149259,37.914623216,6.022148348,8.298223906,3.8546877100000003,10.013434633,9.128805178,0.360786525,4.723502558000001,0.891907941,23.261913821999997,0.028736252,0.058132764999999996,0.060633952,0.154603488,0.097609401,0.023056926,0.118777306,0.094103294,0.0,0.0,0.184426927,0.0,1.364851038,0.0,0.161538748,0.150400523,1.102051431,0.748698328,0.000391101,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,1.2526944660000001,0.516421733,18.465809768,42.080306750000005,3.491075467,29.724070733999998,11.777021603,26.247881840999998,0.360786525,1.5294391889999999,13.569067872,12.235211656,0.0,2.994478653,13.505851103,32.123779041,60.237108555,3.730752477,4.4397840980000005,5.914722085,4.610221614,3.384677233,1.7564818020000001,0.0,1.600864609,20.969919687999997,1.3956952770000002,11.374906683999999,3.8885287940000004,0.0,1.240060069,2.525494163,31.850664520000002,13.823507431,0.516421733,0.0,2.1193945800000002,12.989859606,5.843212087,0.0,2.9251344660000003,2.287603218,13.933919649,1.771181485,2.1193945800000002,4.674662016,7.551587537,15.306999863,8.801476177,26.498171465,19.156726001,1.2380127980000002,2.287603218,35.167697097,2.13196801,3.8863865939999998,11.268844532,28.346348429000003,0.891907941,7.793329833,2.633689641,22.346083993,8.328272959,28.030639959000002,3.968668243,10.209277756,1.613499006,1.59880181,1.549235748,0.879273544,1.685074397,34.108886017,1.758608055,0.721591065,30.561413163,0.0,0.879273544,14.761142147,10.189397417,17.435067361,0.0,3.0440278540000003,3.681203758,1.758608055,1.7564818020000001,0.516421733,3.152219612,23.026193463,7.415759905,6.286716623,3.355247835,27.219691678,1.2380127980000002,52.89384158399999,19.449307802,1.3956952770000002,10.566270249999999,3.567620359,3.8716585510000003,3.036570669,20.809833102,7.780756403,20.398163937,26.88046418,2.683221833,1.082380077,0.360786525,232.59644823399998,5.137320907,32.176402491000005,1.2526944660000001,2.2750297880000003,17.099625660999997,4.817535633,33.244529697,0.0,0.891907941,0.516421733,4.383195938,34.079563514,5.699649697,8.012628655,1.2380127980000002,10.706156575,1.443149259,37.429918801,6.022148348,8.298223906,3.3699832950000004,7.589858422,7.190005389,0.360786525,4.238798143,0.891907941,13.568903157,0.044689212,0.016489524,0.077722049,0.178745109,0.097609401,0.001917426,0.118777306,0.008975219,0.0,0.0,0.184426927,0.0,1.083031715,0.0,0.161538748,0.165385467,1.166114724,0.749440934,0.001451428,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,1.2526944660000001,4.375763244,42.700617488,45.93964826100001,2.8071272179999998,41.238312913,13.221971704,27.702025604,0.84549094,0.360786525,15.983445483,6.697767723000001,3.392987829,3.963906163,14.950801204,39.348667178,55.572328118,5.6604069930000005,4.4397840980000005,1.724764484,2.272885101,4.838820996,1.7564818020000001,0.484704415,3.04581471,14.94777134,2.8406453780000005,12.819856784999999,7.757055106000001,0.0,1.240060069,3.494921673,37.535719474000004,27.861287632,0.516421733,0.0,3.573538343,12.305911357,0.0,0.0,2.241186217,2.287603218,0.721591065,1.771181485,2.1193945800000002,0.0,0.360786525,12.96966335,10.740275965999999,27.943121566,19.156726001,1.2380127980000002,2.287603218,32.311841743,4.061622526000001,3.8863865939999998,11.753548946999999,31.598882618,0.891907941,10.441037333999999,2.633689641,23.574059407,8.328272959,31.405258375000003,4.453372658,4.1871294080000006,2.582926516,3.528456326,1.549235748,0.879273544,1.001126148,6.313689721,1.758608055,3.135968676,62.430489343999994,0.0,0.879273544,13.592489483,14.325117921,17.435067361,0.0,4.013455364,6.571117759,1.758608055,2.241186217,0.516421733,4.606363375,23.787195314999998,1.878315972,5.602768374000001,3.355247835,32.999540344,1.2380127980000002,53.940254961,20.219454927,3.3253497930000004,10.566270249999999,7.920799433,3.8716585510000003,8.368411659,21.294537517,1.758608055,17.785297478,0.0,2.683221833,2.051807587,0.360786525,150.089634484,3.968668243,46.877523597,1.2526944660000001,2.2750297880000003,19.527703823,3.44962663,30.596999765,0.0,1.376612356,2.4460762490000003,1.846635768,19.83105911,9.577292577,12.365807729,1.2380127980000002,10.706156575,1.443149259,30.205892953999996,0.0,8.298223906,5.299637811000001,11.458384734000001,10.573755279,1.805736626,4.723502558000001,0.891907941,23.261913821999997,0.02634885,0.058132764999999996,0.053164609,0.151256231,0.095162217,0.023056926,0.118777306,0.094103294,0.0,0.0,0.184426927,0.0,1.6523592270000003,0.0,0.161538748,0.253660847,0.9769556160000001,1.0539718439999999,0.0,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,1.2526944660000001,3.4063357340000002,18.465809768,44.97022075100001,3.491075467,23.701922386,13.221971704,26.247881840999998,0.360786525,1.5294391889999999,15.014017973,6.213063308000001,0.0,2.994478653,14.950801204,39.348667178,58.308190345,5.175702578,4.4397840980000005,5.914722085,4.610221614,3.384677233,1.7564818020000001,0.0,3.04581471,14.94777134,2.8406453780000005,12.819856784999999,5.333478895000001,0.0,1.240060069,2.525494163,34.740578521,16.713421432,0.516421733,0.0,2.1193945800000002,12.989859606,5.843212087,0.0,2.9251344660000003,2.287603218,1.8902437289999998,1.771181485,2.1193945800000002,4.674662016,1.5294391889999999,15.306999863,8.801476177,27.943121566,19.156726001,1.2380127980000002,2.287603218,33.480494407,3.5769181110000003,3.8863865939999998,11.268844532,32.681294087,0.891907941,10.441037333999999,2.633689641,22.346083993,8.328272959,30.920553960000003,3.968668243,4.1871294080000006,1.613499006,3.043751911,1.549235748,0.879273544,1.685074397,10.018924227,1.758608055,2.166541166,32.006363264,0.0,0.879273544,14.761142147,14.524343075,17.435067361,0.0,3.0440278540000003,6.571117759,1.758608055,1.7564818020000001,0.516421733,3.152219612,24.471143564,1.393611557,6.286716623,3.355247835,32.999540344,1.2380127980000002,54.338791685,19.449307802,2.8406453780000005,10.566270249999999,5.01257046,3.8716585510000003,3.036570669,20.809833102,1.758608055,18.469245727,26.88046418,2.683221833,1.082380077,0.360786525,195.24886450399998,5.137320907,48.073028831,1.2526944660000001,2.2750297880000003,25.76948151,4.817535633,30.11229535,0.0,0.891907941,1.9613718340000001,4.383195938,30.947329167,5.699649697,9.457578756,1.2380127980000002,10.706156575,1.443149259,29.721188538999996,0.0,8.298223906,4.814933396000001,9.034808523,8.634955490000001,1.805736626,4.238798143,0.891907941,13.568903157,0.042301809999999995,0.016489524,0.070252706,0.175397852,0.095162217,0.001917426,0.118777306,0.008975219,0.0,0.0,0.184426927,0.0,1.3705399040000001,0.0,0.161538748,0.268645791,1.0410189090000002,1.0547144499999999,0.001060327,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,1.2526944660000001,1.485849243,42.700617488,43.04973426000001,3.9757798819999994,43.575649426,11.777021603,27.702025604,0.84549094,1.5294391889999999,14.538495382,6.697767723000001,3.392987829,3.963906163,13.505851103,32.123779041,50.132232424,4.215456892,4.4397840980000005,6.399426500000001,4.610221614,4.838820996,1.7564818020000001,0.484704415,1.600864609,14.94777134,1.3956952770000002,11.374906683999999,6.312105005,0.0,1.240060069,3.494921673,38.151793153,24.971373631,0.516421733,0.0,3.573538343,13.474564020999999,5.843212087,0.0,3.4098388809999998,2.287603218,1.8902437289999998,1.771181485,2.1193945800000002,4.674662016,1.5294391889999999,15.306999863,10.740275965999999,26.498171465,19.156726001,1.2380127980000002,2.287603218,29.145548749,2.616672425,3.8863865939999998,11.753548946999999,30.769924640000003,0.891907941,1.771181485,2.633689641,30.586042054,8.328272959,28.515344374,4.453372658,4.1871294080000006,2.582926516,2.0835062250000003,1.549235748,0.879273544,2.1697788119999997,10.988351737,1.758608055,1.6910185750000002,64.491526923,0.0,0.879273544,14.761142147,11.158824927000001,17.435067361,0.0,4.013455364,3.681203758,1.758608055,2.241186217,0.516421733,4.606363375,23.510897877999998,1.878315972,6.771421038000001,3.355247835,27.219691678,1.2380127980000002,54.832641372999994,21.388107591,1.8803996920000001,10.566270249999999,6.475849332,3.8716585510000003,8.368411659,21.294537517,1.758608055,8.839192432,26.88046418,2.683221833,2.051807587,0.360786525,168.031243174,5.137320907,37.992879904000006,1.2526944660000001,2.2750297880000003,19.03842545,5.7869631429999995,27.707085764,0.0,1.376612356,1.001126148,5.352623448,30.965644139,9.577292577,10.920857628,1.2380127980000002,10.706156575,1.443149259,25.870947295999997,0.0,8.298223906,3.8546877100000003,10.013434633,9.128805178,0.360786525,4.723502558000001,0.891907941,23.261913821999997,0.042301809999999995,0.058132764999999996,0.074135385,0.203373523,0.095162217,0.024974352,0.118777306,0.094103294,0.0,0.0,0.184426927,0.0,1.724603958,0.0,0.161538748,0.165385467,1.0213651110000002,0.7438735,0.001060327,0.049909825,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.360786525,4.375763244,27.538435227999997,45.93964826100001,2.8071272179999998,28.531691701,13.221971704,25.91821298,0.84549094,0.360786525,14.199632859000001,11.82800813,3.392987829,3.963906163,14.950801204,38.456759237,65.832191414,4.768499052,4.4397840980000005,1.724764484,2.272885101,3.055008372,1.7564818020000001,0.484704415,3.04581471,20.969919687999997,2.8406453780000005,12.819856784999999,6.865147165,0.0,1.240060069,3.494921673,27.723869768000004,18.942239447,0.516421733,0.0,3.573538343,11.414003416,0.0,0.0,2.241186217,1.3956952770000002,12.765266985,0.879273544,2.1193945800000002,0.0,6.382934873,12.077755409,8.956463342,27.943121566,19.156726001,1.2380127980000002,1.3956952770000002,38.333990091000004,3.169714585,2.994478653,11.753548946999999,24.463462221,0.0,15.571277741,2.633689641,20.006439048,7.436365018,31.405258375000003,4.453372658,10.209277756,1.6910185750000002,3.528456326,1.549235748,0.879273544,1.001126148,28.619838887,1.758608055,3.135968676,42.809950963999995,0.0,0.879273544,13.592489483,14.325117921,2.272885101,0.0,4.013455364,5.679209818,1.758608055,2.241186217,0.516421733,4.606363375,22.003382691,7.90046432,5.602768374000001,3.355247835,29.431919985,1.2380127980000002,51.264470817,18.435642303,3.3253497930000004,8.782457626,4.353179074,3.8716585510000003,5.692627515,21.294537517,7.780756403,29.828973398,0.0,2.683221833,2.051807587,0.360786525,206.080400354,3.968668243,38.850179435,0.360786525,2.2750297880000003,10.608655637999998,3.44962663,33.051527754000006,0.0,0.484704415,2.4460762490000003,1.846635768,16.934159273000002,5.117702949,5.230387332,1.2380127980000002,10.706156575,1.443149259,40.465756250000005,6.022148348,8.298223906,4.407729870000001,11.458384734000001,9.681847338,1.805736626,4.723502558000001,0.0,10.775390741999999,0.002387402,0.052553522,0.04797976,0.12735187,0.097609401,0.023056926,0.118777306,0.094103294,0.0,0.0,0.170188876,0.0,1.6229501339999999,0.0,0.161538748,0.252898032,0.9157093610000001,1.059539278,0.000391101,0.049909825,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.360786525,3.4063357340000002,3.303627508,44.97022075100001,3.491075467,10.995301174000002,13.221971704,24.464069217,0.360786525,1.5294391889999999,13.230205349,11.343303715000001,0.0,2.994478653,14.950801204,38.456759237,68.568053641,4.283794637,4.4397840980000005,5.914722085,4.610221614,1.600864609,1.7564818020000001,0.0,3.04581471,20.969919687999997,2.8406453780000005,12.819856784999999,4.441570954,0.0,1.240060069,2.525494163,24.928728815000003,7.794373247,0.516421733,0.0,2.1193945800000002,12.097951665,5.843212087,0.0,2.9251344660000003,1.3956952770000002,13.933919649,0.879273544,2.1193945800000002,4.674662016,7.551587537,14.415091922,7.017663553,27.943121566,19.156726001,1.2380127980000002,1.3956952770000002,39.502642755000004,2.68501017,2.994478653,11.268844532,25.54587369,0.0,15.571277741,2.633689641,18.778463634,7.436365018,30.920553960000003,3.968668243,10.209277756,0.721591065,3.043751911,1.549235748,0.879273544,1.685074397,32.325073393000004,1.758608055,2.166541166,12.385824884000002,0.0,0.879273544,14.761142147,14.524343075,2.272885101,0.0,3.0440278540000003,5.679209818,1.758608055,1.7564818020000001,0.516421733,3.152219612,22.68733094,7.415759905,6.286716623,3.355247835,29.431919985,1.2380127980000002,51.663007541,17.665495178,2.8406453780000005,8.782457626,1.444950101,3.8716585510000003,0.360786525,20.809833102,7.780756403,30.512921647,26.88046418,2.683221833,1.082380077,0.360786525,251.239630374,5.137320907,40.045684668999996,0.360786525,2.2750297880000003,16.850433324999997,4.817535633,32.566823339,0.0,0.0,1.9613718340000001,4.383195938,28.05042933,1.240060069,2.3221583590000003,1.2380127980000002,10.706156575,1.443149259,39.981051835,6.022148348,8.298223906,3.9230254550000003,9.034808523,7.743047549,1.805736626,4.238798143,0.0,1.082380077,0.018340362,0.010910280999999999,0.065067857,0.151493491,0.097609401,0.001917426,0.118777306,0.008975219,0.0,0.0,0.170188876,0.0,1.341130811,0.0,0.161538748,0.267882976,0.9797726540000001,1.060281884,0.001451428,0.049909825,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.360786525,1.485849243,27.538435227999997,43.04973426000001,3.9757798819999994,30.869028214,11.777021603,25.91821298,0.84549094,1.5294391889999999,12.754682758000001,11.82800813,3.392987829,3.963906163,13.505851103,31.2318711,60.39209572,3.323548951,4.4397840980000005,6.399426500000001,4.610221614,3.055008372,1.7564818020000001,0.484704415,1.600864609,20.969919687999997,1.3956952770000002,11.374906683999999,5.420197064,0.0,1.240060069,3.494921673,28.339943447000003,16.052325445999998,0.516421733,0.0,3.573538343,12.58265608,5.843212087,0.0,3.4098388809999998,1.3956952770000002,13.933919649,0.879273544,2.1193945800000002,4.674662016,7.551587537,14.415091922,8.956463342,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,35.167697097,1.724764484,2.994478653,11.753548946999999,23.634504243000002,0.0,6.901421892,2.633689641,27.018421695,7.436365018,28.515344374,4.453372658,10.209277756,1.6910185750000002,2.0835062250000003,1.549235748,0.879273544,2.1697788119999997,33.294500903,1.758608055,1.6910185750000002,44.870988542999996,0.0,0.879273544,14.761142147,11.158824927000001,2.272885101,0.0,4.013455364,2.789295817,1.758608055,2.241186217,0.516421733,4.606363375,21.727085254,7.90046432,6.771421038000001,3.355247835,23.652071319,1.2380127980000002,52.156857228999996,19.604294967,1.8803996920000001,8.782457626,2.908228973,3.8716585510000003,5.692627515,21.294537517,7.780756403,20.882868352,26.88046418,2.683221833,2.051807587,0.360786525,224.02200904400001,5.137320907,29.965535742000004,0.360786525,2.2750297880000003,10.119377265,5.7869631429999995,30.161613753,0.0,0.484704415,1.001126148,5.352623448,28.068744302,5.117702949,3.785437231,1.2380127980000002,10.706156575,1.443149259,36.130810592,6.022148348,8.298223906,2.9627797690000004,10.013434633,8.236897237,0.360786525,4.723502558000001,0.0,10.775390741999999,0.018340362,0.052553522,0.068950536,0.17946916200000002,0.097609401,0.024974352,0.118777306,0.094103294,0.0,0.0,0.170188876,0.0,1.695194865,0.0,0.161538748,0.164622652,0.9601188560000001,0.749440934,0.001451428,0.049909825,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.360786525,4.375763244,27.538435227999997,45.93964826100001,3.9757798819999994,24.846879866,13.221971704,25.91821298,0.84549094,1.5294391889999999,14.199632859000001,5.805859782000001,3.392987829,3.963906163,14.950801204,38.456759237,58.46317751,4.768499052,4.4397840980000005,6.399426500000001,4.610221614,3.055008372,1.7564818020000001,0.484704415,3.04581471,14.94777134,2.8406453780000005,12.819856784999999,6.865147165,0.0,1.240060069,3.494921673,31.229857448000004,18.942239447,0.516421733,0.0,3.573538343,12.58265608,5.843212087,0.0,3.4098388809999998,1.3956952770000002,1.8902437289999998,0.879273544,2.1193945800000002,4.674662016,1.5294391889999999,14.415091922,8.956463342,27.943121566,19.156726001,1.2380127980000002,1.3956952770000002,33.480494407,3.169714585,2.994478653,11.753548946999999,27.969449901,0.0,9.549129393,2.633689641,27.018421695,7.436365018,31.405258375000003,4.453372658,4.1871294080000006,1.6910185750000002,3.528456326,1.549235748,0.879273544,2.1697788119999997,9.204539113,1.758608055,3.135968676,46.31593864399999,0.0,0.879273544,14.761142147,15.493770585,2.272885101,0.0,4.013455364,5.679209818,1.758608055,2.241186217,0.516421733,4.606363375,23.172035355,1.878315972,6.771421038000001,3.355247835,29.431919985,1.2380127980000002,53.60180733,19.604294967,3.3253497930000004,8.782457626,4.353179074,3.8716585510000003,5.692627515,21.294537517,1.758608055,18.953950142,26.88046418,2.683221833,2.051807587,0.360786525,186.674425314,5.137320907,45.862162082,0.360786525,2.2750297880000003,18.789233113999998,5.7869631429999995,27.029379406,0.0,0.484704415,2.4460762490000003,5.352623448,24.936509955,5.117702949,5.230387332,1.2380127980000002,10.706156575,1.443149259,28.422080329999996,0.0,8.298223906,4.407729870000001,11.458384734000001,9.681847338,1.805736626,4.723502558000001,0.0,10.775390741999999,0.01595296,0.052553522,0.061481193,0.17612190500000002,0.095162217,0.024974352,0.118777306,0.094103294,0.0,0.0,0.170188876,0.0,1.982703054,0.0,0.161538748,0.267882976,0.8350230410000001,1.0547144499999999,0.001060327,0.049909825,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,1.2526944660000001,2.889914001,15.883773325,35.158371045,2.322422803,26.870312488000003,9.607096088999999,15.000903974,0.360786525,0.360786525,24.023242904999996,12.235211656,0.0,1.961653621,14.434379471,34.414114907999995,65.276404332,4.659280845,9.203078318,1.240060069,1.240060069,3.384677233,1.240060069,0.0,3.04581471,26.249635640999998,2.324223645,20.796281022,4.817057162,0.0,1.240060069,2.525494163,36.112535650999995,14.131384989,0.0,0.0,2.1193945800000002,10.271971193999999,0.0,0.0,1.240060069,1.771181485,28.603635114999996,1.771181485,2.1193945800000002,0.0,11.662650826,16.298310408,9.949861485,23.811790921,17.091094147,0.721591065,1.771181485,38.333990091000004,3.5769181110000003,2.853561562,10.2360195,51.56228194,0.891907941,16.463185682,1.600864609,9.137126248000001,23.133816056999997,41.94481991,9.248384196,8.660042008,1.613499006,2.527330178,0.0,0.879273544,0.0,28.917802268000003,7.038324008,2.166541166,32.345540226000004,0.0,0.879273544,12.559664451,18.635406364,16.402242329,0.0,3.0440278540000003,5.021882011000001,1.758608055,1.240060069,0.0,2.1193945800000002,24.566576213,6.382934873,5.1180639590000006,2.322422803,43.157392604,0.721591065,55.16008566199999,16.215023284,2.324223645,13.26394976,5.01257046,2.322422803,3.036570669,25.285880692,7.780756403,27.795033235,0.0,2.683221833,1.082380077,0.360786525,219.934555497,3.968668243,46.45540226,1.2526944660000001,1.758608055,17.588904034,2.48019912,68.046649218,0.0,0.891907941,1.444950101,0.360786525,21.912153453000002,5.699649697,8.941157023,0.721591065,9.673331543,1.443149259,56.172326181,6.022148348,8.298223906,9.578227616,12.248892622,5.020079875,1.805736626,4.238798143,0.891907941,13.568903157,0.028736252,0.065087464,0.056751273,0.11842710499999999,0.083838113,0.0,0.023449476,0.070753897,0.0,0.0,0.183423276,0.298613759,1.010786984,0.0,0.196034822,0.253660847,1.010678298,1.059539278,0.002992947,0.049909825,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,1.2526944660000001,0.96942751,40.118581045,33.237884554000004,2.8071272179999998,46.744039528,8.162145987999999,16.455047737,0.84549094,0.360786525,23.547720313999996,12.719916071,3.392987829,2.931081131,12.98942937,27.189226770999998,57.100446411,3.6990351589999997,9.203078318,1.724764484,1.240060069,4.838820996,1.240060069,0.484704415,1.600864609,26.249635640999998,0.879273544,19.351330921,5.795683272,0.0,1.240060069,3.494921673,39.52375028299999,22.389337188,0.0,0.0,3.573538343,10.756675608999998,0.0,0.0,1.724764484,1.771181485,28.603635114999996,1.771181485,2.1193945800000002,0.0,11.662650826,16.298310408,11.888661274,22.36684082,17.091094147,0.721591065,1.771181485,33.999044433,2.616672425,2.853561562,10.720723914999999,49.65091249299999,0.891907941,7.793329833,1.600864609,17.377084309,23.133816056999997,39.539610324,9.733088611,8.660042008,2.582926516,1.567084492,0.0,0.879273544,0.484704415,29.887229778000002,7.038324008,1.6910185750000002,64.83070388499999,0.0,0.879273544,12.559664451,15.269888216000002,16.402242329,0.0,4.013455364,2.13196801,1.758608055,1.724764484,0.0,3.573538343,23.606330527,6.867639288,5.602768374000001,2.322422803,37.377543938,0.721591065,55.65393534999999,18.153823073,1.363977959,13.26394976,6.475849332,2.322422803,8.368411659,25.770585107,7.780756403,18.16497994,0.0,2.683221833,2.051807587,0.360786525,192.71693416699998,3.968668243,36.375253333,1.2526944660000001,1.758608055,10.857847973999998,3.44962663,65.641439632,0.0,1.376612356,0.484704415,1.330214035,21.930468425,9.577292577,10.404435894999999,0.721591065,9.673331543,1.443149259,52.322084938,6.022148348,8.298223906,8.61798193,13.227518732,5.513929563,0.360786525,4.723502558000001,0.891907941,23.261913821999997,0.028736252,0.106730705,0.060633952,0.146402776,0.083838113,0.023056926,0.023449476,0.15588197199999998,0.0,0.0,0.183423276,0.298613759,1.364851038,0.0,0.196034822,0.150400523,0.9910245000000001,0.748698328,0.002992947,0.049909825,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
