coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial2,Ambiguouscells
207x207,1.319831857,13.939288665000001,21.031727441,10.430175767000001,0.34548853,17.669477111,5.7287010689999995,11.710969829,3.701213775,0.0,16.5508238,1.162867924,41.592840519000006,1.9287514469999998,0.0,0.0,16.092309133999997,6.689877966000001,1.210276002,11.922234633,3.608303379,7.429318688,0.628845904,0.34548853,0.34548853,25.037089939999998,1.299905543,10.668252888,9.270897680000001,0.926918628,1.617909398,0.581430098,12.770650170000001,18.160832370999998,0.0,0.628845904,16.046988134,6.714658394000001,0.0,1.839149681,15.275299587000001,0.628845904,8.680790321,2.196112942,0.0,38.183040337,2.3558136419999998,2.479470316,9.070974409000002,89.591307135,0.581430098,0.0,1.850624412,9.282359394,0.0,18.070505444,3.841515908,8.092331232,1.299905543,1.162867924,1.257719583,34.269884883,14.572101211,4.700012767,0.0,0.34548853,10.459982615,4.108169943,1.726967738,7.670521272999999,15.474221766,9.635651736,0.0,0.0,54.18470411,44.474380878,1.257719583,37.172036829,14.358326839,31.003361157,0.926918628,11.313467452,13.401713129,1.0364793,0.34548853,4.035427917,6.762120351,3.5186815659999997,5.688060867,1.319831857,3.060900414,13.885017093,1.617909398,25.119695865,6.125083013,107.052416696,8.601214478000001,19.163291163,9.300913407,3.268546446,2.420587507,0.0,4.392199728,147.77413181999998,20.416593755999997,0.34548853,1.210276002,1.272416051,2.246755302,9.271573739,2.7013021719999997,10.482208729,41.651960757999994,3.8641700959999996,19.859830879999997,0.0,0.34548853,10.573989741,18.282672809,8.196727772,6.330637189,6.484496389,0.34548853,4.6281324029999995,1.272416051,20.515830517,2.246755302,0.690985953,1.6653252040000002,13.354164227,9.762245837,2.766076037,0.0,0.0,30.590220094,0.003631538,0.153564777,0.046145636999999996,0.143633253,0.0,0.068000535,0.897710672,0.151699428,0.0,0.0,0.256396244,0.0,2.044994205,0.0,0.175308332,0.045532022,1.8059562040000001,0.0,0.019736348,0.0,3.0,3.0,"[0, 1, 4]"
208x208,0.690985953,13.336180800000001,18.760048342,12.398646852,0.34548853,13.233814104000002,10.207082317,12.583514181,4.995671181,0.0,12.189887783,1.162867924,48.896622769000004,0.0,0.0,0.841280696,16.511704844999997,5.602407215,1.875887504,16.032605157,2.308397836,1.727470111,0.0,0.34548853,0.34548853,24.408244036,0.841280696,11.962710293999999,0.926918628,0.926918628,1.617909398,0.581430098,13.407965073000002,14.396172447,0.0,0.0,14.16043205,10.144827872,0.0,0.581430098,14.646453683,0.0,20.467565219999997,2.196112942,0.0,16.840081663,2.568248434,4.439513194,9.736585911,91.275376221,1.422710794,1.294457406,3.986362514,3.4905703480000003,0.0,17.44165954,2.541610365,13.980835141,0.0,1.162867924,0.0,42.573950605,11.598033855,3.5158074100000003,0.0,1.186769226,11.827801814,1.5083564539999998,1.726967738,3.9708791440000004,9.056478274000002,12.989885350999998,0.0,0.841280696,47.528849013,46.161261833999994,0.0,32.186439776,12.429575392,29.07460971,0.926918628,8.242727783,13.438450951999998,1.0364793,0.34548853,4.035427917,5.456764268000001,6.32000514,5.688060867,0.690985953,2.43205451,12.21085528,1.617909398,27.29214576,6.161820836,97.071246396,10.597920102,23.83422928,7.542380614,2.676447768,5.0461296319999995,0.0,4.392199728,118.05633693,12.378013143,0.34548853,0.581430098,3.408154153,2.459190094,10.537725143000001,2.913736964,8.094830031999999,26.689584810999996,3.2353241919999998,20.701111575999995,0.0,0.34548853,9.945143837,16.192142100999998,4.38137972,5.914198302,10.399097284,0.34548853,4.6281324029999995,1.272416051,24.399092225,2.9123668040000004,1.5322666489999999,4.013500137,6.970268502,8.462340294,2.34963715,0.0,0.0,34.093803596,0.003631538,0.14886849,0.07785762099999999,0.179673075,0.0,0.10700499499999999,0.897710672,0.297349807,0.0,0.0,0.256396244,0.0,2.679280886,0.0,0.146695353,0.036513589,1.8059562040000001,0.0,0.028899536,0.0,3.0,3.0,"[0, 2, 3]"
209x209,1.319831857,15.222736884000001,22.320710680000005,13.019064549,0.34548853,16.369571568,8.312057234,12.999953068,4.995671181,0.0,11.34017197,1.162867924,46.727807979000005,0.628845904,0.0,0.0,16.086860997,5.389972423000001,2.504733408,17.077880545,2.308397836,6.129413145,0.628845904,0.34548853,0.34548853,25.037089939999998,0.0,11.962710293999999,4.071207312,0.926918628,1.617909398,0.581430098,12.770650170000001,18.160832370999998,0.0,0.628845904,16.046988134,9.303547176,0.0,1.839149681,15.275299587000001,0.628845904,17.731252801999997,2.196112942,0.0,39.477497743,2.3558136419999998,5.068359098,10.365431815,97.351448367,0.581430098,1.294457406,3.145081818,5.377126432000001,0.0,18.070505444,2.541610365,15.858907188,0.0,1.162867924,1.257719583,45.904906425,13.272195668,7.288901549,0.0,0.34548853,14.343244323,1.5083564539999998,1.726967738,10.259410055,11.563477745,9.624727028999999,0.0,0.0,55.457239763000004,74.249518238,1.257719583,38.466494235,13.058421296,29.703455614,0.926918628,13.902356233999999,14.696170534999998,1.0364793,0.34548853,4.035427917,5.456764268000001,6.107570348,5.688060867,1.319831857,3.060900414,13.885017093,1.617909398,27.708584647000002,7.4195404190000005,71.788377236,12.484476186,20.452274402,6.701099918,4.563003852,6.303849215,0.0,4.392199728,187.81410351,17.816780267,0.34548853,1.210276002,2.566873457,2.246755302,9.271573739,2.7013021719999997,7.88239524,26.052269907999996,3.8641700959999996,19.859830879999997,0.0,0.34548853,10.573989741,18.282672809,6.896822229,6.330637189,11.656816867,0.34548853,4.6281324029999995,1.272416051,24.399092225,3.541212708,0.690985953,2.95978261,10.743362641,8.462340294,2.766076037,0.0,0.0,35.767965409000006,0.003631538,0.135146334,0.040603903999999996,0.17616877099999997,0.0,0.055771959999999995,0.897710672,0.172427891,0.0,0.0,0.256396244,0.0,2.3428771189999997,0.0,0.175308332,0.045532022,1.8059562040000001,0.0,0.019736348,0.0,3.0,3.0,"[0, 2, 4]"
210x210,1.319831857,11.339475176,20.573102593999998,12.954046754,0.34548853,18.893442555,6.9526665130000005,11.252344982,3.701213775,0.0,12.11644151,1.162867924,52.227305498999996,0.628845904,0.0,0.841280696,16.474967022,6.231253119000001,1.210276002,7.563824961,2.308397836,6.129413145,0.628845904,0.34548853,0.34548853,25.037089939999998,0.841280696,10.668252888,4.071207312,0.926918628,1.617909398,0.581430098,15.294521157000002,20.684703358,0.0,0.628845904,16.046988134,7.555939090000001,0.0,1.839149681,15.275299587000001,0.628845904,9.446135154,2.196112942,0.0,38.183040337,3.197094338,2.479470316,9.070974409000002,89.132682288,1.422710794,0.0,2.691905108,4.082669026,0.0,18.070505444,2.541610365,10.616202219,0.0,1.162867924,1.257719583,37.100253305,14.113476364,4.700012767,0.0,1.186769226,10.459982615,1.5083564539999998,1.726967738,7.670521272999999,11.49845995,10.400996569,0.0,0.841280696,59.922145842000006,45.315661574,1.257719583,39.695907815999995,13.058421296,29.703455614,0.926918628,11.313467452,13.401713129,1.0364793,0.34548853,4.035427917,4.162306862,4.359962262,5.688060867,1.319831857,3.060900414,14.726297789,1.617909398,25.960976561,6.125083013,70.819072246,8.601214478000001,26.276210955999996,7.542380614,3.268546446,2.420587507,0.0,4.392199728,140.81835458999998,21.181938588999998,0.34548853,1.210276002,2.113696747,3.088035998,11.795444726000001,3.5425828679999998,8.723675936,28.576140894999995,3.8641700959999996,20.701111575999995,0.0,0.34548853,10.573989741,19.96523624,6.896822229,7.171917885,5.184590846,0.34548853,4.6281324029999995,1.272416051,20.515830517,2.246755302,1.5322666489999999,3.347888635,8.154473859,8.462340294,3.607356733,0.0,0.0,31.431500789999998,0.003631538,0.143062041,0.07785762099999999,0.195696865,0.0,0.087023718,0.897710672,0.189950158,0.0,0.0,0.256396244,0.0,2.432291244,0.0,0.175308332,0.045532022,1.8059562040000001,0.0,0.028899536,0.0,3.0,3.0,"[0, 3, 4]"
211x211,0.0,14.554003927,5.892942945,9.289137246000001,0.0,5.550744268,9.434005976,12.501429362,4.995671181,0.0,15.497940886999999,1.162867924,51.004478336999995,1.299905543,0.0,0.841280696,14.356689459999998,6.211326805000001,1.875887504,19.850305162999998,3.608303379,1.299905543,0.0,0.0,0.0,22.680773925,2.141186239,8.853200688,5.781120466,0.581430098,0.581430098,0.581430098,9.607536634,7.14073673,0.0,0.0,13.81494352,10.144827872,0.0,0.581430098,13.95546773,0.0,21.685388347,1.850624412,0.0,11.657640385999999,2.568248434,4.439513194,8.0091158,81.51937168399999,1.422710794,1.294457406,3.986362514,8.344772186,0.0,17.44165954,3.1505299549999997,12.598844779,1.299905543,1.162867924,0.0,33.688984083,11.515949036,3.17031888,0.0,0.841280696,10.791322514,3.762681413,1.726967738,2.588888782,14.519631777,11.443696254999999,0.0,0.841280696,30.961843831,39.25137992,0.0,25.967556826999996,12.347490573,30.374515253000002,0.581430098,5.478724444,13.438450951999998,0.0,0.0,4.035427917,7.365591804,6.32000514,4.651581567,0.0,2.43205451,11.519869327,0.581430098,23.837224832,5.470834883,157.68995964599998,10.597920102,22.715678777999997,7.723738058,1.294457406,5.0461296319999995,0.0,3.701213775,99.38228286,11.868317026,0.0,0.581430098,2.7171682,1.422710794,9.501245843,2.568248434,10.349154991,40.907285299,2.889835662,20.701111575999995,0.0,0.0,9.254157884,1.682563431,3.608303379,1.422710794,8.934999487999999,0.0,4.282643873,0.581430098,23.708106272000002,1.875887504,0.841280696,2.977020837,10.096976986,9.071259884,2.00414862,0.0,0.0,30.984293989999998,0.003631538,0.192908158,0.070130251,0.158922813,0.0,0.139214847,0.897710672,0.416535114,0.0,0.0,0.256396244,0.0,3.065144905,0.0,0.146695353,0.036513589,1.787173179,0.0,0.028899536,0.0,3.0,3.0,"[1, 2, 3]"
212x212,0.628845904,16.440560011,9.453605283,9.909554943,0.0,8.686501732,7.538980893,12.917868249,4.995671181,0.0,14.648225073999999,1.162867924,48.835663546999996,1.9287514469999998,0.0,0.0,13.931845611999998,5.998892013000001,2.504733408,20.895580551,3.608303379,5.701848577,0.628845904,0.0,0.0,23.309619829,1.299905543,8.853200688,8.92540915,0.581430098,0.581430098,0.581430098,8.970221731,10.905396654,0.0,0.628845904,15.701499604,9.303547176,0.0,1.839149681,14.584313634,0.628845904,18.949075929,1.850624412,0.0,34.295056466,2.3558136419999998,5.068359098,8.637961704,87.59544383,0.581430098,1.294457406,3.145081818,10.23132827,0.0,18.070505444,3.1505299549999997,14.476916826,1.299905543,1.162867924,1.257719583,37.019939903,13.190110849,6.943413018999999,0.0,0.0,13.306765023,3.762681413,1.726967738,8.877419693,17.026631248,8.078537933,0.0,0.0,38.890234581,67.339636324,1.257719583,32.247611285999994,12.976336477,31.003361157,0.581430098,11.138352895,14.696170534999998,0.0,0.0,4.035427917,7.365591804,6.107570348,4.651581567,0.628845904,3.060900414,13.19403114,0.581430098,24.253663719000002,6.728554466,132.407090486,12.484476186,19.3337239,6.882457362,3.1810134899999998,6.303849215,0.0,3.701213775,169.14004943999998,17.30708415,0.0,1.210276002,1.875887504,1.210276002,8.235094439000001,2.3558136419999998,10.136720199,40.269970396,3.5186815659999997,19.859830879999997,0.0,0.0,9.883003788,3.773094139,6.123745888,1.839149681,10.192719070999999,0.0,4.282643873,0.581430098,23.708106272000002,2.504733408,0.0,1.92330331,13.870071124999999,9.071259884,2.420587507,0.0,0.0,32.658455803,0.003631538,0.179186002,0.032876534,0.155418509,0.0,0.08798181199999999,0.897710672,0.291613198,0.0,0.0,0.256396244,0.0,2.728741138,0.0,0.175308332,0.045532022,1.787173179,0.0,0.019736348,0.0,3.0,3.0,"[1, 2, 4]"
213x213,0.628845904,12.557298303000001,7.705997197,9.844537148,0.0,11.210372718999999,6.179590172,11.170260163,3.701213775,0.0,15.424494614,1.162867924,54.335161067,1.9287514469999998,0.0,0.841280696,14.319951636999999,6.840172709000001,1.210276002,11.381524967,3.608303379,5.701848577,0.628845904,0.0,0.0,23.309619829,2.141186239,7.558743282,8.92540915,0.581430098,0.581430098,0.581430098,11.494092718000001,13.429267641,0.0,0.628845904,15.701499604,7.555939090000001,0.0,1.839149681,14.584313634,0.628845904,10.663958281000001,1.850624412,0.0,33.00059906,3.197094338,2.479470316,7.343504298000001,79.37667775099999,1.422710794,0.0,2.691905108,8.936870864,0.0,18.070505444,3.1505299549999997,9.234211857,1.299905543,1.162867924,1.257719583,28.215286783,14.031391545,4.354524237,0.0,0.841280696,9.423503315,3.762681413,1.726967738,6.288530911,16.961613453000002,8.854807473000001,0.0,0.841280696,43.35514066,38.40577966,1.257719583,33.477024867,12.976336477,31.003361157,0.581430098,8.549464112999999,13.401713129,0.0,0.0,4.035427917,6.071134398,4.359962262,4.651581567,0.628845904,3.060900414,14.035311836,0.581430098,22.506055633,5.43409706,131.437785496,8.601214478000001,25.157660454,7.723738058,1.886556084,2.420587507,0.0,3.701213775,122.14430052,20.672242472,0.0,1.210276002,1.422710794,2.0515566979999997,10.758965426,3.197094338,10.978000895000001,42.793841383,3.5186815659999997,20.701111575999995,0.0,0.0,9.883003788,5.45565757,6.123745888,2.680430377,3.72049305,0.0,4.282643873,0.581430098,19.824844564000003,1.210276002,0.841280696,2.311409335,11.281182343,9.071259884,3.261868203,0.0,0.0,28.321991183999998,0.003631538,0.187101709,0.070130251,0.174946603,0.0,0.11923357000000001,0.897710672,0.309135465,0.0,0.0,0.256396244,0.0,2.8181552629999995,0.0,0.175308332,0.045532022,1.787173179,0.0,0.028899536,0.0,3.0,3.0,"[1, 3, 4]"
214x214,0.628845904,13.840746522000002,8.994980436,12.433425930000002,0.0,9.910467176,8.762946337,12.459243402,4.995671181,0.0,10.213842784,1.162867924,59.470128527,0.628845904,0.0,0.841280696,14.314503499999999,5.5402671660000005,2.504733408,16.537170878999998,2.308397836,4.401943034,0.628845904,0.0,0.0,23.309619829,0.841280696,8.853200688,3.7257187820000004,0.581430098,0.581430098,0.581430098,11.494092718000001,13.429267641,0.0,0.628845904,15.701499604,10.144827872,0.0,1.839149681,14.584313634,0.628845904,19.714420761999996,1.850624412,0.0,34.295056466,3.197094338,5.068359098,8.637961704,87.136818983,1.422710794,1.294457406,3.986362514,5.031637902,0.0,18.070505444,1.850624412,17.000787813000002,0.0,1.162867924,1.257719583,39.850308325,12.731486002,6.943413018999999,0.0,0.841280696,13.306765023,1.162867924,1.726967738,8.877419693,13.050869431999999,8.843882766,0.0,0.841280696,44.627676313,68.18091702,1.257719583,34.771482273,11.676430934,29.703455614,0.581430098,11.138352895,14.696170534999998,0.0,0.0,4.035427917,4.765778315,6.948851044,4.651581567,0.628845904,3.060900414,14.035311836,0.581430098,25.094944415,6.728554466,96.173746036,12.484476186,26.446643693,5.123924569,3.1810134899999998,6.303849215,0.0,3.701213775,162.18427221000002,18.072428983000002,0.0,1.210276002,2.7171682,2.0515566979999997,10.758965426,3.197094338,8.378187406,27.194150532999995,3.5186815659999997,20.701111575999995,0.0,0.0,9.883003788,5.45565757,4.823840345000001,2.680430377,8.892813528,0.0,4.282643873,0.581430098,23.708106272000002,2.504733408,0.841280696,3.605866741,8.670380757,7.771354341,3.261868203,0.0,0.0,33.499736499,0.003631538,0.168683266,0.064588518,0.207482121,0.0,0.10700499499999999,0.897710672,0.32986392800000003,0.0,0.0,0.256396244,0.0,3.116038177,0.0,0.175308332,0.045532022,1.787173179,0.0,0.028899536,0.0,3.0,3.0,"[2, 3, 4]"
215x215,0.690985953,9.027933483000002,19.218673189000004,9.874775865,0.34548853,28.714097842,7.256149134999999,16.728114381,4.995671181,0.0,16.624270073,1.162867924,34.80815997,1.299905543,0.0,3.685975353,14.402079218999999,6.061032062000001,1.875887504,16.937017009999998,1.881335641,3.027375654,0.0,0.34548853,0.34548853,24.408244036,1.299905543,11.962710293999999,6.126608996,0.926918628,1.617909398,0.581430098,21.942780455999998,12.104278994000001,0.0,0.0,4.031463883,9.303547176,0.0,0.581430098,18.332429035999997,0.0,19.702220386999997,2.196112942,0.0,6.476898683,0.0,4.439513194,9.736585911,91.734001068,0.581430098,1.294457406,3.145081818,8.690260716,0.0,28.50034591,3.841515908,9.729996415999999,1.299905543,1.162867924,0.0,39.975559717,8.602660883,3.5158074100000003,0.0,0.34548853,4.919741008,4.108169943,0.0,3.9708791440000004,16.718215443000002,10.49757278,0.0,0.0,41.791407281,36.685019274,0.0,35.540237276999996,13.729480935,30.374515253000002,0.926918628,6.515760045,11.711483214,1.0364793,0.34548853,0.581430098,6.329610019,3.751756706,5.688060867,0.690985953,2.43205451,11.369574584,1.617909398,30.136840417000002,9.847796188999999,126.39653003999999,10.597920102,11.540291605,9.300913407,2.676447768,5.0461296319999995,0.0,4.392199728,125.01211416000001,9.885700572000001,0.34548853,0.581430098,2.566873457,1.617909398,8.013854156,0.34548853,2.945302019,65.569428794,1.5083564539999998,18.132863141999998,0.0,0.34548853,9.945143837,18.195554023,7.640292878,5.072917606,19.070825099,0.34548853,4.6281324029999995,1.272416051,24.399092225,2.9123668040000004,0.690985953,2.330936706,10.442991132,9.762245837,1.5083564539999998,0.0,0.0,59.284493821000005,0.009705217,0.069911952,0.031852950000000005,0.123242544,0.0,0.052191128999999996,1.410609896,0.259099077,0.0,0.0,0.159410459,0.0,2.440009065,0.0,0.130148969,0.0,1.6359356330000001,0.0,0.0,0.0,3.0,3.0,"[0, 1, 2]"
216x216,0.690985953,5.144671775000001,17.471065103,9.80975807,0.34548853,31.237968829,5.896758414,14.980506295,3.701213775,0.0,17.400539613,1.162867924,40.30765749,1.299905543,0.0,4.527256049,14.790185244,6.902312758000001,0.581430098,7.422961426,1.881335641,3.027375654,0.0,0.34548853,0.34548853,24.408244036,2.141186239,10.668252888,6.126608996,0.926918628,1.617909398,0.581430098,24.466651442999996,14.628149981000002,0.0,0.0,4.031463883,7.555939090000001,0.0,0.581430098,18.332429035999997,0.0,11.417102739,2.196112942,0.0,5.182441277,0.841280696,1.850624412,8.442128505000001,83.51523498899999,1.422710794,0.0,2.691905108,7.39580331,0.0,28.50034591,3.841515908,4.4872914470000005,1.299905543,1.162867924,0.0,31.170906597000002,9.443941579,0.926918628,0.0,1.186769226,1.0364793,4.108169943,0.0,1.381990362,16.653197648,11.27384232,0.0,0.841280696,46.25631336,7.75116261,0.0,36.769650858,13.729480935,30.374515253000002,0.926918628,3.926871263,10.417025808,1.0364793,0.34548853,0.581430098,5.035152613,2.00414862,5.688060867,0.690985953,2.43205451,12.21085528,1.617909398,28.389232331,8.553338783,125.42722504999999,6.714658394000001,17.364228159,10.142194103,1.381990362,1.162867924,0.0,4.392199728,78.01636524,13.250858894,0.34548853,0.581430098,2.113696747,2.459190094,10.537725143000001,1.186769226,3.786582715,68.093299781,1.5083564539999998,18.974143837999996,0.0,0.34548853,9.945143837,19.878117453999998,7.640292878,5.914198302,12.598599078,0.34548853,4.6281324029999995,1.272416051,20.515830517,1.617909398,1.5322666489999999,2.719042731,7.85410235,9.762245837,2.34963715,0.0,0.0,54.948029202,0.009705217,0.077827659,0.06910666700000001,0.142770638,0.0,0.083442887,1.410609896,0.276621344,0.0,0.0,0.159410459,0.0,2.52942319,0.0,0.130148969,0.0,1.6359356330000001,0.0,0.009163188,0.0,3.0,3.0,"[0, 1, 3]"
217x217,1.319831857,7.031227859000001,21.031727441,10.430175767000001,0.34548853,34.373726293000004,4.001733331,15.396945182,3.701213775,0.0,16.5508238,1.162867924,38.1388427,1.9287514469999998,0.0,3.685975353,14.365341396,6.689877966000001,1.210276002,8.468236813999999,1.881335641,7.429318688,0.628845904,0.34548853,0.34548853,25.037089939999998,1.299905543,10.668252888,9.270897680000001,0.926918628,1.617909398,0.581430098,23.829336539999996,18.392809905,0.0,0.628845904,5.918019966999999,6.714658394000001,0.0,1.839149681,18.961274939999996,0.628845904,8.680790321,2.196112942,0.0,27.819857357,0.628845904,2.479470316,9.070974409000002,89.591307135,0.581430098,0.0,1.850624412,9.282359394,0.0,29.129191814,3.841515908,6.365363494,1.299905543,1.162867924,1.257719583,34.501862417,11.118103392,4.700012767,0.0,0.34548853,3.5519218090000004,4.108169943,0.0,7.670521272999999,19.160197119,7.908683998000001,0.0,0.0,54.18470411,35.839419014,1.257719583,43.049705317,14.358326839,31.003361157,0.926918628,9.586499713999999,11.674745391,1.0364793,0.34548853,0.581430098,5.035152613,1.7917138279999998,5.688060867,1.319831857,3.060900414,13.885017093,1.617909398,28.805671218,9.811058366,100.14435588999999,8.601214478000001,13.982273281000001,9.300913407,3.268546446,2.420587507,0.0,4.392199728,147.77413181999998,18.689626018,0.34548853,1.210276002,1.272416051,2.246755302,9.271573739,0.974334434,3.574147923,67.45598487800001,2.1372023579999997,18.132863141999998,0.0,0.34548853,10.573989741,21.968648162,10.155735387,6.330637189,13.856318661,0.34548853,4.6281324029999995,1.272416051,20.515830517,2.246755302,0.690985953,1.6653252040000002,11.627196489,9.762245837,2.766076037,0.0,0.0,56.622191015000006,0.009705217,0.064105503,0.031852950000000005,0.139266334,0.0,0.032209852,1.410609896,0.151699428,0.0,0.0,0.159410459,0.0,2.193019423,0.0,0.158761948,0.009018433,1.6359356330000001,0.0,0.0,0.0,3.0,3.0,"[0, 1, 4]"
218x218,0.690985953,6.428119994,18.760048342,12.398646852,0.34548853,29.938063286,8.480114579,16.269489533999998,4.995671181,0.0,12.189887783,1.162867924,45.442624949999995,0.0,0.0,4.527256049,14.784737107,5.602407215,1.875887504,12.578607338,0.581430098,1.727470111,0.0,0.34548853,0.34548853,24.408244036,0.841280696,11.962710293999999,0.926918628,0.926918628,1.617909398,0.581430098,24.466651442999996,14.628149981000002,0.0,0.0,4.031463883,10.144827872,0.0,0.581430098,18.332429035999997,0.0,20.467565219999997,2.196112942,0.0,6.476898683,0.841280696,4.439513194,9.736585911,91.275376221,1.422710794,1.294457406,3.986362514,3.4905703480000003,0.0,28.50034591,2.541610365,12.253867403,0.0,1.162867924,0.0,42.805928139,8.144036036,3.5158074100000003,0.0,1.186769226,4.919741008,1.5083564539999998,0.0,3.9708791440000004,12.742453627,11.262917612999999,0.0,0.841280696,47.528849013,37.52629997,0.0,38.064108264,12.429575392,29.07460971,0.926918628,6.515760045,11.711483214,1.0364793,0.34548853,0.581430098,3.7297965299999998,4.593037402,5.688060867,0.690985953,2.43205451,12.21085528,1.617909398,30.978121113,9.847796188999999,90.16318559000001,10.597920102,18.653211398,7.542380614,2.676447768,5.0461296319999995,0.0,4.392199728,118.05633693,10.651045405000001,0.34548853,0.581430098,3.408154153,2.459190094,10.537725143000001,1.186769226,1.186769226,52.49360893100001,1.5083564539999998,18.974143837999996,0.0,0.34548853,9.945143837,19.878117453999998,6.340387335,5.914198302,17.770919556,0.34548853,4.6281324029999995,1.272416051,24.399092225,2.9123668040000004,1.5322666489999999,4.013500137,5.243300764000001,8.462340294,2.34963715,0.0,0.0,60.125774517,0.009705217,0.059409216,0.063564934,0.175306156,0.0,0.071214312,1.410609896,0.297349807,0.0,0.0,0.159410459,0.0,2.827306104,0.0,0.130148969,0.0,1.6359356330000001,0.0,0.009163188,0.0,3.0,3.0,"[0, 2, 3]"
219x219,1.319831857,8.314676078,22.320710680000005,13.019064549,0.34548853,33.073820749999996,6.585089496,16.685928421,4.995671181,0.0,11.34017197,1.162867924,43.27381016,0.628845904,0.0,3.685975353,14.359893259,5.389972423000001,2.504733408,13.623882726,0.581430098,6.129413145,0.628845904,0.34548853,0.34548853,25.037089939999998,0.0,11.962710293999999,4.071207312,0.926918628,1.617909398,0.581430098,23.829336539999996,18.392809905,0.0,0.628845904,5.918019966999999,9.303547176,0.0,1.839149681,18.961274939999996,0.628845904,17.731252801999997,2.196112942,0.0,29.114314763000003,0.628845904,5.068359098,10.365431815,97.351448367,0.581430098,1.294457406,3.145081818,5.377126432000001,0.0,29.129191814,2.541610365,14.131939449999999,0.0,1.162867924,1.257719583,46.136883959,9.818197849,7.288901549,0.0,0.34548853,7.4351835170000005,1.5083564539999998,0.0,10.259410055,15.249453098,7.897759291,0.0,0.0,55.457239763000004,65.614556374,1.257719583,44.344162723,13.058421296,29.703455614,0.926918628,12.175388496,12.969202797,1.0364793,0.34548853,0.581430098,3.7297965299999998,4.38060261,5.688060867,1.319831857,3.060900414,13.885017093,1.617909398,31.394560000000002,11.105515771999999,64.88031643000001,12.484476186,15.271256520000001,6.701099918,4.563003852,6.303849215,0.0,4.392199728,187.81410351,16.089812529,0.34548853,1.210276002,2.566873457,2.246755302,9.271573739,0.974334434,0.974334434,51.85629402800001,2.1372023579999997,18.132863141999998,0.0,0.34548853,10.573989741,21.968648162,8.855829844,6.330637189,19.028639139,0.34548853,4.6281324029999995,1.272416051,24.399092225,3.541212708,0.690985953,2.95978261,9.016394903,8.462340294,2.766076037,0.0,0.0,61.79993633000001,0.009705217,0.04568706,0.026311217,0.171801852,0.0,0.019981277,1.410609896,0.172427891,0.0,0.0,0.159410459,0.0,2.4909023369999996,0.0,0.158761948,0.009018433,1.6359356330000001,0.0,0.0,0.0,3.0,3.0,"[0, 2, 4]"
