coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial3,permutationTracker
224x224,22.765480595,20.569218379,1.275097431,17.226996609,3.096077385,12.718444745000001,5.104731816999999,1.139882859,0.0,3.513144284,16.062151849,2.2024886649999997,3.096077385,0.0,0.910513012,1.139882859,3.8421526029999997,1.275097431,0.0,21.267632735000003,5.663132557,8.436514675,1.275097431,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,1.139882859,10.091376381,4.7357650190000005,0.910513012,1.139882859,11.409061885,0.910513012,0.0,2.279744406,2.373261425,11.807931733,10.040542334,0.910513012,0.0,230.88030529599996,1.139882859,0.0,0.910513012,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,0.0,0.0,0.0,2.373261425,44.727031047,3.875958493,9.493007904,0.0,0.0,10.674542144,0.0,0.910513012,67.72311708400001,5.563518843,1.820979954,0.0,1.139882859,23.938891902,342.38714527,3.513144284,56.344288536,0.0,1.291975653,0.0,12.802158377000001,0.0,0.0,0.0,5.2579199,0.0,1.820979954,0.0,0.0,1.139882859,2.55017695,0.0,0.0,0.0,5.100283239,0.0,3.871353251,9.686773391,0.0,3.871353251,0.0,0.0,163.958107462,10.435228128,0.910513012,2.279744406,0.0,8.588607469,10.51595608,0.0,4.10072436,14.256152598,1.139882859,2.567073084,1.139882859,0.0,0.910513012,33.22157552,2.373261425,4.559554603,0.0,0.0,1.275097431,1.820979954,6.038430518999999,2.583933973,0.910513012,1.291975653,0.0,0.910513012,4.786471505,1.275097431,0.0,5.8508475209999995,0.021712484,0.140374902,0.098763544,0.091135442,0.0,0.10225951700000001,0.011314421,0.0,0.0,0.0,0.16732776400000002,0.0,0.693411907,0.006760343,0.0,0.059235763,1.4970090839999999,0.087278276,0.0,0.0,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,21.499783117,24.143858300999998,4.078487744,16.206738612000002,1.275097431,15.456211062000001,2.032145239,2.567305377,0.0,1.139882859,14.883273713,2.646753817,1.275097431,0.677374359,0.0,8.684926263,9.261191391,2.702519949,2.104826323,24.252020018000003,9.479200003999999,16.382438946,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.395489315,6.534791508,0.0,1.139882859,17.006788359,0.677374359,0.0,2.9571187649999997,0.677374359,13.424065823000001,12.690545044,0.677374359,0.0,305.610190686,1.139882859,0.677374359,0.677374359,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,7.617699096,0.750048159,0.677374359,0.677374359,45.786843824,6.074618801000001,4.15815165,0.677374359,0.0,11.369437195,0.0,0.750048159,41.984652107,3.6345225699999997,6.991817946,0.0,1.139882859,30.40601489,271.06403842000003,1.139882859,68.290380345,3.7209604130000002,1.969350012,0.0,8.249640059,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,8.928211965,0.0,3.574639922,5.0030569719999995,5.100283239,0.0,5.567545866,4.015685233,0.677374359,2.494661023,1.354778164,0.0,306.73774118,10.274763275,0.0,3.0297925649999997,3.0647462389999998,12.252349088999999,11.870734244000001,0.0,6.7507717419999995,9.764489855,3.943273172,3.9218512480000003,1.139882859,0.0,0.0,26.294070300999998,0.750048159,4.559554603,0.0,0.0,2.629875595,1.61613409,1.291975653,2.583933973,1.427422518,1.291975653,0.0,0.677374359,6.074618801000001,1.275097431,0.677374359,6.91296286,0.11272620700000001,0.15374887199999998,0.116049691,0.125913184,0.0,0.114196486,0.0,0.0,0.0,0.0,0.16178607900000003,0.0,1.0673586099999999,0.0,0.0,0.031295209,1.7731096499999999,0.317096335,0.0,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,21.145954744,16.493382412,2.803390313,14.931641181000002,0.0,15.456211062000001,4.405406664,2.567305377,0.0,3.513144284,14.352498130999999,2.646753817,0.0,0.677374359,0.0,8.684926263,6.711014441,1.427422518,2.104826323,21.701843068000002,6.929023054,18.578716862,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.21857379,2.709539501,0.0,1.139882859,17.006788359,0.677374359,0.0,2.9571187649999997,3.050635784,13.424065823000001,8.688501212999999,0.677374359,0.0,332.45646095,1.139882859,0.677374359,0.677374359,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,7.617699096,0.750048159,0.677374359,3.050635784,57.298208714999994,6.074618801000001,13.651159554,0.677374359,0.0,17.214040071,0.0,0.750048159,40.709554675999996,6.007783995,6.991817946,0.0,1.139882859,21.127970726,257.03953939,3.513144284,71.229645031,3.7209604130000002,1.969350012,0.0,5.699463109,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,6.378035015,0.0,3.574639922,5.0030569719999995,0.0,0.0,5.567545866,9.860288109,0.677374359,2.494661023,1.354778164,0.0,216.99987038999998,6.449511268,0.0,3.0297925649999997,3.0647462389999998,14.448627004999999,11.870734244000001,0.0,6.7507717419999995,16.884190162,3.943273172,2.646753817,1.139882859,0.0,0.0,59.515645821,3.123309584,4.559554603,0.0,0.0,1.354778164,1.61613409,6.038430518999999,2.583933973,1.427422518,1.291975653,0.0,0.677374359,6.074618801000001,0.0,0.677374359,8.011126854,0.11272620700000001,0.16540813799999998,0.10855541299999999,0.10993172500000001,0.0,0.113219132,0.011314421,0.0,0.0,0.0,0.14010535400000002,0.0,0.786061047,0.006760343,0.0,0.027940554,1.810199854,0.327711737,0.0,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,13.327495493,11.225115811,4.078487744,16.206738612000002,1.275097431,14.164235409000002,4.405406664,2.567305377,0.0,3.513144284,20.710998367000002,1.354778164,1.275097431,0.677374359,0.0,8.684926263,7.969215738,2.702519949,2.104826323,24.252020018000003,8.187224351,21.128893812,1.275097431,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,2.494661023,5.600812734,6.534791508,0.0,1.139882859,17.006788359,0.677374359,0.0,2.9571187649999997,3.050635784,12.132090170000001,13.771830816,0.677374359,0.0,338.831766206,1.139882859,0.677374359,0.677374359,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,5.082800926,7.617699096,0.750048159,0.677374359,3.050635784,54.646639244999996,2.198660308,13.651159554,0.677374359,0.0,18.489137502,0.0,0.750048159,40.692676454,6.007783995,6.991817946,0.0,1.139882859,29.98453175,271.06403842000003,3.513144284,80.155090325,3.7209604130000002,0.677374359,0.0,8.249640059,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,8.928211965,0.0,3.574639922,5.0030569719999995,5.100283239,0.0,5.567545866,9.843409887,0.677374359,2.494661023,1.354778164,0.0,304.63098175,10.274763275,0.0,3.0297925649999997,3.0647462389999998,15.706828302,11.870734244000001,0.0,6.7507717419999995,14.300256188999999,3.943273172,2.629875595,1.139882859,0.0,0.0,59.515645821,3.123309584,4.559554603,0.0,0.0,2.629875595,1.61613409,4.746454866,0.0,1.427422518,0.0,0.0,0.677374359,2.198660308,1.275097431,0.677374359,7.994248632,0.091013723,0.17378135,0.11816521099999999,0.131289246,0.0,0.118583757,0.011314421,0.0,0.0,0.0,0.16178607900000003,0.0,0.9556038439999999,0.006760343,0.0,0.059235763,1.826258347,0.281328724,0.0,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,24.214092744,23.466483942,2.72370958,14.174593373000002,1.275097431,13.424065823000001,2.373261425,1.889931018,0.0,3.513144284,21.325599661000002,1.291975653,1.275097431,0.0,0.0,2.5884950079999998,3.8421526029999997,2.02514559,0.750048159,23.574645659,6.092277122,18.419354311,1.275097431,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,1.139882859,10.091376381,3.825252007,0.0,1.139882859,14.974643120000001,0.0,0.0,2.279744406,2.373261425,13.424065823000001,14.38643211,0.0,0.0,319.18747388599996,1.139882859,0.0,0.0,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,2.198660308,0.750048159,0.0,2.373261425,52.237571834,6.074618801000001,10.941620053000001,0.0,0.0,14.424830792,0.0,0.750048159,40.629873943,4.653005831,2.250124519,0.0,1.139882859,29.733430967999997,271.06403842000003,3.513144284,71.349132975,2.366182249,1.291975653,0.0,8.249640059,0.750048159,2.198660308,0.750048159,5.2579199,2.250124519,0.750048159,1.448612149,0.0,1.139882859,6.896066726,0.0,2.897265563,1.61613409,5.100283239,0.0,4.890171507,11.13538554,0.0,1.139882859,0.0,0.0,287.80037244,10.274763275,0.0,3.0297925649999997,3.0647462389999998,12.934497245,10.51595608,0.0,5.395993578,12.819883452,2.5884950079999998,2.567073084,1.139882859,0.0,0.0,37.837893901,3.123309584,4.559554603,0.0,0.0,1.275097431,1.61613409,6.038430518999999,2.583933973,0.750048159,1.291975653,0.0,0.0,6.074618801000001,1.275097431,0.0,9.286224285,0.029914357000000003,0.17378135,0.131638017,0.145367104,0.0,0.118583757,0.011314421,0.0,0.0,0.0,0.16178607900000003,0.0,1.0673586099999999,0.006760343,0.0,0.059235763,1.823055943,0.087278276,0.0,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,24.797625834,21.246592738,2.629875595,16.206738612000002,1.275097431,15.456211062000001,4.405406664,2.567305377,0.0,3.513144284,19.105708457000002,2.646753817,1.275097431,0.677374359,0.0,7.236314114,9.261191391,2.702519949,2.104826323,22.803407869,9.479200003999999,21.128893812,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,10.76875074,6.534791508,0.0,1.139882859,15.558176210000001,0.677374359,0.0,2.9571187649999997,3.050635784,13.424065823000001,10.717916693,0.677374359,0.0,328.691386336,1.139882859,0.677374359,0.677374359,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,6.169086947,0.750048159,0.677374359,3.050635784,56.603952887999995,4.626006652,12.202547405,0.677374359,0.0,18.489137502,0.0,0.750048159,41.984652107,6.007783995,6.991817946,0.0,1.139882859,29.357930689999996,255.12846133,3.513144284,65.670490005,3.7209604130000002,1.969350012,0.0,8.249640059,0.750048159,1.427422518,0.750048159,5.2579199,2.250124519,2.104826323,0.0,0.677374359,2.494661023,4.582322189,0.0,0.677374359,5.0030569719999995,5.100283239,0.0,5.567545866,9.686773391,0.677374359,2.494661023,1.354778164,0.0,207.33541869,10.274763275,0.0,3.0297925649999997,1.61613409,12.652914179,11.870734244000001,0.0,6.7507717419999995,16.884190162,2.494661023,3.9218512480000003,1.139882859,0.0,0.0,59.515645821,3.123309584,4.559554603,0.0,0.0,2.629875595,1.61613409,6.038430518999999,2.583933973,1.427422518,1.291975653,0.0,0.677374359,4.626006652,1.275097431,0.677374359,4.9403345089999995,0.10452433400000001,0.17378135,0.106380411,0.10715521,0.0,0.118583757,0.011314421,0.0,0.0,0.0,0.16178607900000003,0.0,0.8801692379999999,0.006760343,0.0,0.059235763,1.6568970109999999,0.33424539,0.0,0.0,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,21.499783117,24.143858300999998,4.078487744,20.759256930000003,3.096077385,5.850767994,4.763615631,2.567305377,0.0,1.139882859,14.883273713,3.557266829,3.096077385,0.677374359,0.910513012,8.684926263,9.261191391,2.702519949,2.104826323,17.378009040000002,11.300179958,16.382438946,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.395489315,7.44530452,0.910513012,1.139882859,14.480338850999999,1.5878873709999999,0.0,2.9571187649999997,0.677374359,2.908109743,12.690545044,1.5878873709999999,0.0,238.67801493599998,1.139882859,0.677374359,1.5878873709999999,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,7.617699096,0.750048159,0.677374359,0.677374359,53.070842103000004,6.074618801000001,4.15815165,0.677374359,0.0,11.369437195,0.0,1.660561171,72.944153857,4.545035582,8.8127979,0.0,1.139882859,30.40601489,385.48123238,1.139882859,76.484920207,3.7209604130000002,1.969350012,0.0,12.802158377000001,0.750048159,2.876034667,0.750048159,0.0,2.250124519,3.9258062770000004,1.448612149,0.677374359,2.494661023,8.928211965,0.0,3.574639922,5.0030569719999995,5.100283239,0.0,8.299016258,4.015685233,0.677374359,5.226131415,1.354778164,0.0,307.648254192,11.185276287,0.910513012,3.0297925649999997,3.0647462389999998,12.252349088999999,1.354778164,0.0,8.571751696,14.317008173000001,3.943273172,3.9218512480000003,1.139882859,0.0,0.910513012,26.294070300999998,0.750048159,4.559554603,0.0,0.0,2.629875595,3.4371140440000003,1.291975653,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,6.985131813000001,1.275097431,0.677374359,7.823475872,0.11272620700000001,0.18217387499999999,0.099242373,0.138080478,0.0,0.13148283,0.0,0.0,0.0,0.0,0.20990949400000003,0.0,1.104019402,0.0,0.0,0.031295209,1.9838499439999997,0.306417433,0.0,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,21.145954744,16.493382412,2.803390313,19.484159499,1.820979954,5.850767994,7.136877055999999,2.567305377,0.0,3.513144284,14.352498130999999,3.557266829,1.820979954,0.677374359,0.910513012,8.684926263,6.711014441,1.427422518,2.104826323,14.827832090000001,8.750003008,18.578716862,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.21857379,3.620052513,0.910513012,1.139882859,14.480338850999999,1.5878873709999999,0.0,2.9571187649999997,3.050635784,2.908109743,8.688501212999999,1.5878873709999999,0.0,265.5242852,1.139882859,0.677374359,1.5878873709999999,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,7.617699096,0.750048159,0.677374359,3.050635784,64.58220699399999,6.074618801000001,13.651159554,0.677374359,0.0,17.214040071,0.0,1.660561171,71.66905642600001,6.918297007,8.8127979,0.0,1.139882859,21.127970726,371.45673335,3.513144284,79.424184893,3.7209604130000002,1.969350012,0.0,10.251981427,0.750048159,2.876034667,0.750048159,0.0,2.250124519,3.9258062770000004,1.448612149,0.677374359,2.494661023,6.378035015,0.0,3.574639922,5.0030569719999995,0.0,0.0,8.299016258,9.860288109,0.677374359,5.226131415,1.354778164,0.0,217.91038340199998,7.36002428,0.910513012,3.0297925649999997,3.0647462389999998,14.448627004999999,1.354778164,0.0,8.571751696,21.43670848,3.943273172,2.646753817,1.139882859,0.0,0.910513012,59.515645821,3.123309584,4.559554603,0.0,0.0,1.354778164,3.4371140440000003,6.038430518999999,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,6.985131813000001,0.0,0.677374359,8.921639866,0.11272620700000001,0.193833141,0.091748095,0.12209901900000002,0.0,0.13050547599999998,0.011314421,0.0,0.0,0.0,0.18822876900000002,0.0,0.822721839,0.006760343,0.0,0.027940554,2.0209401479999998,0.317032835,0.0,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,13.327495493,11.225115811,4.078487744,20.759256930000003,3.096077385,4.558792341,7.136877055999999,2.567305377,0.0,3.513144284,20.710998367000002,2.265291176,3.096077385,0.677374359,0.910513012,8.684926263,7.969215738,2.702519949,2.104826323,17.378009040000002,10.008204305,21.128893812,1.275097431,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,2.494661023,5.600812734,7.44530452,0.910513012,1.139882859,14.480338850999999,1.5878873709999999,0.0,2.9571187649999997,3.050635784,1.61613409,13.771830816,1.5878873709999999,0.0,271.899590456,1.139882859,0.677374359,1.5878873709999999,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,5.082800926,7.617699096,0.750048159,0.677374359,3.050635784,61.930637524,2.198660308,13.651159554,0.677374359,0.0,18.489137502,0.0,1.660561171,71.65217820400001,6.918297007,8.8127979,0.0,1.139882859,29.98453175,385.48123238,3.513144284,88.349630187,3.7209604130000002,0.677374359,0.0,12.802158377000001,0.750048159,2.876034667,0.750048159,0.0,2.250124519,3.9258062770000004,1.448612149,0.677374359,2.494661023,8.928211965,0.0,3.574639922,5.0030569719999995,5.100283239,0.0,8.299016258,9.843409887,0.677374359,5.226131415,1.354778164,0.0,305.541494762,11.185276287,0.910513012,3.0297925649999997,3.0647462389999998,15.706828302,1.354778164,0.0,8.571751696,18.852774507,3.943273172,2.629875595,1.139882859,0.0,0.910513012,59.515645821,3.123309584,4.559554603,0.0,0.0,2.629875595,3.4371140440000003,4.746454866,0.0,2.3379355299999998,0.0,0.0,1.5878873709999999,3.10917332,1.275097431,0.677374359,8.904761644,0.091013723,0.202206353,0.10135789299999999,0.14345654000000002,0.0,0.135870101,0.011314421,0.0,0.0,0.0,0.20990949400000003,0.0,0.9922646359999999,0.006760343,0.0,0.059235763,2.036998641,0.270649822,0.0,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,24.214092744,23.466483942,2.72370958,18.727111691,3.096077385,3.818622755,5.104731816999999,1.889931018,0.0,3.513144284,21.325599661000002,2.2024886649999997,3.096077385,0.0,0.910513012,2.5884950079999998,3.8421526029999997,2.02514559,0.750048159,16.700634681,7.913257076,18.419354311,1.275097431,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,1.139882859,10.091376381,4.7357650190000005,0.910513012,1.139882859,12.448193612,0.910513012,0.0,2.279744406,2.373261425,2.908109743,14.38643211,0.910513012,0.0,252.25529813599996,1.139882859,0.0,0.910513012,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,2.198660308,0.750048159,0.0,2.373261425,59.521570113,6.074618801000001,10.941620053000001,0.0,0.0,14.424830792,0.0,1.660561171,71.58937569300001,5.563518843,4.071104473,0.0,1.139882859,29.733430967999997,385.48123238,3.513144284,79.543672837,2.366182249,1.291975653,0.0,12.802158377000001,0.750048159,2.198660308,0.750048159,0.0,2.250124519,2.571028113,1.448612149,0.0,1.139882859,6.896066726,0.0,2.897265563,1.61613409,5.100283239,0.0,7.621641899,11.13538554,0.0,3.871353251,0.0,0.0,288.710885452,11.185276287,0.910513012,3.0297925649999997,3.0647462389999998,12.934497245,0.0,0.0,7.216973532,17.37240177,2.5884950079999998,2.567073084,1.139882859,0.0,0.910513012,37.837893901,3.123309584,4.559554603,0.0,0.0,1.275097431,3.4371140440000003,6.038430518999999,2.583933973,1.660561171,1.291975653,0.0,0.910513012,6.985131813000001,1.275097431,0.0,10.196737296999999,0.029914357000000003,0.202206353,0.114830699,0.15753439800000002,0.0,0.135870101,0.011314421,0.0,0.0,0.0,0.20990949400000003,0.0,1.104019402,0.006760343,0.0,0.059235763,2.033796237,0.076599374,0.0,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,24.797625834,21.246592738,2.629875595,20.759256930000003,3.096077385,5.850767994,7.136877055999999,2.567305377,0.0,3.513144284,19.105708457000002,3.557266829,3.096077385,0.677374359,0.910513012,7.236314114,9.261191391,2.702519949,2.104826323,15.929396891,11.300179958000001,21.128893812,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,10.76875074,7.44530452,0.910513012,1.139882859,13.031726702,1.5878873709999999,0.0,2.9571187649999997,3.050635784,2.908109743,10.717916693,1.5878873709999999,0.0,261.759210586,1.139882859,0.677374359,1.5878873709999999,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,6.169086947,0.750048159,0.677374359,3.050635784,63.887951167,4.626006652,12.202547405,0.677374359,0.0,18.489137502,0.0,1.660561171,72.944153857,6.918297007,8.8127979,0.0,1.139882859,29.357930689999996,369.54565529,3.513144284,73.865029867,3.7209604130000002,1.969350012,0.0,12.802158377000001,0.750048159,1.427422518,0.750048159,0.0,2.250124519,3.9258062770000004,0.0,0.677374359,2.494661023,4.582322189,0.0,0.677374359,5.0030569719999995,5.100283239,0.0,8.299016258,9.686773391,0.677374359,5.226131415,1.354778164,0.0,208.245931702,11.185276287,0.910513012,3.0297925649999997,1.61613409,12.652914179,1.354778164,0.0,8.571751696,21.43670848,2.494661023,3.9218512480000003,1.139882859,0.0,0.910513012,59.515645821,3.123309584,4.559554603,0.0,0.0,2.629875595,3.4371140440000003,6.038430518999999,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,5.536519664,1.275097431,0.677374359,5.8508475209999995,0.10452433400000001,0.202206353,0.08957309299999999,0.11932250400000001,0.0,0.135870101,0.011314421,0.0,0.0,0.0,0.20990949400000003,0.0,0.91683003,0.006760343,0.0,0.059235763,1.8676373049999997,0.323566488,0.0,0.0,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,21.499783117,24.143858300999998,4.078487744,9.359876069999999,3.096077385,16.366724074,4.763615631,1.427422518,0.0,0.0,14.883273713,3.557266829,3.096077385,0.677374359,0.910513012,7.545043403999999,9.261191391,2.702519949,2.104826323,23.334410517000002,11.300179958,15.242556087,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,1.354778164,8.395489315,7.44530452,0.910513012,0.0,16.318587158,1.5878873709999999,0.0,0.677374359,0.677374359,13.424065823000001,12.690545044,1.5878873709999999,0.0,295.971081766,0.0,0.677374359,1.5878873709999999,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,7.617699096,0.750048159,0.677374359,0.677374359,45.091593413,6.074618801000001,4.15815165,0.677374359,0.0,9.089692789,0.0,1.660561171,38.747611607,2.265291176,8.8127979,0.0,0.0,30.40601489,218.85353492,0.0,49.12532680699999,3.7209604130000002,1.969350012,0.0,7.102695268,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,3.9258062770000004,1.448612149,0.677374359,1.354778164,8.928211965,0.0,3.574639922,5.0030569719999995,5.100283239,0.0,7.159133399,4.015685233,0.677374359,4.086248556,1.354778164,0.0,307.648254192,5.485813178,0.910513012,0.750048159,3.0647462389999998,12.252349088999999,11.870734244000001,0.0,6.29200729,14.317008173000001,2.803390313,3.9218512480000003,0.0,0.0,0.910513012,26.294070300999998,0.750048159,0.0,0.0,0.0,2.629875595,3.4371140440000003,1.291975653,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,6.985131813000001,1.275097431,0.677374359,7.823475872,0.11272620700000001,0.16626233799999998,0.097168559,0.12807948700000002,0.0,0.128353818,0.0,0.0,0.0,0.0,0.137278436,0.0,1.2059419710000001,0.0,0.0,0.031295209,1.752075182,0.317096335,0.0,0.0,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,21.145954744,16.493382412,2.803390313,8.084778639,1.820979954,16.366724074,7.136877055999999,1.427422518,0.0,2.373261425,14.352498130999999,3.557266829,1.820979954,0.677374359,0.910513012,7.545043403999999,6.711014441,1.427422518,2.104826323,20.784233567,8.750003008,17.438834003,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,1.354778164,8.21857379,3.620052513,0.910513012,0.0,16.318587158,1.5878873709999999,0.0,0.677374359,3.050635784,13.424065823000001,8.688501212999999,1.5878873709999999,0.0,322.81735203000005,0.0,0.677374359,1.5878873709999999,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,7.617699096,0.750048159,0.677374359,3.050635784,56.602958304,6.074618801000001,13.651159554,0.677374359,0.0,14.934295664999999,0.0,1.660561171,37.472514176,4.638552601,8.8127979,0.0,0.0,21.127970726,204.82903589,2.373261425,52.064591492999995,3.7209604130000002,1.969350012,0.0,4.552518318,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,3.9258062770000004,1.448612149,0.677374359,1.354778164,6.378035015,0.0,3.574639922,5.0030569719999995,0.0,0.0,7.159133399,9.860288109,0.677374359,4.086248556,1.354778164,0.0,217.91038340199998,1.660561171,0.910513012,0.750048159,3.0647462389999998,14.448627004999999,11.870734244000001,0.0,6.29200729,21.43670848,2.803390313,2.646753817,0.0,0.0,0.910513012,59.515645821,3.123309584,0.0,0.0,0.0,1.354778164,3.4371140440000003,6.038430518999999,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,6.985131813000001,0.0,0.677374359,8.921639866,0.11272620700000001,0.17792160399999998,0.089674281,0.11209802800000002,0.0,0.12737646400000002,0.011314421,0.0,0.0,0.0,0.11559771099999999,0.0,0.924644408,0.006760343,0.0,0.027940554,1.7891653859999999,0.327711737,0.0,0.0,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
