coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature2
204x204,0.360786525,0.516421733,4.854624814,41.201033206000005,1.443149259,5.613881516,16.370469086,33.013117871999995,1.911783831,0.360786525,18.485835803,1.803948289,0.0,4.582653454000001,15.973299447999999,36.514518699999996,39.100933173,1.959570992,12.062972569,0.360786525,1.393611557,0.721591065,0.877208258,0.0,3.1890394100000004,25.019297993,0.516421733,14.775129351,1.2380127980000002,0.0,0.360786525,4.9929425080000005,23.815474734,5.576183008,4.534867384,0.0,0.360786525,12.563931229000001,0.0,0.0,122.185239928,0.516421733,26.033396331999995,0.0,0.360786525,4.018445651,10.575492594,26.691932660999996,14.764827851,31.433161581,10.36385576,3.7054611430000004,0.516421733,3.9072205990000004,0.360786525,72.650110665,10.596593940999998,49.934027126,0.0,0.0,4.221864442,18.924238589,26.212437068,67.78624323300001,9.248384196,3.1002330540000003,0.721591065,1.59880181,1.549235748,0.0,14.841121682,4.315808271,6.830713259,0.721591065,19.627980011,0.0,0.0,138.14528851999998,16.767909051,1.393611557,0.0,2.16475431,3.544654501,2.467448345,0.877208258,2.151053961,7.681256991,28.8735808,7.130392604,0.721591065,2.475974291,32.284556251,1.2380127980000002,64.141987531,19.682472048,0.516421733,9.665700685000001,24.132348570999998,2.992385007,0.360786525,39.65425695,0.0,1.910022273,0.0,4.271396634,1.082380077,0.360786525,6.914348181,3.968668243,41.060459798,0.360786525,0.516421733,273.63795639,0.721591065,70.320730685,1.634632228,0.0,0.516421733,0.877208258,2.475974291,0.360786525,31.213390974,1.2380127980000002,1.032825032,2.994146565,37.517304819,0.0,10.765672251000002,6.878517763,19.872309591999997,7.886272249,0.360786525,0.721591065,0.0,136.335964207,0.0,0.220152181,0.015068849,0.093701064,0.097743055,0.143928936,4.936784937,0.193795811,0.0,0.013382966,0.170095895,0.298613759,1.564876582,0.0,0.064325222,0.149637708,0.753982318,0.743130894,0.007504284,0.0,3.0,3.0
205x205,0.360786525,0.516421733,6.6362415210000005,42.913465179000006,2.322422803,8.431569939000001,21.646282166,26.927208829999998,0.360786525,0.360786525,17.553403793,5.321155367,0.833158429,5.461926998,15.973299447999999,31.2318711,42.568116424,2.838844536,8.573538505000002,1.240060069,2.272885101,1.600864609,5.052779844000001,0.0,4.0683129540000005,35.520511809,1.3956952770000002,11.374906683999999,2.9966208530000005,0.0,1.240060069,4.9929425080000005,20.199133196000002,10.736492947,2.9838700780000003,0.0,2.1193945800000002,10.929299001,0.0,0.0,81.724943922,2.228853706,0.721591065,3.342413157,2.1193945800000002,2.467448345,6.962082703,21.938995957000003,9.485111898,36.359412013,19.156726001,3.7054611430000004,1.3956952770000002,28.810054514,1.240060069,38.429548510000004,20.333280322999997,17.704940352,0.0,1.7124319730000002,5.101137986,16.701471103000003,7.436365018,37.099474633,3.968668243,6.650269021000001,0.721591065,1.59880181,1.549235748,0.879273544,17.006504174999996,4.393608016,1.758608055,0.721591065,17.432539783,0.0,0.879273544,114.93137277299999,11.488193098,2.272885101,0.0,3.8771862830000003,2.789295817,4.2260564,1.7564818020000001,0.516421733,6.448517654000001,20.073728175,6.360511572,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,55.278850656,21.423092946,1.3956952770000002,9.615616055,10.694398976999999,6.334798164,0.360786525,28.212361714,2.591766484,7.185835353,0.0,5.150670178,1.082380077,0.360786525,0.879273544,3.968668243,31.200343797000002,0.360786525,2.2750297880000003,184.81219887,2.48019912,35.99304621,0.0,0.833158429,0.516421733,1.710366687,7.5770075640000005,1.240060069,18.16340554,1.2380127980000002,10.706156575,1.443149259,26.069878602,4.129445675,12.431978313000002,2.4780753540000005,7.589858422,11.228685406,0.360786525,5.071956572,0.0,107.51479146700001,0.03121234,0.119618002,0.078147771,0.15428877600000002,0.095162217,0.082850104,4.613386042,0.14099235200000002,0.001753042,0.0,0.211114584,0.0,1.2696657249999999,0.0,0.16876793,0.182404109,1.165318841,0.748750413,0.016707202,0.049909825,3.0,3.0
206x206,0.360786525,0.516421733,6.6362415210000005,42.913465179000006,2.322422803,10.066202167,11.777021603,30.196541531999998,0.360786525,0.360786525,12.618413677,5.321155367,0.833158429,2.994478653,13.505851103,31.2318711,42.568116424,2.838844536,7.740722388000001,1.240060069,2.272885101,1.600864609,5.052779844000001,0.0,1.600864609,15.780929769,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,2.525494163,20.199133196000002,10.736492947,0.516421733,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,106.019345232,2.228853706,3.990923767,3.342413157,2.1193945800000002,0.0,2.0270925870000003,17.004005841,7.017663553,31.424421897,19.156726001,1.2380127980000002,1.3956952770000002,30.444686742000002,1.240060069,72.729187294,17.032922435,19.339572580000002,0.0,1.7124319730000002,2.633689641,11.766480987000001,12.34027871,29.696946021000002,3.968668243,6.650269021000001,0.721591065,1.59880181,1.549235748,0.879273544,13.706146287,6.028240244,1.758608055,0.721591065,19.067172011,0.0,0.879273544,97.437628053,9.020744753,2.272885101,0.0,3.8771862830000003,4.423928045,1.758608055,1.7564818020000001,2.151053961,8.083149882,20.073728175,7.162395929,5.1180639590000006,3.355247835,23.652071319,1.2380127980000002,51.978492768,23.057725174,1.3956952770000002,9.615616055,17.201689711,6.334798164,0.360786525,20.809833102,2.591766484,7.185835353,0.0,2.683221833,1.082380077,0.360786525,2.513905772,3.968668243,34.438746689,0.360786525,2.2750297880000003,170.24331762,2.48019912,23.65476099,1.634632228,0.833158429,0.516421733,1.710366687,7.5770075640000005,1.240060069,24.670696273999997,1.2380127980000002,10.706156575,1.443149259,23.602430256999998,4.129445675,9.964529968,2.4780753540000005,14.128446269,8.761237061,0.360786525,5.071956572,0.0,110.505809767,0.03121234,0.066250861,0.078147771,0.099357151,0.095162217,0.041435029,3.933482324,0.008975219,0.001753042,0.0,0.211114584,0.0,1.28908755,0.0,0.161538748,0.182404109,1.216885965,0.748750413,0.016707202,0.049909825,3.0,3.0
207x207,0.360786525,0.516421733,8.187238827,42.913465179000006,2.322422803,11.533610969000001,11.777021603,26.927208829999998,1.911783831,0.360786525,12.618413677,5.321155367,0.833158429,2.994478653,13.505851103,31.2318711,42.568116424,2.838844536,6.106090160000001,1.240060069,2.272885101,1.600864609,5.052779844000001,0.0,1.600864609,15.780929769,1.3956952770000002,11.374906683999999,2.9966208530000005,0.0,1.240060069,2.525494163,20.199133196000002,12.287490253,2.067419039,0.0,2.1193945800000002,10.929299001,0.0,0.0,75.098299682,2.228853706,6.9256955,3.342413157,2.1193945800000002,1.550997306,2.0270925870000003,17.004005841,7.017663553,31.424421897,19.156726001,1.2380127980000002,1.3956952770000002,30.36105182,1.240060069,59.859844934,16.949287512999998,19.255937658,0.0,1.7124319730000002,2.633689641,14.868522017000002,8.987362324,31.247943327,3.968668243,8.201266327,0.721591065,1.59880181,1.549235748,0.879273544,19.826591664,4.393608016,3.309605361,0.721591065,17.432539783,0.0,0.879273544,111.190663133,9.020744753,2.272885101,0.0,3.8771862830000003,2.789295817,1.758608055,1.7564818020000001,0.516421733,11.10153086,20.073728175,3.893063227,5.1180639590000006,3.355247835,23.652071319,1.2380127980000002,50.34386054,22.974090252,1.3956952770000002,9.615616055,13.514486466000001,6.334798164,0.360786525,20.809833102,2.591766484,7.185835353,0.0,2.683221833,1.082380077,0.360786525,0.879273544,3.968668243,30.918366887,0.360786525,2.2750297880000003,154.71124671,2.48019912,23.65476099,0.0,0.833158429,0.516421733,1.710366687,7.5770075640000005,1.240060069,27.187327173999996,1.2380127980000002,10.706156575,2.994146565,23.602430256999998,4.129445675,9.964529968,2.4780753540000005,10.691899452,8.761237061,0.360786525,5.071956572,0.0,106.53214351700001,0.03121234,0.078261437,0.09321662,0.095204985,0.095162217,0.072698287,3.358698112,0.008975219,0.001753042,0.013382966,0.211114584,0.0,1.087732413,0.0,0.161538748,0.182404109,1.167468562,0.748750413,0.02160964,0.049909825,3.0,3.0
208x208,0.360786525,0.516421733,3.303627508,42.080306750000005,2.322422803,6.733588154,21.646282166,30.196541531999998,0.360786525,0.360786525,16.720245364,5.321155367,0.0,5.461926998,15.973299447999999,31.2318711,41.734957995,2.838844536,8.541864671,1.240060069,2.272885101,1.600864609,4.219621415000001,0.0,4.0683129540000005,34.68735338,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,4.9929425080000005,18.532827134,4.904459246,2.9838700780000003,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,122.237521172,1.3956952770000002,3.990923767,3.342413157,2.1193945800000002,2.467448345,5.295776641,21.938995957000003,9.485111898,36.359412013,19.156726001,3.7054611430000004,1.3956952770000002,29.611528313,1.240060069,69.33270878900001,20.301606489,19.339572580000002,0.0,0.879273544,5.101137986,16.701471103000003,12.34027871,35.433168571,3.968668243,6.650269021000001,0.721591065,1.59880181,1.549235748,0.879273544,14.475426658,5.195081815,1.758608055,0.721591065,9.069519331,0.0,0.879273544,131.760878253,11.488193098,2.272885101,0.0,3.0440278540000003,4.423928045,4.2260564,1.7564818020000001,2.151053961,7.249991453000001,20.073728175,7.130392604,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,56.913482884000004,23.057725174,1.3956952770000002,8.782457626,21.303521398,6.334798164,0.360786525,28.212361714,1.758608055,7.185835353,0.0,5.150670178,1.082380077,0.360786525,2.513905772,3.968668243,32.708598419,0.360786525,2.2750297880000003,227.19255811,2.48019912,35.99304621,1.634632228,0.0,0.516421733,0.877208258,7.5770075640000005,1.240060069,27.106234719999996,1.2380127980000002,10.706156575,1.443149259,26.069878602,2.463139613,10.765672251000002,2.4780753540000005,14.128446269,11.228685406,0.360786525,4.238798143,0.0,124.92528442700001,0.005950012,0.15476731900000001,0.003502826,0.142197064,0.095162217,0.10660030499999999,4.9895927879999995,0.14099235200000002,0.0,0.0,0.19319656999999998,0.0,1.8648835729999997,0.0,0.16876793,0.15640732400000001,0.908909288,0.745220321,0.0,0.049909825,3.0,3.0
209x209,0.360786525,0.516421733,4.854624814,42.080306750000005,2.322422803,8.200996956000001,21.646282166,26.927208829999998,1.911783831,0.360786525,16.720245364,5.321155367,0.0,5.461926998,15.973299447999999,31.2318711,41.734957995,2.838844536,6.907232443000001,1.240060069,2.272885101,1.600864609,4.219621415000001,0.0,4.0683129540000005,34.68735338,1.3956952770000002,11.374906683999999,2.9966208530000005,0.0,1.240060069,4.9929425080000005,18.532827134,6.455456552,4.534867384,0.0,2.1193945800000002,10.929299001,0.0,0.0,91.316475622,1.3956952770000002,6.9256955,3.342413157,2.1193945800000002,4.018445651,5.295776641,21.938995957000003,9.485111898,36.359412013,19.156726001,3.7054611430000004,1.3956952770000002,29.527893391,1.240060069,56.463366429000004,20.217971567,19.255937658,0.0,0.879273544,5.101137986,19.803512133,8.987362324,36.984165877,3.968668243,8.201266327,0.721591065,1.59880181,1.549235748,0.879273544,20.595872035,3.5604495870000004,3.309605361,0.721591065,7.434887103,0.0,0.879273544,145.513913333,11.488193098,2.272885101,0.0,3.0440278540000003,2.789295817,4.2260564,1.7564818020000001,0.516421733,10.268372431,20.073728175,3.861059902,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,55.278850656,22.974090252,1.3956952770000002,8.782457626,17.616318153,6.334798164,0.360786525,28.212361714,1.758608055,7.185835353,0.0,5.150670178,1.082380077,0.360786525,0.879273544,3.968668243,29.188218617,0.360786525,2.2750297880000003,211.6604872,2.48019912,35.99304621,0.0,0.0,0.516421733,0.877208258,7.5770075640000005,1.240060069,29.62286562,1.2380127980000002,10.706156575,2.994146565,26.069878602,2.463139613,10.765672251000002,2.4780753540000005,10.691899452,11.228685406,0.360786525,4.238798143,0.0,120.951618177,0.005950012,0.166777895,0.018571675,0.138044898,0.095162217,0.137863563,4.4148085759999995,0.14099235200000002,0.0,0.013382966,0.19319656999999998,0.0,1.6635284359999998,0.0,0.16876793,0.15640732400000001,0.8594918850000001,0.745220321,0.004902438,0.049909825,3.0,3.0
210x210,0.360786525,0.516421733,4.854624814,42.080306750000005,2.322422803,9.835629184,11.777021603,30.196541531999998,1.911783831,0.360786525,11.785255248,5.321155367,0.0,2.994478653,13.505851103,31.2318711,41.734957995,2.838844536,6.074416326000001,1.240060069,2.272885101,1.600864609,4.219621415000001,0.0,1.600864609,14.94777134,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,2.525494163,18.532827134,6.455456552,2.067419039,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,115.610876932,1.3956952770000002,10.195028202,3.342413157,2.1193945800000002,1.550997306,0.360786525,17.004005841,7.017663553,31.424421897,19.156726001,1.2380127980000002,1.3956952770000002,31.162525619,1.240060069,90.763005213,16.917613679,20.890569886,0.0,0.879273544,2.633689641,14.868522017000002,13.891276015999999,29.581637265,3.968668243,8.201266327,0.721591065,1.59880181,1.549235748,0.879273544,17.295514147,5.195081815,3.309605361,0.721591065,9.069519331,0.0,0.879273544,128.020168613,9.020744753,2.272885101,0.0,3.0440278540000003,4.423928045,1.758608055,1.7564818020000001,2.151053961,11.903004659,20.073728175,4.662944259,5.1180639590000006,3.355247835,23.652071319,1.2380127980000002,51.978492768,24.60872248,1.3956952770000002,8.782457626,24.123608887,6.334798164,0.360786525,20.809833102,1.758608055,7.185835353,0.0,2.683221833,1.082380077,0.360786525,2.513905772,3.968668243,32.426621509,0.360786525,2.2750297880000003,197.09160595,2.48019912,23.65476099,1.634632228,0.0,0.516421733,0.877208258,7.5770075640000005,1.240060069,36.130156354,1.2380127980000002,10.706156575,2.994146565,23.602430256999998,2.463139613,8.298223906,2.4780753540000005,17.230487299,8.761237061,0.360786525,4.238798143,0.0,123.94263647700001,0.005950012,0.113410754,0.018571675,0.083113273,0.095162217,0.096448488,3.7349048579999997,0.008975219,0.0,0.013382966,0.19319656999999998,0.0,1.682950261,0.0,0.161538748,0.15640732400000001,0.911059009,0.745220321,0.004902438,0.049909825,3.0,3.0
211x211,0.360786525,0.516421733,6.6362415210000005,42.913465179000006,2.322422803,7.603062554,21.646282166,27.733401919,0.360786525,0.360786525,17.553403793,5.321155367,0.833158429,5.461926998,15.973299447999999,31.2318711,42.568116424,2.838844536,10.208170733000003,1.240060069,2.272885101,1.600864609,2.589640231,0.0,4.0683129540000005,35.520511809,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,4.9929425080000005,20.199133196000002,10.736492947,2.9838700780000003,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,113.472981772,2.228853706,3.990923767,0.879273544,2.1193945800000002,2.467448345,6.962082703,17.012745525,9.485111898,31.433161581,19.156726001,3.7054611430000004,1.3956952770000002,30.444686742000002,1.240060069,55.49556629,19.504772938000002,19.339572580000002,0.0,1.7124319730000002,5.101137986,16.701471103000003,12.34027871,37.099474633,3.968668243,4.1871294080000006,0.721591065,1.59880181,1.549235748,0.879273544,11.251753822000001,6.028240244,1.758608055,0.721591065,19.067172011,0.0,0.879273544,117.236079503,11.488193098,2.272885101,0.0,3.8771862830000003,4.423928045,4.2260564,1.7564818020000001,2.151053961,5.620010269,20.073728175,9.629844274,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,54.450343271,18.131474742,1.3956952770000002,9.615616055,17.210429395,3.8716585510000003,0.360786525,28.212361714,2.591766484,7.185835353,0.0,5.150670178,1.082380077,0.360786525,2.513905772,3.968668243,36.910597192,0.360786525,2.2750297880000003,246.78966806,2.48019912,35.99304621,1.634632228,0.833158429,0.516421733,1.710366687,5.1138679510000005,1.240060069,19.753930894,1.2380127980000002,10.706156575,1.443149259,26.069878602,1.666306062,12.431978313000002,2.4780753540000005,14.128446269,8.765545793000001,0.360786525,5.071956572,0.0,122.899137497,0.025262328,0.134576056,0.074644945,0.156914369,0.095162217,0.08891547699999999,5.113623805,0.14099235200000002,0.001753042,0.0,0.18810689,0.0,1.8648835729999997,0.0,0.16876793,0.175634493,1.0815980889999999,0.746660986,0.016707202,0.049909825,3.0,3.0
212x212,0.360786525,0.516421733,8.187238827,42.913465179000006,2.322422803,9.070471356,21.646282166,24.464069217,1.911783831,0.360786525,17.553403793,5.321155367,0.833158429,5.461926998,15.973299447999999,31.2318711,42.568116424,2.838844536,8.573538505000002,1.240060069,2.272885101,1.600864609,2.589640231,0.0,4.0683129540000005,35.520511809,1.3956952770000002,11.374906683999999,2.9966208530000005,0.0,1.240060069,4.9929425080000005,20.199133196000002,12.287490253,4.534867384,0.0,2.1193945800000002,10.929299001,0.0,0.0,82.551936222,2.228853706,6.9256955,0.879273544,2.1193945800000002,4.018445651,6.962082703,17.012745525,9.485111898,31.433161581,19.156726001,3.7054611430000004,1.3956952770000002,30.36105182,1.240060069,42.62622393,19.421138016,19.255937658,0.0,1.7124319730000002,5.101137986,19.803512133,8.987362324,38.650471939,3.968668243,5.738126714000001,0.721591065,1.59880181,1.549235748,0.879273544,17.372199199,4.393608016,3.309605361,0.721591065,17.432539783,0.0,0.879273544,130.989114583,11.488193098,2.272885101,0.0,3.8771862830000003,2.789295817,4.2260564,1.7564818020000001,0.516421733,8.638391247,20.073728175,6.360511572,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,52.815711043,18.04783982,1.3956952770000002,9.615616055,13.52322615,3.8716585510000003,0.360786525,28.212361714,2.591766484,7.185835353,0.0,5.150670178,1.082380077,0.360786525,0.879273544,3.968668243,33.39021739,0.360786525,2.2750297880000003,231.25759715,2.48019912,35.99304621,0.0,0.833158429,0.516421733,1.710366687,5.1138679510000005,1.240060069,22.270561794000002,1.2380127980000002,10.706156575,2.994146565,26.069878602,1.666306062,12.431978313000002,2.4780753540000005,10.691899452,8.765545793000001,0.360786525,5.071956572,0.0,118.92547124699999,0.025262328,0.146586632,0.089713794,0.15276220299999999,0.095162217,0.120178735,4.538839593,0.14099235200000002,0.001753042,0.013382966,0.18810689,0.0,1.6635284359999998,0.0,0.16876793,0.175634493,1.032180686,0.746660986,0.02160964,0.049909825,3.0,3.0
213x213,0.360786525,0.516421733,8.187238827,42.913465179000006,2.322422803,10.705103584,11.777021603,27.733401919,1.911783831,0.360786525,12.618413677,5.321155367,0.833158429,2.994478653,13.505851103,31.2318711,42.568116424,2.838844536,7.740722388000001,1.240060069,2.272885101,1.600864609,2.589640231,0.0,1.600864609,15.780929769,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,2.525494163,20.199133196000002,12.287490253,2.067419039,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,106.84633753199999,2.228853706,10.195028202,0.879273544,2.1193945800000002,1.550997306,2.0270925870000003,12.077755409,7.017663553,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,31.995684048,1.240060069,76.925862714,16.120780128,20.890569886,0.0,1.7124319730000002,2.633689641,14.868522017000002,13.891276015999999,31.247943327,3.968668243,5.738126714000001,0.721591065,1.59880181,1.549235748,0.879273544,14.071841311,6.028240244,3.309605361,0.721591065,19.067172011,0.0,0.879273544,113.49536986300001,9.020744753,2.272885101,0.0,3.8771862830000003,4.423928045,1.758608055,1.7564818020000001,2.151053961,10.273023474999999,20.073728175,7.162395929,5.1180639590000006,3.355247835,23.652071319,1.2380127980000002,49.515353155,19.682472048,1.3956952770000002,9.615616055,20.030516884,3.8716585510000003,0.360786525,20.809833102,2.591766484,7.185835353,0.0,2.683221833,1.082380077,0.360786525,2.513905772,3.968668243,36.628620282,0.360786525,2.2750297880000003,216.6887159,2.48019912,23.65476099,1.634632228,0.833158429,0.516421733,1.710366687,5.1138679510000005,1.240060069,28.777852528,1.2380127980000002,10.706156575,2.994146565,23.602430256999998,1.666306062,9.964529968,2.4780753540000005,17.230487299,6.298097448,0.360786525,5.071956572,0.0,121.916489547,0.025262328,0.093219491,0.089713794,0.097830578,0.095162217,0.07876366,3.858935875,0.008975219,0.001753042,0.013382966,0.18810689,0.0,1.682950261,0.0,0.161538748,0.175634493,1.08374781,0.746660986,0.02160964,0.049909825,3.0,3.0
214x214,0.360786525,0.516421733,4.854624814,42.080306750000005,2.322422803,7.372489571000001,21.646282166,27.733401919,1.911783831,0.360786525,16.720245364,5.321155367,0.0,5.461926998,15.973299447999999,31.2318711,41.734957995,2.838844536,8.541864671,1.240060069,2.272885101,1.600864609,1.7564818020000001,0.0,4.0683129540000005,34.68735338,1.3956952770000002,13.009538912,2.9966208530000005,0.0,1.240060069,4.9929425080000005,18.532827134,6.455456552,4.534867384,0.0,2.1193945800000002,12.563931229000001,0.0,0.0,123.064513472,1.3956952770000002,10.195028202,0.879273544,2.1193945800000002,4.018445651,5.295776641,17.012745525,9.485111898,31.433161581,19.156726001,3.7054611430000004,1.3956952770000002,31.162525619,1.240060069,73.529384209,19.389464181999998,20.890569886,0.0,0.879273544,5.101137986,19.803512133,13.891276015999999,36.984165877,3.968668243,5.738126714000001,0.721591065,1.59880181,1.549235748,0.879273544,14.841121682,5.195081815,3.309605361,0.721591065,9.069519331,0.0,0.879273544,147.818620063,11.488193098,2.272885101,0.0,3.0440278540000003,4.423928045,4.2260564,1.7564818020000001,2.151053961,9.439865046000001,20.073728175,7.130392604,5.1180639590000006,3.355247835,26.119519664000002,1.2380127980000002,54.450343271,19.682472048,1.3956952770000002,8.782457626,24.132348570999998,3.8716585510000003,0.360786525,28.212361714,1.758608055,7.185835353,0.0,5.150670178,1.082380077,0.360786525,2.513905772,3.968668243,34.898472012,0.360786525,2.2750297880000003,273.63795639,2.48019912,35.99304621,1.634632228,0.0,0.516421733,0.877208258,5.1138679510000005,1.240060069,31.213390974,1.2380127980000002,10.706156575,2.994146565,26.069878602,0.0,10.765672251000002,2.4780753540000005,17.230487299,8.765545793000001,0.360786525,4.238798143,0.0,136.335964207,0.0,0.181735949,0.015068849,0.14067049099999998,0.095162217,0.143928936,4.915046339,0.14099235200000002,0.0,0.013382966,0.170188876,0.0,2.258746284,0.0,0.16876793,0.149637708,0.775771133,0.743130894,0.004902438,0.049909825,3.0,3.0
215x215,0.360786525,0.0,4.054205078,33.101615473,2.322422803,7.915148206000001,18.031406550999996,15.680230963,0.360786525,0.360786525,26.562628724999996,5.321155367,0.833158429,4.429101966,15.456877715000001,26.29731883,42.167316507,2.322422803,13.336832725,1.240060069,1.240060069,1.600864609,4.536358111,0.0,4.0683129540000005,40.800227762,0.879273544,19.351330921,2.48019912,0.0,1.240060069,4.9929425080000005,25.077078005999997,8.154456504,2.467448345,0.0,2.1193945800000002,9.380063253,0.0,0.0,81.208522189,1.7124319730000002,16.559959194999998,3.342413157,2.1193945800000002,2.467448345,12.241798656,25.267643014999997,10.633497206000001,32.228081368,17.091094147,3.1890394100000004,0.879273544,28.810054514,1.240060069,37.396723478000006,19.300455291,40.091915885,0.0,1.7124319730000002,4.0683129540000005,10.504496005,22.241908115999998,48.12374058299999,9.248384196,5.1010332730000005,0.721591065,1.082380077,0.0,0.879273544,16.490082442000002,3.8771862830000003,7.038324008,0.721591065,21.277704425,0.0,0.879273544,113.89854774099999,16.767909051,1.240060069,0.0,3.8771862830000003,1.240060069,4.2260564,1.240060069,0.0,5.415692622000001,21.337813488000002,5.32768654,5.1180639590000006,2.322422803,36.277371924,0.721591065,58.437481145999996,19.357461092,0.879273544,12.313295565,10.694398976999999,4.785562415999999,0.360786525,32.688409304,2.591766484,5.636599605,0.0,5.150670178,1.082380077,0.360786525,6.158989497,3.968668243,36.594699872999996,0.360786525,1.758608055,184.81219887,2.48019912,67.90525173,0.0,0.833158429,0.0,1.193944954,6.544182532,1.240060069,17.646983806999998,0.721591065,9.673331543,1.443149259,40.477340324000004,4.129445675,12.431978313000002,7.241369574,10.803942521,7.613809791,0.360786525,5.071956572,0.0,107.51479146700001,0.03121234,0.168215942,0.078147771,0.14608806400000002,0.081390929,0.082850104,4.518058212,0.20277103000000002,0.001753042,0.0,0.210110933,0.298613759,1.2696657249999999,0.0,0.203264004,0.182404109,1.0542919099999999,0.748750413,0.019309048000000002,0.049909825,3.0,3.0
216x216,0.360786525,0.0,4.054205078,33.101615473,2.322422803,9.549780434000002,8.162145987999999,18.949563665,0.360786525,0.360786525,21.627638608999998,5.321155367,0.833158429,1.961653621,12.98942937,26.29731883,42.167316507,2.322422803,12.504016608,1.240060069,1.240060069,1.600864609,4.536358111,0.0,1.600864609,21.060645722,0.879273544,20.985963149,2.48019912,0.0,1.240060069,2.525494163,25.077078005999997,8.154456504,0.0,0.0,2.1193945800000002,11.014695481,0.0,0.0,105.502923499,1.7124319730000002,19.829291896999997,3.342413157,2.1193945800000002,0.0,7.3068085400000005,20.332652899,8.166048861,27.293091252,17.091094147,0.721591065,0.879273544,30.444686742000002,1.240060069,71.69636226200001,16.000097403,41.726548113,0.0,1.7124319730000002,1.600864609,5.569505889,27.145821807999997,40.721211970999995,9.248384196,5.1010332730000005,0.721591065,1.082380077,0.0,0.879273544,13.189724554000001,5.511818511,7.038324008,0.721591065,22.912336653,0.0,0.879273544,96.40480302099999,14.300460706,1.240060069,0.0,3.8771862830000003,2.874692297,1.758608055,1.240060069,1.634632228,7.050324850000001,21.337813488000002,6.129570897,5.1180639590000006,2.322422803,33.809923579,0.721591065,55.137123257999995,20.992093320000002,0.879273544,12.313295565,17.201689711,4.785562415999999,0.360786525,25.285880692,2.591766484,5.636599605,0.0,2.683221833,1.082380077,0.360786525,7.793621725,3.968668243,39.833102765,0.360786525,1.758608055,170.24331762,2.48019912,55.56696651,1.634632228,0.833158429,0.0,1.193944954,6.544182532,1.240060069,24.154274541,0.721591065,9.673331543,1.443149259,38.009891979,4.129445675,9.964529968,7.241369574,17.342530368,5.146361446,0.360786525,5.071956572,0.0,110.505809767,0.03121234,0.114848801,0.078147771,0.091156439,0.081390929,0.041435029,3.8381544939999994,0.070753897,0.001753042,0.0,0.210110933,0.298613759,1.28908755,0.0,0.196034822,0.182404109,1.1058590339999999,0.748750413,0.019309048000000002,0.049909825,3.0,3.0
