coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature4,Inhibitorycells
206x206,0.0,0.0,10.339949379,17.980565392,0.630872464,22.059275269,2.049711983,6.786416324,1.795511968,0.0,10.607260873000001,1.98696408,2.8479333589999998,0.0,1.149617168,3.774200045,22.729889855,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,16.882558957,1.862645365,0.615883328,4.2218899,14.41363341,1.862645365,20.714263372,1.98696408,3.471569056,1.149617168,0.53373384,35.980049210999994,8.719029933,0.0,1.433828655,2.3142295219999998,12.346279701,1.98696408,1.246755792,27.311566364999997,6.312311345,6.39399789,5.533287968000001,3.374430432,1.765506741,5.965146876,21.378217763000002,13.449049716000001,148.61321551,2.840696592,1.231772901,0.0,18.707560242,4.005302896,29.9655306,12.304751262,19.592879145,0.0,2.948969795,3.68815001,15.686133413,21.230416224,19.950983191,6.62600574,1.231772901,0.0,1.246755792,0.630872464,0.53373384,24.81007048,94.183977933,1.1646063039999999,1.3477922279999999,43.760711850999996,0.716919764,1.948692665,27.893375776,15.034414209,16.593307834,0.0,3.471569056,14.533182002,1.261778128,0.53373384,0.0,9.594098409,14.412627458,17.446917458,1.3477922279999999,3.057280281,21.793096161,0.53373384,35.428538290000006,6.957647855,10.31777119,6.497480232,2.9301190950000002,8.738719162,5.267029632,1.261778128,2.523546441,3.471569056,5.405223016,2.232050031,0.615883328,2.840696592,11.92111524,5.5357566700000005,235.81290249799997,1.892677383,1.892677383,23.958339994,0.0,11.733186034000001,0.716919764,0.716919764,0.0,1.332803092,13.873145998,5.920254683,19.596837023,1.3477922279999999,5.591525455,0.53373384,35.436870782999996,2.400276822,1.231772901,1.784393494,1.601177567,13.238631143,2.840696592,0.0,8.005959716,21.14443696,0.036401422,0.10588408599999999,0.12745394,0.158330335,0.0,0.075965461,9.818209016,0.0,0.0,0.002651482,0.130863528,0.014365337,0.079494683,0.00462805,0.148695884,0.040001234,1.101684102,0.019252319,0.080302266,0.24195207600000002,3.0,3.0,"[0, 1, 3]"
207x207,0.0,0.0,7.472274141,17.980565392,0.630872464,20.625446614,14.835369838,6.06949656,1.795511968,0.0,10.607260873000001,1.98696408,2.8479333589999998,0.0,1.149617168,3.057280281,23.884751505,0.630872464,0.630872464,0.0,5.8230975879999995,15.448730302,1.862645365,0.615883328,4.2218899,14.41363341,1.862645365,20.714263372,1.98696408,3.471569056,5.88906351,0.53373384,35.263129447,8.719029933,0.0,0.0,2.3142295219999998,26.565766211,1.98696408,1.246755792,58.77274565,6.312311345,11.133444231999999,1.231772901,3.374430432,6.504953083,5.965146876,20.661297999000002,12.732129952000001,158.091736797,2.840696592,1.231772901,0.0,32.927046751999995,4.005302896,36.73410896,17.044197604,28.354480668,0.0,2.232050031,3.68815001,14.969213649,20.51349646,24.690429533,6.62600574,1.231772901,0.0,1.246755792,0.630872464,0.53373384,15.210412542,71.239796203,1.1646063039999999,0.630872464,40.893036613,0.0,1.231772901,61.067705086,14.317494445,19.181960247,0.0,3.471569056,14.533182002,1.261778128,5.273180182,0.0,34.446951057,10.828042766,30.387016568,0.630872464,3.057280281,21.793096161,0.53373384,39.451064868,6.957647855,10.31777119,11.236926574,12.408640382,8.738719162,3.8332009769999997,1.261778128,2.523546441,8.211015398,4.688303252,2.232050031,0.615883328,2.840696592,11.92111524,5.5357566700000005,104.05854508499999,1.892677383,1.892677383,61.15489386,0.0,16.472632376,0.0,0.0,0.0,0.615883328,10.288561306,5.920254683,23.061936133,0.630872464,5.591525455,0.53373384,38.74248847,1.683357058,1.231772901,1.06747373,1.601177567,13.238631143,2.840696592,4.739446342,8.005959716,30.622958247,0.054703899,0.082509323,0.093738507,0.197213844,0.0,0.036217685,6.260444606999999,0.223855094,0.0,0.0,0.154484838,0.014365337,1.527092178,0.0,0.250912617,0.013687832,1.116124024,0.114973356,0.051312631,0.24195207600000002,3.0,3.0,"[0, 1, 4]"
208x208,0.0,0.0,10.339949379,17.980565392,0.630872464,20.211668609,1.433828655,4.938809664,1.795511968,0.0,9.991377545,1.98696408,2.232050031,0.0,0.53373384,3.774200045,21.498116954,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,16.266675628999998,0.630872464,0.0,4.2218899,14.41363341,0.630872464,20.714263372,1.98696408,3.471569056,0.53373384,0.53373384,33.516510866999994,8.103146605,0.0,1.433828655,1.698346194,12.346279701,1.98696408,0.630872464,23.941631415000003,6.312311345,3.930459546,4.301515067,3.374430432,0.53373384,4.733373975,20.762334435000003,13.449049716000001,148.61321551,2.840696592,0.0,0.0,18.707560242,4.005302896,29.67797665,12.304751262,19.592879145,0.0,2.948969795,3.68815001,10.759064182,23.440312962,19.335099863,6.62600574,0.0,0.0,0.630872464,0.630872464,0.53373384,17.164884346,96.178577943,1.1646063039999999,1.3477922279999999,41.297173507,0.716919764,0.716919764,10.393617662,13.802641308,16.593307834,0.0,3.471569056,14.533182002,1.261778128,0.53373384,0.0,5.282930886,10.717363634,16.939780595000002,1.3477922279999999,3.057280281,21.793096161,0.53373384,37.022545455,5.725874954,10.31777119,6.497480232,4.52412626,8.738719162,5.267029632,1.261778128,2.523546441,3.471569056,3.557616356,2.232050031,0.0,2.840696592,11.92111524,3.68815001,274.699072248,1.892677383,1.892677383,21.566999294,0.0,11.733186034000001,0.716919764,0.716919764,0.0,0.716919764,12.025539338,5.920254683,16.879721348,1.3477922279999999,4.975642127,3.359513906,35.436870782999996,1.784393494,0.0,1.784393494,1.601177567,17.658517597,2.840696592,0.0,8.005959716,13.499250826,0.036401422,0.136458999,0.120300507,0.150005787,0.0,0.063512121,9.304014121,0.0,0.0,0.002651482,0.15802432800000002,0.014365337,0.06345961,0.00462805,0.130793946,0.099170022,1.101684102,0.019252319,0.095242591,0.24195207600000002,3.0,3.0,"[0, 2, 3]"
209x209,0.0,0.0,7.472274141,17.980565392,0.630872464,18.777839954,14.21948651,4.2218899,1.795511968,0.0,9.991377545,1.98696408,2.232050031,0.0,0.53373384,3.057280281,22.652978604,0.630872464,0.630872464,0.0,5.8230975879999995,14.832846973999999,0.630872464,0.0,4.2218899,14.41363341,0.630872464,20.714263372,1.98696408,3.471569056,5.273180182,0.53373384,32.799591103,8.103146605,0.0,0.0,1.698346194,26.565766211,1.98696408,0.630872464,55.4028107,6.312311345,8.669905887999999,0.0,3.374430432,5.273180182,4.733373975,20.045414671000003,12.732129952000001,158.091736797,2.840696592,0.0,0.0,32.927046751999995,4.005302896,36.44655501,17.044197604,28.354480668,0.0,2.232050031,3.68815001,10.042144418,22.723393198,24.074546205,6.62600574,0.0,0.0,0.630872464,0.630872464,0.53373384,7.565226408,73.234396213,1.1646063039999999,0.630872464,38.429498269,0.0,0.0,43.567946972,13.085721544,19.181960247,0.0,3.471569056,14.533182002,1.261778128,5.273180182,0.0,30.135783533999998,7.132778942,29.879879705,0.630872464,3.057280281,21.793096161,0.53373384,41.045072033000004,5.725874954,10.31777119,11.236926574,14.002647546999999,8.738719162,3.8332009769999997,1.261778128,2.523546441,8.211015398,2.840696592,2.232050031,0.0,2.840696592,11.92111524,3.68815001,142.944714835,1.892677383,1.892677383,58.76355316,0.0,16.472632376,0.0,0.0,0.0,0.0,8.440954646,5.920254683,20.344820458,0.630872464,4.975642127,3.359513906,38.74248847,1.06747373,0.0,1.06747373,1.601177567,17.658517597,2.840696592,4.739446342,8.005959716,22.977772113,0.054703899,0.113084236,0.086585074,0.18888929599999998,0.0,0.023764345,5.746249711999999,0.223855094,0.0,0.0,0.18164563800000003,0.014365337,1.511057105,0.0,0.233010679,0.07285662,1.116124024,0.114973356,0.066252956,0.24195207600000002,3.0,3.0,"[0, 2, 4]"
210x210,0.0,0.0,10.339949379,17.980565392,0.630872464,20.211668609,15.653315164999999,4.938809664,1.795511968,0.0,9.991377545,1.98696408,2.232050031,0.0,0.53373384,3.774200045,26.237563296,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,16.266675628999998,0.630872464,0.0,4.2218899,14.41363341,0.630872464,20.714263372,1.98696408,3.471569056,5.273180182,0.53373384,33.516510866999994,8.103146605,0.0,1.433828655,1.698346194,26.565766211,1.98696408,0.630872464,44.899501815,6.312311345,8.669905887999999,4.301515067,3.374430432,5.273180182,4.733373975,20.762334435000003,13.449049716000001,158.091736797,2.840696592,0.0,0.0,32.927046751999995,4.005302896,31.67959136,17.044197604,29.071400432,0.0,2.948969795,3.68815001,10.759064182,20.614532896,24.074546205,6.62600574,0.0,0.0,0.630872464,0.630872464,0.53373384,19.078550622,56.618386142999995,1.1646063039999999,1.3477922279999999,41.297173507,0.716919764,0.716919764,40.742166905999994,13.802641308,21.332754176,0.0,3.471569056,14.533182002,1.261778128,5.273180182,0.0,33.720368226,10.717363634,34.98260775,1.3477922279999999,3.057280281,21.793096161,0.53373384,38.93621173100001,5.725874954,10.31777119,11.236926574,11.176867480999999,8.738719162,5.267029632,1.261778128,2.523546441,8.211015398,3.557616356,2.232050031,0.0,2.840696592,11.92111524,3.68815001,168.308412735,1.892677383,1.892677383,39.697867124,0.0,16.472632376,0.716919764,0.716919764,0.0,0.716919764,12.025539338,5.920254683,28.273427792,1.3477922279999999,4.975642127,0.53373384,40.176317125,1.784393494,0.0,1.784393494,1.601177567,12.006858242,2.840696592,4.739446342,8.005959716,20.151992047,0.054703899,0.050315597,0.095165652,0.19656353599999998,0.0,0.039747776,5.295680912,0.223855094,0.0,0.002651482,0.15188062,0.014365337,1.511057105,0.00462805,0.175007433,0.033143524,1.149434899,0.114973356,0.06671487300000001,0.24195207600000002,3.0,3.0,"[0, 3, 4]"
211x211,0.0,0.0,10.339949379,15.1398688,0.630872464,22.059275269,2.049711983,6.786416324,1.795511968,0.0,10.607260873000001,1.98696408,2.8479333589999998,0.0,1.149617168,3.774200045,11.367569315,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,2.680584447,1.862645365,0.615883328,4.2218899,14.41363341,1.862645365,15.032824491000001,1.98696408,0.630872464,1.149617168,0.53373384,30.29861033,8.719029933,0.0,1.433828655,2.3142295219999998,9.505583109,1.98696408,1.246755792,44.267169595,0.630872464,6.39399789,5.533287968000001,0.53373384,1.765506741,3.124450284,15.696778882000002,10.608353124,52.02441051,0.0,1.231772901,0.0,15.866863649999999,1.1646063039999999,46.92113383,9.46405467,19.592879145,0.0,2.948969795,3.68815001,15.686133413,12.69387575,17.110286599,3.785309148,1.231772901,0.0,1.246755792,0.630872464,0.53373384,27.635850546,102.496376543,1.1646063039999999,1.3477922279999999,38.07927297,0.716919764,1.948692665,30.719155842,15.034414209,8.071048612,0.0,0.630872464,11.69248541,1.261778128,0.53373384,0.0,9.594098409,14.412627458,23.098576813,1.3477922279999999,3.057280281,10.430775620999999,0.53373384,26.891997816,6.957647855,1.795511968,6.497480232,5.755899161,3.057280281,5.267029632,1.261778128,2.523546441,0.630872464,2.5645264240000003,2.232050031,0.615883328,0.0,11.92111524,5.5357566700000005,343.15982407599995,1.892677383,1.892677383,43.740945794,0.0,11.733186034000001,0.716919764,0.716919764,0.0,1.332803092,13.873145998,5.920254683,22.422617089,1.3477922279999999,2.7508288629999997,3.359513906,15.553528822999999,2.400276822,1.231772901,1.784393494,1.601177567,16.049593906,0.0,0.0,8.005959716,23.970217026,0.036401422,0.194949585,0.152588795,0.17562655300000002,0.0,0.099729806,14.617430493999999,0.0,0.0,0.002651482,0.177418391,0.0,0.079494683,0.00462805,0.20669913,0.09919761,0.828591484,0.019252319,0.108829984,0.018325221,3.0,3.0,"[1, 2, 3]"
212x212,0.0,0.0,7.472274141,15.1398688,0.630872464,20.625446614,14.835369838,6.06949656,1.795511968,0.0,10.607260873000001,1.98696408,2.8479333589999998,0.0,1.149617168,3.057280281,12.522430965,0.630872464,0.630872464,0.0,5.8230975879999995,1.246755792,1.862645365,0.615883328,4.2218899,14.41363341,1.862645365,15.032824491000001,1.98696408,0.630872464,5.88906351,0.53373384,29.581690566,8.719029933,0.0,0.0,2.3142295219999998,23.725069619,1.98696408,1.246755792,75.72834888,0.630872464,11.133444231999999,1.231772901,0.53373384,6.504953083,3.124450284,14.979859118000002,9.89143336,61.502931797,0.0,1.231772901,0.0,30.08635016,1.1646063039999999,53.68971219,14.203501012,28.354480668,0.0,2.232050031,3.68815001,14.969213649,11.976955986,21.849732941,3.785309148,1.231772901,0.0,1.246755792,0.630872464,0.53373384,18.036192608,79.552194813,1.1646063039999999,0.630872464,35.211597732,0.0,1.231772901,63.893485152,14.317494445,10.659701025,0.0,0.630872464,11.69248541,1.261778128,5.273180182,0.0,34.446951057,10.828042766,36.038675923,0.630872464,3.057280281,10.430775620999999,0.53373384,30.914524394,6.957647855,1.795511968,11.236926574,15.234420448,3.057280281,3.8332009769999997,1.261778128,2.523546441,5.370318806,1.84760666,2.232050031,0.615883328,0.0,11.92111524,5.5357566700000005,211.405466663,1.892677383,1.892677383,80.93749966,0.0,16.472632376,0.0,0.0,0.0,0.615883328,10.288561306,5.920254683,25.887716199,0.630872464,2.7508288629999997,3.359513906,18.85914651,1.683357058,1.231772901,1.06747373,1.601177567,16.049593906,0.0,4.739446342,8.005959716,33.448738313,0.054703899,0.17157482200000002,0.118873362,0.214510062,0.0,0.05998203,11.059666084999998,0.223855094,0.0,0.0,0.20103970100000002,0.0,1.527092178,0.0,0.308915863,0.072884208,0.843031406,0.114973356,0.079840349,0.018325221,3.0,3.0,"[1, 2, 4]"
213x213,0.0,0.0,10.339949379,15.1398688,0.630872464,22.059275269,16.269198492999998,6.786416324,1.795511968,0.0,10.607260873000001,1.98696408,2.8479333589999998,0.0,1.149617168,3.774200045,16.107015657,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,2.680584447,1.862645365,0.615883328,4.2218899,14.41363341,1.862645365,15.032824491000001,1.98696408,0.630872464,5.88906351,0.53373384,30.29861033,8.719029933,0.0,1.433828655,2.3142295219999998,23.725069619,1.98696408,1.246755792,65.225039995,0.630872464,11.133444231999999,5.533287968000001,0.53373384,6.504953083,3.124450284,15.696778882000002,10.608353124,61.502931797,0.0,1.231772901,0.0,30.08635016,1.1646063039999999,48.92274854,14.203501012,29.071400432,0.0,2.948969795,3.68815001,15.686133413,9.868095684,21.849732941,3.785309148,1.231772901,0.0,1.246755792,0.630872464,0.53373384,29.549516822,62.936184743,1.1646063039999999,1.3477922279999999,38.07927297,0.716919764,1.948692665,61.067705086,15.034414209,12.810494954,0.0,0.630872464,11.69248541,1.261778128,5.273180182,0.0,38.031535749,14.412627458,41.141403968000006,1.3477922279999999,3.057280281,10.430775620999999,0.53373384,28.805664092,6.957647855,1.795511968,11.236926574,12.408640382,3.057280281,5.267029632,1.261778128,2.523546441,5.370318806,2.5645264240000003,2.232050031,0.615883328,0.0,11.92111524,5.5357566700000005,236.76916456299998,1.892677383,1.892677383,61.871813624,0.0,16.472632376,0.716919764,0.716919764,0.0,1.332803092,13.873145998,5.920254683,33.816323533,1.3477922279999999,2.7508288629999997,0.53373384,20.292975164999998,2.400276822,1.231772901,1.784393494,1.601177567,10.397934550999999,0.0,4.739446342,8.005959716,30.622958247,0.054703899,0.10880618299999999,0.12745394,0.222184302,0.0,0.075965461,10.609097284999999,0.223855094,0.0,0.002651482,0.171274683,0.0,1.527092178,0.00462805,0.250912617,0.033171112,0.876342281,0.114973356,0.080302266,0.018325221,3.0,3.0,"[1, 3, 4]"
214x214,0.0,0.0,10.339949379,15.1398688,0.630872464,20.211668609,15.653315164999999,4.938809664,1.795511968,0.0,9.991377545,1.98696408,2.232050031,0.0,0.53373384,3.774200045,14.875242755999999,1.3477922279999999,1.3477922279999999,0.716919764,6.540017352,2.064701119,0.630872464,0.0,4.2218899,14.41363341,0.630872464,15.032824491000001,1.98696408,0.630872464,5.273180182,0.53373384,27.835071986,8.103146605,0.0,1.433828655,1.698346194,23.725069619,1.98696408,0.630872464,61.855105045,0.630872464,8.669905887999999,4.301515067,0.53373384,5.273180182,1.892677383,15.080895554000001,10.608353124,61.502931797,0.0,0.0,0.0,30.08635016,1.1646063039999999,48.63519459,14.203501012,29.071400432,0.0,2.948969795,3.68815001,10.759064182,12.077992422,21.233849613,3.785309148,0.0,0.0,0.630872464,0.630872464,0.53373384,21.904330688,64.930784753,1.1646063039999999,1.3477922279999999,35.615734626,0.716919764,0.716919764,43.567946972,13.802641308,12.810494954,0.0,0.630872464,11.69248541,1.261778128,5.273180182,0.0,33.720368226,10.717363634,40.634267105000006,1.3477922279999999,3.057280281,10.430775620999999,0.53373384,30.399671257,5.725874954,1.795511968,11.236926574,14.002647546999999,3.057280281,5.267029632,1.261778128,2.523546441,5.370318806,0.716919764,2.232050031,0.0,0.0,11.92111524,3.68815001,275.65533431299997,1.892677383,1.892677383,59.480472924,0.0,16.472632376,0.716919764,0.716919764,0.0,0.716919764,12.025539338,5.920254683,31.099207858,1.3477922279999999,2.134945535,3.359513906,20.292975164999998,1.784393494,0.0,1.784393494,1.601177567,14.817821004999999,0.0,4.739446342,8.005959716,22.977772113,0.054703899,0.139381096,0.120300507,0.213859754,0.0,0.063512121,10.09490239,0.223855094,0.0,0.002651482,0.19843548300000002,0.0,1.511057105,0.00462805,0.233010679,0.0923399,0.876342281,0.114973356,0.095242591,0.018325221,3.0,3.0,"[2, 3, 4]"
215x215,0.0,0.0,9.253523959999999,11.746734829000001,0.0,21.775823969,0.615883328,6.477550161,0.53373384,0.0,15.097032923000002,1.98696408,2.217060895,0.0,1.149617168,1.424335348,18.291508747,0.0,0.0,1.781249819,4.4499312369999995,14.817857838,1.231772901,0.615883328,1.06747373,1.424335348,1.231772901,23.422934144000003,3.768213899,2.840696592,1.149617168,0.53373384,27.989208904999998,8.088157469,0.0,0.0,1.683357058,11.084501573,1.98696408,0.615883328,38.705476758,5.681438881,8.694689533,1.231772901,3.374430432,1.765506741,4.963071001,19.288131648,16.814013312,108.86580637,2.840696592,2.122374409,0.0,5.71826218,3.374430432,34.73249425,2.840696592,26.890698921,0.0,1.601177567,10.330656737,12.074506009,25.009068914,10.636055858,5.512504899,3.9035812080000003,0.0,0.615883328,0.0,0.53373384,13.296746266,111.579118927,0.53373384,0.890601508,41.412508304,0.0,1.231772901,25.672016166,13.686621981,13.329013064000002,0.890601508,2.840696592,8.743856026,2.671808307,0.53373384,0.0,5.378641253,11.347514457,12.344189412999999,6.234358059,0.53373384,28.842430205,0.53373384,38.501911032,5.324702922,9.055993062,7.536403562,5.125026697,7.99642254,3.202328513,0.0,0.0,3.7312981,4.688303252,3.382427386,1.506484836,2.840696592,11.92111524,2.3813405000000003,210.634333566,0.0,0.0,44.805275849,0.0,15.96338067,0.0,0.0,0.0,0.615883328,6.5032521580000004,3.916195354,11.927958733,0.890601508,6.482126963,4.250115414,35.225905538,1.683357058,1.231772901,1.06747373,3.382427386,19.929213828,2.840696592,0.0,8.005959716,24.860818534,0.036401422,0.180737799,0.130344512,0.15095600299999998,0.0,0.05998203,10.268777816,0.0,0.0,0.0,0.172239227,0.014365337,0.016035073,0.0,0.182318057,0.07971433,1.026660992,0.019252319,0.079840349,0.23190696500000002,3.0,3.0,"[0, 1, 2]"
216x216,0.0,0.0,12.121199198,11.746734829000001,0.0,23.209652624,2.049711983,7.194469925,0.53373384,0.0,15.097032923000002,1.98696408,2.217060895,0.0,1.149617168,2.141255112,21.876093439,0.716919764,0.716919764,2.498169583,5.1668510009999995,16.251686493,1.231772901,0.615883328,1.06747373,1.424335348,1.231772901,23.422934144000003,3.768213899,2.840696592,1.149617168,0.53373384,28.706128668999998,8.088157469,0.0,1.433828655,1.683357058,11.084501573,1.98696408,0.615883328,28.202167873,5.681438881,8.694689533,5.533287968000001,3.374430432,1.765506741,4.963071001,20.005051412,17.530933076,108.86580637,2.840696592,2.122374409,0.0,5.71826218,3.374430432,29.9655306,2.840696592,27.607618685,0.0,2.3180973309999997,10.330656737,12.791425773,22.900208612,10.636055858,5.512504899,3.9035812080000003,0.0,0.615883328,0.0,0.53373384,24.81007048,94.963108857,0.53373384,1.607521272,44.280183541999996,0.716919764,1.948692665,22.8462361,14.403541745,15.479806993000002,0.890601508,2.840696592,8.743856026,2.671808307,0.53373384,0.0,8.963225945,14.932099149,17.446917458,6.951277823,0.53373384,28.842430205,0.53373384,36.39305073,5.324702922,9.055993062,7.536403562,2.299246631,7.99642254,4.6361571679999996,0.0,0.0,3.7312981,5.405223016,3.382427386,1.506484836,2.840696592,11.92111524,2.3813405000000003,235.998031466,0.0,0.0,25.739589813,0.0,15.96338067,0.716919764,0.716919764,0.0,1.332803092,10.08783685,3.916195354,19.856566067000003,1.607521272,6.482126963,1.424335348,36.659734193,2.400276822,1.231772901,1.784393494,3.382427386,14.277554473,2.840696592,0.0,8.005959716,22.035038468,0.036401422,0.11796915999999999,0.13892509,0.158630243,0.0,0.075965461,9.818209016,0.0,0.0,0.002651482,0.142474209,0.014365337,0.016035073,0.00462805,0.124314811,0.040001234,1.059971867,0.019252319,0.080302266,0.23190696500000002,3.0,3.0,"[0, 1, 3]"
217x217,0.0,0.0,9.253523959999999,11.746734829000001,0.0,21.775823969,14.835369838,6.477550161,0.53373384,0.0,15.097032923000002,1.98696408,2.217060895,0.0,1.149617168,1.424335348,23.030955089000003,0.0,0.0,1.781249819,4.4499312369999995,14.817857838,1.231772901,0.615883328,1.06747373,1.424335348,1.231772901,23.422934144000003,3.768213899,2.840696592,5.88906351,0.53373384,27.989208904999998,8.088157469,0.0,0.0,1.683357058,25.303988083,1.98696408,0.615883328,59.66334715799999,5.681438881,13.434135874999999,1.231772901,3.374430432,6.504953083,4.963071001,19.288131648,16.814013312,118.34432765700001,2.840696592,2.122374409,0.0,19.93774869,3.374430432,36.73410896,7.5801429339999995,36.369220208,0.0,1.601177567,10.330656737,12.074506009,22.183288848,15.3755022,5.512504899,3.9035812080000003,0.0,0.615883328,0.0,0.53373384,15.210412542,72.018927127,0.53373384,0.890601508,41.412508304,0.0,1.231772901,56.020565409999996,13.686621981,18.068459406000002,0.890601508,2.840696592,8.743856026,2.671808307,5.273180182,0.0,33.816078593,11.347514457,30.387016568,6.234358059,0.53373384,28.842430205,0.53373384,40.415577308,5.324702922,9.055993062,12.275849904000001,11.777767917999999,7.99642254,3.202328513,0.0,0.0,8.470744442,4.688303252,3.382427386,1.506484836,2.840696592,11.92111524,2.3813405000000003,104.243674053,0.0,0.0,62.936143679,0.0,20.702827012,0.0,0.0,0.0,0.615883328,6.5032521580000004,3.916195354,23.321665177,0.890601508,6.482126963,1.424335348,39.96535188,1.683357058,1.231772901,1.06747373,3.382427386,14.277554473,2.840696592,4.739446342,8.005959716,31.513559755,0.054703899,0.094594397,0.105209657,0.197513752,0.0,0.036217685,6.260444606999999,0.223855094,0.0,0.0,0.166095519,0.014365337,1.463632568,0.0,0.226531544,0.013687832,1.074411789,0.114973356,0.051312631,0.23190696500000002,3.0,3.0,"[0, 1, 4]"
218x218,0.0,0.0,12.121199198,11.746734829000001,0.0,21.362045964,1.433828655,5.346863265,0.53373384,0.0,14.481149595000002,1.98696408,1.601177567,0.0,0.53373384,2.141255112,20.644320538000002,0.716919764,0.716919764,2.498169583,5.1668510009999995,15.635803164999999,0.0,0.0,1.06747373,1.424335348,0.0,23.422934144000003,3.768213899,2.840696592,0.53373384,0.53373384,26.242590325,7.472274141,0.0,1.433828655,1.06747373,11.084501573,1.98696408,0.0,24.832232923,5.681438881,6.231151189,4.301515067,3.374430432,0.53373384,3.7312981,19.389168084,17.530933076,108.86580637,2.840696592,0.890601508,0.0,5.71826218,3.374430432,29.67797665,2.840696592,27.607618685,0.0,2.3180973309999997,10.330656737,7.8643565419999995,25.11010535,10.02017253,5.512504899,2.671808307,0.0,0.0,0.0,0.53373384,17.164884346,96.957708867,0.53373384,1.607521272,41.816645197999996,0.716919764,0.716919764,5.346477986,13.171768844,15.479806993000002,0.890601508,2.840696592,8.743856026,2.671808307,0.53373384,0.0,4.652058422,11.236835325000001,16.939780595000002,6.951277823,0.53373384,28.842430205,0.53373384,37.98705789500001,4.092930021,9.055993062,7.536403562,3.8932537959999998,7.99642254,4.6361571679999996,0.0,0.0,3.7312981,3.557616356,3.382427386,0.890601508,2.840696592,11.92111524,0.53373384,274.88420121599995,0.0,0.0,23.348249112999998,0.0,15.96338067,0.716919764,0.716919764,0.0,0.716919764,8.24023019,3.916195354,17.139450392,1.607521272,5.866243635,4.250115414,36.659734193,1.784393494,0.0,1.784393494,3.382427386,18.697440927000002,2.840696592,0.0,8.005959716,14.389852334,0.036401422,0.148544073,0.131771657,0.15030569500000002,0.0,0.063512121,9.304014121,0.0,0.0,0.002651482,0.169635009,0.014365337,0.0,0.00462805,0.10641287299999999,0.099170022,1.059971867,0.019252319,0.095242591,0.23190696500000002,3.0,3.0,"[0, 2, 3]"
