coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial1
220x220,0.889687542,0.0,56.799723056,5.015979916,5.703352504,121.264831622,1.859170143,14.295454077,0.889687542,0.0,16.618590197,5.288108113,10.687226581000001,1.227819495,0.0,1.859170143,7.3529942010000005,1.762676287,1.762676287,10.828006325,1.77939326,12.767784966,1.762676287,3.525431547,1.819299581,1.762676287,0.0,8.375097751,3.0471190760000004,0.0,1.227819495,2.692288326,50.189036855000005,33.89727127,0.0,0.0,6.010372131,15.253642296,1.762676287,2.406826369,3.296513911,2.56032792,16.720546046,2.157431534,3.920107821,69.199369029,1.280184557,6.093849519,8.523964441,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,1.227819495,3.0072127550000003,1.859170143,1.77939326,1.77939326,7.554473789,103.997485654,9.233163025,4.946167832,0.0,0.929612039,20.180475227000002,0.0,0.889687542,0.0,2.406826369,6.629059185,2.406826369,0.0,129.95942594,0.0,11.100716758,70.644254442,5.449687213,33.643571449,0.0,2.652363829,1.762676287,0.0,0.0,0.0,4.431695619,0.929612039,1.280184557,1.227819495,1.762676287,3.581975868,3.042860844,19.311433993,6.093849519,0.0,1.762676287,8.650102875,2.748857685,19.60468302,2.157431534,2.406826369,0.0,48.446170933,2.748857685,0.0,0.0,1.77939326,38.461141577999996,9.341854436999999,0.0,0.0,16.648511018,0.929612039,16.677556489,0.0,0.0,1.280184557,84.139160871,8.093610144,12.675111931,22.998326948000003,0.0,0.0,0.0,14.495716754,2.652363829,0.0,2.709005299,4.0166048320000005,2.157431534,0.0,0.0,0.0,24.938115928,0.020164484,0.053762896,0.18262043699999997,0.025103707,0.025491347,0.0,0.0,0.0,0.0,0.0,0.111635579,0.046094696,0.057752353,0.0,0.0,0.348837958,1.603579734,0.00021435,0.053331325,0.10211555600000001,3.0,3.0
221x221,2.181557648,0.0,58.219692744999996,6.695283113,0.889687542,120.984702869,2.806860885,21.014160849,0.889687542,0.947690742,17.55518565,6.235798855,13.87450622,0.0,0.0,7.545379947,18.279430763,1.762676287,1.762676287,5.4540989,2.727084002,4.938270376999999,1.762676287,3.525431547,1.819299581,9.344310519,0.0,8.094968997999999,4.058860429,0.0,0.0,2.692288326,50.34521260300001,33.401056566,0.0,0.0,6.010372131,16.442308859,2.710367029,0.0,0.889687542,2.56032792,10.855879529,0.929612039,3.6399790679999997,68.480730759,1.280184557,5.0710061689999995,8.523964441,6.222249815,2.825021572,1.895409533,0.889687542,0.947690742,0.929612039,0.0,2.727084002,8.233678167,1.77939326,1.77939326,8.502164531,71.46859885399999,5.3671888050000005,9.404558140999999,0.0,0.929612039,7.79306772,1.291870106,0.889687542,1.291870106,0.947690742,5.40123969,0.0,2.239560848,112.90972183400001,1.291870106,2.652363829,80.928330582,3.9905515859999996,18.087012395000002,0.0,2.652363829,8.740756197,1.291870106,0.0,0.947690742,4.431695619,0.929612039,1.280184557,0.947690742,1.762676287,8.320497195,3.042860844,20.387159151000002,2.572054663,0.0,6.501197614,6.194450879,4.040727791,19.60468302,6.012303757,0.0,0.0,59.530928508,2.748857685,0.0,0.0,1.77939326,34.872770942,8.319011087,1.895409533,0.0,10.29318187,0.929612039,10.841639447,0.0,0.0,1.280184557,85.60816435100001,9.041300886,12.675111931,22.998326948000003,0.0,2.843085087,0.0,23.089045433,3.6000545710000003,0.0,4.000875405,2.788785337,3.7726971259999997,0.0,0.0,0.947690742,24.657987175,0.020164484,0.037413416,0.183999017,0.045091781,0.0,0.004078806,0.0,0.0,0.0,0.0,0.121230367,0.0,0.9909948370000001,0.0,0.023309486,0.057797061,1.5225046150000001,0.00021435,0.053331325,0.001947578,3.0,3.0
222x222,2.181557648,0.0,60.675344740999996,9.150935109,0.889687542,120.449846077,2.806860885,10.437055109000001,0.889687542,0.947690742,8.205899405,0.947690742,13.87450622,1.227819495,0.0,7.545379947,19.507250258,0.0,0.0,7.909750896,2.727084002,8.08685325,0.0,0.0,1.819299581,7.581634232,0.0,4.03468038,5.286679924,0.0,1.227819495,0.929612039,39.234746878,37.084550909,0.0,0.0,6.010372131,10.619310519,0.947690742,0.0,0.889687542,2.56032792,10.321022737,2.157431534,3.1051222760000003,85.765931179,1.280184557,5.0710061689999995,4.998532894,6.222249815,2.825021572,1.895409533,0.889687542,0.947690742,0.929612039,1.227819495,3.954903497,8.233678167,1.77939326,1.77939326,4.976732984,107.545563284,5.3671888050000005,10.632377636,0.0,0.929612039,24.448190373000003,1.291870106,0.889687542,1.291870106,0.947690742,4.866382898,0.0,2.239560848,108.47182351400001,1.291870106,2.117507037,111.564453202,2.227875299,2.221482145,0.0,0.889687542,6.97807991,1.291870106,0.0,0.947690742,2.669019332,0.929612039,1.280184557,2.175510237,0.0,6.557820908,1.280184557,12.265705407000002,2.572054663,0.0,4.738521327,5.124671328,4.040727791,19.60468302,7.240123252,0.0,0.0,60.539329614,2.748857685,0.0,0.0,1.77939326,32.356298097,8.319011087,1.895409533,0.0,15.362640318999999,0.929612039,3.790821612,0.0,0.0,1.280184557,113.253807561,5.515869339,9.149680384,21.235650661,0.0,2.843085087,0.0,11.978579708,1.8373782840000001,0.0,4.000875405,4.0166048320000005,5.000516621,0.0,0.0,0.947690742,22.360375122999997,0.020164484,0.079159796,0.18574502399999998,0.03596763,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.024999567,0.046094696,1.04874719,0.0,0.023309486,0.310664312,1.3420641720000002,0.00021435,0.053331325,0.100167978,3.0,3.0
223x223,2.181557648,0.0,60.675344740999996,6.307850022,0.889687542,121.264831622,1.859170143,18.171075762,0.889687542,0.0,13.096795341,5.288108113,11.979096687,1.227819495,0.0,1.859170143,6.238037938000001,1.762676287,1.762676287,6.014341363,1.77939326,7.954120004,1.762676287,3.525431547,1.819299581,1.762676287,0.0,8.375097751,4.338989182000001,0.0,1.227819495,2.692288326,47.782210486000004,35.189141376,0.0,0.0,6.010372131,16.722437612,1.762676287,0.0,0.889687542,2.56032792,12.083699024,2.157431534,3.920107821,73.200801529,1.280184557,1.280184557,8.523964441,6.222249815,0.929612039,0.0,0.889687542,0.0,0.929612039,1.227819495,3.0072127550000003,4.4428565550000005,1.77939326,1.77939326,7.554473789,95.376147584,4.419498063000001,4.946167832,0.0,0.929612039,21.472345333,1.291870106,0.889687542,1.291870106,0.0,6.629059185,0.0,1.291870106,118.101238512,1.291870106,3.880183324,104.000153332,3.042860844,18.087012395000002,0.0,2.652363829,3.054546393,1.291870106,0.0,0.0,4.431695619,0.929612039,1.280184557,1.227819495,1.762676287,3.581975868,3.042860844,21.895120405,2.572054663,0.0,1.762676287,8.650102875,4.040727791,19.60468302,3.44930164,0.0,0.0,57.032870463,2.748857685,0.0,0.0,1.77939326,30.478600817,4.528189475,0.0,0.0,17.940381123999998,0.929612039,7.050817835,0.0,0.0,1.280184557,95.13458065100001,8.093610144,12.675111931,22.998326948000003,0.0,0.0,0.0,15.78758686,2.652363829,0.0,4.000875405,4.0166048320000005,2.157431534,0.0,0.0,0.0,24.938115928,0.020164484,0.053762896,0.18574502399999998,0.043182845,0.025491347,0.0,0.0,0.0,0.0,0.0,0.111635579,0.046094696,0.480769063,0.0,0.0,0.348837958,1.495795028,0.00021435,0.053331325,0.10211555600000001,3.0,3.0
224x224,0.889687542,0.0,56.799723056,7.8590650029999995,0.889687542,122.21252236400001,2.806860885,17.138539164,0.889687542,0.947690742,17.491135039,6.235798855,12.582636114000001,1.227819495,0.0,7.545379947,18.215380151999998,1.762676287,1.762676287,7.909750896,2.727084002,9.849529536999999,1.762676287,3.525431547,1.819299581,9.344310519,0.0,9.322788493,3.9948098180000002,0.0,1.227819495,2.692288326,51.573032098000006,35.792680802999996,0.0,0.0,6.010372131,13.794506669,2.710367029,0.0,0.889687542,2.56032792,9.500012612,2.157431534,4.867798563,78.37653285900001,1.280184557,5.0710061689999995,8.523964441,3.638563403,2.825021572,1.895409533,0.889687542,0.947690742,0.929612039,1.227819495,3.954903497,5.649991755,1.77939326,1.77939326,8.502164531,85.826060504,5.3671888050000005,10.632377636,0.0,0.929612039,24.918996554,0.0,0.889687542,0.0,0.947690742,6.629059185,0.0,0.947690742,116.465242842,0.0,3.880183324,76.104965692,3.9905515859999996,16.795142289,0.0,2.652363829,7.448886090999999,0.0,0.0,0.947690742,4.431695619,0.929612039,1.280184557,2.175510237,1.762676287,8.320497195,3.042860844,20.259124735,1.280184557,0.0,6.501197614,8.650102875,2.748857685,19.60468302,5.948253146,0.0,0.0,31.884706103,2.748857685,0.0,0.0,1.77939326,38.235250238000006,8.319011087,1.895409533,0.0,17.59620176,0.929612039,10.841639447,0.0,0.0,1.280184557,89.88657432100001,9.041300886,12.675111931,22.998326948000003,0.0,2.843085087,0.0,23.024994821999996,3.6000545710000003,0.0,2.709005299,4.0166048320000005,5.000516621,0.0,0.0,0.947690742,25.885806669999997,0.020164484,0.079159796,0.18246491999999997,0.023703431,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.121230367,0.046094696,0.6257304800000001,0.0,0.023309486,0.348837958,1.450690649,0.00021435,0.053331325,0.10211555600000001,3.0,3.0
225x225,1.291870106,0.0,81.184746495,10.149998888999999,4.813664962,110.547181569,2.806860885,21.014160849,0.0,0.947690742,23.235531152000004,6.235798855,11.991108672000001,0.0,3.454715776,7.545379947,22.419574116,1.762676287,1.762676287,7.575755034999999,0.947690742,20.127901098000002,1.762676287,3.525431547,1.7962925790000002,11.938335568,0.0,8.094968997999999,3.169172887,0.0,0.0,2.692288326,53.434527765999995,33.100863335,1.727344509,0.0,5.120684589,17.069741968,2.710367029,2.406826369,2.406826369,6.020989413000001,18.007372901,0.929612039,3.6399790679999997,89.461571338,1.280184557,9.884671131,14.584657905,5.309537095,2.825021572,1.895409533,0.0,0.947690742,0.929612039,0.0,0.947690742,9.100358707,0.0,0.0,7.612476989,116.667845648,14.502250083,9.404558140999999,0.0,0.929612039,9.526384704,1.291870106,1.727344509,1.291870106,3.354517111,7.082507923,3.273506909,3.106241388,136.816756414,1.291870106,10.716526705,95.34719742,8.130694939,36.662786064,0.0,1.762676287,8.740756197,1.291870106,0.0,0.947690742,3.4900207959999996,0.929612039,2.146865097,0.947690742,1.762676287,7.430809653,3.042860844,22.9811842,8.252400165000001,1.727344509,6.501197614,3.525431547,3.1510402490000002,26.503060208999997,6.012303757,2.406826369,0.0,91.006288807,5.325800364,0.0,0.0,0.0,49.314644782,12.191001226,1.895409533,0.86668054,8.490843078000001,1.7962925790000002,22.201695084999997,0.0,0.0,1.280184557,111.191091809,13.316602671999998,16.979399119,37.697445552,0.86668054,3.709765627,0.0,25.683070482,2.710367029,0.86668054,3.9488266540000003,4.516129846,5.5000416350000005,3.460661493,0.0,0.947690742,41.857856196,0.014057076,0.048062531,0.04535563,0.05156119000000001,0.0,0.004078806,0.0,0.0,0.0,0.0,0.10605516599999999,0.0,0.9909948370000001,0.0,0.023309486,0.038173646,2.053670282,0.013278390000000001,0.0048049090000000004,0.001947578,4.0,4.0
226x226,1.291870106,0.0,83.640398491,12.605650885,4.813664962,110.012324777,2.806860885,10.437055109,0.0,0.947690742,13.886244907000002,0.947690742,11.991108672000001,1.227819495,3.454715776,7.545379947,23.647393611,0.0,0.0,10.031407031,0.947690742,23.276483970999998,0.0,0.0,1.7962925790000002,10.175659281,0.0,4.03468038,4.3969923820000005,0.0,1.227819495,0.929612039,42.324062041,36.784357678,1.727344509,0.0,5.120684589,11.246743628,0.947690742,2.406826369,2.406826369,6.020989413000001,17.472516109,2.157431534,3.1051222760000003,106.746771758,1.280184557,9.884671131,11.059226358,5.309537095,2.825021572,1.895409533,0.0,0.947690742,0.929612039,1.227819495,2.175510237,9.100358707,0.0,0.0,4.087045442,152.74481007799997,14.502250083,10.632377636000001,0.0,0.929612039,26.181507357,1.291870106,1.727344509,1.291870106,3.354517111,6.547651131,3.273506909,3.106241388,132.37885809399998,1.291870106,10.181669913,125.98332004,6.368018652,20.797255814,0.0,0.0,6.97807991,1.291870106,0.0,0.947690742,1.727344509,0.929612039,2.146865097,2.175510237,0.0,5.668133366,1.280184557,14.859730456,8.252400165000001,1.727344509,4.738521327,2.455651996,3.1510402490000002,26.503060208999997,7.240123252,2.406826369,0.0,92.014689913,5.325800364,0.0,0.0,0.0,46.798171937000006,12.191001226,1.895409533,0.86668054,13.560301527,1.7962925790000002,15.15087725,0.0,0.0,1.280184557,138.836735019,9.791171125,13.453967572,35.934769265,0.86668054,3.709765627,0.0,14.572604757,0.947690742,0.86668054,3.9488266540000003,5.743949341,6.72786113,3.460661493,0.0,0.947690742,39.560244143999995,0.014057076,0.08980891099999999,0.047101637,0.042437038999999996,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.009824366,0.046094696,1.04874719,0.0,0.023309486,0.291040897,1.873229839,0.013278390000000001,0.0048049090000000004,0.100167978,4.0,4.0
227x227,1.291870106,0.0,83.640398491,9.762565798,4.813664962,110.827310322,1.859170143,18.171075762,0.0,0.0,18.777140843,5.288108113,10.095699139,1.227819495,3.454715776,1.859170143,10.378181291,1.762676287,1.762676287,8.135997498,0.0,23.143750724999997,1.762676287,3.525431547,1.7962925790000002,4.3567013359999995,0.0,8.375097751,3.44930164,0.0,1.227819495,2.692288326,50.87152564899999,34.888948145,1.727344509,0.0,5.120684589,17.349870721000002,1.762676287,2.406826369,2.406826369,6.020989413000001,19.235192396000002,2.157431534,3.920107821,94.18164210799999,1.280184557,6.093849519,14.584657905,5.309537095,0.929612039,0.0,0.0,0.0,0.929612039,1.227819495,1.227819495,5.309537095,0.0,0.0,6.664786247,140.57539437799997,13.554559341000001,4.946167832,0.0,0.929612039,23.205662317000005,1.291870106,1.727344509,1.291870106,2.406826369,8.310327418,3.273506909,2.158550646,142.008273092,1.291870106,11.9443462,118.41902017000001,7.183004197,36.662786064,0.0,1.762676287,3.054546393,1.291870106,0.0,0.0,3.4900207959999996,0.929612039,2.146865097,1.227819495,1.762676287,2.692288326,3.042860844,24.489145454000003,8.252400165000001,1.727344509,1.762676287,5.9810835430000004,3.1510402490000002,26.503060208999997,3.44930164,2.406826369,0.0,88.508230762,5.325800364,0.0,0.0,0.0,44.920474657,8.400179613999999,0.0,0.86668054,16.138042331999998,1.7962925790000002,18.410873473000002,0.0,0.0,1.280184557,120.71750810900001,12.36891193,16.979399119,37.697445552,0.86668054,0.86668054,0.0,18.381611909,1.762676287,0.86668054,3.9488266540000003,5.743949341,3.8847760430000005,3.460661493,0.0,0.0,42.137984949,0.014057076,0.06441201099999999,0.047101637,0.04965225400000001,0.025491347,0.0,0.0,0.0,0.0,0.0,0.096460378,0.046094696,0.480769063,0.0,0.0,0.329214543,2.026960695,0.013278390000000001,0.0048049090000000004,0.10211555600000001,4.0,4.0
228x228,0.0,0.0,79.764776806,11.313780779,4.813664962,111.77500106400001,2.806860885,17.138539164,0.0,0.947690742,23.171480541,6.235798855,10.699238566000002,1.227819495,3.454715776,7.545379947,22.355523504999997,1.762676287,1.762676287,10.031407031,0.947690742,25.039160258,1.762676287,3.525431547,1.7962925790000002,11.938335568,0.0,9.322788493000001,3.1051222760000003,0.0,1.227819495,2.692288326,54.662347260999994,35.492487572,1.727344509,0.0,5.120684589,14.421939778,2.710367029,2.406826369,2.406826369,6.020989413000001,16.651505984,2.157431534,4.867798563,99.357373438,1.280184557,9.884671131,14.584657905,2.725850683,2.825021572,1.895409533,0.0,0.947690742,0.929612039,1.227819495,2.175510237,6.516672294999999,0.0,0.0,7.612476989,131.02530729799997,14.502250083,10.632377636000001,0.0,0.929612039,26.652313538,0.0,1.727344509,0.0,3.354517111,8.310327418,3.273506909,1.8143712820000002,140.372277422,0.0,11.9443462,90.52383253,8.130694939,35.370915958,0.0,1.762676287,7.448886090999999,0.0,0.0,0.947690742,3.4900207959999996,0.929612039,2.146865097,2.175510237,1.762676287,7.430809653,3.042860844,22.853149784000003,6.960530059,1.727344509,6.501197614,5.9810835430000004,1.859170143,26.503060208999997,5.948253146,2.406826369,0.0,63.360066402,5.325800364,0.0,0.0,0.0,52.677124078000006,12.191001226,1.895409533,0.86668054,15.793862968,1.7962925790000002,22.201695084999997,0.0,0.0,1.280184557,115.46950177900001,13.316602671999998,16.979399119,37.697445552,0.86668054,3.709765627,0.0,25.619019871,2.710367029,0.86668054,2.656956548,5.743949341,6.72786113,3.460661493,0.0,0.947690742,43.085675691,0.014057076,0.08980891099999999,0.043821533,0.03017284,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.10605516599999999,0.046094696,0.6257304800000001,0.0,0.023309486,0.329214543,1.981856316,0.013278390000000001,0.0048049090000000004,0.10211555600000001,4.0,4.0
229x229,1.291870106,0.0,83.640398491,12.605650885,0.0,111.77500106400001,2.806860885,21.014160849,0.0,0.947690742,19.649685685,6.235798855,11.991108672000001,1.227819495,3.454715776,7.545379947,21.240567241999997,1.762676287,1.762676287,5.217742069,0.947690742,20.225495296,1.762676287,3.525431547,1.7962925790000002,11.938335568,0.0,9.322788493000001,4.3969923820000005,0.0,1.227819495,2.692288326,52.25552089199999,36.784357678,1.727344509,0.0,5.120684589,15.890735094,2.710367029,0.0,0.0,6.020989413000001,12.014658962,2.157431534,4.867798563,103.358805938,1.280184557,5.0710061689999995,14.584657905,5.309537095,2.825021572,1.895409533,0.0,0.947690742,0.929612039,1.227819495,2.175510237,9.100358707,0.0,0.0,7.612476989,122.40396922800001,9.688585121000001,10.632377636000001,0.0,0.929612039,27.944183644,1.291870106,1.727344509,1.291870106,0.947690742,8.310327418,0.86668054,3.106241388,128.514089994,1.291870106,4.723812766,123.87973142,5.7238685700000005,19.814356904,0.0,1.762676287,8.740756197,1.291870106,0.0,0.947690742,3.4900207959999996,0.929612039,2.146865097,2.175510237,1.762676287,7.430809653,3.042860844,25.436836196,3.4387352030000002,1.727344509,6.501197614,5.9810835430000004,3.1510402490000002,26.503060208999997,7.240123252,0.0,0.0,71.946765932,5.325800364,0.0,0.0,0.0,44.694583316999996,7.377336264,1.895409533,0.86668054,17.085733074,1.7962925790000002,12.574956431,0.0,0.0,1.280184557,126.46492155900002,13.316602671999998,16.979399119,37.697445552,0.86668054,3.709765627,0.0,26.910889977,2.710367029,0.86668054,3.9488266540000003,5.743949341,6.72786113,3.460661493,0.0,0.947690742,43.085675691,0.014057076,0.08980891099999999,0.04694612,0.048251978,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.10605516599999999,0.046094696,1.04874719,0.0,0.023309486,0.329214543,1.87407161,0.013278390000000001,0.0048049090000000004,0.10211555600000001,4.0,4.0
230x230,2.181557648,0.0,69.391122805,10.149998888999999,5.703352504,136.526814219,0.947690742,17.295812512,0.889687542,0.947690742,23.235531152000004,6.235798855,14.540436659000001,0.0,3.454715776,5.686209804,18.701225778999998,1.762676287,1.762676287,11.134444402,2.727084002,20.127901098000002,1.762676287,3.525431547,1.756368082,11.938335568,0.0,6.235798855,3.12924839,0.0,0.0,1.762676287,47.536762227,34.480276318,1.727344509,0.0,6.010372131,16.060349890999998,2.710367029,2.406826369,3.296513911,6.020989413000001,20.676392233,0.0,2.710367029,88.53195929900001,1.280184557,9.884671131,10.866309568,5.229760212,1.895409533,1.895409533,0.889687542,0.947690742,0.0,0.0,2.727084002,7.241188564,1.77939326,1.77939326,6.642994388,115.658453571,12.64307994,5.686209804,0.0,0.0,9.526384704,1.291870106,2.617032051,1.291870106,3.354517111,7.00273104,3.273506909,3.106241388,132.51533669399998,1.291870106,11.606214247,96.23688496199999,8.130694939,35.733174025,0.0,2.652363829,8.740756197,1.291870106,0.0,0.947690742,6.159040127999999,0.0,2.146865097,0.947690742,1.762676287,7.3908851559999995,3.042860844,19.262835863,8.252400165000001,1.727344509,6.501197614,6.194450879,2.181557648,12.518249771,5.0826917179999995,2.406826369,0.0,90.076676768,4.356317763,0.0,0.0,1.77939326,47.455474639,13.000850414999999,1.895409533,0.86668054,9.300692267,0.86668054,22.201695084999997,0.0,0.0,1.280184557,111.151167312,12.307210595,16.009916518,24.641992674,0.86668054,3.709765627,0.0,24.753458443,3.600054571,0.86668054,4.798607875,1.727344509,4.570429596,3.460661493,0.0,0.947690742,35.191192743,0.03422156,0.036046015,0.220928103,0.051382072,0.0,0.004078806,0.0,0.0,0.0,0.0,0.121000789,0.0,0.9909948370000001,0.0,0.023309486,0.057797061,2.123205598,0.01306404,0.058136234,0.001947578,4.0,4.0
231x231,2.181557648,0.0,71.846774801,12.605650885,5.703352504,135.991957427,0.947690742,6.718706772,0.889687542,0.947690742,13.886244907000002,0.947690742,14.540436659000001,1.227819495,3.454715776,5.686209804,19.929045273999996,0.0,0.0,13.590096398,2.727084002,23.276483970999998,0.0,0.0,1.756368082,10.175659281,0.0,2.175510237,4.357067885,0.0,1.227819495,0.0,36.426296502,38.163770661,1.727344509,0.0,6.010372131,10.237351551,0.947690742,2.406826369,3.296513911,6.020989413000001,20.141535441000002,1.227819495,2.175510237,105.817159719,1.280184557,9.884671131,7.340878021,5.229760212,1.895409533,1.895409533,0.889687542,0.947690742,0.0,1.227819495,3.954903497,7.241188564,1.77939326,1.77939326,3.117562841,151.73541800099997,12.64307994,6.914029299,0.0,0.0,26.181507357,1.291870106,2.617032051,1.291870106,3.354517111,6.467874248,3.273506909,3.106241388,128.077438374,1.291870106,11.071357455000001,126.87300758199999,6.368018652,19.867643774999998,0.0,0.889687542,6.97807991,1.291870106,0.0,0.947690742,4.396363840999999,0.0,2.146865097,2.175510237,0.0,5.628208869,1.280184557,11.141382119,8.252400165000001,1.727344509,4.738521327,5.124671328,2.181557648,12.518249771,6.310511213,2.406826369,0.0,91.08507787399999,4.356317763,0.0,0.0,1.77939326,44.939001794000006,13.000850414999999,1.895409533,0.86668054,14.370150716,0.86668054,15.15087725,0.0,0.0,1.280184557,138.796810522,8.781779048,12.484484971,22.879316387,0.86668054,3.709765627,0.0,13.642992717999999,1.8373782840000001,0.86668054,4.798607875,2.9551640040000002,5.798249091,3.460661493,0.0,0.947690742,32.893580691,0.03422156,0.077792395,0.22267410999999998,0.042257921000000004,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.024769989,0.046094696,1.04874719,0.0,0.023309486,0.310664312,1.942765155,0.01306404,0.058136234,0.100167978,4.0,4.0
232x232,2.181557648,0.0,71.846774801,9.762565798,5.703352504,136.806942972,0.0,14.452727425,0.889687542,0.0,18.777140843,5.288108113,12.645027126,1.227819495,3.454715776,0.0,6.6598329540000005,1.762676287,1.762676287,11.694686865,1.77939326,23.143750724999997,1.762676287,3.525431547,1.756368082,4.3567013359999995,0.0,6.515927608,3.409377143,0.0,1.227819495,1.762676287,44.97376011,36.268361128,1.727344509,0.0,6.010372131,16.340478644,1.762676287,2.406826369,3.296513911,6.020989413000001,21.904211728,1.227819495,2.990495782,93.252030069,1.280184557,6.093849519,10.866309568,5.229760212,0.0,0.0,0.889687542,0.0,0.0,1.227819495,3.0072127550000003,3.450366952,1.77939326,1.77939326,5.695303646,139.56600230099997,11.695389198,1.227819495,0.0,0.0,23.205662317000005,1.291870106,2.617032051,1.291870106,2.406826369,8.230550534999999,3.273506909,2.158550646,137.70685337199998,1.291870106,12.834033741999999,119.308707712,7.183004197,35.733174025,0.0,2.652363829,3.054546393,1.291870106,0.0,0.0,6.159040127999999,0.0,2.146865097,1.227819495,1.762676287,2.652363829,3.042860844,20.770797117,8.252400165000001,1.727344509,1.762676287,8.650102875,2.181557648,12.518249771,2.519689601,2.406826369,0.0,87.57861872299999,4.356317763,0.0,0.0,1.77939326,43.061304514,9.210028803,0.0,0.86668054,16.947891521,0.86668054,18.410873473000002,0.0,0.0,1.280184557,120.677583612,11.359519853,16.009916518,24.641992674,0.86668054,0.86668054,0.0,17.451999869999998,2.652363829,0.86668054,4.798607875,2.9551640040000002,2.9551640040000002,3.460661493,0.0,0.0,35.471321496,0.03422156,0.052395495,0.22267410999999998,0.049473136,0.025491347,0.0,0.0,0.0,0.0,0.0,0.111406001,0.046094696,0.480769063,0.0,0.0,0.348837958,2.096496011,0.01306404,0.058136234,0.10211555600000001,4.0,4.0
233x233,0.889687542,0.0,67.971153116,11.313780779,5.703352504,137.754633714,0.947690742,13.420190827,0.889687542,0.947690742,23.171480541,6.235798855,13.248566553000002,1.227819495,3.454715776,5.686209804,18.637175168,1.762676287,1.762676287,13.590096398,2.727084002,25.039160258,1.762676287,3.525431547,1.756368082,11.938335568,0.0,7.46361835,3.065197779,0.0,1.227819495,1.762676287,48.764581722,36.871900555,1.727344509,0.0,6.010372131,13.412547701000001,2.710367029,2.406826369,3.296513911,6.020989413000001,19.320525316,1.227819495,3.938186524,98.427761399,1.280184557,9.884671131,10.866309568,2.6460738,1.895409533,1.895409533,0.889687542,0.947690742,0.0,1.227819495,3.954903497,4.657502152,1.77939326,1.77939326,6.642994388,130.015915221,12.64307994,6.914029299,0.0,0.0,26.652313538,0.0,2.617032051,0.0,3.354517111,8.230550534999999,3.273506909,1.8143712820000002,136.07085770199998,0.0,12.834033741999999,91.413520072,8.130694939,34.441303919,0.0,2.652363829,7.448886090999999,0.0,0.0,0.947690742,6.159040127999999,0.0,2.146865097,2.175510237,1.762676287,7.3908851559999995,3.042860844,19.134801447,6.960530059,1.727344509,6.501197614,8.650102875,0.889687542,12.518249771,5.018641107,2.406826369,0.0,62.430454363,4.356317763,0.0,0.0,1.77939326,50.817953935000006,13.000850414999999,1.895409533,0.86668054,16.603712157,0.86668054,22.201695084999997,0.0,0.0,1.280184557,115.42957728200001,12.307210595,16.009916518,24.641992674,0.86668054,3.709765627,0.0,24.689407831999997,3.600054571,0.86668054,3.506737769,2.9551640040000002,5.798249091,3.460661493,0.0,0.947690742,36.419012238,0.03422156,0.077792395,0.21939400599999997,0.029993722,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.121000789,0.046094696,0.6257304800000001,0.0,0.023309486,0.348837958,2.051391632,0.01306404,0.058136234,0.10211555600000001,4.0,4.0
