coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Endothelial3,ODImmature1 Endothelial3
229x229,25.208083319,21.246592738,3.725993153,8.512554182999999,5.245160112,7.099793078,12.885814884000002,19.194112714000003,1.231361832,2.78371891,23.98920961,6.201679339,12.341638285,0.677374359,0.685660073,11.084809884999999,29.443390661,3.048589348,2.586139996,11.175441852999999,12.587464836999999,13.375318981,1.685554916,1.096117558,0.410457485,2.737909353,2.994391458,12.139814179,3.8444023819999997,0.410457485,3.874444296,5.892315975,112.51385272,15.563849848999999,0.0,0.0,3.128262797,7.648711367,0.568266986,1.7734919169999999,3.050635784,2.388093211,22.553267343999998,1.363034432,1.253927059,59.241173096,1.096117558,15.066796032000001,10.174366693,24.759664137,1.64180039,4.304562842999999,0.568266986,7.060839178,0.677374359,66.23958116899999,9.933637337,22.141016987999997,0.410457485,1.498290728,5.645437432,51.973279448,8.409610759,23.714646681,2.066557714,1.664384544,13.027371433999999,1.9131009639999998,0.410457485,3.9218512480000003,4.138497074,10.988655951,2.188302153,1.371264502,40.741662293999994,14.02449903,3.194177794,41.798522094,7.959268022,11.670933889999999,1.9131009639999998,4.05281903,8.208947562,0.677374359,2.7783353330000002,0.0,4.57867446,2.446962759,0.685660073,2.499569375,3.5469590350000004,32.383321818,0.410457485,25.310145252999998,26.317902053,164.00455268899998,6.997076336,2.048638861,12.963386865999999,8.617477211,9.563725726000001,2.040438237,3.21134432,207.907586753,7.790637287,0.685660073,1.664384544,13.598176517999999,13.063371664,16.494033655,0.0,4.635239885,29.096048118,2.726042666,30.914320302999997,0.568266986,0.0,0.0,56.677172108,10.042011334000001,22.453727862,59.144392439,0.978724471,6.184801117,10.984249031,37.929797449000006,2.583933973,3.023486013,4.34161156,3.9622735479999998,14.603251986,53.701131245,2.646361933,0.677374359,8.627405469,0.29316891300000003,0.061044633,0.07256594,0.132006069,0.0,0.018427369,0.031035977,0.0,0.0,0.0,0.074654769,0.0,1.234594236,0.006760343,0.028161249000000003,0.059235763,0.997952388,0.323566488,0.010261959,0.0,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,21.499783117,24.143858300999998,14.593438217,8.015805425,4.424243743,8.655327761999999,3.124329834,18.61114793,0.0,0.0,16.072700129,3.738938412,11.110276453,0.677374359,2.651652242,9.249811282,24.345377369,2.638131863,1.354778164,10.161313074999999,10.448994713,8.21840663,1.275097431,0.685660073,0.0,2.651652242,2.583933973,8.856203427,3.023486013,0.0,1.822195016,2.6087052230000003,117.55333445500001,15.888041628,0.0,0.0,4.166417461,6.417349535,0.568266986,1.363034432,0.677374359,1.977635726,25.260526032,1.363034432,1.253927059,38.125969615,2.651652242,14.894298899,8.122117413,23.938747768,0.0,1.9313014179999999,0.568266986,5.419038788,0.677374359,63.344261958999994,4.687175227,15.791101551,0.0,0.677374359,2.861718522,43.360044979,6.9850222230000005,12.213992461,1.2456413450000001,1.253927059,7.873663296,1.092184595,0.0,3.9218512480000003,1.354778164,9.757294119,1.777844668,1.371264502,47.687695826,29.96007612,0.0,39.082487838999995,6.641649439,13.140158122999999,1.092184595,3.642361545,0.0,2.125986508,1.136534943,0.0,4.168216975,2.446962759,4.100264391,2.499569375,2.726042666,32.365563456000004,0.0,23.109397524,26.231644942,186.475747169,4.1238756510000005,2.048638861,7.292298708000001,10.58346938,1.354778164,2.040438237,2.390427951,318.696211028,4.917436602,0.685660073,1.253927059,14.636331182,16.184314249,12.389571362000002,0.0,4.2247824,21.155431442,4.174654815,14.821317302,0.568266986,0.0,0.0,25.421588757,14.711634597,19.580527177,80.01793699000001,0.568266986,5.688052359,10.573791545999999,13.481929093,2.583933973,3.023486013,5.4866873599999995,3.9622735479999998,10.909177248999999,62.75338861099999,2.646361933,0.677374359,10.189576335,0.135136327,0.040311901,0.10361604399999999,0.154084345,0.010425737,0.015713285,0.019721556,0.0,0.0,0.0,0.079339958,0.0,1.170412856,0.0,0.028161249000000003,0.031295209,1.1402162329999999,0.315660326,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,21.145954744,16.493382412,13.318340785999998,6.740707994,3.149146312,8.655327761999999,5.497591259,18.61114793,0.0,2.373261425,15.541924547,3.738938412,9.835179022,0.677374359,2.651652242,9.249811282,21.795200419,1.363034432,1.354778164,7.611136125,7.898817763,10.414684546,0.0,0.685660073,0.0,2.651652242,2.583933973,8.856203427,3.023486013,0.0,1.822195016,2.6087052230000003,117.37641893,12.062789621,0.0,0.0,4.166417461,6.417349535,0.568266986,1.363034432,3.050635784,1.977635726,21.258482201,1.363034432,1.253927059,64.972239879,2.651652242,14.894298899,8.122117413,22.663650336999996,0.0,4.304562842999999,0.568266986,5.419038788,0.677374359,63.344261958999994,7.060436652,15.791101551,0.0,0.677374359,5.234979946999999,54.871409869999994,6.9850222230000005,21.707000365,1.2456413450000001,1.253927059,13.718266172,1.092184595,0.0,2.646753817,3.7280395889999998,9.757294119,1.777844668,1.371264502,38.409651662,15.93557709,2.373261425,42.021752525,6.641649439,13.140158122999999,1.092184595,1.092184595,0.0,2.125986508,1.136534943,0.0,4.168216975,2.446962759,4.100264391,2.499569375,2.726042666,29.815386506000003,0.0,23.109397524,26.231644942,181.37546393,4.1238756510000005,2.048638861,13.136901584,10.58346938,1.354778164,2.040438237,2.390427951,228.95834023799998,1.092184595,0.685660073,1.253927059,14.636331182,18.380592165,12.389571362000002,0.0,4.2247824,28.275131749000003,4.174654815,13.546219871,0.568266986,0.0,0.0,58.643164277,17.084896022,19.580527177,80.01793699000001,0.568266986,4.4129549279999996,10.573791545999999,18.228383959,2.583933973,3.023486013,5.4866873599999995,3.9622735479999998,10.909177248999999,62.75338861099999,1.371264502,0.677374359,11.287740329,0.135136327,0.051971167,0.096121766,0.138102886,0.010425737,0.014735930999999999,0.031035977,0.0,0.0,0.0,0.057659233,0.0,0.8891152929999999,0.006760343,0.028161249000000003,0.027940554,1.177306437,0.326275728,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,13.327495493,11.225115811,14.593438217,8.015805425,4.424243743,7.363352109,5.497591259,18.61114793,0.0,2.373261425,21.900424783000002,2.446962759,11.110276453,0.677374359,2.651652242,9.249811282,23.053401716,2.638131863,1.354778164,10.161313074999999,9.15701906,12.964861496000001,1.275097431,0.685660073,0.0,2.651652242,0.0,8.856203427,3.023486013,0.0,1.822195016,2.6087052230000003,114.75865787400001,15.888041628,0.0,0.0,4.166417461,6.417349535,0.568266986,1.363034432,3.050635784,0.685660073,26.341811804000002,1.363034432,1.253927059,71.347545135,2.651652242,14.894298899,8.122117413,23.938747768,0.0,4.304562842999999,0.568266986,5.419038788,0.677374359,63.344261958999994,5.768460999,15.791101551,0.0,0.677374359,5.234979946999999,52.219840399999995,3.10906373,21.707000365,1.2456413450000001,1.253927059,14.993363602999999,1.092184595,0.0,2.629875595,3.7280395889999998,9.757294119,1.777844668,1.371264502,47.266212686,29.96007612,2.373261425,50.947197818999996,6.641649439,11.84818247,1.092184595,3.642361545,0.0,2.125986508,1.136534943,0.0,4.168216975,2.446962759,4.100264391,2.499569375,2.726042666,32.365563456000004,0.0,23.109397524,26.231644942,186.475747169,4.1238756510000005,2.048638861,13.120023362,10.58346938,1.354778164,2.040438237,2.390427951,316.589451598,4.917436602,0.685660073,1.253927059,14.636331182,19.638793462,12.389571362000002,0.0,4.2247824,25.691197776000003,4.174654815,13.529341649,0.568266986,0.0,0.0,58.643164277,17.084896022,19.580527177,80.01793699000001,0.568266986,5.688052359,10.573791545999999,16.936408306,0.0,3.023486013,4.194711707,3.9622735479999998,10.909177248999999,58.87743011799999,2.646361933,0.677374359,11.270862107,0.113423843,0.060344379,0.105731564,0.159460407,0.010425737,0.020100556,0.031035977,0.0,0.0,0.0,0.079339958,0.0,1.0586580899999998,0.006760343,0.028161249000000003,0.059235763,1.19336493,0.27989271499999996,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,24.214092744,23.466483942,13.238660052999998,5.983660186,4.424243743,6.623182523,3.46544602,17.933773571,0.0,2.373261425,22.515026077,2.3841602479999997,11.110276453,0.0,2.651652242,3.153380027,18.926338581,1.960757504,0.0,9.483938716,7.062071831,10.255321995,1.275097431,0.685660073,0.0,2.651652242,2.583933973,6.1466639260000004,2.346111654,0.0,1.822195016,1.253927059,119.24922152100001,13.178502127,0.0,0.0,2.134272222,5.739975176,0.568266986,0.685660073,2.373261425,1.977635726,26.956413098,0.685660073,1.253927059,51.703252815,2.651652242,14.21692454,7.444743054,22.583969603999996,0.0,3.627188484,0.568266986,0.0,0.0,62.666887599999995,4.350897151,10.372062763,0.0,0.0,4.5576055879999995,49.810772989,6.9850222230000005,18.997460864,0.568266986,1.253927059,10.929056892999998,1.092184595,0.0,2.567073084,2.373261425,5.015600692,1.777844668,1.371264502,47.015111903999994,29.96007612,2.373261425,42.141240468999996,5.286871275,12.462783764,1.092184595,3.642361545,0.0,1.448612149,1.136534943,0.0,4.168216975,1.092184595,4.100264391,1.822195016,1.371264502,30.333418217000002,0.0,22.432023165,22.84472206,186.475747169,4.1238756510000005,1.371264502,14.411999015,9.906095021,0.0,0.685660073,2.390427951,299.758842288,4.917436602,0.685660073,1.253927059,14.636331182,16.866462405,11.034793198000001,0.0,2.8700042359999998,24.210825039,2.819876651,13.466539138,0.568266986,0.0,0.0,36.965412357000005,17.084896022,19.580527177,80.01793699000001,0.568266986,4.3332741949999996,10.573791545999999,18.228383959,2.583933973,2.346111654,5.4866873599999995,3.9622735479999998,10.231802889999999,62.75338861099999,2.646361933,0.0,12.562837759999999,0.052324477,0.060344379,0.11920437,0.173538265,0.010425737,0.020100556,0.031035977,0.0,0.0,0.0,0.079339958,0.0,1.170412856,0.006760343,0.028161249000000003,0.059235763,1.190162526,0.085842267,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,24.797625834,21.246592738,13.144826067999999,8.015805425,4.424243743,8.655327761999999,5.497591259,18.61114793,0.0,2.373261425,20.295134873000002,3.738938412,11.110276453,0.677374359,2.651652242,7.801199133,24.345377369,2.638131863,1.354778164,8.712700926,10.448994713000001,12.964861496000001,1.275097431,0.685660073,0.0,2.651652242,2.583933973,8.856203427,3.023486013,0.0,1.822195016,2.6087052230000003,119.92659588000001,15.888041628,0.0,0.0,2.7178053120000003,6.417349535,0.568266986,1.363034432,3.050635784,1.977635726,23.287897681,1.363034432,1.253927059,61.207165265,2.651652242,14.894298899,8.122117413,23.938747768,0.0,4.304562842999999,0.568266986,5.419038788,0.677374359,63.344261958999994,7.060436652,14.342489402,0.0,0.677374359,5.234979946999999,54.177154043,5.536410074,20.258388216,1.2456413450000001,1.253927059,14.993363602999999,1.092184595,0.0,3.9218512480000003,3.7280395889999998,9.757294119,1.777844668,1.371264502,46.639611626,14.02449903,2.373261425,36.462597499,6.641649439,13.140158122999999,1.092184595,3.642361545,0.0,0.677374359,1.136534943,0.0,4.168216975,2.446962759,2.651652242,2.499569375,2.726042666,28.01967368,0.0,20.212131961,26.231644942,186.475747169,4.1238756510000005,2.048638861,12.963386865999999,10.58346938,1.354778164,2.040438237,2.390427951,219.293888538,4.917436602,0.685660073,1.253927059,13.187719032999999,16.584879339,12.389571362000002,0.0,4.2247824,28.275131749000003,2.726042666,14.821317302,0.568266986,0.0,0.0,58.643164277,17.084896022,19.580527177,80.01793699000001,0.568266986,5.688052359,10.573791545999999,18.228383959,2.583933973,3.023486013,5.4866873599999995,3.9622735479999998,10.909177248999999,61.30477646199999,2.646361933,0.677374359,8.216947983999999,0.126934454,0.060344379,0.09394676399999999,0.135326371,0.010425737,0.020100556,0.031035977,0.0,0.0,0.0,0.079339958,0.0,0.9832234839999999,0.006760343,0.028161249000000003,0.059235763,1.0240035939999999,0.33280938099999996,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,21.910240602,24.143858300999998,15.003895702,10.478546351999999,4.152975517,7.973600652,9.420368864,22.033893279,1.231361832,0.410457485,17.582430703,5.109494744,7.972927611,0.677374359,2.651652242,12.533422033999999,30.098742345999998,3.048589348,2.586139996,12.624054002,14.553457005999999,8.628864115,1.685554916,1.096117558,0.410457485,4.703901522,2.994391458,6.678810326,2.7522177869999997,0.410457485,3.874444296,5.892315975,101.62143111500001,17.529842017999997,0.0,0.0,4.576874946,3.280000693,0.568266986,1.7734919169999999,0.677374359,2.388093211,18.846589224,1.363034432,1.253927059,38.125969615,3.062109727,18.998761192,5.805656019,23.667479542,1.64180039,1.9313014179999999,0.568266986,7.060839178,0.677374359,48.761470378999995,7.560375912,21.405284974,0.410457485,1.498290728,1.087831844,41.593115863,8.766038313,17.417871923,2.066557714,1.664384544,7.873663296,0.820916369,0.410457485,3.9218512480000003,1.765235649,10.988655951,1.096117558,1.371264502,47.687695826,29.96007612,0.820916369,42.234068271,7.740916028,9.049716172,0.820916369,2.9606344350000002,8.208947562,2.125986508,2.7783353330000002,0.0,3.4864898650000002,1.354778164,4.100264391,2.499569375,3.5469590350000004,39.350547451,0.410457485,21.218724245999997,22.822890369,146.534042079,4.812732173000001,2.048638861,4.015685233,7.306855905,9.563725726000001,2.040438237,3.21134432,318.014483918,6.698452692,0.685660073,1.664384544,15.046788667,16.594771734,13.217420180000001,0.0,2.4508957220000003,19.792003648000005,4.174654815,28.511601797999997,0.568266986,0.0,0.0,24.329404162,13.348206803,11.533076132,65.698712629,0.978724471,7.058608691,9.892064436,29.906729108,2.583933973,1.9313014179999999,5.215419134,0.685660073,11.326638511,45.971538044,2.646361933,0.677374359,7.323420345000001,0.31622906700000003,0.013989556,0.10361604399999999,0.142490915,0.010425737,0.007834574,0.019721556,0.0,0.0,0.0,0.079339958,0.0,1.067872972,0.0,0.024693544,0.031295209,1.0584223019999999,0.315660326,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,21.556412229,16.493382412,13.728798270999999,9.203448921,2.877878086,7.973600652,11.793630289,22.033893279,1.231361832,2.78371891,17.051655121,5.109494744,6.69783018,0.677374359,2.651652242,12.533422033999999,27.548565395999997,1.7734919169999999,2.586139996,10.073877052,12.003280056,10.825142031,0.410457485,1.096117558,0.410457485,4.703901522,2.994391458,6.678810326,2.7522177869999997,0.410457485,3.874444296,5.892315975,101.44451559000001,13.704590010999999,0.0,0.0,4.576874946,3.280000693,0.568266986,1.7734919169999999,3.050635784,2.388093211,14.844545392999999,1.363034432,1.253927059,64.972239879,3.062109727,18.998761192,5.805656019,22.392382110999996,1.64180039,4.304562842999999,0.568266986,7.060839178,0.677374359,48.761470378999995,9.933637337,21.405284974,0.410457485,1.498290728,3.461093269,53.104480753999994,8.766038313,26.910879827,2.066557714,1.664384544,13.718266172,0.820916369,0.410457485,2.646753817,4.138497074,10.988655951,1.096117558,1.371264502,38.409651662,15.93557709,3.194177794,45.173332957,7.740916028,9.049716172,0.820916369,0.410457485,8.208947562,2.125986508,2.7783353330000002,0.0,3.4864898650000002,1.354778164,4.100264391,2.499569375,3.5469590350000004,36.800370501,0.410457485,21.218724245999997,22.822890369,141.43375884,4.812732173000001,2.048638861,9.860288109,7.306855905,9.563725726000001,2.040438237,3.21134432,228.27661312799998,2.873200685,0.685660073,1.664384544,15.046788667,18.791049649999998,13.217420180000001,0.0,2.4508957220000003,26.911703955,4.174654815,27.236504367,0.568266986,0.0,0.0,57.550979682,15.721468227999999,11.533076132,65.698712629,0.978724471,5.78351126,9.892064436,34.653183974,2.583933973,1.9313014179999999,5.215419134,0.685660073,11.326638511,45.971538044,1.371264502,0.677374359,8.421584339,0.31622906700000003,0.025648821999999998,0.096121766,0.12650945600000002,0.010425737,0.006857220000000001,0.031035977,0.0,0.0,0.0,0.057659233,0.0,0.7865754089999999,0.006760343,0.024693544,0.027940554,1.095512506,0.326275728,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
237x237,13.737952978000001,11.225115811,15.003895702,10.478546351999999,4.152975517,6.681624999,11.793630289,22.033893279,1.231361832,2.78371891,23.410155357,3.8175190910000003,7.972927611,0.677374359,2.651652242,12.533422033999999,28.806766692999997,3.048589348,2.586139996,12.624054002,13.261481352999999,13.375318981,1.685554916,1.096117558,0.410457485,4.703901522,0.410457485,6.678810326,2.7522177869999997,0.410457485,3.874444296,5.892315975,98.826754534,17.529842017999997,0.0,0.0,4.576874946,3.280000693,0.568266986,1.7734919169999999,3.050635784,1.096117558,19.927874996,1.363034432,1.253927059,71.347545135,3.062109727,18.998761192,5.805656019,23.667479542,1.64180039,4.304562842999999,0.568266986,7.060839178,0.677374359,48.761470378999995,8.641661683999999,21.405284974,0.410457485,1.498290728,3.461093269,50.452911283999995,4.8900798199999995,26.910879827,2.066557714,1.664384544,14.993363602999999,0.820916369,0.410457485,2.629875595,4.138497074,10.988655951,1.096117558,1.371264502,47.266212686,29.96007612,3.194177794,54.098778251,7.740916028,7.7577405189999995,0.820916369,2.9606344350000002,8.208947562,2.125986508,2.7783353330000002,0.0,3.4864898650000002,1.354778164,4.100264391,2.499569375,3.5469590350000004,39.350547451,0.410457485,21.218724245999997,22.822890369,146.534042079,4.812732173000001,2.048638861,9.843409887,7.306855905,9.563725726000001,2.040438237,3.21134432,315.907724488,6.698452692,0.685660073,1.664384544,15.046788667,20.049250947,13.217420180000001,0.0,2.4508957220000003,24.327769982,4.174654815,27.219626145,0.568266986,0.0,0.0,57.550979682,15.721468227999999,11.533076132,65.698712629,0.978724471,7.058608691,9.892064436,33.361208321,0.0,1.9313014179999999,3.923443481,0.685660073,11.326638511,42.095579551,2.646361933,0.677374359,8.404706117,0.294516583,0.034022034,0.105731564,0.147866977,0.010425737,0.012221845,0.031035977,0.0,0.0,0.0,0.079339958,0.0,0.956118206,0.006760343,0.024693544,0.059235763,1.111570999,0.27989271499999996,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 3, 4]]"
238x238,24.624550228999997,23.466483942,13.649117537999999,8.446401113,4.152975517,5.941455413,9.761485050000001,21.35651892,1.231361832,2.78371891,24.024756651,3.75471658,7.972927611,0.0,2.651652242,6.436990778999999,24.679703557999996,2.3712149890000003,1.231361832,11.946679643,11.166534123999998,10.665779480000001,1.685554916,1.096117558,0.410457485,4.703901522,2.994391458,3.9692708249999997,2.074843428,0.410457485,3.874444296,4.537537811,103.317318181,14.820302516999998,0.0,0.0,2.544729707,2.602626334,0.568266986,1.096117558,2.373261425,2.388093211,20.54247629,0.685660073,1.253927059,51.703252815,3.062109727,18.321386833,5.12828166,22.312701377999996,1.64180039,3.627188484,0.568266986,1.64180039,0.0,48.08409602,7.224097835999999,15.986246186,0.410457485,0.820916369,2.78371891,48.043843873,8.766038313,24.201340326,1.3891833550000001,1.664384544,10.929056892999998,0.820916369,0.410457485,2.567073084,2.78371891,6.246962524,1.096117558,1.371264502,47.015111903999994,29.96007612,3.194177794,45.292820901,6.386137864,8.372341813,0.820916369,2.9606344350000002,8.208947562,1.448612149,2.7783353330000002,0.0,3.4864898650000002,0.0,4.100264391,1.822195016,2.192180871,37.318402212,0.410457485,20.541349887,19.435967487,146.534042079,4.812732173000001,1.371264502,11.13538554,6.629481546,8.208947562,0.685660073,3.21134432,299.077115178,6.698452692,0.685660073,1.664384544,15.046788667,17.27691989,11.862642016,0.0,1.096117558,22.847397245000003,2.819876651,27.156823634,0.568266986,0.0,0.0,35.873227762,15.721468227999999,11.533076132,65.698712629,0.978724471,5.703830527,9.892064436,34.653183974,2.583933973,1.253927059,5.215419134,0.685660073,10.649264152,45.971538044,2.646361933,0.0,9.69668177,0.233417217,0.034022034,0.11920437,0.161944835,0.010425737,0.012221845,0.031035977,0.0,0.0,0.0,0.079339958,0.0,1.067872972,0.006760343,0.024693544,0.059235763,1.108368595,0.085842267,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 3, 4], [0, 2, 3, 4]]"
239x239,25.208083319,21.246592738,13.555283552999999,10.478546351999999,4.152975517,7.973600652,11.793630289,22.033893279,1.231361832,2.78371891,21.804865447,5.109494744,7.972927611,0.677374359,2.651652242,11.084809884999999,30.098742345999998,3.048589348,2.586139996,11.175441852999999,14.553457005999999,13.375318981,1.685554916,1.096117558,0.410457485,4.703901522,2.994391458,6.678810326,2.7522177869999997,0.410457485,3.874444296,5.892315975,103.99469254,17.529842017999997,0.0,0.0,3.128262797,3.280000693,0.568266986,1.7734919169999999,3.050635784,2.388093211,16.873960873,1.363034432,1.253927059,61.207165265,3.062109727,18.998761192,5.805656019,23.667479542,1.64180039,4.304562842999999,0.568266986,7.060839178,0.677374359,48.761470378999995,9.933637337,19.956672825,0.410457485,1.498290728,3.461093269,52.410224927,7.3174261640000005,25.462267678,2.066557714,1.664384544,14.993363602999999,0.820916369,0.410457485,3.9218512480000003,4.138497074,10.988655951,1.096117558,1.371264502,46.639611626,14.02449903,3.194177794,39.614177931,7.740916028,9.049716172,0.820916369,2.9606344350000002,8.208947562,0.677374359,2.7783353330000002,0.0,3.4864898650000002,1.354778164,2.651652242,2.499569375,3.5469590350000004,35.004657675000004,0.410457485,18.321458683,22.822890369,146.534042079,4.812732173000001,2.048638861,9.686773391,7.306855905,9.563725726000001,2.040438237,3.21134432,218.612161428,6.698452692,0.685660073,1.664384544,13.598176517999999,16.995336824,13.217420180000001,0.0,2.4508957220000003,26.911703955,2.726042666,28.511601797999997,0.568266986,0.0,0.0,57.550979682,15.721468227999999,11.533076132,65.698712629,0.978724471,7.058608691,9.892064436,34.653183974,2.583933973,1.9313014179999999,5.215419134,0.685660073,11.326638511,44.522925895,2.646361933,0.677374359,5.350791994,0.308027194,0.034022034,0.09394676399999999,0.123732941,0.010425737,0.012221845,0.031035977,0.0,0.0,0.0,0.079339958,0.0,0.8806836,0.006760343,0.024693544,0.059235763,0.942209663,0.33280938099999996,0.018820938,0.001682785,4.0,4.0,"[[0, 1, 3, 4], [1, 2, 3, 4]]"
240x240,21.910240602,24.143858300999998,14.318235629,7.735975766,3.1881983949999997,9.065785247,10.512553459000001,10.784721044,1.231361832,0.410457485,18.395510364,6.201679339,10.284676568,0.677374359,1.965992169,12.533422033999999,27.204516356,2.362929275,2.586139996,7.138904385,13.867796933,7.9432040420000005,1.685554916,0.410457485,0.410457485,4.018241449,2.994391458,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,113.666209395,17.529842017999997,0.0,0.0,3.891214873,6.277446865,0.568266986,1.087831844,0.677374359,1.702433138,25.806227791,0.677374359,0.568266986,38.125969615,2.376449654,8.713801812,8.803102190999999,6.247744437,1.64180039,1.2456413450000001,0.568266986,7.060839178,0.677374359,63.040734519,6.874715839,17.418789672,0.410457485,1.498290728,3.2721760069999997,44.997157998999995,9.858222908,18.230951584,2.066557714,0.978724471,7.873663296,1.9131009639999998,0.410457485,3.9218512480000003,1.765235649,8.246085365,1.50264208,0.0,44.259467558,29.96007612,0.820916369,40.304538707999995,9.925260191000001,14.917238977,1.9131009639999998,4.05281903,8.208947562,2.125986508,2.7783353330000002,0.0,3.2074099580000004,2.446962759,3.414604318,1.813909302,2.175694533,32.342201546,0.410457485,28.02550225,14.570936062000001,188.477614289,5.625811834,0.677374359,7.292298708000001,9.897809307,9.563725726000001,1.354778164,2.525684247,318.42100844,7.790637287,0.0,0.978724471,14.361128594,16.594771734,11.008884038,0.0,3.9495798119999996,13.063007846000001,2.803390313,29.452084204,0.568266986,0.0,0.0,24.735928683999997,14.846890893000001,18.339854136,73.553161819,0.978724471,8.150793286,2.070909066,24.270002618000003,2.583933973,2.33782594,6.307603729,3.276613475,10.48937826,60.68258071499999,1.275097431,0.677374359,10.60003382,0.31622906700000003,0.036096065000000004,0.10361604399999999,0.129893239,0.010425737,0.016111666,0.0,0.0,0.0,0.0,0.050691451,0.0,1.185523089,0.0,0.003467705,0.031295209,0.975313626,0.315660326,0.018820938,0.001682785,4.0,4.0,"[[0, 2, 3, 4], [0, 1, 2, 3]]"
241x241,21.556412229,16.493382412,13.043138198,6.460878335,1.9131009639999998,9.065785247,12.885814884000002,10.784721044,1.231361832,2.78371891,17.864734782,6.201679339,9.009579137,0.677374359,1.965992169,12.533422033999999,24.654339406,1.087831844,2.586139996,4.588727435,11.317619983,10.139481958000001,0.410457485,0.410457485,0.410457485,4.018241449,2.994391458,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,113.48929386999998,13.704590010999999,0.0,0.0,3.891214873,6.277446865,0.568266986,1.087831844,3.050635784,1.702433138,21.80418396,0.677374359,0.568266986,64.972239879,2.376449654,8.713801812,8.803102190999999,4.972647006,1.64180039,3.61890277,0.568266986,7.060839178,0.677374359,63.040734519,9.247977264,17.418789672,0.410457485,1.498290728,5.645437432,56.508522889999995,9.858222908,27.723959488,2.066557714,0.978724471,13.718266172,1.9131009639999998,0.410457485,2.646753817,4.138497074,8.246085365,1.50264208,0.0,34.981423394000004,15.93557709,3.194177794,43.243803394,9.925260191000001,14.917238977,1.9131009639999998,1.50264208,8.208947562,2.125986508,2.7783353330000002,0.0,3.2074099580000004,2.446962759,3.414604318,1.813909302,2.175694533,29.792024596000005,0.410457485,28.02550225,14.570936062000001,183.37733105,5.625811834,0.677374359,13.136901584,9.897809307,9.563725726000001,1.354778164,2.525684247,228.68313765,3.96538528,0.0,0.978724471,14.361128594,18.791049649999998,11.008884038,0.0,3.9495798119999996,20.182708153,2.803390313,28.176986773,0.568266986,0.0,0.0,57.957504204,17.220152318,18.339854136,73.553161819,0.978724471,6.875695855,2.070909066,29.016457484,2.583933973,2.33782594,6.307603729,3.276613475,10.48937826,60.68258071499999,0.0,0.677374359,11.698197814,0.31622906700000003,0.047755331,0.096121766,0.11391178,0.010425737,0.015134312,0.011314421,0.0,0.0,0.0,0.029010726,0.0,0.904225526,0.006760343,0.003467705,0.027940554,1.01240383,0.326275728,0.018820938,0.001682785,4.0,4.0,"[[0, 2, 3, 4], [0, 1, 2, 4]]"
