coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Ependymal,ODMature1 Ependymal
218x218,1.1055792850000001,6.7489841760000004,7.06792686,8.934939019,1.237760895,96.955013372,7.600340441,24.427727975,4.7116512020000005,2.211173259,22.391125906,2.8347460609999997,0.0,0.38640463,4.3803451099999995,3.3615224009999998,13.768658276,6.329169939,14.158306609,22.535266466,82.617310147,12.032800445,2.010591706,0.38640463,6.1399216700000006,8.737411487000001,2.3433319690000003,2.651215392,8.507274385,0.38640463,2.089118062,1.43837221,15.396884587,26.009324144,0.0,0.0,16.415465689999998,5.889104906,5.443769546,1.237760895,44.677770470000006,1.702713432,4.368800837,1.43837221,0.0,2.94050755,0.38640463,11.795960179,0.38640463,19.362333706999998,1.237760895,1.4919757040000001,0.0,24.972061101,1.95693555,40.721657419,1.8247768400000002,28.212675042,16.051513579,1.237760895,3.4489639160000003,25.730780933,13.107831627,13.393167242,0.0,4.432513016,0.851356265,2.808292717,0.851356265,0.38640463,37.944846967,7.152200686,1.1055792850000001,0.38640463,204.998481921,0.0,1.702713432,56.677468153,0.851356265,3.221150691,0.38640463,6.467955657000001,5.513175596,0.38640463,1.624157314,1.702713432,5.845930275000001,0.38640463,23.21555463,2.150917448,1.57053092,6.405758522999999,3.860261714,9.734215051,23.541665476000002,0.0,2.396955314,28.855522053,3.142625237,10.330066682,0.772801049,0.851356265,6.004512896,1.8247768400000002,8.182680639,7.85455525,0.0,1.4919757040000001,6.7489841760000004,18.965448545,0.38640463,0.38640463,79.439207599,0.0,16.269754433,1.8247768400000002,0.0,1.702713432,0.772801049,12.832500956,17.372956548,20.119176049,0.991682007,2.010591706,0.0,21.557693162,1.237760895,6.216570595,0.0,11.508577932,15.832828808999999,6.536507338,2.289728475,2.55410292,55.20006249,0.019976966000000002,0.265513599,0.098006412,0.21224290199999998,0.0,0.325738454,1.972758664,3.231596684,0.0,0.0,0.683498343,0.010784794,3.368678332,0.010793173,0.24000081299999998,0.055775453999999995,0.495239373,0.221255701,0.101574562,0.016971307,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
219x219,1.1055792850000001,6.7489841760000004,7.1443174350000005,9.087711355,2.2418903980000002,95.833549432,9.532277378,25.355474815,2.157548282,3.138920099,27.412139666999998,1.983389796,0.92774684,0.38640463,3.5289888449999998,3.3615224009999998,14.925630158,4.779208512,10.513379874,21.683910201,85.203172707,8.62735325,1.159235441,1.31415147,6.1399216700000006,8.737411487000001,2.419722544,2.651215392,4.250491987,0.38640463,0.38640463,2.36611905,14.545528322000001,25.157967879,0.0,0.0,15.869758094,3.4114045509999995,6.371516386000001,0.38640463,44.677770470000006,2.783293202,4.368800837,1.43837221,0.0,0.38640463,2.2418903980000002,12.723707018999999,0.38640463,16.808230787,0.38640463,3.347461472,0.0,21.643025543,1.1055792850000001,40.721657419,1.8247768400000002,26.586318962,14.425157498999999,0.38640463,2.597607651,26.418295199,14.188411397,11.690453810000001,0.0,2.806156936,0.0,2.0333261250000003,0.92774684,0.38640463,40.258785022999994,11.867435918,1.1055792850000001,0.38640463,196.89026095100002,0.0,0.0,56.131760557,0.0,2.369794426,1.31415147,3.138920099,7.521536965999999,1.31415147,1.700547889,0.0,9.70980834,1.31415147,23.21555463,4.006403216,0.719174655,6.405758522999999,2.157548282,9.810605626,24.469412316000003,0.0,1.545599049,31.09302112,3.142625237,11.410646452,0.772801049,0.0,6.157285232,1.8247768400000002,7.484063487,7.85455525,0.0,1.4919757040000001,6.7489841760000004,17.339092465,0.38640463,0.38640463,80.366954439,0.92774684,16.269754433,1.8247768400000002,0.0,0.0,1.700547889,16.226314329,13.573815477,19.344209457,0.991682007,1.159235441,0.0,19.079992807,0.38640463,6.216570595,0.0,12.589157702,11.652421339999998,8.621247381,1.43837221,0.0,55.811274237999996,0.019976966000000002,0.297047779,0.132197998,0.21560034499999997,0.0,0.347290644,1.972758664,3.395124319,0.0,0.0,0.6556630529999999,0.010784794,3.373600379,0.010793173,0.213672634,0.054170417,0.495239373,0.244277293,0.14603994199999998,0.016971307,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.719174655,6.362579546,7.222872651,7.699137277999999,2.706842033,99.062372022,9.997229013,16.082410667,4.7116512020000005,2.36611905,26.259188166999998,2.8347460609999997,0.92774684,0.0,2.8347460609999997,2.975117771,14.002084558000002,6.25261497,18.489111465,21.376031025,89.972170937,10.487201396,0.851356265,0.92774684,5.75351704,7.191812438,2.4982777599999997,0.719174655,4.256782398,0.0,1.702713432,2.36611905,12.692039954,24.463725095,0.0,0.0,14.330436746000002,6.044050697,6.371516386000001,0.851356265,44.291365840000005,4.486006634,3.595999788,1.43837221,0.0,2.55410292,1.855485768,11.950905969999999,0.0,18.203098265999998,0.851356265,2.574660423,0.0,24.354208892,1.57053092,39.562421978,1.43837221,25.662773362,16.20645937,0.851356265,2.289728475,29.057293297999998,11.640632841999999,11.074757574,0.0,4.201024415,0.851356265,3.3496349270000003,1.779103105,0.0,40.73004362,10.013947550000001,0.719174655,0.0,234.15743784100002,0.0,1.702713432,57.683698322,0.851356265,2.8347460609999997,0.92774684,6.622901448,6.132962889,0.92774684,1.779103105,1.702713432,8.707677139000001,0.92774684,23.21555463,2.847167775,1.57053092,4.860159474,3.860261714,7.184313371,23.696611267,0.0,0.851356265,33.804204469,1.983389796,11.567760835,0.0,0.851356265,5.541588996,1.43837221,5.401270695,7.081754201,0.0,0.719174655,6.362579546,16.415546865,0.0,0.0,79.59415339,0.92774684,15.883349803,1.43837221,0.0,1.702713432,0.92774684,19.173122889,16.370696275,18.342078256,0.991682007,0.851356265,0.0,15.143635644999998,0.851356265,5.443769546,0.0,12.359830397,14.828534911999999,10.788945671,2.289728475,2.55410292,58.758082798,0.019976966000000002,0.356583071,0.132197998,0.217479678,0.0,0.412314308,1.972758664,3.836196853,0.0,0.0,0.635333476,0.010784794,3.962898859,0.010793173,0.22120874899999998,0.01528524,0.36580240199999997,0.059300077,0.143663961,0.0,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,1.380490672,0.79877956,9.954438743999999,9.897124239,2.4748330899999997,111.168705272,2.4748330899999997,12.527854196,4.7116512020000005,2.623548189,14.889805734000001,2.972200474,0.0,0.5238590430000001,4.517799523,3.7738973309999997,16.792677066000003,7.566242134,21.580786834,4.273699747,106.079511621,9.381512658999998,2.422966636,0.6613160170000001,6.689737170000001,9.424663675,2.7557068989999998,3.3384675799999997,11.118877343000001,0.5238590430000001,2.638933562,1.575826623,16.908886698,13.697089464,0.0,0.137454413,16.238270432,7.126177101,5.856144476000001,1.7875763949999999,44.95268185700001,1.8401678449999999,4.50625525,1.85074714,0.274911387,4.589983612,1.073656818,11.933414592,0.38640463,21.011809769000003,1.237760895,1.766887091,0.0,27.308782911,4.018757978,40.859111832,2.23715177,30.137029419999998,4.1516398,2.7497630060000002,3.4489639160000003,33.428192066,17.918686112,16.279679126,0.0,4.432513016,1.2637311949999999,3.220667647,0.851356265,0.6613160170000001,31.268141683,10.451126989,1.517954215,1.073656818,154.012835121,0.0,2.2525289319999997,54.163640922,1.126267652,3.221150691,0.38640463,7.567572268,9.224467356,0.38640463,2.173972814,2.115088362,6.808115494999999,0.93622013,23.21555463,2.563292378,1.7079853329999999,7.367943743,3.860261714,11.796037478999999,24.091480976000003,0.0,2.9467708139999997,13.343049306000001,3.692440737,6.991505926,0.9102554620000001,0.9888106779999999,6.691765084,1.9622312530000001,11.481606942,1.4919757040000001,0.0,1.4919757040000001,0.38640463,15.077030472999999,0.79877956,0.6613160170000001,80.53882421,0.5498155,16.682129363,1.9622312530000001,0.137454413,2.2525289319999997,1.87241766,18.605640136999998,21.221708863000003,17.192989387,0.991682007,2.422966636,0.0,22.657309773,2.062496726,6.216570595,0.274911387,13.707841349,13.044079066,9.010668812,2.427182888,2.829014307,56.397408742,0.019976966000000002,0.280809598,0.12138423200000001,0.22778728099999998,0.0,0.319135657,1.972758664,2.97712744,0.0,0.0,0.673169474,0.010784794,3.506942155,0.010793173,0.252606304,0.055775453999999995,0.487300952,0.221255701,0.101715059,0.016971307,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,1.380490672,0.79877956,10.030829318999999,10.049896575,3.4789625930000003,110.047241332,4.406770027,13.455601036,2.157548282,3.5512950290000003,19.910819495,2.120844209,0.92774684,0.5238590430000001,3.666443258,3.7738973309999997,17.949648948,6.016280707000001,17.935860099,3.4223434820000005,108.665374181,5.9760654639999995,1.571610371,1.589062857,6.689737170000001,9.424663675,2.8320974740000002,3.3384675799999997,6.862094945000001,0.5238590430000001,0.93622013,2.503573463,16.057530433,12.845733199,0.0,0.137454413,15.692562836,4.648476746,6.783891316000001,0.93622013,44.95268185700001,2.920747615,4.50625525,1.85074714,0.274911387,2.035880692,2.929142586,12.861161432,0.38640463,18.457706849,0.38640463,3.6223728590000004,0.0,23.979747353,3.167401713,40.859111832,2.23715177,28.51067334,2.52528372,1.898406741,2.597607651,34.115706332,18.999265882,14.576965694000002,0.0,2.806156936,0.41237493,2.445701055,0.92774684,0.6613160170000001,33.582079739,15.166362221,1.517954215,1.073656818,145.904614151,0.0,0.5498155,53.617933326,0.274911387,2.369794426,1.31415147,4.23853671,11.232828726,1.31415147,2.2503633890000003,0.41237493,10.67199356,1.86396697,23.21555463,4.418778146,0.8566290679999999,7.367943743,2.157548282,11.872428053999998,25.019227816000004,0.0,2.095414549,15.580548373000001,3.692440737,8.072085696,0.9102554620000001,0.137454413,6.844537420000001,1.9622312530000001,10.78298979,1.4919757040000001,0.0,1.4919757040000001,0.38640463,13.450674392999998,0.79877956,0.6613160170000001,81.46657105,1.47756234,16.682129363,1.9622312530000001,0.137454413,0.5498155,2.8001645,21.999453510000002,17.422567792000002,16.418022795,0.991682007,1.571610371,0.0,20.179609418000002,1.211140461,6.216570595,0.274911387,14.788421119,8.863671597,11.095408855,1.575826623,0.274911387,57.00862049,0.019976966000000002,0.312343778,0.155575818,0.23114472399999997,0.0,0.340687847,1.972758664,3.1406550749999997,0.0,0.0,0.645334184,0.010784794,3.511864202,0.010793173,0.226278125,0.054170417,0.487300952,0.244277293,0.146180439,0.016971307,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.994086042,0.41237493,10.109384534999998,8.661322497999999,3.9439142280000006,113.27606392199999,4.871721662000001,4.182536888,4.7116512020000005,2.77849398,18.757867994999998,2.972200474,0.92774684,0.137454413,2.972200474,3.3874927009999998,17.026103348,7.489687165,25.91159169,3.1144643060000003,113.434372411,7.8359136099999995,1.2637311949999999,1.202658227,6.30333254,7.879064626,2.91065269,1.406426843,6.868385356000001,0.137454413,2.2525289319999997,2.503573463,14.204042065,12.151490415,0.0,0.137454413,14.153241488,7.281122892,6.783891316000001,1.401171765,44.56627722700001,4.623461046999999,3.733454201,1.85074714,0.274911387,4.203578982,2.542737956,12.088360383,0.0,19.852574328000003,0.851356265,2.84957181,0.0,26.690930702,3.6323533479999996,39.699876391000004,1.85074714,27.587127740000003,4.306585591,2.363358376,2.289728475,36.754704431,16.451487327,13.961269458,0.0,4.201024415,1.2637311949999999,3.762009857,1.779103105,0.274911387,34.053338335999996,13.312873853,1.131549585,0.687252188,183.171791041,0.0,2.2525289319999997,55.169871091,1.126267652,2.8347460609999997,0.92774684,7.722518059,9.844254649,0.92774684,2.328918605,2.115088362,9.669862359,1.47756234,23.21555463,3.2595427050000003,1.7079853329999999,5.822344694,3.860261714,9.246135799,24.246426767000003,0.0,1.401171765,18.291731722,2.533205296,8.229200079,0.137454413,0.9888106779999999,6.228841184,1.575826623,8.700196998,0.719174655,0.0,0.719174655,0.0,12.527128793,0.41237493,0.274911387,80.693770001,1.47756234,16.295724733,1.575826623,0.137454413,2.2525289319999997,2.0273634510000003,24.946262070000003,20.219448590000002,15.415891593999998,0.991682007,1.2637311949999999,0.0,16.243252256,1.676092096,5.443769546,0.274911387,14.559093814,12.039785169,13.263107145000001,2.427182888,2.829014307,59.95542905,0.019976966000000002,0.37187907,0.155575818,0.233024057,0.0,0.405711511,1.972758664,3.581727609,0.0,0.0,0.625004607,0.010784794,4.101162682,0.010793173,0.23381424,0.01528524,0.357863981,0.059300077,0.143804458,0.0,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
224x224,1.1055792850000001,0.38640463,7.9956737,10.790424787,3.0932466630000004,122.269522012,4.021054097,12.630865205,4.7116512020000005,3.138920099,18.944312455000002,2.8347460609999997,0.92774684,0.38640463,4.3803451099999995,3.3615224009999998,17.479733078,8.184655707,21.580398974,3.4489639160000003,118.001175351,5.670220899,2.010591706,1.31415147,6.1399216700000006,8.737411487000001,3.2710788090000005,2.651215392,8.507274385,0.38640463,2.089118062,2.36611905,15.396884587,13.284714533999999,0.0,0.0,13.763960946000001,6.816851746,6.371516386000001,1.237760895,44.677770470000006,4.486006634,4.368800837,1.43837221,0.0,2.94050755,2.2418903980000002,12.723707018999999,0.38640463,19.362333706999998,1.237760895,3.347461472,0.0,25.899807941000002,1.95693555,40.721657419,1.8247768400000002,29.140421882000002,4.254650809,1.237760895,3.4489639160000003,34.080530964,15.891124828999999,13.393167242,0.0,5.360259856,0.851356265,3.736039557,1.779103105,0.38640463,32.642329722,12.718792183,1.1055792850000001,0.38640463,153.426332151,0.0,1.702713432,54.025963409,0.851356265,3.221150691,1.31415147,7.395702497000001,9.224250398,1.31415147,2.551904154,1.702713432,11.412521772000002,1.31415147,23.21555463,4.006403216,1.57053092,6.405758522999999,3.860261714,10.661961890999999,24.469412316000003,0.0,2.396955314,16.263500968000002,3.142625237,6.750780338,0.772801049,0.851356265,7.859998664,1.8247768400000002,10.038166407,1.4919757040000001,0.0,1.4919757040000001,0.38640463,13.530615839,0.38640463,0.38640463,80.366954439,0.92774684,16.269754433,1.8247768400000002,0.0,1.702713432,1.700547889,23.037194946,22.939548045000002,14.684343342999998,0.991682007,2.010591706,0.0,22.485440002,1.237760895,6.216570595,0.0,14.291871133999999,10.397996102999999,11.175350301,2.289728475,2.55410292,56.259575309,0.019976966000000002,0.262981647,0.132197998,0.24485023,0.0,0.310782177,1.972758664,2.78941682,0.0,0.0,0.674684863,0.010784794,3.118306443,0.010793173,0.219013707,0.055775453999999995,0.487300952,0.244277293,0.122181164,0.016971307,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,1.380490672,7.161359106000001,5.967979492,12.555261525,3.8038894610000002,119.77860170699999,10.830986648,27.246037817999998,4.7116512020000005,3.2880719540000003,29.736249403000002,5.886914122,0.0,0.5238590430000001,4.517799523,3.7738973309999997,26.224275305,7.5662421339999995,23.038097128,23.360002297,117.478664361,20.395803906,2.422966636,0.6613160170000001,7.354260935,9.424663675000001,2.7557068989999998,3.3384675799999997,11.783401108000001,0.5238590430000001,2.638933562,1.575826623,14.123254438,21.363299751,0.664523765,0.137454413,22.600849978,7.790700866,0.41237493,1.787576395,54.900258517000005,4.754881493,8.750025269,1.85074714,0.274911387,4.589983612,1.073656818,7.818701417,0.38640463,45.553110645000004,1.237760895,1.766887091,0.0,18.542857750000003,4.018757978,39.790011582,2.901675535,26.022316245000003,16.87624941,4.078819377,5.442537928,26.655880426000003,13.93222686,28.882608298,0.664523765,4.432513016,1.2637311949999999,3.220667647,0.851356265,0.6613160170000001,52.608476819,12.444701001,1.517954215,1.073656818,272.53476893600003,0.0,2.917052697,87.16731869,1.7907914169999999,7.872862392,1.0509283950000001,7.567572268,9.888991121,0.38640463,2.173972814,2.115088362,8.137171866,3.7225867950000002,6.754632227,2.563292378,2.372509098,13.476965737999999,3.860261714,17.368888413,3.6433549270000003,0.664523765,2.9467708139999997,38.130457656,4.356964502,13.354085472000001,3.6966221270000004,0.9888106779999999,7.356288849000001,1.9622312530000001,12.938917236000002,7.85455525,0.0,1.4919757040000001,10.736106262,31.127919464999998,0.79877956,1.9903723880000002,144.59899266,0.5498155,14.689244122999998,1.9622312530000001,0.137454413,2.2525289319999997,3.994251719,19.270163902,21.221708863,29.792931858,0.991682007,3.087490401,0.664523765,26.772757353,2.062496726,2.230111343,0.274911387,8.264071803,20.863968906,10.339725183,2.427182888,2.829014307,90.752249118,0.00355112,0.419798303,0.11605090900000001,0.270584826,0.223201486,0.46398410599999995,3.483889621,4.605155512,0.045532046,0.0,0.606145568,0.046678036,4.897394003,0.010793173,0.324821604,0.30709282299999996,0.406820603,0.21785643500000001,0.133193182,0.092497521,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,1.380490672,7.161359106000001,6.044370067,12.708033861,4.808018964,118.65713776699998,12.762923585,28.173784658000002,2.157548282,4.2158187940000005,34.757263164,5.035557857000001,0.92774684,0.5238590430000001,3.666443258,3.7738973309999997,27.381247187,6.016280707,19.393170393,22.508646032,120.06452692100001,16.990356711,1.571610371,1.589062857,7.354260935,9.424663675000001,2.8320974740000002,3.3384675799999997,7.526618710000001,0.5238590430000001,0.93622013,2.503573463,13.271898173,20.511943486,0.664523765,0.137454413,22.055142382,5.313000511,1.3401217699999999,0.93622013,54.900258517000005,5.835461263,8.750025269,1.85074714,0.274911387,2.035880692,2.929142586,8.746448256999999,0.38640463,42.999007725,0.38640463,3.6223728590000004,0.0,15.213822192,3.1674017130000003,39.790011582,2.901675535,24.395960165,15.249893329999999,3.227463112,4.591181663,27.343394691999997,15.01280663,27.179894865999998,0.664523765,2.806156936,0.41237493,2.445701055,0.92774684,0.6613160170000001,54.922414875,17.159936233,1.517954215,1.073656818,264.426547966,0.0,1.214339265,86.621611094,0.9394351519999999,7.021506127,1.978675235,4.23853671,11.897352491,1.31415147,2.2503633890000003,0.41237493,12.001049931,4.650333635,6.754632227,4.418778146,1.521152833,13.476965737999999,2.157548282,17.445278988,4.571101767,0.664523765,2.095414549,40.367956723,4.356964502,14.434665242000001,3.6966221270000004,0.137454413,7.509061185000001,1.9622312530000001,12.240300084000001,7.85455525,0.0,1.4919757040000001,10.736106262,29.501563384999997,0.79877956,1.9903723880000002,145.5267395,1.47756234,14.689244122999998,1.9622312530000001,0.137454413,0.5498155,4.921998559,22.663977275,17.422567792,29.017965265999997,0.991682007,2.236134136,0.664523765,24.295056998,1.211140461,2.230111343,0.274911387,9.344651573,16.683561437,12.424465226,1.575826623,0.274911387,91.363460866,0.00355112,0.451332483,0.150242495,0.273942269,0.223201486,0.485536296,3.483889621,4.768683147,0.045532046,0.0,0.578310278,0.046678036,4.90231605,0.010793173,0.298493425,0.30548778599999993,0.406820603,0.240878027,0.17765856199999996,0.092497521,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.994086042,6.7749544760000004,6.122925283,11.319459784,5.272970599000001,121.885960357,13.227875220000001,18.90072051,4.7116512020000005,3.4430177449999997,33.604311664,5.886914122,0.92774684,0.137454413,2.972200474,3.3874927009999998,26.457701587,7.489687164999999,27.368901984,22.200766856,124.833525151,18.850204857,1.2637311949999999,1.202658227,6.967856305000001,7.879064626,2.91065269,1.406426843,7.532909121000001,0.137454413,2.2525289319999997,2.503573463,11.418409805,19.817700702,0.664523765,0.137454413,20.515821034000002,7.945646656999999,1.3401217699999999,1.401171765,54.51385388700001,7.538174695,7.97722422,1.85074714,0.274911387,4.203578982,2.542737956,7.973647207999999,0.0,44.393875204,0.851356265,2.8495718100000005,0.0,17.925005541,3.6323533479999996,38.630776141,2.515270905,23.472414565,17.031195201,3.692414747,4.283302487,29.982392790999995,12.465028075,26.56419863,0.664523765,4.201024415,1.2637311949999999,3.762009857,1.779103105,0.274911387,55.393673472,15.306447864999999,1.131549585,0.687252188,301.693724856,0.0,2.917052697,88.17354885900001,1.7907914169999999,7.486457762,1.592270605,7.722518059,10.508778414,0.92774684,2.328918605,2.115088362,10.99891873,4.263929005,6.754632227,3.2595427050000003,2.372509098,11.931366688999999,3.860261714,14.818986733,3.798300718,0.664523765,1.401171765,43.079140072,3.1977290610000004,14.591779625000001,2.923821078,0.9888106779999999,6.8933649489999995,1.575826623,10.157507292,7.081754201,0.0,0.719174655,10.349701632,28.578017785,0.41237493,1.603967758,144.753938451,1.47756234,14.302839492999999,1.575826623,0.137454413,2.2525289319999997,4.1491975100000005,25.610785835,20.21944859,28.015834065,0.991682007,1.9282549599999999,0.664523765,20.358699836,1.676092096,1.457310294,0.274911387,9.115324268,19.859675009,14.592163516000001,2.427182888,2.829014307,94.31026942599999,0.00355112,0.510867775,0.150242495,0.275821602,0.223201486,0.55055996,3.483889621,5.209755681,0.045532046,0.0,0.557980701,0.046678036,5.49161453,0.010793173,0.30602954,0.26660260899999993,0.277383632,0.055900811,0.175282581,0.075526214,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,1.1055792850000001,6.7489841760000004,4.009214448,13.448562073,4.4223030340000005,130.879418447,12.377207655,27.349048826999997,4.7116512020000005,3.803443864,33.790756124,5.749459709,0.92774684,0.38640463,4.38034511,3.3615224009999998,26.911331317,8.184655707,23.037709268,22.535266466,129.400328091,16.684512146,2.010591706,1.31415147,6.804445435000001,8.737411487000001,3.2710788089999996,2.651215392,9.17179815,0.38640463,2.089118062,2.36611905,12.611252327,20.950924821,0.664523765,0.0,20.126540492,7.4813755109999995,0.92774684,1.237760895,54.62534713000001,7.400720282,8.612570856,1.43837221,0.0,2.94050755,2.2418903980000002,8.608993844,0.38640463,43.903634583,1.237760895,3.347461472,0.0,17.13388278,1.95693555,39.652557169,2.489300605,25.025708707,16.979260419,2.566817266,5.442537928,27.308219324,11.904665577,25.996096414,0.664523765,5.360259856,0.851356265,3.736039557,1.779103105,0.38640463,53.982664858,14.712366195,1.1055792850000001,0.38640463,271.948265966,0.0,2.3672371969999997,87.029641177,1.51588003,7.872862392,1.978675235,7.395702497,9.888774162999999,1.31415147,2.551904154,1.702713432,12.741578143000002,4.100518135,6.754632227,4.006403216,2.2350546849999997,12.514780517999998,3.860261714,16.234812825,4.021286267000001,0.664523765,2.396955314,41.050909318,3.807149002,13.113359884,3.559167714,0.851356265,8.524522429000001,1.8247768400000002,11.495476701000001,7.85455525,0.0,1.4919757040000001,10.736106262,29.581504831,0.38640463,1.715461001,144.427122889,0.92774684,14.276869192999998,1.8247768400000002,0.0,1.702713432,3.8223819480000003,23.701718711,22.939548045,27.284285814,0.991682007,2.675115471,0.664523765,26.600887582,1.237760895,2.230111343,0.0,8.848101588,18.217885943000002,12.504406672000002,2.289728475,2.55410292,90.614415685,0.00355112,0.401970352,0.126864675,0.28764777500000005,0.223201486,0.455630626,3.483889621,4.417444892,0.045532046,0.0,0.607660957,0.046678036,4.5087582909999995,0.010793173,0.29122900699999993,0.30709282299999996,0.406820603,0.240878027,0.15365928699999998,0.092497521,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,1.380490672,0.79877956,6.895726332,14.410747293,5.659375229,145.09311034700002,7.251700304,15.449175047999999,4.7116512020000005,4.2158187940000005,26.289435952,5.886914122,0.92774684,0.5238590430000001,4.517799523,3.7738973309999997,29.935350106999998,9.421727901999999,30.460189492999998,4.273699747,152.86252956500002,14.033224359999998,2.422966636,1.589062857,7.354260935,9.424663675000001,3.683453739,3.3384675799999997,11.783401108000001,0.5238590430000001,2.638933562,2.503573463,14.123254438,8.638690141,0.664523765,0.137454413,19.949345234,8.718447706,1.3401217699999999,1.7875763949999999,54.900258517000005,7.538174695,8.750025269,1.85074714,0.274911387,4.589983612,2.929142586,8.746448256999999,0.38640463,45.553110645000004,1.237760895,3.6223728590000004,0.0,19.47060459,4.018757978,39.790011582,2.901675535,26.950063085000004,5.07938664,4.078819377,5.442537928,35.005630456999995,16.715520062,28.882608298,0.664523765,5.360259856,1.2637311949999999,4.148414486999999,1.779103105,0.6613160170000001,47.305959574,18.011292498,1.517954215,1.073656818,220.96261916600002,0.0,2.917052697,84.51581394600001,1.7907914169999999,7.872862392,1.978675235,8.495319108,13.600065923,1.31415147,3.101719654,2.115088362,13.703763363,4.650333635,6.754632227,4.418778146,2.372509098,13.476965737999999,3.860261714,18.296635252999998,4.571101767,0.664523765,2.9467708139999997,25.538436571,4.356964502,9.774799128,3.6966221270000004,0.9888106779999999,9.211774617,1.9622312530000001,14.794403004000001,1.4919757040000001,0.0,1.4919757040000001,4.373526716,25.693086759,0.79877956,1.9903723880000002,145.5267395,1.47756234,14.689244122999998,1.9622312530000001,0.137454413,2.2525289319999997,4.921998559,29.474857892000003,26.78830036,24.358099152,0.991682007,3.087490401,0.664523765,27.700504193,2.062496726,2.230111343,0.274911387,11.047365005000001,15.4291362,14.978568146,2.427182888,2.829014307,91.811761937,0.00355112,0.417266351,0.150242495,0.303192154,0.223201486,0.449027829,3.483889621,4.162975648,0.045532046,0.0,0.5973320879999999,0.046678036,4.647022113999999,0.010793173,0.303834498,0.30709282299999996,0.39888218200000003,0.240878027,0.153799784,0.092497521,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
