coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODImmature2,permutationTracker
228x228,0.0,2.4491376750000002,28.213146395,30.212795251,0.879273544,42.897566575,32.80403780099999,63.018763494,0.0,0.560163093,30.747224577,5.787249799,2.787656512,1.912098576,15.051019043,31.887449803,40.205005921,1.95585837,14.715193167999999,6.454569407,43.962728410000004,37.402330971,27.971675953000002,1.415103663,17.289074781,25.255777922999997,4.7435148819999995,23.348471027,4.749111268,1.120313117,1.999586661,1.415103663,83.97100472400001,10.686824737999999,3.569450792,1.932715942,2.613548625,8.804103368,0.824693815,0.560163093,1.3956952770000002,19.35086717,38.229093705,1.439436637,1.758608055,0.0,6.134656523,33.480708538,11.651680716000001,24.060912887999997,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,24.880688653999997,22.275688863,70.543228126,0.0,3.119071022,5.833173758,39.453339179,31.413562459999998,82.17082751699999,5.279715953,8.907486213,2.757409757,1.341115548,2.964339411,1.703967359,7.117549404,8.023463121,8.453427671,42.893537601000006,93.53597769000001,0.0,1.734214114,29.290362182000003,21.665047321,3.3272022390000004,0.0,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,24.104323137,2.153138149,9.142241891000001,4.446672019,61.330580577,0.516421733,108.19042034099999,18.611071431,90.316241679,21.741434347000002,1.649354052,6.336478921,1.649354052,38.406430617999995,2.318771148,14.579650206,0.560163093,7.0147325,3.64259557,1.120313117,56.468751477,0.0,53.947320565,0.0,4.8096032310000005,30.153476508999997,3.4079621070000004,92.43868175,2.240634118,1.3848569080000002,1.076584826,10.328381874,9.5040188,9.151493394000001,14.231715758999998,1.3713623030000002,14.57157281,4.948123813,59.724047217000006,4.720356805,1.120313117,10.540827465,9.983241467,15.639874256,11.150492148,4.077370171,0.0,24.806449715,0.039629954,0.110160318,0.066689069,0.195252367,0.039292923,0.030051645,0.138805026,0.536501908,0.183308543,0.157891858,0.361807453,0.445522863,2.088903028,0.013323,0.343491585,0.034233572000000004,1.5344797810000002,0.037474092,0.029572420999999998,0.049909825,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.0,2.4491376750000002,37.835358692999996,28.563441198999996,0.879273544,64.61794352,32.80403780099999,62.194069678999995,0.0,0.560163093,36.383279931,5.787249799,8.423711866,1.912098576,15.051019043,31.887449803,38.555651869,1.95585837,13.890499353,6.454569407,43.962728410000004,6.065310621,23.023552140000003,1.415103663,15.639720729,25.255777922999997,4.7435148819999995,23.348471027,2.2750297880000003,1.120313117,1.999586661,1.415103663,94.417877259,32.407201683000004,3.569450792,1.932715942,8.249603979,7.979409553,0.0,0.560163093,1.3956952770000002,19.35086717,37.40439988999999,1.439436637,1.758608055,0.0,6.134656523,33.480708538,11.651680716000001,28.872274427,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,24.880688653999997,22.275688863,67.244499792,0.0,2.294377207,5.833173758,37.803985127,30.588868644999998,82.17082751699999,5.279715953,8.907486213,1.932715942,6.152477086999999,2.964339411,0.879273544,7.117549404,2.2506358470000003,8.453427671,27.774601441,97.25231664,0.0,1.734214114,29.290362182000003,21.665047321,3.3272022390000004,5.636055354,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,24.104323137,2.153138149,8.317548076000001,3.621978204,65.317281879,0.516421733,105.716338861,18.611071431,88.66688762700001,21.741434347000002,0.0,6.336478921,0.0,37.581736803,2.318771148,12.105568726,0.560163093,7.0147325,3.64259557,1.120313117,6.158989497,0.0,48.999196752,5.636055354,9.62096477,17.784443368999998,1.758608055,89.96460027,2.240634118,0.560163093,1.076584826,10.328381874,5.380598320000001,12.313467268,25.503282109000004,1.3713623030000002,14.57157281,0.0,59.724047217000006,4.720356805,1.120313117,10.540827465,21.254807817,13.990520204,11.150492148,4.077370171,0.0,23.9817559,0.014513982,0.110160318,0.037977222,0.171216446,0.037318213,0.071956352,0.138805026,0.536501908,0.183308543,0.157891858,0.361807453,0.445522863,2.544462652,0.013323,0.343491585,0.05561526,1.2556297520000002,0.499826737,0.026179345,0.049909825,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.360786525,0.516421733,40.20630381,52.99198642,1.443149259,62.112099863000005,26.549141393999996,67.090722656,0.360786525,0.9209496180000001,29.033558948999996,4.07399101,6.490995924,2.115205109,28.040448413,37.074681792999996,58.499250554,2.5197340849999996,15.121339423,2.070666153,43.444241391000006,37.244648491999996,27.453188934,1.415103663,11.333253932,8.375290641,1.931525396,14.555600786,3.7120942780000004,1.120313117,1.481099642,3.940597826,60.820796758,29.930354978,1.63673485,0.0,6.851782449,14.318750386000001,0.824693815,0.560163093,0.877208258,1.076584826,37.017968827999994,0.560163093,0.360786525,0.0,6.495443048,34.637387294999996,14.538013624000001,34.668800262,10.36385576,2.0929533680000003,0.516421733,1.576531635,1.215727095,3.825084737,3.330914861,71.745289849,0.0,2.239797478,5.675491279,41.331582038,30.78268829,66.527124988,9.248384196,2.404176318,1.54628488,8.059550978999999,2.964339411,0.824693815,7.117549404,9.308943887,6.694819616,45.223189449,109.235034853,0.0,0.85494057,20.570647604999998,21.022286507,2.8087152200000003,5.636055354,3.579857973,26.702911912999998,0.0,0.877208258,0.516421733,22.148211455000002,29.433743893,2.513924674,5.467360062,5.010547734,53.996475274000005,1.2380127980000002,80.094379538,25.311563304,29.525369185000002,13.350771371999999,1.649354052,4.967638694000001,2.010140577,39.060997392,0.560163093,5.799207416,0.560163093,4.07399101,2.792259705,1.481099642,55.589477933,3.968668243,51.329207485,5.996841879,8.687050529999999,28.220760567,2.370945117,89.93674146,2.240634118,1.3848569080000002,1.076584826,10.689168399,8.309274399,8.470923359,18.133349847,2.0929533680000003,1.032825032,6.391273072,55.333802408,0.85494057,9.418537023,6.878517763,21.503247065,12.699132765999998,3.780559886,1.281754158,0.0,25.888829792,0.039629954,0.10070718299999999,0.069538425,0.151756884,0.099717765,0.071956352,0.140515904,0.527526689,0.0,0.157891858,0.325068442,0.298613759,1.699591157,0.013323,0.18713277899999997,0.20330609100000002,1.3967546450000001,1.270995233,0.02764083,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.360786525,2.4491376750000002,17.079488480000002,60.722705207,1.443149259,27.034629345000003,30.414557628999997,66.330264907,0.360786525,0.9209496180000001,29.033558948999996,4.07399101,8.423711866,2.115205109,28.040448413,37.074681792999996,60.431966496,2.5197340849999996,10.495465439,5.936082388,11.063190871,32.618774508,8.950252734,1.415103663,17.131392302000002,10.308006583000001,3.864241338,14.555600786,3.7120942780000004,1.120313117,1.481099642,3.940597826,97.54325617800001,33.795771213,3.569450792,1.932715942,6.851782449,18.184166621,0.824693815,0.560163093,0.877208258,18.471593626,38.950684769999995,0.560163093,0.360786525,0.0,6.495443048,31.944229253000003,14.538013624000001,52.063809062,10.36385576,2.0929533680000003,0.516421733,1.576531635,1.215727095,25.083795187,14.925967881,73.678005791,0.0,2.239797478,5.675491279,29.38782424,30.78268829,87.78583543799999,9.248384196,6.269592553,3.479000822,8.059550978999999,2.964339411,0.824693815,2.49167542,9.308943887,6.694819616,54.886695016000004,55.661043664999994,0.0,0.85494057,13.251566498999999,30.685792074,2.8087152200000003,5.636055354,3.579857973,26.702911912999998,0.0,0.877208258,0.516421733,22.148211455000002,31.366459835,2.513924674,5.467360062,5.010547734,65.591528294,1.2380127980000002,99.422629858,33.042282091,89.43696813500001,19.148909742,1.649354052,6.900354636,2.010140577,39.060997392,0.560163093,9.664623651,0.560163093,7.939407245,4.724975647,1.481099642,55.589477933,3.968668243,57.127345854999994,5.996841879,8.687050529999999,16.277002769,2.370945117,89.93674146,2.240634118,1.3848569080000002,1.076584826,1.437371351,8.309274399,14.269061729,25.864068634,2.0929533680000003,4.898241267,6.391273072,57.26651835,4.720356805,9.418537023,10.743933998,21.503247065,16.564549001,11.511278673,1.281754158,0.0,2.762014462,0.039629954,0.085813849,0.034410559,0.091910311,0.11810301399999999,0.041904707,0.140515904,0.074578928,0.183308543,0.0,0.342946611,0.445522863,0.951089879,0.0,0.18429456,0.19581521400000002,1.3967546450000001,1.2615587430000001,0.007926513,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.360786525,2.4491376750000002,39.35136324,57.302931846,1.443149259,63.18987523500001,21.010565858,40.180082321,0.360786525,0.9209496180000001,26.468801379,2.364111382,7.5687712959999995,2.115205109,13.505851103,37.074681792999996,54.447391257,2.5197340849999996,13.411459795,4.2262027600000005,34.894975194000004,37.244648491999996,24.888431364,0.560163093,17.131392302000002,9.453066013,3.009300768,13.700660216,3.7120942780000004,1.120313117,1.481099642,3.0856572559999997,82.156235568,32.940830643000005,3.569450792,1.932715942,5.996841879,15.619409051000002,0.824693815,0.560163093,0.877208258,18.471593626,37.24080514199999,0.560163093,0.360786525,0.0,5.640502478,28.875695564,14.538013624000001,50.353929433999994,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,23.373915559,14.071027311,65.983598118,0.0,1.3848569080000002,5.675491279,38.989692277,23.943158766,80.09142776499999,9.248384196,5.414651983000001,3.479000822,8.059550978999999,2.109398841,0.824693815,6.262608834,8.454003317,5.839879046,48.047165492000005,109.45787116700001,0.0,0.0,15.663834023,30.685792074,1.9537746500000002,5.636055354,2.724917403,1.910022273,0.0,0.877208258,0.516421733,20.438331827000003,31.366459835,2.513924674,5.467360062,3.300668106,60.461958422,1.2380127980000002,90.018638087,25.347874418,62.077374735,16.584152172,1.649354052,6.045414066,2.010140577,33.076422153,0.560163093,8.809683081,0.560163093,6.2295276170000005,3.015096019,1.481099642,55.589477933,3.968668243,50.287816330999995,5.996841879,6.977170901999999,29.298535939,2.370945117,69.41883576,2.240634118,1.3848569080000002,1.076584826,10.689168399,6.599394771,14.269061729,19.879493395,1.2380127980000002,4.898241267,6.391273072,50.426988826,3.865416235,9.418537023,10.743933998,21.503247065,14.854669373,8.091505312,1.281754158,0.0,25.033889222,0.028028139,0.10070718299999999,0.069538425,0.13125996,0.11810301399999999,0.071956352,0.140515904,0.527526689,0.183308543,0.157891858,0.26660780100000003,0.445522863,1.506064488,0.013323,0.12260164,0.186322459,1.290816086,1.270995233,0.029572420999999998,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,0.360786525,2.4491376750000002,28.93473746,60.722705207000004,1.443149259,41.499745045000004,30.414557628999997,70.956138891,0.360786525,0.9209496180000001,23.397503595,4.07399101,2.787656512,2.115205109,28.040448413,37.074681792999996,60.431966496,2.5197340849999996,15.121339423000002,5.936082388,43.444241391000006,37.244648491999996,27.453188934,1.415103663,17.131392302000002,10.308006583000001,3.864241338,14.555600786,3.7120942780000004,1.120313117,1.481099642,3.940597826,86.271689828,11.250700453,3.569450792,1.932715942,1.215727095,18.184166621000003,0.824693815,0.560163093,0.877208258,18.471593626,38.950684769999995,0.560163093,0.360786525,0.0,6.495443048,36.570103237,14.538013624000001,46.427753708,10.36385576,2.0929533680000003,0.516421733,1.576531635,1.215727095,25.083795187,14.925967881,73.678005791,0.0,2.239797478,5.675491279,43.26429798,30.78268829,87.78583543799999,9.248384196,6.269592553,3.479000822,2.423495625,2.964339411,0.824693815,7.117549404,9.308943887,6.694819616,43.615128666000004,94.25756875500001,0.0,0.85494057,22.503363547,30.685792074,2.8087152200000003,0.0,3.579857973,26.702911912999998,0.0,0.877208258,0.516421733,22.148211455000002,31.366459835,2.513924674,5.467360062,5.010547734,59.95547294,1.2380127980000002,99.422629858,33.042282091,89.436968135,19.148909742,1.649354052,6.900354636,2.010140577,39.060997392,0.560163093,9.664623651,0.560163093,7.939407245,4.724975647,1.481099642,55.589477933,3.968668243,57.127345854999994,0.360786525,3.0509951760000003,30.153476508999997,2.370945117,89.93674146,2.240634118,1.3848569080000002,1.076584826,10.689168399,8.309274399,8.633006375,14.592502283999998,2.0929533680000003,4.898241267,6.391273072,57.26651835,4.720356805,9.418537023,10.743933998,10.231680715,16.564549001,11.511278673,1.281754158,0.0,25.888829792,0.039629954,0.10070718299999999,0.066689069,0.14828294,0.11810301399999999,0.030051645,0.140515904,0.527526689,0.183308543,0.157891858,0.342946611,0.445522863,1.395033326,0.013323,0.19325282,0.18387128000000003,1.38886705,0.780604986,0.029572420999999998,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,0.360786525,2.4491376750000002,38.556949757999995,59.073351155,1.443149259,63.22012199,30.414557628999997,70.131445076,0.360786525,0.9209496180000001,29.033558948999996,4.07399101,8.423711866,2.115205109,28.040448413,37.074681792999996,58.782612443999994,2.5197340849999996,14.296645608,5.936082388,43.444241391000006,5.907628142,22.505065121,1.415103663,15.48203825,10.308006583000001,3.864241338,14.555600786,1.2380127980000002,1.120313117,1.481099642,3.940597826,96.718562363,32.971077398000006,3.569450792,1.932715942,6.851782449,17.359472806,0.0,0.560163093,0.877208258,18.471593626,38.12599095499999,0.560163093,0.360786525,0.0,6.495443048,36.570103237,14.538013624000001,51.239115247,10.36385576,2.0929533680000003,0.516421733,1.576531635,1.215727095,25.083795187,14.925967881,70.379277457,0.0,1.415103663,5.675491279,41.614943928,29.957994475,87.78583543799999,9.248384196,6.269592553,2.654307007,7.234857164,2.964339411,0.0,7.117549404,3.5361166130000004,6.694819616,28.496192506,97.973907705,0.0,0.85494057,22.503363547,30.685792074,2.8087152200000003,5.636055354,3.579857973,26.702911912999998,0.0,0.877208258,0.516421733,22.148211455000002,31.366459835,2.513924674,4.642666247,4.1858539189999995,63.942174242,1.2380127980000002,96.948548378,33.042282091,87.78761408300001,19.148909742,0.0,6.900354636,0.360786525,38.236303577,0.560163093,7.190542171,0.560163093,7.939407245,4.724975647,1.481099642,5.279715953,3.968668243,52.17922204199999,5.996841879,7.862356714999999,17.784443368999998,0.721591065,87.46265998,2.240634118,0.560163093,1.076584826,10.689168399,4.1858539189999995,11.794980249,25.864068634000002,2.0929533680000003,4.898241267,1.443149259,57.26651835,4.720356805,9.418537023,10.743933998,21.503247065,14.915194949,11.511278673,1.281754158,0.0,25.064135977,0.014513982,0.10070718299999999,0.037977222,0.12424701899999999,0.11612830399999999,0.071956352,0.140515904,0.527526689,0.183308543,0.157891858,0.342946611,0.445522863,1.85059295,0.013323,0.19325282,0.205252968,1.110017021,1.242957631,0.026179345,0.0,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,0.360786525,0.516421733,40.20630381,53.871259964000004,2.322422803,63.870707918,31.824954473999995,61.811006703000004,0.360786525,0.9209496180000001,27.267968509999996,7.5911980880000005,6.490995924,2.994478653,28.040448413,31.792034193,61.133275376,3.3990076289999998,11.600231525,2.949939697,44.323514935000006,38.123922035999996,28.332462478,1.415103663,12.212527476,18.043346028,2.81079894,12.790010346999999,5.470702333,1.120313117,2.3603731860000003,3.940597826,55.538149158,30.809628522,1.63673485,0.0,8.610390504,14.318750386000001,0.824693815,0.560163093,1.7564818020000001,1.95585837,21.179600697999998,1.439436637,2.1193945800000002,0.0,1.215727095,24.958200159,9.258297671000001,34.668800262,19.156726001,2.0929533680000003,1.3956952770000002,28.831836655,2.095000639,4.704358280999999,12.123785102,42.70183260900001,0.0,3.119071022,6.554764823,42.210855582,18.461527238,35.725047632,3.968668243,5.042069978000001,1.54628488,8.059550978999999,2.964339411,1.703967359,7.117549404,10.188217431,3.1737117180000003,45.223189449,98.676574173,0.0,1.734214114,30.243979148,15.742570554,3.6879887640000004,5.636055354,4.459131517,27.582185456999998,1.758608055,1.7564818020000001,0.516421733,23.906819510000002,20.633891268,2.513924674,9.863832956,5.889821278,47.831438687,1.2380127980000002,70.402735278,25.311563304,30.404642729000003,12.467528313,1.649354052,5.846912238,2.010140577,27.619102155999997,2.318771148,11.075020496,0.560163093,4.953264554,2.792259705,1.481099642,51.189035524,3.968668243,45.167219699,5.996841879,10.445658585,28.220760567,4.129553172,55.609056984999995,2.240634118,1.3848569080000002,1.076584826,10.689168399,10.947168059,9.350196903,18.133349847,2.0929533680000003,10.706156575,6.391273072,43.886376191,0.85494057,9.418537023,2.478075354,18.861424772,13.578406309999998,3.780559886,4.798961236,0.0,25.888829792,0.039629954,0.062290951000000004,0.069538425,0.198726311,0.097136927,0.071956352,0.118777306,0.47472323,0.0,0.157891858,0.325161423,0.0,2.393460859,0.013323,0.29157548699999997,0.20330609100000002,1.41854346,1.270995233,0.025038984,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,0.360786525,2.4491376750000002,17.079488480000002,61.601978751,2.322422803,28.793237400000002,35.69037070899999,61.050548954,0.360786525,0.9209496180000001,27.267968509999996,7.5911980880000005,8.423711866,2.994478653,28.040448413,31.792034193,63.065991318,3.3990076289999998,6.974357541000001,6.815355932,11.942464415,33.498048052,9.829526278,1.415103663,18.010665846000002,19.976061969999996,4.7435148819999995,12.790010346999999,5.470702333,1.120313117,2.3603731860000003,3.940597826,92.260608578,34.675044756999995,3.569450792,1.932715942,8.610390504,18.184166621,0.824693815,0.560163093,1.7564818020000001,19.35086717,23.11231664,1.439436637,2.1193945800000002,0.0,1.215727095,22.265042117,9.258297671000001,52.063809062,19.156726001,2.0929533680000003,1.3956952770000002,28.831836655,2.095000639,25.963068731,23.718838122,44.634548551,0.0,3.119071022,6.554764823,30.267097784,18.461527238,56.983758082,3.968668243,8.907486213,3.479000822,8.059550978999999,2.964339411,1.703967359,2.49167542,10.188217431,3.1737117180000003,54.886695016000004,45.102582985,0.0,1.734214114,22.924898042,25.406076120999998,3.6879887640000004,5.636055354,4.459131517,27.582185456999998,1.758608055,1.7564818020000001,0.516421733,23.906819510000002,22.56660721,2.513924674,9.863832956,5.889821278,59.426491707,1.2380127980000002,89.73098559799999,33.042282091,90.31624167900002,18.265666683,1.649354052,7.77962818,2.010140577,27.619102155999997,2.318771148,14.940436731,0.560163093,8.818680789,4.724975647,1.481099642,51.189035524,3.968668243,50.965358069,5.996841879,10.445658585,16.277002769,4.129553172,55.609056984999995,2.240634118,1.3848569080000002,1.076584826,1.437371351,10.947168059,15.148335273,25.864068634,2.0929533680000003,14.57157281,6.391273072,45.819092133,4.720356805,9.418537023,6.343491589,18.861424772,17.443822545,11.511278673,4.798961236,0.0,2.762014462,0.039629954,0.047397617,0.034410559,0.138879738,0.11552217599999999,0.041904707,0.118777306,0.021775469,0.183308543,0.0,0.343039592,0.146909104,1.644959581,0.0,0.288737268,0.19581521400000002,1.41854346,1.2615587430000001,0.005324667,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
237x237,0.360786525,2.4491376750000002,39.35136324,58.18220539,2.322422803,64.94848329000001,26.286378938,34.90036636799999,0.360786525,0.9209496180000001,24.703210939999998,5.88131846,7.5687712959999995,2.994478653,13.505851103,31.792034193,57.081416079,3.3990076289999998,9.890351897,5.105476304,35.774248738000004,38.123922035999996,25.767704908,0.560163093,18.010665846000002,19.1211214,3.8885743120000003,11.935069776999999,5.470702333,1.120313117,2.3603731860000003,3.0856572559999997,76.873587968,33.820104187,3.569450792,1.932715942,7.755449934,15.619409051000002,0.824693815,0.560163093,1.7564818020000001,19.35086717,21.402437012,1.439436637,2.1193945800000002,0.0,0.360786525,19.196508428,9.258297671000001,50.353929433999994,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,24.253189102999997,22.863897551999997,36.940140878,0.0,2.264130452,6.554764823,39.868965821,11.621997713999999,49.289350409,3.968668243,8.052545643,3.479000822,8.059550978999999,2.109398841,1.703967359,6.262608834,9.333276861,2.318771148,48.047165492000005,98.89941048700001,0.0,0.879273544,25.337165566,25.406076120999998,2.8330481940000003,5.636055354,3.604190947,2.789295817,1.758608055,1.7564818020000001,0.516421733,22.196939882000002,22.56660721,2.513924674,9.863832956,4.17994165,54.296921835,1.2380127980000002,80.326993827,25.347874418,62.956648279,15.700909113000002,1.649354052,6.924687609999999,2.010140577,21.634526917,2.318771148,14.085496161,0.560163093,7.108801161000001,3.015096019,1.481099642,51.189035524,3.968668243,44.125828545,5.996841879,8.735778957,29.298535939,4.129553172,35.091151285,2.240634118,1.3848569080000002,1.076584826,10.689168399,9.237288431,15.148335273,19.879493395,1.2380127980000002,14.57157281,6.391273072,38.979562609,3.865416235,9.418537023,6.343491589,18.861424772,15.733942917,8.091505312,4.798961236,0.0,25.033889222,0.028028139,0.062290951000000004,0.069538425,0.17822938700000002,0.11552217599999999,0.071956352,0.118777306,0.47472323,0.183308543,0.157891858,0.266700782,0.146909104,2.19993419,0.013323,0.22704434799999998,0.186322459,1.312604901,1.270995233,0.026970574999999997,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 3, 4]]"
238x238,0.360786525,2.4491376750000002,28.93473746,61.601978751000004,2.322422803,43.2583531,35.69037070899999,65.676422938,0.360786525,0.9209496180000001,21.631913156,7.5911980880000005,2.787656512,2.994478653,28.040448413,31.792034193,63.065991318,3.3990076289999998,11.600231525000002,6.815355932,44.323514935000006,38.123922035999996,28.332462478,1.415103663,18.010665846000002,19.976061969999996,4.7435148819999995,12.790010346999999,5.470702333,1.120313117,2.3603731860000003,3.940597826,80.989042228,12.129973996999999,3.569450792,1.932715942,2.9743351500000004,18.184166621000003,0.824693815,0.560163093,1.7564818020000001,19.35086717,23.11231664,1.439436637,2.1193945800000002,0.0,1.215727095,26.890916101000002,9.258297671000001,46.427753708,19.156726001,2.0929533680000003,1.3956952770000002,28.831836655,2.095000639,25.963068731,23.718838122,44.634548551,0.0,3.119071022,6.554764823,44.143571524,18.461527238,56.983758082,3.968668243,8.907486213,3.479000822,2.423495625,2.964339411,1.703967359,7.117549404,10.188217431,3.1737117180000003,43.615128666000004,83.69910807500001,0.0,1.734214114,32.17669509,25.406076120999998,3.6879887640000004,0.0,4.459131517,27.582185456999998,1.758608055,1.7564818020000001,0.516421733,23.906819510000002,22.56660721,2.513924674,9.863832956,5.889821278,53.790436353,1.2380127980000002,89.73098559799999,33.042282091,90.316241679,18.265666683,1.649354052,7.77962818,2.010140577,27.619102155999997,2.318771148,14.940436731,0.560163093,8.818680789,4.724975647,1.481099642,51.189035524,3.968668243,50.965358069,0.360786525,4.8096032310000005,30.153476508999997,4.129553172,55.609056984999995,2.240634118,1.3848569080000002,1.076584826,10.689168399,10.947168059,9.512279919000001,14.592502283999998,2.0929533680000003,14.57157281,6.391273072,45.819092133,4.720356805,9.418537023,6.343491589,7.589858421999999,17.443822545,11.511278673,4.798961236,0.0,25.888829792,0.039629954,0.062290951000000004,0.066689069,0.195252367,0.11552217599999999,0.030051645,0.118777306,0.47472323,0.183308543,0.157891858,0.343039592,0.146909104,2.088903028,0.013323,0.297695528,0.18387128000000003,1.410655865,0.780604986,0.026970574999999997,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 2, 3, 4]]"
239x239,0.360786525,2.4491376750000002,38.556949757999995,59.952624699,2.322422803,64.978730045,35.69037070899999,64.851729123,0.360786525,0.9209496180000001,27.267968509999996,7.5911980880000005,8.423711866,2.994478653,28.040448413,31.792034193,61.416637265999995,3.3990076289999998,10.77553771,6.815355932,44.323514935000006,6.786901686,23.384338665,1.415103663,16.361311794000002,19.976061969999996,4.7435148819999995,12.790010346999999,2.996620853,1.120313117,2.3603731860000003,3.940597826,91.435914763,33.850350942000006,3.569450792,1.932715942,8.610390504,17.359472806,0.0,0.560163093,1.7564818020000001,19.35086717,22.287622825,1.439436637,2.1193945800000002,0.0,1.215727095,26.890916101000002,9.258297671000001,51.239115247,19.156726001,2.0929533680000003,1.3956952770000002,28.831836655,2.095000639,25.963068731,23.718838122,41.335820217000006,0.0,2.294377207,6.554764823,42.494217472,17.636833423,56.983758082,3.968668243,8.907486213,2.654307007,7.234857164,2.964339411,0.879273544,7.117549404,4.415390157,3.1737117180000003,28.496192506,87.415447025,0.0,1.734214114,32.17669509,25.406076120999998,3.6879887640000004,5.636055354,4.459131517,27.582185456999998,1.758608055,1.7564818020000001,0.516421733,23.906819510000002,22.56660721,2.513924674,9.039139141,5.065127463,57.777137655,1.2380127980000002,87.256904118,33.042282091,88.66688762700001,18.265666683,0.0,7.77962818,0.360786525,26.794408341,2.318771148,12.466355251,0.560163093,8.818680789,4.724975647,1.481099642,0.879273544,3.968668243,46.017234255999995,5.996841879,9.62096477,17.784443368999998,2.48019912,53.134975505,2.240634118,0.560163093,1.076584826,10.689168399,6.823747578999999,12.674253793,25.864068634000002,2.0929533680000003,14.57157281,1.443149259,45.819092133,4.720356805,9.418537023,6.343491589,18.861424772,15.794468493,11.511278673,4.798961236,0.0,25.064135977,0.014513982,0.062290951000000004,0.037977222,0.171216446,0.11354746599999999,0.071956352,0.118777306,0.47472323,0.183308543,0.157891858,0.343039592,0.146909104,2.544462652,0.013323,0.297695528,0.205252968,1.131805836,1.242957631,0.023577499,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [1, 2, 3, 4]]"
