coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Ambiguous,permutationTracker
205x205,0.889687542,7.505594402,60.253198773,1.195078217,0.889687542,133.508180578,5.378746024,10.392092755,0.889687542,0.0,5.049546772,3.5853237,13.373504623,0.597533596,0.0,6.142679092,14.946824026999998,5.975414182,0.597533596,10.867136791,3.506360998,4.661708438,0.597533596,0.0,2.685980121,2.659288683,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,47.357006658,31.774586606999996,0.0,0.0,18.390606415,10.543592779,0.0,0.0,4.575662895,1.733316984,5.866532198,0.929612039,2.124690256,11.292795019,2.324501334,7.170525693,11.039466357,5.102777539,0.929612039,0.0,0.889687542,0.0,0.929612039,12.253764587000001,2.376926856,6.842976896,2.376926856,2.376926856,6.334181385,17.236578941,7.972456644999999,4.913426554,0.0,2.722220182,8.64137779,0.0,2.61665528,0.0,4.283508949,7.098848125,0.86668054,0.86668054,100.910796695,8.634961864,2.623004526,20.386230809,12.490411244,2.124690256,0.0,3.2141888759999997,2.324501334,0.0,0.0,4.051531415,6.188595213,3.254113373,0.86668054,0.0,0.0,6.5997276330000005,0.0,18.42935475,5.74773411,15.871287226,2.390158475,8.44757081,3.346391281,20.097534477,0.929612039,0.0,2.390158475,2.991370796,9.735063787000001,0.0,0.0,1.77939326,1.859170143,6.918347949999999,2.9220459549999998,7.774741346,32.991502278,4.718338534,20.189928092000002,0.0,0.0,0.0,5.505274934,16.166424658,6.215487906,39.121168656,0.86668054,0.86668054,0.597533596,6.576720631000001,0.889687542,6.244614235,4.501613442,4.515753075,6.3075457340000005,3.525925127,0.0,2.987769065,55.390747904,0.113560267,0.10147579000000001,0.24334695999999997,0.10964549000000001,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.194088497,0.0,0.395054248,0.0,0.08301726,0.062291795999999997,1.679095495,0.013278390000000001,0.074647457,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.889687542,8.668462326,61.416066697,3.5208312819999996,0.889687542,115.076963658,5.378746024,10.776257968,0.889687542,0.0,6.793899943,4.748191624,13.954934721,0.597533596,0.0,2.456703739,19.598405594,10.045554748,1.1789636940000001,10.867136791,4.087791096,4.661708438,0.597533596,0.0,2.685980121,4.985041748,0.0,10.612991642,4.193337822,0.581430098,1.776508315,2.1085757330000003,41.531361523,29.251479177999997,0.0,0.0,14.704631062,11.706460703000001,0.0,0.581430098,14.845155272000001,1.733316984,9.936672764,0.929612039,2.124690256,11.292795019,2.324501334,7.170525693,12.202334281,5.102777539,1.511042137,0.0,0.889687542,0.0,0.929612039,18.636737757,2.376926856,7.424406994,2.376926856,3.53979478,6.334181385,17.620744154,12.042597211,5.494856652,0.0,2.722220182,8.64137779,1.162867924,2.61665528,0.0,3.504772801,8.261716049,0.86668054,0.86668054,105.562378262,8.634961864,2.623004526,24.445130579,23.537996274,31.199299966,0.581430098,4.3770568,3.4873692579999997,0.0,0.0,4.632961513000001,7.932948384,4.4169812969999995,5.518262107,0.0,0.581430098,13.577102489000001,0.581430098,24.047240601000002,4.3875118220000004,15.871287226,3.5530263989999997,13.680612045,3.927821379,20.097534477,2.0924799629999997,0.0,2.390158475,2.991370796,12.060816852000002,0.0,0.581430098,2.360823358,2.4406002410000003,13.895722805999998,2.9220459549999998,7.774741346,28.120577208,5.881206457999999,36.472166822000005,0.0,0.0,0.0,1.819299581,13.061879403,6.796918004,32.912214307999996,0.86668054,1.4481106380000002,1.1789636940000001,15.298371045000001,1.4711176400000001,6.244614235,4.501613442,5.097183173,10.3776863,4.688793050999999,0.0,2.987769065,47.416049324,0.10385505,0.10147579000000001,0.23030484599999998,0.105218686,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.271848345,0.0,0.249140706,0.0,0.138003997,0.062291795999999997,1.7378427470000002,0.013278390000000001,0.074647457,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.889687542,7.505594402,60.253198773,3.045702629,0.889687542,115.076963658,5.378746024,10.407331177,4.590901317,0.0,5.049546772,3.5853237,13.373504623,0.597533596,0.0,2.456703739,18.648037801999997,5.975414182,0.597533596,10.867136791,3.506360998,4.661708438,0.597533596,0.0,2.685980121,23.014309543,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,38.1489447,28.088611253999996,0.0,0.0,14.704631062,16.095383249,0.0,0.0,0.889687542,1.733316984,5.866532198,2.780236451,2.124690256,11.292795019,2.324501334,9.021150105,16.591256827000002,75.420916209,0.929612039,0.0,2.740311954,1.850624412,0.929612039,1.195078217,4.227551268,6.842976896,2.376926856,2.376926856,6.334181385,13.550603588000001,9.823081057,4.913426554,0.0,2.722220182,8.64137779,0.0,2.61665528,0.0,0.597533596,7.098848125,0.86668054,0.86668054,104.61201047,8.634961864,2.623004526,11.178168851,12.490411244,2.124690256,0.0,3.2141888759999997,11.578659217999999,0.0,0.0,4.051531415,6.188595213,3.254113373,0.86668054,0.0,1.850624412,10.300941408,0.0,25.846573547000002,3.912383169,15.871287226,7.941948945,8.44757081,7.047605056,20.097534477,0.929612039,0.0,6.091372249999999,2.991370796,11.585688199000002,0.0,0.0,1.77939326,1.859170143,6.918347949999999,2.9220459549999998,7.774741346,9.03810257,4.718338534,22.040552504,0.0,0.0,9.254157884,1.819299581,12.480449305,6.215487906,31.749346384,0.86668054,4.567894315,0.597533596,17.679914781,0.889687542,6.244614235,4.501613442,4.515753075,10.008759509,3.525925127,0.0,2.987769065,25.904779164,0.10385505,0.10172684900000001,0.23030484599999998,0.08151145300000001,0.0,0.035790683,0.0,0.0,0.0,0.0,0.275739108,0.0,0.19545760999999998,0.0,0.15817949199999998,0.062291795999999997,2.631222418,0.013278390000000001,0.074647457,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.889687542,1.7604015199999998,61.416066697,3.5208312819999996,0.889687542,131.78121284,3.651778286,14.462233321,0.889687542,0.0,6.793899943,4.748191624,10.500936902000001,0.597533596,0.0,6.142679092,17.871437856,10.045554748,1.1789636940000001,7.4131389720000005,2.360823358,4.661708438,0.597533596,0.0,2.685980121,4.985041748,0.0,10.612991642,4.193337822,0.581430098,1.776508315,2.1085757330000003,52.590047893000005,29.483456711999995,0.0,0.0,4.575662895,11.706460703000001,0.0,0.581430098,18.531130625,1.733316984,9.936672764,0.929612039,2.124690256,0.929612039,0.597533596,7.170525693,12.202334281,5.102777539,1.511042137,0.0,0.889687542,0.0,0.929612039,29.695424127000003,2.376926856,5.697439256,2.376926856,3.53979478,6.334181385,17.852721688000003,8.588599391999999,5.494856652,0.0,2.722220182,1.733316984,1.162867924,0.889687542,0.0,7.190748154,6.5347483109999995,0.86668054,0.86668054,105.562378262,0.0,2.623004526,30.322799067,23.537996274,31.199299966,0.581430098,2.650089062,1.7604015199999998,0.0,0.0,1.1789636940000001,6.205980646,2.690013559,5.518262107,0.0,0.581430098,13.577102489000001,0.581430098,27.733215954000002,8.073487175,8.96322642,3.5530263989999997,8.499594163,3.927821379,20.097534477,2.0924799629999997,0.0,2.390158475,2.991370796,10.333849114,0.0,0.581430098,2.360823358,2.4406002410000003,13.895722805999998,1.195078217,0.86668054,53.924601327999994,4.15423872,34.74519908400001,0.0,0.0,0.0,5.505274934,15.020887018000002,6.796918004,40.28403658,0.86668054,1.4481106380000002,1.1789636940000001,15.298371045000001,1.4711176400000001,6.244614235,4.501613442,3.3702154350000004,10.3776863,4.688793050999999,0.0,2.987769065,73.448020245,0.109928729,0.012016516,0.21601215899999998,0.100851767,0.0,0.0,1.410609896,0.0,0.0,0.0,0.17486256,0.0,0.397165924,0.0,0.12145761299999999,0.025778207,1.5678221760000002,0.013278390000000001,0.054911109,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.889687542,0.597533596,60.253198773,3.045702629,0.889687542,131.78121284,3.651778286,14.09330653,4.590901317,0.0,5.049546772,3.5853237,9.919506804000001,0.597533596,0.0,6.142679092,16.921070064,5.975414182,0.597533596,7.4131389720000005,1.77939326,4.661708438,0.597533596,0.0,2.685980121,23.014309543,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,49.207631070000005,28.320588787999995,0.0,0.0,4.575662895,16.095383249,0.0,0.0,4.575662895,1.733316984,5.866532198,2.780236451,2.124690256,0.929612039,0.597533596,9.021150105,16.591256827000002,75.420916209,0.929612039,0.0,2.740311954,1.850624412,0.929612039,12.253764587000001,4.227551268,5.116009158,2.376926856,2.376926856,6.334181385,13.782581122000002,6.369083238,4.913426554,0.0,2.722220182,1.733316984,0.0,0.889687542,0.0,4.283508949,5.371880387,0.86668054,0.86668054,104.61201047,0.0,2.623004526,17.055837339,12.490411244,2.124690256,0.0,1.487221138,9.85169148,0.0,0.0,0.597533596,4.461627475,1.5271456350000001,0.86668054,0.0,1.850624412,10.300941408,0.0,29.532548900000002,7.598358522,8.96322642,7.941948945,3.266552928,7.047605056,20.097534477,0.929612039,0.0,6.091372249999999,2.991370796,9.858720461,0.0,0.0,1.77939326,1.859170143,6.918347949999999,1.195078217,0.86668054,34.84212669,2.991370796,20.313584766,0.0,0.0,9.254157884,5.505274934,14.439456920000001,6.215487906,39.121168656,0.86668054,4.567894315,0.597533596,17.679914781,0.889687542,6.244614235,4.501613442,2.788785337,10.008759509,3.525925127,0.0,2.987769065,51.936750085,0.109928729,0.012267575,0.21601215899999998,0.077144534,0.0,0.0,0.512899224,0.0,0.0,0.0,0.178753323,0.0,0.343482828,0.0,0.141633108,0.025778207,2.461201847,0.013278390000000001,0.054911109,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.889687542,1.7604015199999998,61.416066697,5.371455694,0.889687542,113.34999592,3.651778286,14.477471742999999,4.590901317,0.0,6.793899943,4.748191624,10.500936902000001,0.597533596,0.0,2.456703739,21.572651631,10.045554748,1.1789636940000001,7.4131389720000005,2.360823358,4.661708438,0.597533596,0.0,2.685980121,25.340062608,0.0,10.612991642,4.193337822,0.581430098,1.776508315,2.1085757330000003,43.381985935,25.797481358999995,0.0,0.0,0.889687542,17.258251173,0.0,0.581430098,14.845155272000001,1.733316984,9.936672764,2.780236451,2.124690256,0.929612039,0.597533596,9.021150105,17.754124751,75.420916209,1.511042137,0.0,2.740311954,1.850624412,0.929612039,18.636737757,4.227551268,5.697439256,2.376926856,3.53979478,6.334181385,14.166746335000003,10.439223804,5.494856652,0.0,2.722220182,1.733316984,1.162867924,0.889687542,0.0,3.504772801,6.5347483109999995,0.86668054,0.86668054,109.263592037,0.0,2.623004526,21.114737109,23.537996274,31.199299966,0.581430098,2.650089062,11.014559404,0.0,0.0,1.1789636940000001,6.205980646,2.690013559,5.518262107,0.0,2.43205451,17.278316264,0.581430098,35.150434751000006,6.238136234000001,8.96322642,9.104816869,8.499594163,7.629035154,20.097534477,2.0924799629999997,0.0,6.091372249999999,2.991370796,12.184473526,0.0,0.581430098,2.360823358,2.4406002410000003,13.895722805999998,1.195078217,0.86668054,29.97120162,4.15423872,36.59582349600001,0.0,0.0,9.254157884,1.819299581,11.334911665000002,6.796918004,32.912214307999996,0.86668054,5.149324413,1.1789636940000001,26.401565195000003,1.4711176400000001,6.244614235,4.501613442,3.3702154350000004,14.078900075,4.688793050999999,0.0,2.987769065,43.962051505,0.100223512,0.012267575,0.202970045,0.07271773000000001,0.0,0.0,0.897710672,0.0,0.0,0.0,0.256513171,0.0,0.19756928599999998,0.0,0.196619845,0.025778207,2.519949099,0.013278390000000001,0.054911109,0.071112284,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.889687542,8.07092873,59.623458553999996,2.325753065,0.889687542,133.508180578,3.586137881,11.474464256000001,0.889687542,0.0,2.611033711,1.162867924,12.162326578,0.0,0.0,5.545145496,11.830214626,4.070140566,0.581430098,7.879367726,4.087791096,3.466630221,0.0,0.0,2.685980121,3.1924336049999997,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,44.224353121,31.742376313999998,0.0,0.0,18.390606415,5.731046521,0.0,0.581430098,18.531130625,1.733316984,9.339139167999999,0.929612039,0.929612039,11.292795019,1.726967738,0.0,9.214565216,4.505243943,1.511042137,0.0,0.889687542,0.0,0.929612039,28.50034591,1.77939326,5.034248519,1.77939326,2.942261184,2.748857685,20.11164129,10.249989068000001,4.299778435,0.0,0.929612039,8.64137779,1.162867924,2.61665528,0.0,6.593214558,8.261716049,0.86668054,0.86668054,102.574609197,8.634961864,2.623004526,33.113658474000005,12.780902014,30.004221749,0.581430098,3.7795232039999997,2.889835662,0.0,0.0,4.035427917,6.1403402410000005,3.819447701,5.518262107,0.0,0.581430098,8.796674437,0.581430098,17.574865434,6.878408958,6.908060806,1.162867924,13.083078449,3.330287783,20.097534477,2.0924799629999997,0.0,0.0,1.7962925790000002,10.268208709,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,1.726967738,7.774741346,52.131993185,4.6861282410000005,19.742523452,0.0,0.0,0.0,5.505274934,13.162531056,6.796918004,35.503608527999994,0.86668054,1.4481106380000002,0.581430098,10.517942993000002,1.4711176400000001,0.86668054,2.709005299,5.097183173,4.999752605,2.896184908,0.0,0.0,76.902018064,0.047558315000000004,0.10147579000000001,0.24334695999999997,0.12453387399999999,0.0,0.035790683,1.410609896,0.0,0.0,0.0,0.190150412,0.0,0.426192424,0.0,0.071533121,0.056137004000000004,1.690890803,0.013278390000000001,0.074647457,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.889687542,6.908060806,58.46059063,1.850624412,0.889687542,133.508180578,3.586137881,11.105537465,4.590901317,0.0,0.86668054,0.0,11.58089648,0.0,0.0,5.545145496,10.879846834,0.0,0.0,7.879367726,3.506360998,3.466630221,0.0,0.0,2.685980121,21.2217014,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,40.841936298,30.579508389999997,0.0,0.0,18.390606415,10.119969067,0.0,0.0,4.575662895,1.733316984,5.268998602,2.780236451,0.929612039,11.292795019,1.726967738,1.850624412,13.603487762,74.82338261299999,0.929612039,0.0,2.740311954,1.850624412,0.929612039,11.05868637,3.630017672,4.452818421,1.77939326,1.77939326,2.748857685,16.041500724000002,8.030472914,3.718348337,0.0,0.929612039,8.64137779,0.0,2.61665528,0.0,3.685975353,7.098848125,0.86668054,0.86668054,101.624241405,8.634961864,2.623004526,19.846696746,1.733316984,0.929612039,0.0,2.61665528,10.981125622,0.0,0.0,3.453997819,4.39598707,2.656579777,0.86668054,0.0,1.850624412,5.520513356,0.0,19.37419838,6.403280305,6.908060806,5.55179047,7.850037214,6.45007146,20.097534477,0.929612039,0.0,3.701213775,1.7962925790000002,9.793080055999999,0.0,0.0,1.77939326,1.859170143,4.528189475,1.726967738,7.774741346,33.049518547000005,3.523260317,5.310909134,0.0,0.0,9.254157884,5.505274934,12.581100958,6.215487906,34.340740604,0.86668054,4.567894315,0.0,12.899486729,0.889687542,0.86668054,2.709005299,4.515753075,4.630825814,1.733316984,0.0,0.0,55.390747904,0.047558315000000004,0.10172684900000001,0.24334695999999997,0.100826641,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.194041175,0.0,0.37250932800000003,0.0,0.09170861599999999,0.056137004000000004,2.584270474,0.013278390000000001,0.074647457,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.889687542,8.07092873,59.623458553999996,4.176377477,0.889687542,115.076963658,3.586137881,11.489702678,4.590901317,0.0,2.611033711,1.162867924,12.162326578,0.0,0.0,1.859170143,15.531428401,4.070140566,0.581430098,7.879367726,4.087791096,3.466630221,0.0,0.0,2.685980121,23.547454465,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,35.016291163,28.056400960999998,0.0,0.0,14.704631062,11.282836991,0.0,0.581430098,14.845155272000001,1.733316984,9.339139167999999,2.780236451,0.929612039,11.292795019,1.726967738,1.850624412,14.766355686,74.82338261299999,1.511042137,0.0,2.740311954,1.850624412,0.929612039,17.44165954,3.630017672,5.034248519,1.77939326,2.942261184,2.748857685,16.425665937,12.100613480000002,4.299778435,0.0,0.929612039,8.64137779,1.162867924,2.61665528,0.0,2.907239205,8.261716049,0.86668054,0.86668054,106.275822972,8.634961864,2.623004526,23.905596516,12.780902014,30.004221749,0.581430098,3.7795232039999997,12.143993545999999,0.0,0.0,4.035427917,6.1403402410000005,3.819447701,5.518262107,0.0,2.43205451,12.497888212,0.581430098,24.992084231,5.043058017,6.908060806,6.714658394000001,13.083078449,7.031501558,20.097534477,2.0924799629999997,0.0,3.701213775,1.7962925790000002,12.118833121,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,1.726967738,7.774741346,28.178593476999996,4.6861282410000005,21.593147864,0.0,0.0,9.254157884,1.819299581,9.476555703,6.796918004,28.131786255999998,0.86668054,5.149324413,0.581430098,21.621137143000002,1.4711176400000001,0.86668054,2.709005299,5.097183173,8.70096638,2.896184908,0.0,0.0,47.416049324,0.037853098,0.10172684900000001,0.23030484599999998,0.096399837,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.271801023,0.0,0.226595786,0.0,0.146695353,0.056137004000000004,2.643017726,0.013278390000000001,0.074647457,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.889687542,1.162867924,59.623458553999996,4.176377477,0.889687542,131.78121284,1.859170143,15.175678031,4.590901317,0.0,2.611033711,1.162867924,8.708328759,0.0,0.0,5.545145496,13.804460663,4.070140566,0.581430098,4.425369907,2.360823358,3.466630221,0.0,0.0,2.685980121,23.547454465,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,46.074977533,28.288378494999996,0.0,0.0,4.575662895,11.282836991,0.0,0.581430098,18.531130625,1.733316984,9.339139167999999,2.780236451,0.929612039,0.929612039,0.0,1.850624412,14.766355686,74.82338261299999,1.511042137,0.0,2.740311954,1.850624412,0.929612039,28.50034591,3.630017672,3.3072807810000002,1.77939326,2.942261184,2.748857685,16.657643471,8.646615661,4.299778435,0.0,0.929612039,1.733316984,1.162867924,0.889687542,0.0,6.593214558,6.5347483109999995,0.86668054,0.86668054,106.275822972,0.0,2.623004526,29.783265003999997,12.780902014,30.004221749,0.581430098,2.052555466,10.417025808,0.0,0.0,0.581430098,4.413372503,2.0924799629999997,5.518262107,0.0,2.43205451,12.497888212,0.581430098,28.678059584,8.72903337,0.0,6.714658394000001,7.9020605669999995,7.031501558,20.097534477,2.0924799629999997,0.0,3.701213775,1.7962925790000002,10.391865383,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,0.0,0.86668054,53.982617597,2.959160503,19.866180126,0.0,0.0,9.254157884,5.505274934,11.435563318000002,6.796918004,35.503608527999994,0.86668054,5.149324413,0.581430098,21.621137143000002,1.4711176400000001,0.86668054,2.709005299,3.3702154350000004,8.70096638,2.896184908,0.0,0.0,73.448020245,0.043926777,0.012267575,0.21601215899999998,0.092032918,0.0,0.0,1.410609896,0.0,0.0,0.0,0.17481523799999998,0.0,0.37462100400000004,0.0,0.130148969,0.019623415,2.472997155,0.013278390000000001,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.889687542,7.505594402,56.136679203,3.7554061370000005,0.889687542,138.432520498,5.378746024,10.392092755,0.889687542,0.0,4.182866232,3.5853237,15.933832543000001,0.597533596,0.0,6.142679092,13.213507043,5.975414182,0.597533596,10.000456251,3.506360998,2.475262774,0.597533596,0.0,1.819299581,1.792608143,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,53.640486913000004,38.548828316,0.0,0.0,23.511291004,10.543592779,0.0,0.0,4.575662895,2.56032792,7.107050426,0.929612039,2.124690256,11.292795019,3.604685891,8.45071025,7.986301959,4.236096999,0.929612039,0.0,0.889687542,0.0,0.929612039,12.253764587000001,2.376926856,5.976296356,2.376926856,2.376926856,7.614365942,14.183414543,9.666104025000001,4.913426554,0.0,2.722220182,6.908060806,0.0,2.61665528,0.0,4.283508949,5.365531141,0.0,0.0,101.78900800499999,8.634961864,0.889687542,19.519550269,12.037278817,2.124690256,0.0,3.2141888759999997,2.324501334,0.0,0.0,4.051531415,6.188595213,3.254113373,1.280184557,0.0,0.0,6.5997276330000005,1.280184557,20.12300213,6.161238127,15.871287226,2.390158475,8.44757081,3.346391281,19.60468302,0.929612039,0.0,2.390158475,2.124690256,6.268433566,0.0,0.0,1.77939326,1.859170143,6.918347949999999,2.9220459549999998,6.908060806,32.124821738,3.851657994,18.456611108,0.0,0.0,1.280184557,5.505274934,13.566445387999998,9.149680384,33.387900985,0.0,0.0,0.597533596,5.710040091000001,0.889687542,5.377933695,4.501613442,4.515753075,6.3075457340000005,1.792608143,0.0,2.987769065,53.124831445,0.099503191,0.10147579000000001,0.22109582799999997,0.10023968,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.194088497,0.0,0.395054248,0.0,0.08301726,0.062291795999999997,1.689961123,0.00021435,0.073067673,0.071112284,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.889687542,8.668462326,57.299547127,6.081159202,0.889687542,120.00130357799999,5.378746024,10.776257968,0.889687542,0.0,5.9272194030000005,4.748191624,16.515262641,0.597533596,0.0,2.456703739,17.86508861,10.045554748,1.1789636940000001,10.000456251,4.087791096,2.475262774,0.597533596,0.0,1.819299581,4.118361208,0.0,10.612991642,4.193337822,0.581430098,1.776508315,2.1085757330000003,47.814841778,36.02572088699999,0.0,0.0,19.825315651,11.706460703000001,0.0,0.581430098,14.845155272000001,2.56032792,11.177190992,0.929612039,2.124690256,11.292795019,3.604685891,8.45071025,9.149169883,4.236096999,1.511042137,0.0,0.889687542,0.0,0.929612039,18.636737757,2.376926856,6.557726454,2.376926856,3.53979478,7.614365942,14.567579756,13.736244591000002,5.494856652,0.0,2.722220182,6.908060806,1.162867924,2.61665528,0.0,3.504772801,6.528399065,0.0,0.0,106.44058957199998,8.634961864,0.889687542,23.578450039,23.084863847,31.199299966,0.581430098,4.3770568,3.4873692579999997,0.0,0.0,4.632961513000001,7.932948384,4.4169812969999995,5.931766124,0.0,0.581430098,13.577102489000001,1.861614655,25.740887981,4.801015839,15.871287226,3.5530263989999997,13.680612045,3.927821379,19.60468302,2.0924799629999997,0.0,2.390158475,2.124690256,8.594186631,0.0,0.581430098,2.360823358,2.4406002410000003,13.895722805999998,2.9220459549999998,6.908060806,27.253896668,5.014525918,34.738849838,0.0,0.0,1.280184557,1.819299581,10.461900132999999,9.731110482,27.178946637000003,0.0,0.581430098,1.1789636940000001,14.431690505000002,1.4711176400000001,5.377933695,4.501613442,5.097183173,10.3776863,2.955476067,0.0,2.987769065,45.150132865,0.089797974,0.10147579000000001,0.20805371399999997,0.09581287599999999,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.271848345,0.0,0.249140706,0.0,0.138003997,0.062291795999999997,1.748708375,0.00021435,0.073067673,0.071112284,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
217x217,0.889687542,7.505594402,56.136679203,5.606030549000001,0.889687542,120.00130357799999,5.378746024,10.407331177,4.590901317,0.0,4.182866232,3.5853237,15.933832543000001,0.597533596,0.0,2.456703739,16.914720818,5.975414182,0.597533596,10.000456251,3.506360998,2.475262774,0.597533596,0.0,1.819299581,22.147629003,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,44.432424955,34.862852962999995,0.0,0.0,19.825315651,16.095383249,0.0,0.0,0.889687542,2.56032792,7.107050426,2.780236451,2.124690256,11.292795019,3.604685891,10.301334662,13.538092429,74.554235669,0.929612039,0.0,2.740311954,1.850624412,0.929612039,1.195078217,4.227551268,5.976296356,2.376926856,2.376926856,7.614365942,10.49743919,11.516728437000001,4.913426554,0.0,2.722220182,6.908060806,0.0,2.61665528,0.0,0.597533596,5.365531141,0.0,0.0,105.49022177999998,8.634961864,0.889687542,10.311488311,12.037278817,2.124690256,0.0,3.2141888759999997,11.578659217999999,0.0,0.0,4.051531415,6.188595213,3.254113373,1.280184557,0.0,1.850624412,10.300941408,1.280184557,27.540220927,4.325887186,15.871287226,7.941948945,8.44757081,7.047605056,19.60468302,0.929612039,0.0,6.091372249999999,2.124690256,8.119057977999999,0.0,0.0,1.77939326,1.859170143,6.918347949999999,2.9220459549999998,6.908060806,8.171422029999999,3.851657994,20.30723552,0.0,0.0,10.534342441,1.819299581,9.880470034999998,9.149680384,26.016078713000002,0.0,3.701213775,0.597533596,16.813234241,0.889687542,5.377933695,4.501613442,4.515753075,10.008759509,1.792608143,0.0,2.987769065,23.638862705,0.089797974,0.10172684900000001,0.20805371399999997,0.072105643,0.0,0.035790683,0.0,0.0,0.0,0.0,0.275739108,0.0,0.19545760999999998,0.0,0.15817949199999998,0.062291795999999997,2.642088046,0.00021435,0.073067673,0.071112284,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
