coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature3,Ambiguouscells
211x211,0.0,10.155252778000001,9.368211446,10.954208846,0.0,6.423468492,2.380794442,15.328827044,4.3550404789999995,8.205343522,4.4825039229999994,4.551775417,4.689254621,0.0,2.084324048,1.307597182,16.74069362,10.194201457,1.2352568019999999,6.845919049,5.046548588,1.961419965,0.0,1.961419965,0.653826704,22.680773925,0.0,10.827781079000001,0.581430098,0.581430098,0.581430098,0.581430098,14.27566671,12.171423978,0.0,0.0,13.81494352,7.368485098000001,0.0,0.581430098,69.1422878,2.735080789,7.459048059000001,4.588775163999999,0.0,10.36318298,3.811291786,4.588775163999999,14.800156442999999,93.76318799,0.581430098,2.735080789,1.850624412,8.754270411,0.0,102.73232003000001,1.850624412,11.704409165000001,0.0,1.162867924,0.653826704,21.736694462,13.42050681,8.78677362,2.084324048,3.388907493,6.908060806,4.551775417,1.726967738,2.735080789,26.886788804,5.505099524,0.653826704,0.0,23.336132214000003,9.288788568,0.0,106.904289094,13.785735782,29.728436414,0.581430098,7.466442153999999,14.879074334999999,0.0,0.653826704,6.770508705999999,11.031789874000001,5.624916451,21.362099377000003,1.307597182,2.43205451,13.293852493,0.581430098,40.866624116,5.483974659,6.908060806,9.452809146,22.181386657,4.282643873,0.0,3.247191972,0.0,5.008810957,0.653826704,8.638426004,0.0,0.581430098,1.2352568019999999,7.773431161,18.988780756,3.03456492,7.56188751,216.739534272,2.889835662,21.821250844999998,0.0,0.0,9.254157884,2.084324048,2.9622245400000002,3.3165108869999997,18.644536557,0.0,4.282643873,0.581430098,32.726145569,3.31958085,2.615263862,1.307597182,6.476963046,9.078951523,5.982272761,2.615263862,0.0,115.90499805900001,0.018259670999999998,0.13686115,0.027334801,0.144067824,0.0,0.098400356,4.666755715,0.213040331,0.091746982,0.0,0.289492485,0.0,3.175468844,0.093054962,0.249408999,0.040578754,1.787173179,0.0,0.019736348,0.014299006,3.0,3.0,"[1, 2, 3]"
212x212,0.0,8.07092873,10.609201866,12.195199266,0.0,6.423468492,3.621784862,14.883175426,6.836970190999999,8.205343522,3.6391702949999996,4.551775417,4.689254621,0.0,1.24099042,3.7895268939999998,19.620264727,10.194201457,1.2352568019999999,4.761595001,6.6851381320000005,1.961419965,0.0,1.961419965,0.653826704,25.162703637,0.0,13.309710791,0.581430098,0.581430098,0.581430098,1.822420518,19.239561865,11.32809035,0.0,0.0,13.81494352,13.573253086000001,1.24099042,0.581430098,89.7471974,3.9760712089999997,9.940977771,3.7454415359999995,0.0,10.36318298,1.726967738,2.504451116,17.282086155,86.221914865,0.581430098,2.735080789,1.850624412,5.826695621,0.0,93.45677689000001,1.850624412,15.824853105,0.0,1.162867924,0.653826704,22.134300126,13.818112474,22.43887787,0.0,4.629897913,6.908060806,4.551775417,1.726967738,2.735080789,18.104534116,6.746089944,0.653826704,0.0,29.540900202000003,9.288788568,0.0,124.93321393400001,12.942402154,37.174220994,0.581430098,7.466442153999999,14.879074334999999,0.0,0.653826704,8.011499125999999,7.260847803000001,6.865906871,24.639318747000004,2.548587602,2.43205451,14.534842912999999,0.581430098,47.865520946000004,5.483974659,6.908060806,7.368485098000001,25.904300249000002,5.523634293,2.481929712,2.4038583439999996,0.0,5.008810957,0.653826704,8.638426004,0.0,0.581430098,1.2352568019999999,7.773431161,24.350241288,3.03456492,7.56188751,199.14007590199998,2.889835662,23.062241264999997,1.24099042,0.0,9.254157884,0.0,2.9622245400000002,3.3165108869999997,33.934055459,0.0,4.282643873,0.581430098,36.449059161,2.4762472219999996,2.615263862,1.307597182,2.308397836,10.319941943,5.138939133,2.615263862,0.0,121.917226439,0.018259670999999998,0.164380478,0.049483076,0.14750053400000002,0.0,0.12251599899999999,5.879876532,0.213040331,0.09232021400000001,0.0,0.301721775,0.0,2.569352529,0.0,0.241782213,0.05472697,1.787173179,0.041091738,0.040338548,0.028006834,3.0,3.0,"[1, 2, 4]"
213x213,0.0,10.155252778000001,2.4038583439999996,6.724965079,0.0,3.688387703,3.621784862,16.316659847,6.836970190999999,0.0,5.723494343,1.816694628,4.689254621,0.0,3.325314468,3.7895268939999998,21.704588774999998,4.72396727,1.2352568019999999,6.845919049,8.76946218,1.961419965,0.0,1.961419965,0.653826704,25.162703637,0.0,13.309710791,0.581430098,0.581430098,0.581430098,1.822420518,19.239561865,7.942180211,0.0,0.0,13.81494352,13.573253086000001,1.24099042,0.581430098,78.28577163,1.24099042,7.2058969820000005,5.829765584,0.0,10.36318298,3.811291786,4.588775163999999,11.811851968,87.78720210499999,0.581430098,0.0,1.850624412,7.260180042,0.0,80.82494512,1.850624412,15.174096364,0.0,1.162867924,0.653826704,16.013280652,15.902436521999999,14.233534348000001,2.084324048,1.8948171239999998,6.908060806,1.816694628,1.726967738,0.0,22.404358874,6.746089944,0.653826704,0.0,15.865160512000001,9.288788568,0.0,109.569235464,15.026726201999999,37.174220994,0.581430098,7.466442153999999,12.143993545999999,0.0,0.653826704,5.276418337,13.513719586,4.130826082,26.072803168,2.548587602,2.43205451,14.534842912999999,0.581430098,38.358346466,5.483974659,6.908060806,9.452809146,25.904300249000002,5.523634293,2.481929712,4.488182392,0.0,5.008810957,0.653826704,5.903345215,0.0,0.581430098,1.2352568019999999,7.773431161,23.699484546999997,3.03456492,7.56188751,205.923425232,2.889835662,23.062241264999997,1.24099042,0.0,9.254157884,2.084324048,2.9622245400000002,0.581430098,27.813035985,0.0,4.282643873,0.581430098,25.509178121000005,4.56057127,2.615263862,1.307597182,6.476963046,10.319941943,4.488182392,2.615263862,0.0,119.57773488900001,0.018259670999999998,0.154182488,0.049483076,0.13595227000000001,0.0,0.093483715,5.399287397,0.029020436,0.000573232,0.0,0.283898682,0.0,1.9767899299999998,0.093054962,0.260855928,0.058792135,1.787173179,0.041091738,0.040338548,0.028006834,3.0,3.0,"[1, 3, 4]"
214x214,0.0,10.155252778000001,10.609201866,10.887602084,0.0,4.462048527,2.967958158,18.397913932,6.183143487,8.205343522,5.069667639,3.897948713,4.035427917,0.0,3.325314468,2.481929712,17.127982282999998,9.540374753,0.581430098,5.5383218670000005,8.115635476,0.0,0.0,0.0,0.0,25.162703637,0.0,10.040672994,0.581430098,0.581430098,0.581430098,1.822420518,12.047560802,13.412414398,0.0,0.0,13.81494352,12.919426382000001,1.24099042,0.581430098,77.28447715,3.9760712089999997,9.287151067,5.17593888,0.0,10.36318298,3.811291786,3.93494846,14.666822293,98.72708314500001,0.581430098,2.735080789,1.850624412,9.995260831,0.0,89.58089034,1.850624412,13.332570661000002,0.0,1.162867924,0.0,20.295735667,13.941016557000001,22.43887787,2.084324048,3.9760712089999997,6.908060806,3.897948713,1.726967738,2.735080789,27.340664599,4.130826082,0.0,0.0,28.23330302,8.634961864,0.0,124.325073914,14.372899497999999,36.52039429,0.581430098,2.889835662,14.879074334999999,0.0,0.0,8.011499125999999,12.206122403999998,6.865906871,19.001012146,1.24099042,2.43205451,11.919579051,0.581430098,49.418822293999995,4.176377477,6.908060806,8.798982442,14.136972709,5.523634293,2.481929712,4.488182392,0.0,3.701213775,0.0,8.638426004,0.0,0.581430098,0.581430098,0.581430098,19.242564273,1.726967738,6.908060806,248.517880922,2.889835662,21.100821299999996,1.24099042,0.0,9.254157884,2.084324048,2.308397836,3.3165108869999997,28.826378444,0.0,4.282643873,0.581430098,34.487639196,3.9067445660000004,0.0,0.0,6.476963046,9.012344761,7.223263181,0.0,0.0,108.35770561900001,0.003631538,0.127427651,0.049483076,0.153136707,0.0,0.08893861,5.194170758,0.184019895,0.09232021400000001,0.0,0.286448627,0.0,2.672898901,0.093054962,0.177215997,0.058792135,1.787173179,0.041091738,0.040338548,0.013707828,3.0,3.0,"[2, 3, 4]"
215x215,0.0,1.162867924,9.368211446,10.954208846,1.781762191,23.127717674000003,0.653826704,14.846237187,4.3550404789999995,8.205343522,4.179942066,6.333537608,1.2352568019999999,0.0,0.0,4.993572535,12.929401834,10.194201457,1.2352568019999999,1.307597182,1.2352568019999999,3.743182156,0.0,1.961419965,0.653826704,22.680773925,1.781762191,10.827781079000001,0.581430098,0.581430098,0.581430098,0.581430098,28.897768440999997,10.319077464,0.0,0.0,3.685975353,7.368485098000001,0.0,0.581430098,96.257148523,2.735080789,7.459048059000001,2.504451116,0.0,0.0,0.0,4.286213307,14.800156442999999,81.25801971,0.581430098,4.51684298,1.850624412,4.585705201,0.0,142.53780784,1.850624412,7.8931173789999995,0.0,1.162867924,0.653826704,21.666110138999997,7.882184943,8.78677362,0.0,5.170669684,0.0,4.551775417,0.0,2.735080789,25.194591016,5.559893977,0.653826704,0.0,25.117894405,0.653826704,0.0,123.70408691200001,11.701411734,31.510198605,0.581430098,5.739474416,14.933868788,0.0,0.653826704,3.3165108869999997,4.833712544,7.4613640740000005,24.320529306,1.307597182,2.43205451,15.075614684000001,0.581430098,43.94744962,12.733365373,7.126995139,7.368485098000001,17.000368775,6.064406064,0.0,1.162867924,0.0,6.790573148,0.653826704,6.911458266,0.0,0.581430098,1.2352568019999999,7.773431161,20.467872069000002,1.307597182,2.435588895,258.957188112,1.162867924,20.094283107,0.0,0.0,11.035920075,3.685975353,4.921232155,3.3165108869999997,29.277157118999998,0.0,4.282643873,0.581430098,34.50790776,1.2352568019999999,2.615263862,1.307597182,2.363192289,9.078951523,3.897948713,2.615263862,0.0,175.72323338,0.02433335,0.13743325399999998,0.034038489000000005,0.150840205,0.0,0.12496548899999999,6.51185068,0.3590862,0.091746982,0.0,0.233936498,0.0,3.2776087130000002,0.0,0.322848793,0.004172908,1.6302213140000001,0.0,0.007626545,0.014299006,3.0,3.0,"[0, 1, 2]"
216x216,0.0,3.247191972,1.162867924,5.483974659,1.781762191,20.392636885,0.653826704,16.279721608,4.3550404789999995,0.0,6.264266114,3.598456819,1.2352568019999999,0.0,2.084324048,4.993572535,15.013725882,4.72396727,1.2352568019999999,3.3919212300000003,3.31958085,3.743182156,0.0,1.961419965,0.653826704,22.680773925,1.781762191,10.827781079000001,0.581430098,0.581430098,0.581430098,0.581430098,28.897768440999997,6.933167325,0.0,0.0,3.685975353,7.368485098000001,0.0,0.581430098,84.795722753,0.0,4.72396727,4.588775163999999,0.0,0.0,2.084324048,6.370537355,9.329922256,82.82330694999999,0.581430098,1.781762191,1.850624412,6.019189622,0.0,129.90597607,1.850624412,7.242360638,0.0,1.162867924,0.653826704,15.545090665,9.966508991000001,0.581430098,2.084324048,2.435588895,0.0,1.816694628,0.0,0.0,29.494415774,5.559893977,0.653826704,0.0,11.442154715000001,0.653826704,0.0,108.340108442,13.785735782,31.510198605,0.581430098,5.739474416,12.198787999,0.0,0.653826704,0.581430098,11.086584327,4.726283285,25.754013727,1.307597182,2.43205451,15.075614684000001,0.581430098,34.44027514,12.733365373,7.126995139,9.452809146,17.000368775,6.064406064,0.0,3.247191972,0.0,6.790573148,0.653826704,4.176377477,0.0,0.581430098,1.2352568019999999,7.773431161,19.817115328,1.307597182,2.435588895,265.740537442,1.162867924,20.094283107,0.0,0.0,11.035920075,5.770299401,4.921232155,0.581430098,23.156137644999998,0.0,4.282643873,0.581430098,23.568026720000002,3.31958085,2.615263862,1.307597182,6.531757498999999,9.078951523,3.247191972,2.615263862,0.0,173.38374183000002,0.02433335,0.127235264,0.034038489000000005,0.139291941,0.0,0.095933205,6.0312615450000004,0.175066305,0.0,0.0,0.21611340499999998,0.0,2.685046114,0.093054962,0.341922508,0.008238073,1.6302213140000001,0.0,0.007626545,0.014299006,3.0,3.0,"[0, 1, 3]"
217x217,0.0,1.162867924,2.4038583439999996,6.724965079,1.781762191,20.392636885,1.8948171239999998,15.83406999,6.836970190999999,0.0,5.420932486,3.598456819,1.2352568019999999,0.0,1.24099042,7.475502247,17.893296989,4.72396727,1.2352568019999999,1.307597182,4.958170394,3.743182156,0.0,1.961419965,0.653826704,25.162703637,1.781762191,13.309710791,0.581430098,0.581430098,0.581430098,1.822420518,33.861663596,6.089833697,0.0,0.0,3.685975353,13.573253086000001,1.24099042,0.581430098,105.400632353,1.24099042,7.2058969820000005,3.7454415359999995,0.0,0.0,0.0,4.286213307,11.811851968,75.282033825,0.581430098,1.781762191,1.850624412,3.091614832,0.0,120.63043293000001,1.850624412,11.362804578,0.0,1.162867924,0.653826704,15.942696328999999,10.364114655,14.233534348000001,0.0,3.6765793149999997,0.0,1.816694628,0.0,0.0,20.712161086000002,6.800884397,0.653826704,0.0,17.646922703,0.653826704,0.0,126.369033282,12.942402154,38.955983185,0.581430098,5.739474416,12.198787999,0.0,0.653826704,1.822420518,7.315642256,5.967273705,29.031233096999998,2.548587602,2.43205451,16.316605104,0.581430098,41.439171970000004,12.733365373,7.126995139,7.368485098000001,20.723282367,7.305396484,2.481929712,2.4038583439999996,0.0,6.790573148,0.653826704,4.176377477,0.0,0.581430098,1.2352568019999999,7.773431161,25.178575860000002,1.307597182,2.435588895,248.141079072,1.162867924,21.335273527,1.24099042,0.0,11.035920075,3.685975353,4.921232155,0.581430098,38.445656547,0.0,4.282643873,0.581430098,27.290940312000004,2.4762472219999996,2.615263862,1.307597182,2.363192289,10.319941943,2.4038583439999996,2.615263862,0.0,179.39597021,0.02433335,0.154754592,0.056186764,0.142724651,0.0,0.12004884799999999,7.2443823620000005,0.175066305,0.000573232,0.0,0.22834269499999998,0.0,2.078929799,0.0,0.334295722,0.022386289,1.6302213140000001,0.041091738,0.028228745,0.028006834,3.0,3.0,"[0, 1, 4]"
218x218,0.0,3.247191972,9.368211446,9.646611664,1.781762191,21.166297709000002,0.0,18.360975693,3.701213775,8.205343522,5.61043941,5.679710904,0.581430098,0.0,2.084324048,3.685975353,10.43711939,9.540374753,0.581430098,2.084324048,2.6657541460000003,1.781762191,0.0,0.0,0.0,22.680773925,1.781762191,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,21.705767377999997,12.403401511999999,0.0,0.0,3.685975353,6.714658394000001,0.0,0.581430098,83.79442827300001,2.735080789,6.8052213550000005,3.93494846,0.0,0.0,2.084324048,5.716710651,12.184892581,93.76318799,0.581430098,4.51684298,1.850624412,8.754270411,0.0,138.66192129,1.850624412,5.400834935,0.0,1.162867924,0.0,19.82754568,8.005089026,8.78677362,2.084324048,4.51684298,0.0,3.897948713,0.0,2.735080789,34.430721499,2.944630115,0.0,0.0,23.810297223,0.0,0.0,123.095946892,13.131909078,30.856371901,0.581430098,1.162867924,14.933868788,0.0,0.0,3.3165108869999997,9.778987145,7.4613640740000005,18.682222704999997,0.0,2.43205451,12.460350822,0.581430098,45.500750968,11.425768191,7.126995139,8.798982442,5.233041235,6.064406064,0.0,3.247191972,0.0,5.482975966,0.0,6.911458266,0.0,0.581430098,0.581430098,0.581430098,15.360195053999998,0.0,1.781762191,308.334993132,1.162867924,18.132863141999998,0.0,0.0,11.035920075,5.770299401,4.267405451,3.3165108869999997,24.169480103999998,0.0,4.282643873,0.581430098,32.546487795000004,2.6657541460000003,0.0,0.0,6.531757498999999,7.771354341,5.982272761,0.0,0.0,162.16371256000002,0.009705217,0.100480427,0.034038489000000005,0.156476378,0.0,0.0913881,5.826144906,0.330065764,0.091746982,0.0,0.21866335,0.0,3.381155085,0.093054962,0.258282577,0.008238073,1.6302213140000001,0.0,0.007626545,0.0,3.0,3.0,"[0, 2, 3]"
219x219,0.0,1.162867924,10.609201866,10.887602084,1.781762191,21.166297709000002,1.24099042,17.915324075,6.183143487,8.205343522,4.767105782,5.679710904,0.581430098,0.0,1.24099042,6.167905064999999,13.316690497,9.540374753,0.581430098,0.0,4.30434369,1.781762191,0.0,0.0,0.0,25.162703637,1.781762191,10.040672994,0.581430098,0.581430098,0.581430098,1.822420518,26.669662532999997,11.560067883999999,0.0,0.0,3.685975353,12.919426382000001,1.24099042,0.581430098,104.39933787300001,3.9760712089999997,9.287151067,3.091614832,0.0,0.0,0.0,3.632386603,14.666822293,86.221914865,0.581430098,4.51684298,1.850624412,5.826695621,0.0,129.38637815,1.850624412,9.521278875,0.0,1.162867924,0.0,20.225151344,8.40269469,22.43887787,0.0,5.7578334,0.0,3.897948713,0.0,2.735080789,25.648466811000002,4.185620535,0.0,0.0,30.015065211,0.0,0.0,141.124871732,12.28857545,38.302156481,0.581430098,1.162867924,14.933868788,0.0,0.0,4.557501307,6.008045074,8.702354494,21.959442075,1.24099042,2.43205451,13.701341242,0.581430098,52.499647798,11.425768191,7.126995139,6.714658394000001,8.955954827,7.305396484,2.481929712,2.4038583439999996,0.0,5.482975966,0.0,6.911458266,0.0,0.581430098,0.581430098,0.581430098,20.721655585999997,0.0,1.781762191,290.73553476200004,1.162867924,19.373853561999997,1.24099042,0.0,11.035920075,3.685975353,4.267405451,3.3165108869999997,39.458999006,0.0,4.282643873,0.581430098,36.269401387,1.822420518,0.0,0.0,2.363192289,9.012344761,5.138939133,0.0,0.0,168.17594094,0.009705217,0.127999755,0.056186764,0.159909088,0.0,0.11550374299999999,7.039265723,0.330065764,0.09232021400000001,0.0,0.23089264,0.0,2.77503877,0.0,0.250655791,0.022386289,1.6302213140000001,0.041091738,0.028228745,0.013707828,3.0,3.0,"[0, 2, 4]"
220x220,0.0,3.247191972,2.4038583439999996,5.417367897,1.781762191,18.43121692,1.24099042,19.348808496,6.183143487,0.0,6.85142983,2.944630115,0.581430098,0.0,3.325314468,6.167905064999999,15.401014544999999,4.070140566,0.581430098,2.084324048,6.3886677380000005,1.781762191,0.0,0.0,0.0,25.162703637,1.781762191,10.040672994,0.581430098,0.581430098,0.581430098,1.822420518,26.669662532999997,8.174157745,0.0,0.0,3.685975353,12.919426382000001,1.24099042,0.581430098,92.937912103,1.24099042,6.552070278,5.17593888,0.0,0.0,2.084324048,5.716710651,9.196588106,87.78720210499999,0.581430098,1.781762191,1.850624412,7.260180042,0.0,116.75454638000002,1.850624412,8.870522134000002,0.0,1.162867924,0.0,14.10413187,10.487018738,14.233534348000001,2.084324048,3.022752611,0.0,1.162867924,0.0,0.0,29.948291569000002,4.185620535,0.0,0.0,16.339325521,0.0,0.0,125.760893262,14.372899497999999,38.302156481,0.581430098,1.162867924,12.198787999,0.0,0.0,1.822420518,12.260916857,5.967273705,23.392926496,1.24099042,2.43205451,13.701341242,0.581430098,42.992473318,11.425768191,7.126995139,8.798982442,8.955954827,7.305396484,2.481929712,4.488182392,0.0,5.482975966,0.0,4.176377477,0.0,0.581430098,0.581430098,0.581430098,20.070898845000002,0.0,1.781762191,297.518884092,1.162867924,19.373853561999997,1.24099042,0.0,11.035920075,5.770299401,4.267405451,0.581430098,33.337979532,0.0,4.282643873,0.581430098,25.329520347000003,3.9067445660000004,0.0,0.0,6.531757498999999,9.012344761,4.488182392,0.0,0.0,165.83644938999998,0.009705217,0.11780176499999999,0.056186764,0.148360824,0.0,0.086471459,6.558676588,0.146045869,0.000573232,0.0,0.213069547,0.0,2.1824761710000002,0.093054962,0.269729506,0.026451454,1.6302213140000001,0.041091738,0.028228745,0.013707828,3.0,3.0,"[0, 3, 4]"
221x221,0.0,3.247191972,9.368211446,10.954208846,0.0,23.127717674000003,0.653826704,19.014802397,4.3550404789999995,8.205343522,4.4825039229999994,4.551775417,1.2352568019999999,0.0,2.084324048,4.993572535,15.013725882,10.194201457,1.2352568019999999,3.3919212300000003,3.31958085,1.961419965,0.0,1.961419965,0.653826704,22.680773925,0.0,10.827781079000001,0.581430098,0.581430098,0.581430098,0.581430098,25.334353079999996,12.403401511999999,0.0,0.0,3.685975353,7.368485098000001,0.0,0.581430098,72.828263153,2.735080789,7.459048059000001,4.588775163999999,0.0,0.0,2.084324048,4.588775163999999,14.800156442999999,93.76318799,0.581430098,2.735080789,1.850624412,8.754270411,0.0,113.79100640000001,1.850624412,9.977441426999999,0.0,1.162867924,0.653826704,21.968671995999998,9.966508991000001,8.78677362,2.084324048,3.388907493,0.0,4.551775417,0.0,2.735080789,30.572764156999998,3.778131786,0.653826704,0.0,23.336132214000003,0.653826704,0.0,112.78195758200002,13.785735782,29.728436414,0.581430098,5.739474416,13.152106597,0.0,0.653826704,3.3165108869999997,9.304822136,3.897948713,21.362099377000003,1.307597182,2.43205451,13.293852493,0.581430098,44.552599469,9.169950012,0.0,9.452809146,17.000368775,4.282643873,0.0,3.247191972,0.0,5.008810957,0.653826704,6.911458266,0.0,0.581430098,1.2352568019999999,7.773431161,18.988780756,1.307597182,0.653826704,242.54355839200002,1.162867924,20.094283107,0.0,0.0,9.254157884,5.770299401,4.921232155,3.3165108869999997,26.016358828999998,0.0,4.282643873,0.581430098,32.726145569,3.31958085,2.615263862,1.307597182,4.749995308,9.078951523,5.982272761,2.615263862,0.0,141.93696898,0.02433335,0.047401875999999996,0.013042114,0.13970090500000001,0.0,0.062609673,5.179654939,0.213040331,0.091746982,0.0,0.19250670000000003,0.0,3.323494062,0.093054962,0.232862615,0.004065165,1.617152608,0.0,0.0,0.014299006,3.0,3.0,"[1, 2, 3]"
222x222,0.0,1.162867924,10.609201866,12.195199266,0.0,23.127717674000003,1.8948171239999998,18.569150779,6.836970190999999,8.205343522,3.6391702949999996,4.551775417,1.2352568019999999,0.0,1.24099042,7.475502247,17.893296989,10.194201457,1.2352568019999999,1.307597182,4.958170394,1.961419965,0.0,1.961419965,0.653826704,25.162703637,0.0,13.309710791,0.581430098,0.581430098,0.581430098,1.822420518,30.298248234999996,11.560067883999999,0.0,0.0,3.685975353,13.573253086000001,1.24099042,0.581430098,93.433172753,3.9760712089999997,9.940977771,3.7454415359999995,0.0,0.0,0.0,2.504451116,17.282086155,86.221914865,0.581430098,2.735080789,1.850624412,5.826695621,0.0,104.51546326000002,1.850624412,14.097885367,0.0,1.162867924,0.653826704,22.366277659999998,10.364114655,22.43887787,0.0,4.629897913,0.0,4.551775417,0.0,2.735080789,21.790509469,5.019122206,0.653826704,0.0,29.540900202000003,0.653826704,0.0,130.81088242200002,12.942402154,37.174220994,0.581430098,5.739474416,13.152106597,0.0,0.653826704,4.557501307,5.533880065,5.138939133,24.639318747000004,2.548587602,2.43205451,14.534842912999999,0.581430098,51.55149629900001,9.169950012,0.0,7.368485098000001,20.723282367,5.523634293,2.481929712,2.4038583439999996,0.0,5.008810957,0.653826704,6.911458266,0.0,0.581430098,1.2352568019999999,7.773431161,24.350241288,1.307597182,0.653826704,224.94410002200001,1.162867924,21.335273527,1.24099042,0.0,9.254157884,3.685975353,4.921232155,3.3165108869999997,41.305877730999995,0.0,4.282643873,0.581430098,36.449059161,2.4762472219999996,2.615263862,1.307597182,0.581430098,10.319941943,5.138939133,2.615263862,0.0,147.94919736,0.02433335,0.07492120399999999,0.035190389,0.14313361500000002,0.0,0.086725316,6.392775756,0.213040331,0.09232021400000001,0.0,0.20473599000000003,0.0,2.717377747,0.0,0.225235829,0.018213381,1.617152608,0.041091738,0.0206022,0.028006834,3.0,3.0,"[1, 2, 4]"
223x223,0.0,3.247191972,2.4038583439999996,6.724965079,0.0,20.392636885,1.8948171239999998,20.0026352,6.836970190999999,0.0,5.723494343,1.816694628,1.2352568019999999,0.0,3.325314468,7.475502247,19.977621037,4.72396727,1.2352568019999999,3.3919212300000003,7.042494442,1.961419965,0.0,1.961419965,0.653826704,25.162703637,0.0,13.309710791,0.581430098,0.581430098,0.581430098,1.822420518,30.298248234999996,8.174157745,0.0,0.0,3.685975353,13.573253086000001,1.24099042,0.581430098,81.97174698299999,1.24099042,7.2058969820000005,5.829765584,0.0,0.0,2.084324048,4.588775163999999,11.811851968,87.78720210499999,0.581430098,0.0,1.850624412,7.260180042,0.0,91.88363149,1.850624412,13.447128626000001,0.0,1.162867924,0.653826704,16.245258186,12.448438703,14.233534348000001,2.084324048,1.8948171239999998,0.0,1.816694628,0.0,0.0,26.090334227,5.019122206,0.653826704,0.0,15.865160512000001,0.653826704,0.0,115.44690395200001,15.026726201999999,37.174220994,0.581430098,5.739474416,10.417025808,0.0,0.653826704,1.822420518,11.786751848,2.4038583439999996,26.072803168,2.548587602,2.43205451,14.534842912999999,0.581430098,42.044321819000004,9.169950012,0.0,9.452809146,20.723282367,5.523634293,2.481929712,4.488182392,0.0,5.008810957,0.653826704,4.176377477,0.0,0.581430098,1.2352568019999999,7.773431161,23.699484546999997,1.307597182,0.653826704,231.727449352,1.162867924,21.335273527,1.24099042,0.0,9.254157884,5.770299401,4.921232155,0.581430098,35.184858257,0.0,4.282643873,0.581430098,25.509178121000005,4.56057127,2.615263862,1.307597182,4.749995308,10.319941943,4.488182392,2.615263862,0.0,145.60970580999998,0.02433335,0.064723214,0.035190389,0.13158535100000002,0.0,0.057693032,5.912186621,0.029020436,0.000573232,0.0,0.18691289700000002,0.0,2.124815148,0.093054962,0.244309544,0.022278546,1.617152608,0.041091738,0.0206022,0.028006834,3.0,3.0,"[1, 3, 4]"
