coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Ependymal,Ambiguouscells
187x187,0.274911387,14.845883206000002,4.977126648,5.1434240529999995,3.092557963,97.860214028,12.109912680999999,22.233208200000004,0.0,1.3401217699999999,28.970048378,1.3003223369999999,4.963174757,0.137454413,0.137454413,4.098350283,13.113642897,7.162698529000001,15.426002688,23.365036200000002,80.242203152,10.073871306000001,0.41237493,1.202658227,0.5498155,3.0130052529999998,1.3401217699999999,8.24599547,3.193033056,0.718884511,1.131245598,1.646631351,17.803729716,21.439825636,0.0,0.137454413,33.759957508999996,3.327686959,1.3401217699999999,1.131245598,17.916354469999998,2.920747615,4.2075949790000005,0.41237493,0.274911387,12.012659042,4.269705694,1.065201253,1.162867924,1.649476062,0.581430098,2.1303971550000003,0.0,3.2644686499999995,2.061822428,28.637800323,0.41237493,5.160499054000001,14.477092281,2.6748700349999996,0.0,27.257274902,15.118286072,3.467941982,0.0,0.92774684,7.320435736,2.502989694,2.654714578,0.274911387,32.787820859,11.755353461999999,0.41237493,0.687252188,226.601288697,8.634961864,0.5498155,45.279697055,11.322496417,29.07460971,1.509176938,4.917199113,10.312202224,0.92774684,1.47756234,4.447802847,10.000097626,4.367398002,4.651581567,2.2678606980000002,0.718884511,7.939560076,0.581430098,15.979405824999999,7.489290758,6.908060806,1.712683424,39.568472935,1.131245598,12.169891538,1.3003223369999999,0.137454413,2.542737956,0.137454413,9.207132874,6.362579546,0.581430098,0.581430098,6.944009644,16.741862716,2.139342668,7.182972193,48.764486621,4.367398002,18.421581397999997,0.137454413,0.137454413,0.5498155,5.713338804,21.97220636,9.99677391,19.261409466,0.0,0.9938050279999999,0.581430098,10.749013865,1.4061659290000001,0.0,0.274911387,7.290954455,14.934296755,8.275872361000001,0.137454413,0.274911387,75.79583442799999,0.013336755,0.48598100200000005,0.097946321,0.279002062,0.0,0.448776956,1.410609896,4.187435108,0.0,0.0,0.240625207,0.0,4.4854399019999995,0.0,0.279797406,0.036513589,0.842984677,0.023021592,0.142829605,0.0,3.0,3.0,"[0, 1, 4]"
188x188,0.38640463,14.819912906,2.787025238,7.119754005999999,1.237760895,107.97513605799999,9.327308179,29.753789677,2.55410292,0.772801049,24.135479077,2.014224189,4.035427917,0.38640463,2.396955314,4.072379983,12.410300744999999,9.407628498000001,14.739736706999999,24.550892075,82.223143532,11.31362579,2.010591706,0.38640463,0.38640463,3.8713521139999996,1.624157314,9.490784019,9.088704483,0.967834728,2.67054816,0.581430098,19.847928503,23.42440602,0.0,0.0,33.916384563,5.341116167999999,0.0,1.8191909929999999,18.027847713,1.702713432,4.842941615,0.0,0.0,13.303690529999999,2.113372368,0.772801049,1.5492725539999999,3.713338361,1.8191909929999999,0.772801049,0.0,5.802381447,1.237760895,29.659581351,0.38640463,8.340149276,16.051513579,2.4006288189999996,2.010591706,23.895587169000002,13.477343804,4.602553198000001,0.0,3.713338361,7.759417071,3.2519859859999998,2.5783240029999996,0.38640463,29.062874189000002,6.44603656,0.38640463,0.38640463,204.96405077699998,8.634961864,1.702713432,44.681496969,11.898941295,30.312370605,0.967834728,7.919419109,7.683836603,0.38640463,1.624157314,5.738141348999999,7.878878973999999,3.2762402919999998,4.651581567,1.159235441,1.432786363,8.522973905,2.2841435299999997,17.318841342,6.784529467,6.908060806,3.559823238,35.302743114,1.740665539,9.610892027,1.9356689729999998,0.851356265,4.0211231000000005,0.38640463,11.243719435000001,7.135380595,0.581430098,1.3542311470000001,7.330414274000001,19.371705841999997,2.113372368,7.294465436,47.509924219000006,2.889835662,18.395611098,0.38640463,0.0,1.702713432,4.458776402,16.669325863,16.516014436,19.304827807,0.0,2.592021804,0.581430098,19.468901966,1.8191909929999999,0.772801049,0.0,5.943152005,17.472915158,4.103375474,0.851356265,2.55410292,71.48876893899998,0.013336755,0.345549399,0.040376915,0.28747079200000003,0.0,0.332295432,1.410609896,3.231596684,0.0,0.0,0.318140753,0.0,3.497661616,0.0,0.29132505200000003,0.07860884,0.9724216480000001,0.184977216,0.076740931,0.016971307,3.0,3.0,"[0, 2, 3]"
189x189,0.38640463,14.819912906,2.8634158129999996,7.272526342,2.2418903980000002,106.85367211799999,11.259245115999999,30.681536517,0.0,1.700547889,29.156492838,1.162867924,4.963174757,0.38640463,1.545599049,4.072379983,13.567272627,7.857667071000001,11.094809972,23.69953581,84.809006092,7.908178595,1.159235441,1.31415147,0.38640463,3.8713521139999996,1.700547889,9.490784019,4.831922085,0.967834728,0.967834728,1.509176938,18.996572238,22.573049755,0.0,0.0,33.370676967,2.8634158129999996,0.92774684,0.967834728,18.027847713,2.783293202,4.842941615,0.0,0.0,10.749587609999999,3.9688581359999997,1.700547889,1.5492725539999999,1.159235441,0.967834728,2.628286817,0.0,2.473345889,0.38640463,29.659581351,0.38640463,6.713793196,14.425157498999999,1.5492725539999999,1.159235441,24.583101435,14.557923574,2.8998397660000004,0.0,2.086982281,6.908060806,2.477019394,2.654714578,0.38640463,31.376812245000004,11.161271792,0.38640463,0.38640463,196.855829807,8.634961864,0.0,44.135789373,11.04758503,29.461014340000002,1.8955815679999999,4.5903835509999995,9.692197973,1.31415147,1.700547889,4.035427917,11.742757039,4.203987132,4.651581567,3.014721209,0.581430098,8.522973905,0.581430098,17.395231917,7.712276307,6.908060806,2.708466973,37.540242180999996,1.740665539,10.691471797,1.9356689729999998,0.0,4.1738954360000005,0.38640463,10.545102283,7.135380595,0.581430098,1.3542311470000001,7.330414274000001,17.745349762,2.113372368,7.294465436,48.437671059,3.8175825019999996,18.395611098,0.38640463,0.0,0.0,5.386523242,20.063139236,12.716873365000001,18.529861215,0.0,1.740665539,0.581430098,16.991201611,0.967834728,0.772801049,0.0,7.023731775,13.292507688999999,6.188115517,0.0,0.0,72.09998068699998,0.013336755,0.377083579,0.07456850100000001,0.290828235,0.0,0.353847622,1.410609896,3.395124319,0.0,0.0,0.29030546300000004,0.0,3.502583663,0.0,0.264996873,0.077003803,0.9724216480000001,0.207998808,0.121206311,0.016971307,3.0,3.0,"[0, 2, 4]"
190x190,0.0,14.433508276000001,2.9419710290000003,5.8839522650000005,2.706842033,110.082494708,11.724196751,21.408472369000002,2.55410292,0.92774684,28.003541337999998,2.014224189,4.963174757,0.0,0.851356265,3.685975353,12.643727027,9.331073529,19.070541563,23.391656634,89.578004322,9.768026741,0.851356265,0.92774684,0.0,2.325753065,1.779103105,7.558743282,4.838212496000001,0.581430098,2.2841435299999997,1.509176938,17.143083869999998,21.878806971,0.0,0.0,31.831355619,5.4960619589999995,0.92774684,1.432786363,17.641443083,4.486006634,4.070140566,0.0,0.0,12.9172859,3.5824535060000002,0.92774684,1.162867924,2.55410292,1.432786363,1.855485768,0.0,5.1845292380000005,0.851356265,28.50034591,0.0,5.790247596,16.20645937,2.014224189,0.851356265,27.222099534,12.010145019,2.2841435299999997,0.0,3.4818497600000002,7.759417071,3.793328196,3.506070843,0.0,31.848070842000002,9.307783424,0.0,0.0,234.12300669700002,8.634961864,1.702713432,45.687727138,11.898941295,29.925965975,1.509176938,8.074364899999999,8.303623896,0.92774684,1.779103105,5.738141348999999,10.740625838,3.8175825019999996,4.651581567,1.855485768,1.432786363,6.977374856,2.2841435299999997,14.768939662,6.939475258,6.908060806,2.014224189,40.25142553,0.581430098,10.84858618,1.162867924,0.851356265,3.5581992,0.0,8.462309491,6.362579546,0.581430098,0.581430098,6.944009644,16.821804162,1.726967738,6.908060806,47.66487001,3.8175825019999996,18.009206468,0.0,0.0,1.702713432,4.613722193,23.009947796,15.513754163000002,17.527730014,0.0,1.432786363,0.581430098,13.054844448999999,1.432786363,0.0,0.0,6.79440447,16.468621261,8.355813807,0.851356265,2.55410292,75.04678924699999,0.013336755,0.43661887099999996,0.07456850100000001,0.292707568,0.0,0.418871286,1.410609896,3.836196853,0.0,0.0,0.26997588600000005,0.0,4.091882142999999,0.0,0.27253298800000003,0.038118625999999996,0.842984677,0.023021592,0.11883033,0.0,3.0,3.0,"[0, 3, 4]"
191x191,0.6613160170000001,8.86970829,5.673537121999999,8.081939226,2.4748330899999997,122.188827958,4.201800828,17.853915898,2.55410292,1.185175979,16.634158905,2.1516786019999996,4.035427917,0.5238590430000001,2.534409727,4.484754913000001,15.434319534999998,10.644700693,22.162216932,6.289325356,105.68534500599999,8.662338003999999,2.422966636,0.6613160170000001,0.93622013,4.558604302,2.036532244,10.178036207,11.700307441,1.105289141,3.22036366,0.718884511,21.359930614,11.11217134,0.0,0.137454413,33.739189305,6.578188363,0.41237493,2.3690064929999997,18.3027591,1.8401678449999999,4.980396028,0.41237493,0.274911387,14.953166591999999,2.800624556,0.9102554620000001,1.5492725539999999,5.362814423,1.8191909929999999,1.047712436,0.0,8.139103257,3.2995833230000002,29.797035764,0.79877956,10.264503654,4.1516398,3.9126309299999997,2.010591706,31.592998301999998,18.288198289,7.489065082,0.0,3.713338361,8.171792001,3.6643609159999997,2.5783240029999996,0.6613160170000001,22.386168905,9.744962863,0.79877956,1.073656818,153.978403977,8.634961864,2.2525289319999997,42.167669738,12.173852682,30.312370605,0.967834728,9.019035720000002,11.395128362999998,0.38640463,2.173972814,6.150516279,8.841064194,3.8260557919999996,4.651581567,1.571610371,1.570240776,9.485159125000001,2.2841435299999997,19.380663769999998,7.334344967,6.908060806,4.109638738,19.790270367,2.2904810390000003,6.2723312710000005,2.073123386,0.9888106779999999,4.708375288,0.5238590430000001,14.542645738,0.772801049,0.581430098,1.3542311470000001,0.967834728,15.483287769999999,2.5257472979999998,7.569376823000001,48.60954083000001,3.4396511619999997,18.807986028,0.5238590430000001,0.137454413,2.2525289319999997,5.558393013,22.442465044,20.364766750999998,16.378641145,0.0,3.004396734,0.581430098,20.568518577000003,2.6439268240000002,0.772801049,0.274911387,8.142415422,14.684165414999999,6.5775369480000005,0.9888106779999999,2.829014307,72.68611519099998,0.013336755,0.360845398,0.063754735,0.30301517099999997,0.0,0.325692635,1.410609896,2.97712744,0.0,0.0,0.30781188400000004,0.0,3.6359254389999998,0.0,0.303930543,0.07860884,0.9644832270000001,0.184977216,0.076881428,0.016971307,3.0,3.0,"[1, 2, 3]"
192x192,0.6613160170000001,8.86970829,5.7499276969999995,8.234711562,3.4789625930000003,121.067364018,6.133737764999999,18.781662738,0.0,2.112922819,21.655172666,1.3003223369999999,4.963174757,0.5238590430000001,1.683053462,4.484754913000001,16.591291416999997,9.094739266,18.517290197,5.437969091,108.27120756599999,5.256890809,1.571610371,1.589062857,0.93622013,4.558604302,2.112922819,10.178036207,7.443525043,1.105289141,1.517650228,1.646631351,20.508574349,10.260815075,0.0,0.137454413,33.193481709,4.100488008,1.3401217699999999,1.517650228,18.3027591,2.920747615,4.980396028,0.41237493,0.274911387,12.399063671999999,4.656110324,1.838002302,1.5492725539999999,2.808711503,0.967834728,2.903198204,0.0,4.810067699,2.448227058,29.797035764,0.79877956,8.638147574,2.52528372,3.0612746649999996,1.159235441,32.280512568,19.368778059,5.78635165,0.0,2.086982281,7.320435736,2.8893943239999995,2.654714578,0.6613160170000001,24.700106961000003,14.460198094999999,0.79877956,1.073656818,145.870183007,8.634961864,0.5498155,41.621962142,11.322496417,29.461014340000002,1.8955815679999999,5.6900001620000005,13.403489732999999,1.31415147,2.2503633890000003,4.447802847,12.704942259,4.753802631999999,4.651581567,3.427096139,0.718884511,9.485159125000001,0.581430098,19.457054345,8.262091807,6.908060806,3.258282473,22.027769434,2.2904810390000003,7.3529110410000005,2.073123386,0.137454413,4.861147624,0.5238590430000001,13.844028585999999,0.772801049,0.581430098,1.3542311470000001,0.967834728,13.856931689999998,2.5257472979999998,7.569376823000001,49.537287670000005,4.367398002,18.807986028,0.5238590430000001,0.137454413,0.5498155,6.486139853,25.836278417000003,16.56562568,15.603674553,0.0,2.153040469,0.581430098,18.090818222000003,1.792570559,0.772801049,0.274911387,9.222995191999999,10.503757945999999,8.662276991,0.137454413,0.274911387,73.29732693899999,0.013336755,0.392379578,0.097946321,0.306372614,0.0,0.347244825,1.410609896,3.1406550749999997,0.0,0.0,0.279976594,0.0,3.6408474859999997,0.0,0.277602364,0.077003803,0.9644832270000001,0.207998808,0.121346808,0.016971307,3.0,3.0,"[1, 2, 4]"
193x193,0.274911387,8.48330366,5.828482912999999,6.846137485,3.9439142280000006,124.296186608,6.5986894,9.50859859,2.55410292,1.3401217699999999,20.502221165999998,2.1516786019999996,4.963174757,0.137454413,0.9888106779999999,4.098350283,15.667745817,10.568145723999999,26.493021788,5.130089915,113.04020579600001,7.116738955,1.2637311949999999,1.202658227,0.5498155,3.0130052529999998,2.191478035,8.24599547,7.449815454,0.718884511,2.83395903,1.646631351,18.655085981,9.566572291,0.0,0.137454413,31.654160360999995,6.733134154,1.3401217699999999,1.982601863,17.916354469999998,4.623461046999999,4.2075949790000005,0.41237493,0.274911387,14.566761962,4.269705694,1.065201253,1.162867924,4.203578982,1.432786363,2.1303971550000003,0.0,7.521251048000001,2.913178693,28.637800323,0.41237493,7.714601974000001,4.306585591,3.5262262999999994,0.851356265,34.919510667,16.820999504,5.1706554140000005,0.0,3.4818497600000002,8.171792001,4.2057031259999995,3.506070843,0.274911387,25.171365558,12.606709726999998,0.41237493,0.687252188,183.137359897,8.634961864,2.2525289319999997,43.173899907,12.173852682,29.925965975,1.509176938,9.173981511,12.014915656,0.92774684,2.328918605,6.150516279,11.702811058000002,4.367398002,4.651581567,2.2678606980000002,1.570240776,7.939560076,2.2841435299999997,16.83076209,7.489290758,6.908060806,2.564039689,24.738952783000002,1.131245598,7.510025424,1.3003223369999999,0.9888106779999999,4.245451388,0.137454413,11.761235794,0.0,0.581430098,0.581430098,0.581430098,12.933386089999999,2.139342668,7.182972193,48.764486621,4.367398002,18.421581397999997,0.137454413,0.137454413,2.2525289319999997,5.713338804,28.783086977000004,19.362506478,14.601543351999998,0.0,1.8451612929999999,0.581430098,14.154461060000001,2.257522194,0.0,0.274911387,8.993667886999999,13.679871517999999,10.829975281,0.9888106779999999,2.829014307,76.244135499,0.013336755,0.45191486999999997,0.097946321,0.308251947,0.0,0.412268489,1.410609896,3.581727609,0.0,0.0,0.25964701700000004,0.0,4.230145966,0.0,0.285138479,0.038118625999999996,0.835046256,0.023021592,0.118970827,0.0,3.0,3.0,"[1, 3, 4]"
194x194,0.38640463,8.45733336,3.714772078,8.975239773999999,3.0932466630000004,133.28964469800002,5.748021834999999,17.956926907,2.55410292,1.700547889,20.688665626000002,2.014224189,4.963174757,0.38640463,2.396955314,4.072379983,16.121375547,11.263114266,22.161829072,5.464589525,117.60700873599998,4.951046244,2.010591706,1.31415147,0.38640463,3.8713521139999996,2.551904154,9.490784019,9.088704483,0.967834728,2.67054816,1.509176938,19.847928503,10.69979641,0.0,0.0,31.264879819,6.268863007999999,0.92774684,1.8191909929999999,18.027847713,4.486006634,4.842941615,0.0,0.0,13.303690529999999,3.9688581359999997,1.700547889,1.5492725539999999,3.713338361,1.8191909929999999,2.628286817,0.0,6.730128287,1.237760895,29.659581351,0.38640463,9.267896116,4.254650809,2.4006288189999996,2.010591706,32.2453372,16.260637006,4.602553198000001,0.0,4.641085201,7.759417071,4.1797328259999995,3.506070843,0.38640463,23.760356944,12.012628057,0.38640463,0.38640463,153.391901007,8.634961864,1.702713432,42.029992224999994,11.898941295,30.312370605,1.8955815679999999,8.847165948999999,11.394911405,1.31415147,2.551904154,5.738141348999999,13.445470471,4.203987132,4.651581567,3.014721209,1.432786363,8.522973905,2.2841435299999997,18.246588182,7.712276307,6.908060806,3.559823238,22.710722029000003,1.740665539,6.031605683,1.9356689729999998,0.851356265,5.876608868000001,0.38640463,13.099205203,0.772801049,0.581430098,1.3542311470000001,0.967834728,13.936873135999999,2.113372368,7.294465436,48.437671059,3.8175825019999996,18.395611098,0.38640463,0.0,1.702713432,5.386523242,26.874019853,22.082605933,13.869995100999999,0.0,2.592021804,0.581430098,20.396648806,1.8191909929999999,0.772801049,0.0,8.726445207,12.038082452,8.742218437,0.851356265,2.55410292,72.54828175799999,0.013336755,0.34301744700000003,0.07456850100000001,0.32007812,0.0,0.317339155,1.410609896,2.78941682,0.0,0.0,0.309327273,0.0,3.2472897269999996,0.0,0.270337946,0.07860884,0.9644832270000001,0.207998808,0.097347533,0.016971307,3.0,3.0,"[2, 3, 4]"
195x195,0.6613160170000001,14.069419912,3.659312933,5.904097140999999,1.623476825,95.75285537799999,9.713024109,30.209598717,3.701213775,1.185175979,23.357632946,0.137454413,3.453997819,0.5238590430000001,1.683053462,4.484754913000001,11.929848823,3.169112932,10.513767734,24.524271641000002,72.305912264,11.619470355,1.571610371,0.6613160170000001,0.93622013,22.587872096999998,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,17.126157526,21.822556760999998,0.0,0.137454413,35.844986453,7.561663714,0.41237493,0.93622013,4.34729137,0.137454413,0.9102554620000001,2.262999342,0.274911387,12.399063671999999,2.800624556,2.760879874,5.938195100000001,73.12685017300001,0.38640463,1.047712436,1.850624412,5.732945270999999,2.448227058,12.355376224,2.649403972,7.128970636,14.32214649,1.898406741,1.159235441,19.860621971,14.365968703,5.204921552,0.0,1.159235441,7.320435736,0.79877956,1.726967738,0.6613160170000001,27.095385001,7.7307386739999995,0.79877956,1.073656818,196.491964985,8.634961864,0.5498155,31.006505157999996,0.274911387,0.38640463,0.38640463,3.599385398,17.783704891,0.38640463,1.3226165490000001,3.866372749,5.393997591,2.663187868,0.0,1.571610371,1.9880788249999999,6.208998043999999,0.0,20.328640451,6.859216314,6.908060806,7.647205019,29.386749283999997,5.4102647159999995,10.932197385,0.9102554620000001,0.137454413,6.706875631,0.5238590430000001,11.513414165,7.135380595,0.0,0.772801049,6.7489841760000004,12.31438954,2.5257472979999998,7.569376823000001,29.527066192,2.276783238,4.37637171,0.5238590430000001,0.137454413,9.803973383999999,5.558393013,15.050154329,10.417604085,19.875639335000002,0.0,5.272824146,0.0,19.544615118,1.211140461,0.772801049,0.274911387,5.858271891999999,15.569663861,2.860566104,0.137454413,0.274911387,50.72654396,0.013336755,0.395162589,0.063754735,0.250058053,0.0,0.362201102,0.512899224,3.582834939,0.0,0.0,0.292680837,0.0,3.837536279,0.0,0.318764965,0.077003803,1.865801319,0.184977216,0.100740206,0.016971307,3.0,3.0,"[0, 1, 2]"
196x196,0.274911387,13.683015282000001,3.7378681489999996,4.515523064,2.0884284600000003,98.981677968,10.177975744,20.936534569,6.255316694999999,0.41237493,22.204681446000002,0.9888106779999999,3.453997819,0.137454413,0.9888106779999999,4.098350283,11.006303223,4.64251939,18.489499325,24.216392465000002,77.074910494,13.479318501000002,1.2637311949999999,0.274911387,0.5498155,21.042273048,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,15.272669158,21.128313976999998,0.0,0.137454413,34.305665104999996,10.19430986,0.41237493,1.401171765,3.96088674,1.8401678449999999,0.137454413,2.262999342,0.274911387,14.566761962,2.414219926,1.9880788249999999,5.55179047,74.521717652,0.851356265,0.274911387,1.850624412,8.44412862,2.913178693,11.196140783,2.262999342,6.205425036,16.103448360999998,2.363358376,0.851356265,22.49962007,11.818190148,4.589225316,0.0,2.55410292,8.171792001,2.115088362,2.5783240029999996,0.274911387,27.566643598,5.877250306,0.41237493,0.687252188,233.759141875,8.634961864,2.2525289319999997,32.558442922999994,1.126267652,0.851356265,0.0,7.083366747,16.395130814,0.0,1.401171765,5.569086180999999,4.39186639,2.276783238,0.0,0.41237493,2.83943509,4.663398995,1.702713432,17.702348196,6.086415265,6.908060806,6.952962235,32.097932633,4.251029275,11.089311768,0.137454413,0.9888106779999999,6.091179394999999,0.137454413,9.430621373000001,6.362579546,0.0,0.0,6.362579546,11.39084394,2.139342668,7.182972193,28.754265142999998,2.276783238,3.98996708,0.137454413,0.137454413,11.506686815999998,4.785591964,17.996962889,13.214484883,18.873508134,0.0,4.9649449699999995,0.0,15.608257956,1.676092096,0.0,0.274911387,5.6289445869999994,18.745777433,5.028264394000001,0.9888106779999999,2.829014307,53.67335252,0.013336755,0.454697881,0.063754735,0.25193738600000004,0.0,0.427224766,0.512899224,4.0239074729999995,0.0,0.0,0.27235126,0.0,4.426834759,0.0,0.32630108,0.038118625999999996,1.736364348,0.0,0.098364225,0.0,3.0,3.0,"[0, 1, 3]"
197x197,0.274911387,13.683015282000001,3.814258724,4.6682954,3.092557963,97.860214028,12.109912680999999,21.864281409,3.701213775,1.3401217699999999,27.225695207,0.137454413,4.381744659,0.137454413,0.137454413,4.098350283,12.163275105,3.092557963,14.84457259,23.365036200000002,79.660773054,10.073871306000001,0.41237493,1.202658227,0.5498155,21.042273048,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,14.421312893,20.276957711999998,0.0,0.137454413,33.759957508999996,7.716609505,1.3401217699999999,0.5498155,3.96088674,2.920747615,0.137454413,2.262999342,0.274911387,12.012659042,4.269705694,2.915825665,5.55179047,71.967614732,0.0,2.1303971550000003,1.850624412,5.115093062,2.061822428,11.196140783,2.262999342,4.579068956,14.477092281,1.512002111,0.0,23.187134336,12.898769918,2.886511884,0.0,0.92774684,7.320435736,1.3401217699999999,2.654714578,0.274911387,29.880581654,10.592485538,0.41237493,0.687252188,225.65092090500002,8.634961864,0.5498155,32.012735326999994,0.274911387,0.0,0.92774684,3.754331189,18.403492184,0.92774684,1.47756234,3.866372749,8.255744455,3.2045300780000003,0.0,2.2678606980000002,1.9880788249999999,4.663398995,0.0,17.778738771,7.0141621050000005,6.908060806,6.1016059700000005,34.3354317,4.251029275,12.169891538,0.137454413,0.137454413,6.243951731,0.137454413,8.732004221,6.362579546,0.0,0.0,6.362579546,9.76448786,2.139342668,7.182972193,29.682011983,3.2045300780000003,3.98996708,0.137454413,0.137454413,9.803973383999999,5.713338804,21.390776262000003,9.415343812,18.098541542000003,0.0,4.113588705,0.0,13.130557601,0.824735831,0.0,0.274911387,6.709524356999999,14.565369964,7.113004437000001,0.137454413,0.274911387,54.284564268,0.013336755,0.48623206100000005,0.097946321,0.255294829,0.0,0.448776956,0.512899224,4.187435108,0.0,0.0,0.24451597000000003,0.0,4.431756806,0.0,0.299972901,0.036513589,1.736364348,0.023021592,0.142829605,0.0,3.0,3.0,"[0, 1, 4]"
198x198,0.38640463,13.657044982,1.624157314,6.644625353,1.237760895,107.97513605799999,9.327308179,29.384862885999997,6.255316694999999,0.772801049,22.391125906,0.851356265,3.453997819,0.38640463,2.396955314,4.072379983,11.459932953000001,5.337487932,14.158306609,24.550892075,81.641713434,11.31362579,2.010591706,0.38640463,0.38640463,21.900619909,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,16.465511680000002,22.261538096,0.0,0.0,33.916384563,9.730038713999999,0.0,1.237760895,4.072379983,1.702713432,0.772801049,1.850624412,0.0,13.303690529999999,2.113372368,2.623425461,5.938195100000001,74.03147703100001,1.237760895,0.772801049,1.850624412,7.653005859,1.237760895,12.217921811,2.237029042,7.758719178,16.051513579,1.237760895,2.010591706,19.825446603,11.25782765,4.0211231000000005,0.0,3.713338361,7.759417071,2.089118062,2.5783240029999996,0.38640463,26.155634984,5.283168635999999,0.38640463,0.38640463,204.013682985,8.634961864,1.702713432,31.414535240999996,0.851356265,1.237760895,0.38640463,6.756551185,15.775126563,0.38640463,1.624157314,5.156711251,6.134525802999999,2.113372368,0.0,1.159235441,2.701980677,5.246812824,1.702713432,19.118174288,6.309400814,6.908060806,7.948745784,30.069701879,4.860449216,9.610892027,0.772801049,0.851356265,7.722336875,0.38640463,10.768590782,7.135380595,0.0,0.772801049,6.7489841760000004,12.394330986,2.113372368,7.294465436,28.427449581,1.726967738,3.96399678,0.38640463,0.0,10.956871315999999,4.458776402,16.087895765,15.934584338,18.141959883,0.0,5.711805481,0.0,21.850445702000002,1.237760895,0.772801049,0.0,5.361721907,17.103988367,2.94050755,0.851356265,2.55410292,49.977498779,0.013336755,0.345800458,0.040376915,0.26376355900000004,0.0,0.332295432,0.512899224,3.231596684,0.0,0.0,0.322031516,0.0,3.44397852,0.0,0.311500547,0.07860884,1.865801319,0.184977216,0.076740931,0.016971307,3.0,3.0,"[0, 2, 3]"
199x199,0.38640463,13.657044982,1.700547889,6.797397689,2.2418903980000002,106.85367211799999,11.259245115999999,30.312609725999998,3.701213775,1.700547889,27.412139666999998,0.0,4.381744659,0.38640463,1.545599049,4.072379983,12.616904835000001,3.7875265049999998,10.513379874,23.69953581,84.227575994,7.908178595,1.159235441,1.31415147,0.38640463,21.900619909,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,15.614155415,21.410181831,0.0,0.0,33.370676967,7.252338359,0.92774684,0.38640463,4.072379983,2.783293202,0.772801049,1.850624412,0.0,10.749587609999999,3.9688581359999997,3.5511723010000003,5.938195100000001,71.477374111,0.38640463,2.628286817,1.850624412,4.323970301,0.38640463,12.217921811,2.237029042,6.132363098,14.425157498999999,0.38640463,1.159235441,20.512960868999997,12.33840742,2.318409668,0.0,2.086982281,6.908060806,1.31415147,2.654714578,0.38640463,28.46957304,9.998403868,0.38640463,0.38640463,195.905462015,8.634961864,0.0,30.868827644999996,0.0,0.38640463,1.31415147,3.427515627,17.783487933,1.31415147,1.700547889,3.453997819,9.998403868,3.0411192079999996,0.0,3.014721209,1.850624412,5.246812824,0.0,19.194564863,7.237147654,6.908060806,7.097389519,32.307200945999995,4.860449216,10.691471797,0.772801049,0.0,7.875109211000001,0.38640463,10.06997363,7.135380595,0.0,0.772801049,6.7489841760000004,10.767974906,2.113372368,7.294465436,29.355196421000002,2.654714578,3.96399678,0.38640463,0.0,9.254157884,5.386523242,19.481709138,12.135443267,17.366993291,0.0,4.860449216,0.0,19.372745347000002,0.38640463,0.772801049,0.0,6.442301677,12.923580897999999,5.0252475930000005,0.0,0.0,50.588710526999996,0.013336755,0.377334638,0.07456850100000001,0.267121002,0.0,0.353847622,0.512899224,3.395124319,0.0,0.0,0.294196226,0.0,3.448900567,0.0,0.285172368,0.077003803,1.865801319,0.207998808,0.121206311,0.016971307,3.0,3.0,"[0, 2, 4]"
