coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODImmature1
224x224,1.3001450270000001,0.0,64.583818945,6.989061016,2.8027885059999997,121.742970089,10.339578363000001,13.257428036,2.121049374,0.410457485,5.8784189,3.554925522,16.287299087,0.0,1.965992169,5.142780895,19.956905424000002,0.410457485,1.231361832,6.021430294,7.849847722,1.690642042,0.410457485,0.410457485,2.2297570660000003,4.018241449,0.410457485,10.603784748,3.732400545,0.410457485,2.05224928,4.213222791,117.892468151,33.821569486,0.0,0.0,6.420829616,10.168251103,0.0,0.410457485,0.889687542,2.970785405,17.352169471,0.929612039,0.929612039,2.895604208,3.656634211,9.31661201,11.419492847999999,5.551664367,2.571412429,0.0,0.889687542,1.64180039,0.929612039,49.8613012,4.652593945,11.842041892000001,2.189850745,2.600309629,6.62384389,20.901391076,8.384883343,17.222881285,0.820916369,1.340069524,1.965992169,1.9131009639999998,1.3001450270000001,0.0,0.410457485,4.869925235,1.50264208,0.0,104.69918827199999,0.0,1.710603911,8.4099563,8.714131641,13.877501003999999,1.9131009639999998,2.392329622,8.208947562,0.0,1.64180039,0.0,4.171661412,2.021796634,3.246176726,0.0,0.820916369,21.255459858000002,1.690642042,30.161271599,10.759429859,142.45938446,5.057544848,2.669019332,6.02547116,24.847288664,9.138559601,0.0,0.820916369,14.229013389000002,6.714242965,0.0,0.410457485,2.189850745,6.201592788,11.909265243,0.0,2.594801648,7.533450007,0.929612039,24.393698012999998,0.0,0.0,1.280184557,4.877476345,15.437240186,22.943532799,82.28675352,0.410457485,5.520917691,1.50264208,23.907639004,0.889687542,1.092184595,6.588098432,6.065398812,7.900300251,42.855951113,0.0,0.0,23.871935846,0.216115505,0.039739369,0.20209973699999997,0.027584076000000003,0.010425737,0.010747040999999999,0.0,0.0,0.0,0.0,0.020089968,0.0,0.605281388,0.0,0.003467705,0.019623415,1.1647945670000002,0.009457243,0.061890304,0.001682785,3.0,3.0
225x225,0.410457485,0.0,78.405242368,11.220355209000001,3.970062681,111.612486726,10.339578363000001,22.235086692000003,1.231361832,0.410457485,8.116363942,3.554925522,19.870369887000003,0.0,4.140375849,6.847548773,25.633864591,1.096117558,1.231361832,8.814571084,5.358389352,15.025297980000001,0.410457485,1.096117558,2.2067500640000004,5.331934402,0.410457485,11.289444821,4.096640062,0.410457485,3.874444296,5.46714985,136.643696545,38.942642037,1.727344509,0.0,6.216802146999999,9.760122345,0.568266986,1.096117558,0.0,7.117106971,18.275827419,1.615272112,2.183539098,2.656956548,2.3763021149999997,15.669606230000001,20.556218692,24.855639225,2.571412429,1.253927059,0.568266986,1.64180039,0.929612039,65.56220680999999,3.558860758,19.447828883,0.410457485,0.820916369,5.734156348,22.478238607999998,13.274546645000001,15.230447613,1.3891833550000001,2.593996583,2.3015839700000003,1.9131009639999998,2.137801994,0.0,0.410457485,11.56679416,3.054982693,2.237945042,119.650131284,0.0,2.554233353,13.06909001,9.617991399000001,12.358540426,1.9131009639999998,1.50264208,8.208947562,0.0,2.7783353330000002,0.0,6.306018969,2.021796634,2.8325251700000003,1.822195016,2.192180871,28.730611667999998,1.690642042,33.5054722,25.077844268,160.631613959,6.997076336,1.371264502,5.135783618,34.443163061,9.138559601,0.685660073,3.21134432,5.711939241,9.291185644,0.685660073,1.664384544,13.598176517999999,2.2696276280000003,18.725770143,0.0,4.147142261,18.053957811,3.167557081,28.725786039,0.568266986,0.0,1.280184557,2.707456707,16.512230291999998,35.907695434000004,95.079161704,1.845405011,4.421606062,10.984249031,35.415004018000005,0.0,3.212792194,5.706592455,8.478403394,16.582834175000002,53.285834245000004,1.371264502,0.0,41.071804867,0.202701655,0.055304574,0.062342213,0.078869453,0.0,0.008675473,0.019721556,0.0,0.0,0.0,0.053203622,0.0,0.841541907,0.0,0.028161249000000003,0.0,1.819663084,0.013278390000000001,0.015066868,0.0,4.0,4.0
226x226,0.0,0.0,87.824075283,10.723606451,3.149146312,113.16802141000001,2.951354738,21.652121907999998,0.0,0.0,4.422289205,1.092184595,18.639008055,0.0,6.1063680179999995,3.5639380210000002,20.535851299,0.685660073,0.0,6.351830157,3.219919228,14.614840495,0.0,0.685660073,1.7962925790000002,5.245677291,0.0,8.005834069,3.2757236929999998,0.0,1.822195016,2.183539098,144.056439705,39.266833816,1.727344509,0.0,5.806344662,8.528760513,0.568266986,0.685660073,0.0,6.706649486000001,19.010457756,1.615272112,2.183539098,4.622948717,3.931836799,15.497109097000001,18.503969412,24.034722856,0.929612039,1.253927059,0.568266986,0.0,0.929612039,62.666887599999995,0.685660073,11.649301297000001,0.0,0.0,5.323698863000001,24.682113203,10.40134596,11.774189148,0.568266986,2.183539098,4.267576139,1.092184595,1.727344509,0.0,0.0,10.335432328,2.644525208,2.237945042,125.548080616,0.0,1.733316984,7.733165414999999,8.300372816,13.827764659,1.092184595,1.092184595,0.0,0.0,1.136534943,0.0,5.895561484,2.021796634,4.798517339,1.822195016,1.371264502,24.36696353,1.280184557,28.407458908,24.991587156999998,183.102808439,4.1238756510000005,1.371264502,5.135783618,36.409155229999996,0.929612039,0.685660073,2.390427951,17.098241026,6.417984959,0.685660073,1.253927059,13.187719032999999,5.791135303,14.62130785,0.0,3.7366847759999997,17.233041442,3.167557081,12.632783038,0.568266986,0.0,1.280184557,4.673448876,23.55511498,33.034494749000004,115.95270625500001,1.4349475260000002,3.9248573039999997,10.573791545999999,15.713590528000001,0.0,3.212792194,6.851668255,8.478403394,12.888759438,60.889479462,1.371264502,0.0,40.661347381999995,0.036467196,0.05460432,0.083723037,0.082189755,0.010425737,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.057888811,0.0,0.590171155,0.0,0.028161249000000003,0.0,1.84571429,0.022521283000000003,0.023625847,0.001682785,4.0,4.0
227x227,0.410457485,0.0,88.234532768,13.186347378,2.877878086,112.48629430000001,9.247393768,25.074867257,1.231361832,0.410457485,5.932019779,2.462740927,15.501659213000002,0.0,6.1063680179999995,6.847548773,26.289216275999998,1.096117558,1.231361832,8.814571084,7.324381520999999,15.025297980000001,0.410457485,1.096117558,2.2067500640000004,7.297926571,0.410457485,5.828440968,3.0044554669999997,0.410457485,3.874444296,5.46714985,128.12453636499998,40.908634206,1.727344509,0.0,6.216802146999999,5.391411671,0.568266986,1.096117558,0.0,7.117106971,12.596520948,1.615272112,2.183539098,4.622948717,4.342294284,19.601571389999997,16.187508018,23.76345463,2.571412429,1.253927059,0.568266986,1.64180039,0.929612039,48.08409602,3.558860758,17.26348472,0.410457485,0.820916369,3.5498121850000004,22.915184087,12.18236205,16.97806861,1.3891833550000001,2.593996583,4.267576139,0.820916369,2.137801994,0.0,0.410457485,11.56679416,1.962798098,2.237945042,125.548080616,0.0,2.554233353,10.884745847000001,9.399639405,9.737322708,0.820916369,0.410457485,8.208947562,0.0,2.7783353330000002,0.0,5.213834374,0.929612039,4.798517339,1.822195016,2.192180871,31.351947525,1.690642042,26.516785629999998,21.582832584,143.161103349,4.812732173000001,1.371264502,1.859170143,33.132541755,9.138559601,0.685660073,3.21134432,16.416513916,8.199001049,0.685660073,1.664384544,13.598176517999999,6.201592788,15.449156668,0.0,1.962798098,15.869613648000001,3.167557081,26.323067533999996,0.568266986,0.0,1.280184557,3.581264281,22.191687186,24.987043704,101.633481894,1.845405011,5.295413636,9.892064436,32.138390543,0.0,2.120607599,6.580400029,5.201789919,13.3062207,44.107628895000005,1.371264502,0.0,37.795191392,0.217559936,0.028281974999999997,0.083723037,0.070596325,0.010425737,0.0024699490000000004,0.019721556,0.0,0.0,0.0,0.057888811,0.0,0.487631271,0.0,0.024693544,0.0,1.763920359,0.022521283000000003,0.023625847,0.001682785,4.0,4.0
228x228,0.410457485,0.0,87.548872695,10.443776792000001,1.9131009639999998,113.578478895,10.339578363000001,13.825695022,1.231361832,0.410457485,6.74509944,3.554925522,17.813408170000002,0.0,5.420707945,6.847548773,23.394990286,0.410457485,1.231361832,3.329421467,6.638721448,14.339637907,0.410457485,0.410457485,2.2067500640000004,6.612266497999999,0.410457485,10.603784748,3.4109799890000003,0.410457485,3.188784223,4.781489777,140.169314645,40.908634206,1.727344509,0.0,5.531142074,8.388857843,0.568266986,0.410457485,0.0,6.431446898000001,19.556159515,0.929612039,1.497879025,4.622948717,3.656634211,9.31661201,19.18495419,6.343719525,2.571412429,0.568266986,0.568266986,1.64180039,0.929612039,62.36336016,2.873200685,13.276989418,0.410457485,0.820916369,5.734156348,26.319226223,13.274546645000001,17.791148270999997,1.3891833550000001,1.90833651,4.267576139,1.9131009639999998,2.137801994,0.0,0.410457485,8.824223574000001,2.36932262,0.86668054,122.119852348,0.0,2.554233353,8.955216284,11.583983568,15.604845513,1.9131009639999998,1.50264208,8.208947562,0.0,2.7783353330000002,0.0,4.934754467,2.021796634,4.112857266,1.136534943,0.820916369,24.34360162,1.690642042,33.323563633999996,13.330878277,185.10467555900001,5.625811834,0.0,5.135783618,35.723495156999995,9.138559601,0.0,2.525684247,16.823038438,9.291185644,0.0,0.978724471,12.912516445,6.201592788,13.240620525999999,0.0,3.4614821879999997,9.140617846,1.7962925790000002,27.263549939999997,0.568266986,0.0,1.280184557,3.987788803,23.690371276,31.793821708,109.487931084,1.845405011,6.387598231,2.070909066,26.501664053000002,0.0,2.527132121,7.672584624000001,7.792743321,12.468960449,58.81867156599999,0.0,0.0,41.071804867,0.217559936,0.050388484,0.083723037,0.057998649,0.010425737,0.010747041,0.0,0.0,0.0,0.0,0.029240304,0.0,0.605281388,0.0,0.003467705,0.0,1.6808116830000002,0.022521283000000003,0.023625847,0.001682785,4.0,4.0
229x229,0.410457485,0.0,88.234532768,13.186347378,3.970062681,111.30544878900001,10.339578363000001,25.598784866000003,1.231361832,0.410457485,8.116363942000001,3.554925522,16.460863256000003,0.0,6.1063680179999995,5.142780895,27.861061872999997,1.096117558,1.231361832,8.814571084,6.756114535,12.752267874,0.410457485,1.096117558,2.2067500640000004,7.297926571,0.410457485,11.289444821,3.5283730760000003,0.410457485,2.737909353,4.898882864,142.572653965,33.521376255,1.727344509,0.0,6.216802146999999,9.760122345,0.0,1.096117558,0.0,7.117106971,17.968789482,1.615272112,1.615272112,4.622948717,4.342294284,19.601571389999997,18.851450814,23.150871347,2.571412429,0.685660073,0.0,1.64180039,0.929612039,62.88943825,3.558860758,18.879561897000002,0.410457485,0.820916369,5.734156348,27.239652997,12.706279659,18.594145787000002,0.820916369,2.0257295969999998,3.6993091529999997,1.9131009639999998,2.137801994,0.0,0.410457485,9.293764054,3.054982693,2.237945042,117.59257727999999,0.0,2.554233353,12.500823024,10.447448625,16.290505586000002,1.9131009639999998,1.50264208,8.208947562,0.0,1.64180039,0.0,4.601251091,2.021796634,4.798517339,0.685660073,2.192180871,30.650731696,1.690642042,36.86917037399999,25.339068559,168.86702347899998,6.42880935,1.371264502,5.135783618,32.431325926,9.138559601,0.685660073,1.506576442,17.508698511000002,9.291185644,0.685660073,1.096117558,1.096117558,6.201592788,16.452740036999998,0.0,4.147142261,14.64445118,3.167557081,29.555243265,0.0,0.0,1.280184557,4.673448876,20.398202044999998,31.361693712999998,112.070091944,1.2771380250000002,6.387598231,10.415982045000002,35.415004018,0.0,2.644525208,6.536049681,8.478403394,13.741518486,54.544238945000004,1.371264502,0.0,41.071804867,0.210008097,0.055304573999999995,0.063300833,0.05493537899999999,0.010425737,0.010747041,0.019721556,0.0,0.0,0.0,0.033563274000000004,0.0,0.8415419069999999,0.0,0.028161249000000003,0.0,1.6190671060000001,0.022521283000000003,0.013363888,0.001682785,4.0,4.0
230x230,1.3001450270000001,0.0,66.611618678,11.220355209000001,4.859750223,137.592119376,8.480408220000001,18.516738355,2.121049374,0.410457485,8.116363942,3.554925522,22.419697874,0.0,4.140375849,4.98837863,21.915516253999996,1.096117558,1.231361832,12.373260451,7.137782612,15.025297980000001,0.410457485,1.096117558,2.166825567,5.331934402,0.410457485,9.430274678,4.056715565,0.410457485,3.874444296,4.537537811,130.745931006,40.32205502,1.727344509,0.0,7.106489689,8.750730268,0.568266986,1.096117558,0.889687542,7.117106971,20.944846751,0.685660073,1.253927059,1.727344509,2.3763021149999997,15.669606230000001,16.837870355,24.775862342,1.64180039,1.253927059,1.4579545280000001,1.64180039,0.0,65.56220680999999,5.338254018,17.58865874,2.189850745,2.600309629,4.764673747,21.468846531,11.415376502,11.512099276,1.3891833550000001,1.664384544,2.3015839700000003,1.9131009639999998,3.027489536,0.0,0.410457485,11.487017277,3.054982693,2.237945042,115.348711564,0.0,3.4439208949999998,13.958777551999999,9.617991399000001,11.428928387,1.9131009639999998,2.392329622,8.208947562,0.0,2.7783353330000002,0.0,8.975038301,1.092184595,2.8325251700000003,1.822195016,2.192180871,28.690687171,1.690642042,29.787123862999998,25.077844268,160.631613959,6.997076336,4.040283834,4.166301017,20.458352623000003,8.208947562,0.685660073,3.21134432,4.782327201999999,8.321703043,0.685660073,1.664384544,15.377569777999998,0.410457485,19.535619332,0.0,4.147142261,18.863807,2.237945042,28.725786039,0.568266986,0.0,1.280184557,2.66753221,15.502838215,34.938212833,82.023708826,1.845405011,4.421606062,10.984249031,34.485391979000006,0.889687542,3.212792194,6.556373676,5.689618057,15.653222136,53.285834245000004,1.371264502,0.0,34.405141414,0.22286613900000002,0.043288058000000004,0.237914686,0.078690335,0.0,0.008675473,0.019721556,0.0,0.0,0.0,0.068149245,0.0,0.841541907,0.0,0.028161249000000003,0.019623415,1.8891984000000002,0.01306404,0.068398193,0.0,4.0,4.0
231x231,0.889687542,0.0,76.030451593,10.723606451,4.038833854,139.14765405999998,1.092184595,17.933773571,0.889687542,0.0,4.422289205,1.092184595,21.188336042000003,0.0,6.1063680179999995,1.704767878,16.817502962,0.685660073,0.0,9.910519524000001,4.999312488,14.614840495,0.0,0.685660073,1.756368082,5.245677291,0.0,6.1466639260000004,3.235799196,0.0,1.822195016,1.253927059,138.158674166,40.646246799000004,1.727344509,0.0,6.696032204,7.519368436,0.568266986,0.685660073,0.889687542,6.706649486000001,21.679477088,0.685660073,1.253927059,3.6933366779999997,3.931836799,15.497109097000001,14.785621075,23.954945972999997,0.0,1.253927059,1.4579545280000001,0.0,0.0,62.666887599999995,2.465053333,9.790131154000001,1.77939326,1.77939326,4.354216262,23.672721126000003,8.542175817,8.055840811,0.568266986,1.253927059,4.267576139,1.092184595,2.617032051,0.0,0.0,10.255655444999999,2.644525208,2.237945042,121.246660896,0.0,2.623004526,8.622852957,8.300372816,12.89815262,1.092184595,1.9818721369999999,0.0,0.0,1.136534943,0.0,8.564580816,1.092184595,4.798517339,1.822195016,1.371264502,24.327039033000002,1.280184557,24.689110571,24.991587156999998,183.102808439,4.1238756510000005,4.040283834,4.166301017,22.424344792,0.0,0.685660073,2.390427951,16.168628987,5.448502358,0.685660073,1.253927059,14.967112293,3.93196516,15.431157039,0.0,3.7366847759999997,18.042890631000002,2.237945042,12.632783038,0.568266986,0.0,1.280184557,4.633524379,22.545722902999998,32.065012148,102.89725337700001,1.4349475260000002,3.9248573039999997,10.573791545999999,14.783978488999999,0.889687542,3.212792194,7.701449476,5.689618057,11.959147398999999,60.889479462,1.371264502,0.0,33.994683929,0.05663168,0.042587804,0.25929551,0.082010637,0.010425737,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.072834434,0.0,0.590171155,0.0,0.028161249000000003,0.019623415,1.9152496060000002,0.022306933,0.076957172,0.001682785,4.0,4.0
232x232,1.3001450270000001,0.0,76.44090907799999,13.186347378,3.767565628,138.46592694999998,7.388223625,21.35651892,2.121049374,0.410457485,5.932019779,2.462740927,18.0509872,0.0,6.1063680179999995,4.98837863,22.570867938999996,1.096117558,1.231361832,12.373260451,9.103774780999998,15.025297980000001,0.410457485,1.096117558,2.166825567,7.297926571,0.410457485,3.9692708249999997,2.9645309699999998,0.410457485,3.874444296,4.537537811,122.226770826,42.288047189,1.727344509,0.0,7.106489689,4.382019594,0.568266986,1.096117558,0.889687542,7.117106971,15.26554028,0.685660073,1.253927059,3.6933366779999997,4.342294284,19.601571389999997,12.469159681,23.683677746999997,1.64180039,1.253927059,1.4579545280000001,1.64180039,0.0,48.08409602,5.338254018,15.404314577000001,2.189850745,2.600309629,2.5803295840000002,21.905792010000003,10.323191907,13.259720273,1.3891833550000001,1.664384544,4.267576139,0.820916369,3.027489536,0.0,0.410457485,11.487017277,1.962798098,2.237945042,121.246660896,0.0,3.4439208949999998,11.774433389,9.399639405,8.807710668999999,0.820916369,1.3001450270000001,8.208947562,0.0,2.7783353330000002,0.0,7.882853706,0.0,4.798517339,1.822195016,2.192180871,31.312023028000002,1.690642042,22.798437293,21.582832584,143.161103349,4.812732173000001,4.040283834,0.889687542,19.147731317,8.208947562,0.685660073,3.21134432,15.486901877000001,7.229518448,0.685660073,1.664384544,15.377569777999998,4.342422645,16.259005857,0.0,1.962798098,16.679462837000003,2.237945042,26.323067533999996,0.568266986,0.0,1.280184557,3.541339784,21.182295109000002,24.017561103,88.578029016,1.845405011,5.295413636,9.892064436,31.208778503999998,0.889687542,2.120607599,7.43018125,2.413004582,12.376608661,44.107628895000005,1.371264502,0.0,31.128527938999998,0.23772442,0.016265459,0.25929551,0.070417207,0.010425737,0.0024699490000000004,0.019721556,0.0,0.0,0.0,0.072834434,0.0,0.487631271,0.0,0.024693544,0.019623415,1.8334556750000002,0.022306933,0.076957172,0.001682785,4.0,4.0
233x233,1.3001450270000001,0.0,75.755249005,10.443776792000001,2.8027885059999997,139.558111545,8.480408220000001,10.107346685,2.121049374,0.410457485,6.74509944,3.554925522,20.362736157,0.0,5.420707945,4.98837863,19.676641949,0.410457485,1.231361832,6.888110834000001,8.418114708000001,14.339637907,0.410457485,0.410457485,2.166825567,6.612266497999999,0.410457485,8.744614605,3.371055492,0.410457485,3.188784223,3.8518777379999998,134.27154910599998,42.288047189,1.727344509,0.0,6.420829616,7.379465766,0.568266986,0.410457485,0.889687542,6.431446898000001,22.225178847000002,0.0,0.568266986,3.6933366779999997,3.656634211,9.31661201,15.466605852999999,6.263942642,1.64180039,0.568266986,1.4579545280000001,1.64180039,0.0,62.36336016,4.652593945,11.417819275,2.189850745,2.600309629,4.764673747,25.309834146,11.415376502,14.072799933999999,1.3891833550000001,0.978724471,4.267576139,1.9131009639999998,3.027489536,0.0,0.410457485,8.744446691,2.36932262,0.86668054,117.818432628,0.0,3.4439208949999998,9.844903826,11.583983568,14.675233474,1.9131009639999998,2.392329622,8.208947562,0.0,2.7783353330000002,0.0,7.603773799,1.092184595,4.112857266,1.136534943,0.820916369,24.303677123000003,1.690642042,29.605215297,13.330878277,185.10467555900001,5.625811834,2.669019332,4.166301017,21.738684719,8.208947562,0.0,2.525684247,15.893426398999999,8.321703043,0.0,0.978724471,14.691909705,4.342422645,14.050469714999998,0.0,3.4614821879999997,9.950467034999999,0.86668054,27.263549939999997,0.568266986,0.0,1.280184557,3.9478643059999996,22.680979199,30.824339107,96.432478206,1.845405011,6.387598231,2.070909066,25.572052014,0.889687542,2.527132121,8.522365845,5.0039579839999995,11.53934841,58.81867156599999,0.0,0.0,34.405141414,0.23772442,0.038371968000000006,0.25929551,0.05781953099999999,0.010425737,0.010747041,0.0,0.0,0.0,0.0,0.044185927,0.0,0.605281388,0.0,0.003467705,0.019623415,1.7503469990000002,0.022306933,0.076957172,0.001682785,4.0,4.0
234x234,1.3001450270000001,0.0,76.44090907799999,13.186347378,4.859750223,137.28508143899998,8.480408220000001,21.880436529,2.121049374,0.410457485,8.116363942000001,3.554925522,19.010191243,0.0,6.1063680179999995,3.283610752,24.142713535999995,1.096117558,1.231361832,12.373260451,8.535507795000001,12.752267874,0.410457485,1.096117558,2.166825567,7.297926571,0.410457485,9.430274678,3.488448579,0.410457485,2.737909353,3.9692708249999997,136.674888426,34.900789238,1.727344509,0.0,7.106489689,8.750730268,0.0,1.096117558,0.889687542,7.117106971,20.637808813999996,0.685660073,0.685660073,3.6933366779999997,4.342294284,19.601571389999997,15.133102477,23.071094463999998,1.64180039,0.685660073,0.889687542,1.64180039,0.0,62.88943825,5.338254018,17.020391754000002,2.189850745,2.600309629,4.764673747,26.230260920000003,10.847109516,14.87579745,0.820916369,1.096117558,3.6993091529999997,1.9131009639999998,3.027489536,0.0,0.410457485,9.213987171,3.054982693,2.237945042,113.29115755999999,0.0,3.4439208949999998,13.390510566,10.447448625,15.360893547,1.9131009639999998,2.392329622,8.208947562,0.0,1.64180039,0.0,7.2702704229999995,1.092184595,4.798517339,0.685660073,2.192180871,30.610807199000003,1.690642042,33.150822037,25.339068559,168.86702347899998,6.42880935,4.040283834,4.166301017,18.446515488,8.208947562,0.685660073,1.506576442,16.579086472,8.321703043,0.685660073,1.096117558,2.875510818,4.342422645,17.262589226,0.0,4.147142261,15.454300369000002,2.237945042,29.555243265,0.0,0.0,1.280184557,4.633524379,19.388809968,30.392211112,99.014639066,1.2771380250000002,6.387598231,10.415982045000002,34.485391979,0.889687542,2.644525208,7.385830902,5.689618057,12.811906447,54.544238945000004,1.371264502,0.0,34.405141414,0.230172581,0.043288058,0.23887330599999998,0.054756261,0.010425737,0.010747041,0.019721556,0.0,0.0,0.0,0.048508897,0.0,0.8415419069999999,0.0,0.028161249000000003,0.019623415,1.6886024220000002,0.022306933,0.066695213,0.001682785,4.0,4.0
235x235,1.3001450270000001,0.0,78.555326888,8.660027289,4.859750223,156.854316686,10.339578363000001,22.235086692000003,2.121049374,0.410457485,8.116363942,3.554925522,22.648155291000002,0.0,4.140375849,6.847548773,25.633864591,1.096117558,1.231361832,12.373260451,7.137782612,13.745113423,0.410457485,1.096117558,3.0964376060000003,5.331934402,0.410457485,11.289444821,4.9863276039999995,0.410457485,3.874444296,5.46714985,129.677727496,39.377929097,1.727344509,0.0,1.9858050999999999,11.539515605,0.568266986,1.096117558,0.889687542,4.5567790509999995,17.104349253,1.615272112,2.183539098,2.656956548,1.096117558,14.389421673000001,19.276034135,26.635032485,2.571412429,1.253927059,1.4579545280000001,1.64180039,0.929612039,65.56220680999999,5.338254018,19.447828883,2.189850745,2.600309629,5.343659333,22.977447311,10.714218725,15.230447613,1.3891833550000001,2.593996583,2.3015839700000003,1.9131009639999998,3.027489536,0.0,0.410457485,13.34618742,3.054982693,2.237945042,126.579344624,0.0,3.4439208949999998,13.958777551999999,8.337806841999999,12.358540426,1.9131009639999998,2.392329622,8.208947562,0.0,2.7783353330000002,0.0,8.975038301,2.021796634,1.5523406130000001,1.822195016,2.192180871,29.62029921,0.410457485,30.945144279999997,23.797659711,160.631613959,6.997076336,4.040283834,6.02547116,31.492353105,9.138559601,0.685660073,3.21134432,5.711939241,10.180873186,0.685660073,1.664384544,15.377569777999998,2.2696276280000003,21.394789475,0.0,4.147142261,20.722977143,3.167557081,28.725786039,0.568266986,0.0,0.0,3.5971442490000003,18.291623552,30.396560277,89.568026547,1.845405011,4.421606062,10.984249031,35.415004018000005,0.889687542,3.212792194,7.485985715,8.478403394,16.582834175000002,53.285834245000004,1.371264502,0.0,38.229671535,0.22286613900000002,0.055304574,0.24048790599999997,0.085115066,0.0,0.008675473,0.019721556,0.0,0.0,0.0,0.06837882299999999,0.0,0.841541907,0.0,0.028161249000000003,0.019623415,1.856167761,0.013278390000000001,0.068398193,0.0,4.0,4.0
236x236,0.889687542,0.0,87.97415980299999,8.163278531,4.038833854,158.40985136999998,2.951354738,21.652121907999998,0.889687542,0.0,4.422289205,1.092184595,21.416793459,0.0,6.1063680179999995,3.5639380210000002,20.535851299,0.685660073,0.0,9.910519524000001,4.999312488,13.334655938000001,0.0,0.685660073,2.685980121,5.245677291,0.0,8.005834069,4.1654112350000005,0.0,1.822195016,2.183539098,137.090470656,39.702120876,1.727344509,0.0,1.575347615,10.308153773,0.568266986,0.685660073,0.889687542,4.146321566,17.83897959,1.615272112,2.183539098,4.622948717,2.651652242,14.21692454,17.223784854999998,25.814116115999997,0.929612039,1.253927059,1.4579545280000001,0.0,0.929612039,62.666887599999995,2.465053333,11.649301297000001,1.77939326,1.77939326,4.9332018479999995,25.181321906,7.841018040000001,11.774189148,0.568266986,2.183539098,4.267576139,1.092184595,2.617032051,0.0,0.0,12.114825587999999,2.644525208,2.237945042,132.47729395599998,0.0,2.623004526,8.622852957,7.020188259,13.827764659,1.092184595,1.9818721369999999,0.0,0.0,1.136534943,0.0,8.564580816,2.021796634,3.518332782,1.822195016,1.371264502,25.256651072,0.0,25.847130988,23.7114026,183.102808439,4.1238756510000005,4.040283834,6.02547116,33.458345274,0.929612039,0.685660073,2.390427951,17.098241026,7.307672501,0.685660073,1.253927059,14.967112293,5.791135303,17.290327182,0.0,3.7366847759999997,19.902060774000002,3.167557081,12.632783038,0.568266986,0.0,0.0,5.563136418,25.334508239999998,27.523359592,110.44157109800001,1.4349475260000002,3.9248573039999997,10.573791545999999,15.713590528000001,0.889687542,3.212792194,8.631061514999999,8.478403394,12.888759438,60.889479462,1.371264502,0.0,37.81921405,0.05663168,0.05460432,0.26186873,0.088435368,0.010425737,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.073064012,0.0,0.590171155,0.0,0.028161249000000003,0.019623415,1.882218967,0.022521283000000003,0.076957172,0.001682785,4.0,4.0
