coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Ependymal,ODImmature1 Ependymal
217x217,0.685368872,6.7749544760000004,14.054006609,7.246404084000001,5.005658927,81.170663619,18.863353163,24.016171980000003,1.231361832,1.750579255,33.104114107,3.692379935,6.527819346,0.137454413,2.103446582,3.695985682,22.973650679,3.503015448,16.075934422,22.373779308,84.004259778,10.484328791,0.8228324149999999,1.613115712,0.960272985,4.705493637,1.750579255,9.431866793000001,4.5247039220000005,0.547911898,2.60206478,4.348812005,85.188364491,16.744777098999997,0.0,0.137454413,16.669496120999998,7.764891541,1.3401217699999999,0.960272985,0.274911387,3.3312051,10.980107054,0.41237493,0.274911387,3.615468231,4.91918761,9.101628706,6.420959954,3.5625770259999996,1.64180039,2.1303971550000003,0.0,4.90626904,2.061822428,49.998755613,3.285575615,12.834972966999999,14.887549766,2.33291848,2.594801648,31.100189086,11.559532966999999,16.391044832000002,0.820916369,1.338204325,2.378367099,3.2532227339999995,1.338204325,0.274911387,26.605063786000002,10.096879632,1.91501701,0.687252188,227.847656462,0.0,1.370731869,21.442675420999997,7.708858471,12.947888965,2.840847804,3.5300055310000005,15.631314124000001,0.92774684,3.1193627299999998,0.41237493,8.031418797,2.569746935,1.965992169,2.2678606980000002,0.958370782,20.398345496999998,0.410457485,26.87216461,10.956807642,142.45938446,5.607360348,29.154413818,3.826428975,17.412497182,8.346401975000001,0.137454413,3.3636543249999997,13.436855763,9.119797350999999,6.362579546,0.410457485,0.410457485,10.705002191,17.145563628,0.41237493,2.8697130349999997,5.032623983,1.47756234,24.806072942999997,0.137454413,0.137454413,0.5498155,5.085540215,26.846894759999998,23.209196227,71.777822129,0.410457485,5.9332926210000005,1.50264208,25.005390416,0.824735831,1.092184595,4.15400452,8.259170094,17.834844401,49.968955550000004,0.137454413,0.274911387,25.031668669000002,0.195951021,0.42424458099999995,0.07895023000000001,0.19145807399999998,0.010425737,0.423733314,0.0,4.187435108,0.0,0.0,0.070564763,0.0,4.6645288659999995,0.0,0.21173199,0.0,0.306022813,0.032264485,0.131652236,0.001682785,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
218x218,0.796862115,6.7489841760000004,11.863905199,9.222734037,3.150861859,91.285585649,16.080748661,31.536753457,3.785464752,1.1832585340000001,28.269544806,4.406281787,5.600072506,0.38640463,4.362947483,3.670015382,22.270308526999997,5.7479454169999995,15.389668441,23.559635182999997,85.985200158,11.724083275000002,2.421049191,0.796862115,0.796862115,5.563840497999999,2.034614799,10.676655342,10.420375349,0.796862115,4.141367342,3.283610752,87.232563278,18.729357482999998,0.0,0.0,16.825923175,9.778320749999999,0.0,1.6482183799999999,0.38640463,2.1131709169999997,11.615453689999999,0.0,0.0,4.906499719,2.762854284,8.809228502,6.807364584,5.626439325,2.8795612850000003,0.772801049,0.0,7.444181837,1.237760895,51.020536641,3.259605315,16.014623188999998,16.461971064,2.058677264,4.605393353999999,27.738501352999997,9.918590699,17.525656048000002,0.820916369,4.123795846,2.817348434,4.002219026,1.26181375,0.38640463,22.880117116,4.787562729999999,1.8890467100000001,0.38640463,206.21041854199999,0.0,2.523629801,20.844475335,8.285303349,14.18564986,2.2995055939999998,6.5322255270000005,13.002948502999999,0.38640463,3.265957704,1.702713432,5.910200144999999,1.478589225,1.965992169,1.159235441,1.672272634,20.981759326,2.1131709169999997,28.211600126999997,10.252046351,142.45938446,7.4545001619999995,24.888683997,4.435848916,14.853497671,8.981748611,0.851356265,4.8420394689999995,13.68580598,11.156383912,7.135380595,0.410457485,1.1832585340000001,11.091406821,19.775406754000002,0.38640463,2.9812062779999997,3.778061581,0.0,24.780102643,0.38640463,0.0,1.702713432,3.8309778129999996,21.544014262999998,29.728436752999997,71.82124046999999,0.410457485,7.531509397,1.50264208,33.725278517,1.237760895,1.8649856439999999,3.8790931329999996,6.911367644,20.373462804,45.796458663,0.851356265,2.55410292,20.72460318,0.195951021,0.283812978,0.021380824,0.19992680399999999,0.010425737,0.30725179,0.0,3.231596684,0.0,0.0,0.148080309,0.0,3.6767505799999998,0.0,0.22325963599999998,0.04209525099999999,0.435459784,0.194220109,0.06556356199999999,0.018654092,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
219x219,0.796862115,6.7489841760000004,11.940295773999999,9.375506373,4.154991362,90.164121709,18.012685598,32.464500297,1.231361832,2.1110053740000003,33.290558567,3.554925522,6.527819346,0.38640463,3.511591218,3.670015382,23.427280408999998,4.19798399,11.744741706,22.708278917999998,88.57106271800001,8.318636080000001,1.569692926,1.7246089549999999,0.796862115,5.563840497999999,2.1110053740000003,10.676655342,6.163592951,0.796862115,2.4386539099999998,4.211357592,86.381207013,17.878001217999998,0.0,0.0,16.280215579,7.300620395,0.92774684,0.796862115,0.38640463,3.1937506869999996,11.615453689999999,0.0,0.0,2.352396799,4.618340052,9.736975342,6.807364584,3.0723364049999997,2.02820502,2.628286817,0.0,4.115146279,0.38640463,51.020536641,3.259605315,14.388267109,14.835614984,1.207320999,3.7540370889999997,28.426015618999998,10.999170469,15.822942616000002,0.820916369,2.4974397660000003,1.965992169,3.2272524339999995,1.338204325,0.38640463,25.194055172000002,9.502797961999999,1.8890467100000001,0.38640463,198.102197572,0.0,0.820916369,20.298767739,7.433947084,13.334293595,3.2272524339999995,3.2031899690000003,15.011309873,1.31415147,3.3423482790000003,0.0,9.774078209999999,2.4063360649999996,1.965992169,3.014721209,0.820916369,20.981759326,0.410457485,28.287990702,11.179793191,142.45938446,6.603143897,27.126183064,4.435848916,15.934077441,8.981748611,0.0,4.994811805,13.68580598,10.45776676,7.135380595,0.410457485,1.1832585340000001,11.091406821,18.149050674,0.38640463,2.9812062779999997,4.7058084209999995,0.92774684,24.780102643,0.38640463,0.0,0.0,4.758724653,24.937827636,25.929295682,71.046273878,0.410457485,6.680153132,1.50264208,31.247578162000003,0.38640463,1.8649856439999999,3.8790931329999996,7.991947414,16.193055335,47.881198706000006,0.0,0.0,21.335814927999998,0.195951021,0.315347158,0.05557241,0.20328424699999997,0.010425737,0.32880398,0.0,3.395124319,0.0,0.0,0.120245019,0.0,3.6816726269999998,0.0,0.196931457,0.040490214,0.435459784,0.217241701,0.11002894199999999,0.018654092,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.410457485,6.362579546,12.018850989999999,7.986932296,4.619942997,93.39294429899999,18.477637233,23.191436149,3.785464752,1.338204325,32.137607067,4.406281787,6.527819346,0.0,2.817348434,3.283610752,22.503734809,5.671390448,19.720473296999998,22.400399741999998,93.340060948,10.178484226,1.26181375,1.338204325,0.410457485,4.018241449,2.18956059,8.744614605,6.169883362,0.410457485,3.7549627119999998,4.211357592,84.52771864500001,17.183758433999998,0.0,0.0,14.740894231,9.933266541,0.92774684,1.26181375,0.0,4.896464118999999,10.842652640999999,0.0,0.0,4.520095089,4.231935422,8.964174293,6.420959954,4.467203884,2.493156655,1.855485768,0.0,6.826329628000001,0.851356265,49.8613012,2.873200685,13.464721508999999,16.616916855,1.672272634,3.4461579129999995,31.065013718,8.451391914,15.20724638,0.820916369,3.8923072450000005,2.817348434,4.5435612359999995,2.18956059,0.0,25.665313769,7.649309594,1.50264208,0.0,235.36937446200002,0.0,2.523629801,21.850705503999997,8.285303349,13.79924523,2.840847804,6.687171318000001,13.622735796,0.92774684,3.420903495,1.702713432,8.771947009,2.019931435,1.965992169,1.855485768,1.672272634,19.436160277,2.1131709169999997,25.661698447,10.406992142,142.45938446,5.908901113,29.837366412999998,3.276613475,16.091191824,8.208947562,0.851356265,4.379115569,13.29940135,8.374973967999999,6.362579546,0.410457485,0.410457485,10.705002191,17.225505074,0.0,2.594801648,3.9330073719999996,0.92774684,24.393698012999998,0.0,0.0,1.702713432,3.985923604,27.884636196000002,28.726176480000003,70.044142677,0.410457485,6.372273956,1.50264208,27.311221000000003,0.851356265,1.092184595,3.8790931329999996,7.762620109,19.369168907000002,50.048896996,0.851356265,2.55410292,24.282623488,0.195951021,0.37488245,0.05557241,0.20516358,0.010425737,0.39382764400000003,0.0,3.836196853,0.0,0.0,0.09991544200000001,0.0,4.270971106999999,0.0,0.204467572,0.001605037,0.306022813,0.032264485,0.10765296099999999,0.001682785,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,1.071773502,0.79877956,14.750417083,10.184919257,4.387934054,105.499277549,10.95524131,19.636879678,3.785464752,1.595633464,20.768224634,4.5437362,5.600072506,0.5238590430000001,4.500401896,4.082390312,25.294327316999997,6.985017612,22.812148666,5.298068464,109.447401632,9.072795489,2.833424121,1.071773502,1.346677615,6.251092686,2.4469897290000002,11.36390753,13.031978307000001,0.934316528,4.691182842,3.421065165,88.744565389,6.417122803,0.0,0.137454413,16.648727917000002,11.015392944999999,0.41237493,2.1980338799999997,0.6613160170000001,2.25062533,11.752908103,0.41237493,0.274911387,6.555975781,3.450106472,8.946682915,6.807364584,7.2759153869999995,2.8795612850000003,1.047712436,0.0,9.780903646999999,3.2995833230000002,51.157991054,3.671980245,17.938977567000002,4.562097285,3.570679375,4.605393353999999,35.435912486,14.729445184,20.412167932000003,0.820916369,4.123795846,3.229723364,4.414593955999999,1.26181375,0.6613160170000001,16.203411832,8.086489033,2.30142164,1.073656818,155.224771742,0.0,3.073445301,18.330648104,8.560214736,14.18564986,2.2995055939999998,7.6318421380000006,16.714240263,0.38640463,3.815773204,2.115088362,6.8723853649999995,2.028404725,1.965992169,1.571610371,1.809727047,21.943944545999997,2.1131709169999997,30.273422554999996,10.801861851,142.45938446,8.004315662,9.37621125,4.985664416,11.514936915,9.119203024,0.9888106779999999,5.529291657,13.823260393,14.455310214999999,0.772801049,0.410457485,1.1832585340000001,4.728827275,15.886988682,0.79877956,3.2561176649999997,4.877678191999999,0.5498155,25.192477572999998,0.5238590430000001,0.137454413,2.2525289319999997,4.930594424,27.317153444,33.577189067999996,68.89505380799999,0.410457485,7.943884327,1.50264208,34.824895128,2.062496726,1.8649856439999999,4.15400452,9.110631061,17.584713061000002,48.270620137,0.9888106779999999,2.829014307,21.921949431999998,0.195951021,0.299108977,0.044758644,0.21547118299999998,0.010425737,0.30064899300000003,0.0,2.97712744,0.0,0.0,0.13775144,0.0,3.8150144029999997,0.0,0.235865127,0.04209525099999999,0.42752136300000004,0.194220109,0.06570405900000001,0.018654092,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,1.071773502,0.79877956,14.826807658,10.337691593,5.392063557,104.377813609,12.887178247,20.564626518,1.231361832,2.523380304,25.789238394999998,3.692379935,6.527819346,0.5238590430000001,3.649045631,4.082390312,26.451299198999997,5.4350561850000005,19.167221931,4.446712199,112.03326419199999,5.667348294,1.982067856,1.999520342,1.346677615,6.251092686,2.523380304,11.36390753,8.775195909,0.934316528,2.98846941,4.348812005,87.893209124,5.565766538,0.0,0.137454413,16.103020321,8.537692589999999,1.3401217699999999,1.346677615,0.6613160170000001,3.3312051,11.752908103,0.41237493,0.274911387,4.001872861,5.30559224,9.874429755,6.807364584,4.7218124669999995,2.02820502,2.903198204,0.0,6.4518680889999995,2.448227058,51.157991054,3.671980245,16.312621487,2.9357412050000002,2.71932311,3.7540370889999997,36.123426752,15.810024954,18.709454500000003,0.820916369,2.4974397660000003,2.378367099,3.639627364,1.338204325,0.6613160170000001,18.517349888000002,12.801724265,2.30142164,1.073656818,147.116550772,0.0,1.370731869,17.784940508000002,7.708858471,13.334293595,3.2272524339999995,4.30280658,18.722601633,1.31415147,3.8921637789999997,0.41237493,10.736263430000001,2.956151565,1.965992169,3.427096139,0.958370782,21.943944545999997,0.410457485,30.349813129999998,11.729608691,142.45938446,7.152959397,11.613710317,4.985664416,12.595516685,9.119203024,0.137454413,5.682063993,13.823260393,13.756693062999998,0.772801049,0.410457485,1.1832585340000001,4.728827275,14.260632602,0.79877956,3.2561176649999997,5.805425032,1.47756234,25.192477572999998,0.5238590430000001,0.137454413,0.5498155,5.858341264,30.710966817,29.778047996999998,68.12008721599999,0.410457485,7.092528062,1.50264208,32.347194773,1.211140461,1.8649856439999999,4.15400452,10.191210831,13.404305592,50.355360180000005,0.137454413,0.274911387,22.53316118,0.195951021,0.330643157,0.07895023000000001,0.21882862599999997,0.010425737,0.322201183,0.0,3.1406550749999997,0.0,0.0,0.10991615,0.0,3.8199364499999997,0.0,0.209536948,0.040490214,0.42752136300000004,0.217241701,0.11016943900000001,0.018654092,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.685368872,0.41237493,14.905362874,8.949117516,5.857015192,107.60663619900001,13.352129882,11.29156237,3.785464752,1.750579255,24.636286894999998,4.5437362,6.527819346,0.137454413,2.954802847,3.695985682,25.527753599,6.908462643,27.142953522000003,4.138833023,116.80226242199998,7.52719644,1.6741886799999999,1.613115712,0.960272985,4.705493637,2.6019355199999996,9.431866793000001,8.78148632,0.547911898,4.304778212,4.348812005,86.03972075600001,4.871523754,0.0,0.137454413,14.563698973000001,11.170338736,1.3401217699999999,1.81162925,0.274911387,5.0339185319999995,10.980107054,0.41237493,0.274911387,6.1695711509999995,4.91918761,9.101628706,6.420959954,6.116679946,2.493156655,2.1303971550000003,0.0,9.163051437999998,2.913178693,49.998755613,3.285575615,15.389075886999999,4.717043076,3.1842747449999997,3.4461579129999995,38.762424851,13.262246398999999,18.093758264,0.820916369,3.8923072450000005,3.229723364,4.955936166,2.18956059,0.274911387,18.988608485,10.948235897,1.91501701,0.687252188,184.383727662,0.0,3.073445301,19.336878273,8.560214736,13.79924523,2.840847804,7.786787929000001,17.334027556,0.92774684,3.9707189950000004,2.115088362,9.734132229,2.569746935,1.965992169,2.2678606980000002,1.809727047,20.398345496999998,2.1131709169999997,27.723520875,10.956807642,142.45938446,6.458716613,14.324893666000001,3.826428975,12.752631068,8.346401975000001,0.9888106779999999,5.066367757,13.436855763,11.673900270999999,0.0,0.410457485,0.410457485,4.342422645,13.337087002,0.41237493,2.8697130349999997,5.032623983,1.47756234,24.806072942999997,0.137454413,0.137454413,2.2525289319999997,5.085540215,33.657775377,32.574928795,67.11795601499999,0.410457485,6.784648886,1.50264208,28.410837611,1.676092096,1.092184595,4.15400452,9.961883526,16.580419164000002,52.52305847,0.9888106779999999,2.829014307,25.47996974,0.195951021,0.390178449,0.07895023000000001,0.220707959,0.010425737,0.38722484700000004,0.0,3.581727609,0.0,0.0,0.089586573,0.0,4.40923493,0.0,0.217073063,0.001605037,0.29808439200000003,0.032264485,0.10779345800000001,0.001682785,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
224x224,0.796862115,0.38640463,12.791652038999999,11.078219805,5.006347627,116.600094289,12.501462317,19.739890687000003,3.785464752,2.1110053740000003,24.822731355,4.406281787,6.527819346,0.38640463,4.362947483,3.670015382,25.981383328999996,7.603431185,22.811760806,4.473332633,121.36906536199999,5.361503729,2.421049191,1.7246089549999999,0.796862115,5.563840497999999,2.962361639,10.676655342,10.420375349,0.796862115,4.141367342,4.211357592,87.232563278,6.0047478729999995,0.0,0.0,14.174418431000001,10.706067589999998,0.92774684,1.6482183799999999,0.38640463,4.896464118999999,11.615453689999999,0.0,0.0,4.906499719,4.618340052,9.736975342,6.807364584,5.626439325,2.8795612850000003,2.628286817,0.0,8.371928677,1.237760895,51.020536641,3.259605315,16.942370029,4.665108294,2.058677264,4.605393353999999,36.088251383999996,12.701883900999999,17.525656048000002,0.820916369,5.051542686,2.817348434,4.929965866,2.18956059,0.38640463,17.577599871,10.354154226999999,1.8890467100000001,0.38640463,154.638268772,0.0,2.523629801,18.192970591,8.285303349,14.18564986,3.2272524339999995,7.459972367000001,16.714023304999998,1.31415147,4.193704544,1.702713432,11.476791641999998,2.4063360649999996,1.965992169,3.014721209,1.672272634,20.981759326,2.1131709169999997,29.139346966999998,11.179793191,142.45938446,7.4545001619999995,12.296662912,4.435848916,11.274211327,8.981748611,0.851356265,6.697525237,13.68580598,13.01186968,0.772801049,0.410457485,1.1832585340000001,4.728827275,14.340574048,0.38640463,2.9812062779999997,4.7058084209999995,0.92774684,24.780102643,0.38640463,0.0,1.702713432,4.758724653,31.748708252999997,35.295028249999994,66.386407764,0.410457485,7.531509397,1.50264208,34.653025357,1.237760895,1.8649856439999999,3.8790931329999996,9.694660846,14.938630097999999,50.435301626000005,0.851356265,2.55410292,21.784115999,0.195951021,0.281281026,0.05557241,0.232534132,0.010425737,0.292295513,0.0,2.78941682,0.0,0.0,0.139266829,0.0,3.4263786909999996,0.0,0.20227253,0.04209525099999999,0.42752136300000004,0.217241701,0.086170164,0.018654092,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,1.071773502,7.161359106000001,5.606786756,10.961497674,6.4448957710000006,118.53092509599999,17.317820856,41.339147944000004,3.785464752,1.595633464,34.864098746,4.5437362,11.066540854,0.5238590430000001,3.2200698,5.7871581899999995,29.2379695,7.670677684999999,22.812148666000002,29.869520631,115.097916068,18.394065214,2.833424121,1.757433575,1.346677615,4.97076059,2.4469897290000002,12.049567603,14.285905366000001,0.9343165280000001,6.513377858,4.674992224,106.813304989,24.562998195,0.0,0.137454413,23.696967536,12.386657447000001,0.980641916,2.883693953,0.6613160170000001,2.936285403,12.745606113,1.098035003,1.528838446,4.589983612,2.169774376,15.299677135000001,9.883396964,27.492602965,2.8795612850000003,2.301639495,0.568266986,9.780903647,3.2995833230000002,66.85889666399999,4.357640318,24.678084018,17.286706895,3.570679375,4.605393354,32.731459814000004,15.29771217,18.419734260000002,1.3891833550000001,5.377722905,1.831998181,4.414593955999999,1.26181375,0.6613160170000001,28.928021442,13.102089724999999,2.9870817130000002,2.4449213199999997,268.879721914,0.0,3.0734453009999996,29.375368362,7.73075751,10.939344772999998,2.2995055939999998,7.6318421380000006,16.714240263,0.38640463,4.952308147,2.115088362,9.948417745,2.028404725,0.685660073,3.393805387,3.180991549,30.308783898,2.1131709169999997,31.023598106999998,24.25359572,158.90426945,9.94384715,29.833778301999995,4.9856644160000005,20.575013669,9.119203024,1.6744707509999999,7.919719608000001,2.7121611960000003,14.455310215,7.821040668,1.664384544,14.370977566999999,7.159441661000001,30.007747951,0.79877956,3.941777738,17.200524788000003,1.921080002,27.791248614999997,1.092126029,0.137454413,2.2525289319999997,3.650262328,24.116841764,42.237064515,73.350922934,0.978724471,5.9778921579999995,10.984249031,43.738235093,2.062496726,3.118912703,3.324547294,9.796291134,30.902482022,55.239841776,2.36007518,2.829014307,28.284528978,0.188644579,0.431944294,0.043800024,0.306393908,0.0,0.44342587399999994,0.019721556,4.605155512,0.0,0.0,0.214380936,0.0,5.44172677,0.0,0.332773971,0.04209525099999999,0.864371454,0.184977216,0.101522425,0.016971307,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,1.071773502,7.161359106000001,5.6831773309999996,11.11427001,7.449025274,117.40946115599998,19.249757793,42.266894784,1.231361832,2.523380304,39.885112507,3.692379935,11.994287693999999,0.5238590430000001,2.368713535,5.7871581899999995,30.394941382,6.120716258,19.167221931,29.018164366,117.68377862800001,14.988618019,1.982067856,2.685180415,1.346677615,4.97076059,2.523380304,12.049567603,10.029122968000001,0.9343165280000001,4.810664426,5.602739064,105.961948724,23.71164193,0.0,0.137454413,23.15125994,9.908957092,1.908388756,2.032337688,0.6613160170000001,4.016865172999999,12.745606113,1.098035003,1.528838446,2.035880692,4.025260144000001,16.227423975,9.883396964,24.938500045,2.02820502,4.157125263,0.568266986,6.4518680889999995,2.448227058,66.85889666399999,4.357640318,23.051727938,15.660350815,2.71932311,3.7540370889999997,33.41897408,16.37829194,16.717020828000003,1.3891833550000001,3.751366825,0.980641916,3.639627364,1.338204325,0.6613160170000001,31.241959497999996,17.817324957,2.9870817130000002,2.4449213199999997,260.771500944,0.0,1.370731869,28.829660766,6.879401245,10.087988507999999,3.227252434,4.30280658,18.722601633,1.31415147,5.028698722000001,0.41237493,13.81229581,2.956151565,0.685660073,5.249291155,2.329635284,30.308783898,0.410457485,31.099988681999996,25.18134256,158.90426945,9.092490885,32.071277369,4.9856644160000005,21.655593439,9.119203024,0.8231144859999999,8.072491944000001,2.7121611960000003,13.756693063,7.821040668,1.664384544,14.370977566999999,7.159441661000001,28.381391870999998,0.79877956,3.941777738,18.128271628,2.8488268420000002,27.791248614999997,1.092126029,0.137454413,0.5498155,4.578009168,27.510655137,38.437923444,72.575956342,0.978724471,5.126535893,10.984249031,41.260534738000004,1.211140461,3.118912703,3.324547294,10.876870904,26.722074553,57.324581819,1.508718915,0.274911387,28.895740726,0.188644579,0.463478474,0.07799161,0.309751351,0.0,0.46497806399999997,0.019721556,4.768683147,0.0,0.0,0.186545646,0.0,5.446648817,0.0,0.306445792,0.040490214,0.864371454,0.207998808,0.14598780499999997,0.016971307,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.685368872,6.7749544760000004,5.761732546999999,9.725695933,7.9139769090000005,120.638283746,19.714709428000003,32.993830636,3.785464752,1.750579255,38.732161007,4.5437362,11.994287693999999,0.137454413,1.6744707509999999,5.40075356,29.471395782,7.594122715999999,27.142953522000003,28.71028519,122.45277685800001,16.848466165,1.6741886799999999,2.298775785,0.960272985,3.425161541,2.6019355199999996,10.117526866,10.035413379000001,0.547911898,6.126973228,5.602739064,104.108460356,23.017399146,0.0,0.137454413,21.611938592,12.541603238,1.908388756,2.497289323,0.274911387,5.719578605000001,11.972805064,1.098035003,1.528838446,4.203578982,3.638855514,15.454622926,9.496992334,26.333367524,2.493156655,3.3843242140000003,0.568266986,9.163051438,2.913178693,65.69966122299999,3.9712356879999997,22.128182338,17.441652685999998,3.1842747449999997,3.4461579129999995,36.057972179,13.830513385,16.101324592,1.3891833550000001,5.146234304,1.831998181,4.955936165999999,2.18956059,0.274911387,31.713218095,15.963836589,2.600677083,2.0585166900000003,298.038677834,0.0,3.0734453009999996,30.381598531,7.73075751,10.552940142999999,2.840847804,7.786787929000001,17.334027556000002,0.92774684,5.107253938,2.115088362,12.810164609000001,2.569746935,0.685660073,4.090055714,3.180991549,28.763184848999998,2.1131709169999997,28.473696426999997,24.408541511,158.90426945,8.398248101,34.782460718,3.826428975,21.812707822,8.346401975000001,1.6744707509999999,7.456795708,2.325756566,11.673900271,7.048239619,1.664384544,13.598176517999999,6.773037031,27.457846271,0.41237493,3.555373108,17.355470579000002,2.8488268420000002,27.404843984999996,0.705721399,0.137454413,2.2525289319999997,3.8052081190000004,30.457463697,41.234804241999996,71.573825141,0.978724471,4.818656717,10.984249031,37.324177576000004,1.676092096,2.346111654,3.324547294,10.647543598999999,29.898188124999997,59.492280109,2.36007518,2.829014307,31.842549286,0.188644579,0.523013766,0.07799161,0.31163068400000005,0.0,0.530001728,0.019721556,5.209755681,0.0,0.0,0.166216069,0.0,6.035947297,0.0,0.313981907,0.001605037,0.734934483,0.023021592,0.143611824,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.796862115,6.7489841760000004,3.648021712,11.854798222,7.063309344,129.631741836,18.864041863,41.442158953,3.785464752,2.1110053740000003,38.918605467,4.406281787,11.994287693999999,0.38640463,3.0826153869999997,5.37478326,29.925025511999998,8.289091258,22.811760806000002,29.0447848,127.01957979800001,14.682773454,2.421049191,2.410269028,0.796862115,4.283508402,2.962361639,11.362315415,11.674302408,0.796862115,5.963562358,5.465284651,105.301302878,24.150623265,0.0,0.0,21.22265805,12.077332091999999,1.496013826,2.333878453,0.38640463,5.582124192,12.608151699999999,0.685660073,1.253927059,2.94050755,3.338007956,16.089969562,9.883396964,25.843126902999998,2.8795612850000003,3.8822138760000002,0.568266986,8.371928677,1.237760895,66.721442251,3.9452653879999997,23.68147648,17.389717903999998,2.058677264,4.605393354,33.383798712,13.270150887,15.533222376000001,1.3891833550000001,6.305469745,1.419623251,4.929965866,2.18956059,0.38640463,30.302209481,15.369754918999998,2.574706783,1.7576691320000002,268.293218944,0.0,2.523629801,29.237690849,7.455846123,10.939344772999998,3.227252434,7.459972367000001,16.714023304999998,1.31415147,5.330239487,1.702713432,14.552824022000001,2.406336065,0.685660073,4.836916225,3.0435371360000003,29.346598678,2.1131709169999997,29.889522518999996,24.63152706,158.90426945,9.39403165,32.754229964000004,4.435848916,20.334288081,8.981748611,1.537016338,9.087953188,2.574706783,13.01186968,7.821040668,1.664384544,14.370977566999999,7.159441661000001,28.461333317,0.38640463,3.666866351,17.028655017000002,2.299011342,27.378873685,0.9546716160000001,0.0,1.702713432,3.4783925570000003,28.548396573000005,43.954903697,70.84227689,0.978724471,5.565517228,10.984249031,43.566365322,1.237760895,3.118912703,3.049635907,10.380320918999999,28.256399059000003,57.404523265,2.222620767,2.55410292,28.146695545,0.188644579,0.414116343,0.05461379,0.32345685700000004,0.0,0.435072394,0.019721556,4.417444892,0.0,0.0,0.215896325,0.0,5.053091058,0.0,0.29918137399999994,0.04209525099999999,0.864371454,0.207998808,0.12198853,0.016971307,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
