coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature3,permutationTracker
189x189,0.0,3.8593415110000002,33.681141662,10.570566117999999,2.2664666060000003,28.630956177,2.685940521,7.912138144,2.966634127,8.205343522,5.437130222,11.023695743,3.392987829,0.96942751,2.685940521,9.706817849,29.061128573999998,7.399888703,0.0,0.484704415,3.722913592,3.235905954,0.0,0.484704415,1.444950101,8.50407806,3.226712292,3.926879813,3.868526312,0.0,0.0,2.21041793,17.718353150000002,20.749004808,0.0,0.0,1.454143763,6.689472403000001,1.24099042,0.0,87.242599205,3.9760712089999997,17.260686421,1.24099042,0.0,0.0,6.022148348,1.781762191,9.890963688,17.348726296,0.0,4.51684298,0.0,14.333165215,1.929654516,100.88603224000002,0.484704415,15.698370645999999,0.0,14.692004197,0.0,20.708993486,2.481929712,25.232066188,0.484704415,11.779981747999999,0.96942751,4.664735305,0.0,2.735080789,19.539956668000002,28.082141910999997,0.0,2.414377611,57.03733373,0.0,0.0,113.09797481000001,6.545363588,9.227546771,0.0,0.96942751,7.406756981000001,0.0,0.484704415,3.9760712089999997,5.717835666,9.469141085999999,23.814713271000002,1.7256948349999999,0.0,8.802601277,0.0,31.790366981000002,5.50221515,9.056649655,0.0,8.076092666,3.022752611,7.813770701999999,1.7256948349999999,6.022148348,24.424900235999996,0.0,2.735080789,0.96942751,0.0,205.20112681,0.0,35.457384483,0.0,1.781762191,252.756442818,0.96942751,10.637757183999998,1.24099042,0.484704415,3.711416707,0.96942751,11.820291322,6.612723668999999,35.277487883999996,0.0,0.0,0.0,33.307882815999996,7.263138768,0.0,1.929654516,5.6502885030000005,4.62474031,5.42102131,0.484704415,0.0,126.87171270500001,0.002387402,0.169391937,0.09112441,0.162134055,0.002447184,0.138560669,5.628655827,0.41519383899999995,0.09232021400000001,0.0,0.071482181,0.0,3.329498198,0.0,0.120506822,0.12564661300000002,0.206723779,0.357500122,0.028619846,0.013707828,3.0,3.0,"[[1, 2, 3], [0, 2, 4]]"
190x190,0.0,5.943665559,25.47579814,5.100331931,2.2664666060000003,25.895875388,2.685940521,9.345622565,2.966634127,0.0,7.52145427,8.288614954,3.392987829,0.96942751,4.770264569,9.706817849,31.145452621999997,1.929654516,0.0,2.569028463,5.80723764,3.235905954,0.0,0.484704415,1.444950101,8.50407806,3.226712292,3.926879813,3.868526312,0.0,0.0,2.21041793,17.718353150000002,17.363094669,0.0,0.0,1.454143763,6.689472403000001,1.24099042,0.0,75.781173435,1.24099042,14.525605632,3.325314468,0.0,0.0,8.106472396000001,3.8660862390000004,4.420729501,18.914013536,0.0,1.781762191,0.0,15.766649636,1.929654516,88.25420047,0.484704415,15.047613904999999,0.0,14.692004197,0.0,14.587974012,4.56625376,17.026722666,2.569028463,9.044900959,0.96942751,1.929654516,0.0,0.0,23.839781426000002,28.082141910999997,0.0,2.414377611,43.36159404,0.0,0.0,97.73399634,8.629687636,9.227546771,0.0,0.96942751,4.6716761920000005,0.0,0.484704415,1.24099042,11.970707448999999,6.734060297,25.248197691999998,1.7256948349999999,0.0,8.802601277,0.0,22.283192501,5.50221515,9.056649655,2.084324048,8.076092666,3.022752611,7.813770701999999,3.8100188829999997,6.022148348,24.424900235999996,0.0,0.0,0.96942751,0.0,205.20112681,0.0,34.806627741999996,0.0,1.781762191,259.539792148,0.96942751,10.637757183999998,1.24099042,0.484704415,3.711416707,3.053751558,11.820291322,3.87764288,29.15646841,0.0,0.0,0.0,22.368001776,9.347462816,0.0,1.929654516,9.818853713,4.62474031,4.770264569,0.484704415,0.0,124.53222115500002,0.002387402,0.159193947,0.09112441,0.150585791,0.002447184,0.109528385,5.148066692,0.231173944,0.000573232,0.0,0.053659087999999994,0.0,2.736935599,0.093054962,0.139580537,0.129711778,0.206723779,0.357500122,0.028619846,0.013707828,3.0,3.0,"[[1, 2, 3], [0, 3, 4]]"
191x191,0.0,5.943665559,32.440151242,10.637172880000001,0.484704415,30.592376142000003,2.098776805,9.011616466,1.138531119,8.205343522,5.152528363,9.895760256,4.046814533,0.96942751,3.529274149,8.532485319,30.758163958999997,8.053715407,0.653826704,3.876625645,2.738150752,3.415563728,0.0,2.44612438,2.098776805,6.022148348,1.444950101,4.713987898,3.868526312,0.0,0.0,0.96942751,16.383043697,21.592338436,0.0,0.0,1.454143763,1.138531119,0.0,0.0,55.671524485,2.735080789,15.432583413,2.738150752,0.0,0.0,8.106472396000001,2.738150752,10.024297837999999,24.889999421,0.0,2.735080789,0.0,17.260740005,1.929654516,85.29066049000001,0.484704415,16.154533198,0.0,14.692004197,0.653826704,22.452514137999998,4.045744013,11.579961938,2.569028463,9.411055841,0.96942751,5.318562009,0.0,2.735080789,24.464254013999998,27.674653162,0.653826704,2.414377611,50.358400733,0.653826704,0.0,84.75506066000001,8.04252392,0.653826704,0.0,5.546034002,5.624994790000001,0.0,1.138531119,2.735080789,9.014612728,4.664735305,23.217370573000004,1.792301597,0.0,8.395112528,0.0,23.843318652,3.2463969710000002,1.929654516,2.738150752,16.120506614,0.0,5.33184099,2.569028463,6.022148348,23.950735226999996,0.653826704,2.735080789,0.96942751,0.0,205.85495351400002,7.192001063,33.724509653,1.307597182,0.653826704,204.564466448,0.96942751,11.358186728999998,0.0,0.484704415,1.929654516,3.053751558,12.474118026,6.612723668999999,21.834847706999998,0.0,0.0,0.0,29.764626998,8.760299100000001,2.615263862,3.237251698,8.037091522,4.691347072,6.264354938,3.099968277,0.0,100.632740745,0.017015535,0.088794058,0.04797976,0.141925872,0.002447184,0.085666599,3.769045043,0.298168406,0.091746982,0.0,0.033096241,0.0,3.87795349,0.093054962,0.102713646,0.107325489,0.19365507299999998,0.316408384,0.000391101,0.014299006,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,0.0,3.8593415110000002,33.681141662,11.8781633,0.484704415,30.592376142000003,3.339767225,8.565964848,3.620460831,8.205343522,4.309194735,9.895760256,4.046814533,0.96942751,2.685940521,11.014415030999999,33.637735066,8.053715407,0.653826704,1.792301597,4.3767402959999995,3.415563728,0.0,2.44612438,2.098776805,8.50407806,1.444950101,7.19591761,3.868526312,0.0,0.0,2.21041793,21.346938852,20.749004808,0.0,0.0,1.454143763,7.343299107,1.24099042,0.0,76.276434085,3.9760712089999997,17.914513125,1.8948171239999998,0.0,0.0,6.022148348,0.653826704,12.506227549999998,17.348726296,0.0,2.735080789,0.0,14.333165215,1.929654516,76.01511735,0.484704415,20.274977137999997,0.0,14.692004197,0.653826704,22.850119802,4.443349677,25.232066188,0.484704415,10.652046260999999,0.96942751,5.318562009,0.0,2.735080789,15.681999326,28.915643581999998,0.653826704,2.414377611,56.563168721000004,0.653826704,0.0,102.7839855,7.199190292,8.099611284,0.0,5.546034002,5.624994790000001,0.0,1.138531119,3.9760712089999997,5.243670657,5.905725725,26.494589943,3.033292017,0.0,9.636102948,0.0,30.842215482,3.2463969710000002,1.929654516,0.653826704,19.843420206,1.24099042,7.813770701999999,1.7256948349999999,6.022148348,23.950735226999996,0.653826704,2.735080789,0.96942751,0.0,205.85495351400002,7.192001063,39.085970185,1.307597182,0.653826704,186.96500807799998,0.96942751,12.599177148999997,1.24099042,0.484704415,1.929654516,0.96942751,12.474118026,6.612723668999999,37.124366609,0.0,0.0,0.0,33.48754059,7.916965472,2.615263862,3.237251698,3.868526312,5.932337492,5.42102131,3.099968277,0.0,106.644969125,0.017015535,0.11631338599999999,0.070128035,0.14535858200000001,0.002447184,0.109782242,4.98216586,0.298168406,0.09232021400000001,0.0,0.045325531,0.0,3.271837175,0.0,0.09508686,0.121473705,0.19365507299999998,0.357500122,0.020993301000000002,0.028006834,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,0.0,5.943665559,25.47579814,6.407929113000001,0.484704415,27.857295353,3.339767225,9.999449269,3.620460831,0.0,6.393518783,7.1606794670000005,4.046814533,0.96942751,4.770264569,11.014415030999999,35.722059114,2.58348122,0.653826704,3.876625645,6.461064344,3.415563728,0.0,2.44612438,2.098776805,8.50407806,1.444950101,7.19591761,3.868526312,0.0,0.0,2.21041793,21.346938852,17.363094669,0.0,0.0,1.454143763,7.343299107,1.24099042,0.0,64.815008315,1.24099042,15.179432336,3.9791411720000003,0.0,0.0,8.106472396000001,2.738150752,7.035993362999999,18.914013536,0.0,0.0,0.0,15.766649636,1.929654516,63.38328558,0.484704415,19.624220397,0.0,14.692004197,0.653826704,16.729100327999998,6.527673725,17.026722666,2.569028463,7.916965472,0.96942751,2.58348122,0.0,0.0,19.981824084,28.915643581999998,0.653826704,2.414377611,42.887429031,0.653826704,0.0,87.42000703,9.28351434,8.099611284,0.0,5.546034002,2.889914001,0.0,1.138531119,1.24099042,11.496542439999999,3.170644936,27.928074364000004,3.033292017,0.0,9.636102948,0.0,21.335041002,3.2463969710000002,1.929654516,2.738150752,19.843420206,1.24099042,7.813770701999999,3.8100188829999997,6.022148348,23.950735226999996,0.653826704,0.0,0.96942751,0.0,205.85495351400002,7.192001063,38.435213444,1.307597182,0.653826704,193.748357408,0.96942751,12.599177148999997,1.24099042,0.484704415,1.929654516,3.053751558,12.474118026,3.87764288,31.003347135,0.0,0.0,0.0,22.547659550000002,10.00128952,2.615263862,3.237251698,8.037091522,5.932337492,4.770264569,3.099968277,0.0,104.30547757500001,0.017015535,0.10611539599999999,0.070128035,0.133810318,0.002447184,0.080749958,4.501576725,0.114148511,0.000573232,0.0,0.027502438,0.0,2.679274576,0.093054962,0.114160575,0.12553887,0.19365507299999998,0.357500122,0.020993301000000002,0.028006834,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,0.0,5.943665559,33.681141662,10.570566117999999,0.484704415,28.630956177,2.685940521,12.080703353999999,2.966634127,8.205343522,5.739692079,9.241933552,3.392987829,0.96942751,4.770264569,9.706817849,31.145452621999997,7.399888703,0.0,2.569028463,5.80723764,1.454143763,0.0,0.484704415,1.444950101,8.50407806,1.444950101,3.926879813,3.868526312,0.0,0.0,2.21041793,14.154937789000002,22.833328855999998,0.0,0.0,1.454143763,6.689472403000001,1.24099042,0.0,63.813713835,3.9760712089999997,17.260686421,3.325314468,0.0,0.0,8.106472396000001,2.084324048,9.890963688,29.853894576,0.0,2.735080789,0.0,18.501730424999998,1.929654516,72.1392308,0.484704415,17.782694694,0.0,14.692004197,0.0,21.011555342999998,4.56625376,25.232066188,2.569028463,9.998219556999999,0.96942751,4.664735305,0.0,2.735080789,24.918129809,26.30037972,0.0,2.414377611,55.255571539,0.0,0.0,102.17584547999999,8.629687636,7.44578458,0.0,0.96942751,5.624994790000001,0.0,0.484704415,3.9760712089999997,10.188945258,5.905725725,20.856283341999998,1.7256948349999999,0.0,7.0208390860000005,0.0,32.395516830000005,1.938799789,1.929654516,2.084324048,8.076092666,1.24099042,7.813770701999999,3.8100188829999997,6.022148348,22.643138044999997,0.0,2.735080789,0.96942751,0.0,205.20112681,0.0,33.97829317,0.0,0.0,236.342813098,0.96942751,10.637757183999998,1.24099042,0.484704415,1.929654516,3.053751558,11.820291322,6.612723668999999,32.016689594,0.0,0.0,0.0,31.526120625,9.347462816,0.0,1.929654516,8.037091522,4.62474031,7.5053453580000005,0.484704415,0.0,93.085448305,0.002387402,0.079360559,0.070128035,0.150994755,0.002447184,0.07620485299999999,4.296460086,0.26914797,0.09232021400000001,0.0,0.030052383000000002,0.0,3.375383547,0.093054962,0.030520644,0.12553887,0.19365507299999998,0.357500122,0.020993301000000002,0.013707828,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,0.0,2.889914001,8.205343522,9.66774537,2.950414855,13.055985614999999,2.098776805,3.388907493,0.653826704,9.373996186,3.8805389960000003,11.192818032,0.653826704,0.0,1.444950101,8.532485319,31.409702137999997,7.569010992,0.653826704,5.982259198,2.991163217,3.743182156,0.0,1.961419965,2.098776805,6.022148348,3.226712292,4.713987898,1.444950101,0.0,0.0,0.0,17.151318105,8.360148188,0.0,0.0,0.0,1.8224793679999998,5.843212087,0.0,79.78435810399999,2.735080789,16.601236077,0.653826704,0.0,4.674662016,7.190801012,4.772925408,8.085498049,12.384831141,0.0,4.51684298,0.0,14.260827459,1.444950101,114.03746193,0.0,15.152620618999999,0.0,14.692004197,0.653826704,20.921976866999998,1.961419965,11.095257523,0.0,11.192818032,0.0,4.8338575939999995,0.0,2.735080789,19.770029122,33.161649859,0.653826704,1.444950101,21.716036844,0.653826704,0.0,96.845842654,6.157425025999999,2.435588895,0.0,4.576606492,7.406756981000001,0.0,0.653826704,2.735080789,3.089359373,8.912098915,25.691096087000002,2.476249846,0.0,10.176874719,0.0,23.636705527,6.0396652070000005,8.57194524,0.653826704,13.212277641,1.781762191,0.0,0.0,6.022148348,26.416445666999994,27.534290884,2.735080789,0.0,0.0,251.014183534,8.360653727,36.399106200000006,1.307597182,2.435588895,227.219873855,2.337336513,10.873482313999999,0.0,0.0,3.226712292,3.50598768,23.590388082999997,2.735080789,22.187417024,0.0,0.0,0.0,31.061684774,6.675975052,2.615263862,2.752547283,3.226712292,2.752547283,4.18003089,2.615263862,0.0,124.72599448,0.032968495,0.13718219499999998,0.086064232,0.177206793,0.002447184,0.126882915,5.101240784,0.3590862,0.091746982,0.0,0.074526039,0.0,3.5502488179999996,0.0,0.19269982400000002,0.122418176,0.27078707199999996,0.31715098999999997,0.009077973,0.014299006,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,0.0,4.974238049,0.0,4.1975111830000005,2.950414855,10.320904826,2.098776805,4.822391914,0.653826704,1.168652664,5.964863044,8.457737243,0.653826704,0.0,3.529274149,8.532485319,33.494026186,2.098776805,0.653826704,8.066583246,5.075487265,3.743182156,0.0,1.961419965,2.098776805,6.022148348,3.226712292,4.713987898,1.444950101,0.0,0.0,0.0,17.151318105,4.974238049,0.0,0.0,0.0,1.8224793679999998,5.843212087,0.0,68.322932334,0.0,13.866155288,2.738150752,0.0,4.674662016,9.27512506,6.857249456,2.615263862,13.950118381,0.0,1.781762191,0.0,15.69431188,1.444950101,101.40563016000002,0.0,14.501863877999998,0.0,14.692004197,0.653826704,14.800957393000001,4.045744013,2.889914001,2.084324048,8.457737243,0.0,2.098776805,0.0,0.0,24.06985388,33.161649859,0.653826704,1.444950101,8.040297154000001,0.653826704,0.0,81.481864184,8.241749074,2.435588895,0.0,4.576606492,4.6716761920000005,0.0,0.653826704,0.0,9.342231156,6.177018126,27.124580508,2.476249846,0.0,10.176874719,0.0,14.129531047,6.0396652070000005,8.57194524,2.738150752,13.212277641,1.781762191,0.0,2.084324048,6.022148348,26.416445666999994,27.534290884,0.0,0.0,0.0,251.014183534,8.360653727,35.748349459,1.307597182,2.435588895,234.003223185,2.337336513,10.873482313999999,0.0,0.0,3.226712292,5.590311728,23.590388082999997,0.0,16.06639755,0.0,0.0,0.0,20.121803734,8.760299100000001,2.615263862,2.752547283,7.395277502,2.752547283,3.529274149,2.615263862,0.0,122.38650293,0.032968495,0.126984205,0.086064232,0.165658529,0.002447184,0.09785063100000001,4.620651649,0.175066305,0.0,0.0,0.056702946,0.0,2.9576862189999997,0.093054962,0.211773539,0.126483341,0.27078707199999996,0.31715098999999997,0.009077973,0.014299006,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,0.0,2.889914001,1.24099042,5.438501603000001,2.950414855,10.320904826,3.339767225,4.3767402959999995,3.135756416,1.168652664,5.1215294160000004,8.457737243,0.653826704,0.0,2.685940521,11.014415030999999,36.373597292999996,2.098776805,0.653826704,5.982259198,6.714076809,3.743182156,0.0,1.961419965,2.098776805,8.50407806,3.226712292,7.19591761,1.444950101,0.0,0.0,1.24099042,22.11521326,4.130904421,0.0,0.0,0.0,8.027247356,7.0842025070000005,0.0,88.927841934,1.24099042,16.348085,1.8948171239999998,0.0,4.674662016,7.190801012,4.772925408,5.097193574,6.408845256,0.0,1.781762191,0.0,12.76673709,1.444950101,92.13008702000002,0.0,18.622307818,0.0,14.692004197,0.653826704,15.198563057,4.443349677,16.542018251000002,0.0,9.698727663,0.0,2.098776805,0.0,0.0,15.287599192,34.402640279,0.653826704,1.444950101,14.245065142000001,0.653826704,0.0,99.51078902399999,7.398415446,9.881373475,0.0,4.576606492,4.6716761920000005,0.0,0.653826704,1.24099042,5.571289085,7.418008546,30.401799878,3.717240266,0.0,11.417865139,0.0,21.128427877,6.0396652070000005,8.57194524,0.653826704,16.935191233,3.022752611,2.481929712,1.24099042,6.022148348,26.416445666999994,27.534290884,0.0,0.0,0.0,251.014183534,8.360653727,41.109809991000006,1.307597182,2.435588895,216.403764815,2.337336513,12.114472733999998,1.24099042,0.0,3.226712292,3.50598768,23.590388082999997,0.0,31.355916452000002,0.0,0.0,0.0,23.844717326,7.916965472,2.615263862,2.752547283,3.226712292,3.9935377030000003,2.685940521,2.615263862,0.0,128.39873131,0.032968495,0.154503533,0.108212507,0.169091239,0.002447184,0.12196627400000001,5.833772466,0.175066305,0.000573232,0.0,0.068932236,0.0,2.3515699039999998,0.0,0.20414675300000001,0.14063155700000002,0.27078707199999996,0.35824272799999995,0.029680173,0.028006834,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,0.0,4.974238049,8.205343522,8.360148188,2.950414855,11.09456565,1.444950101,6.903645999,0.0,9.373996186,5.31103634,10.538991328,0.0,0.0,3.529274149,7.224888137,28.917419693999996,6.915184288,0.0,6.758986064,4.4216605609999995,1.781762191,0.0,0.0,1.444950101,6.022148348,3.226712292,1.444950101,1.444950101,0.0,0.0,0.0,9.959317042,10.444472236,0.0,0.0,0.0,1.168652664,5.843212087,0.0,67.321637854,2.735080789,15.947409373,2.084324048,0.0,4.674662016,9.27512506,6.203422752,5.470234187,24.889999421,0.0,4.51684298,0.0,18.429392669,1.444950101,110.16157538000002,0.0,12.660338175,0.0,14.692004197,0.0,19.083412408,2.084324048,11.095257523,2.084324048,10.538991328,0.0,4.18003089,0.0,2.735080789,29.006159605,30.546385996999998,0.0,1.444950101,20.408439662,0.0,0.0,96.23770263400002,7.587922369999999,1.781762191,0.0,0.0,7.406756981000001,0.0,0.0,2.735080789,8.034633974,8.912098915,20.052789485999998,1.168652664,0.0,7.561610857000001,0.0,25.190006875,4.732068025,8.57194524,2.084324048,1.444950101,1.781762191,0.0,2.084324048,6.022148348,25.108848484999996,26.88046418,2.735080789,0.0,0.0,250.36035683,1.168652664,31.291429185000002,0.0,1.781762191,276.597678875,2.337336513,8.912062349,0.0,0.0,3.226712292,5.590311728,22.936561378999997,2.735080789,17.079740009,0.0,0.0,0.0,29.100264809,8.106472396000001,0.0,1.444950101,7.395277502,1.444950101,6.264354938,0.0,0.0,111.16647366000001,0.018340362,0.100229368,0.086064232,0.182842966,0.002447184,0.093305526,4.41553501,0.330065764,0.091746982,0.0,0.059252891,0.0,3.65379519,0.093054962,0.128133608,0.126483341,0.27078707199999996,0.31715098999999997,0.009077973,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,0.0,2.889914001,9.446333941999999,9.601138608,2.950414855,11.09456565,2.685940521,6.457994381,2.481929712,9.373996186,4.467702712,10.538991328,0.0,0.0,2.685940521,9.706817849,31.796990800999996,6.915184288,0.0,4.674662016,6.060250105,1.781762191,0.0,0.0,1.444950101,8.50407806,3.226712292,3.926879813,1.444950101,0.0,0.0,1.24099042,14.923212197000002,9.601138608,0.0,0.0,0.0,7.373420652,7.0842025070000005,0.0,87.926547454,3.9760712089999997,18.429339085,1.24099042,0.0,4.674662016,7.190801012,4.119098704,7.952163899,17.348726296,0.0,4.51684298,0.0,15.501817878999999,1.444950101,100.88603224000002,0.0,16.780782115,0.0,14.692004197,0.0,19.481018072,2.481929712,24.747361773,0.0,11.779981747999999,0.0,4.18003089,0.0,2.735080789,20.223904917000002,31.787376416999997,0.0,1.444950101,26.61320765,0.0,0.0,114.26662747400002,6.7445887419999995,9.227546771,0.0,0.0,7.406756981000001,0.0,0.0,3.9760712089999997,4.263691903,10.153089334999999,23.330008856,2.409643084,0.0,8.802601277,0.0,32.188903705,4.732068025,8.57194524,0.0,5.167863693,3.022752611,2.481929712,1.24099042,6.022148348,25.108848484999996,26.88046418,2.735080789,0.0,0.0,250.36035683,1.168652664,36.652889717,0.0,1.781762191,258.99822050499995,2.337336513,10.153052768999999,1.24099042,0.0,3.226712292,3.50598768,22.936561378999997,2.735080789,32.369258911,0.0,0.0,0.0,32.823178401,7.263138768,0.0,1.444950101,3.226712292,2.685940521,5.42102131,0.0,0.0,117.17870204,0.018340362,0.127748696,0.108212507,0.186275676,0.002447184,0.11742116899999999,5.628655827,0.330065764,0.09232021400000001,0.0,0.071482181,0.0,3.047678875,0.0,0.120506822,0.14063155700000002,0.27078707199999996,0.35824272799999995,0.029680173,0.013707828,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
200x200,0.0,4.974238049,1.24099042,4.130904421,2.950414855,8.359484861,2.685940521,7.891478802,2.481929712,1.168652664,6.55202676,7.803910539,0.0,0.0,4.770264569,9.706817849,33.881314849,1.444950101,0.0,6.758986064,8.144574152999999,1.781762191,0.0,0.0,1.444950101,8.50407806,3.226712292,3.926879813,1.444950101,0.0,0.0,1.24099042,14.923212197000002,6.215228469,0.0,0.0,0.0,7.373420652,7.0842025070000005,0.0,76.465121684,1.24099042,15.694258296,3.325314468,0.0,4.674662016,9.27512506,6.203422752,2.481929712,18.914013536,0.0,1.781762191,0.0,16.9353023,1.444950101,88.25420047,0.0,16.130025374,0.0,14.692004197,0.0,13.359998598,4.56625376,16.542018251000002,2.084324048,9.044900959,0.0,1.444950101,0.0,0.0,24.523729675000002,31.787376416999997,0.0,1.444950101,12.937467960000001,0.0,0.0,98.90264900400001,8.828912789999999,9.227546771,0.0,0.0,4.6716761920000005,0.0,0.0,1.24099042,10.516563686,7.418008546,24.763493277000002,2.409643084,0.0,8.802601277,0.0,22.681729225,4.732068025,8.57194524,2.084324048,5.167863693,3.022752611,2.481929712,3.325314468,6.022148348,25.108848484999996,26.88046418,0.0,0.0,0.0,250.36035683,1.168652664,36.002132976,0.0,1.781762191,265.781569835,2.337336513,10.153052768999999,1.24099042,0.0,3.226712292,5.590311728,22.936561378999997,0.0,26.248239437000002,0.0,0.0,0.0,21.883297361,9.347462816,0.0,1.444950101,7.395277502,2.685940521,4.770264569,0.0,0.0,114.83921049000001,0.018340362,0.11755070599999999,0.108212507,0.174727412,0.002447184,0.088388885,5.148066692,0.146045869,0.000573232,0.0,0.053659087999999994,0.0,2.455116276,0.093054962,0.139580537,0.144696722,0.27078707199999996,0.35824272799999995,0.029680173,0.013707828,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,0.0,4.974238049,8.205343522,9.66774537,1.168652664,13.055985614999999,2.098776805,7.557472703,0.653826704,9.373996186,4.183100853,9.411055841,0.653826704,0.0,3.529274149,8.532485319,33.494026186,7.569010992,0.653826704,8.066583246,5.075487265,1.961419965,0.0,1.961419965,2.098776805,6.022148348,1.444950101,4.713987898,1.444950101,0.0,0.0,0.0,13.587902744,10.444472236,0.0,0.0,0.0,1.8224793679999998,5.843212087,0.0,56.355472733999996,2.735080789,16.601236077,2.738150752,0.0,4.674662016,9.27512506,5.075487265,8.085498049,24.889999421,0.0,2.735080789,0.0,18.429392669,1.444950101,85.29066049000001,0.0,17.236944667,0.0,14.692004197,0.653826704,21.224538724,4.045744013,11.095257523,2.084324048,9.411055841,0.0,4.8338575939999995,0.0,2.735080789,25.148202262999998,31.379887668,0.653826704,1.444950101,19.934274653000003,0.653826704,0.0,85.923713324,8.241749074,0.653826704,0.0,4.576606492,5.624994790000001,0.0,0.653826704,2.735080789,7.560468965,5.348683554,22.732666158,2.476249846,0.0,8.395112528,0.0,24.241855376,2.476249846,1.444950101,2.738150752,13.212277641,0.0,0.0,2.084324048,6.022148348,24.634683475999996,27.534290884,2.735080789,0.0,0.0,251.014183534,8.360653727,34.920014887,1.307597182,0.653826704,210.806244135,2.337336513,10.873482313999999,0.0,0.0,1.444950101,5.590311728,23.590388082999997,2.735080789,18.926618734,0.0,0.0,0.0,29.279922583,8.760299100000001,2.615263862,2.752547283,5.613515311,2.752547283,6.264354938,2.615263862,0.0,90.93973008,0.032968495,0.047150817,0.065067857,0.166067493,0.002447184,0.064527099,3.769045043,0.213040331,0.091746982,0.0,0.033096241,0.0,3.596134167,0.093054962,0.102713646,0.122310433,0.257718366,0.31715098999999997,0.001451428,0.014299006,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
