coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Pericytes,permutationTracker
211x211,0.0,0.0,7.472274141,26.539249660000003,0.630872464,30.909930124,0.0,5.361772759,1.795511968,1.139882859,11.607511635000002,1.98696408,2.232050031,0.0,0.53373384,4.197163140000001,6.551211722,0.630872464,0.630872464,15.075510683000001,5.8230975879999995,5.003089973,0.630872464,0.0,4.2218899,14.41363341,0.630872464,15.032824491000001,1.98696408,0.630872464,0.53373384,1.673616699,27.118152222,8.103146605,0.0,1.139882859,15.224377165,9.505583109,1.98696408,2.9106168699999997,0.53373384,12.762962634,3.930459546,0.0,0.53373384,218.22452861,3.032560242,14.363975790000001,9.89143336,52.02441051,0.0,0.0,0.0,15.866863649999999,1.1646063039999999,0.53373384,9.46405467,18.875959381,0.0,2.232050031,3.68815001,18.021393107999998,8.535292592,16.494403271,3.785309148,0.0,2.279744406,0.630872464,0.630872464,36.34641018,2.279744406,2.426411223,1.1646063039999999,1.770755323,32.748059388,211.10122788,1.139882859,41.392090458,14.701855634000001,5.920254683,0.0,6.330335573,11.69248541,1.261778128,0.53373384,5.2579199,1.698346194,7.132778942,0.53373384,0.630872464,4.197163140000001,10.430775620999999,0.53373384,22.117525085,7.342009044,1.795511968,6.497480232,2.838229053,3.057280281,3.8332009769999997,2.401660987,2.523546441,0.630872464,1.61613409,7.93151314,0.0,2.279744406,13.537249330000002,3.68815001,19.590709606,1.892677383,5.7885558790000005,2.6836078199999998,1.139882859,11.733186034000001,1.139882859,0.0,0.0,1.61613409,8.440954646,10.479809285999998,3.2995538819999997,0.630872464,2.134945535,2.14986793,14.119700168,1.06747373,0.0,1.06747373,1.601177567,9.16616165,0.0,0.0,8.005959716,10.67347076,0.036401422,0.124234068,0.113620102,0.060639045,0.0,0.076396193,0.0,0.0,0.0,0.0,0.187731167,0.0,0.37235486500000003,0.0,0.0727907,0.0,1.8868168359999997,0.029931221,0.037725238,0.018325221,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,0.0,7.472274141,31.091767978000004,2.451852418,21.304487056,2.731470392,5.361772759,1.795511968,1.139882859,11.607511635000002,2.897477092,4.053029985,0.0,1.444246852,4.197163140000001,6.551211722,0.630872464,0.630872464,8.201499705,7.644077542,5.003089973,0.630872464,0.0,4.2218899,14.41363341,0.630872464,15.032824491000001,1.98696408,0.630872464,0.53373384,1.673616699,27.118152222,9.013659616999998,0.910513012,1.139882859,12.697927657000001,10.416096120999999,1.98696408,2.9106168699999997,0.53373384,2.247006554,3.930459546,0.910513012,0.53373384,151.29235286,3.032560242,14.363975790000001,10.801946372,52.02441051,0.0,0.0,0.0,15.866863649999999,1.1646063039999999,0.53373384,9.46405467,18.875959381,0.0,2.232050031,3.68815001,25.305391387,8.535292592,16.494403271,3.785309148,0.0,2.279744406,0.630872464,1.5413854759999999,67.30591193000001,3.190257418,4.247391177,1.1646063039999999,1.770755323,32.748059388,325.51842184,1.139882859,49.58663032,14.701855634000001,5.920254683,0.0,10.882853891,11.69248541,1.261778128,0.53373384,0.0,1.698346194,8.953758896,0.53373384,0.630872464,4.197163140000001,10.430775620999999,0.53373384,22.117525085,7.342009044,1.795511968,6.497480232,5.5696994449999995,3.057280281,3.8332009769999997,5.133131379,2.523546441,0.630872464,2.526647102,8.842026151999999,0.910513012,2.279744406,13.537249330000002,3.68815001,9.074753526,1.892677383,7.609535833000001,7.2361261379999995,1.139882859,11.733186034000001,1.139882859,0.0,0.910513012,1.61613409,8.440954646,10.479809285999998,3.2995538819999997,0.630872464,2.134945535,3.9708478840000003,14.119700168,1.06747373,0.910513012,1.06747373,1.601177567,10.076674661999999,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.152659071,0.096812784,0.072806339,0.0,0.09368253700000001,0.0,0.0,0.0,0.0,0.235854582,0.0,0.40901565700000003,0.0,0.0727907,0.0,2.0975571299999998,0.019252319,0.037725238,0.018325221,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.0,0.0,7.472274141,19.692387118,2.451852418,31.820443135999998,2.731470392,4.2218899,1.795511968,0.0,11.607511635000002,2.897477092,4.053029985,0.0,1.444246852,3.057280281,6.551211722,0.630872464,0.630872464,14.157901182,7.644077542,3.8632071139999997,0.630872464,0.0,4.2218899,14.41363341,0.630872464,15.032824491000001,1.98696408,0.630872464,0.53373384,0.53373384,27.118152222,9.013659616999998,0.910513012,0.0,14.536175964,10.416096120999999,1.98696408,0.630872464,0.53373384,12.762962634,3.930459546,0.910513012,0.53373384,208.58541968999998,1.892677383,14.363975790000001,10.801946372,52.02441051,0.0,0.0,0.0,15.866863649999999,1.1646063039999999,0.53373384,9.46405467,18.875959381,0.0,2.232050031,3.68815001,17.326142697,8.535292592,16.494403271,3.785309148,0.0,0.0,0.630872464,1.5413854759999999,33.10936968,0.910513012,4.247391177,1.1646063039999999,0.630872464,32.748059388,158.89072438,0.0,22.22703692,14.701855634000001,5.920254683,0.0,5.183390782,11.69248541,1.261778128,0.53373384,5.2579199,1.698346194,8.953758896,0.53373384,0.630872464,3.057280281,10.430775620999999,0.53373384,22.117525085,7.342009044,1.795511968,6.497480232,4.429816585999999,3.057280281,3.8332009769999997,3.99324852,2.523546441,0.630872464,2.526647102,3.142563043,0.910513012,0.0,13.537249330000002,3.68815001,19.590709606,1.892677383,5.329791427,7.2361261379999995,0.0,11.733186034000001,0.0,0.0,0.910513012,1.61613409,8.440954646,5.920254683,3.2995538819999997,0.630872464,2.134945535,3.9708478840000003,14.119700168,1.06747373,0.910513012,1.06747373,1.601177567,10.076674661999999,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.136747534,0.09473896999999999,0.062805348,0.0,0.090553525,0.0,0.0,0.0,0.0,0.163223524,0.0,0.5109382259999999,0.0,0.0727907,0.0,1.8657823679999999,0.029931221,0.037725238,0.018325221,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.0,0.0,7.472274141,31.091767978000004,2.451852418,30.204309046000002,2.731470392,5.361772759,1.795511968,1.139882859,9.991377545,2.897477092,4.053029985,0.0,1.444246852,4.197163140000001,6.551211722,0.630872464,0.630872464,18.717455785000002,7.644077542,1.770755323,0.630872464,0.0,4.2218899,14.41363341,0.630872464,15.032824491000001,1.98696408,0.630872464,0.53373384,1.673616699,27.118152222,9.013659616999998,0.910513012,1.139882859,13.107408079,10.416096120999999,1.98696408,2.9106168699999997,0.53373384,11.146828544,3.930459546,0.910513012,0.53373384,191.81715836,3.032560242,14.363975790000001,10.801946372,52.02441051,0.0,0.0,0.0,15.866863649999999,1.1646063039999999,0.53373384,9.46405467,18.875959381,0.0,2.232050031,3.68815001,25.305391387,8.535292592,16.494403271,3.785309148,0.0,2.279744406,0.630872464,1.5413854759999999,65.68977784,3.190257418,4.247391177,1.1646063039999999,1.770755323,32.748059388,328.36264624,1.139882859,43.121970858,13.085721544,5.920254683,0.0,10.882853891,11.69248541,1.261778128,0.53373384,5.2579199,1.698346194,8.953758896,0.53373384,0.630872464,4.197163140000001,10.430775620999999,0.53373384,22.117525085,5.725874954,1.795511968,6.497480232,5.5696994449999995,3.057280281,3.8332009769999997,5.133131379,2.523546441,0.630872464,0.910513012,8.842026151999999,0.910513012,2.279744406,11.92111524,3.68815001,19.590709606,1.892677383,5.993401743,5.619992047999999,1.139882859,11.733186034000001,1.139882859,0.0,0.910513012,0.0,8.440954646,10.479809285999998,3.2995538819999997,0.630872464,2.134945535,2.3547137940000002,14.119700168,1.06747373,0.910513012,1.06747373,1.601177567,10.076674661999999,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.133065852,0.108070027,0.067741222,0.0,0.09250762100000001,0.0,0.0,0.0,0.0,0.240326659,0.0,0.363819188,0.0,0.0727907,0.0,2.074172454,0.029931221,0.037725238,0.018325221,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.0,0.0,9.253523959999999,21.805534179000002,0.0,21.544351399,0.0,6.519874519,0.53373384,1.139882859,16.847331844000003,1.98696408,1.601177567,0.0,0.53373384,2.564218207,5.697415306,0.750048159,0.750048159,10.841150298999999,6.700055755999999,11.122722495,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,1.673616699,19.84423168,7.472274141,0.0,1.139882859,9.335584801,8.243804981,1.98696408,2.279744406,1.424335348,1.61613409,6.231151189,0.0,0.53373384,164.81439138000002,2.030484367,12.990809439,13.973316720000001,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,24.126685467999998,10.955133139,7.1794759379999995,2.671808307,2.671808307,6.0300330540000004,0.0,0.750048159,38.596534699,2.279744406,5.455666666,0.53373384,2.030484367,33.267531079,225.33137736,1.139882859,38.595075301,14.821031329,4.806753842,0.890601508,5.699463109,6.653207593,3.421856466,1.283781999,0.0,3.3175982489999996,8.402298792,0.53373384,6.234358059,1.673616699,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,5.957645237,2.314983659,3.202328513,1.139882859,0.0,0.890601508,1.61613409,9.831938654,0.890601508,3.0297925649999997,13.537249330000002,0.53373384,9.259882494,0.0,5.395993578,5.964972721,1.139882859,15.96338067,1.139882859,0.0,0.0,4.616318381,5.4056936570000005,8.475749957,3.559282926,0.890601508,3.025547043,3.040469438,15.342563578,1.06747373,0.750048159,1.06747373,3.382427386,10.20508498,0.750048159,0.0,8.005959716,11.564072268,0.036401422,0.15601315,0.10670694,0.084060898,0.0,0.084801106,0.0,0.0,0.0,0.0,0.23809813300000002,0.0,0.365243124,0.0,0.048409627,0.0,1.8607167959999997,0.019252319,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.0,0.0,9.253523959999999,10.406153319000001,0.0,32.060307479,0.0,5.37999166,0.53373384,0.0,16.847331844000003,1.98696408,1.601177567,0.0,0.53373384,1.424335348,5.697415306,0.750048159,0.750048159,16.797551776,6.700055755999999,9.982839636,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,0.53373384,19.84423168,7.472274141,0.0,0.0,11.173833108,8.243804981,1.98696408,0.0,1.424335348,12.132090170000001,6.231151189,0.0,0.53373384,222.10745821,0.890601508,12.990809439,13.973316720000001,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,16.147436778,10.955133139,7.1794759379999995,2.671808307,2.671808307,3.750288648,0.0,0.750048159,4.399992449,0.0,5.455666666,0.53373384,0.890601508,33.267531079,58.7036799,0.0,11.235481901,14.821031329,4.806753842,0.890601508,0.0,6.653207593,3.421856466,1.283781999,5.2579199,3.3175982489999996,8.402298792,0.53373384,6.234358059,0.53373384,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,4.817762378,2.314983659,3.202328513,0.0,0.0,0.890601508,1.61613409,4.132475545,0.890601508,0.750048159,13.537249330000002,0.53373384,19.775838573999998,0.0,3.116249172,5.964972721,0.0,15.96338067,0.0,0.0,0.0,4.616318381,5.4056936570000005,3.916195354,3.559282926,0.890601508,3.025547043,3.040469438,15.342563578,1.06747373,0.750048159,1.06747373,3.382427386,10.20508498,0.750048159,0.0,8.005959716,11.564072268,0.036401422,0.140101613,0.10463312599999999,0.074059907,0.0,0.081672094,0.0,0.0,0.0,0.0,0.16546707500000002,0.0,0.467165693,0.0,0.048409627,0.0,1.6289420339999998,0.029931221,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
217x217,0.0,0.0,9.253523959999999,14.958671637000002,1.820979954,22.454864411,2.731470392,5.37999166,0.53373384,0.0,16.847331844000003,2.897477092,3.422157521,0.0,1.444246852,1.424335348,5.697415306,0.750048159,0.750048159,9.923540798000001,8.52103571,9.982839636,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,0.53373384,19.84423168,8.382787152999999,0.910513012,0.0,8.6473836,9.154317993,1.98696408,0.0,1.424335348,1.61613409,6.231151189,0.910513012,0.53373384,155.17528246,0.890601508,12.990809439,14.883829732000002,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,23.431435057,10.955133139,7.1794759379999995,2.671808307,2.671808307,3.750288648,0.0,1.660561171,35.359494199000004,0.910513012,7.27664662,0.53373384,0.890601508,33.267531079,173.12087386,0.0,19.430021763,14.821031329,4.806753842,0.890601508,4.552518318,6.653207593,3.421856466,1.283781999,0.0,3.3175982489999996,10.223278746,0.53373384,6.234358059,0.53373384,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,7.54923277,2.314983659,3.202328513,2.731470392,0.0,0.890601508,2.526647102,5.042988557,1.80111452,0.750048159,13.537249330000002,0.53373384,9.259882494,0.0,4.937229126,10.517491039,0.0,15.96338067,0.0,0.0,0.910513012,4.616318381,5.4056936570000005,3.916195354,3.559282926,0.890601508,3.025547043,4.861449392,15.342563578,1.06747373,1.660561171,1.06747373,3.382427386,11.115597992000001,1.660561171,0.0,8.005959716,12.47458528,0.036401422,0.168526616,0.08782580799999999,0.08622720099999999,0.0,0.09895843800000001,0.0,0.0,0.0,0.0,0.21359049000000002,0.0,0.503826485,0.0,0.048409627,0.0,1.8396823279999999,0.019252319,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
218x218,0.0,0.0,9.253523959999999,21.805534179000002,0.0,30.444173389,0.0,6.519874519,0.53373384,1.139882859,15.231197754000002,1.98696408,1.601177567,0.0,0.53373384,2.564218207,5.697415306,0.750048159,0.750048159,21.357106379,6.700055755999999,7.890387845,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,1.673616699,19.84423168,7.472274141,0.0,1.139882859,9.745065223000001,8.243804981,1.98696408,2.279744406,1.424335348,10.51595608,6.231151189,0.0,0.53373384,205.33919688,2.030484367,12.990809439,13.973316720000001,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,24.126685467999998,10.955133139,7.1794759379999995,2.671808307,2.671808307,6.0300330540000004,0.0,0.750048159,36.980400609,2.279744406,5.455666666,0.53373384,2.030484367,33.267531079,228.17560176,1.139882859,32.130415839,13.204897239000001,4.806753842,0.890601508,5.699463109,6.653207593,3.421856466,1.283781999,5.2579199,3.3175982489999996,8.402298792,0.53373384,6.234358059,1.673616699,17.480109665,0.53373384,23.082037525,4.092930021,0.53373384,7.536403562,5.957645237,2.314983659,3.202328513,1.139882859,0.0,0.890601508,0.0,9.831938654,0.890601508,3.0297925649999997,11.92111524,0.53373384,19.775838573999998,0.0,3.7798594879999996,4.348838631,1.139882859,15.96338067,1.139882859,0.0,0.0,3.000184291,5.4056936570000005,8.475749957,3.559282926,0.890601508,3.025547043,1.424335348,15.342563578,1.06747373,0.750048159,1.06747373,3.382427386,10.20508498,0.750048159,0.0,8.005959716,11.564072268,0.036401422,0.136419931,0.117964183,0.078995781,0.0,0.08362619,0.0,0.0,0.0,0.0,0.24257021,0.0,0.320046655,0.0,0.048409627,0.0,1.83733212,0.029931221,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
219x219,0.0,0.0,9.253523959999999,26.358052497000003,1.820979954,20.838730321,2.731470392,6.519874519,0.53373384,1.139882859,15.231197754000002,2.897477092,3.422157521,0.0,1.444246852,2.564218207,5.697415306,0.750048159,0.750048159,14.483095401,8.52103571,7.890387845,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,1.673616699,19.84423168,8.382787152999999,0.910513012,1.139882859,7.218615715,9.154317993,1.98696408,2.279744406,1.424335348,0.0,6.231151189,0.910513012,0.53373384,138.40702113,2.030484367,12.990809439,14.883829732000002,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,31.410683747,10.955133139,7.1794759379999995,2.671808307,2.671808307,6.0300330540000004,0.0,1.660561171,67.939902359,3.190257418,7.27664662,0.53373384,2.030484367,33.267531079,342.59279572,1.139882859,40.324955701,13.204897239000001,4.806753842,0.890601508,10.251981427,6.653207593,3.421856466,1.283781999,0.0,3.3175982489999996,10.223278746,0.53373384,6.234358059,1.673616699,17.480109665,0.53373384,23.082037525,4.092930021,0.53373384,7.536403562,8.689115629,2.314983659,3.202328513,3.871353251,0.0,0.890601508,0.910513012,10.742451666000001,1.80111452,3.0297925649999997,11.92111524,0.53373384,9.259882494,0.0,5.600839442,8.901356949,1.139882859,15.96338067,1.139882859,0.0,0.910513012,3.000184291,5.4056936570000005,8.475749957,3.559282926,0.890601508,3.025547043,3.245315302,15.342563578,1.06747373,1.660561171,1.06747373,3.382427386,11.115597992000001,1.660561171,0.0,8.005959716,12.47458528,0.036401422,0.164844934,0.101156865,0.091163075,0.0,0.100912534,0.0,0.0,0.0,0.0,0.290693625,0.0,0.356707447,0.0,0.048409627,0.0,2.048072414,0.019252319,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.0,0.0,9.253523959999999,14.958671637000002,1.820979954,31.354686401,2.731470392,5.37999166,0.53373384,0.0,15.231197754000002,2.897477092,3.422157521,0.0,1.444246852,1.424335348,5.697415306,0.750048159,0.750048159,20.439496878,8.52103571,6.750504986,0.0,0.0,1.06747373,2.174383507,0.750048159,17.741495263,3.768213899,0.0,0.53373384,0.53373384,19.84423168,8.382787152999999,0.910513012,0.0,9.056864022,9.154317993,1.98696408,0.0,1.424335348,10.51595608,6.231151189,0.910513012,0.53373384,195.70008796,0.890601508,12.990809439,14.883829732000002,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,27.640747079999997,0.750048159,1.601177567,10.330656737,23.431435057,10.955133139,7.1794759379999995,2.671808307,2.671808307,3.750288648,0.0,1.660561171,33.743360109,0.910513012,7.27664662,0.53373384,0.890601508,33.267531079,175.96509826,0.0,12.965362300999999,13.204897239000001,4.806753842,0.890601508,4.552518318,6.653207593,3.421856466,1.283781999,5.2579199,3.3175982489999996,10.223278746,0.53373384,6.234358059,0.53373384,17.480109665,0.53373384,23.082037525,4.092930021,0.53373384,7.536403562,7.54923277,2.314983659,3.202328513,2.731470392,0.0,0.890601508,0.910513012,5.042988557,1.80111452,0.750048159,11.92111524,0.53373384,19.775838573999998,0.0,3.321095036,8.901356949,0.0,15.96338067,0.0,0.0,0.910513012,3.000184291,5.4056936570000005,3.916195354,3.559282926,0.890601508,3.025547043,3.245315302,15.342563578,1.06747373,1.660561171,1.06747373,3.382427386,11.115597992000001,1.660561171,0.0,8.005959716,12.47458528,0.036401422,0.148933397,0.09908305099999999,0.081162084,0.0,0.09778352200000001,0.0,0.0,0.0,0.0,0.218062567,0.0,0.45863001600000003,0.0,0.048409627,0.0,1.8162976519999998,0.029931221,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,0.0,0.0,9.253523959999999,20.305419097,0.0,32.060307479,0.0,5.76982636,0.53373384,1.139882859,16.097283685,1.98696408,1.601177567,0.0,0.53373384,2.564218207,5.697415306,0.0,0.0,16.856760502,4.4499312369999995,4.372217509,0.0,0.0,1.06747373,1.424335348,0.0,17.741495263,3.768213899,0.0,0.53373384,1.673616699,19.84423168,7.472274141,0.0,1.139882859,14.593504701,8.243804981,1.98696408,2.279744406,1.424335348,12.132090170000001,6.231151189,0.0,0.53373384,218.22452861,2.030484367,12.990809439,13.973316720000001,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,26.890698921,0.0,1.601177567,10.330656737,15.126685468,10.20508498,7.1794759379999995,2.671808307,2.671808307,2.279744406,0.0,0.0,36.34641018,2.279744406,3.205542147,0.53373384,2.030484367,33.267531079,211.10122788,1.139882859,36.344950782,14.070983170000002,4.806753842,0.890601508,5.699463109,5.903159434,2.671808307,0.53373384,5.2579199,1.06747373,7.652250633,0.53373384,6.234358059,1.673616699,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,2.2073565889999998,2.314983659,3.202328513,1.139882859,0.0,0.890601508,1.61613409,9.081890495,0.890601508,2.279744406,13.537249330000002,0.53373384,19.775838573999998,0.0,3.895878496,4.464857639,1.139882859,15.96338067,1.139882859,0.0,0.0,1.61613409,4.655645498,8.475749957,3.559282926,0.890601508,3.025547043,3.040469438,15.342563578,1.06747373,0.0,1.06747373,3.382427386,10.20508498,0.0,0.0,8.005959716,11.564072268,0.036401422,0.136319142,0.125091252,0.060938953,0.0,0.076396193,0.0,0.0,0.0,0.0,0.199341848,0.0,0.308895255,0.0,0.048409627,0.0,1.8451046009999998,0.029931221,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,0.0,0.0,9.253523959999999,24.857937415000002,1.820979954,22.454864411,2.731470392,5.76982636,0.53373384,1.139882859,16.097283685,2.897477092,3.422157521,0.0,1.444246852,2.564218207,5.697415306,0.0,0.0,9.982749523999999,6.270911191,4.372217509,0.0,0.0,1.06747373,1.424335348,0.0,17.741495263,3.768213899,0.0,0.53373384,1.673616699,19.84423168,8.382787152999999,0.910513012,1.139882859,12.067055193,9.154317993,1.98696408,2.279744406,1.424335348,1.61613409,6.231151189,0.910513012,0.53373384,151.29235286,2.030484367,12.990809439,14.883829732000002,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,26.890698921,0.0,1.601177567,10.330656737,22.410683747,10.20508498,7.1794759379999995,2.671808307,2.671808307,2.279744406,0.0,0.910513012,67.30591193000001,3.190257418,5.026522101,0.53373384,2.030484367,33.267531079,325.51842184,1.139882859,44.539490644,14.070983170000002,4.806753842,0.890601508,10.251981427,5.903159434,2.671808307,0.53373384,0.0,1.06747373,9.473230587,0.53373384,6.234358059,1.673616699,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,4.938826981,2.314983659,3.202328513,3.871353251,0.0,0.890601508,2.526647102,9.992403506999999,1.80111452,2.279744406,13.537249330000002,0.53373384,9.259882494,0.0,5.71685845,9.017375956999999,1.139882859,15.96338067,1.139882859,0.0,0.910513012,1.61613409,4.655645498,8.475749957,3.559282926,0.890601508,3.025547043,4.861449392,15.342563578,1.06747373,0.910513012,1.06747373,3.382427386,11.115597992000001,0.910513012,0.0,8.005959716,12.47458528,0.036401422,0.164744145,0.108283934,0.073106247,0.0,0.09368253700000001,0.0,0.0,0.0,0.0,0.247465263,0.0,0.345556047,0.0,0.048409627,0.0,2.055844895,0.019252319,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.0,0.0,9.253523959999999,13.458556555000001,1.820979954,32.970820491000005,2.731470392,4.629943501,0.53373384,0.0,16.097283685,2.897477092,3.422157521,0.0,1.444246852,1.424335348,5.697415306,0.0,0.0,15.939151000999999,6.270911191,3.23233465,0.0,0.0,1.06747373,1.424335348,0.0,17.741495263,3.768213899,0.0,0.53373384,0.53373384,19.84423168,8.382787152999999,0.910513012,0.0,13.9053035,9.154317993,1.98696408,0.0,1.424335348,12.132090170000001,6.231151189,0.910513012,0.53373384,208.58541968999998,0.890601508,12.990809439,14.883829732000002,12.27700137,0.0,0.890601508,0.0,2.877565588,0.53373384,0.53373384,0.0,26.890698921,0.0,1.601177567,10.330656737,14.431435057,10.20508498,7.1794759379999995,2.671808307,2.671808307,0.0,0.0,0.910513012,33.10936968,0.910513012,5.026522101,0.53373384,0.890601508,33.267531079,158.89072438,0.0,17.179897244,14.070983170000002,4.806753842,0.890601508,4.552518318,5.903159434,2.671808307,0.53373384,5.2579199,1.06747373,9.473230587,0.53373384,6.234358059,0.53373384,17.480109665,0.53373384,23.082037525,5.709064111,0.53373384,7.536403562,3.798944122,2.314983659,3.202328513,2.731470392,0.0,0.890601508,2.526647102,4.292940398,1.80111452,0.0,13.537249330000002,0.53373384,19.775838573999998,0.0,3.4371140440000003,9.017375956999999,0.0,15.96338067,0.0,0.0,0.910513012,1.61613409,4.655645498,3.916195354,3.559282926,0.890601508,3.025547043,4.861449392,15.342563578,1.06747373,0.910513012,1.06747373,3.382427386,11.115597992000001,0.910513012,0.0,8.005959716,12.47458528,0.036401422,0.148832608,0.10621011999999999,0.063105256,0.0,0.090553525,0.0,0.0,0.0,0.0,0.174834205,0.0,0.447478616,0.0,0.048409627,0.0,1.824070133,0.029931221,0.037725238,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
