coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial3,Inhibitory Endothelial3
183x183,11.878883344,8.327850248,15.146366068000003,7.342596576,1.275097431,24.214466635,4.405406664,8.806796226,0.53373384,2.373261425,21.022661913,5.359400116,2.876274998,1.68623588,0.53373384,6.630165095,16.157260601,1.9524717900000002,1.354778164,3.227551309,9.614642771,11.015032838,1.275097431,0.0,2.0763352509999997,2.551391712,1.008861521,18.370314137,4.681996311,0.0,0.53373384,1.888512004,26.154482254,15.01592717,0.0,0.0,3.099618969,14.974278668,2.995825601,0.677374359,3.584369624,0.0,14.112280329999997,1.68623588,0.53373384,59.77490693600001,4.035353906,18.948882116000004,9.307029591,29.032037745,0.0,3.050635784,1.008861521,15.476686084999999,2.21996972,1.2111081989999999,7.100458798,20.252751079,0.0,2.278551926,5.602027496,40.147344630999996,6.642615209,17.719076557,2.695032231,0.0,13.467965969,0.0,0.0,3.163609435,4.73690111,6.2842887880000005,0.53373384,0.0,61.729373272000004,14.02449903,2.373261425,32.116810544,14.818488765000001,10.883003110999999,0.0,2.55017695,4.121909615,0.677374359,0.53373384,0.0,1.06747373,8.234640499000001,0.53373384,0.677374359,1.888512004,17.782826948,0.53373384,15.980146859,9.615772687,5.634017079,4.982795312,2.7537096099999996,8.928531578,3.8797028719999997,1.354778164,2.363639685,0.0,179.87820376000002,5.426429574,0.0,0.0,13.938773112,11.894672366,5.507381571,0.0,2.363639685,12.251480746999999,1.354778164,26.717325561,0.0,0.0,0.0,54.89932744,10.055428215,7.179161867,2.668681418,0.0,4.76482113,0.53373384,12.428621656,1.06747373,0.677374359,1.06747373,1.601177567,7.319989568,0.0,2.283958952,8.683334075,14.321829616000002,0.11921327200000001,0.07205035,0.10250532,0.077768317,0.0,0.009751896,0.011314421,0.0,0.014445687,0.0,0.126600438,0.0,0.281297563,0.006760343,0.0,0.07604504000000001,1.020138577,0.28990214100000006,0.044327032,0.018258397,3.0,3.0,"[[0, 3, 4], [1, 3, 4]]"
184x184,22.765480595,20.569218379,13.791587904000002,5.310451337,1.275097431,23.474297049000004,2.373261425,8.129421867,0.53373384,2.373261425,21.637263207,5.296597605,2.876274998,1.008861521,0.53373384,0.53373384,12.030197466,1.275097431,0.0,2.55017695,7.519695542,8.305493337,1.275097431,0.0,2.0763352509999997,2.551391712,3.592795494,15.660774636000001,4.004621952,0.0,0.53373384,0.53373384,30.645045901,12.306387669,0.0,0.0,1.06747373,14.296904309,2.995825601,0.0,2.906995265,1.291975653,14.726881623999997,1.008861521,0.53373384,40.130614616,4.035353906,18.271507757000002,8.629655232,27.677259581,0.0,2.373261425,1.008861521,10.057647296999999,1.542595361,0.53373384,5.68289495,14.833712291000001,0.0,1.601177567,4.924653137,37.73827722,10.518573702,15.009537056000001,2.017657872,0.0,9.403659259,0.0,0.0,3.100806924,3.382122946,1.542595361,0.53373384,0.0,61.47827249,14.02449903,2.373261425,23.310853194,13.463710601,11.497604404999999,0.0,2.55017695,4.121909615,0.0,0.53373384,0.0,1.06747373,6.879862335,0.53373384,0.0,0.53373384,15.750681708999998,0.53373384,15.3027725,6.228849804999999,5.634017079,4.982795312,2.0763352509999997,10.220507231,3.202328513,0.0,1.008861521,0.0,163.04759445,5.426429574,0.0,0.0,13.938773112,9.122341309,4.152603407,0.0,1.008861521,10.771108009999999,0.0,26.65452305,0.0,0.0,0.0,33.22157552,10.055428215,7.179161867,2.668681418,0.0,3.410042966,0.53373384,13.720597308999999,3.6514077030000003,0.0,2.359449383,1.601177567,6.642615209,3.875958493,2.283958952,8.005959716,15.613805269,0.05811390600000001,0.07205035,0.115978126,0.091846175,0.0,0.009751896,0.011314421,0.0,0.014445687,0.0,0.126600438,0.0,0.393052329,0.006760343,0.0,0.07604504000000001,1.016936173,0.095851693,0.044327032,0.018258397,3.0,3.0,"[[0, 3, 4], [2, 3, 4]]"
185x185,16.399499878,16.493382412,4.584640132,26.078052276,0.630872464,5.736243175,2.032145239,7.3942603,1.261778128,0.0,22.162853790000003,4.6337178969999995,0.630872464,0.677374359,0.0,10.959191353,14.689750399,1.308246823,1.9856506280000001,3.9072363269999997,9.614564524,3.340411965,0.630872464,0.0,3.15441617,14.770501077999999,3.214806437,22.198619533,4.445588258,0.630872464,0.0,1.354778164,29.767529697,3.340411965,0.0,0.0,4.111629852,5.913086278,1.98696408,1.308246823,1.567975867,1.922848117,11.139487686999999,0.677374359,0.0,29.784672190000002,2.783278891,5.613040348,13.243787789,41.102187304000005,0.0,1.567975867,0.0,22.176503945999997,1.308246823,0.677374359,13.465569824,45.162128077,0.0,1.308246823,13.628713426,30.370186630999996,14.753651587000002,22.790629388,7.134491814,2.671808307,4.06430671,0.630872464,0.630872464,2.646753817,1.354778164,9.306179117,0.630872464,1.521473972,19.424543807,15.93557709,0.0,30.324661426,13.906765868,8.426467467,0.890601508,0.630872464,11.338789693999999,6.059572943,0.0,0.0,0.630872464,4.3978061109999995,1.448612149,7.542604882,3.8783246050000004,28.032065150999998,0.0,30.151850162000002,6.8010708310000005,1.261778128,10.059950003,1.308246823,7.045384061999999,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,191.64941488999997,2.412122283,0.890601508,0.0,13.369727389000001,12.856588309000001,15.419523114000002,1.892677383,3.2474555470000004,8.429490502,2.803390313,22.395443635,0.0,0.0,0.0,21.67775192,5.7722732279999995,5.566558967,1.521473972,1.521473972,2.2453796720000003,0.890601508,23.429912483000003,2.583933973,0.677374359,1.291975653,1.781249819,10.737324362,5.324570642,0.0,0.677374359,6.528466936999999,0.149127629,0.013540146,0.08432171100000001,0.106724721,0.0,0.0,0.0,0.0,0.0,0.0,0.193591833,0.0,0.36240374799999997,0.0,0.121200327,0.0,1.1270497,0.31447173,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 1, 2]]"
186x186,8.581040627,11.225115811,5.8597375629999995,27.353149707,1.9059698950000001,4.4442675220000005,2.032145239,7.3942603,1.261778128,0.0,28.521354026,3.3417422439999998,1.9059698950000001,0.677374359,0.0,10.959191353,15.947951696,2.583344254,1.9856506280000001,6.457413277,10.872765821000002,5.890588915,1.9059698950000001,0.0,3.15441617,14.770501077999999,0.630872464,22.198619533,4.445588258,0.630872464,0.0,1.354778164,27.149768641,7.165663972,0.0,0.0,4.111629852,5.913086278,1.98696408,1.308246823,1.567975867,0.630872464,16.22281729,0.677374359,0.0,36.159977446,2.783278891,5.613040348,13.243787789,42.377284735,0.0,1.567975867,0.0,22.176503945999997,1.308246823,0.677374359,12.173594171,45.162128077,0.0,1.308246823,13.628713426,27.718617160999997,10.877693094000001,22.790629388,7.134491814,2.671808307,5.339404141,0.630872464,0.630872464,2.629875595,1.354778164,9.306179117,0.630872464,1.521473972,28.281104831,29.96007612,0.0,39.25010672,13.906765868,7.134491814,0.890601508,3.181049414,11.338789693999999,6.059572943,0.0,0.0,0.630872464,4.3978061109999995,1.448612149,7.542604882,3.8783246050000004,30.582242101,0.0,30.151850162000002,6.8010708310000005,6.362061367000001,10.059950003,1.308246823,7.028505839999999,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,279.28052625,6.23737429,0.890601508,0.0,13.369727389000001,14.114789606000002,15.419523114000002,1.892677383,3.2474555470000004,5.8455565290000004,2.803390313,22.378565412999997,0.0,0.0,0.0,21.67775192,5.7722732279999995,5.566558967,1.521473972,1.521473972,3.520477103,0.890601508,22.13793683,0.0,0.677374359,0.0,1.781249819,10.737324362,1.448612149,1.275097431,0.677374359,6.511588714999999,0.127415145,0.021913358,0.093931509,0.128082242,0.0,0.005364625,0.0,0.0,0.0,0.0,0.215272558,0.0,0.5319465449999999,0.0,0.121200327,0.031295209,1.143108193,0.26808871700000003,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 1, 3]]"
187x187,8.227212254,3.574639922,4.584640132,26.078052276,0.630872464,4.4442675220000005,4.405406664,7.3942603,1.261778128,2.373261425,27.990578444,3.3417422439999998,0.630872464,0.677374359,0.0,10.959191353,13.397774746,1.308246823,1.9856506280000001,3.9072363269999997,8.322588871,8.086866831,0.630872464,0.0,3.15441617,14.770501077999999,0.630872464,22.198619533,4.445588258,0.630872464,0.0,1.354778164,26.972853116,3.340411965,0.0,0.0,4.111629852,5.913086278,1.98696408,1.308246823,3.941237292,0.630872464,12.220773459,0.677374359,0.0,63.006247710000004,2.783278891,5.613040348,13.243787789,41.102187304000005,0.0,3.941237292,0.0,22.176503945999997,1.308246823,0.677374359,14.546855596,45.162128077,0.0,1.308246823,16.001974851,39.229982052,10.877693094000001,32.283637292,7.134491814,2.671808307,11.184007016999999,0.630872464,0.630872464,1.354778164,3.7280395889999998,9.306179117,0.630872464,1.521473972,19.003060667,15.93557709,2.373261425,42.189371406,13.906765868,7.134491814,0.890601508,0.630872464,11.338789693999999,6.059572943,0.0,0.0,0.630872464,4.3978061109999995,1.448612149,7.542604882,3.8783246050000004,28.032065150999998,0.0,30.151850162000002,6.8010708310000005,1.261778128,10.059950003,1.308246823,12.873108715999999,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,189.54265546,2.412122283,0.890601508,0.0,13.369727389000001,16.311067522000002,15.419523114000002,1.892677383,3.2474555470000004,12.965256836,2.803390313,21.103467981999998,0.0,0.0,0.0,54.89932744,8.145534652999999,5.566558967,1.521473972,1.521473972,2.2453796720000003,0.890601508,26.884391696,0.0,0.677374359,0.0,1.781249819,10.737324362,1.448612149,0.0,0.677374359,7.6097527089999994,0.127415145,0.033572623999999995,0.086437231,0.112100783,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.193591833,0.0,0.25064898199999996,0.006760343,0.121200327,0.027940554,1.180198397,0.27870411900000003,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 1, 4]]"
188x188,19.467637878,23.466483942,4.504959399,25.321004467999998,1.9059698950000001,3.704097936,0.0,6.716885941,1.261778128,0.0,29.13595532,3.2789397329999996,1.9059698950000001,0.0,0.0,4.862760098,11.820888561,1.9059698950000001,0.630872464,5.780038918,8.777818592,3.181049414,1.9059698950000001,0.0,3.15441617,14.770501077999999,3.214806437,19.489080032,3.768213899,0.630872464,0.0,0.0,31.640332288,4.456124471,0.0,0.0,2.079484613,5.235711919,1.98696408,0.630872464,0.890601508,1.922848117,16.837418583999998,0.0,0.0,16.515685126,2.783278891,4.935665989,12.56641343,41.022506571,0.0,0.890601508,0.0,16.757465158,0.630872464,0.0,10.756030323,39.743089289,0.0,0.630872464,12.951339067,25.30954975,14.753651587000002,20.081089886999997,6.457117455000001,2.671808307,1.275097431,0.630872464,0.630872464,2.567073084,0.0,4.56448569,0.630872464,1.521473972,28.030004049,29.96007612,0.0,30.444149369999998,12.551987704,7.749093108,0.890601508,3.181049414,11.338789693999999,5.382198584,0.0,0.0,0.630872464,3.0430279469999997,1.448612149,6.865230523,2.523546441,28.550096862,0.0,29.474475803,3.414147949,6.362061367000001,10.059950003,0.630872464,8.320481492999999,0.630872464,1.261778128,2.523546441,1.521473972,262.44991694,6.23737429,0.890601508,0.0,13.369727389000001,11.342458549,14.064744950000001,1.892677383,1.892677383,4.365183792,1.448612149,22.315762902,0.0,0.0,0.0,0.0,5.7722732279999995,5.566558967,1.521473972,1.521473972,2.1656989390000003,0.890601508,23.429912483000003,2.583933973,0.0,1.291975653,1.781249819,10.059950003,5.324570642,1.275097431,0.0,7.803564367999999,0.066315779,0.021913358,0.107404315,0.1421601,0.0,0.005364625,0.0,0.0,0.0,0.0,0.215272558,0.0,0.6437013109999999,0.0,0.121200327,0.031295209,1.139905789,0.074038269,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 2, 3]]"
189x189,19.113809505,15.816008053,3.229861968,24.045907037,0.630872464,3.704097936,2.373261425,6.716885941,1.261778128,2.373261425,28.605179738,3.2789397329999996,0.630872464,0.0,0.0,4.862760098,9.270711611,0.630872464,0.630872464,3.229861968,6.227641642,5.37732733,0.630872464,0.0,3.15441617,14.770501077999999,3.214806437,19.489080032,3.768213899,0.630872464,0.0,0.0,31.463416762999998,0.630872464,0.0,0.0,2.079484613,5.235711919,1.98696408,0.630872464,3.263862933,1.922848117,12.835374753,0.0,0.0,43.361955390000006,2.783278891,4.935665989,12.56641343,39.74740914,0.0,3.263862933,0.0,16.757465158,0.630872464,0.0,13.129291748,39.743089289,0.0,0.630872464,15.324600491999998,36.820914641,14.753651587000002,29.574097791,6.457117455000001,2.671808307,7.119700307,0.630872464,0.630872464,1.291975653,2.373261425,4.56448569,0.630872464,1.521473972,18.751959884999998,15.93557709,2.373261425,33.383414056,12.551987704,7.749093108,0.890601508,0.630872464,11.338789693999999,5.382198584,0.0,0.0,0.630872464,3.0430279469999997,1.448612149,6.865230523,2.523546441,25.999919912,0.0,29.474475803,3.414147949,1.261778128,10.059950003,0.630872464,14.165084368999999,0.630872464,1.261778128,2.523546441,1.521473972,172.71204615,2.412122283,0.890601508,0.0,13.369727389000001,13.538736465,14.064744950000001,1.892677383,1.892677383,11.484884098999999,1.448612149,21.040665471,0.0,0.0,0.0,33.22157552,8.145534652999999,5.566558967,1.521473972,1.521473972,0.890601508,0.890601508,28.176367349000003,2.583933973,0.0,1.291975653,1.781249819,10.059950003,5.324570642,0.0,0.0,8.901728362,0.066315779,0.033572623999999995,0.09991003700000001,0.12617864099999998,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.193591833,0.0,0.36240374799999997,0.006760343,0.121200327,0.027940554,1.176995993,0.084653671,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 2, 4]]"
190x190,11.295350253999999,10.547741452,4.504959399,25.321004467999998,1.9059698950000001,2.412122283,2.373261425,6.716885941,1.261778128,2.373261425,34.963679974,1.98696408,1.9059698950000001,0.0,0.0,4.862760098,10.528912907999999,1.9059698950000001,0.630872464,5.780038918,7.485842939,7.927504279999999,1.9059698950000001,0.0,3.15441617,14.770501077999999,0.630872464,19.489080032,3.768213899,0.630872464,0.0,0.0,28.845655707,4.456124471,0.0,0.0,2.079484613,5.235711919,1.98696408,0.630872464,3.263862933,0.630872464,17.918704356,0.0,0.0,49.737260646,2.783278891,4.935665989,12.56641343,41.022506571,0.0,3.263862933,0.0,16.757465158,0.630872464,0.0,11.837316094999998,39.743089289,0.0,0.630872464,15.324600491999998,34.169345171,10.877693094000001,29.574097791,6.457117455000001,2.671808307,8.394797738,0.630872464,0.630872464,1.275097431,2.373261425,4.56448569,0.630872464,1.521473972,27.608520909,29.96007612,2.373261425,42.30885935,12.551987704,6.457117455000001,0.890601508,3.181049414,11.338789693999999,5.382198584,0.0,0.0,0.630872464,3.0430279469999997,1.448612149,6.865230523,2.523546441,28.550096862,0.0,29.474475803,3.414147949,6.362061367000001,10.059950003,0.630872464,14.148206147,0.630872464,1.261778128,2.523546441,1.521473972,260.34315750999997,6.23737429,0.890601508,0.0,13.369727389000001,14.796937761999999,14.064744950000001,1.892677383,1.892677383,8.900950126,1.448612149,21.023787248999998,0.0,0.0,0.0,33.22157552,8.145534652999999,5.566558967,1.521473972,1.521473972,2.1656989390000003,0.890601508,26.884391696,0.0,0.0,0.0,1.781249819,10.059950003,1.448612149,1.275097431,0.0,8.88485014,0.044603295,0.041945836,0.109519835,0.14753616200000003,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.215272558,0.0,0.5319465449999999,0.006760343,0.121200327,0.059235763,1.193054486,0.038270658,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [0, 3, 4]]"
191x191,20.051170968,21.246592738,4.411125414,27.353149707,1.9059698950000001,5.736243175,2.032145239,7.3942603,1.261778128,0.0,26.916064116,4.6337178969999995,1.9059698950000001,0.677374359,0.0,9.510579203999999,17.239927349,2.583344254,1.9856506280000001,5.008801128,12.164741474,5.890588915,1.9059698950000001,0.0,3.15441617,14.770501077999999,3.214806437,22.198619533,4.445588258,0.630872464,0.0,1.354778164,32.317706647,7.165663972,0.0,0.0,2.663017703,5.913086278,1.98696408,1.308246823,1.567975867,1.922848117,13.168903167,0.677374359,0.0,26.019597576000002,2.783278891,5.613040348,13.243787789,42.377284735,0.0,1.567975867,0.0,22.176503945999997,1.308246823,0.677374359,13.465569824,43.713515928,0.0,1.308246823,13.628713426,29.675930803999996,13.305039438000001,21.342017239,7.134491814,2.671808307,5.339404141,0.630872464,0.630872464,3.9218512480000003,1.354778164,9.306179117,0.630872464,1.521473972,27.654503771,14.02449903,0.0,24.7655064,13.906765868,8.426467467,0.890601508,3.181049414,11.338789693999999,4.610960794,0.0,0.0,0.630872464,4.3978061109999995,0.0,7.542604882,3.8783246050000004,26.236352325,0.0,27.254584599,6.8010708310000005,6.362061367000001,10.059950003,1.308246823,6.871869343999999,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,181.98496319,6.23737429,0.890601508,0.0,11.92111524,11.060875483,15.419523114000002,1.892677383,3.2474555470000004,8.429490502,1.354778164,23.670541066,0.0,0.0,0.0,21.67775192,5.7722732279999995,5.566558967,1.521473972,1.521473972,3.520477103,0.890601508,23.429912483000003,2.583933973,0.677374359,1.291975653,1.781249819,10.737324362,3.875958493,1.275097431,0.677374359,3.457674592,0.140925756,0.021913358,0.08214670900000001,0.103948206,0.0,0.005364625,0.0,0.0,0.0,0.0,0.215272558,0.0,0.456511939,0.0,0.121200327,0.031295209,0.973746857,0.32100538300000003,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,19.697342595,13.596116849,3.136027983,26.078052276,0.630872464,5.736243175,4.405406664,7.3942603,1.261778128,2.373261425,26.385288534,4.6337178969999995,0.630872464,0.677374359,0.0,9.510579203999999,14.689750399,1.308246823,1.9856506280000001,2.458624178,9.614564524,8.086866831,0.630872464,0.0,3.15441617,14.770501077999999,3.214806437,22.198619533,4.445588258,0.630872464,0.0,1.354778164,32.140791122,3.340411965,0.0,0.0,2.663017703,5.913086278,1.98696408,1.308246823,3.941237292,1.922848117,9.166859335999998,0.677374359,0.0,52.86586784000001,2.783278891,5.613040348,13.243787789,41.102187304000005,0.0,3.941237292,0.0,22.176503945999997,1.308246823,0.677374359,15.838831248999998,43.713515928,0.0,1.308246823,16.001974851,41.187295694999996,13.305039438000001,30.835025143000003,7.134491814,2.671808307,11.184007016999999,0.630872464,0.630872464,2.646753817,3.7280395889999998,9.306179117,0.630872464,1.521473972,18.376459607,0.0,2.373261425,27.704771086,13.906765868,8.426467467,0.890601508,0.630872464,11.338789693999999,4.610960794,0.0,0.0,0.630872464,4.3978061109999995,0.0,7.542604882,3.8783246050000004,23.686175374999998,0.0,27.254584599,6.8010708310000005,1.261778128,10.059950003,1.308246823,12.71647222,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,92.24709240000001,2.412122283,0.890601508,0.0,11.92111524,13.257153399,15.419523114000002,1.892677383,3.2474555470000004,15.549190808999999,1.354778164,22.395443635,0.0,0.0,0.0,54.89932744,8.145534652999999,5.566558967,1.521473972,1.521473972,2.2453796720000003,0.890601508,28.176367349000003,2.583933973,0.677374359,1.291975653,1.781249819,10.737324362,3.875958493,0.0,0.677374359,4.555838586,0.140925756,0.033572623999999995,0.074652431,0.087966747,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.193591833,0.0,0.175214376,0.006760343,0.121200327,0.027940554,1.010837061,0.33162078500000003,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,11.878883344,8.327850248,4.411125414,27.353149707,1.9059698950000001,4.4442675220000005,4.405406664,7.3942603,1.261778128,2.373261425,32.74378877,3.3417422439999998,1.9059698950000001,0.677374359,0.0,9.510579203999999,15.947951696,2.583344254,1.9856506280000001,5.008801128,10.872765821000002,10.637043781,1.9059698950000001,0.0,3.15441617,14.770501077999999,0.630872464,22.198619533,4.445588258,0.630872464,0.0,1.354778164,29.523030066,7.165663972,0.0,0.0,2.663017703,5.913086278,1.98696408,1.308246823,3.941237292,0.630872464,14.250188938999997,0.677374359,0.0,59.241173096000004,2.783278891,5.613040348,13.243787789,42.377284735,0.0,3.941237292,0.0,22.176503945999997,1.308246823,0.677374359,14.546855596,43.713515928,0.0,1.308246823,16.001974851,38.535726225,9.429080945,30.835025143000003,7.134491814,2.671808307,12.459104448,0.630872464,0.630872464,2.629875595,3.7280395889999998,9.306179117,0.630872464,1.521473972,27.233020631000002,14.02449903,2.373261425,36.63021638,13.906765868,7.134491814,0.890601508,3.181049414,11.338789693999999,4.610960794,0.0,0.0,0.630872464,4.3978061109999995,0.0,7.542604882,3.8783246050000004,26.236352325,0.0,27.254584599,6.8010708310000005,6.362061367000001,10.059950003,1.308246823,12.699593998,1.308246823,2.6165562920000003,3.8783246050000004,1.521473972,179.87820376000002,6.23737429,0.890601508,0.0,11.92111524,14.515354696,15.419523114000002,1.892677383,3.2474555470000004,12.965256836,1.354778164,22.378565412999997,0.0,0.0,0.0,54.89932744,8.145534652999999,5.566558967,1.521473972,1.521473972,3.520477103,0.890601508,26.884391696,0.0,0.677374359,0.0,1.781249819,10.737324362,0.0,1.275097431,0.677374359,4.538960364,0.11921327200000001,0.041945836,0.08426222900000001,0.109324268,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.215272558,0.0,0.344757173,0.006760343,0.121200327,0.059235763,1.026895554,0.28523777200000006,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,22.765480595,20.569218379,3.05634725,25.321004467999998,1.9059698950000001,3.704097936,2.373261425,6.716885941,1.261778128,2.373261425,33.358390064,3.2789397329999996,1.9059698950000001,0.0,0.0,3.414147949,11.820888561,1.9059698950000001,0.630872464,4.331426769,8.777818592,7.927504279999999,1.9059698950000001,0.0,3.15441617,14.770501077999999,3.214806437,19.489080032,3.768213899,0.630872464,0.0,0.0,34.013593713,4.456124471,0.0,0.0,0.630872464,5.235711919,1.98696408,0.630872464,3.263862933,1.922848117,14.864790232999997,0.0,0.0,39.596880776,2.783278891,4.935665989,12.56641343,41.022506571,0.0,3.263862933,0.0,16.757465158,0.630872464,0.0,13.129291748,38.29447714,0.0,0.630872464,15.324600491999998,36.126658813999995,13.305039438000001,28.125485642,6.457117455000001,2.671808307,8.394797738,0.630872464,0.630872464,2.567073084,2.373261425,4.56448569,0.630872464,1.521473972,26.981919849,14.02449903,2.373261425,27.82425903,12.551987704,7.749093108,0.890601508,3.181049414,11.338789693999999,3.933586435,0.0,0.0,0.630872464,3.0430279469999997,0.0,6.865230523,2.523546441,24.204207086,0.0,26.57721024,3.414147949,6.362061367000001,10.059950003,0.630872464,13.991569650999999,0.630872464,1.261778128,2.523546441,1.521473972,163.04759445,6.23737429,0.890601508,0.0,11.92111524,11.743023639,14.064744950000001,1.892677383,1.892677383,11.484884098999999,0.0,22.315762902,0.0,0.0,0.0,33.22157552,8.145534652999999,5.566558967,1.521473972,1.521473972,2.1656989390000003,0.890601508,28.176367349000003,2.583933973,0.0,1.291975653,1.781249819,10.059950003,3.875958493,1.275097431,0.0,5.830936017,0.05811390600000001,0.041945836,0.09773503500000001,0.123402126,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.215272558,0.0,0.456511939,0.006760343,0.121200327,0.059235763,1.02369315,0.091187324,0.016644932,0.026605331,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,16.399499878,16.493382412,12.056914273,26.078052276,0.630872464,23.883210665,2.032145239,8.46173403,1.795511968,0.0,19.790097566000004,2.646753817,2.232050031,0.677374359,0.53373384,11.492925193,16.824695934,1.308246823,1.9856506280000001,3.9072363269999997,12.283245942,3.340411965,0.630872464,0.0,4.2218899,15.304234917999999,3.214806437,16.919424065,2.458624178,0.630872464,0.53373384,1.888512004,32.346152261,10.812686106,0.0,0.0,5.179103582,6.209023676999999,0.0,1.308246823,2.101709707,1.922848117,13.808169105,0.677374359,0.53373384,30.318406030000002,2.783278891,16.822599968000002,9.951495393,53.379188674000005,0.0,1.567975867,0.0,20.189539865999997,1.8419806629999997,1.2111081989999999,13.465569824,48.898218658,0.0,2.90942439,14.162447266,32.653093741,13.448399214000002,19.350429436999995,7.134491814,2.671808307,4.06430671,0.630872464,0.630872464,3.180487657,1.354778164,9.839912957,1.1646063039999999,1.521473972,50.910825067,15.93557709,0.0,28.871431186,2.519384468,10.561413002,0.890601508,0.630872464,11.486771148999999,6.059572943,0.53373384,0.0,1.698346194,10.268806925000002,1.982345989,7.542604882,4.412058445,28.180046605999998,0.53373384,27.541211018000002,10.003399344,1.795511968,6.0860162120000005,2.375720553,7.579117901999999,4.510575336,2.6165562920000003,3.8783246050000004,1.521473972,191.64941488999997,4.01329985,0.890601508,0.0,1.448612149,13.390322149000001,17.554468649,1.892677383,3.2474555470000004,9.496964232,2.803390313,14.447566749,0.0,0.0,0.0,21.67775192,6.453990566,7.701504502,4.190155389999999,1.521473972,4.380325207,1.424335348,24.111629821,3.6514077030000003,0.677374359,2.359449383,3.382427386,9.432071989,5.324570642,0.0,8.683334075,17.201937697,0.11272620700000001,0.03390925,0.077531632,0.120310318,0.0,0.0,0.0,0.0,0.0,0.0,0.18621374499999999,0.0,0.36240374799999997,0.0,0.121200327,0.0,1.0964201779999998,0.304548149,0.021080306,0.026605331,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
