coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Pericytes,Astrocyte Pericytes
203x203,0.889687542,0.0,46.516882419999995,7.1128462379999995,2.710667496,107.13040179199999,2.731470392,0.0,0.889687542,0.0,2.48281463,0.910513012,9.719421198000001,0.0,0.910513012,0.0,1.733316984,0.0,0.0,18.583271089,3.600373214,7.9791494279999995,0.0,0.0,1.756368082,0.86668054,0.0,0.0,0.889687542,0.0,0.0,0.0,29.000829025999998,25.294174152999997,0.910513012,0.0,18.848201901,2.689906272,0.0,0.0,0.889687542,16.425735074000002,9.1094961,0.910513012,0.0,208.05168585,1.280184557,1.280184557,6.524046524,2.6460738,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.86668054,1.77939326,1.77939326,2.169872099,14.676925051000001,3.42700846,0.0,0.0,0.0,1.733316984,0.0,1.800200554,32.575635840000004,0.910513012,5.333690198,0.86668054,0.86668054,86.69239457,158.89072438,2.623004526,16.415567406,4.629635631,0.0,0.0,5.44220586,0.0,0.0,0.0,5.2579199,2.669019332,1.820979954,2.146865097,0.0,0.0,0.889687542,1.280184557,3.42700846,3.762999187,0.0,0.0,5.400489724,0.889687542,9.063533995,2.731470392,0.0,0.0,3.393327642,5.266830775,0.910513012,0.0,3.39552735,0.0,13.184975412,0.0,4.303794584,9.704352279999998,0.86668054,1.733316984,0.0,0.0,2.190697569,2.505821632,4.3793725299999995,10.757140462,19.424600611,0.86668054,0.86668054,3.4371140440000003,0.86668054,0.889687542,1.777193552,1.77939326,0.0,0.910513012,2.643829996,0.0,0.0,19.536764236,0.03422156,0.115650894,0.233685576,0.032883834,0.0,0.090553525,0.0,0.0,0.0,0.0,0.08371910499999999,0.0,0.447478616,0.0,0.0,0.019623415,1.959376945,0.023742942000000003,0.054911109,0.0,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
204x204,0.889687542,0.0,46.516882419999995,18.512227098,2.710667496,105.51426770199998,2.731470392,1.139882859,0.889687542,1.139882859,0.86668054,0.910513012,9.719421198000001,0.0,0.910513012,1.139882859,1.733316984,0.0,0.0,23.142825692000002,3.600373214,5.886697637,0.0,0.0,1.756368082,0.86668054,0.0,0.0,0.889687542,0.0,0.0,1.139882859,29.000829025999998,25.294174152999997,0.910513012,1.139882859,17.419434015999997,2.689906272,0.0,2.279744406,0.889687542,14.809600984000001,9.1094961,0.910513012,0.0,191.28342451999998,2.420067416,1.280184557,6.524046524,2.6460738,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.86668054,1.77939326,1.77939326,2.169872099,22.656173741000003,3.42700846,0.0,0.0,0.0,4.01306139,0.0,1.800200554,65.15604400000001,3.190257418,5.333690198,0.86668054,2.006563399,86.69239457,328.36264624,3.762887385,37.310501344,3.013501541,0.0,0.0,11.141668969,0.0,0.0,0.0,5.2579199,2.669019332,1.820979954,2.146865097,0.0,1.139882859,0.889687542,1.280184557,3.42700846,2.146865097,0.0,0.0,6.540372583,0.889687542,9.063533995,3.871353251,0.0,0.0,1.777193552,10.966293883999999,0.910513012,2.279744406,1.77939326,0.0,13.184975412,0.0,4.9674049,8.08821819,2.006563399,1.733316984,1.139882859,0.0,2.190697569,0.889687542,4.3793725299999995,15.316695065000001,19.424600611,0.86668054,0.86668054,1.820979954,0.86668054,0.889687542,1.777193552,1.77939326,0.0,0.910513012,2.643829996,0.0,0.0,19.536764236,0.03422156,0.111969212,0.247016633,0.037819708,0.0,0.09250762100000001,0.0,0.0,0.0,0.0,0.16082224,0.0,0.300359578,0.0,0.0,0.019623415,2.167767031,0.023742942000000003,0.054911109,0.0,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.889687542,0.0,58.46059063,12.899495942000001,0.889687542,114.96613001,1.859170143,5.6082793550000005,0.889687542,1.139882859,3.2328627890000003,0.0,8.126898661,0.0,0.0,2.999053002,5.451665321,0.750048159,0.750048159,13.485270387,4.029517779,14.589352716,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,23.439535217999996,0.0,1.139882859,9.157798613,4.568178597,0.0,2.279744406,0.889687542,3.349451074,5.268998602,0.929612039,0.929612039,165.210269579,1.139882859,0.0,8.051697292,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,25.880776242000003,3.475898842,3.718348337,0.0,0.929612039,7.763350038,0.0,1.639735701,38.062800859,2.279744406,7.622004906,0.86668054,2.006563399,97.92302763,225.33137736,3.762887385,37.830745463,4.0994992329999995,0.929612039,0.0,6.589150651,0.750048159,0.750048159,0.750048159,0.0,4.919143850999999,1.679660198,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,7.559190839,2.748857685,20.097534477,2.0694948980000003,0.0,0.0,3.4124266690000002,12.664999174,0.0,3.0297925649999997,3.39552735,1.859170143,4.528189475,0.0,6.262674118,8.511119187,2.9361754380000002,1.733316984,1.139882859,0.0,0.0,6.435617962,7.918206026000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,1.61613409,1.7962925790000002,0.889687542,1.616728699,2.709005299,2.788785337,0.929612039,2.483365143,0.0,0.0,22.450781345,0.03422156,0.134847952,0.236755616,0.06026420700000001,0.0,0.084801106,0.0,0.0,0.0,0.0,0.147212611,0.0,0.365243124,0.0,0.0,0.019623415,1.962992969,0.013278390000000001,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.889687542,0.0,58.46059063,1.500115082,0.889687542,125.48208609,1.859170143,4.468396496,0.889687542,0.0,3.2328627890000003,0.0,8.126898661,0.0,0.0,1.859170143,5.451665321,0.750048159,0.750048159,19.441671864,4.029517779,13.449469857,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,0.929612039,27.932625515999998,23.439535217999996,0.0,0.0,10.996046920000001,4.568178597,0.0,0.0,0.889687542,13.865407154,5.268998602,0.929612039,0.929612039,222.50333640899998,0.0,0.0,8.051697292,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,17.901527552,3.475898842,3.718348337,0.0,0.929612039,5.483605632,0.0,1.639735701,3.866258609,0.0,7.622004906,0.86668054,0.86668054,97.92302763,58.7036799,2.623004526,10.471152063,4.0994992329999995,0.929612039,0.0,0.889687542,0.750048159,0.750048159,0.750048159,5.2579199,4.919143850999999,1.679660198,0.86668054,0.0,0.0,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,6.41930798,2.748857685,20.097534477,0.929612039,0.0,0.0,3.4124266690000002,6.965536065,0.0,0.750048159,3.39552735,1.859170143,15.044145555,0.0,3.9829297120000002,8.511119187,1.7962925790000002,1.733316984,0.0,0.0,0.0,6.435617962,7.918206026000001,6.215487906,26.968918331999998,0.86668054,0.86668054,1.61613409,1.7962925790000002,0.889687542,1.616728699,2.709005299,2.788785337,0.929612039,2.483365143,0.0,0.0,22.450781345,0.03422156,0.11893641499999999,0.234681802,0.050263216000000006,0.0,0.081672094,0.0,0.0,0.0,0.0,0.07458155300000001,0.0,0.467165693,0.0,0.0,0.019623415,1.731218207,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.889687542,0.0,58.46059063,6.0526333999999995,2.710667496,115.876643022,4.590640535,4.468396496,0.889687542,0.0,3.2328627890000003,0.910513012,9.947878615,0.0,0.910513012,1.859170143,5.451665321,0.750048159,0.750048159,12.567660886000002,5.850497733,13.449469857,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,0.929612039,27.932625515999998,24.350048229999995,0.910513012,0.0,8.469597412,5.478691609,0.0,0.0,0.889687542,3.349451074,5.268998602,1.840125051,0.929612039,155.571160659,0.0,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,25.185525831,3.475898842,3.718348337,0.0,0.929612039,5.483605632,0.0,2.5502487130000002,34.825760359,0.910513012,9.44298486,0.86668054,0.86668054,97.92302763,173.12087386,2.623004526,18.665691924999997,4.0994992329999995,0.929612039,0.0,5.44220586,0.750048159,0.750048159,0.750048159,0.0,4.919143850999999,3.500640152,0.86668054,0.0,0.0,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,9.150778372,2.748857685,20.097534477,3.6610824309999996,0.0,0.0,4.322939681,7.876049077,0.910513012,0.750048159,3.39552735,1.859170143,4.528189475,0.0,5.803909666,13.063637504999999,1.7962925790000002,1.733316984,0.0,0.0,0.910513012,6.435617962,7.918206026000001,6.215487906,26.968918331999998,0.86668054,0.86668054,3.4371140440000003,1.7962925790000002,0.889687542,2.5272417110000003,2.709005299,2.788785337,1.840125051,3.393878155,0.0,0.0,23.361294357,0.03422156,0.147361418,0.217874484,0.06243051000000001,0.0,0.09895843800000001,0.0,0.0,0.0,0.0,0.122704968,0.0,0.503826485,0.0,0.0,0.019623415,1.941958501,0.013278390000000001,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.889687542,0.0,58.46059063,12.899495942000001,0.889687542,123.865952,1.859170143,5.6082793550000005,0.889687542,1.139882859,1.616728699,0.0,8.126898661,0.0,0.0,2.999053002,5.451665321,0.750048159,0.750048159,24.001226467000002,4.029517779,11.357018066,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,23.439535217999996,0.0,1.139882859,9.567279035,4.568178597,0.0,2.279744406,0.889687542,12.249273064,5.268998602,0.929612039,0.929612039,205.735075079,1.139882859,0.0,8.051697292,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,25.880776242000003,3.475898842,3.718348337,0.0,0.929612039,7.763350038,0.0,1.639735701,36.446666769000004,2.279744406,7.622004906,0.86668054,2.006563399,97.92302763,228.17560176,3.762887385,31.366086001,2.483365143,0.929612039,0.0,6.589150651,0.750048159,0.750048159,0.750048159,5.2579199,4.919143850999999,1.679660198,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,0.86668054,0.0,0.0,7.559190839,2.748857685,20.097534477,2.0694948980000003,0.0,0.0,1.7962925790000002,12.664999174,0.0,3.0297925649999997,1.77939326,1.859170143,15.044145555,0.0,4.646540028,6.894985097,2.9361754380000002,1.733316984,1.139882859,0.0,0.0,4.819483872,7.918206026000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,0.0,1.7962925790000002,0.889687542,1.616728699,2.709005299,2.788785337,0.929612039,2.483365143,0.0,0.0,22.450781345,0.03422156,0.115254733,0.248012859,0.055199090000000006,0.0,0.08362619,0.0,0.0,0.0,0.0,0.151684688,0.0,0.320046655,0.0,0.0,0.019623415,1.9396082929999998,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.889687542,0.0,58.46059063,17.452014260000002,2.710667496,114.260508932,4.590640535,5.6082793550000005,0.889687542,1.139882859,1.616728699,0.910513012,9.947878615,0.0,0.910513012,2.999053002,5.451665321,0.750048159,0.750048159,17.127215489,5.850497733,11.357018066,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,24.350048229999995,0.910513012,1.139882859,7.040829527,5.478691609,0.0,2.279744406,0.889687542,1.733316984,5.268998602,1.840125051,0.929612039,138.80289932899998,1.139882859,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,33.164774521000005,3.475898842,3.718348337,0.0,0.929612039,7.763350038,0.0,2.5502487130000002,67.406168519,3.190257418,9.44298486,0.86668054,2.006563399,97.92302763,342.59279572,3.762887385,39.560625863,2.483365143,0.929612039,0.0,11.141668969,0.750048159,0.750048159,0.750048159,0.0,4.919143850999999,3.500640152,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,0.86668054,0.0,0.0,10.290661231,2.748857685,20.097534477,4.800965290000001,0.0,0.0,2.706805591,13.575512186000001,0.910513012,3.0297925649999997,1.77939326,1.859170143,4.528189475,0.0,6.467519982000001,11.447503415,2.9361754380000002,1.733316984,1.139882859,0.0,0.910513012,4.819483872,7.918206026000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,1.820979954,1.7962925790000002,0.889687542,2.5272417110000003,2.709005299,2.788785337,1.840125051,3.393878155,0.0,0.0,23.361294357,0.03422156,0.143679736,0.23120554100000001,0.067366384,0.0,0.100912534,0.0,0.0,0.0,0.0,0.19980810300000001,0.0,0.356707447,0.0,0.0,0.019623415,2.150348587,0.013278390000000001,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.889687542,0.0,58.46059063,6.0526333999999995,2.710667496,124.77646501199999,4.590640535,4.468396496,0.889687542,0.0,1.616728699,0.910513012,9.947878615,0.0,0.910513012,1.859170143,5.451665321,0.750048159,0.750048159,23.083616966,5.850497733,10.217135207,0.0,0.0,2.685980121,1.616728699,0.750048159,1.859170143,1.819299581,0.0,0.0,0.929612039,27.932625515999998,24.350048229999995,0.910513012,0.0,8.879077834,5.478691609,0.0,0.0,0.889687542,12.249273064,5.268998602,1.840125051,0.929612039,196.095966159,0.0,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.475898842,2.529441419,1.77939326,2.748857685,25.185525831,3.475898842,3.718348337,0.0,0.929612039,5.483605632,0.0,2.5502487130000002,33.209626269,0.910513012,9.44298486,0.86668054,0.86668054,97.92302763,175.96509826,2.623004526,12.201032462999999,2.483365143,0.929612039,0.0,5.44220586,0.750048159,0.750048159,0.750048159,5.2579199,4.919143850999999,3.500640152,0.86668054,0.0,0.0,1.819299581,0.0,4.585028877,0.86668054,0.0,0.0,9.150778372,2.748857685,20.097534477,3.6610824309999996,0.0,0.0,2.706805591,7.876049077,0.910513012,0.750048159,1.77939326,1.859170143,15.044145555,0.0,4.187775576,11.447503415,1.7962925790000002,1.733316984,0.0,0.0,0.910513012,4.819483872,7.918206026000001,6.215487906,26.968918331999998,0.86668054,0.86668054,1.820979954,1.7962925790000002,0.889687542,2.5272417110000003,2.709005299,2.788785337,1.840125051,3.393878155,0.0,0.0,23.361294357,0.03422156,0.127768199,0.229131727,0.05736539300000001,0.0,0.09778352200000001,0.0,0.0,0.0,0.0,0.127177045,0.0,0.45863001600000003,0.0,0.0,0.019623415,1.918573825,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.889687542,0.0,58.46059063,11.39938086,0.889687542,125.48208609,1.859170143,4.858231196,0.889687542,1.139882859,2.48281463,0.0,8.126898661,0.0,0.0,2.999053002,5.451665321,0.0,0.0,19.50088059,1.77939326,7.8388477299999995,0.0,0.0,2.685980121,0.86668054,0.0,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,23.439535217999996,0.0,1.139882859,14.415718513000002,4.568178597,0.0,2.279744406,0.889687542,13.865407154,5.268998602,0.929612039,0.929612039,218.62040680900003,1.139882859,0.0,8.051697292,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.725850683,1.77939326,1.77939326,2.748857685,16.880776242000003,2.725850683,3.718348337,0.0,0.929612039,4.01306139,0.0,0.889687542,35.81267634,2.279744406,5.371880387,0.86668054,2.006563399,97.92302763,211.10122788,3.762887385,35.580620944,3.349451074,0.929612039,0.0,6.589150651,0.0,0.0,0.0,5.2579199,2.669019332,0.929612039,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,3.808902191,2.748857685,20.097534477,2.0694948980000003,0.0,0.0,3.4124266690000002,11.914951015,0.0,2.279744406,3.39552735,1.859170143,15.044145555,0.0,4.762559036,7.0110041050000005,2.9361754380000002,1.733316984,1.139882859,0.0,0.0,3.435433671,7.168157867000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,1.61613409,1.7962925790000002,0.889687542,0.86668054,2.709005299,2.788785337,0.929612039,1.733316984,0.0,0.0,22.450781345,0.03422156,0.115153944,0.255139928,0.037142262,0.0,0.076396193,0.0,0.0,0.0,0.0,0.10845632599999999,0.0,0.308895255,0.0,0.0,0.019623415,1.9473807739999998,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.889687542,0.0,58.46059063,15.951899178000001,2.710667496,115.876643022,4.590640535,4.858231196,0.889687542,1.139882859,2.48281463,0.910513012,9.947878615,0.0,0.910513012,2.999053002,5.451665321,0.0,0.0,12.626869612,3.600373214,7.8388477299999995,0.0,0.0,2.685980121,0.86668054,0.0,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,24.350048229999995,0.910513012,1.139882859,11.889269005000001,5.478691609,0.0,2.279744406,0.889687542,3.349451074,5.268998602,1.840125051,0.929612039,151.688231059,1.139882859,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.725850683,1.77939326,1.77939326,2.748857685,24.164774521000005,2.725850683,3.718348337,0.0,0.929612039,4.01306139,0.0,1.800200554,66.77217809000001,3.190257418,7.192860341,0.86668054,2.006563399,97.92302763,325.51842184,3.762887385,43.775160806,3.349451074,0.929612039,0.0,11.141668969,0.0,0.0,0.0,0.0,2.669019332,2.750591993,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,6.540372583,2.748857685,20.097534477,4.800965290000001,0.0,0.0,4.322939681,12.825464026999999,0.910513012,2.279744406,3.39552735,1.859170143,4.528189475,0.0,6.58353899,11.563522423,2.9361754380000002,1.733316984,1.139882859,0.0,0.910513012,3.435433671,7.168157867000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,3.4371140440000003,1.7962925790000002,0.889687542,1.777193552,2.709005299,2.788785337,1.840125051,2.643829996,0.0,0.0,23.361294357,0.03422156,0.14357894699999998,0.23833261,0.049309556000000004,0.0,0.09368253700000001,0.0,0.0,0.0,0.0,0.156579741,0.0,0.345556047,0.0,0.0,0.019623415,2.158121068,0.013278390000000001,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.889687542,0.0,58.46059063,4.552518318,2.710667496,126.39259910199999,4.590640535,3.718348337,0.889687542,0.0,2.48281463,0.910513012,9.947878615,0.0,0.910513012,1.859170143,5.451665321,0.0,0.0,18.583271089,3.600373214,6.698964870999999,0.0,0.0,2.685980121,0.86668054,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,27.932625515999998,24.350048229999995,0.910513012,0.0,13.727517312000002,5.478691609,0.0,0.0,0.889687542,13.865407154,5.268998602,1.840125051,0.929612039,208.98129788900002,0.0,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.725850683,1.77939326,1.77939326,2.748857685,16.185525831,2.725850683,3.718348337,0.0,0.929612039,1.733316984,0.0,1.800200554,32.575635840000004,0.910513012,7.192860341,0.86668054,0.86668054,97.92302763,158.89072438,2.623004526,16.415567406,3.349451074,0.929612039,0.0,5.44220586,0.0,0.0,0.0,5.2579199,2.669019332,2.750591993,0.86668054,0.0,0.0,1.819299581,0.0,4.585028877,2.48281463,0.0,0.0,5.400489724,2.748857685,20.097534477,3.6610824309999996,0.0,0.0,4.322939681,7.126000918,0.910513012,0.0,3.39552735,1.859170143,15.044145555,0.0,4.303794584,11.563522423,1.7962925790000002,1.733316984,0.0,0.0,0.910513012,3.435433671,7.168157867000001,6.215487906,26.968918331999998,0.86668054,0.86668054,3.4371140440000003,1.7962925790000002,0.889687542,1.777193552,2.709005299,2.788785337,1.840125051,2.643829996,0.0,0.0,23.361294357,0.03422156,0.12766741,0.236258796,0.039308565000000004,0.0,0.090553525,0.0,0.0,0.0,0.0,0.083948683,0.0,0.447478616,0.0,0.0,0.019623415,1.926346306,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.889687542,0.0,58.46059063,15.951899178000001,2.710667496,124.77646501199999,4.590640535,4.858231196,0.889687542,1.139882859,0.86668054,0.910513012,9.947878615,0.0,0.910513012,2.999053002,5.451665321,0.0,0.0,23.142825692000002,3.600373214,4.60651308,0.0,0.0,2.685980121,0.86668054,0.0,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,27.932625515999998,24.350048229999995,0.910513012,1.139882859,12.298749427,5.478691609,0.0,2.279744406,0.889687542,12.249273064,5.268998602,1.840125051,0.929612039,192.213036559,1.139882859,0.0,8.962210304,4.505243943,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.725850683,1.77939326,1.77939326,2.748857685,24.164774521000005,2.725850683,3.718348337,0.0,0.929612039,4.01306139,0.0,1.800200554,65.15604400000001,3.190257418,7.192860341,0.86668054,2.006563399,97.92302763,328.36264624,3.762887385,37.310501344,1.733316984,0.929612039,0.0,11.141668969,0.0,0.0,0.0,5.2579199,2.669019332,2.750591993,0.86668054,0.0,1.139882859,1.819299581,0.0,4.585028877,0.86668054,0.0,0.0,6.540372583,2.748857685,20.097534477,4.800965290000001,0.0,0.0,2.706805591,12.825464026999999,0.910513012,2.279744406,1.77939326,1.859170143,15.044145555,0.0,4.9674049,9.947388333,2.9361754380000002,1.733316984,1.139882859,0.0,0.910513012,1.819299581,7.168157867000001,10.775042508999999,26.968918331999998,0.86668054,0.86668054,1.820979954,1.7962925790000002,0.889687542,1.777193552,2.709005299,2.788785337,1.840125051,2.643829996,0.0,0.0,23.361294357,0.03422156,0.12398572799999999,0.249589853,0.044244439,0.0,0.09250762100000001,0.0,0.0,0.0,0.0,0.16105181799999999,0.0,0.300359578,0.0,0.0,0.019623415,2.1347363919999998,0.023957292,0.054911109,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.889687542,0.0,54.34407106,15.459823862,0.889687542,119.89046993,1.859170143,5.6082793550000005,0.889687542,1.139882859,2.366182249,0.0,10.687226581000001,0.0,0.0,2.999053002,3.718348337,0.750048159,0.750048159,12.618589846999999,4.029517779,12.402907052,0.0,0.0,1.819299581,0.750048159,0.750048159,1.859170143,1.819299581,0.0,0.0,2.0694948980000003,34.216105771,30.213776926999998,0.0,1.139882859,14.278483202,4.568178597,0.0,2.279744406,0.889687542,4.17646201,6.50951683,0.929612039,0.929612039,165.210269579,2.420067416,1.280184557,4.998532894,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.609218302,2.529441419,1.77939326,4.029042242,22.827611844000003,5.169546222000001,3.718348337,0.0,0.929612039,6.0300330540000004,0.0,1.639735701,38.062800859,2.279744406,5.888687922,0.0,1.139882859,98.80123893999999,225.33137736,2.029570401,36.964064923,3.646366806,0.929612039,0.0,6.589150651,0.750048159,0.750048159,0.750048159,0.0,4.919143850999999,1.679660198,1.280184557,0.0,1.139882859,1.819299581,1.280184557,6.278676257000001,2.896318647,0.0,0.0,7.559190839,2.748857685,19.60468302,2.0694948980000003,0.0,0.0,2.5457461290000003,9.198368953,0.0,3.0297925649999997,3.39552735,1.859170143,4.528189475,0.0,5.395993578,7.644438646999999,2.0694948980000003,0.0,1.139882859,0.0,1.280184557,6.435617962,5.3182267560000005,13.709234986999999,21.235650661,0.0,0.0,1.61613409,0.929612039,0.889687542,0.750048159,2.709005299,2.788785337,0.929612039,0.750048159,0.0,0.0,20.184864886,0.020164484,0.134847952,0.214504484,0.05085839700000001,0.0,0.084801106,0.0,0.0,0.0,0.0,0.147212611,0.0,0.365243124,0.0,0.0,0.019623415,1.973858597,0.00021435,0.053331325,0.0,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.889687542,0.0,54.34407106,4.060443002,0.889687542,130.40642601,1.859170143,4.468396496,0.889687542,0.0,2.366182249,0.0,10.687226581000001,0.0,0.0,1.859170143,3.718348337,0.750048159,0.750048159,18.574991324000003,4.029517779,11.263024193,0.0,0.0,1.819299581,0.750048159,0.750048159,1.859170143,1.819299581,0.0,0.0,0.929612039,34.216105771,30.213776926999998,0.0,0.0,16.116731509,4.568178597,0.0,0.0,0.889687542,14.69241809,6.50951683,0.929612039,0.929612039,222.50333640899998,1.280184557,1.280184557,4.998532894,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,2.609218302,2.529441419,1.77939326,4.029042242,14.848363154000001,5.169546222000001,3.718348337,0.0,0.929612039,3.750288648,0.0,1.639735701,3.866258609,0.0,5.888687922,0.0,0.0,98.80123893999999,58.7036799,0.889687542,9.604471523,3.646366806,0.929612039,0.0,0.889687542,0.750048159,0.750048159,0.750048159,5.2579199,4.919143850999999,1.679660198,1.280184557,0.0,0.0,1.819299581,1.280184557,6.278676257000001,2.896318647,0.0,0.0,6.41930798,2.748857685,19.60468302,0.929612039,0.0,0.0,2.5457461290000003,3.498905844,0.0,0.750048159,3.39552735,1.859170143,15.044145555,0.0,3.116249172,7.644438646999999,0.929612039,0.0,0.0,0.0,1.280184557,6.435617962,5.3182267560000005,9.149680384,21.235650661,0.0,0.0,1.61613409,0.929612039,0.889687542,0.750048159,2.709005299,2.788785337,0.929612039,0.750048159,0.0,0.0,20.184864886,0.020164484,0.11893641499999999,0.21243067,0.040857406000000006,0.0,0.081672094,0.0,0.0,0.0,0.0,0.07458155300000001,0.0,0.467165693,0.0,0.0,0.019623415,1.7420838349999999,0.010893252,0.053331325,0.0,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
