coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature1,Pericytes ODMature1
211x211,0.719174655,0.0,1.457310294,8.693456396,1.820979954,16.736895608,2.731470392,2.430054217,2.157548282,1.43837221,3.073444384,5.808616456,1.820979954,0.0,2.893902808,2.975117771,9.19421713,0.991682007,1.457310294,15.596273392,8.895593834,3.951509305,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,6.396914143,6.739872909,0.910513012,0.0,12.83782977,2.6213696740000003,0.0,0.0,43.605720930000004,15.046803818,6.510713436,2.348885222,0.0,208.05168585,0.0,5.579389583999999,0.910513012,30.222989236000004,0.0,0.719174655,0.0,9.739230727999999,0.719174655,30.519033782999998,1.43837221,16.737154056,0.0,0.0,1.43837221,10.898856855000002,3.1681669560000003,16.658713297000002,0.0,0.719174655,0.0,0.719174655,0.910513012,32.575635840000004,23.672369503,5.416979742,0.719174655,0.0,9.058062139999999,158.89072438,0.0,77.343770054,1.61613409,1.983389796,0.0,5.9908905279999995,0.719174655,0.0,0.0,5.2579199,1.43837221,3.2782902480000002,1.43837221,0.991682007,0.719174655,6.3174697680000005,2.157548282,8.319923914,2.607816097,0.0,0.0,11.070357877,1.983389796,0.719174655,4.188780685999999,0.0,1.983389796,3.965019312,3.359505313,1.629687667,0.0,2.335308745,0.0,21.459123068,0.0,3.4371140440000003,113.67926755799999,0.0,11.896890550999998,1.43837221,0.0,0.910513012,3.073444384,2.157548282,1.43837221,12.263752086,0.991682007,0.0,3.4371140440000003,12.267751904,0.0,2.367823306,0.0,2.430054217,4.797877523,4.506512799999999,1.43837221,0.0,55.102468902,0.00355112,0.125074368,0.12596184000000002,0.044462241,0.0,0.11978723,2.8116057540000003,0.0,0.031706104,0.0,0.51328258,0.010784794,0.744687756,0.010793173,0.020208882,0.067369409,1.298723377,0.043558121,0.041932715999999995,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,0.0,6.90107984,6.535908114,1.820979954,21.461490499,2.731470392,0.991682007,0.0,0.0,3.073444384,5.808616456,1.820979954,0.0,2.893902808,2.975117771,3.44070009,0.991682007,1.457310294,14.157901182,8.176419179,3.23233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.402311479000002,17.627632129,0.910513012,0.0,12.83782977,1.902195019,5.443769546,0.0,37.95063621,15.046803818,2.914713648,0.910513012,0.0,208.05168585,0.0,7.427159342,0.910513012,16.557383686,0.0,0.0,0.0,16.31190757,0.0,37.500052695,0.0,11.394012722,0.0,0.0,0.0,19.629067793,7.892761847000001,15.220341087000001,0.0,0.0,0.0,0.0,0.910513012,32.575635840000004,12.164020223000001,1.820979954,0.0,0.0,8.338887484999999,158.89072438,0.0,67.68479147000001,1.61613409,1.983389796,0.0,4.552518318,0.0,0.0,0.0,5.2579199,0.0,3.2782902480000002,21.77718242,0.991682007,0.0,3.44070009,0.0,6.881551704,24.384998517,0.0,0.0,11.070357877,1.983389796,0.0,4.188780685999999,0.0,1.983389796,2.526647102,3.359505313,0.910513012,0.0,1.61613409,0.0,17.86312328,0.0,3.4371140440000003,82.547473688,0.0,10.867917896,0.0,0.0,0.910513012,3.073444384,0.0,0.0,2.914713648,0.991682007,0.0,3.4371140440000003,9.390982226,0.0,7.811592852,0.0,6.435451553,3.359505313,0.910513012,0.0,0.0,32.805468882,0.016425846,0.115650894,0.13179794900000003,0.020917102,0.0,0.090553525,2.350924576,0.0,0.031706104,0.0,0.32721708299999996,0.010784794,0.447478616,0.010793173,0.0,0.074359275,1.4915309939999999,0.048474905,0.057493765999999995,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.719174655,0.0,6.90107984,6.710066599999999,1.820979954,19.205547383000003,2.731470392,1.43837221,2.157548282,1.43837221,3.073444384,3.8252266600000002,1.820979954,0.0,0.910513012,0.0,7.210827334,0.0,1.457310294,15.596273392,6.912204038,3.951509305,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,6.882141756,17.627632129,0.910513012,0.0,12.83782977,1.629687667,5.443769546,0.0,37.63271747,15.046803818,6.510713436,2.348885222,0.0,208.05168585,0.0,9.039769334,0.910513012,28.23959944,0.0,0.719174655,0.0,16.660151892,0.719174655,32.965764942999996,1.43837221,16.230680426,0.0,0.0,1.43837221,21.786616075,7.620254495,8.725041365000001,0.0,0.719174655,0.0,0.719174655,0.910513012,32.575635840000004,19.705531447,5.416979742,0.719174655,0.0,5.091224083999999,158.89072438,0.0,59.9807957,1.61613409,0.0,0.0,5.9908905279999995,0.719174655,0.0,0.0,5.2579199,1.43837221,3.2782902480000002,23.21555463,0.0,0.719174655,4.334079972,2.157548282,4.353085858,23.39331651,0.0,0.0,7.103519820999999,0.0,0.719174655,4.188780685999999,0.0,0.0,3.965019312,2.367823306,1.629687667,0.0,2.335308745,0.0,18.484005297,0.0,3.4371140440000003,115.134826928,0.0,13.373822041,1.43837221,0.0,0.910513012,3.073444384,2.157548282,1.43837221,12.263752086,0.0,0.0,3.4371140440000003,4.334079972,0.0,7.811592852,0.0,6.882141756,3.806195516,4.506512799999999,1.43837221,0.0,39.236938652,0.019976966000000002,0.125074368,0.114324154,0.040777549999999996,0.0,0.11978723,3.122905786,0.0,0.031706104,0.0,0.547813239,0.0,0.744687756,0.0,0.020208882,0.067668938,1.4599858559999999,0.017113204,0.035414399,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.719174655,0.0,5.443769546,8.693456396,1.820979954,22.180665154000003,2.731470392,2.430054217,2.157548282,1.43837221,1.61613409,2.893902808,1.820979954,0.0,2.893902808,2.975117771,7.736906836,0.991682007,0.0,15.596273392,4.523544405,3.951509305,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,11.840683689,11.798272231999999,0.910513012,0.0,12.83782977,2.6213696740000003,5.443769546,0.0,44.291365840000005,12.132090170000001,3.595999788,2.348885222,0.0,208.05168585,0.0,11.02315913,0.910513012,15.648995346,0.0,0.719174655,0.0,19.169679654,0.719174655,39.562421978,1.43837221,22.180923602,0.0,0.0,1.43837221,20.329305781000002,7.154626208,9.372044142,0.0,0.719174655,0.0,0.719174655,0.910513012,32.575635840000004,16.385700348,5.416979742,0.719174655,0.0,4.686012711,158.89072438,0.0,58.0124609,1.61613409,1.983389796,0.0,5.9908905279999995,0.719174655,0.0,0.0,5.2579199,1.43837221,1.820979954,23.21555463,0.991682007,0.719174655,4.860159474,2.157548282,5.405210266,24.384998517,0.0,0.0,6.698308448,1.983389796,0.719174655,2.731470392,0.0,1.983389796,3.965019312,1.902195019,1.629687667,0.0,2.335308745,0.0,17.087073639,0.0,3.4371140440000003,84.835058958,0.0,15.883349803,1.43837221,0.0,0.910513012,1.61613409,2.157548282,1.43837221,9.349038438,0.991682007,0.0,3.4371140440000003,10.81044161,0.0,6.354282558,0.0,7.873823763000001,3.3405672290000004,4.506512799999999,1.43837221,0.0,39.073043282,0.019976966000000002,0.125074368,0.131295163,0.044462241,0.0,0.11978723,1.972758664,0.0,0.0,0.0,0.608647127,0.010784794,0.744687756,0.010793173,0.020208882,0.013680203,1.42836574,0.046957386999999996,0.044569978999999996,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.0,0.0,1.457310294,20.59342626,3.1500363250000003,15.730643234000002,4.725044404,4.125138878,0.0,1.804406624,2.121834059,5.808616456,1.820979954,0.0,2.893902808,4.11500063,11.414988035,0.991682007,1.457310294,18.717455785000002,8.840942943999998,5.79159456,0.0,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,1.139882859,7.616679219,6.739872909,1.575036777,1.139882859,11.409061885,2.566718784,0.0,2.279744406,37.69609856,13.430669728000002,4.243770019,0.910513012,0.0,191.28342451999998,1.139882859,3.312446167,0.910513012,26.524690672000002,0.0,0.0,0.0,6.088672115,0.0,29.14428329,0.664523765,7.279299547,0.0,1.329056371,1.993574012,19.378694549,2.448992301,20.536601104,0.664523765,0.0,2.279744406,0.0,0.910513012,65.15604400000001,15.772821,3.814553966,0.0,1.139882859,14.319603971,328.36264624,1.804406624,90.44574493,0.664523765,6.635101497,0.664523765,10.251981427,0.664523765,0.0,0.0,5.2579199,1.329056371,4.607346619,5.316260017,0.991682007,1.804406624,8.092411791,0.0,9.53968899,2.320738378,0.664523765,0.0,13.539297107,2.647913561,0.0,6.6577199160000005,0.0,2.647913561,0.910513012,9.058968422,0.910513012,2.279744406,0.0,3.987122086,23.179383297,0.0,5.429780731,99.817242098,1.139882859,7.417722361999999,1.139882859,0.0,0.910513012,2.121834059,0.664523765,4.559554603,6.237362925,0.991682007,0.664523765,2.485503719,12.049119512,0.0,2.367823306,0.0,0.991682007,3.359505313,2.239569383,0.0,0.0,44.768304092,0.0,0.12303869,0.11439406099999999,0.025852976000000003,0.223201486,0.09250762100000001,2.4154159369999997,0.0,0.045532046,0.0,0.274797423,0.046678036,0.300359578,0.010793173,0.0,0.26499757199999996,1.503833314,0.043558121,0.039622861999999995,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.719174655,0.0,1.457310294,20.767584746,3.1500363250000003,13.474700118000001,4.725044404,4.571829081,2.157548282,3.242778834,2.121834059,3.8252266600000002,1.820979954,0.0,0.910513012,1.139882859,15.185115279,0.0,1.457310294,20.155827995000003,7.576727802999999,6.510769215,0.0,0.0,6.418040805,7.191812438,0.719174655,0.719174655,0.664523765,0.0,0.0,2.578255069,4.096509496,6.739872909,1.575036777,1.139882859,11.409061885,2.294211432,0.0,2.279744406,37.37817982,13.430669728000002,7.839769807,2.348885222,0.0,191.28342451999998,1.139882859,4.925056159,0.910513012,38.206906426,0.0,0.719174655,0.0,6.436916437,0.719174655,24.609995538,2.102895975,12.115967251,0.0,1.329056371,3.431946222,21.536242831,2.176484949,14.041301382,0.664523765,0.719174655,2.279744406,0.719174655,0.910513012,65.15604400000001,23.314332223999997,7.410553754,0.719174655,1.139882859,11.071940569999999,328.36264624,1.804406624,82.74174916,0.664523765,4.651711701,0.664523765,11.690353637000001,1.38369842,0.0,0.0,5.2579199,2.767428581,4.607346619,6.754632227,0.0,2.523581279,8.985791673,2.157548282,7.011223144,1.329056371,0.664523765,0.0,9.572459051,0.664523765,0.719174655,6.6577199160000005,0.0,0.664523765,2.348885222,8.067286415,1.629687667,2.279744406,0.719174655,3.987122086,23.800265314,0.0,5.429780731,132.40459533799998,1.139882859,9.923626507,2.578255069,0.0,0.910513012,2.121834059,2.822072047,5.997926812999999,15.586401363,0.0,0.664523765,2.485503719,6.992217258,0.0,2.367823306,0.0,1.43837221,3.806195516,5.8355691709999995,1.43837221,0.0,51.199773862,0.00355112,0.132462164,0.096920266,0.045713424,0.223201486,0.12174132600000001,3.1873971469999995,0.0,0.045532046,0.0,0.49539357900000003,0.035893242,0.597568718,0.0,0.020208882,0.25830723499999997,1.472288176,0.012196420000000001,0.017543495,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
217x217,0.0,0.0,6.90107984,18.610036464,3.1500363250000003,18.199295009000004,4.725044404,3.133456871,0.0,1.804406624,2.121834059,3.8252266600000002,1.820979954,0.0,0.910513012,1.139882859,9.431598239,0.0,1.457310294,18.717455785000002,6.857553147999999,5.79159456,0.0,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,1.139882859,8.101906832000001,17.627632129,1.575036777,1.139882859,11.409061885,1.575036777,5.443769546,2.279744406,31.723095100000002,13.430669728000002,4.243770019,0.910513012,0.0,191.28342451999998,1.139882859,6.7728259170000005,0.910513012,24.541300876,0.0,0.0,0.0,13.009593279,0.0,31.591014450000003,0.664523765,6.7728259170000005,0.0,1.329056371,1.993574012,30.266453768999998,6.90107984,12.602929172,0.664523765,0.0,2.279744406,0.0,0.910513012,65.15604400000001,11.805982944,3.814553966,0.0,1.139882859,10.352765914999999,328.36264624,1.804406624,73.082770576,0.664523765,4.651711701,0.664523765,10.251981427,0.664523765,0.0,0.0,5.2579199,1.329056371,4.607346619,27.093442437,0.0,1.804406624,6.109021995,0.0,5.572850934,23.106238791,0.664523765,0.0,9.572459051,0.664523765,0.0,6.6577199160000005,0.0,0.664523765,0.910513012,8.067286415,0.910513012,2.279744406,0.0,3.987122086,20.204265526,0.0,5.429780731,101.272801468,1.139882859,8.894653852000001,1.139882859,0.0,0.910513012,2.121834059,0.664523765,4.559554603,6.237362925,0.0,0.664523765,2.485503719,4.11544758,0.0,7.811592852,0.0,5.443769546,2.367823306,2.239569383,0.0,0.0,28.902773842000002,0.016425846,0.12303869,0.102756375,0.022168285000000003,0.223201486,0.09250762100000001,2.726715969,0.0,0.045532046,0.0,0.309328082,0.035893242,0.300359578,0.0,0.0,0.265297101,1.6650957929999999,0.017113204,0.033104545,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
218x218,0.719174655,0.0,0.0,22.750974542,3.1500363250000003,16.449817889000002,4.725044404,5.563511087999999,2.157548282,3.242778834,0.664523765,2.893902808,1.820979954,0.0,2.893902808,4.11500063,15.711194781000001,0.991682007,0.0,20.155827995000003,5.188068169999999,6.510769215,0.0,0.0,6.418040805,7.191812438,0.719174655,0.719174655,0.664523765,0.0,0.0,2.578255069,9.055051429,0.910513012,1.575036777,1.139882859,11.409061885,3.2858934389999996,0.0,2.279744406,44.03682819,10.51595608,4.925056159,2.348885222,0.0,191.28342451999998,1.139882859,6.9084459549999995,0.910513012,25.616302332000004,0.0,0.719174655,0.0,8.946444198999998,0.719174655,31.206652573,2.102895975,18.066210427,0.0,1.329056371,3.431946222,20.078932537,1.7108566619999999,14.688304159000001,0.664523765,0.719174655,2.279744406,0.719174655,0.910513012,65.15604400000001,19.994501125,7.410553754,0.719174655,1.139882859,10.666729197,328.36264624,1.804406624,80.77341435999999,0.664523765,6.635101497,0.664523765,11.690353637000001,1.38369842,0.0,0.0,5.2579199,2.767428581,3.1500363250000003,6.754632227,0.991682007,2.523581279,9.511871175,2.157548282,8.063347552,2.320738378,0.664523765,0.0,9.167247678,2.647913561,0.719174655,5.2004096220000005,0.0,2.647913561,2.348885222,7.6016581279999995,1.629687667,2.279744406,0.719174655,3.987122086,22.403333656,0.0,5.429780731,102.104827368,1.139882859,12.433154269,2.578255069,0.0,0.910513012,0.664523765,2.822072047,5.997926812999999,12.671687715,0.991682007,0.664523765,2.485503719,13.468578896,0.0,0.910513012,0.0,2.430054217,3.3405672290000004,5.8355691709999995,1.43837221,0.0,51.035878492,0.00355112,0.132462164,0.11389127500000001,0.049398115000000006,0.223201486,0.12174132600000001,2.037250025,0.0,0.013825942,0.0,0.556227467,0.046678036,0.597568718,0.010793173,0.020208882,0.2043185,1.4406680600000001,0.042040602999999996,0.026699075,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
219x219,0.0,0.0,5.443769546,20.59342626,3.1500363250000003,21.174412780000004,4.725044404,4.125138878,0.0,1.804406624,0.664523765,2.893902808,1.820979954,0.0,2.893902808,4.11500063,9.957677741000001,0.991682007,0.0,18.717455785000002,4.4688935149999995,5.79159456,0.0,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,1.139882859,13.060448765,11.798272231999999,1.575036777,1.139882859,11.409061885,2.566718784,5.443769546,2.279744406,38.38174347,10.51595608,1.329056371,0.910513012,0.0,191.28342451999998,1.139882859,8.756215713,0.910513012,11.950696782000001,0.0,0.0,0.0,15.519121040999998,0.0,38.187671484999996,0.664523765,12.723069093,0.0,1.329056371,1.993574012,28.809143475,6.435451553,13.249931949,0.664523765,0.0,2.279744406,0.0,0.910513012,65.15604400000001,8.486151845,3.814553966,0.0,1.139882859,9.947554542,328.36264624,1.804406624,71.114435776,0.664523765,6.635101497,0.664523765,10.251981427,0.664523765,0.0,0.0,5.2579199,1.329056371,3.1500363250000003,27.093442437,0.991682007,1.804406624,6.635101497,0.0,6.624975342,24.097920798,0.664523765,0.0,9.167247678,2.647913561,0.0,5.2004096220000005,0.0,2.647913561,0.910513012,7.6016581279999995,0.910513012,2.279744406,0.0,3.987122086,18.807333868,0.0,5.429780731,70.97303349799999,1.139882859,11.404181614,1.139882859,0.0,0.910513012,0.664523765,0.664523765,4.559554603,3.322649277,0.991682007,0.664523765,2.485503719,10.591809218,0.0,6.354282558,0.0,6.435451553,1.902195019,2.239569383,0.0,0.0,28.738878472000003,0.016425846,0.12303869,0.119727384,0.025852976000000003,0.223201486,0.09250762100000001,1.5765688469999999,0.0,0.013825942,0.0,0.37016197,0.046678036,0.300359578,0.010793173,0.0,0.211308366,1.633475677,0.046957386999999996,0.042260124999999996,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.719174655,0.0,5.443769546,20.767584746,3.1500363250000003,18.918469664,4.725044404,4.571829081,2.157548282,3.242778834,0.664523765,0.910513012,1.820979954,0.0,0.910513012,1.139882859,13.727804985,0.0,0.0,20.155827995000003,3.204678374,6.510769215,0.0,0.0,6.418040805,7.191812438,0.719174655,0.719174655,0.664523765,0.0,0.0,2.578255069,9.540279042000002,11.798272231999999,1.575036777,1.139882859,11.409061885,2.294211432,5.443769546,2.279744406,38.06382473,10.51595608,4.925056159,2.348885222,0.0,191.28342451999998,1.139882859,10.368825705,0.910513012,23.632912536,0.0,0.719174655,0.0,15.867365363,0.719174655,33.653383733,2.102895975,17.559736797,0.0,1.329056371,3.431946222,30.966691757,6.162944201,6.754632227,0.664523765,0.719174655,2.279744406,0.719174655,0.910513012,65.15604400000001,16.027663069,7.410553754,0.719174655,1.139882859,6.699891141,328.36264624,1.804406624,63.410440006,0.664523765,4.651711701,0.664523765,11.690353637000001,1.38369842,0.0,0.0,5.2579199,2.767428581,3.1500363250000003,28.531814646999997,0.0,2.523581279,7.5284813790000005,2.157548282,4.096509496,23.106238791,0.664523765,0.0,5.2004096220000005,0.664523765,0.719174655,5.2004096220000005,0.0,0.664523765,2.348885222,6.609976121,1.629687667,2.279744406,0.719174655,3.987122086,19.428215885,0.0,5.429780731,103.560386738,1.139882859,13.910085759000001,2.578255069,0.0,0.910513012,0.664523765,2.822072047,5.997926812999999,12.671687715,0.0,0.664523765,2.485503719,5.534906964,0.0,6.354282558,0.0,6.882141756,2.348885222,5.8355691709999995,1.43837221,0.0,35.170348242,0.019976966000000002,0.132462164,0.102253589,0.045713424,0.223201486,0.12174132600000001,2.3485500569999997,0.0,0.013825942,0.0,0.590758126,0.035893242,0.597568718,0.0,0.020208882,0.204618029,1.601930539,0.015595686000000001,0.020180758,0.075526214,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,0.719174655,0.0,1.457310294,20.092837256000003,1.820979954,15.120761518000002,2.731470392,3.5699370760000004,2.157548282,2.578255069,1.457310294,5.808616456,1.820979954,0.0,2.893902808,4.11500063,9.19421713,0.991682007,1.457310294,20.155827995000003,8.895593834,1.859057514,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,2.578255069,6.396914143,6.739872909,0.910513012,1.139882859,11.409061885,2.6213696740000003,0.0,2.279744406,43.605720930000004,13.430669728000002,6.510713436,2.348885222,0.0,191.28342451999998,1.139882859,5.579389583999999,0.910513012,30.222989236000004,0.0,0.719174655,0.0,9.739230727999999,0.719174655,30.519033782999998,1.43837221,16.737154056,0.0,0.0,1.43837221,18.878105545,3.1681669560000003,16.658713297000002,0.0,0.719174655,2.279744406,0.719174655,0.910513012,65.15604400000001,25.952113908999998,5.416979742,0.719174655,1.139882859,9.058062139999999,328.36264624,1.139882859,98.238703992,0.0,1.983389796,0.0,11.690353637000001,0.719174655,0.0,0.0,5.2579199,1.43837221,3.2782902480000002,1.43837221,0.991682007,1.859057514,6.3174697680000005,2.157548282,8.319923914,0.991682007,0.0,0.0,12.210240736,1.983389796,0.719174655,5.3286635449999995,0.0,1.983389796,2.348885222,9.058968422,1.629687667,2.279744406,0.719174655,0.0,21.459123068,0.0,4.10072436,112.06313346799999,1.139882859,11.896890550999998,2.578255069,0.0,0.910513012,1.457310294,2.157548282,5.997926812999999,12.263752086,0.991682007,0.0,1.820979954,12.267751904,0.0,2.367823306,0.0,2.430054217,4.797877523,4.506512799999999,1.43837221,0.0,55.102468902,0.00355112,0.121392686,0.139292897,0.049398115000000006,0.0,0.12174132600000001,2.8116057540000003,0.0,0.031706104,0.0,0.590385715,0.010784794,0.597568718,0.010793173,0.020208882,0.067369409,1.507113463,0.043558121,0.041932715999999995,0.0,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,0.0,0.0,6.90107984,17.935288974000002,1.820979954,19.845356409000004,2.731470392,2.131564866,0.0,1.139882859,1.457310294,5.808616456,1.820979954,0.0,2.893902808,4.11500063,3.44070009,0.991682007,1.457310294,18.717455785000002,8.176419179,1.139882859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139882859,10.402311479000002,17.627632129,0.910513012,1.139882859,11.409061885,1.902195019,5.443769546,2.279744406,37.95063621,13.430669728000002,2.914713648,0.910513012,0.0,191.28342451999998,1.139882859,7.427159342,0.910513012,16.557383686,0.0,0.0,0.0,16.31190757,0.0,37.500052695,0.0,11.394012722,0.0,0.0,0.0,27.608316483,7.892761847000001,15.220341087000001,0.0,0.0,2.279744406,0.0,0.910513012,65.15604400000001,14.443764629,1.820979954,0.0,1.139882859,8.338887484999999,328.36264624,1.139882859,88.579725408,0.0,1.983389796,0.0,10.251981427,0.0,0.0,0.0,5.2579199,0.0,3.2782902480000002,21.77718242,0.991682007,1.139882859,3.44070009,0.0,6.881551704,22.768864427,0.0,0.0,12.210240736,1.983389796,0.0,5.3286635449999995,0.0,1.983389796,0.910513012,9.058968422,0.910513012,2.279744406,0.0,0.0,17.86312328,0.0,4.10072436,80.931339598,1.139882859,10.867917896,1.139882859,0.0,0.910513012,1.457310294,0.0,4.559554603,2.914713648,0.991682007,0.0,1.820979954,9.390982226,0.0,7.811592852,0.0,6.435451553,3.359505313,0.910513012,0.0,0.0,32.805468882,0.016425846,0.111969212,0.145129006,0.025852976000000003,0.0,0.09250762100000001,2.350924576,0.0,0.031706104,0.0,0.40432021799999995,0.010784794,0.300359578,0.010793173,0.0,0.074359275,1.69992108,0.048474905,0.057493765999999995,0.0,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.719174655,0.0,6.90107984,18.109447460000002,1.820979954,17.589413293,2.731470392,2.578255069,2.157548282,2.578255069,1.457310294,3.8252266600000002,1.820979954,0.0,0.910513012,1.139882859,7.210827334,0.0,1.457310294,20.155827995000003,6.912204038,1.859057514,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,2.578255069,6.882141756,17.627632129,0.910513012,1.139882859,11.409061885,1.629687667,5.443769546,2.279744406,37.63271747,13.430669728000002,6.510713436,2.348885222,0.0,191.28342451999998,1.139882859,9.039769334,0.910513012,28.23959944,0.0,0.719174655,0.0,16.660151892,0.719174655,32.965764942999996,1.43837221,16.230680426,0.0,0.0,1.43837221,29.765864765,7.620254495,8.725041365000001,0.0,0.719174655,2.279744406,0.719174655,0.910513012,65.15604400000001,21.985275852999997,5.416979742,0.719174655,1.139882859,5.091224083999999,328.36264624,1.139882859,80.875729638,0.0,0.0,0.0,11.690353637000001,0.719174655,0.0,0.0,5.2579199,1.43837221,3.2782902480000002,23.21555463,0.0,1.859057514,4.334079972,2.157548282,4.353085858,21.77718242,0.0,0.0,8.243402679999999,0.0,0.719174655,5.3286635449999995,0.0,0.0,2.348885222,8.067286415,1.629687667,2.279744406,0.719174655,0.0,18.484005297,0.0,4.10072436,113.51869283799999,1.139882859,13.373822041,2.578255069,0.0,0.910513012,1.457310294,2.157548282,5.997926812999999,12.263752086,0.0,0.0,1.820979954,4.334079972,0.0,7.811592852,0.0,6.882141756,3.806195516,4.506512799999999,1.43837221,0.0,39.236938652,0.019976966000000002,0.121392686,0.127655211,0.045713424,0.0,0.12174132600000001,3.122905786,0.0,0.031706104,0.0,0.624916374,0.0,0.597568718,0.0,0.020208882,0.067668938,1.668375942,0.017113204,0.035414399,0.0,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
