coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODImmature1,Inhibitory ODImmature1
206x206,0.410457485,0.0,8.568391699,20.345180313,3.50875055,21.461327545,7.388223625,21.646443660000003,3.0268737999999997,0.410457485,15.056716784000002,4.449705007,8.929880211,0.0,1.219393913,8.045658911,23.456797517,1.726990022,1.862234296,7.947890544,11.18148694,4.000020128,1.041329949,1.096117558,4.632347385,17.151542763,1.041329949,19.002095316000002,4.061807508,1.041329949,4.408178136,5.071271651,92.820778902,17.132204945999998,0.0,0.0,2.7944637520000004,12.108209443,2.555231066,1.726990022,0.53373384,1.726990022,8.120511557,0.685660073,1.787660899,0.53373384,2.988794941,28.753397463000002,15.019715020000001,73.062014457,1.64180039,1.253927059,0.568266986,17.50866404,1.1646063039999999,38.78853946,13.022915428,33.413593418000005,0.410457485,3.0529664,4.098607495,16.929715815,11.976760263,25.822158383999998,5.174492503,1.664384544,0.568266986,1.451788833,1.041329949,0.53373384,0.410457485,8.673373747,2.260723862,2.002136966,44.131790992,0.0,0.820916369,17.585902902999997,17.505867239,9.068655683,0.820916369,1.041329949,19.901432972000002,1.261778128,3.3120691730000003,0.0,5.184836059,7.132778942,1.219393913,2.4530674799999996,5.249461152,34.955161775,0.944191325,35.829644249000005,23.195850272,94.07591469799999,11.310212405000001,3.069610696,3.057280281,8.496690354,9.47072569,3.209206514,3.8422167839999997,1.096117558,5.1052507160000005,0.685660073,1.664384544,25.519291757999998,4.098607495,20.937395542,1.892677383,2.988794941,14.211236695000002,1.371264502,34.356944415,0.568266986,0.0,0.0,0.685660073,13.925360392,17.453330814999998,39.505277311,1.6095969350000001,4.597686462,10.425798276,42.734453623,1.06747373,1.253927059,3.0249250419999996,2.28683764,19.815425802,26.886503742,1.371264502,8.005959716,11.083928245000001,0.225046001,0.026712984,0.081872423,0.09701841900000001,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.147653664,0.0,0.5510908809999999,0.0,0.097484244,0.0,1.3770696550000001,0.019252319,0.047987197,0.018325221,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.0,0.0,17.987224614,19.848431555,2.687834181,23.016862229,0.0,21.063478876,1.795511968,0.0,11.362642047000001,1.98696408,7.698518379,0.0,3.185386082,4.762048159,18.358784225,1.316532537,0.630872464,5.485149617,9.043016816,3.589562643,0.630872464,0.685660073,4.2218899,17.065285652,0.630872464,15.718484564,3.2408911390000004,0.630872464,2.3559288560000002,1.787660899,100.23352206199999,17.456396724999998,0.0,0.0,2.384006267,10.876847611,2.555231066,1.316532537,0.53373384,1.316532537,8.855141894,0.685660073,1.787660899,2.4997260089999997,4.544329625,28.580900330000002,12.967465740000002,72.241098088,0.0,1.253927059,0.568266986,15.866863649999999,1.1646063039999999,35.89322025,10.149714742999999,25.615065832000003,0.0,2.232050031,3.68815001,19.13359041,9.103559577999999,22.365899919,4.353576134,1.253927059,2.534259155,0.630872464,0.630872464,0.53373384,0.0,7.442011915,1.8502663769999999,2.002136966,50.029740324,0.0,0.0,12.249978308,16.188248656,10.537879916,0.0,0.630872464,11.69248541,1.261778128,1.670268783,0.0,4.774378574,7.132778942,3.185386082,2.4530674799999996,4.428544783,30.591513637,0.53373384,30.731630957000004,23.109593161,116.547109178,8.437011720000001,3.069610696,3.057280281,10.462682523,1.261778128,3.209206514,3.021300415,12.482419343,2.232050031,0.685660073,1.253927059,25.108834273,7.62011517,16.832933249,1.892677383,2.578337456,13.390320326000001,1.371264502,18.263941413999998,0.568266986,0.0,0.0,2.651652242,20.96824508,14.580130129999999,60.378821861999995,1.19913945,4.100937704,10.015340791,23.033040133,1.06747373,1.253927059,4.170000841999999,2.28683764,16.121351065,34.490148958999995,1.371264502,8.005959716,10.67347076,0.058811542,0.026012729999999998,0.10325324699999999,0.100338721,0.010425737,0.002071568,0.019721556,0.0,0.0,0.0,0.152338853,0.0,0.299720129,0.0,0.097484244,0.0,1.403120861,0.028495212,0.056546176000000004,0.020008006,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.410457485,0.0,7.882731626,17.602609727,2.5439734279999997,22.55351214,8.480408220000001,10.397271425,3.0268737999999997,0.410457485,15.869796445000002,5.5418896019999995,11.241629168,0.0,0.53373384,8.045658911,20.562571527,1.041329949,1.862234296,2.462740927,10.495826867,3.314360055,1.041329949,0.410457485,4.632347385,16.46588269,1.041329949,23.777439096000002,4.46833203,1.041329949,3.722518063,4.385611578,104.86555718199999,17.132204945999998,0.0,0.0,2.108803679,15.105655614999998,2.555231066,1.041329949,0.53373384,1.041329949,15.080150124,0.0,1.102000826,0.53373384,2.303134868,18.468438083000002,18.017161192000003,55.642279352,1.64180039,0.568266986,0.568266986,17.50866404,1.1646063039999999,53.067803600000005,12.337255355,29.427098116,0.410457485,3.0529664,6.282951658,20.333757951000003,13.068944857999998,26.635238045,5.174492503,0.978724471,0.568266986,2.5439734279999997,1.041329949,0.53373384,0.410457485,5.930803161000001,2.6672483839999996,0.630872464,40.703562724,0.0,0.820916369,15.65637334,19.690211402,14.936178488000001,1.9131009639999998,2.1335145439999996,19.901432972000002,1.261778128,3.3120691730000003,0.0,4.905756152,8.224963537,0.53373384,1.7674074069999999,3.87819665,27.946815870000002,0.944191325,42.636422253,14.943895965000001,136.019486908,12.123292066000001,1.698346194,6.333893756,11.087643756,9.47072569,2.523546441,3.156556711,1.50264208,6.197435311,0.0,0.978724471,24.833631684999997,4.098607495,18.7288594,1.892677383,4.487479031,7.482240892999999,0.0,35.297426821,0.568266986,0.0,0.0,1.092184595,15.424044482000001,24.260108819,47.359726501000004,1.6095969350000001,5.6898710569999995,2.6046429060000005,37.097727133,1.06747373,1.660451581,4.1171096369999995,4.877791042,18.978165551,41.597546412999996,0.0,8.005959716,14.36054172,0.225046001,0.048819493,0.081872423,0.084420743,0.0,0.008675473,0.0,0.0,0.0,0.0,0.119005157,0.0,0.668740998,0.0,0.076258405,0.0,1.2939609790000002,0.019252319,0.047987197,0.018325221,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.0,0.0,17.301564540999998,17.105860969000002,1.7230570589999998,24.109046824,1.092184595,9.814306641,1.795511968,0.0,12.175721708000001,3.079148675,10.010267336,0.0,2.4997260089999997,4.762048159,15.464558234999998,0.630872464,0.630872464,0.0,8.357356743,2.90390257,0.630872464,0.0,4.2218899,16.379625579,0.630872464,20.493828344,3.647415661,0.630872464,1.670268783,1.102000826,112.278300342,17.456396724999998,0.0,0.0,1.698346194,13.874293782999999,2.555231066,0.630872464,0.53373384,0.630872464,15.814780461,0.0,1.102000826,2.4997260089999997,3.8586695520000003,18.295940950000002,15.964911912000002,54.821362983,0.0,0.568266986,0.568266986,15.866863649999999,1.1646063039999999,50.17248439,9.46405467,21.62857053,0.0,2.232050031,5.872494173,22.537632546,10.195744172999998,23.17897958,4.353576134,0.568266986,2.534259155,1.7230570589999998,0.630872464,0.53373384,0.0,4.699441329000001,2.256790899,0.630872464,46.601512056000004,0.0,0.0,10.320448745,18.372592818999998,16.405402721,1.092184595,1.7230570589999998,11.69248541,1.261778128,1.670268783,0.0,4.495298667,8.224963537,2.4997260089999997,1.7674074069999999,3.057280281,23.583167732,0.53373384,37.538408960999995,14.857638854000001,158.49068138799998,9.250091381,1.698346194,6.333893756,13.053635925,1.261778128,2.523546441,2.335640342,12.888943865000002,3.324234626,0.0,0.568266986,24.4231742,7.62011517,14.624397107,1.892677383,4.077021546,6.661324523999999,0.0,19.20442382,0.568266986,0.0,0.0,3.0581767639999997,22.46692917,21.386908134,68.233271052,1.19913945,5.193122299,2.1941854210000002,17.396313643,1.06747373,1.660451581,5.262185436999999,4.877791042,15.284090813999999,49.20119163,0.0,8.005959716,13.950084235,0.058811542,0.048119239,0.10325324699999999,0.087741045,0.010425737,0.010348659999999999,0.0,0.0,0.0,0.0,0.123690346,0.0,0.417370246,0.0,0.076258405,0.0,1.3200121850000002,0.028495212,0.056546176000000004,0.020008006,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.410457485,0.0,17.712022026,19.568601896,1.451788833,23.427319714,7.388223625,13.237051990000001,3.0268737999999997,0.410457485,13.685452282,4.449705007,6.872918494,0.0,2.4997260089999997,8.045658911,21.217923212,1.041329949,1.862234296,2.462740927,12.461819036,3.314360055,1.041329949,0.410457485,4.632347385,18.431874859,1.041329949,18.316435243,3.376147435,1.041329949,3.722518063,4.385611578,96.346397002,19.098197114999998,0.0,0.0,2.108803679,10.736944940999999,2.555231066,1.041329949,0.53373384,1.041329949,9.400843653,0.0,1.102000826,2.4997260089999997,4.269127037,22.400403243000003,13.648450518,54.550094757000004,1.64180039,0.568266986,0.568266986,17.50866404,1.1646063039999999,35.589692809999995,12.337255355,27.242753953,0.410457485,3.0529664,4.098607495,20.77070343,11.976760263,28.382859042000003,5.174492503,0.978724471,2.534259155,1.451788833,1.041329949,0.53373384,0.410457485,5.930803161000001,1.5750637889999999,0.630872464,46.601512056000004,0.0,0.820916369,13.472029177,19.471859408,12.314960769999999,0.820916369,1.041329949,19.901432972000002,1.261778128,3.3120691730000003,0.0,3.8135715570000004,7.132778942,2.4997260089999997,1.7674074069999999,3.87819665,30.568151726999996,0.944191325,35.647735683,11.448884281,118.54897629799999,9.938947903,1.698346194,3.057280281,9.77702245,9.47072569,2.523546441,3.156556711,12.207216755000001,5.1052507160000005,0.0,0.978724471,24.833631684999997,8.030572655,15.452245925,1.892677383,2.303134868,5.29789673,0.0,32.894708316,0.568266986,0.0,0.0,1.965992169,21.103501376,13.339457089,53.914046690999996,1.6095969350000001,6.563678631,1.512458311,33.821113658,1.06747373,0.568266986,4.990917210999999,1.601177567,15.701552075999999,32.419341063,0.0,8.005959716,11.083928245000001,0.239904282,0.021796894,0.10325324699999999,0.076147615,0.010425737,0.0024699490000000004,0.0,0.0,0.0,0.0,0.123690346,0.0,0.314830362,0.0,0.0727907,0.0,1.2382182540000002,0.028495212,0.056546176000000004,0.020008006,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.410457485,0.0,8.568391699,20.345180313,4.600935145,20.280482034,8.480408220000001,22.170361268999997,3.0268737999999997,0.410457485,17.241060947,5.5418896019999995,9.889084253999998,0.0,1.219393913,6.340891033,25.028643113999998,1.726990022,1.862234296,7.947890544,10.613219954,1.726990022,1.041329949,1.096117558,4.632347385,17.151542763,1.041329949,24.463099169000003,4.585725117,1.041329949,3.271643193,4.503004665,107.268896502,9.744946995,0.0,0.0,2.7944637520000004,16.476920117000002,1.98696408,1.726990022,0.53373384,1.726990022,13.492780090999998,0.685660073,1.219393913,0.53373384,2.988794941,28.753397463000002,17.683657816,72.44943117400001,1.64180039,0.685660073,0.0,17.50866404,1.1646063039999999,53.59388169,13.022915428,35.029670595,0.410457485,3.0529664,6.282951658,21.254184725000002,12.500677872,27.438235561,4.606225517,1.096117558,0.0,2.5439734279999997,1.041329949,0.53373384,0.410457485,6.400343641,3.352908457,2.002136966,36.176287656,0.0,0.820916369,19.20198008,18.553676459000002,15.621838561,1.9131009639999998,2.1335145439999996,19.901432972000002,1.261778128,2.1755342300000002,0.0,4.572252776,8.224963537,1.219393913,1.316532537,5.249461152,34.253945946,0.944191325,46.182028992999996,26.952086246999997,119.78183482799999,12.926289582,3.069610696,6.333893756,7.7954745249999995,9.47072569,3.209206514,2.137448906,2.188302153,6.197435311,0.685660073,1.096117558,13.017232798,4.098607495,21.940978911000002,1.892677383,5.1731391040000005,12.986074227000001,1.371264502,37.589120146,0.0,0.0,0.0,1.777844668,12.131875251,23.827980824,49.941887361,1.041329949,5.6898710569999995,10.949715885000002,46.011067098,1.06747373,1.777844668,2.9805746939999995,5.5634511149999994,20.250723588,37.323113792,1.371264502,8.005959716,14.36054172,0.217494162,0.053735582999999996,0.061450219,0.081357473,0.0,0.008675473,0.019721556,0.0,0.0,0.0,0.12332812700000001,0.0,0.9050015169999999,0.0,0.100951949,0.0,1.2322164020000002,0.019252319,0.037725238,0.018325221,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,0.0,17.987224614,19.848431555,3.780018776,21.836016718,1.092184595,21.587396485,1.795511968,0.0,13.546986210000002,3.079148675,8.657722421999999,0.0,3.185386082,3.057280281,19.930629822,1.316532537,0.630872464,5.485149617,8.47474983,1.316532537,0.630872464,0.685660073,4.2218899,17.065285652,0.630872464,21.179488417,3.764808748,0.630872464,1.219393913,1.219393913,114.68163966200001,10.069138773999999,0.0,0.0,2.384006267,15.245558285000001,1.98696408,1.316532537,0.53373384,1.316532537,14.227410427999999,0.685660073,1.219393913,2.4997260089999997,4.544329625,28.580900330000002,15.631408536000002,71.62851480500001,0.0,0.685660073,0.0,15.866863649999999,1.1646063039999999,50.69856248,10.149714742999999,27.231143009,0.0,2.232050031,5.872494173,23.45805932,9.627477187,23.981977095999998,3.785309148,0.685660073,1.965992169,1.7230570589999998,0.630872464,0.53373384,0.0,5.168981809,2.9424509719999996,2.002136966,42.074236987999996,0.0,0.0,13.866055484999999,17.236057876,17.091062794,1.092184595,1.7230570589999998,11.69248541,1.261778128,0.53373384,0.0,4.161795291,8.224963537,3.185386082,1.316532537,4.428544783,29.890297808,0.53373384,41.08401570099999,26.865829136,142.25302930799998,10.053088897,3.069610696,6.333893756,9.761466694,1.261778128,3.209206514,1.316532537,13.574603938000001,3.324234626,0.685660073,0.685660073,12.606775313,7.62011517,17.836516618,1.892677383,4.762681619,12.165157858,1.371264502,21.496117145,0.0,0.0,0.0,3.743836837,19.174759938999998,20.954780139,70.815431912,0.630872464,5.193122299,10.539258400000001,26.309653608,1.06747373,1.777844668,4.125650493999999,5.5634511149999994,16.556648851,44.926759009,1.371264502,8.005959716,13.950084235,0.051259703000000004,0.053035329,0.082831043,0.084677775,0.010425737,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.12801331600000002,0.0,0.653630765,0.0,0.100951949,0.0,1.2582676080000001,0.028495212,0.046284217,0.020008006,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.410457485,0.0,18.397682099,22.311172482,3.50875055,21.154289608,7.388223625,25.010141834,3.0268737999999997,0.410457485,15.056716784000002,4.449705007,5.52037358,0.0,3.185386082,6.340891033,25.683994799,1.726990022,1.862234296,7.947890544,12.579212123,1.726990022,1.041329949,1.096117558,4.632347385,19.117534931999998,1.041329949,19.002095316000002,3.493540522,1.041329949,3.271643193,4.503004665,98.74973632199999,11.710939164,0.0,0.0,2.7944637520000004,12.108209443,1.98696408,1.726990022,0.53373384,1.726990022,7.81347362,0.685660073,1.219393913,2.4997260089999997,4.95478711,32.685362623,13.314947142000001,71.357246579,1.64180039,0.685660073,0.0,17.50866404,1.1646063039999999,36.1157709,13.022915428,32.845326432,0.410457485,3.0529664,4.098607495,21.691130204,11.408493277,29.185856558,4.606225517,1.096117558,1.965992169,1.451788833,1.041329949,0.53373384,0.410457485,6.400343641,2.260723862,2.002136966,42.074236987999996,0.0,0.820916369,17.017635917,18.335324465,13.000620843,0.820916369,1.041329949,19.901432972000002,1.261778128,2.1755342300000002,0.0,3.480068181,7.132778942,3.185386082,1.316532537,5.249461152,36.87528180299999,0.944191325,39.193342423,23.457074562999995,102.311324218,10.741945419,3.069610696,3.057280281,6.484853219,9.47072569,3.209206514,2.137448906,12.892876828,5.1052507160000005,0.685660073,1.096117558,13.017232798,8.030572655,18.664365436,1.892677383,2.988794941,10.801730064000001,1.371264502,35.186401641,0.0,0.0,0.0,2.651652242,17.811332145,12.907329094,56.496207551,1.041329949,6.563678631,9.85753129,42.734453623,1.06747373,0.685660073,3.854382268,2.28683764,16.974110113,28.144908442,1.371264502,8.005959716,11.083928245000001,0.232352443,0.026712984,0.082831043,0.073084345,0.010425737,0.0024699490000000004,0.019721556,0.0,0.0,0.0,0.12801331600000002,0.0,0.5510908809999999,0.0,0.097484244,0.0,1.1764736770000002,0.028495212,0.046284217,0.020008006,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.410457485,0.0,17.712022026,19.568601896,2.5439734279999997,22.246474203,8.480408220000001,13.760969599,3.0268737999999997,0.410457485,15.869796445000002,5.5418896019999995,7.832122537,0.0,2.4997260089999997,6.340891033,22.789768808999998,1.041329949,1.862234296,2.462740927,11.89355205,1.041329949,1.041329949,0.410457485,4.632347385,18.431874859,1.041329949,23.777439096000002,3.9000650439999998,1.041329949,2.58598312,3.817344592,110.79451460199999,11.710939164,0.0,0.0,2.108803679,15.105655614999998,1.98696408,1.041329949,0.53373384,1.041329949,14.773112186999999,0.0,0.53373384,2.4997260089999997,4.269127037,22.400403243000003,16.312393313999998,53.937511474000004,1.64180039,0.0,0.0,17.50866404,1.1646063039999999,50.395035039999996,12.337255355,28.85883113,0.410457485,3.0529664,6.282951658,25.09517234,12.500677872,29.998936218999997,4.606225517,0.410457485,1.965992169,2.5439734279999997,1.041329949,0.53373384,0.410457485,3.657773055,2.6672483839999996,0.630872464,38.64600872,0.0,0.820916369,15.088106353999999,20.519668628,18.868143648,1.9131009639999998,2.1335145439999996,19.901432972000002,1.261778128,2.1755342300000002,0.0,3.200988274,8.224963537,2.4997260089999997,0.630872464,3.87819665,29.866935897999998,0.944191325,46.000120427,15.205120255999999,144.254896428,11.55502508,1.698346194,6.333893756,9.075806621,9.47072569,2.523546441,1.451788833,13.29940135,6.197435311,0.0,0.410457485,12.331572725000001,8.030572655,16.455829294,1.892677383,4.487479031,4.072734262,0.0,36.126884047000004,0.0,0.0,0.0,3.0581767639999997,19.310016235,19.714107098,64.35065674100001,1.041329949,7.655863225999999,2.0363759200000002,37.097727133,1.06747373,1.092184595,4.946566862999999,4.877791042,16.136849862,42.855951113,0.0,8.005959716,14.36054172,0.232352443,0.048819493,0.082831043,0.060486669,0.010425737,0.010747040999999999,0.0,0.0,0.0,0.0,0.09936480900000001,0.0,0.668740998,0.0,0.076258405,0.0,1.0933650010000002,0.028495212,0.046284217,0.020008006,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.0,0.0,9.939184032999998,11.648608823,3.149146312,23.29343201,1.092184595,18.631751912,0.53373384,0.0,18.036758260000003,3.079148675,11.436356588999999,0.0,1.219393913,3.129103226,16.849636124,0.685660073,0.0,7.266399436,5.703858296,2.9586901790000004,0.0,0.685660073,1.06747373,2.109995421,0.0,23.888159189000003,6.1143255530000005,0.0,2.3559288560000002,1.787660899,101.4787617,14.859532091999998,0.0,0.0,1.7531338029999999,13.983780157000002,2.555231066,0.685660073,1.424335348,0.685660073,16.835140008,0.685660073,1.787660899,0.53373384,1.576261581,23.275768819,21.418059774,33.585873543,0.0,2.144528567,0.568266986,2.877565588,0.53373384,53.37133104,0.685660073,35.814149535,0.0,1.601177567,12.5150009,15.801937291000002,11.865536560999999,11.303351589,3.2400752930000003,3.9257353660000005,0.568266986,1.092184595,0.0,0.53373384,0.0,8.221142839,2.311578508,2.2618660100000003,44.651262683,0.0,0.0,9.387182795,15.775728186,12.045596793000001,1.982786103,1.092184595,5.903159434,2.671808307,1.670268783,0.0,5.235690705,8.744435228,1.219393913,8.056553075,1.904998342,35.019511824,0.53373384,38.684829967,24.971659912,132.75584166,11.660279213,2.438738232,5.591597134000001,11.142431365,0.0,0.685660073,3.281029459,1.777844668,4.474611981,1.576261581,1.253927059,25.108834273,0.53373384,20.294675692000002,0.0,2.8700042359999998,17.355914308,1.371264502,24.896854554999997,0.568266986,0.0,0.0,1.777844668,11.503479038,23.496722530999996,54.08423071600001,1.458868494,4.117731638,11.998126894000002,27.532517018000004,1.06747373,2.346111654,3.2961932679999997,7.3447009340000005,20.436887870000003,43.668354309,1.371264502,8.005959716,14.840685743,0.043953261,0.065120403,0.093343573,0.108911757,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.159264345,0.0,0.590171155,0.0,0.076570876,0.0,1.417151351,0.019252319,0.047987197,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.410457485,0.0,10.349641517999999,14.11134975,2.877878086,22.6117049,7.388223625,22.054497261,1.765095672,0.410457485,19.546488834,4.449705007,8.299007747,0.0,1.219393913,6.412713977999999,22.603001101,1.096117558,1.231361832,9.729140363,9.808320589000001,3.3691476640000007,0.410457485,1.096117558,1.477931215,4.162244701,0.410457485,21.710766088000003,5.843057327,0.410457485,4.408178136,5.071271651,85.54685836,16.501332482,0.0,0.0,2.163591288,10.846431315,2.555231066,1.096117558,1.424335348,1.096117558,10.421203199999999,0.685660073,1.787660899,0.53373384,1.986719066,27.380231112,19.10159838,33.314605317,1.64180039,2.144528567,0.568266986,4.519365978,0.53373384,38.78853946,3.558860758,41.428332958,0.410457485,2.422093936,10.741114222,14.035008175000002,13.646552651,16.507231050999998,4.060991662,4.336192851000001,0.568266986,0.820916369,0.410457485,0.53373384,0.410457485,9.452504671,1.629851398,2.2618660100000003,44.651262683,0.0,0.820916369,12.538763227,16.874994775,7.955154842000001,1.711517877,0.410457485,14.112106996000001,2.671808307,3.3120691730000003,0.0,4.553963595,7.652250633,1.219393913,8.056553075,2.725914711,42.004495819,0.944191325,36.794156689000005,21.562905338999997,92.81413656999999,12.349135735,2.438738232,2.314983659,7.86581789,8.208947562,0.685660073,4.101945828,1.096117558,6.255628071,1.576261581,1.664384544,25.519291757999998,0.944191325,21.12252451,0.0,1.096117558,15.992486514000001,1.371264502,38.587139050999994,0.568266986,0.0,0.0,0.685660073,10.140051244,15.449271485999999,39.765006355000004,1.869325979,5.48828797,11.316399784000001,43.957317033,1.06747373,1.253927059,3.0249250419999996,4.068087459,20.854349132000003,26.886503742,1.371264502,8.005959716,11.974529753,0.225046001,0.038798057999999996,0.093343573,0.097318327,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.159264345,0.0,0.487631271,0.0,0.073103171,0.0,1.33535742,0.019252319,0.047987197,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
217x217,0.0,0.0,19.768474432999998,13.614600992,2.056961717,24.167239584,0.0,21.471532477,0.53373384,0.0,15.852414097000002,1.98696408,7.067645915,0.0,3.185386082,3.129103226,17.504987809,0.685660073,0.0,7.266399436,7.669850465,2.9586901790000004,0.0,0.685660073,1.06747373,4.0759875899999995,0.0,18.427155336000002,5.0221409580000005,0.0,2.3559288560000002,1.787660899,92.95960152,16.825524260999998,0.0,0.0,1.7531338029999999,9.615069483000001,2.555231066,0.685660073,1.424335348,0.685660073,11.155833537,0.685660073,1.787660899,2.4997260089999997,3.54225375,27.207733979,17.0493491,32.493688948,0.0,2.144528567,0.568266986,2.877565588,0.53373384,35.89322025,0.685660073,33.629805372,0.0,1.601177567,10.330656737,16.23888277,10.773351966,13.050972586,3.2400752930000003,3.9257353660000005,2.534259155,0.0,0.0,0.53373384,0.0,8.221142839,1.219393913,2.2618660100000003,50.549212014999995,0.0,0.0,7.202838632,15.557376192,9.424379075000001,0.890601508,0.0,5.903159434,2.671808307,1.670268783,0.0,4.14350611,7.652250633,3.185386082,8.056553075,1.904998342,37.640847681,0.53373384,31.696143397000004,21.476648228,115.28533105,9.47593505,2.438738232,2.314983659,9.831810059,0.0,0.685660073,3.281029459,12.482419343,3.382427386,1.576261581,1.253927059,25.108834273,4.465699,17.018062217,0.0,0.685660073,15.171570145,1.371264502,22.494136049999998,0.568266986,0.0,0.0,2.651652242,17.182935932,12.576070800999998,60.638550906000006,1.458868494,4.991539212,10.905942299000001,24.255903543000002,1.06747373,1.253927059,4.170000841999999,4.068087459,17.160274395000002,34.490148958999995,1.371264502,8.005959716,11.564072268,0.058811542,0.038097804,0.114724397,0.100638629,0.010425737,0.002071568,0.019721556,0.0,0.0,0.0,0.163949534,0.0,0.236260519,0.0,0.073103171,0.0,1.361408626,0.028495212,0.056546176000000004,0.009962895,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
218x218,0.410457485,0.0,9.663981445,11.368779164000001,1.9131009639999998,23.703889495,8.480408220000001,10.805325026,1.765095672,0.410457485,20.359568495,5.5418896019999995,10.610756703999998,0.0,0.53373384,6.412713977999999,19.708775111,0.410457485,1.231361832,4.243990746,9.122660516,2.6834875910000004,0.410457485,0.410457485,1.477931215,3.476584628,0.410457485,26.486109868000003,6.249581849,0.410457485,3.722518063,4.385611578,97.59163664,16.501332482,0.0,0.0,1.477931215,13.843877486999999,2.555231066,0.410457485,1.424335348,0.410457485,17.380841767000003,0.0,1.102000826,0.53373384,1.301058993,17.095271732,22.099044552000002,15.894870212000002,1.64180039,1.458868494,0.568266986,4.519365978,0.53373384,53.067803600000005,2.873200685,37.441837656,0.410457485,2.422093936,12.925458385,17.439050311000003,14.738737246,17.320310712,4.060991662,3.6505327780000005,0.568266986,1.9131009639999998,0.410457485,0.53373384,0.410457485,6.709934085,2.0363759200000002,0.890601508,41.223034415,0.0,0.820916369,10.609233664,19.059338938,13.822677647,2.803702472,1.50264208,14.112106996000001,2.671808307,3.3120691730000003,0.0,4.274883688,8.744435228,0.53373384,7.370893002,1.3546502089999999,34.996149914,0.944191325,43.600934693000006,13.310951032,134.75770878,13.162215396,1.06747373,5.591597134000001,10.456771291999999,8.208947562,0.0,3.4162857549999996,1.50264208,7.347812665999999,0.890601508,0.978724471,24.833631684999997,0.944191325,18.913988368,0.0,2.594801648,9.263490712000001,0.0,39.527621456999995,0.568266986,0.0,0.0,1.092184595,11.638735334000001,22.25604949,47.61945554500001,1.869325979,6.580472565000001,3.495244414,38.320590543,1.06747373,1.660451581,4.1171096369999995,6.659040860999999,20.017088881000003,41.597546412999996,0.0,8.005959716,15.251143228,0.225046001,0.060904567,0.093343573,0.084720651,0.0,0.008675473,0.0,0.0,0.0,0.0,0.130615838,0.0,0.605281388,0.0,0.051877332,0.0,1.252248744,0.019252319,0.047987197,0.00828011,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
