coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Ependymal,Astrocytecells
194x194,0.38640463,0.38640463,60.86241026399999,9.209814628999998,3.0932466630000004,181.239626,5.88022424,13.919159324999999,2.55410292,1.700547889,19.810992995,0.851356265,6.276860097000001,0.38640463,2.396955314,2.245574773,15.194491563,7.1929737000000005,21.580398974,2.8772722460000004,115.2986109,9.697861022,2.010591706,1.31415147,2.182697209,2.412279589,2.551904154,3.79121088,9.436886424,0.38640463,2.089118062,1.857358879,38.454795462999996,25.401203472,0.0,0.0,18.884645535,7.894780421,0.92774684,1.237760895,0.38640463,8.779651538,7.213277817,0.929612039,0.929612039,3.870119589,3.522074955,2.980732446,9.718286479,6.439189044,2.1673729340000003,2.628286817,0.0,6.730128287,2.1673729340000003,1.159235441,0.38640463,9.685348963,4.254650809,1.237760895,5.149946406,29.437542311,14.022677223999999,7.739471437000001,0.0,5.57069724,2.5846732489999997,3.016864902,1.779103105,0.38640463,17.167142386000002,12.715279522,1.25308517,1.25308517,239.73413373,0.0,3.436030416,11.539382373,3.864857806,2.1673729340000003,1.31415147,5.9573302870000004,8.505075743,1.31415147,2.551904154,1.702713432,9.974149562000001,2.243763509,2.146865097,3.014721209,0.851356265,2.475211088,2.9828979889999996,12.402108422,3.847412986,0.0,2.396955314,12.296662912,3.018405584,29.079950115999996,1.7024130880000001,0.851356265,5.876608868000001,2.182697209,14.372284764,0.772801049,0.0,0.772801049,2.245574773,8.818668423,0.38640463,1.25308517,4.426398572,2.7240394190000004,2.119721614,0.38640463,0.0,2.9828979889999996,2.6301599280000003,26.268411270999998,33.227798897999996,37.815358394,0.86668054,2.8772722460000004,0.0,13.471290971,1.237760895,1.639481589,0.929612039,9.206832707999999,8.897553924999999,9.312667497,0.851356265,2.55410292,43.389959716,0.014057076,0.26557468900000003,0.059015938000000004,0.23345094099999997,0.0,0.281548472,0.0,2.78941682,0.0,0.0,0.134811218,0.0,2.8210973029999997,0.0,0.19880482500000002,0.04209525099999999,0.9487768410000001,0.221277198,0.079190969,0.016971307,3.0,3.0,"[2, 3, 4]"
195x195,1.5510035590000002,7.161359106000001,50.176195353,6.613800649,2.513164367,169.68246932999998,7.986056371000001,22.822409589,0.889687542,1.185175979,24.224313486,0.137454413,7.898441244000001,0.5238590430000001,1.683053462,0.79877956,8.234984294,3.169112932,10.513767734,25.495643729,72.35833778599999,16.366285133,1.571610371,0.6613160170000001,2.692588212,3.099531777,1.185175979,2.619292925,7.751782487,0.5238590430000001,0.93622013,0.137454413,33.21767577,39.06624473,0.0,0.137454413,24.354439710999998,3.789266504,0.41237493,0.93622013,1.5510035590000002,4.431099317000001,10.019751562,0.41237493,0.274911387,2.035880692,2.353841375,2.190440019,5.999938142,5.4547853029999995,0.38640463,1.047712436,0.889687542,3.882320859,2.448227058,1.296689854,2.57817282,6.268683438,16.10153975,3.677800001,3.32910754,20.113575571,12.488354932,5.204921552,0.0,1.159235441,2.145691914,0.79877956,0.889687542,0.6613160170000001,23.409409648,9.51648118,1.6654601000000002,1.9403373579999998,279.48314578000003,0.0,3.172820026,14.672544576000002,3.288412928,0.38640463,0.38640463,2.762105202,6.802579269,0.38640463,1.3226165490000001,0.41237493,6.336049185,0.93622013,2.146865097,1.571610371,0.137454413,3.397471811,1.280184557,8.966479408000001,3.469481646,0.0,2.095414549,26.874750734,2.598738483,19.99573138,0.9102554620000001,0.137454413,3.005661856,1.3905395830000002,12.292139778,7.135380595,0.0,2.552194309,6.7489841760000004,14.983408872000002,0.79877956,1.5279965570000003,5.408117532,1.4164960400000002,2.532096544,0.5238590430000001,0.137454413,1.830000057,2.762105202,14.016583767999998,21.174744547000003,31.928417674,0.86668054,2.438290911,0.0,9.308101508,2.100828003,1.639481589,2.054304647,4.131304154,11.868450086,4.593883088000001,0.137454413,0.274911387,36.412828625,0.03422156,0.305452256,0.223774645,0.18695898900000002,0.0,0.326410419,0.0,3.582834939,0.0,0.0,0.129219642,0.0,3.465026951,0.0,0.227056349,0.060113629,1.026250578,0.198041256,0.135914967,0.016971307,3.0,3.0,"[0, 1, 2]"
196x196,1.164598929,6.7749544760000004,50.254750568999995,5.225226572,2.978116002,172.91129192,8.451008006,13.549345441,3.443790462,0.41237493,23.071361986,0.9888106779999999,7.898441244000001,0.137454413,0.9888106779999999,0.41237493,7.311438694,4.64251939,18.489499325,25.187764553,77.127336016,18.226133279,1.2637311949999999,0.274911387,2.306183582,1.553932728,1.2637311949999999,0.687252188,7.758072898,0.137454413,2.2525289319999997,0.137454413,31.364187402,38.372001946,0.0,0.137454413,22.815118362999996,6.4219126499999994,0.41237493,1.401171765,1.164598929,6.1338127490000005,9.246950513,0.41237493,0.274911387,4.203578982,1.9674367449999999,1.4176389699999998,5.613533512,6.849652782,0.851356265,0.274911387,0.889687542,6.593504208000001,2.913178693,0.137454413,2.19176819,5.345137838,17.882841621,4.142751636,3.0212283639999997,22.75257367,9.940576377,4.589225316,0.0,2.55410292,2.997048179,2.115088362,1.741043807,0.274911387,23.880668245,7.662992812,1.27905547,1.553932728,316.75032267000006,0.0,4.875533458,16.224482341,4.139769193,0.851356265,0.0,6.246086551,5.414005191999999,0.0,1.401171765,2.115088362,5.333917983999999,0.5498155,2.146865097,0.41237493,0.9888106779999999,1.851872762,2.9828979889999996,6.3401871530000005,2.6966805970000003,0.0,1.401171765,29.585934082999998,1.4395030420000001,20.152845763,0.137454413,0.9888106779999999,2.38996562,1.004134953,10.209346986,6.362579546,0.0,1.77939326,6.362579546,14.059863272000001,0.41237493,1.1415919270000001,4.635316483,1.4164960400000002,2.145691914,0.137454413,0.137454413,3.532713489,1.989304153,16.963392327999998,23.971625345,30.926286472999998,0.86668054,2.130411735,0.0,5.371744346,2.565779638,0.86668054,2.054304647,3.901976849,15.044563658,6.761581378000001,0.9888106779999999,2.829014307,39.359637185000004,0.03422156,0.364987548,0.223774645,0.188838322,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.108890065,0.0,4.0543254310000005,0.0,0.234592464,0.021228452000000002,0.896813607,0.01306404,0.133538986,0.0,3.0,3.0,"[0, 1, 3]"
197x197,1.164598929,6.7749544760000004,50.33114114399999,5.377998908,3.982245505,171.78982797999998,10.382944943,14.477092281,0.889687542,1.3401217699999999,28.092375747,0.137454413,8.826188084,0.137454413,0.137454413,0.41237493,8.468410576,3.092557963,14.84457259,24.336408288,79.713198576,14.820686084,0.41237493,1.202658227,2.306183582,1.553932728,1.3401217699999999,0.687252188,3.5012905,0.137454413,0.5498155,1.065201253,30.512831137,37.520645681,0.0,0.137454413,22.269410766999997,3.944212295,1.3401217699999999,0.5498155,1.164598929,7.2143925190000004,9.246950513,0.41237493,0.274911387,1.649476062,3.822922513,2.34538581,5.613533512,4.295549862,0.0,2.1303971550000003,0.889687542,3.2644686499999995,2.061822428,0.137454413,2.19176819,3.7187817580000004,16.256485541,3.291395371,2.169872099,23.440087935999998,11.021156147,2.886511884,0.0,0.92774684,2.145691914,1.3401217699999999,1.817434382,0.274911387,26.194606301,12.378228044,1.27905547,1.553932728,308.6421017,0.0,3.172820026,15.678774745000002,3.288412928,0.0,0.92774684,2.917050993,7.422366562000001,0.92774684,1.47756234,0.41237493,9.197796049,1.47756234,2.146865097,2.2678606980000002,0.137454413,1.851872762,1.280184557,6.416577728000001,3.6244274370000005,0.0,0.5498155,31.82343315,1.4395030420000001,21.233425533,0.137454413,0.137454413,2.542737956,1.004134953,9.510729834,6.362579546,0.0,1.77939326,6.362579546,12.433507192,0.41237493,1.1415919270000001,5.563063323000001,2.3442428800000004,2.145691914,0.137454413,0.137454413,1.830000057,2.917050993,20.357205700999998,20.172484274000002,30.151319881,0.86668054,1.27905547,0.0,2.894043991,1.714423373,0.86668054,2.054304647,4.982556619,10.864156189,8.846321421,0.137454413,0.274911387,39.970848933,0.03422156,0.39652172799999996,0.257966231,0.19219576500000002,0.0,0.412986273,0.0,4.187435108,0.0,0.0,0.081054775,0.0,4.059247478,0.0,0.208264285,0.019623415,0.896813607,0.036085632,0.178004366,0.0,3.0,3.0,"[0, 1, 4]"
198x198,1.276092172,6.7489841760000004,48.141039733999996,7.354328860999999,2.127448437,181.90475001,7.600340441,21.997673757999998,3.443790462,0.772801049,23.257806446000004,0.851356265,7.898441244000001,0.38640463,2.396955314,0.38640463,7.765068424,5.337487932,14.158306609,25.522264163,81.69413895599999,16.060440568,2.010591706,0.38640463,2.142772712,2.412279589,1.624157314,1.932040737,9.396961927,0.38640463,2.089118062,0.0,32.557029924,39.505226065,0.0,0.0,22.425837821000002,5.957641504,0.0,1.237760895,1.276092172,5.996358336,9.882297149,0.0,0.0,2.94050755,1.666589187,2.052985606,5.999938142,6.359412161,1.237760895,0.772801049,0.889687542,5.802381447,1.237760895,1.159235441,2.16579789,6.89843198,17.830906839,3.017154155,4.180463805,20.078400203,9.380213879,4.0211231000000005,0.0,3.713338361,2.5846732489999997,2.089118062,1.741043807,0.38640463,22.469659631,7.068911141999999,1.25308517,1.25308517,287.00486378000005,0.0,4.325717958,15.080574659000002,3.864857806,1.237760895,0.38640463,5.919270989,4.794000941,0.38640463,1.624157314,1.702713432,7.076577396999999,0.38640463,2.146865097,1.159235441,0.851356265,2.435286591,2.9828979889999996,7.756013245,2.919666146,0.0,2.396955314,27.557703329,2.048922983,18.674426022,0.772801049,0.851356265,4.0211231000000005,1.25308517,11.547316395000001,7.135380595,0.0,2.552194309,6.7489841760000004,15.063350318,0.38640463,1.25308517,4.308500921,0.86668054,2.119721614,0.38640463,0.0,2.9828979889999996,1.662488591,15.054325203999998,26.691724800000003,30.194738221999998,0.86668054,2.8772722460000004,0.0,11.613932091999999,2.127448437,1.639481589,1.77939326,3.634754169,13.402774592,4.6738245339999995,0.851356265,2.55410292,35.663783444,0.03422156,0.256090125,0.200396825,0.200664495,0.0,0.296504749,0.0,3.231596684,0.0,0.0,0.15857032100000001,0.0,3.071469192,0.0,0.219791931,0.061718666,1.026250578,0.198041256,0.111915692,0.016971307,3.0,3.0,"[0, 2, 3]"
199x199,1.276092172,6.7489841760000004,48.217430308999994,7.507101197,3.13157794,180.78328607,9.532277378,22.925420598,0.889687542,1.700547889,28.278820207000003,0.0,8.826188084,0.38640463,1.545599049,0.38640463,8.922040306,3.7875265049999998,10.513379874,24.670907898,84.280001516,12.654993373,1.159235441,1.31415147,2.142772712,2.412279589,1.700547889,1.932040737,5.140179529,0.38640463,0.38640463,0.92774684,31.705673659,38.6538698,0.0,0.0,21.880130225,3.479941149,0.92774684,0.38640463,1.276092172,7.076938106,9.882297149,0.0,0.0,0.38640463,3.522074955,2.980732446,5.999938142,3.805309241,0.38640463,2.628286817,0.889687542,2.473345889,0.38640463,1.159235441,2.16579789,5.2720759,16.204550759,2.16579789,3.32910754,20.765914469,10.460793649,2.318409668,0.0,2.086982281,1.733316984,1.31415147,1.817434382,0.38640463,24.783597687,11.784146373999999,1.25308517,1.25308517,278.89664281,0.0,2.623004526,14.534867063000002,3.013501541,0.38640463,1.31415147,2.590235431,6.8023623109999996,1.31415147,1.700547889,0.0,10.940455462,1.31415147,2.146865097,3.014721209,0.0,2.435286591,1.280184557,7.832403820000001,3.847412986,0.0,1.545599049,29.795202396,2.048922983,19.755005792,0.772801049,0.0,4.1738954360000005,1.25308517,10.848699243,7.135380595,0.0,2.552194309,6.7489841760000004,13.436994237999999,0.38640463,1.25308517,5.2362477610000004,1.7944273800000001,2.119721614,0.38640463,0.0,1.280184557,2.590235431,18.448138577,22.892583729000002,29.41977163,0.86668054,2.0259159810000003,0.0,9.136231737,1.276092172,1.639481589,1.77939326,4.715333939,9.222367123,6.758564577,0.0,0.0,36.274995192,0.03422156,0.287624305,0.234588411,0.204021938,0.0,0.318056939,0.0,3.395124319,0.0,0.0,0.130735031,0.0,3.076391239,0.0,0.193463752,0.060113629,1.026250578,0.221062848,0.156381072,0.016971307,3.0,3.0,"[0, 2, 4]"
200x200,0.889687542,6.362579546,48.29598552499999,6.11852712,3.596529575,184.01210866,9.997229013,13.65235645,3.443790462,0.92774684,27.125868707000002,0.851356265,8.826188084,0.0,0.851356265,0.0,7.998494706000001,5.260932963,18.489111465,24.363028722,89.04899974599999,14.514841519,0.851356265,0.92774684,1.756368082,0.86668054,1.779103105,0.0,5.14646994,0.0,1.702713432,0.92774684,29.852185290999998,37.959627016,0.0,0.0,20.340808877,6.112587295,0.92774684,0.851356265,0.889687542,8.779651538,9.1094961,0.0,0.0,2.55410292,3.135670325,2.207931397,5.613533512,5.20017672,0.851356265,1.855485768,0.889687542,5.1845292380000005,0.851356265,0.0,1.77939326,4.3485303,17.98585263,2.6307495249999997,3.0212283639999997,23.404912568,7.913015094,1.702713432,0.0,3.4818497600000002,2.5846732489999997,2.6304602719999997,2.668790647,0.0,25.254856284000002,9.930658006,0.86668054,0.86668054,316.16381970000003,0.0,4.325717958,16.086804828000002,3.864857806,0.851356265,0.92774684,6.07421678,5.413788234,0.92774684,1.779103105,1.702713432,9.938324261,0.92774684,2.146865097,1.855485768,0.851356265,0.889687542,2.9828979889999996,5.2061115650000005,3.0746119370000002,0.0,0.851356265,32.506385745,0.889687542,19.912120175,0.0,0.851356265,3.5581992,0.86668054,8.765906451,6.362579546,0.0,1.77939326,6.362579546,12.513448638,0.0,0.86668054,4.463446712,1.7944273800000001,1.733316984,0.0,0.0,2.9828979889999996,1.817434382,21.394947137000003,25.689464527000002,28.417640429,0.86668054,1.7180368050000001,0.0,5.199874575,1.741043807,0.86668054,1.77939326,4.486006634,12.398480694999998,8.926262867,0.851356265,2.55410292,39.221803752,0.03422156,0.347159597,0.234588411,0.205901271,0.0,0.383080603,0.0,3.836196853,0.0,0.0,0.110405454,0.0,3.665689719,0.0,0.200999867,0.021228452000000002,0.896813607,0.036085632,0.15400509099999998,0.0,3.0,3.0,"[0, 3, 4]"
201x201,1.5510035590000002,0.79877956,51.027551618,8.316514081,3.3645206319999996,196.11844191,2.4748330899999997,10.097799979,3.443790462,1.185175979,15.756486274,0.9888106779999999,7.898441244000001,0.5238590430000001,2.534409727,0.79877956,10.789087214,6.574560127,21.580786834,7.260697444,105.15634043,13.409152782,2.422966636,0.6613160170000001,2.692588212,3.099531777,2.036532244,2.619292925,12.008564885,0.5238590430000001,2.638933562,0.137454413,34.069032035,27.192991384999996,0.0,0.137454413,22.248642562999997,7.194713698999999,0.41237493,1.7875763949999999,1.5510035590000002,6.1338127490000005,10.019751562,0.41237493,0.274911387,4.589983612,2.353841375,2.190440019,5.999938142,8.008888223,1.237760895,1.047712436,0.889687542,8.139103257,3.2995833230000002,1.296689854,2.57817282,8.822786358,5.93103306,4.529156266,4.180463805,27.775811335999997,14.191068364,6.9076349839999995,0.0,3.713338361,2.997048179,2.501492992,1.741043807,0.6613160170000001,15.792954347,10.367837445,1.6654601000000002,1.9403373579999998,236.01921698,0.0,4.875533458,12.566747428000001,4.139769193,1.237760895,0.38640463,7.0188876,8.505292701,0.38640463,2.173972814,2.115088362,8.038762617,0.93622013,2.146865097,1.571610371,0.9888106779999999,3.397471811,2.9828979889999996,9.817835673000001,3.469481646,0.0,2.9467708139999997,12.045230582,2.598738483,15.335865265999999,0.9102554620000001,0.9888106779999999,4.708375288,1.3905395830000002,14.846242698,0.772801049,0.0,2.552194309,0.38640463,11.174932246,0.79877956,1.5279965570000003,5.408117532,1.4164960400000002,2.532096544,0.5238590430000001,0.137454413,3.532713489,2.762105202,20.827464385,30.540477115,27.26855156,0.86668054,3.289647176,0.0,12.713548703,2.952184268,1.639481589,2.054304647,5.834017586,10.614024849,7.147986008000001,0.9888106779999999,2.829014307,36.861129696000006,0.03422156,0.271386124,0.223774645,0.216208874,0.0,0.289901952,0.0,2.97712744,0.0,0.0,0.148241452,0.0,3.209733015,0.0,0.23239742200000002,0.061718666,1.018312157,0.198041256,0.112056189,0.016971307,3.0,3.0,"[1, 2, 3]"
202x202,1.5510035590000002,0.79877956,51.103942192999995,8.469286417,4.368650135,194.99697797,4.406770027,11.025546818999999,0.889687542,2.112922819,20.777500035,0.137454413,8.826188084,0.5238590430000001,1.683053462,0.79877956,11.946059096,5.0245987,17.935860099,6.409341179,107.74220299000001,10.003705586999999,1.571610371,1.589062857,2.692588212,3.099531777,2.112922819,2.619292925,7.751782487,0.5238590430000001,0.93622013,1.065201253,33.21767577,26.341635119999996,0.0,0.137454413,21.702934966999997,4.717013344,1.3401217699999999,0.93622013,1.5510035590000002,7.2143925190000004,10.019751562,0.41237493,0.274911387,2.035880692,4.209327143,3.1181868589999997,5.999938142,5.4547853029999995,0.38640463,2.903198204,0.889687542,4.810067699,2.448227058,1.296689854,2.57817282,7.196430278,4.30467698,3.677800001,3.32910754,28.463325601999998,15.271648134,5.204921552,0.0,2.086982281,2.145691914,1.7265264,1.817434382,0.6613160170000001,18.106892403,15.083072677,1.6654601000000002,1.9403373579999998,227.91099601000002,0.0,3.172820026,12.021039832000001,3.288412928,0.38640463,1.31415147,3.689852042,10.513654071,1.31415147,2.2503633890000003,0.41237493,11.902640682000001,1.86396697,2.146865097,3.427096139,0.137454413,3.397471811,1.280184557,9.894226248,4.397228486,0.0,2.095414549,14.282729649,2.598738483,16.416445036,0.9102554620000001,0.137454413,4.861147624,1.3905395830000002,14.147625545999999,0.772801049,0.0,2.552194309,0.38640463,9.548576165999998,0.79877956,1.5279965570000003,6.3358643720000005,2.3442428800000004,2.532096544,0.5238590430000001,0.137454413,1.830000057,3.689852042,24.221277758,26.741336044000004,26.493584968,0.86668054,2.438290911,0.0,10.235848348,2.100828003,1.639481589,2.054304647,6.914597356,6.43361738,9.232726051,0.137454413,0.274911387,37.472341444,0.03422156,0.30292030400000003,0.257966231,0.219566317,0.0,0.311454142,0.0,3.1406550749999997,0.0,0.0,0.120406162,0.0,3.214655062,0.0,0.206069243,0.060113629,1.018312157,0.221062848,0.156521569,0.016971307,3.0,3.0,"[1, 2, 4]"
203x203,1.164598929,0.41237493,51.18249740899999,7.080712340000001,4.8336017700000005,198.22580055999998,4.871721662000001,1.752482671,3.443790462,1.3401217699999999,19.624548535000002,0.9888106779999999,8.826188084,0.137454413,0.9888106779999999,0.41237493,11.022513496,6.498005158000001,25.91159169,6.101462003,112.51120122,11.863553733,1.2637311949999999,1.202658227,2.306183582,1.553932728,2.191478035,0.687252188,7.758072898,0.137454413,2.2525289319999997,1.065201253,31.364187402,25.647392335999996,0.0,0.137454413,20.163613618999996,7.34965949,1.3401217699999999,1.401171765,1.164598929,8.917105951,9.246950513,0.41237493,0.274911387,4.203578982,3.822922513,2.34538581,5.613533512,6.849652782,0.851356265,2.1303971550000003,0.889687542,7.521251048000001,2.913178693,0.137454413,2.19176819,6.2728846780000005,6.085978851,4.142751636,3.0212283639999997,31.102323701,12.723869578999999,4.589225316,0.0,3.4818497600000002,2.997048179,3.042835202,2.668790647,0.274911387,18.578151000000002,13.229584309,1.27905547,1.553932728,265.1781729,0.0,4.875533458,13.572977597000001,4.139769193,0.851356265,0.92774684,7.1738333910000005,9.125079994,0.92774684,2.328918605,2.115088362,10.900509481,1.47756234,2.146865097,2.2678606980000002,0.9888106779999999,1.851872762,2.9828979889999996,7.267933993000001,3.6244274370000005,0.0,1.401171765,16.993912998,1.4395030420000001,16.573559419,0.137454413,0.9888106779999999,4.245451388,1.004134953,12.064832754,0.0,0.0,1.77939326,0.0,8.625030566,0.41237493,1.1415919270000001,5.563063323000001,2.3442428800000004,2.145691914,0.137454413,0.137454413,3.532713489,2.917050993,27.168086318,29.538216842,25.491453767,0.86668054,2.130411735,0.0,6.299491186,2.565779638,0.86668054,2.054304647,6.685270051,9.609730952,11.400424341,0.9888106779999999,2.829014307,40.419150004,0.03422156,0.362455596,0.257966231,0.22144565,0.0,0.376477806,0.0,3.581727609,0.0,0.0,0.100076585,0.0,3.803953542,0.0,0.21360535800000002,0.021228452000000002,0.888875186,0.036085632,0.154145588,0.0,3.0,3.0,"[1, 3, 4]"
204x204,1.276092172,0.38640463,49.06878657399999,9.209814628999998,3.9829342050000003,207.21925864999997,4.021054097,10.200810987999999,3.443790462,1.700547889,19.810992995,0.851356265,8.826188084,0.38640463,2.396955314,0.38640463,11.476143226,7.1929737000000005,21.580398974,6.435961613,117.07800416,9.697861022,2.010591706,1.31415147,2.142772712,2.412279589,2.551904154,1.932040737,9.396961927,0.38640463,2.089118062,0.92774684,32.557029924,26.780616454999997,0.0,0.0,19.774333077,6.885388344,0.92774684,1.237760895,1.276092172,8.779651538,9.882297149,0.0,0.0,2.94050755,3.522074955,2.980732446,5.999938142,6.359412161,1.237760895,2.628286817,0.889687542,6.730128287,1.237760895,1.159235441,2.16579789,7.82617882,6.034044069,3.017154155,4.180463805,28.428150234,12.163507080999999,4.0211231000000005,0.0,4.641085201,2.5846732489999997,3.016864902,2.668790647,0.38640463,17.167142386000002,12.635502638999998,1.25308517,1.25308517,235.43271401,0.0,4.325717958,12.429069915000001,3.864857806,1.237760895,1.31415147,6.847017829,8.505075743,1.31415147,2.551904154,1.702713432,12.643168893999999,1.31415147,2.146865097,3.014721209,0.851356265,2.435286591,2.9828979889999996,8.683760085,3.847412986,0.0,2.396955314,14.965682244,2.048922983,15.095139677999999,0.772801049,0.851356265,5.876608868000001,1.25308517,13.402802163,0.772801049,0.0,2.552194309,0.38640463,9.628517612,0.38640463,1.25308517,5.2362477610000004,1.7944273800000001,2.119721614,0.38640463,0.0,2.9828979889999996,2.590235431,25.259019193999997,32.258316297,24.759905516,0.86668054,2.8772722460000004,0.0,12.541678931999998,2.127448437,1.639481589,1.77939326,6.418047371,7.967941885999999,9.312667497,0.851356265,2.55410292,36.723296263,0.03422156,0.253558173,0.234588411,0.233271823,0.0,0.281548472,0.0,2.78941682,0.0,0.0,0.14975684100000003,0.0,2.8210973029999997,0.0,0.19880482500000002,0.061718666,1.018312157,0.221062848,0.13252229399999998,0.016971307,3.0,3.0,"[2, 3, 4]"
205x205,1.5510035590000002,7.161359106000001,62.119903563,4.053472729,2.513164367,188.94466663999998,9.845226513999998,26.540757926,0.889687542,1.185175979,24.224313486,0.137454413,8.126898661,0.5238590430000001,1.683053462,2.657949703,11.953332630999999,3.169112932,10.513767734,25.495643729,72.35833778599999,15.086100576,1.571610371,0.6613160170000001,3.622200251,3.099531777,1.185175979,4.478463068,8.681394526,0.5238590430000001,0.93622013,1.067066452,32.149472259999996,38.122118807,0.0,0.137454413,19.233755121999998,6.578051841000001,0.41237493,0.93622013,1.5510035590000002,1.870771397,6.179254064,1.341986969,1.204523426,2.965492731,1.073656818,0.9102554620000001,8.438101922,7.313955446,1.3160166690000001,1.047712436,0.889687542,3.882320859,3.3778390970000003,1.296689854,2.57817282,8.127853581,16.10153975,3.677800001,3.908093126,21.622176351,11.787197155000001,8.923269889,0.0,2.08884748,2.145691914,0.79877956,0.889687542,0.6613160170000001,23.409409648,11.375651323,1.6654601000000002,1.9403373579999998,290.71377884000003,0.0,3.172820026,14.672544576000002,2.008228371,1.3160166690000001,0.38640463,2.762105202,6.802579269,0.38640463,1.3226165490000001,0.41237493,6.336049185,1.865832169,0.86668054,1.571610371,0.137454413,4.32708385,0.0,10.124499825000001,2.189297089,0.0,2.095414549,26.874750734,4.457908626,31.029731862,1.839867501,0.137454413,3.005661856,2.320151622,14.151309921,7.135380595,0.0,2.552194309,8.608154318999999,16.842579015000002,0.79877956,1.5279965570000003,7.267287675,2.3461080790000004,2.532096544,0.5238590430000001,0.137454413,0.5498155,3.691717241,16.805369105,16.633091991,39.472735395,0.86668054,2.438290911,0.0,10.237713547,2.100828003,1.639481589,2.983916686,6.920089491000001,12.798062125,4.593883088000001,0.137454413,0.274911387,40.237358746,0.03422156,0.317468772,0.22634786499999998,0.19338372,0.0,0.326410419,0.0,3.582834939,0.0,0.0,0.12944922,0.0,3.465026951,0.0,0.227056349,0.060113629,0.993219939,0.198255606,0.135914967,0.016971307,3.0,3.0,"[0, 1, 2]"
206x206,1.164598929,6.7749544760000004,62.198458779,2.6648986519999998,2.978116002,192.17348922999997,10.310178148999999,17.267693778,3.443790462,0.41237493,23.071361986,0.9888106779999999,8.126898661,0.137454413,0.9888106779999999,2.271545073,11.029787031,4.64251939,18.489499325,25.187764553,77.127336016,16.945948722,1.2637311949999999,0.274911387,3.2357956210000003,1.553932728,1.2637311949999999,2.546422331,8.687684937,0.137454413,2.2525289319999997,1.067066452,30.295983892,37.427876022999996,0.0,0.137454413,17.694433774,9.210697987,0.41237493,1.401171765,1.164598929,3.573484829,5.406453015,1.341986969,1.204523426,5.133191021,0.687252188,0.137454413,8.051697292,8.708822925,1.780968304,0.274911387,0.889687542,6.593504208000001,3.842790732,0.137454413,2.19176819,7.204307981,17.882841621,4.142751636,3.6002139499999997,24.26117445,9.2394186,8.307573653,0.0,3.4837149590000003,2.997048179,2.115088362,1.741043807,0.274911387,23.880668245,9.522162954999999,1.27905547,1.553932728,327.98095573,0.0,4.875533458,16.224482341,2.859584636,1.780968304,0.0,6.246086551,5.414005191999999,0.0,1.401171765,2.115088362,5.333917983999999,1.479427539,0.86668054,0.41237493,0.9888106779999999,2.781484801,1.702713432,7.49820757,1.4164960400000002,0.0,1.401171765,29.585934082999998,3.298673185,31.186846244999998,1.067066452,0.9888106779999999,2.38996562,1.933746992,12.068517129,6.362579546,0.0,1.77939326,8.221749689,15.919033415000001,0.41237493,1.1415919270000001,6.4944866260000005,2.3461080790000004,2.145691914,0.137454413,0.137454413,2.2525289319999997,2.918916192,19.752177665,19.429972789,38.470604194,0.86668054,2.130411735,0.0,6.301356385,2.565779638,0.86668054,2.983916686,6.690762186000001,15.974175697,6.761581378000001,0.9888106779999999,2.829014307,43.184167306,0.03422156,0.377004064,0.22634786499999998,0.19526305300000002,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.109119643,0.0,4.0543254310000005,0.0,0.234592464,0.021228452000000002,0.863782968,0.013278390000000001,0.133538986,0.0,3.0,3.0,"[0, 1, 3]"
