coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Excitatory
225x225,0.0,9.184884059,5.53751251,20.933780332999998,0.879273544,22.433214446,23.054205675999995,33.670607874,0.0,0.560163093,34.10968641,8.825561795,5.8280360600000005,2.509632172,0.516421733,36.170958752,44.785100961,12.001413118,8.733709435,7.321040428,5.340809529,2.634514854,2.553391966,0.560163093,9.841582359,26.586482618999998,1.95585837,31.247351956,4.649068029,1.701743215,3.776094976,1.739126787,55.694253255999996,14.639693431000001,1.63673485,0.0,19.259526928,8.687517854,0.0,1.1415931910000001,19.03713836,1.95585837,38.42947848199999,1.439436637,2.953686272,10.36318298,7.604217287,26.398236632,15.802317705000002,4.728864241,11.439932192999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,31.607522703,10.423228868999999,62.315932488,0.597533596,3.199838157,9.418497458000001,30.125381696999998,33.066085649,54.994217709,5.279715953,5.979737551,6.908060806,1.679289657,3.836366579,0.879273544,8.827483004,4.285530939,7.598487101,0.0,28.832182532,8.634961864,0.879273544,45.013768535000004,33.806221044000004,32.741949596,0.581430098,4.926805894999999,5.91587855,1.758608055,1.3956952770000002,5.149383246000001,27.100082409000002,25.658976453,6.804719716,8.317548076000001,2.4935286740000002,54.714406541,1.097851831,100.132283847,10.392751606,17.266982503,16.931564806,11.011592712999999,4.727786103000001,0.0,32.760029487999994,2.318771148,9.775370396,1.7552413100000002,7.2847655829999995,0.0,1.701743215,6.7404195950000005,0.581430098,45.729062189000004,2.9220459549999998,9.183090594,49.65004443000001,5.843521934,104.185544408,2.240634118,0.560163093,1.076584826,4.762560178999999,13.250415581000002,1.460703642,13.831539981,0.516421733,11.287586673,1.1789636940000001,64.453880217,0.581430098,6.4982468120000005,8.468019373,12.291639303,17.863298602,2.955476067,4.077370171,2.987769065,54.451236719,0.082250874,0.184726258,0.040376915,0.204714072,0.018932964,0.035790683,1.549414922,0.083554147,0.0,0.0,0.5240340400000001,0.298613759,1.183054136,0.0,0.395766101,0.042668381,2.225894609,0.0,0.022338194000000002,0.12102210899999999,4.0,4.0
226x226,0.360786525,9.184884059,6.259103575,51.443690289,1.443149259,21.035392916,20.664725503999996,41.607983270999995,0.360786525,0.9209496180000001,26.759965428,7.112303006,5.8280360600000005,2.712738705,13.505851103,41.358190742,65.012061536,12.565288833,9.139855690000001,6.802553409,4.82232251,2.476832375,2.034904947,0.560163093,9.68389988,11.638711278999999,1.076584826,22.454481715,3.6120510390000002,1.701743215,3.2576079570000003,4.264620949999999,57.99493836,15.203569146,1.63673485,0.0,17.861705398,18.067581107000002,0.0,1.1415931910000001,18.518651340999998,1.076584826,39.15106954699999,0.560163093,1.555864742,10.36318298,7.965003812,29.487631331000003,18.688650613,27.095705061,10.945285858,1.2380127980000002,0.516421733,0.721591065,0.360786525,31.810629236,3.073507887,65.450710153,0.597533596,2.3205646129999997,9.260814979,33.936340498,32.435211479,60.60922563,9.248384196,3.341843891,7.629651871,2.761669734,3.836366579,0.0,8.827483004,5.571011705,5.839879046,0.721591065,29.553773597,8.634961864,0.0,38.2267699,42.826965797,32.223462577,0.581430098,6.212286661,5.397391531,0.0,0.877208258,5.149383246000001,25.702260879,32.921113151,7.165506241,4.642666247,3.0574043890000002,53.339298904,1.8194428960000002,91.364493364,24.823962266,16.387708959,14.339040201,11.011592712999999,5.291661818000001,0.360786525,33.414596261999996,0.560163093,4.860343841,1.7552413100000002,8.209440328,1.082380077,2.06252974,5.861146051,4.550098341,48.90908747899999,3.2828324799999997,7.4244825389999995,49.65004443000001,4.806504944,101.683604118,2.240634118,0.560163093,1.076584826,5.123346703999999,12.055671180000001,0.942216623,14.192326506,1.2380127980000002,1.61425513,2.6221129530000002,61.99635135,0.581430098,14.796470718000002,8.671125906,12.540078551,18.787973346999998,3.316262592,1.281754158,2.987769065,55.533616796000004,0.082250874,0.175273123,0.040376915,0.157744645,0.097743055,0.035790683,1.5511257999999999,0.074578928,0.0,0.0,0.505173198,0.298613759,0.489184434,0.0,0.24552733599999998,0.192306089,2.080281878,0.743130894,0.022338194000000002,0.071112284,4.0,4.0
227x227,0.360786525,9.184884059,6.259103575,52.322963833,2.322422803,22.794000971,25.940538583999995,36.328267318,0.360786525,0.9209496180000001,24.994374989,10.629510084,5.8280360600000005,3.5920122489999997,13.505851103,36.075543142,67.64608635799999,13.444562377,5.618747792000001,7.681826953,5.701596054,3.356105919,2.914178491,0.560163093,10.563173424,21.306766665999998,1.95585837,20.688891276,5.3706590940000005,1.701743215,4.136881501,4.264620949999999,52.71229076,16.08284269,1.63673485,0.0,19.620313453,18.067581107000002,0.0,1.1415931910000001,19.397924885,1.95585837,23.312701417,1.439436637,3.3144727970000005,10.36318298,2.6852878589999998,19.808444195,13.408934660000002,27.095705061,19.738156098999998,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,32.68990278,11.866378128,36.407252913,0.597533596,3.199838157,10.140088523,34.815614042,20.114050427,29.807148274000003,3.968668243,5.979737551,7.629651871,2.761669734,3.836366579,0.879273544,8.827483004,6.450285249,2.318771148,0.721591065,18.995312917,8.634961864,0.879273544,47.900101443000004,37.54724984400001,33.102736121,0.581430098,7.091560205,6.276665075,1.758608055,1.7564818020000001,5.149383246000001,27.460868934000004,24.121260526,7.165506241,9.039139141,3.9366779330000004,47.174262317,1.8194428960000002,81.672849104,24.823962266,17.266982503,13.455797142000002,11.011592712999999,6.170935362,0.360786525,21.972701026,2.318771148,10.136156921,1.7552413100000002,9.088713872,1.082380077,2.06252974,1.460703642,4.550098341,42.747099692999996,3.2828324799999997,9.183090594,49.65004443000001,6.565112999,67.355919643,2.240634118,0.560163093,1.076584826,5.123346703999999,14.69356484,1.821490167,14.192326506,1.2380127980000002,11.287586673,2.6221129530000002,50.548925133,0.581430098,14.796470718000002,4.270683497,9.898256258,19.667246890999998,3.316262592,4.798961236,2.987769065,55.533616796000004,0.082250874,0.136856891,0.040376915,0.204714072,0.095162217,0.035790683,1.529387202,0.021775469,0.0,0.0,0.505266179,0.0,1.183054136,0.0,0.349970044,0.192306089,2.102070693,0.743130894,0.019736348,0.12102210899999999,4.0,4.0
228x228,0.360786525,8.668462326,3.6770671320000003,42.511114127,2.322422803,22.277579238,22.325662969,25.081289451000004,0.360786525,0.9209496180000001,34.003599921,10.629510084,5.8280360600000005,2.559187217,12.98942937,31.140990871999996,67.24528644099999,12.928140644,10.382042012,7.681826953,4.6687710220000005,3.356105919,2.397756758,0.560163093,10.563173424,26.586482618999998,1.439436637,28.665315513,4.854237361,1.701743215,4.136881501,4.264620949999999,57.59023557,13.500806247,1.120313117,0.0,19.620313453,16.518345359,0.0,1.1415931910000001,18.881503152,1.439436637,39.15106954699999,1.439436637,3.3144727970000005,10.36318298,7.965003812,23.137091253,14.557319968,22.964374416000002,17.672524244999998,0.721591065,0.879273544,27.976896085,1.240060069,31.657077748,10.833553096,58.794228446,0.597533596,3.199838157,9.107263491000001,28.618638943999997,34.919593524999996,40.831414224,9.248384196,4.430501803,7.629651871,2.245248001,2.287130831,0.879273544,8.311061271,5.933863516000001,7.598487101,0.721591065,22.840477559,8.634961864,0.879273544,46.867276411000006,42.826965797,32.069911089,0.581430098,7.091560205,4.727429326999999,1.758608055,1.240060069,4.632961513000001,26.428043902,25.385345839000003,6.132681209,9.039139141,2.9038529009999996,57.332114577,1.303021163,84.831479594,22.758330412,16.75056077,16.153476652000002,11.011592712999999,4.621699614,0.360786525,26.448748616,2.318771148,8.586921173,1.7552413100000002,9.088713872,1.082380077,2.06252974,6.7404195950000005,4.550098341,48.141455769000004,3.2828324799999997,8.666668861,49.65004443000001,6.565112999,99.26812516300001,2.240634118,0.560163093,0.560163093,4.606924971,13.660739808,1.821490167,13.675904773000001,0.721591065,10.254761641,2.6221129530000002,64.956386855,0.581430098,14.796470718000002,9.033977717,13.112340357,16.052371276000002,3.316262592,4.798961236,2.987769065,55.533616796000004,0.082250874,0.185454831,0.040376915,0.19651336,0.081390929,0.035790683,1.4340593719999999,0.083554147,0.0,0.0,0.504262528,0.298613759,1.183054136,0.0,0.38446611799999997,0.192306089,1.9910437619999999,0.743130894,0.022338194000000002,0.12102210899999999,4.0,4.0
229x229,0.360786525,9.184884059,6.259103575,45.60113803200001,2.322422803,22.794000971,15.296597483999998,40.487670154,0.360786525,0.360786525,28.270935331000004,10.069346991,5.8280360600000005,3.5920122489999997,13.505851103,46.073840729000004,61.161414221,12.884399284,10.898463745,7.681826953,4.581282937,2.795942826,2.354015398,0.0,1.600864609,24.345848501,1.3956952770000002,30.687188863,5.3706590940000005,0.581430098,3.016568384,3.704457857,53.748710191,14.402378559,0.516421733,0.0,19.620313453,18.067581107000002,0.0,0.581430098,19.397924885,1.3956952770000002,21.227633357,0.879273544,3.3144727970000005,10.36318298,7.965003812,29.806741781999996,16.448016495,27.095705061,19.738156098999998,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,32.68990278,11.866378128,54.084847563,0.597533596,2.639675064,6.219013341,24.171672942,32.591479676000006,61.488499174000005,9.248384196,5.979737551,7.629651871,2.761669734,3.276203486,0.879273544,7.707169886999999,6.450285249,7.038324008,0.721591065,25.632698414999997,8.634961864,0.879273544,47.339938350000004,36.105139996000005,32.542573028,0.581430098,6.5313971120000005,6.276665075,1.758608055,1.7564818020000001,5.149383246000001,8.416148664000001,34.119558113000004,6.045193124,5.1180639590000006,3.9366779330000004,51.248242357,1.8194428960000002,97.425718144,23.703649149,17.266982503,17.615199978,11.011592712999999,5.050622245,0.360786525,37.811069155999995,1.758608055,9.575993828,1.195078217,8.528550779,1.082380077,0.942216623,6.7404195950000005,4.550098341,37.063069693,3.2828324799999997,9.183090594,48.529731313000006,6.565112999,100.63503607799998,0.0,0.0,0.516421733,4.5631836109999995,14.69356484,1.821490167,14.192326506,1.2380127980000002,11.287586673,2.6221129530000002,58.225266483,0.581430098,13.676157601,9.55039945,15.177972211,15.746171709,3.316262592,4.238798143,2.987769065,55.533616796000004,0.07933870700000001,0.148967495,0.040376915,0.172485206,0.097743055,0.035790683,1.5511257999999999,0.070753897,0.0,0.0,0.489252477,0.298613759,1.183054136,0.0,0.345338802,0.192306089,2.043832785,0.743130894,0.022338194000000002,0.12102210899999999,4.0,4.0
230x230,0.0,8.022016135,4.374644586,20.45865168,0.879273544,22.433214446,23.054205675999995,33.301681083,3.701213775,0.560163093,32.365333239,7.662693871,5.246605962,2.509632172,0.516421733,36.170958752,43.834733169,7.931272551999999,8.152279337,7.321040428,4.759379431,2.634514854,2.553391966,0.560163093,9.841582359,44.615750414,1.95585837,23.688608673999997,4.067637931,1.120313117,3.194664878,1.157696689,52.311836432999996,13.476825507000001,1.63673485,0.0,19.259526928,13.0764404,0.0,0.560163093,5.08167063,1.95585837,34.359337915999994,3.290061049,2.953686272,10.36318298,7.604217287,28.248861043999998,20.191240251000004,75.047002911,10.858502094999999,0.516421733,3.246319689,29.105929432,0.879273544,14.165863163000001,12.273853281,61.73450239,0.597533596,2.036970233,9.418497458000001,26.055241131,30.846569494999997,54.412787611,5.279715953,5.979737551,6.908060806,0.516421733,3.836366579,0.879273544,5.920243799,3.122663015,7.598487101,0.0,27.881814740000003,8.634961864,0.879273544,31.746806807,22.758636014,3.6673398860000006,0.0,3.763937971,14.00716851,1.758608055,1.3956952770000002,4.567953148000001,25.355729238000002,24.496108529,2.153138149,8.317548076000001,3.762722988,51.438245460000005,0.516421733,101.93161679299999,9.917622952999999,17.266982503,21.320487352,5.778551478,7.847569780000001,0.0,31.597161563999997,2.318771148,13.476584170999999,1.7552413100000002,6.80963693,0.0,1.120313117,6.158989497,0.0,38.751687333,2.9220459549999998,9.183090594,30.567569791999997,4.68065401,89.75393009000001,2.240634118,0.560163093,10.330742709999999,4.762560178999999,12.668985483,0.879273544,12.668672057,0.516421733,14.407370349999999,0.597533596,66.835423953,0.0,6.4982468120000005,8.468019373,11.710209204999998,17.494371811,1.792608143,4.077370171,2.987769065,32.939966559,0.082250874,0.184977317,0.040376915,0.181006839,0.018932964,0.035790683,0.65170425,0.083554147,0.0,0.0,0.527924803,0.298613759,1.12937104,0.0,0.41594159599999997,0.042668381,3.11927428,0.0,0.022338194000000002,0.12102210899999999,4.0,4.0
231x231,0.360786525,8.022016135,5.096235651,50.968561636,1.443149259,21.035392916,20.664725503999996,41.239056479999995,4.0620003,0.9209496180000001,25.015612257,5.949435082,5.246605962,2.712738705,13.505851103,41.358190742,64.061693744,8.495148267,8.558425592,6.802553409,4.240892412,2.476832375,2.034904947,0.560163093,9.68389988,29.667979073999998,1.076584826,14.895738433,3.0306209410000005,1.120313117,2.676177859,3.6831908519999996,54.612521537000006,14.040701222,1.63673485,0.0,17.861705398,22.456503653,0.0,0.560163093,4.5631836109999995,1.076584826,35.08092898099999,2.410787505,1.555864742,10.36318298,7.965003812,31.338255743,23.077573159000003,97.413843731,10.36385576,1.2380127980000002,2.3670461449999998,2.572215477,0.360786525,14.368969696,4.924132299,64.869280055,0.597533596,1.157696689,9.260814979,29.866199932,30.215695325,60.027795532,9.248384196,3.341843891,7.629651871,1.59880181,3.836366579,0.0,5.920243799,4.408143781,5.839879046,0.721591065,28.603405805,8.634961864,0.0,24.959808172000002,31.779380767,3.1488528670000004,0.0,5.049418737,13.488681490999998,0.0,0.877208258,4.567953148000001,23.957907708,31.758245227,2.513924674,4.642666247,4.326598703,50.063137823000005,1.2380127980000002,93.16382630999999,24.348833613,16.387708959,18.727962747,5.778551478,8.411445495,0.360786525,32.251728338,0.560163093,8.561557615999998,1.7552413100000002,7.734311675,1.082380077,1.481099642,5.279715953,3.968668243,41.931712622999996,3.2828324799999997,7.4244825389999995,30.567569791999997,3.64363702,87.25198979999999,2.240634118,0.560163093,10.330742709999999,5.123346703999999,11.474241081999999,0.360786525,13.029458582,1.2380127980000002,4.734038807,2.040682855,64.377895086,0.0,14.796470718000002,8.671125906,11.958648452999999,18.419046555999998,2.1533946680000002,1.281754158,2.987769065,34.022346636,0.082250874,0.175524182,0.040376915,0.134037412,0.097743055,0.035790683,0.653415128,0.074578928,0.0,0.0,0.509063961,0.298613759,0.435501338,0.0,0.265702831,0.192306089,2.973661549,0.743130894,0.022338194000000002,0.071112284,4.0,4.0
232x232,0.360786525,8.022016135,5.096235651,51.84783518,2.322422803,22.794000971,25.940538583999995,35.959340526999995,4.0620003,0.9209496180000001,23.250021818,9.46664216,5.246605962,3.5920122489999997,13.505851103,36.075543142,66.695718566,9.374421811,5.037317694,7.681826953,5.120165956,3.356105919,2.914178491,0.560163093,10.563173424,39.336034461,1.95585837,13.130147994,4.789228996,1.120313117,3.555451403,3.6831908519999996,49.329873937,14.919974766,1.63673485,0.0,19.620313453,22.456503653,0.0,0.560163093,5.442457155,1.95585837,19.242560851,3.290061049,3.3144727970000005,10.36318298,2.6852878589999998,21.659068607000002,17.797857206000003,97.413843731,19.156726001,1.2380127980000002,3.246319689,29.827520497,1.240060069,15.24824324,13.71700254,35.825822815,0.597533596,2.036970233,10.140088523,30.745473476,17.894534272999998,29.225718176,3.968668243,5.979737551,7.629651871,1.59880181,3.836366579,0.879273544,5.920243799,5.287417325,2.318771148,0.721591065,18.044945124999998,8.634961864,0.879273544,34.633139715,26.499664814,4.028126411000001,0.0,5.928692281,14.367955034999998,1.758608055,1.7564818020000001,4.567953148000001,25.716515763000004,22.958392602,2.513924674,9.039139141,5.205872247,43.898101236,1.2380127980000002,83.47218205,24.348833613,17.266982503,17.844719688,5.778551478,9.290719038999999,0.360786525,20.809833102,2.318771148,13.837370695999999,1.7552413100000002,8.613585219,1.082380077,1.481099642,0.879273544,3.968668243,35.769724837,3.2828324799999997,9.183090594,30.567569791999997,5.402245075,52.924305325,2.240634118,0.560163093,10.330742709999999,5.123346703999999,14.112134741999999,1.240060069,13.029458582,1.2380127980000002,14.407370349999999,2.040682855,52.930468868999995,0.0,14.796470718000002,4.270683497,9.316826159999998,19.298320099999998,2.1533946680000002,4.798961236,2.987769065,34.022346636,0.082250874,0.13710795,0.040376915,0.181006839,0.095162217,0.035790683,0.63167653,0.021775469,0.0,0.0,0.509156942,0.0,1.12937104,0.0,0.37014553899999997,0.192306089,2.995450364,0.743130894,0.019736348,0.12102210899999999,4.0,4.0
233x233,0.360786525,7.505594402,2.514199208,42.035985474,2.322422803,22.277579238,22.325662969,24.71236266,4.0620003,0.9209496180000001,32.25924675,9.46664216,5.246605962,2.559187217,12.98942937,31.140990871999996,66.294918649,8.858000078,9.800611914,7.681826953,4.087340924,3.356105919,2.397756758,0.560163093,10.563173424,44.615750414,1.439436637,21.106572230999998,4.272807263,1.120313117,3.555451403,3.6831908519999996,54.207818747000005,12.337938323,1.120313117,0.0,19.620313453,20.907267904999998,0.0,0.560163093,4.926035422,1.439436637,35.08092898099999,3.290061049,3.3144727970000005,10.36318298,7.965003812,24.987715665,18.946242513999998,93.282513086,17.091094147,0.721591065,2.729897956,29.827520497,1.240060069,14.215418208,12.684177508,58.212798348,0.597533596,2.036970233,9.107263491000001,24.548498377999998,32.700077371,40.249984126,9.248384196,4.430501803,7.629651871,1.082380077,2.287130831,0.879273544,5.403822066,4.770995592,7.598487101,0.721591065,21.890109767,8.634961864,0.879273544,33.600314683,31.779380767,2.995301379,0.0,5.928692281,12.818719286999999,1.758608055,1.240060069,4.051531415,24.683690731,24.222477915000002,1.481099642,9.039139141,4.1730472149999995,54.055953496,0.721591065,86.63081254,22.283201759,16.75056077,20.542399198000002,5.778551478,7.741483291,0.360786525,25.285880692,2.318771148,12.288134948,1.7552413100000002,8.613585219,1.082380077,1.481099642,6.158989497,3.968668243,41.164080913,3.2828324799999997,8.666668861,30.567569791999997,5.402245075,84.83651084499999,2.240634118,0.560163093,9.814320977,4.606924971,13.079309709999999,1.240060069,12.513036849,0.721591065,13.374545318,2.040682855,67.337930591,0.0,14.796470718000002,9.033977717,12.530910258999999,15.683444485,2.1533946680000002,4.798961236,2.987769065,34.022346636,0.082250874,0.18570588999999998,0.040376915,0.172806127,0.081390929,0.035790683,0.5363487,0.083554147,0.0,0.0,0.508153291,0.298613759,1.12937104,0.0,0.404641613,0.192306089,2.884423433,0.743130894,0.022338194000000002,0.12102210899999999,4.0,4.0
234x234,0.360786525,8.022016135,5.096235651,45.126009379,2.322422803,22.794000971,15.296597483999998,40.118743363,4.0620003,0.360786525,26.526582160000004,8.906479067,5.246605962,3.5920122489999997,13.505851103,46.073840729000004,60.211046429,8.814258718,10.317033647,7.681826953,3.999852839,2.795942826,2.354015398,0.0,1.600864609,42.375116296,1.3956952770000002,23.128445580999998,4.789228996,0.0,2.435138286,3.1230277589999997,50.366293368,13.239510635,0.516421733,0.0,19.620313453,22.456503653,0.0,0.0,5.442457155,1.3956952770000002,17.157492791,2.729897956,3.3144727970000005,10.36318298,7.965003812,31.657366193999998,20.836939041,97.413843731,19.156726001,1.2380127980000002,3.246319689,29.827520497,1.240060069,15.24824324,13.71700254,53.503417465,0.597533596,1.47680714,6.219013341,20.101532376,30.371963522,60.907069076000006,9.248384196,5.979737551,7.629651871,1.59880181,3.276203486,0.879273544,4.799930681999999,5.287417325,7.038324008,0.721591065,24.682330623,8.634961864,0.879273544,34.072976622,25.057554966,3.467963318,0.0,5.368529188,14.367955034999998,1.758608055,1.7564818020000001,4.567953148000001,6.671795493,32.956690189,1.393611557,5.1180639590000006,5.205872247,47.972081276,1.2380127980000002,99.22505109,23.228520496,17.266982503,22.004122524,5.778551478,8.170405922,0.360786525,36.648201232,1.758608055,13.277207602999999,1.195078217,8.053422126000001,1.082380077,0.360786525,6.158989497,3.968668243,30.085694837,3.2828324799999997,9.183090594,29.447256675,5.402245075,86.20342176,0.0,0.0,9.770579617,4.5631836109999995,14.112134741999999,1.240060069,13.029458582,1.2380127980000002,14.407370349999999,2.040682855,60.606810218999996,0.0,13.676157601,9.55039945,14.596542112999998,15.377244918,2.1533946680000002,4.238798143,2.987769065,34.022346636,0.07933870700000001,0.149218554,0.040376915,0.148777973,0.097743055,0.035790683,0.653415128,0.070753897,0.0,0.0,0.49314324,0.298613759,1.12937104,0.0,0.365514297,0.192306089,2.937212456,0.743130894,0.022338194000000002,0.12102210899999999,4.0,4.0
235x235,0.0,9.184884059,5.53751251,22.784404744999996,0.879273544,4.001997526,23.054205675999995,33.685846295999994,3.701213775,0.560163093,34.10968641,8.825561795,5.8280360600000005,2.509632172,0.516421733,32.484983399,48.486314736,12.001413118,8.733709435,7.321040428,5.340809529,2.634514854,2.553391966,0.560163093,9.841582359,46.941503479,1.95585837,31.247351956,4.649068029,1.701743215,3.776094976,1.739126787,46.486191298,10.953718078000001,1.63673485,0.0,15.573551575,14.239308324,0.0,1.1415931910000001,15.351163007,1.95585837,38.42947848199999,3.290061049,2.953686272,10.36318298,7.604217287,28.248861043999998,21.354108175,75.047002911,11.439932192999999,0.516421733,3.246319689,29.105929432,0.879273544,20.548836332999997,12.273853281,62.315932488,0.597533596,3.199838157,9.418497458000001,26.439406344,34.916710061,54.994217709,5.279715953,5.979737551,6.908060806,1.679289657,3.836366579,0.879273544,5.141507651,4.285530939,7.598487101,0.0,32.533396307000004,8.634961864,0.879273544,35.805706576999995,33.806221044000004,32.741949596,0.581430098,4.926805894999999,15.170036434,1.758608055,1.3956952770000002,5.149383246000001,27.100082409000002,25.658976453,6.804719716,8.317548076000001,4.344153086,58.415620316,1.097851831,107.549502644,8.557400665,17.266982503,22.483355276,11.011592712999999,8.428999877999999,0.0,32.760029487999994,2.318771148,13.476584170999999,1.7552413100000002,9.135389995,0.0,1.701743215,6.7404195950000005,0.581430098,45.729062189000004,2.9220459549999998,9.183090594,25.696644721999995,5.843521934,106.03616882,2.240634118,0.560163093,10.330742709999999,1.076584826,9.564440228,1.460703642,6.4597177089999995,0.516421733,14.988800448,1.1789636940000001,75.55707436700001,0.581430098,6.4982468120000005,8.468019373,12.291639303,21.564512377,2.955476067,4.077370171,2.987769065,24.965267979,0.072545657,0.184977317,0.027334801,0.176580035,0.018932964,0.035790683,1.036515698,0.083554147,0.0,0.0,0.605684651,0.298613759,0.9834574979999999,0.0,0.470928333,0.042668381,3.1780215320000003,0.0,0.022338194000000002,0.12102210899999999,4.0,4.0
236x236,0.360786525,9.184884059,6.259103575,53.294314701,1.443149259,2.604175996,20.664725503999996,41.623221693,4.0620003,0.9209496180000001,26.759965428,7.112303006,5.8280360600000005,2.712738705,13.505851103,37.672215388999994,68.71327531099999,12.565288833,9.139855690000001,6.802553409,4.82232251,2.476832375,2.034904947,0.560163093,9.68389988,31.993732139,1.076584826,22.454481715,3.6120510390000002,1.701743215,3.2576079570000003,4.264620949999999,48.786876402000004,11.517593793,1.63673485,0.0,14.175730045,23.619371577000003,0.0,1.1415931910000001,14.832675988,1.076584826,39.15106954699999,2.410787505,1.555864742,10.36318298,7.965003812,31.338255743,24.240441083,97.413843731,10.945285858,1.2380127980000002,2.3670461449999998,2.572215477,0.360786525,20.751942866,4.924132299,65.450710153,0.597533596,2.3205646129999997,9.260814979,30.250365145,34.285835891000005,60.60922563,9.248384196,3.341843891,7.629651871,2.761669734,3.836366579,0.0,5.141507651,5.571011705,5.839879046,0.721591065,33.254987372,8.634961864,0.0,29.018707942,42.826965797,32.223462577,0.581430098,6.212286661,14.651549414999998,0.0,0.877208258,5.149383246000001,25.702260879,32.921113151,7.165506241,4.642666247,4.908028801,57.040512679,1.8194428960000002,98.781712161,22.988611325,16.387708959,19.890830671,11.011592712999999,8.992875593,0.360786525,33.414596261999996,0.560163093,8.561557615999998,1.7552413100000002,10.06006474,1.082380077,2.06252974,5.861146051,4.550098341,48.90908747899999,3.2828324799999997,7.4244825389999995,25.696644721999995,4.806504944,103.53422853,2.240634118,0.560163093,10.330742709999999,1.437371351,8.369695827000001,0.942216623,6.8205042339999995,1.2380127980000002,5.3154689049999995,2.6221129530000002,73.0995455,0.581430098,14.796470718000002,8.671125906,12.540078551,22.489187122,3.316262592,1.281754158,2.987769065,26.047648056,0.072545657,0.175524182,0.027334801,0.129610608,0.097743055,0.035790683,1.038226576,0.074578928,0.0,0.0,0.586823809,0.298613759,0.28958779599999995,0.0,0.320689568,0.192306089,3.0324088010000003,0.743130894,0.022338194000000002,0.071112284,4.0,4.0
