coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Endothelial3,ODMature1cells,Endothelial3cells
210x210,12.014524908999999,10.547741452,9.62478942,3.4326457130000003,1.275097431,6.162944201,2.373261425,1.43837221,2.157548282,3.8116336349999997,19.124752052999998,2.914713648,1.275097431,0.0,0.0,1.448612149,9.761004284,1.275097431,1.457310294,5.437161309,7.641401033999999,8.015806471,1.275097431,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,11.805580131,20.542371124,0.0,0.0,1.448612149,0.719174655,5.443769546,0.0,40.005978895000005,2.914713648,19.605169893,1.43837221,0.0,49.737260646,0.0,9.039769334,0.0,29.514696870999998,0.0,3.0924360799999997,0.0,16.660151892,0.719174655,32.965764942999996,3.8116336349999997,17.679292574999998,0.0,0.0,3.8116336349999997,42.00908823099999,9.068866644,19.666661418000004,0.0,0.719174655,8.394797738,0.719174655,0.0,1.275097431,21.16827986,3.595999788,0.719174655,0.0,29.656717045999997,29.96007612,2.373261425,80.59635197,0.0,0.0,0.0,3.98854916,0.719174655,1.448612149,0.0,0.0,1.43837221,1.457310294,24.664166779,0.0,0.719174655,11.230146697999999,2.157548282,7.2503514209999995,21.77718242,5.100283239,0.0,4.372049429,9.843409887,0.719174655,1.457310294,0.0,0.0,261.78152972,5.2825623010000005,0.719174655,0.0,2.167786804,11.642521592,7.968049216999999,0.0,0.0,116.08587482700001,1.448612149,14.648919472000001,1.43837221,0.0,0.0,34.678885814000004,4.5308097069999995,1.43837221,12.263752086,0.0,1.275097431,0.0,9.080534837999998,0.0,6.90107984,0.0,6.882141756,2.895682504,5.044611937,2.713469641,0.0,46.320674272,0.028178839000000004,0.037829164,0.14496393899999999,0.116646332,0.0,0.038985600999999995,3.134220207,0.0,0.031706104,0.0,0.50095006,0.0,0.7656960749999999,0.006760343,0.020208882,0.126904701,0.776962672,0.03011701,0.035414399,0.0,3.0,3.0,"[1, 3, 4]","[0, 3, 4]"
211x211,20.770345623,21.246592738,9.530955435000001,5.464790952,1.275097431,9.487065093,2.032145239,2.115746569,2.157548282,1.43837221,11.077136195,5.561467465,1.275097431,0.677374359,0.0,6.096431255,16.472018724999998,1.9524717900000002,2.812088458,4.665923519,12.320299569,5.978891106,1.275097431,0.0,5.75351704,7.191812438,3.3031086280000004,3.428714156,0.677374359,0.0,0.0,2.793150374,15.277631071000002,23.251910624999997,0.0,0.0,2.032145239,1.396549014,5.443769546,0.677374359,38.310091829,4.206689301,14.855368704,2.115746569,0.0,26.019597576000002,0.0,9.717143693,0.677374359,30.869475034999997,0.0,1.396549014,0.0,22.079190679999996,1.396549014,33.643139301999994,5.439887364,21.649719214,0.0,0.677374359,2.115746569,37.515673864,11.496212988,11.434580866000001,0.677374359,0.719174655,5.339404141,0.719174655,0.0,3.9218512480000003,20.149796599,8.337693215,0.719174655,0.0,29.702699908,14.02449903,0.0,63.05299902,1.354778164,1.969350012,0.0,3.98854916,0.719174655,0.677374359,0.0,0.0,1.43837221,2.812088458,23.21555463,0.677374359,2.073952819,8.916402161,2.157548282,5.030460217,25.164105302,5.100283239,0.0,5.0494237879999995,2.567073084,1.396549014,2.812088458,1.354778164,0.0,183.42333539999998,5.2825623010000005,0.719174655,0.0,0.719174655,7.906459313,9.322827381,0.0,1.354778164,115.61441520300001,1.354778164,17.295673289,1.43837221,0.0,0.0,23.135062213999998,2.157548282,1.43837221,12.263752086,0.0,2.629875595,0.0,5.626055624999999,2.583933973,7.578454199,1.291975653,6.882141756,3.5730568629999997,7.471958281,2.713469641,0.677374359,40.893498724,0.12450130000000001,0.017796686,0.11759081300000002,0.07305837600000001,0.0,0.03459833,3.122905786,0.0,0.031706104,0.0,0.50095006,0.0,0.690261469,0.0,0.020208882,0.098964147,0.557655043,0.31285173499999996,0.035414399,0.0,3.0,3.0,"[1, 3, 4]","[1, 2, 3]"
212x212,20.41651725,13.596116849,8.255858004,4.189693521000001,0.0,9.487065093,4.405406664,2.115746569,2.157548282,3.8116336349999997,10.546360613,5.561467465,0.0,0.677374359,0.0,6.096431255,13.921841774999999,0.677374359,2.812088458,2.115746569,9.770122618999999,8.175169021999999,0.0,0.0,5.75351704,7.191812438,3.3031086280000004,3.428714156,0.677374359,0.0,0.0,2.793150374,15.100715546,19.426658617999998,0.0,0.0,2.032145239,1.396549014,5.443769546,0.677374359,40.683353254000004,4.206689301,10.853324872999998,2.115746569,0.0,52.86586784000001,0.0,9.717143693,0.677374359,29.594377603999998,0.0,3.769810439,0.0,22.079190679999996,1.396549014,33.643139301999994,7.8131487889999995,21.649719214,0.0,0.677374359,4.489007994,49.027038755,11.496212988,20.92758877,0.677374359,0.719174655,11.184007016999999,0.719174655,0.0,2.646753817,22.523058023999997,8.337693215,0.719174655,0.0,20.424655744,0.0,2.373261425,65.992263706,1.354778164,1.969350012,0.0,1.43837221,0.719174655,0.677374359,0.0,0.0,1.43837221,2.812088458,23.21555463,0.677374359,2.073952819,6.366225211,2.157548282,5.030460217,25.164105302,0.0,0.0,5.0494237879999995,8.41167596,1.396549014,2.812088458,1.354778164,0.0,93.68546461,1.457310294,0.719174655,0.0,0.719174655,10.102737228999999,9.322827381,0.0,1.354778164,122.73411551000001,1.354778164,16.020575858,1.43837221,0.0,0.0,56.356637734,4.5308097069999995,1.43837221,12.263752086,0.0,1.354778164,0.0,10.372510491,2.583933973,7.578454199,1.291975653,6.882141756,3.5730568629999997,7.471958281,1.43837221,0.677374359,41.991662718,0.12450130000000001,0.029455952,0.11009653500000001,0.057076917,0.0,0.033620976,3.134220207,0.0,0.031706104,0.0,0.479269335,0.0,0.408963906,0.006760343,0.020208882,0.09560949199999999,0.594745247,0.323467137,0.035414399,0.0,3.0,3.0,"[1, 3, 4]","[1, 2, 4]"
213x213,12.598057999,8.327850248,9.530955435000001,5.464790952,1.275097431,8.19508944,4.405406664,2.115746569,2.157548282,3.8116336349999997,16.904860849,4.269491812,1.275097431,0.677374359,0.0,6.096431255,15.180043072,1.9524717900000002,2.812088458,4.665923519,11.028323915999998,10.725345972,1.275097431,0.0,5.75351704,7.191812438,0.719174655,3.428714156,0.677374359,0.0,0.0,2.793150374,12.482954490000001,23.251910624999997,0.0,0.0,2.032145239,1.396549014,5.443769546,0.677374359,40.683353254000004,2.914713648,15.936654475999998,2.115746569,0.0,59.241173096000004,0.0,9.717143693,0.677374359,30.869475034999997,0.0,3.769810439,0.0,22.079190679999996,1.396549014,33.643139301999994,6.521173136,21.649719214,0.0,0.677374359,4.489007994,46.375469284999994,7.620254495,20.92758877,0.677374359,0.719174655,12.459104448,0.719174655,0.0,2.629875595,22.523058023999997,8.337693215,0.719174655,0.0,29.281216768,14.02449903,2.373261425,74.917709,1.354778164,0.677374359,0.0,3.98854916,0.719174655,0.677374359,0.0,0.0,1.43837221,2.812088458,23.21555463,0.677374359,2.073952819,8.916402161,2.157548282,5.030460217,25.164105302,5.100283239,0.0,5.0494237879999995,8.394797738,1.396549014,2.812088458,1.354778164,0.0,181.31657597,5.2825623010000005,0.719174655,0.0,0.719174655,11.360938526,9.322827381,0.0,1.354778164,120.15018153700001,1.354778164,16.003697636000002,1.43837221,0.0,0.0,56.356637734,4.5308097069999995,1.43837221,12.263752086,0.0,2.629875595,0.0,9.080534837999998,0.0,7.578454199,0.0,6.882141756,3.5730568629999997,3.595999788,2.713469641,0.677374359,41.974784496,0.102788816,0.037829164,0.11970633300000001,0.078434438,0.0,0.038985600999999995,3.134220207,0.0,0.031706104,0.0,0.50095006,0.0,0.578506703,0.006760343,0.020208882,0.126904701,0.61080374,0.277084124,0.035414399,0.0,3.0,3.0,"[1, 3, 4]","[1, 3, 4]"
214x214,23.48465525,20.569218379,8.176177271,3.4326457130000003,1.275097431,7.454919854,2.373261425,1.43837221,2.157548282,3.8116336349999997,17.519462143,4.206689301,1.275097431,0.0,0.0,0.0,11.052979937,1.275097431,1.457310294,3.98854916,8.933376686999999,8.015806471,1.275097431,0.0,5.75351704,7.191812438,3.3031086280000004,0.719174655,0.0,0.0,0.0,1.43837221,16.973518137,20.542371124,0.0,0.0,0.0,0.719174655,5.443769546,0.0,40.005978895000005,4.206689301,16.551255769999997,1.43837221,0.0,39.596880776,0.0,9.039769334,0.0,29.514696870999998,0.0,3.0924360799999997,0.0,16.660151892,0.719174655,32.965764942999996,5.1036092879999995,16.230680426,0.0,0.0,3.8116336349999997,43.966401874,11.496212988,18.218049269,0.0,0.719174655,8.394797738,0.719174655,0.0,2.567073084,21.16827986,3.595999788,0.719174655,0.0,29.030115986,14.02449903,2.373261425,66.11175165,0.0,1.291975653,0.0,3.98854916,0.719174655,0.0,0.0,0.0,1.43837221,1.457310294,23.21555463,0.0,0.719174655,6.884256922,2.157548282,4.353085858,21.77718242,5.100283239,0.0,4.372049429,9.686773391,0.719174655,1.457310294,0.0,0.0,164.48596666,5.2825623010000005,0.719174655,0.0,0.719174655,8.588607469,7.968049216999999,0.0,0.0,118.66980880000001,0.0,15.940895125,1.43837221,0.0,0.0,34.678885814000004,4.5308097069999995,1.43837221,12.263752086,0.0,1.275097431,0.0,10.372510491,2.583933973,6.90107984,1.291975653,6.882141756,2.895682504,7.471958281,2.713469641,0.0,43.266760149,0.04168945,0.037829164,0.133179139,0.09251229600000001,0.0,0.038985600999999995,3.134220207,0.0,0.031706104,0.0,0.50095006,0.0,0.690261469,0.006760343,0.020208882,0.126904701,0.607601336,0.083033676,0.035414399,0.0,3.0,3.0,"[1, 3, 4]","[2, 3, 4]"
215x215,17.118674533,16.493382412,8.247159859,6.173083317,0.0,12.462182863999999,2.032145239,3.1074285759999998,2.157548282,1.43837221,4.866615575,4.6301436129999995,0.0,0.677374359,1.983389796,10.520161174999998,14.447921277,1.669056366,1.354778164,3.564358718,7.381462985999999,3.428714156,0.0,0.0,5.75351704,7.191812438,3.3031086280000004,3.428714156,0.677374359,0.0,0.0,2.793150374,17.685996054,13.597298721,0.0,0.0,3.480757388,2.3882310209999997,5.443769546,0.677374359,44.968740199,1.291975653,9.911239576,2.115746569,0.0,29.784672190000002,0.0,11.700533489,0.677374359,17.00377351,0.0,1.396549014,0.0,24.588718442,1.396549014,40.239796337,5.439887364,29.048574539,0.0,0.677374359,2.115746569,36.752619397,12.479196850000001,13.530195792,0.677374359,0.719174655,4.06430671,0.719174655,0.0,2.646753817,16.8299655,8.337693215,0.719174655,0.0,21.067528570999997,15.93557709,0.0,66.64381924599999,1.354778164,3.9527398079999996,0.0,1.43837221,0.719174655,2.125986508,0.0,0.0,1.43837221,1.354778164,24.664166779,1.669056366,2.073952819,11.238194489,2.157548282,8.979850188,26.155787309,0.0,0.0,4.644212415,4.723977597999999,1.396549014,1.354778164,1.354778164,1.983389796,193.08778709999999,0.991682007,0.719174655,0.0,2.167786804,9.702172139,7.925895722999999,0.0,1.354778164,85.314647233,2.803390313,18.530103620000002,1.43837221,0.0,0.0,21.67775192,2.157548282,1.43837221,9.349038438,0.991682007,1.354778164,0.0,12.102417263,2.583933973,6.121143905,1.291975653,7.873823763000001,3.1074285759999998,8.92057043,1.43837221,0.677374359,43.800395699,0.132703173,0.009423474,0.136736824,0.079519582,0.0,0.029233705,1.972758664,0.0,0.0,0.0,0.540103223,0.010784794,0.596153278,0.010793173,0.020208882,0.013680203,0.67933777,0.336162265,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 1, 2]"
216x216,9.300215282,11.225115811,9.52225729,7.4481807479999995,1.275097431,11.170207211,2.032145239,3.1074285759999998,2.157548282,1.43837221,11.225115811,3.33816796,1.275097431,0.677374359,1.983389796,10.520161174999998,15.706122574000002,2.9441537970000002,1.354778164,6.114535668,8.639664282999998,5.978891106,1.275097431,0.0,5.75351704,7.191812438,0.719174655,3.428714156,0.677374359,0.0,0.0,2.793150374,15.068234998000001,17.422550728,0.0,0.0,3.480757388,2.3882310209999997,5.443769546,0.677374359,44.968740199,0.0,14.994569178999999,2.115746569,0.0,36.159977446,0.0,11.700533489,0.677374359,18.278870940999997,0.0,1.396549014,0.0,24.588718442,1.396549014,40.239796337,4.147911711,29.048574539,0.0,0.677374359,2.115746569,34.101049927,8.603238357,13.530195792,0.677374359,0.719174655,5.339404141,0.719174655,0.0,2.629875595,16.8299655,8.337693215,0.719174655,0.0,29.924089594999998,29.96007612,0.0,75.56926453999999,1.354778164,2.660764155,0.0,3.98854916,0.719174655,2.125986508,0.0,0.0,1.43837221,1.354778164,24.664166779,1.669056366,2.073952819,13.788371438999999,2.157548282,8.979850188,26.155787309,5.100283239,0.0,4.644212415,4.7070993759999995,1.396549014,1.354778164,1.354778164,1.983389796,280.71889846,4.816934014,0.719174655,0.0,2.167786804,10.960373436000001,7.925895722999999,0.0,1.354778164,82.73071326,2.803390313,18.513225398,1.43837221,0.0,0.0,21.67775192,2.157548282,1.43837221,9.349038438,0.991682007,2.629875595,0.0,10.81044161,0.0,6.121143905,0.0,7.873823763000001,3.1074285759999998,5.044611937,2.713469641,0.677374359,43.783517477,0.110990689,0.017796686,0.146346622,0.10087710300000001,0.0,0.03459833,1.972758664,0.0,0.0,0.0,0.561783948,0.010784794,0.7656960749999999,0.010793173,0.020208882,0.044975412,0.6953962629999999,0.289779252,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 1, 3]"
217x217,8.946386909000001,3.574639922,8.247159859,6.173083317,0.0,11.170207211,4.405406664,3.1074285759999998,2.157548282,3.8116336349999997,10.694340229,3.33816796,0.0,0.677374359,1.983389796,10.520161174999998,13.155945624000001,1.669056366,1.354778164,3.564358718,6.089487332999999,8.175169021999999,0.0,0.0,5.75351704,7.191812438,0.719174655,3.428714156,0.677374359,0.0,0.0,2.793150374,14.891319473,13.597298721,0.0,0.0,3.480757388,2.3882310209999997,5.443769546,0.677374359,47.342001624000005,0.0,10.992525348000001,2.115746569,0.0,63.006247710000004,0.0,11.700533489,0.677374359,17.00377351,0.0,3.769810439,0.0,24.588718442,1.396549014,40.239796337,6.521173136,29.048574539,0.0,0.677374359,4.489007994,45.612414818,8.603238357,23.023203696000003,0.677374359,0.719174655,11.184007016999999,0.719174655,0.0,1.354778164,19.203226925,8.337693215,0.719174655,0.0,20.646045430999997,15.93557709,2.373261425,78.508529226,1.354778164,2.660764155,0.0,1.43837221,0.719174655,2.125986508,0.0,0.0,1.43837221,1.354778164,24.664166779,1.669056366,2.073952819,11.238194489,2.157548282,8.979850188,26.155787309,0.0,0.0,4.644212415,10.551702251999998,1.396549014,1.354778164,1.354778164,1.983389796,190.98102767,0.991682007,0.719174655,0.0,2.167786804,13.156651352,7.925895722999999,0.0,1.354778164,89.850413567,2.803390313,17.238127967,1.43837221,0.0,0.0,54.89932744,4.5308097069999995,1.43837221,9.349038438,0.991682007,1.354778164,0.0,15.556896475999999,0.0,6.121143905,0.0,7.873823763000001,3.1074285759999998,5.044611937,1.43837221,0.677374359,44.881681471,0.110990689,0.029455952,0.13885234400000002,0.084895644,0.0,0.033620976,1.9840730850000001,0.0,0.0,0.0,0.540103223,0.010784794,0.48439851199999995,0.017553515999999998,0.020208882,0.041620757,0.732486467,0.30039465400000004,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 1, 4]"
218x218,20.186812533,23.466483942,8.167479126,5.416035508999999,1.275097431,10.430037624999999,0.0,2.430054217,2.157548282,1.43837221,11.839717105,3.2753654489999997,1.275097431,0.0,1.983389796,4.4237299199999995,11.579059439000002,2.266779438,0.0,5.437161309,6.5447170539999995,3.2693516049999998,1.275097431,0.0,5.75351704,7.191812438,3.3031086280000004,0.719174655,0.0,0.0,0.0,1.43837221,19.558798645000003,14.713011226999999,0.0,0.0,1.448612149,1.7108566619999999,5.443769546,0.0,44.291365840000005,1.291975653,15.609170472999999,1.43837221,0.0,16.515685126,0.0,11.02315913,0.0,16.924092777,0.0,0.719174655,0.0,19.169679654,0.719174655,39.562421978,2.730347863,23.629535751,0.0,0.0,1.43837221,31.691982515999996,12.479196850000001,10.820656291,0.0,0.719174655,1.275097431,0.719174655,0.0,2.567073084,15.475187336,3.595999788,0.719174655,0.0,29.672988812999996,29.96007612,0.0,66.76330719,0.0,3.2753654489999997,0.0,3.98854916,0.719174655,1.448612149,0.0,0.0,1.43837221,0.0,24.664166779,0.991682007,0.719174655,11.7562262,2.157548282,8.302475829,22.768864427,5.100283239,0.0,3.966838056,5.999075028999999,0.719174655,0.0,0.0,1.983389796,263.88828915,4.816934014,0.719174655,0.0,2.167786804,8.188042378999999,6.571117558999999,0.0,0.0,81.250340523,1.448612149,18.450422887,1.43837221,0.0,0.0,0.0,2.157548282,1.43837221,9.349038438,0.991682007,1.275097431,0.0,12.102417263,2.583933973,5.443769546,1.291975653,7.873823763000001,2.430054217,8.92057043,2.713469641,0.0,45.07549313,0.049891323,0.017796686,0.159819428,0.11495496100000001,0.0,0.03459833,1.972758664,0.0,0.0,0.0,0.561783948,0.010784794,0.8774508409999999,0.010793173,0.020208882,0.044975412,0.692193859,0.095728804,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 2, 3]"
219x219,19.83298416,15.816008053,6.892381695,4.140938078,0.0,10.430037624999999,2.373261425,2.430054217,2.157548282,3.8116336349999997,11.308941523,3.2753654489999997,0.0,0.0,1.983389796,4.4237299199999995,9.028882489,0.991682007,0.0,2.886984359,3.9945401039999995,5.465629520999999,0.0,0.0,5.75351704,7.191812438,3.3031086280000004,0.719174655,0.0,0.0,0.0,1.43837221,19.38188312,10.88775922,0.0,0.0,1.448612149,1.7108566619999999,5.443769546,0.0,46.66462726500001,1.291975653,11.607126642,1.43837221,0.0,43.361955390000006,0.0,11.02315913,0.0,15.648995346,0.0,3.0924360799999997,0.0,19.169679654,0.719174655,39.562421978,5.1036092879999995,23.629535751,0.0,0.0,3.8116336349999997,43.203347406999995,12.479196850000001,20.313664195,0.0,0.719174655,7.119700307,0.719174655,0.0,1.291975653,17.848448761,3.595999788,0.719174655,0.0,20.394944649,15.93557709,2.373261425,69.70257187600001,0.0,3.2753654489999997,0.0,1.43837221,0.719174655,1.448612149,0.0,0.0,1.43837221,0.0,24.664166779,0.991682007,0.719174655,9.20604925,2.157548282,8.302475829,22.768864427,0.0,0.0,3.966838056,11.843677905,0.719174655,0.0,0.0,1.983389796,174.15041836,0.991682007,0.719174655,0.0,2.167786804,10.384320294999998,6.571117558999999,0.0,0.0,88.37004083000001,1.448612149,17.175325456,1.43837221,0.0,0.0,33.22157552,4.5308097069999995,1.43837221,9.349038438,0.991682007,0.0,0.0,16.848872129,2.583933973,5.443769546,1.291975653,7.873823763000001,2.430054217,8.92057043,1.43837221,0.0,46.173657124,0.049891323,0.029455952,0.15232515000000002,0.098973502,0.0,0.033620976,1.9840730850000001,0.0,0.0,0.0,0.540103223,0.010784794,0.596153278,0.017553515999999998,0.020208882,0.041620757,0.729284063,0.106344206,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 2, 4]"
220x220,12.014524908999999,10.547741452,8.167479126,5.416035508999999,1.275097431,9.138061972,2.373261425,2.430054217,2.157548282,3.8116336349999997,17.667441759,1.983389796,1.275097431,0.0,1.983389796,4.4237299199999995,10.287083786,2.266779438,0.0,5.437161309,5.252741401,8.015806471,1.275097431,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,16.764122064,14.713011226999999,0.0,0.0,1.448612149,1.7108566619999999,5.443769546,0.0,46.66462726500001,0.0,16.690456245,1.43837221,0.0,49.737260646,0.0,11.02315913,0.0,16.924092777,0.0,3.0924360799999997,0.0,19.169679654,0.719174655,39.562421978,3.8116336349999997,23.629535751,0.0,0.0,3.8116336349999997,40.551777937,8.603238357,20.313664195,0.0,0.719174655,8.394797738,0.719174655,0.0,1.275097431,17.848448761,3.595999788,0.719174655,0.0,29.251505672999997,29.96007612,2.373261425,78.62801717,0.0,1.983389796,0.0,3.98854916,0.719174655,1.448612149,0.0,0.0,1.43837221,0.0,24.664166779,0.991682007,0.719174655,11.7562262,2.157548282,8.302475829,22.768864427,5.100283239,0.0,3.966838056,11.826799682999999,0.719174655,0.0,0.0,1.983389796,261.78152972,4.816934014,0.719174655,0.0,2.167786804,11.642521592,6.571117558999999,0.0,0.0,85.78610685700001,1.448612149,17.158447234,1.43837221,0.0,0.0,33.22157552,4.5308097069999995,1.43837221,9.349038438,0.991682007,1.275097431,0.0,15.556896475999999,0.0,5.443769546,0.0,7.873823763000001,2.430054217,5.044611937,2.713469641,0.0,46.156778902,0.028178839000000004,0.037829164,0.16193494800000002,0.12033102300000001,0.0,0.038985600999999995,1.9840730850000001,0.0,0.0,0.0,0.561783948,0.010784794,0.7656960749999999,0.017553515999999998,0.020208882,0.072915966,0.745342556,0.059961192999999996,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[0, 3, 4]"
221x221,20.770345623,21.246592738,8.073645141,7.4481807479999995,1.275097431,12.462182863999999,2.032145239,3.1074285759999998,2.157548282,1.43837221,9.619825901,4.6301436129999995,1.275097431,0.677374359,1.983389796,9.071549026,16.998098227,2.9441537970000002,1.354778164,4.665923519,9.931639936,5.978891106,1.275097431,0.0,5.75351704,7.191812438,3.3031086280000004,3.428714156,0.677374359,0.0,0.0,2.793150374,20.236173004,17.422550728,0.0,0.0,2.032145239,2.3882310209999997,5.443769546,0.677374359,44.968740199,1.291975653,11.940655056,2.115746569,0.0,26.019597576000002,0.0,11.700533489,0.677374359,18.278870940999997,0.0,1.396549014,0.0,24.588718442,1.396549014,40.239796337,5.439887364,27.59996239,0.0,0.677374359,2.115746569,36.05836357,11.030584701,12.081583643,0.677374359,0.719174655,5.339404141,0.719174655,0.0,3.9218512480000003,16.8299655,8.337693215,0.719174655,0.0,29.297488535,14.02449903,0.0,61.08466422,1.354778164,3.9527398079999996,0.0,3.98854916,0.719174655,0.677374359,0.0,0.0,1.43837221,1.354778164,23.21555463,1.669056366,2.073952819,9.442481662999999,2.157548282,6.082584625,26.155787309,5.100283239,0.0,4.644212415,4.5504628799999995,1.396549014,1.354778164,1.354778164,1.983389796,183.42333539999998,4.816934014,0.719174655,0.0,0.719174655,7.906459313,7.925895722999999,0.0,1.354778164,85.314647233,1.354778164,19.805201051,1.43837221,0.0,0.0,21.67775192,2.157548282,1.43837221,9.349038438,0.991682007,2.629875595,0.0,12.102417263,2.583933973,6.121143905,1.291975653,7.873823763000001,3.1074285759999998,7.471958281,2.713469641,0.677374359,40.729603354,0.12450130000000001,0.017796686,0.134561822,0.076743067,0.0,0.03459833,1.972758664,0.0,0.0,0.0,0.561783948,0.010784794,0.690261469,0.010793173,0.020208882,0.044975412,0.526034927,0.342695918,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[1, 2, 3]"
222x222,20.41651725,13.596116849,6.79854771,6.173083317,0.0,12.462182863999999,4.405406664,3.1074285759999998,2.157548282,3.8116336349999997,9.089050319,4.6301436129999995,0.0,0.677374359,1.983389796,9.071549026,14.447921277,1.669056366,1.354778164,2.115746569,7.381462985999999,8.175169021999999,0.0,0.0,5.75351704,7.191812438,3.3031086280000004,3.428714156,0.677374359,0.0,0.0,2.793150374,20.059257479,13.597298721,0.0,0.0,2.032145239,2.3882310209999997,5.443769546,0.677374359,47.342001624000005,1.291975653,7.938611225,2.115746569,0.0,52.86586784000001,0.0,11.700533489,0.677374359,17.00377351,0.0,3.769810439,0.0,24.588718442,1.396549014,40.239796337,7.8131487889999995,27.59996239,0.0,0.677374359,4.489007994,47.569728461,11.030584701,21.574591547,0.677374359,0.719174655,11.184007016999999,0.719174655,0.0,2.646753817,19.203226925,8.337693215,0.719174655,0.0,20.019444371,0.0,2.373261425,64.02392890600001,1.354778164,3.9527398079999996,0.0,1.43837221,0.719174655,0.677374359,0.0,0.0,1.43837221,1.354778164,23.21555463,1.669056366,2.073952819,6.892304713,2.157548282,6.082584625,26.155787309,0.0,0.0,4.644212415,10.395065756,1.396549014,1.354778164,1.354778164,1.983389796,93.68546461,0.991682007,0.719174655,0.0,0.719174655,10.102737228999999,7.925895722999999,0.0,1.354778164,92.43434754,1.354778164,18.530103620000002,1.43837221,0.0,0.0,54.89932744,4.5308097069999995,1.43837221,9.349038438,0.991682007,1.354778164,0.0,16.848872129,2.583933973,6.121143905,1.291975653,7.873823763000001,3.1074285759999998,7.471958281,1.43837221,0.677374359,41.827767348,0.12450130000000001,0.029455952,0.127067544,0.060761608,0.0,0.033620976,1.9840730850000001,0.0,0.0,0.0,0.540103223,0.010784794,0.408963906,0.017553515999999998,0.020208882,0.041620757,0.5631251310000001,0.35331132000000004,0.044569978999999996,0.0,3.0,3.0,"[2, 3, 4]","[1, 2, 4]"
