coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature1,permutationTracker
219x219,0.0,0.0,14.697293506,13.547565319,1.329056371,29.676160997000004,1.993574012,7.615199519999999,0.53373384,0.664523765,15.145673360000002,3.970353876,1.601177567,0.0,2.517123636,4.399453119,15.655093047000001,0.991682007,0.0,1.781249819,7.097844798,4.651711701,0.0,0.0,1.7319974949999999,1.424335348,0.0,17.741495263,4.432737664,0.0,0.53373384,0.53373384,32.904680445,18.360033361,0.664523765,0.0,1.06747373,9.900010753,7.430733626,0.0,39.806078818,0.0,7.56020756,0.0,0.53373384,0.53373384,0.890601508,21.747025152,13.973316720000001,24.227698152000002,0.0,0.890601508,0.0,18.396686629,0.53373384,38.721405325000006,0.664523765,39.613768013999994,0.0,2.9302339379999998,12.324230749,20.693333283999998,16.640536533000002,20.429407887,3.3363320720000003,2.671808307,0.0,0.0,0.0,0.53373384,5.295894427,5.199116159,0.53373384,0.890601508,43.215085621,0.0,0.664523765,38.081000434,13.119372845000001,11.441855339,1.555125273,0.0,6.567683199,2.671808307,0.53373384,0.0,2.3965301009999997,8.981307004000001,27.627176277,7.2260400659999995,1.198257605,24.115211162,0.53373384,29.707012867,28.190850818999998,1.198257605,7.536403562,6.363368157,4.96289722,3.202328513,1.329056371,0.0,3.538515069,0.0,4.3741093929999995,0.890601508,0.0,11.92111524,4.520855925999999,17.551260282,0.0,1.329056371,69.269238729,0.0,27.367562284,0.0,0.0,0.0,0.664523765,5.320169263,3.916195354,6.881932203,1.8822835150000001,3.6900708079999998,2.088859113,25.934372795999998,1.06747373,5.443769546,1.06747373,9.817878939,11.196766987,1.329056371,0.0,8.005959716,39.392437728,0.052827268000000004,0.044251192,0.14602894500000002,0.04955753599999999,0.223201486,0.0,1.5765688469999999,0.0,0.013825942,0.0,0.330805232,0.046678036,0.0,0.010793173,0.048409627,0.211308366,1.108152206,0.055530803999999996,0.079985363,0.08380632399999999,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.719174655,0.0,14.697293506,13.721723805000002,1.329056371,27.420217881,1.993574012,8.061889723,2.691282122,2.102895975,15.145673360000002,1.98696408,1.601177567,0.0,0.53373384,1.424335348,19.425220291000002,0.0,0.0,3.219622029,5.8336296569999995,5.370886356,0.0,0.0,7.485514535,8.616147786,0.719174655,18.460669918,4.432737664,0.0,0.53373384,1.97210605,29.384510722,18.360033361,0.664523765,0.0,1.06747373,9.627503401,7.430733626,0.0,39.488160078,0.0,11.156207348,1.43837221,0.53373384,0.53373384,0.890601508,23.359635144000002,13.973316720000001,35.909913906,0.0,1.609776163,0.0,18.744930951,1.252908495,34.187117572999995,2.102895975,44.450435717999994,0.0,2.9302339379999998,13.762602959,22.850881565999998,16.368029181,13.934108165000001,3.3363320720000003,3.390982962,0.0,0.719174655,0.0,0.53373384,12.837405651,8.795115947,1.252908495,0.890601508,39.96742222,0.0,0.664523765,30.377004663999998,13.119372845000001,9.458465542999999,1.555125273,1.43837221,7.286857854,2.671808307,0.53373384,0.0,3.8349023109999996,8.981307004000001,29.065548487,6.234358059,1.91743226,25.008591044,2.691282122,27.178547021,27.199168812,1.198257605,7.536403562,2.3965301009999997,2.9795074240000003,3.921503168,1.329056371,0.0,1.555125273,1.43837221,3.382427386,1.609776163,0.0,12.640289895,4.520855925999999,18.172142299,0.0,1.329056371,101.856591969,0.0,29.873466428999997,1.43837221,0.0,0.0,0.664523765,7.477717545000001,5.354567564,16.230970641,0.890601508,3.6900708079999998,2.088859113,20.877470541999998,1.06747373,5.443769546,1.06747373,10.264569142,11.643457190000001,4.925056159,1.43837221,8.005959716,45.823907498,0.056378388,0.053674666,0.12855515,0.06941798399999999,0.223201486,0.029233705,2.3485500569999997,0.0,0.013825942,0.0,0.5514013879999999,0.035893242,0.29720914,0.0,0.068618509,0.204618029,1.076607068,0.024169103,0.057905996,0.08380632399999999,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,0.719174655,0.0,10.710834253999998,13.046976315000002,0.0,23.622509735,0.0,7.059997717999999,2.691282122,1.43837221,15.938459889,6.885067524,1.601177567,0.0,2.517123636,4.399453119,14.891632436,0.991682007,1.457310294,3.219622029,11.524545116999999,0.719174655,0.0,0.0,6.82099077,8.616147786,0.719174655,18.460669918,3.768213899,0.0,0.53373384,1.97210605,26.241145823,13.301634038,0.0,0.0,1.06747373,9.954661643,1.98696408,0.0,45.030056278,2.914713648,12.741864625000002,1.43837221,0.53373384,0.53373384,0.890601508,18.570199023,13.973316720000001,42.499990606000004,0.0,1.609776163,0.0,12.616796316,1.252908495,31.052767623,1.43837221,43.627852976999996,0.0,1.601177567,11.769028947,10.762295353999999,13.373251936,23.838189235,2.671808307,3.390982962,0.0,0.719174655,0.0,0.53373384,22.761856491,6.8015419349999995,1.252908495,0.890601508,42.325593219000005,0.0,0.0,65.20526865,12.45484908,6.790143638,0.890601508,1.43837221,6.622334089,2.671808307,0.53373384,0.0,2.50584594,9.109560927,1.97210605,7.2260400659999995,1.252908495,23.797579433,2.691282122,31.401961439,5.084612028,0.53373384,7.536403562,9.406361214999999,4.298373455,3.921503168,1.457310294,0.0,2.873991304,1.43837221,5.8314196869999995,1.609776163,0.0,12.640289895,0.53373384,20.203049482,0.0,0.0,110.359338699,0.0,27.860271220999998,1.43837221,0.0,0.0,1.457310294,6.813193780000001,5.354567564,15.823035011999998,1.8822835150000001,3.025547043,1.424335348,27.610315481999997,1.06747373,1.457310294,1.06747373,5.812481602999999,14.092449491000002,3.595999788,1.43837221,8.005959716,65.75602815799999,0.039952542,0.042605188,0.165594458,0.07310267499999999,0.0,0.029233705,2.8116057540000003,0.0,0.031706104,0.0,0.551028977,0.010784794,0.29720914,0.010793173,0.068618509,0.067369409,0.981789992,0.052131538,0.079657954,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,0.0,0.0,16.154603799999997,10.889428033000002,0.0,28.347104626000004,0.0,5.621625507999999,0.53373384,0.0,15.938459889,6.885067524,1.601177567,0.0,2.517123636,4.399453119,9.138115396,0.991682007,1.457310294,1.781249819,10.805370461999999,0.0,0.0,0.0,1.06747373,1.424335348,0.0,17.741495263,3.768213899,0.0,0.53373384,0.53373384,30.246543158999998,24.189393258,0.0,0.0,1.06747373,9.235486988,7.430733626,0.0,39.374971558,2.914713648,9.145864837000001,0.0,0.53373384,0.53373384,0.890601508,20.417968781,13.973316720000001,28.834385056000002,0.0,0.890601508,0.0,19.189473158,0.53373384,38.033786535000004,0.0,38.284711642999994,0.0,1.601177567,10.330656737,19.492506291999998,18.097846827,22.399817025,2.671808307,2.671808307,0.0,0.0,0.0,0.53373384,11.253507211,3.205542147,0.53373384,0.890601508,41.606418564,0.0,0.0,55.546290066,12.45484908,6.790143638,0.890601508,0.0,5.903159434,2.671808307,0.53373384,0.0,1.06747373,9.109560927,22.31091626,7.2260400659999995,0.53373384,20.920809755,0.53373384,29.963589229,26.861794447999998,0.53373384,7.536403562,9.406361214999999,4.298373455,3.202328513,1.457310294,0.0,2.873991304,0.0,5.8314196869999995,0.890601508,0.0,11.92111524,0.53373384,16.607049694,0.0,0.0,79.227544829,0.0,26.831298566,0.0,0.0,0.0,1.457310294,4.655645498,3.916195354,6.473996574,1.8822835150000001,3.025547043,1.424335348,24.733545804,1.06747373,6.90107984,1.06747373,9.817878939,12.654077281000001,0.0,0.0,8.005959716,43.459028138,0.052827268000000004,0.033181714,0.17143056699999998,0.04955753599999999,0.0,0.0,2.350924576,0.0,0.031706104,0.0,0.36496348,0.010784794,0.0,0.010793173,0.048409627,0.074359275,1.174597609,0.057048322,0.095219004,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.719174655,0.0,16.154603799999997,11.063586519000001,0.0,26.09116151,0.0,6.0683157109999994,2.691282122,1.43837221,15.938459889,4.901677728,1.601177567,0.0,0.53373384,1.424335348,12.908242640000001,0.0,1.457310294,3.219622029,9.541155320999998,0.719174655,0.0,0.0,6.82099077,8.616147786,0.719174655,18.460669918,3.768213899,0.0,0.53373384,1.97210605,26.726373436000003,24.189393258,0.0,0.0,1.06747373,8.962979636,7.430733626,0.0,39.057052818,2.914713648,12.741864625000002,1.43837221,0.53373384,0.53373384,0.890601508,22.030578773000002,13.973316720000001,40.51660081,0.0,1.609776163,0.0,19.537717479999998,1.252908495,33.499498783,1.43837221,43.121379347,0.0,1.601177567,11.769028947,21.650054574,17.825339475,15.904517303,2.671808307,3.390982962,0.0,0.719174655,0.0,0.53373384,18.795018435,6.8015419349999995,1.252908495,0.890601508,38.358755163000005,0.0,0.0,47.842294296,12.45484908,4.806753842,0.890601508,1.43837221,6.622334089,2.671808307,0.53373384,0.0,2.50584594,9.109560927,23.74928847,6.234358059,1.252908495,21.814189637,2.691282122,27.435123383,25.870112441,0.53373384,7.536403562,5.439523158999999,2.314983659,3.921503168,1.457310294,0.0,0.890601508,1.43837221,4.83973768,1.609776163,0.0,12.640289895,0.53373384,17.227931711,0.0,0.0,111.81489806900001,0.0,29.337202710999996,1.43837221,0.0,0.0,1.457310294,6.813193780000001,5.354567564,15.823035011999998,0.890601508,3.025547043,1.424335348,19.676643549999998,1.06747373,6.90107984,1.06747373,10.264569142,13.100767484000002,3.595999788,1.43837221,8.005959716,49.890497908,0.056378388,0.042605188,0.15395677200000002,0.06941798399999999,0.0,0.029233705,3.122905786,0.0,0.031706104,0.0,0.5855596359999999,0.0,0.29720914,0.0,0.068618509,0.067668938,1.1430524709999998,0.025686621,0.07313963700000001,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
224x224,0.719174655,0.0,14.697293506,13.046976315000002,0.0,29.066279281,0.0,7.059997717999999,2.691282122,1.43837221,14.481149595000002,3.970353876,1.601177567,0.0,2.517123636,4.399453119,13.434322142,0.991682007,0.0,3.219622029,7.152495687999999,0.719174655,0.0,0.0,6.82099077,8.616147786,0.719174655,18.460669918,3.768213899,0.0,0.53373384,1.97210605,31.684915369000002,18.360033361,0.0,0.0,1.06747373,9.954661643,7.430733626,0.0,45.715701188000004,0.0,9.827150977,1.43837221,0.53373384,0.53373384,0.890601508,24.013968569,13.973316720000001,27.925996716,0.0,1.609776163,0.0,22.047245242,1.252908495,40.096155818,1.43837221,49.071622522999995,0.0,1.601177567,11.769028947,20.19274428,17.359711188,16.55152008,2.671808307,3.390982962,0.0,0.719174655,0.0,0.53373384,15.475187336,6.8015419349999995,1.252908495,0.890601508,37.953543790000005,0.0,0.0,45.873959496,12.45484908,6.790143638,0.890601508,1.43837221,6.622334089,2.671808307,0.53373384,0.0,2.50584594,7.652250633,23.74928847,7.2260400659999995,1.252908495,22.340269139,2.691282122,28.487247791,26.861794447999998,0.53373384,7.536403562,5.034311786,4.298373455,3.921503168,0.0,0.0,2.873991304,1.43837221,4.3741093929999995,1.609776163,0.0,12.640289895,0.53373384,15.831000053,0.0,0.0,81.515130099,0.0,31.846730473,1.43837221,0.0,0.0,0.0,6.813193780000001,5.354567564,12.908321363999999,1.8822835150000001,3.025547043,1.424335348,26.153005187999998,1.06747373,5.443769546,1.06747373,11.256251149,12.635139197,3.595999788,1.43837221,8.005959716,49.726602538,0.056378388,0.042605188,0.170927781,0.07310267499999999,0.0,0.029233705,1.972758664,0.0,0.0,0.0,0.6463935239999999,0.010784794,0.29720914,0.010793173,0.068618509,0.013680203,1.1114323549999998,0.055530803999999996,0.082295217,0.00828011,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,0.719174655,0.0,8.282776445,34.880336307,1.959928835,11.470824986,1.993574012,18.202462306999998,3.41932641,2.102895975,19.418072274000004,8.902725396000001,0.630872464,1.008861521,1.983389796,6.38926572,31.200340361,1.622554471,2.088182758,3.219622029,13.683665155,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,25.252471019,6.450395536,0.630872464,0.0,1.43837221,39.030368089,7.469093881999999,0.664523765,0.0,0.630872464,13.664191674,2.995825601,0.630872464,55.12954400800001,3.545586112,14.681675578,2.447233731,0.0,0.0,6.818632796999999,18.906060081,12.56641343,94.062866142,0.0,1.609776163,1.008861521,35.231902868,2.35890864,38.493321728,13.584608517,67.458309277,0.0,1.959928835,18.400943161,14.95352847,12.597247901000001,41.616312573,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,25.099774383,11.162921011,1.350047119,1.521473972,24.134905900999996,0.0,0.664523765,77.028463554,14.22537299,21.162902169,1.555125273,2.069244674,12.722488113999999,3.933586435,0.0,0.0,3.3983010449999997,6.838256133,6.754632227,7.85691253,3.907244861,41.701806749,2.157548282,39.572929312,8.761407619,1.926301893,11.068811524000001,11.307677840999999,6.952709821,1.350047119,4.0481447930000005,3.532407962,4.169387533,1.43837221,4.861114584,1.609776163,0.0,14.657947767,7.1415382560000005,32.341829827,1.892677383,4.230595275000001,144.507824819,0.0,49.778727461,1.43837221,0.0,0.0,2.121834059,11.620866567,12.049147509,17.107875335,2.513155979,1.555125273,1.555125273,40.090347312,0.0,1.457310294,0.0,4.211304036,13.947314514,4.925056159,2.447233731,0.0,67.045392608,0.039952542,0.057308654,0.140648559,0.084398474,0.223201486,0.029233705,3.483889621,0.0,0.059977733,0.0,0.7358721340000001,0.046678036,0.36066875,0.010793173,0.141409209,0.28180684899999997,1.368114834,0.047467169000000003,0.065179442,0.120389942,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,0.0,0.0,13.726545991000002,32.722788025,1.959928835,16.195419877,1.993574012,16.764090097,1.261778128,0.664523765,19.418072274000004,8.902725396000001,0.630872464,1.008861521,1.983389796,6.38926572,25.446823321,1.622554471,2.088182758,1.781249819,12.9644905,6.291445685999999,0.630872464,0.0,4.827801456,16.78815895,1.639733985,24.533296364,6.450395536,0.630872464,0.0,0.0,43.035765425,18.356853102,0.664523765,0.0,0.630872464,12.945017019,8.439595147,0.630872464,49.474459288000006,3.545586112,11.08567579,1.008861521,0.0,0.0,6.818632796999999,20.753829838999998,12.56641343,80.39726059200001,0.0,0.890601508,1.008861521,41.80457971,1.639733985,45.47434064,12.146236307,62.115167942999996,0.0,1.959928835,16.962570951,23.683739408,17.321842792,40.177940363,9.139299092,2.671808307,1.008861521,0.630872464,0.630872464,0.0,13.591425103,7.566921223,0.630872464,1.521473972,23.415731246,0.0,0.664523765,67.36948497,14.22537299,21.162902169,1.555125273,0.630872464,12.003313459,3.933586435,0.0,0.0,1.959928835,6.838256133,27.093442437,7.85691253,3.188070206,38.825037071,0.0,38.134557102,30.538590039,1.926301893,11.068811524000001,11.307677840999999,6.952709821,0.630872464,4.0481447930000005,3.532407962,4.169387533,0.0,4.861114584,0.890601508,0.0,13.938773112,7.1415382560000005,28.745830038999998,1.892677383,4.230595275000001,113.376030949,0.0,48.749754806,0.0,0.0,0.0,2.121834059,9.463318285,10.610775299,7.758836897,2.513155979,1.555125273,1.555125273,37.213577634,0.0,6.90107984,0.0,8.216701372,12.508942304000001,1.329056371,1.008861521,0.0,44.748392588,0.052827268000000004,0.04788518,0.146484668,0.060853335,0.223201486,0.0,3.0232084429999997,0.0,0.059977733,0.0,0.549806637,0.046678036,0.06345961,0.010793173,0.121200327,0.288796715,1.560922451,0.052383953000000004,0.080740492,0.120389942,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.719174655,0.0,13.726545991000002,32.896946511,1.959928835,13.939476761000002,1.993574012,17.2107803,3.41932641,2.102895975,19.418072274000004,6.9193356,0.630872464,1.008861521,0.0,3.414147949,29.216950564999998,0.630872464,2.088182758,3.219622029,11.700275358999999,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,25.252471019,6.450395536,0.630872464,0.0,1.43837221,39.515595702,18.356853102,0.664523765,0.0,0.630872464,12.672509667,8.439595147,0.630872464,49.15654054800001,3.545586112,14.681675578,2.447233731,0.0,0.0,6.818632796999999,22.366439831,12.56641343,92.079476346,0.0,1.609776163,1.008861521,42.152824032,2.35890864,40.940052888,13.584608517,66.951835647,0.0,1.959928835,18.400943161,25.84128769,17.04933544,33.682640641,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,21.132936327,11.162921011,1.350047119,1.521473972,20.168067844999996,0.0,0.664523765,59.6654892,14.22537299,19.179512372999998,1.555125273,2.069244674,12.722488113999999,3.933586435,0.0,0.0,3.3983010449999997,6.838256133,28.531814647,6.865230523,3.907244861,39.718416953,2.157548282,35.606091256,29.546908031999997,1.926301893,11.068811524000001,7.340839785,4.969320025,1.350047119,4.0481447930000005,3.532407962,2.185997737,1.43837221,3.869432577,1.609776163,0.0,14.657947767,7.1415382560000005,29.366712055999997,1.892677383,4.230595275000001,145.963384189,0.0,51.255658951,1.43837221,0.0,0.0,2.121834059,11.620866567,12.049147509,17.107875335,1.521473972,1.555125273,1.555125273,32.156675379999996,0.0,6.90107984,0.0,8.663391575,12.955632507,4.925056159,2.447233731,0.0,51.179862358,0.056378388,0.057308654,0.129010873,0.08071378300000001,0.223201486,0.029233705,3.7951896529999996,0.0,0.059977733,0.0,0.770402793,0.035893242,0.36066875,0.0,0.141409209,0.282106378,1.529377313,0.021022252,0.058661125,0.120389942,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.719174655,0.0,12.269235697000001,34.880336307,1.959928835,16.914594532,1.993574012,18.202462306999998,3.41932641,2.102895975,17.96076198,5.988011748,0.630872464,1.008861521,1.983389796,6.38926572,29.743030067,1.622554471,0.630872464,3.219622029,9.311615726,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,25.252471019,6.450395536,0.630872464,0.0,1.43837221,44.474137635000005,12.527493204999999,0.664523765,0.0,0.630872464,13.664191674,8.439595147,0.630872464,55.815188918000004,0.630872464,11.76696193,2.447233731,0.0,0.0,6.818632796999999,24.349829627,12.56641343,79.48887225200001,0.0,1.609776163,1.008861521,44.662351793999996,2.35890864,47.536709923,13.584608517,72.902078823,0.0,1.959928835,18.400943161,24.383977396,16.583707153,34.329643418,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,17.813105227999998,11.162921011,1.350047119,1.521473972,19.762856472,0.0,0.664523765,57.6971544,14.22537299,21.162902169,1.555125273,2.069244674,12.722488113999999,3.933586435,0.0,0.0,3.3983010449999997,5.380945839,28.531814647,7.85691253,3.907244861,40.244496455000004,2.157548282,36.658215664,30.538590039,1.926301893,11.068811524000001,6.935628412,6.952709821,1.350047119,2.590834499,3.532407962,4.169387533,1.43837221,3.40380429,1.609776163,0.0,14.657947767,7.1415382560000005,27.969780397999997,1.892677383,4.230595275000001,115.66361621899999,0.0,53.765186713000006,1.43837221,0.0,0.0,0.664523765,11.620866567,12.049147509,14.193161687,2.513155979,1.555125273,1.555125273,38.633037017999996,0.0,5.443769546,0.0,9.655073582,12.490004220000001,4.925056159,2.447233731,0.0,51.015966988,0.056378388,0.057308654,0.145981882,0.084398474,0.223201486,0.029233705,2.645042531,0.0,0.028271629,0.0,0.831236681,0.046678036,0.36066875,0.010793173,0.141409209,0.228117643,1.4977571969999999,0.050866435,0.067816705,0.120389942,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.719174655,0.0,13.726545991000002,32.222199021,0.630872464,15.585538160999999,0.0,16.208888294999998,3.41932641,1.43837221,18.753548509,8.902725396000001,0.630872464,1.008861521,1.983389796,6.38926572,23.226052416,1.622554471,2.088182758,3.219622029,13.01914139,2.35890864,0.630872464,0.0,9.916794731,23.979971388,2.35890864,25.252471019,5.785871771,0.630872464,0.0,1.43837221,41.816000349,18.356853102,0.0,0.0,0.630872464,12.999667909,8.439595147,0.630872464,55.384081658,3.545586112,13.352619207,2.447233731,0.0,0.0,6.818632796999999,23.020773256,12.56641343,84.09555915600001,0.0,1.609776163,1.008861521,45.455138323,2.35890864,46.849091133,12.920084752000001,71.573022452,0.0,0.630872464,16.407369149,23.183150404,18.041017447,36.300052556,8.474775327,3.390982962,1.008861521,1.350047119,0.630872464,0.0,23.770718012,9.169346999,1.350047119,1.521473972,18.154189414999998,0.0,0.0,75.162444032,13.560849225,16.511190468,0.890601508,2.069244674,12.057964348999999,3.933586435,0.0,0.0,2.069244674,5.509199762,23.21555463,7.85691253,3.2427210960000004,37.050095048,2.157548282,36.914792026,29.209533668,1.261778128,11.068811524000001,9.978621469999998,6.288186056,1.350047119,2.719088422,3.532407962,3.504863768,1.43837221,4.861114584,1.609776163,0.0,14.657947767,3.15441617,27.02556981,1.892677383,2.901538904,125.621922319,0.0,53.228922995000005,1.43837221,0.0,0.0,1.457310294,10.956342802,12.049147509,13.785226058,2.513155979,0.890601508,0.890601508,37.432210026,0.0,6.90107984,0.0,9.655073582,13.947314514000002,3.595999788,2.447233731,0.0,55.082557398000006,0.056378388,0.046239176,0.171383504,0.084398474,0.0,0.029233705,3.4193982600000004,0.0,0.046151791,0.0,0.865394929,0.010784794,0.36066875,0.010793173,0.141409209,0.091168552,1.5642026,0.052383953000000004,0.083050346,0.044863728,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.719174655,0.0,15.755050586,34.880336307,1.959928835,29.617792476,1.993574012,19.269936037,3.95306025,2.102895975,17.04531605,6.915761316,2.232050031,1.008861521,2.517123636,6.92299956,33.335285896,1.622554471,2.088182758,3.219622029,16.352346573,7.010620340999999,0.630872464,0.0,11.648792226000001,24.513705228,2.35890864,19.973275550999997,4.463431456,0.630872464,0.53373384,1.97210605,41.608990653000006,14.941368022999999,0.664523765,0.0,1.698346194,13.960129073,1.008861521,0.630872464,55.66327784800001,3.545586112,17.350356996000002,2.447233731,0.53373384,0.53373384,6.818632796999999,30.115619701,9.274121034,106.33986751200001,0.0,1.609776163,1.008861521,33.244938788,2.89264248,39.027055567999994,13.584608517,71.194399858,0.0,3.561106402,18.934677001,17.23643558,11.291995528000001,38.176112622,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.53373384,25.099774383,11.696654851,1.8837809589999999,1.521473972,55.621187160999995,0.0,0.664523765,75.575233314,2.8379915899999997,23.297847704,1.555125273,2.069244674,12.870469568999999,3.933586435,0.53373384,0.0,4.465774775,12.709256947,7.288366067,7.85691253,4.440978701000001,41.849788204,2.691282122,36.962290167999996,11.963736132,2.460035733,7.094877733000001,12.375151571,7.486443661,4.5523756319999995,4.0481447930000005,3.532407962,4.169387533,1.43837221,6.462292151,1.609776163,0.0,2.736832527,7.6752720960000005,34.476775362,1.892677383,4.230595275000001,145.575298549,0.0,41.830850575,1.43837221,0.0,0.0,2.121834059,12.302583904999999,14.184093044,19.776556753,2.513155979,3.6900708079999998,2.088859113,40.77206465,1.06747373,1.457310294,1.06747373,5.812481603,12.642062141,4.925056159,2.447233731,8.005959716,77.718863368,0.00355112,0.07767775800000001,0.13385848,0.09798407099999999,0.223201486,0.029233705,3.483889621,0.0,0.059977733,0.0,0.728494046,0.046678036,0.36066875,0.010793173,0.141409209,0.28180684899999997,1.337485312,0.037543588,0.069614816,0.120389942,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.0,0.0,21.198820132,32.722788025,1.959928835,34.342387367,1.993574012,17.831563827,1.795511968,0.664523765,17.04531605,6.915761316,2.232050031,1.008861521,2.517123636,6.92299956,27.581768856,1.622554471,2.088182758,1.781249819,15.633171917999999,6.291445685999999,0.630872464,0.0,5.895275186,17.32189279,1.639733985,19.254100895999997,4.463431456,0.630872464,0.53373384,0.53373384,45.61438798900001,25.829127243,0.664523765,0.0,1.698346194,13.240954418,6.452631067,0.630872464,50.008193128,3.545586112,13.754357208000002,1.008861521,0.53373384,0.53373384,6.818632796999999,31.963389459,9.274121034,92.67426196200002,0.0,0.890601508,1.008861521,39.81761563,2.173467825,46.008074480000005,12.146236307,65.851258524,0.0,3.561106402,17.496304791,25.966646517999997,16.016590419,36.737740411999994,9.139299092,2.671808307,1.008861521,0.630872464,0.630872464,0.53373384,13.591425103,8.100655063,1.1646063039999999,1.521473972,54.902012506,0.0,0.664523765,65.91625473,2.8379915899999997,23.297847704,1.555125273,0.630872464,12.151294914,3.933586435,0.53373384,0.0,3.027402565,12.709256947,27.627176277,7.85691253,3.721804046,38.973018526000004,0.53373384,35.523917958,33.740918552,2.460035733,7.094877733000001,12.375151571,7.486443661,3.8332009769999997,4.0481447930000005,3.532407962,4.169387533,0.0,6.462292151,0.890601508,0.0,2.017657872,7.6752720960000005,30.880775573999998,1.892677383,4.230595275000001,114.443504679,0.0,40.80187792,0.0,0.0,0.0,2.121834059,10.145035623,12.745720834,10.427518315,2.513155979,3.6900708079999998,2.088859113,37.895294972,1.06747373,6.90107984,1.06747373,9.817878939,11.203689931000001,1.329056371,1.008861521,8.005959716,55.421863348,0.016425846,0.068254284,0.139694589,0.074438932,0.223201486,0.0,3.0232084429999997,0.0,0.059977733,0.0,0.542428549,0.046678036,0.06345961,0.010793173,0.121200327,0.288796715,1.530292929,0.042460372,0.08517586599999999,0.120389942,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
