coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Microglia,Inhibitorycells,Microgliacells
223x223,0.0,0.96942751,33.48833168,9.875465747,1.6533570789999998,48.161429209999994,0.0,6.084087264,1.018438255,1.168652664,15.450577105,8.493816843,4.994165396,0.96942751,0.53373384,1.424335348,24.354553031000002,0.484704415,0.0,6.94061625,6.78726775,1.454143763,0.0,0.484704415,1.06747373,7.446483696,0.0,17.741495263,6.1917901099999995,0.0,0.53373384,1.50316135,29.651347993,18.620140341,0.0,0.0,2.521617493,9.89716206,7.830176167,0.0,3.0776924269999997,0.0,19.443479773,0.0,0.53373384,5.208395856,8.08140252,15.328145952,15.912116509,12.27700137,0.0,0.890601508,0.0,10.0683666,1.018438255,0.53373384,0.484704415,32.820262811999996,0.0,7.623325915,10.330656737,22.399377486,10.20508498,7.664180353,3.156512722,8.693956655000001,0.96942751,0.484704415,0.0,0.53373384,1.6533570789999998,32.939593463,0.53373384,1.860029018,70.703632519,0.0,0.0,3.6893505839999996,14.592929254000001,4.806753842,0.890601508,0.96942751,5.903159434,2.671808307,1.018438255,0.0,2.521617493,9.305607712,7.040586603,7.887715138,0.53373384,17.480109665,0.53373384,27.358173827,7.2003824739999995,1.018438255,7.536403562,3.9757027029999996,2.314983659,8.534169503,0.484704415,6.022148348,14.587634506999999,26.88046418,3.382427386,1.860029018,0.0,235.06385074000002,1.702386504,22.088342554,0.0,0.0,12.968100814,3.306764023,22.470233433,0.0,0.484704415,0.484704415,4.47541519,27.610521849,7.793838234,6.467511899,0.890601508,3.025547043,1.424335348,27.870943913,7.089622078,0.0,1.5521781449999998,5.806003597,12.143884769,0.0,0.484704415,8.005959716,21.257082933,0.054741784,0.074824955,0.141871905,0.170171868,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.106290301,0.0,1.001325163,0.0,0.048409627,0.014984944,0.9916329420000001,0.025562359,0.039176666,0.00828011,3.0,3.0,"[2, 3, 4]","[1, 3, 4]"
224x224,0.0,3.8593415110000002,33.48833168,12.765379748,1.6533570789999998,42.13928086199999,1.444950101,6.084087264,1.018438255,1.168652664,16.895527206,2.471668495,4.994165396,0.96942751,1.9786839410000001,8.649223485,22.425634821,1.929654516,0.0,6.94061625,6.78726775,1.454143763,0.0,0.484704415,2.512423831,1.424335348,1.444950101,19.186445364,7.636740210999999,0.0,0.53373384,1.50316135,32.541261994,21.510054342,0.0,0.0,2.521617493,9.89716206,7.830176167,0.0,3.0776924269999997,0.0,7.399803853,0.0,0.53373384,5.208395856,2.059254172,15.328145952,15.912116509,13.721951471,0.0,0.890601508,0.0,8.38116391,2.4633883560000003,0.53373384,0.484704415,37.15520846999999,0.0,10.271033416,10.330656737,22.399377486,10.20508498,10.554094354,3.156512722,2.671808307,0.96942751,1.929654516,0.0,0.53373384,1.6533570789999998,8.849631673000001,0.53373384,3.3049791190000004,72.14858262000001,0.0,0.0,3.6893505839999996,18.927874912,4.806753842,0.890601508,0.96942751,8.793073435,2.671808307,1.018438255,0.0,2.521617493,10.750557813,1.018438255,7.887715138,0.53373384,23.259958331,0.53373384,28.803123928,7.2003824739999995,2.4633883560000003,7.536403562,5.4206528039999995,2.314983659,8.534169503,0.484704415,0.0,12.658716296999998,26.88046418,3.382427386,1.860029018,0.0,197.71626701,1.702386504,37.984968894000005,0.0,0.0,21.637956663,3.306764023,19.337999086,0.0,0.484704415,1.929654516,4.47541519,24.478287502,7.793838234,7.912462,0.890601508,3.025547043,1.424335348,20.162213651,1.06747373,0.0,2.997128246,7.250953698,13.58883487,1.444950101,0.484704415,8.005959716,21.257082933,0.052354382000000005,0.074824955,0.134402562,0.166824611,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.106290301,0.0,1.2888333520000002,0.0,0.048409627,0.118245268,0.8665371270000001,0.330835875,0.038785565,0.00828011,3.0,3.0,"[2, 3, 4]","[2, 3, 4]"
225x225,0.891907941,3.8593415110000002,46.222456131,31.940602454,1.115576879,51.072121136999996,1.444950101,17.016790465,1.746482543,0.0,21.49442845,11.403382656000002,4.023860293,1.978289031,1.444950101,11.530944027,39.912881329,3.452434921,0.630872464,2.265954234,5.94452751,4.877690372,0.630872464,0.484704415,5.608227792,22.810307297999998,3.084684086,25.978246465,10.546306024,0.630872464,0.0,0.96942751,48.97820900000001,24.596562370999997,0.0,0.0,2.085016227,12.665423603,2.995825601,0.630872464,1.375305923,1.522780405,18.885581691,1.900769462,0.0,0.0,12.840781145,12.889522066999998,16.289025843,55.31752002100001,0.0,0.890601508,1.900769462,35.185242380999995,4.461296442,0.891907941,11.966416957,63.28604111599999,0.891907941,16.214784601999998,14.968996939,20.488111028,10.320988886,23.015957675,8.959479742,8.693956655000001,2.870196972,2.56052698,0.630872464,0.0,1.493565936,32.416549135,0.630872464,3.935851583,64.091729516,0.0,0.0,7.0341037559999995,18.865222393,29.689982932,0.890601508,1.600299974,15.120611636,3.933586435,0.484704415,0.0,2.085016227,7.765356607999999,6.506852763,7.3499349380000005,2.523546441,40.080094305,0.0,34.654402146,10.163281654,3.191432644,12.852624148,9.560533418,4.30479626,8.638497597999999,1.746482543,9.55455631,24.164612017,0.0,2.412122283,1.860029018,0.0,265.52043925199996,3.15441617,45.822850736999996,2.784585324,2.901538904,21.308953641999995,0.96942751,48.852650021,0.0,1.376612356,1.929654516,0.96942751,29.538134026999998,18.948007807,13.010073443,1.521473972,0.890601508,0.890601508,43.811596738999995,6.022148348,0.0,2.821562457,5.649776131,14.335607834000001,1.444950101,1.493565936,0.891907941,23.070135253,0.065137674,0.08403818599999999,0.12081866799999999,0.17022159400000003,0.002447184,0.023056926,0.0,0.085128075,0.014445687,0.0,0.305371509,0.0,1.0219491350000003,0.0,0.121200327,0.120832416,1.508071118,0.330996334,0.023637827000000004,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 3]"
226x226,0.891907941,2.889914001,21.987648411000002,30.971174944,1.799525128,33.53573061,1.444950101,15.562646701999999,1.261778128,1.168652664,20.52500094,10.918678241,0.630872464,1.008861521,1.444950101,11.530944027,42.648743556,2.967730506,0.630872464,6.455911835,8.281864023,3.4235466089999997,0.630872464,0.0,5.608227792,22.810307297999998,3.084684086,25.978246465,8.122729813,0.630872464,0.0,0.0,46.183068047000006,13.448696170999998,0.0,0.0,0.630872464,13.349371852,8.839037688000001,0.630872464,2.059254172,1.522780405,20.054234355,1.900769462,0.0,4.674662016,14.009433808999999,15.226858579999998,14.350226054,55.31752002100001,0.0,0.890601508,1.900769462,36.353895045,3.976592027,0.891907941,11.481712542,64.368452585,0.891907941,16.214784601999998,14.968996939,19.260135614,10.320988886,22.53125326,8.474775327,8.693956655000001,1.900769462,2.075822565,0.630872464,0.0,2.1775141849999997,36.121783641,0.630872464,2.9664240729999998,33.667603436,0.0,0.0,8.20275642,19.064447547,29.689982932,0.890601508,0.630872464,15.120611636,3.933586435,0.0,0.0,0.630872464,8.449304857,6.022148348,8.033883187,2.523546441,40.080094305,0.0,35.05293887,9.393134529000001,2.7067282290000003,12.852624148,6.652304445,4.30479626,3.306656608,1.261778128,9.55455631,24.848560265999996,26.88046418,2.412122283,0.890601508,0.0,310.679669272,4.323068834,47.018355971,2.784585324,2.901538904,27.550731328999998,2.337336513,48.367945606000006,0.0,0.891907941,1.444950101,3.50598768,40.654404084,15.070364927,10.10184447,1.521473972,0.890601508,0.890601508,43.326892324,6.022148348,0.0,2.3368580420000002,3.22619992,12.396808045,1.444950101,1.008861521,0.891907941,13.377124588,0.081090634,0.042394944999999996,0.137906765,0.19436321499999998,0.002447184,0.001917426,0.0,0.0,0.014445687,0.0,0.305371509,0.0,0.740129812,0.0,0.121200327,0.13581736,1.572134411,0.33173894,0.024698154000000003,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 4]"
227x227,0.891907941,0.96942751,46.222456131,29.050688453,2.284229543,53.40945764999999,0.0,17.016790465,1.746482543,1.168652664,20.049478349000005,11.403382656000002,4.023860293,1.978289031,0.0,4.3060558900000006,34.472785634999994,2.00748482,0.630872464,6.940616250000001,8.281864023,4.877690372,0.630872464,0.484704415,4.163277691,22.810307297999998,1.639733985,24.533296364,9.101355923,0.630872464,0.0,0.96942751,49.594282679,21.706648369999996,0.0,0.0,2.085016227,13.834076267,8.839037688000001,0.630872464,2.5439585869999997,1.522780405,20.054234355,1.900769462,0.0,4.674662016,14.009433808999999,15.226858579999998,16.289025843,53.872569920000004,0.0,0.890601508,1.900769462,32.018949387,3.016346341,0.891907941,11.966416957,62.457083137999994,0.891907941,7.544928753000001,14.968996939,27.500093675,10.320988886,20.126043673999998,8.959479742,8.693956655000001,2.870196972,1.115576879,0.630872464,0.0,2.6622186,37.091211150999996,0.630872464,2.490901482,66.15276709499999,0.0,0.0,8.20275642,15.698929399,29.689982932,0.890601508,1.600299974,12.230697634999999,3.933586435,0.484704415,0.0,2.085016227,7.489059170999999,6.506852763,8.518587602,2.523546441,34.300245639,0.0,35.546788558,11.331934318,1.746482543,12.852624148,8.115583317,4.30479626,8.638497597999999,1.746482543,9.55455631,15.218506971,26.88046418,2.412122283,1.860029018,0.0,283.46204794199997,4.323068834,36.938207044,2.784585324,2.901538904,20.819675268999998,3.306764023,45.96273602,0.0,1.376612356,0.484704415,4.47541519,40.672719056,18.948007807,11.565123342,1.521473972,0.890601508,0.890601508,39.476651081,6.022148348,0.0,1.376612356,4.2048260299999995,12.890657733000001,0.0,1.493565936,0.891907941,23.070135253,0.081090634,0.08403818599999999,0.141789444,0.222338886,0.002447184,0.024974352,0.0,0.085128075,0.014445687,0.0,0.305371509,0.0,1.094193866,0.0,0.121200327,0.032557036,1.552480613,0.020897989999999998,0.024698154000000003,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
228x228,0.891907941,3.8593415110000002,46.222456131,31.940602454,2.284229543,47.387309302,1.444950101,17.016790465,1.746482543,1.168652664,21.49442845,5.381234308,4.023860293,1.978289031,1.444950101,11.530944027,32.543867425,3.452434921,0.630872464,6.940616250000001,8.281864023,4.877690372,0.630872464,0.484704415,5.608227792,16.78815895,3.084684086,25.978246465,10.546306024,0.630872464,0.0,0.96942751,52.48419668,24.596562370999997,0.0,0.0,2.085016227,13.834076267,8.839037688000001,0.630872464,2.5439585869999997,1.522780405,8.010558435,1.900769462,0.0,4.674662016,7.987285460999999,15.226858579999998,16.289025843,55.31752002100001,0.0,0.890601508,1.900769462,30.331746696999996,4.461296442,0.891907941,11.966416957,66.792028796,0.891907941,10.192636253999998,14.968996939,27.500093675,10.320988886,23.015957675,8.959479742,2.671808307,2.870196972,2.56052698,0.630872464,0.0,2.6622186,13.001249361,0.630872464,3.935851583,67.59771719599999,0.0,0.0,8.20275642,20.033875057,29.689982932,0.890601508,1.600299974,15.120611636,3.933586435,0.484704415,0.0,2.085016227,8.934009272,0.484704415,8.518587602,2.523546441,40.080094305,0.0,36.991738659,11.331934318,3.191432644,12.852624148,9.560533418,4.30479626,8.638497597999999,1.746482543,3.532407962,13.289588760999997,26.88046418,2.412122283,1.860029018,0.0,246.114464212,4.323068834,52.834833384,2.784585324,2.901538904,29.489531118,3.306764023,42.830501673,0.0,1.376612356,1.929654516,4.47541519,37.540484709,18.948007807,13.010073443,1.521473972,0.890601508,0.890601508,31.767920819,0.0,0.0,2.821562457,5.649776131,14.335607834000001,1.444950101,1.493565936,0.891907941,23.070135253,0.078703232,0.08403818599999999,0.134320101,0.21899162900000002,0.0,0.024974352,0.0,0.085128075,0.014445687,0.0,0.305371509,0.0,1.381702055,0.0,0.121200327,0.13581736,1.4273847979999998,0.326171506,0.024307053000000002,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 2, 3, 4]"
229x229,0.0,3.8593415110000002,31.060273871,31.940602454,2.284229543,34.68068809,1.444950101,15.232977840999999,1.746482543,1.168652664,19.710615826,10.511474715,4.023860293,1.978289031,1.444950101,10.639036086,42.803730720999994,2.56052698,0.630872464,6.940616250000001,8.281864023,3.0938777479999997,0.630872464,0.484704415,5.608227792,22.810307297999998,3.084684086,25.978246465,9.654398083,0.630872464,0.0,0.96942751,42.672346974,15.677514186,0.0,0.0,2.085016227,12.942168326,8.839037688000001,0.630872464,2.5439585869999997,0.630872464,20.054234355,1.008861521,0.0,4.674662016,14.009433808999999,14.334950638999999,14.505213219000002,55.31752002100001,0.0,0.890601508,1.008861521,36.353895045,3.5693885009999997,0.0,11.966416957,59.65660839899999,0.0,15.322876660999999,14.968996939,23.932473316,9.429080945,23.015957675,8.959479742,8.693956655000001,1.978289031,2.56052698,0.630872464,0.0,2.6622186,35.307398527,0.630872464,3.935851583,47.977178816,0.0,0.0,8.20275642,20.033875057,14.527800671999998,0.890601508,1.600299974,14.228703695,3.933586435,0.484704415,0.0,2.085016227,7.150196648,6.506852763,8.518587602,2.523546441,36.512473946,0.0,34.315954515,9.548121693999999,3.191432644,11.068811524000001,5.992913058999999,4.30479626,5.962713454,1.746482543,9.55455631,25.333264680999996,26.88046418,2.412122283,1.860029018,0.0,302.105230082,4.323068834,44.807489222,1.892677383,2.901538904,20.570482932999997,3.306764023,45.285029662,0.0,0.484704415,1.929654516,4.47541519,34.643584872,14.488418179,5.874653046,1.521473972,0.890601508,0.890601508,42.027784115,6.022148348,0.0,1.929654516,5.649776131,13.443699893000002,1.444950101,1.493565936,0.0,10.583612172999999,0.054741784,0.078458943,0.129135252,0.19508726800000004,0.002447184,0.024974352,0.0,0.085128075,0.014445687,0.0,0.291133458,0.0,1.352292962,0.0,0.121200327,0.135054545,1.366138543,0.33173894,0.024698154000000003,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[1, 2, 3, 4]"
230x230,0.891907941,3.8593415110000002,53.694730272,31.940602454,1.115576879,69.21908862699999,1.444950101,18.084264195,2.280216383,0.0,19.121672226,9.416418576000002,5.62503786,1.978289031,1.9786839410000001,12.064677867,42.047826864,3.452434921,0.630872464,2.265954234,8.613208927999999,4.877690372,0.630872464,0.484704415,6.675701522,23.344041138,3.084684086,20.699050996999997,8.559341944,0.630872464,0.53373384,1.50316135,51.55683156400001,32.068836512,0.0,0.0,3.1524899570000002,12.961361002,1.008861521,0.630872464,1.909039763,1.522780405,21.554263109,1.900769462,0.53373384,0.53373384,12.840781145,24.099081686999998,12.996733447,67.59452139100001,0.0,0.890601508,1.900769462,33.198278301,4.995030282,1.425641781,11.966416957,67.02213169699999,0.891907941,17.815962169,15.502730779,22.771018138,9.015736513,19.575757724,8.959479742,8.693956655000001,2.870196972,2.56052698,0.630872464,0.53373384,1.493565936,32.950282975,1.1646063039999999,3.935851583,95.578010776,0.0,0.0,5.580873516,7.477840992999999,31.824928467,0.890601508,1.600299974,15.268593091,3.933586435,1.018438255,0.0,3.1524899570000002,13.636357422000001,7.040586603,7.3499349380000005,3.057280281,40.22807576,0.53373384,32.043763002,13.365610167,3.725166484,8.878690357,10.628007148,4.8385301,11.840826110999998,1.746482543,9.55455631,24.164612017,0.0,4.01329985,1.860029018,0.0,253.59932401199998,3.68815001,47.957796271999996,2.784585324,2.901538904,22.376427371999995,0.96942751,40.904773135,0.0,1.376612356,1.929654516,0.96942751,30.219851365,21.082953342,15.678754861000002,1.521473972,3.025547043,1.424335348,44.493314076999994,7.089622078,0.0,3.8890361870000003,7.250953698,13.030355461000001,1.444950101,1.493565936,8.897867656999999,33.743606013000004,0.028736252,0.10440729,0.11402858899999999,0.183807191,0.002447184,0.023056926,0.0,0.085128075,0.014445687,0.0,0.297993421,0.0,1.0219491350000003,0.0,0.121200327,0.120832416,1.477441596,0.321072753,0.028073201000000002,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 3]"
231x231,0.891907941,2.889914001,29.459922552000002,30.971174944,1.799525128,51.682698099999996,1.444950101,16.630120432,1.795511968,1.168652664,18.152244716000002,8.931714161,2.232050031,1.008861521,1.9786839410000001,12.064677867,44.783689091,2.967730506,0.630872464,6.455911835,10.950545441,3.4235466089999997,0.630872464,0.0,6.675701522,23.344041138,3.084684086,20.699050996999997,6.135765733,0.630872464,0.53373384,0.53373384,48.761690611000006,20.920970311999998,0.0,0.0,1.698346194,13.645309251,6.852073608,0.630872464,2.592988012,1.522780405,22.722915773,1.900769462,0.53373384,5.208395856,14.009433808999999,26.4364182,11.057933658,67.59452139100001,0.0,0.890601508,1.900769462,34.366930964999995,4.510325867000001,1.425641781,11.481712542,68.104543166,0.891907941,17.815962169,15.502730779,21.543042724,9.015736513,19.091053309,8.474775327,8.693956655000001,1.900769462,2.075822565,0.630872464,0.53373384,2.1775141849999997,36.655517481,1.1646063039999999,2.9664240729999998,65.153884696,0.0,0.0,6.749526179999999,7.677066147,31.824928467,0.890601508,0.630872464,15.268593091,3.933586435,0.53373384,0.0,1.698346194,14.320305671,6.555882188,8.033883187,3.057280281,40.22807576,0.53373384,32.442299726,12.595463041999999,3.2404620690000003,8.878690357,7.719778175,4.8385301,6.508985121,1.261778128,9.55455631,24.848560265999996,26.88046418,4.01329985,0.890601508,0.0,298.758554032,4.856802674,49.153301506,2.784585324,2.901538904,28.618205058999997,2.337336513,40.42006872,0.0,0.891907941,1.444950101,3.50598768,41.336121422,17.205310462,12.770525888000002,1.521473972,3.025547043,1.424335348,44.008609662,7.089622078,0.0,3.404331772,4.827377487,11.091555672000002,1.444950101,1.008861521,8.897867656999999,24.050595348,0.044689212,0.062764049,0.13111668599999998,0.20794881199999998,0.002447184,0.001917426,0.0,0.0,0.014445687,0.0,0.297993421,0.0,0.740129812,0.0,0.121200327,0.13581736,1.541504889,0.32181535899999997,0.029133528000000002,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 4]"
232x232,0.891907941,0.96942751,53.694730272,29.050688453,2.284229543,71.55642513999999,0.0,18.084264195,2.280216383,1.168652664,17.676722125,9.416418576000002,5.62503786,1.978289031,0.53373384,4.839789730000001,36.607731169999994,2.00748482,0.630872464,6.940616250000001,10.950545441,4.877690372,0.630872464,0.484704415,5.230751421,23.344041138,1.639733985,19.254100895999997,7.114391843,0.630872464,0.53373384,1.50316135,52.172905243,29.178922510999996,0.0,0.0,3.1524899570000002,14.130013666,6.852073608,0.630872464,3.0776924269999997,1.522780405,22.722915773,1.900769462,0.53373384,5.208395856,14.009433808999999,26.4364182,12.996733447,66.14957129000001,0.0,0.890601508,1.900769462,30.031985307,3.5500801810000002,1.425641781,11.966416957,66.193173719,0.891907941,9.146106320000001,15.502730779,29.783000785,9.015736513,16.685843722999998,8.959479742,8.693956655000001,2.870196972,1.115576879,0.630872464,0.53373384,2.6622186,37.624944991,1.1646063039999999,2.490901482,97.639048355,0.0,0.0,6.749526179999999,4.311547999,31.824928467,0.890601508,1.600299974,12.378679089999999,3.933586435,1.018438255,0.0,3.1524899570000002,13.360059985000001,7.040586603,8.518587602,3.057280281,34.448227094,0.53373384,32.936149414,14.534262831,2.280216383,8.878690357,9.183057047,4.8385301,11.840826110999998,1.746482543,9.55455631,15.218506971,26.88046418,4.01329985,1.860029018,0.0,271.54093270199996,4.856802674,39.073152579,2.784585324,2.901538904,21.887148998999997,3.306764023,38.014859134000005,0.0,1.376612356,0.484704415,4.47541519,41.354436394000004,21.082953342,14.233804760000002,1.521473972,3.025547043,1.424335348,40.158368419,7.089622078,0.0,2.444086086,5.806003597,11.585405360000001,0.0,1.493565936,8.897867656999999,33.743606013000004,0.044689212,0.10440729,0.13499936499999998,0.23592448300000002,0.002447184,0.024974352,0.0,0.085128075,0.014445687,0.0,0.297993421,0.0,1.094193866,0.0,0.121200327,0.032557036,1.521851091,0.010974409,0.029133528000000002,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 3, 4]"
233x233,0.891907941,3.8593415110000002,53.694730272,31.940602454,2.284229543,65.534276792,1.444950101,18.084264195,2.280216383,1.168652664,19.121672226,3.394270228,5.62503786,1.978289031,1.9786839410000001,12.064677867,34.67881296,3.452434921,0.630872464,6.940616250000001,10.950545441,4.877690372,0.630872464,0.484704415,6.675701522,17.32189279,3.084684086,20.699050996999997,8.559341944,0.630872464,0.53373384,1.50316135,55.062819244,32.068836512,0.0,0.0,3.1524899570000002,14.130013666,6.852073608,0.630872464,3.0776924269999997,1.522780405,10.679239853,1.900769462,0.53373384,5.208395856,7.987285460999999,26.4364182,12.996733447,67.59452139100001,0.0,0.890601508,1.900769462,28.344782616999996,4.995030282,1.425641781,11.966416957,70.528119377,0.891907941,11.793813820999999,15.502730779,29.783000785,9.015736513,19.575757724,8.959479742,2.671808307,2.870196972,2.56052698,0.630872464,0.53373384,2.6622186,13.534983201,1.1646063039999999,3.935851583,99.08399845599999,0.0,0.0,6.749526179999999,8.646493656999999,31.824928467,0.890601508,1.600299974,15.268593091,3.933586435,1.018438255,0.0,3.1524899570000002,14.805010086000001,1.018438255,8.518587602,3.057280281,40.22807576,0.53373384,34.381099515,14.534262831,3.725166484,8.878690357,10.628007148,4.8385301,11.840826110999998,1.746482543,3.532407962,13.289588760999997,26.88046418,4.01329985,1.860029018,0.0,234.193348972,4.856802674,54.969778919,2.784585324,2.901538904,30.557004848,3.306764023,34.882624787000005,0.0,1.376612356,1.929654516,4.47541519,38.222202046999996,21.082953342,15.678754861000002,1.521473972,3.025547043,1.424335348,32.449638156999995,1.06747373,0.0,3.8890361870000003,7.250953698,13.030355461000001,1.444950101,1.493565936,8.897867656999999,33.743606013000004,0.042301809999999995,0.10440729,0.127530022,0.232577226,0.0,0.024974352,0.0,0.085128075,0.014445687,0.0,0.297993421,0.0,1.381702055,0.0,0.121200327,0.13581736,1.396755276,0.316247925,0.028742427,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 2, 3, 4]"
234x234,0.0,3.8593415110000002,38.532548012,31.940602454,2.284229543,52.82765558,1.444950101,16.300451571,2.280216383,1.168652664,17.337859602,8.524510635,5.62503786,1.978289031,1.9786839410000001,11.172769926,44.938676255999994,2.56052698,0.630872464,6.940616250000001,10.950545441,3.0938777479999997,0.630872464,0.484704415,6.675701522,23.344041138,3.084684086,20.699050996999997,7.667434003,0.630872464,0.53373384,1.50316135,45.25096953800001,23.149788327,0.0,0.0,3.1524899570000002,13.238105724999999,6.852073608,0.630872464,3.0776924269999997,0.630872464,22.722915773,1.008861521,0.53373384,5.208395856,14.009433808999999,25.544510259,11.212920823000001,67.59452139100001,0.0,0.890601508,1.008861521,34.366930964999995,4.103122341,0.53373384,11.966416957,63.39269897999999,0.0,16.924054228,15.502730779,26.215380426,8.123828572,19.575757724,8.959479742,8.693956655000001,1.978289031,2.56052698,0.630872464,0.53373384,2.6622186,35.841132367,1.1646063039999999,3.935851583,79.46346007599999,0.0,0.0,6.749526179999999,8.646493656999999,16.662746206999998,0.890601508,1.600299974,14.37668515,3.933586435,1.018438255,0.0,3.1524899570000002,13.021197462,7.040586603,8.518587602,3.057280281,36.660455401,0.53373384,31.705315370999998,12.750450207,3.725166484,7.094877733000001,7.060386789,4.8385301,9.165041967,1.746482543,9.55455631,25.333264680999996,26.88046418,4.01329985,1.860029018,0.0,290.184114842,4.856802674,46.942434757,1.892677383,2.901538904,21.637956662999997,3.306764023,37.337152775999996,0.0,0.484704415,1.929654516,4.47541519,35.325302210000004,16.623363714,8.543334464,1.521473972,3.025547043,1.424335348,42.709501453,7.089622078,0.0,2.997128246,7.250953698,12.13844752,1.444950101,1.493565936,8.005959716,21.257082933,0.018340362,0.098828047,0.122345173,0.208672865,0.002447184,0.024974352,0.0,0.085128075,0.014445687,0.0,0.28375537,0.0,1.352292962,0.0,0.121200327,0.135054545,1.335509021,0.32181535899999997,0.029133528000000002,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[1, 2, 3, 4]"
235x235,0.891907941,3.8593415110000002,51.913480453000005,23.034564217,1.115576879,67.437838808,1.444950101,14.521794424,2.280216383,0.0,14.189567779999999,11.403382656000002,5.62503786,1.978289031,1.9786839410000001,11.174076359,38.485357093,3.452434921,0.630872464,0.484704415,6.831959109,4.877690372,0.630872464,0.484704415,6.675701522,22.45343963,3.084684086,21.521990923999997,8.765056205,0.630872464,0.53373384,1.50316135,52.17414389,32.068836512,0.0,0.0,3.1524899570000002,16.935294793,2.995825601,0.630872464,1.018438255,1.522780405,17.991793338,1.900769462,0.53373384,0.53373384,11.950179637,22.317831868,13.614045772999999,67.59452139100001,0.0,0.0,1.900769462,34.294640873,4.995030282,1.425641781,11.966416957,43.867523356999996,0.891907941,17.815962169,5.705807882,23.86738071,9.427200532999999,20.877883208,6.287671435000001,6.022148348,2.870196972,2.56052698,0.630872464,0.53373384,1.493565936,30.278474667999998,1.1646063039999999,3.045250075,93.796760957,0.0,0.0,7.5678375959999995,19.398956233,29.15312016,0.0,1.600299974,15.474307352,1.261778128,1.018438255,0.0,3.1524899570000002,11.855107603,7.040586603,1.115576879,3.057280281,28.856839790000002,0.53373384,30.194716991,12.475008659,3.725166484,9.290154377,10.628007148,3.057280281,11.840826110999998,1.746482543,9.55455631,23.274010509,0.0,2.232050031,0.96942751,0.0,265.52043925199996,3.68815001,40.832859313,2.784585324,2.901538904,20.595177552999996,0.96942751,40.837146237,0.0,1.376612356,1.929654516,0.96942751,32.206815445000004,19.301703523,14.788153353,0.630872464,2.134945535,0.53373384,35.793360077,7.089622078,0.0,3.8890361870000003,5.469703879,13.441819481,1.444950101,1.493565936,8.897867656999999,32.853004505,0.065137674,0.09159468,0.13667758800000002,0.161359562,0.002447184,0.023056926,0.0,0.085128075,0.014445687,0.0,0.20645929600000001,0.0,1.0219491350000003,0.0,0.0727907,0.120832416,1.4977758159999999,0.335660703,0.044718133,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[0, 1, 2, 3]"
