coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,ODMature4,Endothelial3cells
195x195,19.697342595,13.596116849,1.354778164,4.872841831000001,0.0,5.171727552,5.021289992,2.524981019,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.096431255,19.305107882,0.677374359,1.354778164,0.677374359,4.678898535,22.273852204999997,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,16.363551015,3.325422829,0.0,0.0,2.648028567,3.518070951,0.0,1.293257687,40.331777194,6.973414534,6.806149781,1.9091472600000001,2.840696592,54.097640741000006,4.072469493,6.974696568,3.518070951,97.94358316399999,2.840696592,4.282408685,0.0,8.25973538,3.518070951,34.876134769000004,9.215473171,5.419038788,0.0,0.677374359,3.050635784,39.451490189999994,18.679942427,15.659127325000002,3.518070951,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,17.024785854999998,113.115270207,0.0,0.0,23.478408885,0.0,3.605034326,43.821985575999996,2.586551065,10.491609234,0.0,2.840696592,2.840696592,0.677374359,0.0,0.0,4.311167523,5.050041988,11.810455572999999,0.677374359,1.354778164,13.394465779,0.0,16.097247866,4.618695783,8.522259222,0.0,4.734927326,14.093114841,0.677374359,1.354778164,1.354778164,2.840696592,96.93539565200001,0.0,0.615883328,2.840696592,0.0,11.950343888999999,202.72922923599998,0.0,1.354778164,55.72449329,1.354778164,2.646753817,0.0,0.0,0.0,55.515210768,4.220868085,0.0,8.368675806999999,0.0,4.811358084,2.825780066,25.921772478999998,3.1998173010000004,1.9091472600000001,1.291975653,0.0,10.401503207,6.716655085,0.0,0.677374359,16.961983344,0.10452433400000001,0.16758856300000002,0.086484275,0.138614936,0.0,0.06436930099999999,10.280092236999998,0.0,0.0,0.0,0.065948926,0.014365337,0.12778983900000002,0.006760343,0.13390843,0.107654884,0.478353768,0.317032835,0.042115111,0.223626855,3.0,3.0,"[0, 1, 2]"
196x196,19.697342595,13.596116849,4.222453402,4.872841831000001,0.0,6.605556207,6.455118647,3.241900783,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.813351019,22.889692574,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,23.707680859999996,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,17.080470779,3.325422829,0.0,1.433828655,2.648028567,3.518070951,0.0,1.293257687,29.828468309,6.973414534,6.806149781,6.2106623270000005,2.840696592,54.097640741000006,4.072469493,7.691616332,4.234990715,97.94358316399999,2.840696592,4.282408685,0.0,8.25973538,3.518070951,30.109171119000003,9.215473171,6.135958552,0.0,1.3942941229999999,3.050635784,40.168409954,16.571082125000004,15.659127325000002,3.518070951,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,28.538110069,96.499260137,0.0,0.716919764,26.346084123,0.716919764,4.32195409,40.996205509999996,3.303470829,12.642403163,0.0,2.840696592,2.840696592,0.677374359,0.0,0.0,7.895752215,8.63462668,16.913183618,1.3942941229999999,1.354778164,13.394465779,0.0,13.988387564,4.618695783,8.522259222,0.0,1.9091472600000001,14.093114841,2.111203014,1.354778164,1.354778164,2.840696592,97.65231541600001,0.0,0.615883328,2.840696592,0.0,11.950343888999999,228.092927136,0.0,1.354778164,36.658807253999996,1.354778164,2.646753817,0.716919764,0.716919764,0.0,56.232130532,7.805452777,0.0,16.297283141,0.716919764,4.811358084,0.0,27.355601133999997,3.9167370650000004,1.9091472600000001,2.0088954169999997,0.0,4.749843852,6.716655085,0.0,0.677374359,14.136203278,0.10452433400000001,0.10481992400000001,0.095064853,0.14628917600000002,0.0,0.080352732,9.829523436999999,0.0,0.0,0.002651482,0.036183908,0.014365337,0.12778983900000002,0.011388393,0.075905184,0.067941788,0.511664643,0.317032835,0.042577028,0.223626855,3.0,3.0,"[0, 1, 3]"
197x197,19.697342595,13.596116849,1.354778164,4.872841831000001,0.0,5.171727552,19.240776502,2.524981019,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.096431255,24.044554224000002,0.677374359,1.354778164,0.677374359,4.678898535,22.273852204999997,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,5.35532967,1.354778164,16.363551015,3.325422829,0.0,0.0,2.648028567,17.737557460999998,0.0,1.293257687,61.289647594,6.973414534,11.545596123,1.9091472600000001,2.840696592,58.83708708300001,4.072469493,6.974696568,3.518070951,107.422104451,2.840696592,4.282408685,0.0,22.479221889999998,3.518070951,36.877749479,13.954919513,14.897560075,0.0,0.677374359,3.050635784,39.451490189999994,15.854162361000002,20.398573667,3.518070951,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,18.938452131,73.555078407,0.0,0.0,23.478408885,0.0,3.605034326,74.17053482,2.586551065,15.231055576,0.0,2.840696592,2.840696592,0.677374359,4.739446342,0.0,32.748604863,5.050041988,29.853282728,0.677374359,1.354778164,13.394465779,0.0,18.010914142,4.618695783,8.522259222,4.739446342,11.387668547,14.093114841,0.677374359,1.354778164,1.354778164,7.5801429339999995,96.93539565200001,0.0,0.615883328,2.840696592,0.0,11.950343888999999,96.338569723,0.0,1.354778164,73.85536112,1.354778164,7.3862001589999995,0.0,0.0,0.0,55.515210768,4.220868085,0.0,19.762382251,0.0,4.811358084,0.0,30.661218821,3.1998173010000004,1.9091472600000001,1.291975653,0.0,4.749843852,6.716655085,4.739446342,0.677374359,23.614724565,0.12282681100000001,0.081445161,0.06134942,0.185172685,0.0,0.040604956,6.271759027999999,0.223855094,0.0,0.0,0.05980521799999999,0.014365337,1.575387334,0.006760343,0.17812191700000002,0.041628386,0.526104565,0.412753872,0.013587393,0.223626855,3.0,3.0,"[0, 1, 4]"
198x198,19.697342595,13.596116849,4.222453402,4.872841831000001,0.0,4.757949547,5.839235319,1.3942941229999999,0.0,2.373261425,9.089050319,2.646753817,0.0,0.677374359,0.0,6.813351019,21.657919673000002,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,23.091797531999998,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,0.0,1.354778164,14.616932435,2.709539501,0.0,1.433828655,2.032145239,3.518070951,0.0,0.677374359,26.458533359,6.973414534,4.342611437,4.978889426,2.840696592,52.86586784000001,2.840696592,7.075733004,4.234990715,97.94358316399999,2.840696592,3.050635784,0.0,8.25973538,3.518070951,29.821617169000003,9.215473171,6.135958552,0.0,1.3942941229999999,3.050635784,35.24134072299999,18.780978863,15.043243997000001,3.518070951,0.0,11.184007016999999,0.0,0.0,2.646753817,20.892923935,98.49386014699999,0.0,0.716919764,23.882545779,0.716919764,3.090181189,23.496447396,2.071697928,12.642403163,0.0,2.840696592,2.840696592,0.677374359,0.0,0.0,3.584584692,4.939362856,16.406046755,1.3942941229999999,1.354778164,13.394465779,0.0,15.582394729,3.386922882,8.522259222,0.0,3.503154425,14.093114841,2.111203014,1.354778164,1.354778164,2.840696592,95.80470875600001,0.0,0.0,2.840696592,0.0,10.102737228999999,266.979096886,0.0,1.354778164,34.267466553999995,1.354778164,2.646753817,0.716919764,0.716919764,0.0,55.616247204000004,5.957846117,0.0,13.580167466,0.716919764,4.195474756,2.825780066,27.355601133999997,3.300853737,0.677374359,2.0088954169999997,0.0,9.169730306,6.716655085,0.0,0.677374359,6.491017144,0.10452433400000001,0.13539483700000002,0.08791142,0.13796462799999998,0.0,0.067899392,9.315328542,0.0,0.0,0.002651482,0.063344708,0.014365337,0.111754766,0.011388393,0.058003246,0.127110576,0.511664643,0.317032835,0.057517353,0.223626855,3.0,3.0,"[0, 2, 3]"
199x199,19.697342595,13.596116849,1.354778164,4.872841831000001,0.0,3.324120892,18.624893174,0.677374359,0.0,2.373261425,9.089050319,2.646753817,0.0,0.677374359,0.0,6.096431255,22.812781323000003,0.677374359,1.354778164,0.677374359,4.678898535,21.657968877,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,4.739446342,1.354778164,13.900012671,2.709539501,0.0,0.0,2.032145239,17.737557460999998,0.0,0.677374359,57.919712644,6.973414534,9.082057779,0.677374359,2.840696592,57.60531418200001,2.840696592,6.35881324,3.518070951,107.422104451,2.840696592,3.050635784,0.0,22.479221889999998,3.518070951,36.590195529,13.954919513,14.897560075,0.0,0.677374359,3.050635784,34.524420959,18.064059099,19.782690339000002,3.518070951,0.0,11.184007016999999,0.0,0.0,2.646753817,11.293265996999999,75.549678417,0.0,0.0,21.014870541,0.0,2.373261425,56.670776706,1.354778164,15.231055576,0.0,2.840696592,2.840696592,0.677374359,4.739446342,0.0,28.43743734,1.354778164,29.346145865,0.677374359,1.354778164,13.394465779,0.0,19.604921307,3.386922882,8.522259222,4.739446342,12.981675712,14.093114841,0.677374359,1.354778164,1.354778164,7.5801429339999995,95.08778899200001,0.0,0.0,2.840696592,0.0,10.102737228999999,135.224739473,0.0,1.354778164,71.46402042,1.354778164,7.3862001589999995,0.0,0.0,0.0,54.89932744,2.373261425,0.0,17.045266576,0.0,4.195474756,2.825780066,30.661218821,2.583933973,0.677374359,1.291975653,0.0,9.169730306,6.716655085,4.739446342,0.677374359,15.969538431,0.12282681100000001,0.11202007400000001,0.054195987,0.176848137,0.0,0.028151615999999997,5.757564132999999,0.223855094,0.0,0.0,0.086966018,0.014365337,1.559352261,0.006760343,0.160219979,0.100797174,0.526104565,0.412753872,0.028527718,0.223626855,3.0,3.0,"[0, 2, 4]"
200x200,19.697342595,13.596116849,4.222453402,4.872841831000001,0.0,4.757949547,20.058721829,1.3942941229999999,0.0,2.373261425,9.089050319,2.646753817,0.0,0.677374359,0.0,6.813351019,26.397366015000003,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,23.091797531999998,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,4.739446342,1.354778164,14.616932435,2.709539501,0.0,1.433828655,2.032145239,17.737557460999998,0.0,0.677374359,47.416403759,6.973414534,9.082057779,4.978889426,2.840696592,57.60531418200001,2.840696592,7.075733004,4.234990715,107.422104451,2.840696592,3.050635784,0.0,22.479221889999998,3.518070951,31.823231878999998,13.954919513,15.614479839,0.0,1.3942941229999999,3.050635784,35.24134072299999,15.955198797000001,19.782690339000002,3.518070951,0.0,11.184007016999999,0.0,0.0,2.646753817,22.806590211,58.933668346999994,0.0,0.716919764,23.882545779,0.716919764,3.090181189,53.84499664,2.071697928,17.381849505,0.0,2.840696592,2.840696592,0.677374359,4.739446342,0.0,32.022022031999995,4.939362856,34.44887391,1.3942941229999999,1.354778164,13.394465779,0.0,17.496061005,3.386922882,8.522259222,4.739446342,10.155895646,14.093114841,2.111203014,1.354778164,1.354778164,7.5801429339999995,95.80470875600001,0.0,0.0,2.840696592,0.0,10.102737228999999,160.588437373,0.0,1.354778164,52.398334383999995,1.354778164,7.3862001589999995,0.716919764,0.716919764,0.0,55.616247204000004,5.957846117,0.0,24.973873910000002,0.716919764,4.195474756,0.0,32.095047476,3.300853737,0.677374359,2.0088954169999997,0.0,3.518070951,6.716655085,4.739446342,0.677374359,13.143758365,0.12282681100000001,0.049251434999999996,0.062776565,0.18452237700000002,0.0,0.044135047,5.306995333,0.223855094,0.0,0.002651482,0.057201,0.014365337,1.559352261,0.011388393,0.102216733,0.061084078,0.55941544,0.412753872,0.028989635,0.223626855,3.0,3.0,"[0, 3, 4]"
201x201,19.697342595,13.596116849,4.222453402,2.032145239,0.0,6.605556207,6.455118647,3.241900783,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.813351019,11.527372033999999,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,9.505706349999999,1.231772901,0.615883328,0.0,0.0,3.815706874,2.709539501,0.677374359,0.0,0.615883328,1.354778164,11.399031898,3.325422829,0.0,1.433828655,2.648028567,0.677374359,0.0,1.293257687,46.784071538999996,1.291975653,6.806149781,6.2106623270000005,0.0,54.097640741000006,1.231772901,2.010177451,1.3942941229999999,1.354778164,0.0,4.282408685,0.0,5.419038788,0.677374359,47.064774349000004,6.374776579,6.135958552,0.0,1.3942941229999999,3.050635784,40.168409954,8.034541651000001,12.818430733000001,0.677374359,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,31.363890135,104.811658747,0.0,0.716919764,20.664645242,0.716919764,4.32195409,43.821985575999996,3.303470829,4.120143941,0.0,0.0,0.0,0.677374359,0.0,0.0,7.895752215,8.63462668,22.564842972999998,1.3942941229999999,1.354778164,2.032145239,0.0,5.45184709,4.618695783,0.0,0.0,4.734927326,8.41167596,2.111203014,1.354778164,1.354778164,0.0,94.811618824,0.0,0.615883328,0.0,0.0,11.950343888999999,335.43984871399994,0.0,1.354778164,56.441413053999995,1.354778164,2.646753817,0.716919764,0.716919764,0.0,56.232130532,7.805452777,0.0,19.123063207,0.716919764,1.970661492,2.825780066,7.4722591739999995,3.9167370650000004,1.9091472600000001,2.0088954169999997,0.0,7.560806615,3.875958493,0.0,0.677374359,16.961983344,0.10452433400000001,0.19388542300000003,0.120199708,0.163585394,0.0,0.10411707699999999,14.628744915,0.0,0.0,0.002651482,0.082738771,0.0,0.12778983900000002,0.011388393,0.13390843,0.127138164,0.238572025,0.317032835,0.071104746,0.0,3.0,3.0,"[1, 2, 3]"
202x202,19.697342595,13.596116849,1.354778164,2.032145239,0.0,5.171727552,19.240776502,2.524981019,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.096431255,12.682233684,0.677374359,1.354778164,0.677374359,4.678898535,8.071877695,1.231772901,0.615883328,0.0,0.0,3.815706874,2.709539501,0.677374359,0.0,5.35532967,1.354778164,10.682112134,3.325422829,0.0,0.0,2.648028567,14.896860869,0.0,1.293257687,78.245250824,1.291975653,11.545596123,1.9091472600000001,0.0,58.83708708300001,1.231772901,1.293257687,0.677374359,10.833299451,0.0,4.282408685,0.0,19.638525297999998,0.677374359,53.833352709,11.114222921,14.897560075,0.0,0.677374359,3.050635784,39.451490189999994,7.3176218870000005,17.557877075,0.677374359,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,21.764232197,81.867477017,0.0,0.0,17.796970004,0.0,3.605034326,76.996314886,2.586551065,6.708796354,0.0,0.0,0.0,0.677374359,4.739446342,0.0,32.748604863,5.050041988,35.504942083,0.677374359,1.354778164,2.032145239,0.0,9.474373668,4.618695783,0.0,4.739446342,14.213448613,8.41167596,0.677374359,1.354778164,1.354778164,4.739446342,94.09469906000001,0.0,0.615883328,0.0,0.0,11.950343888999999,203.68549130099998,0.0,1.354778164,93.63796692,1.354778164,7.3862001589999995,0.0,0.0,0.0,55.515210768,4.220868085,0.0,22.588162317,0.0,1.970661492,2.825780066,10.777876861,3.1998173010000004,1.9091472600000001,1.291975653,0.0,7.560806615,3.875958493,4.739446342,0.677374359,26.440504631,0.12282681100000001,0.17051066000000004,0.086484275,0.20246890299999998,0.0,0.06436930099999999,11.070980506,0.223855094,0.0,0.0,0.106360081,0.0,1.575387334,0.006760343,0.236125163,0.10082476200000001,0.253011947,0.412753872,0.042115111,0.0,3.0,3.0,"[1, 2, 4]"
203x203,19.697342595,13.596116849,4.222453402,2.032145239,0.0,6.605556207,20.674605157,3.241900783,0.0,2.373261425,9.704933647,2.646753817,0.615883328,0.677374359,0.615883328,6.813351019,16.266818376,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,9.505706349999999,1.231772901,0.615883328,0.0,0.0,3.815706874,2.709539501,0.677374359,0.0,5.35532967,1.354778164,11.399031898,3.325422829,0.0,1.433828655,2.648028567,14.896860869,0.0,1.293257687,67.741941939,1.291975653,11.545596123,6.2106623270000005,0.0,58.83708708300001,1.231772901,2.010177451,1.3942941229999999,10.833299451,0.0,4.282408685,0.0,19.638525297999998,0.677374359,49.066389059,11.114222921,15.614479839,0.0,1.3942941229999999,3.050635784,40.168409954,5.208761585,17.557877075,0.677374359,1.231772901,11.184007016999999,0.615883328,0.0,2.646753817,33.277556411,65.251466947,0.0,0.716919764,20.664645242,0.716919764,4.32195409,74.17053482,3.303470829,8.859590283,0.0,0.0,0.0,0.677374359,4.739446342,0.0,36.333189555,8.63462668,40.607670128,1.3942941229999999,1.354778164,2.032145239,0.0,7.365513366,4.618695783,0.0,4.739446342,11.387668547,8.41167596,2.111203014,1.354778164,1.354778164,4.739446342,94.811618824,0.0,0.615883328,0.0,0.0,11.950343888999999,229.049189201,0.0,1.354778164,74.572280884,1.354778164,7.3862001589999995,0.716919764,0.716919764,0.0,56.232130532,7.805452777,0.0,30.516769651,0.716919764,1.970661492,0.0,12.211705515999999,3.9167370650000004,1.9091472600000001,2.0088954169999997,0.0,1.9091472600000001,3.875958493,4.739446342,0.677374359,23.614724565,0.12282681100000001,0.10774202100000001,0.095064853,0.21014314299999998,0.0,0.080352732,10.620411706,0.223855094,0.0,0.002651482,0.07659506299999999,0.0,1.575387334,0.011388393,0.17812191700000002,0.061111666,0.286322822,0.412753872,0.042577028,0.0,3.0,3.0,"[1, 3, 4]"
204x204,19.697342595,13.596116849,4.222453402,2.032145239,0.0,4.757949547,20.058721829,1.3942941229999999,0.0,2.373261425,9.089050319,2.646753817,0.0,0.677374359,0.0,6.813351019,15.035045475,1.3942941229999999,2.071697928,1.3942941229999999,5.395818299,8.889823022,0.0,0.0,0.0,0.0,2.583933973,2.709539501,0.677374359,0.0,4.739446342,1.354778164,8.935493554,2.709539501,0.0,1.433828655,2.032145239,14.896860869,0.0,0.677374359,64.372006989,1.291975653,9.082057779,4.978889426,0.0,57.60531418200001,0.0,1.3942941229999999,1.3942941229999999,10.833299451,0.0,3.050635784,0.0,19.638525297999998,0.677374359,48.778835109,11.114222921,15.614479839,0.0,1.3942941229999999,3.050635784,35.24134072299999,7.418658323000001,16.941993747,0.677374359,0.0,11.184007016999999,0.0,0.0,2.646753817,25.632370277,67.246066957,0.0,0.716919764,18.201106898,0.716919764,3.090181189,56.670776706,2.071697928,8.859590283,0.0,0.0,0.0,0.677374359,4.739446342,0.0,32.022022031999995,4.939362856,40.100533264999996,1.3942941229999999,1.354778164,2.032145239,0.0,8.959520530999999,3.386922882,0.0,4.739446342,12.981675712,8.41167596,2.111203014,1.354778164,1.354778164,4.739446342,92.96401216400001,0.0,0.0,0.0,0.0,10.102737228999999,267.93535895099996,0.0,1.354778164,72.180940184,1.354778164,7.3862001589999995,0.716919764,0.716919764,0.0,55.616247204000004,5.957846117,0.0,27.799653976000002,0.716919764,1.354778164,2.825780066,12.211705515999999,3.300853737,0.677374359,2.0088954169999997,0.0,6.3290337139999995,3.875958493,4.739446342,0.677374359,15.969538431,0.12282681100000001,0.13831693400000003,0.08791142,0.201818595,0.0,0.067899392,10.106216811,0.223855094,0.0,0.002651482,0.103755863,0.0,1.559352261,0.011388393,0.160219979,0.120280454,0.286322822,0.412753872,0.057517353,0.0,3.0,3.0,"[2, 3, 4]"
205x205,11.878883344,8.327850248,2.629875595,6.1479392619999995,1.275097431,3.8797518990000004,5.021289992,2.524981019,0.0,2.373261425,16.063433883,1.354778164,1.890980759,0.677374359,0.615883328,6.096431255,20.563309179,1.9524717900000002,1.354778164,3.227551309,5.9370998319999995,24.824029154999998,2.506870332,0.615883328,0.0,0.0,1.231772901,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,13.745789959,7.150674835999999,0.0,0.0,2.648028567,3.518070951,0.0,1.293257687,40.331777194,5.681438881,11.889479384,1.9091472600000001,2.840696592,60.472945997000004,4.072469493,6.974696568,3.518070951,99.218680595,2.840696592,4.282408685,0.0,8.25973538,3.518070951,34.876134769000004,7.923497518,5.419038788,0.0,0.677374359,3.050635784,36.799920719999996,14.803983934000001,15.659127325000002,3.518070951,1.231772901,12.459104448,0.615883328,0.0,2.629875595,17.024785854999998,113.115270207,0.0,0.0,32.334969909,14.02449903,3.605034326,52.747430869999995,2.586551065,9.199633581,0.0,5.390873542,2.840696592,0.677374359,0.0,0.0,4.311167523,5.050041988,11.810455572999999,0.677374359,1.354778164,15.944642729000002,0.0,16.097247866,4.618695783,13.622542461000002,0.0,4.734927326,14.076236619,0.677374359,1.354778164,1.354778164,2.840696592,184.56650701200002,3.825252007,0.615883328,2.840696592,0.0,13.208545186,202.72922923599998,0.0,1.354778164,53.140559317,1.354778164,2.629875595,0.0,0.0,0.0,55.515210768,4.220868085,0.0,8.368675806999999,0.0,6.086455515,2.825780066,24.629796826,0.615883328,1.9091472600000001,0.0,0.0,10.401503207,2.840696592,1.275097431,0.677374359,16.945105122,0.08281185,0.175961775,0.09609407299999999,0.15997245699999998,0.0,0.069733926,10.280092236999998,0.0,0.0,0.0,0.087629651,0.014365337,0.297332636,0.006760343,0.13390843,0.138950093,0.494412261,0.27064982200000004,0.042115111,0.223626855,3.0,3.0,"[0, 1, 2]"
206x206,11.878883344,8.327850248,5.497550833,6.1479392619999995,1.275097431,5.3135805540000005,6.455118647,3.241900783,0.0,2.373261425,16.063433883,1.354778164,1.890980759,0.677374359,0.615883328,6.813351019,24.147893871,2.669391554,2.071697928,3.944471073,6.6540195959999995,26.257857809999997,2.506870332,0.615883328,0.0,0.0,1.231772901,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,14.462709723,7.150674835999999,0.0,1.433828655,2.648028567,3.518070951,0.0,1.293257687,29.828468309,5.681438881,11.889479384,6.2106623270000005,2.840696592,60.472945997000004,4.072469493,7.691616332,4.234990715,99.218680595,2.840696592,4.282408685,0.0,8.25973538,3.518070951,30.109171119000003,7.923497518,6.135958552,0.0,1.3942941229999999,3.050635784,37.516840484,12.695123632000001,15.659127325000002,3.518070951,1.231772901,12.459104448,0.615883328,0.0,2.629875595,28.538110069,96.499260137,0.0,0.716919764,35.202645147,14.741418794,4.32195409,49.921650803999995,3.303470829,11.350427510000001,0.0,5.390873542,2.840696592,0.677374359,0.0,0.0,7.895752215,8.63462668,16.913183618,1.3942941229999999,1.354778164,15.944642729000002,0.0,13.988387564,4.618695783,13.622542461000002,0.0,1.9091472600000001,14.076236619,2.111203014,1.354778164,1.354778164,2.840696592,185.28342677600003,3.825252007,0.615883328,2.840696592,0.0,13.208545186,228.092927136,0.0,1.354778164,34.074873280999995,1.354778164,2.629875595,0.716919764,0.716919764,0.0,56.232130532,7.805452777,0.0,16.297283141,0.716919764,6.086455515,0.0,26.063625481,1.332803092,1.9091472600000001,0.716919764,0.0,4.749843852,2.840696592,1.275097431,0.677374359,14.119325056,0.08281185,0.113193136,0.104674651,0.167646697,0.0,0.085717357,9.829523436999999,0.0,0.0,0.002651482,0.057864633,0.014365337,0.297332636,0.011388393,0.075905184,0.099236997,0.527723136,0.27064982200000004,0.042577028,0.223626855,3.0,3.0,"[0, 1, 3]"
207x207,11.878883344,8.327850248,2.629875595,6.1479392619999995,1.275097431,3.8797518990000004,19.240776502,2.524981019,0.0,2.373261425,16.063433883,1.354778164,1.890980759,0.677374359,0.615883328,6.096431255,25.302755521,1.9524717900000002,1.354778164,3.227551309,5.9370998319999995,24.824029154999998,2.506870332,0.615883328,0.0,0.0,1.231772901,8.390978382,0.677374359,2.840696592,5.35532967,1.354778164,13.745789959,7.150674835999999,0.0,0.0,2.648028567,17.737557460999998,0.0,1.293257687,61.289647594,5.681438881,16.628925726,1.9091472600000001,2.840696592,65.212392339,4.072469493,6.974696568,3.518070951,108.697201882,2.840696592,4.282408685,0.0,22.479221889999998,3.518070951,36.877749479,12.662943859999999,14.897560075,0.0,0.677374359,3.050635784,36.799920719999996,11.978203868000001,20.398573667,3.518070951,1.231772901,12.459104448,0.615883328,0.0,2.629875595,18.938452131,73.555078407,0.0,0.0,32.334969909,14.02449903,3.605034326,83.09598011399999,2.586551065,13.939079923000001,0.0,5.390873542,2.840696592,0.677374359,4.739446342,0.0,32.748604863,5.050041988,29.853282728,0.677374359,1.354778164,15.944642729000002,0.0,18.010914142,4.618695783,13.622542461000002,4.739446342,11.387668547,14.076236619,0.677374359,1.354778164,1.354778164,7.5801429339999995,184.56650701200002,3.825252007,0.615883328,2.840696592,0.0,13.208545186,96.338569723,0.0,1.354778164,71.271427147,1.354778164,7.3693219370000005,0.0,0.0,0.0,55.515210768,4.220868085,0.0,19.762382251,0.0,6.086455515,0.0,29.369243168,0.615883328,1.9091472600000001,0.0,0.0,4.749843852,2.840696592,6.014543773,0.677374359,23.597846343,0.101114327,0.08981837299999999,0.07095921799999999,0.206530206,0.0,0.045969580999999995,6.271759027999999,0.223855094,0.0,0.0,0.081485943,0.014365337,1.7449301309999998,0.006760343,0.17812191700000002,0.072923595,0.542163058,0.36637085900000005,0.013587393,0.223626855,3.0,3.0,"[0, 1, 4]"
