coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODMature1,Astrocytecells
199x199,0.889687542,0.0,51.96065196599999,7.201855002,2.218743913,103.835742298,1.993574012,2.985256019,0.889687542,0.664523765,1.5312043050000002,1.983389796,7.898441244000001,0.0,1.983389796,2.975117771,11.690994725,0.991682007,0.0,4.425369907,4.427306821,9.398526479000001,0.0,0.0,2.420891847,0.86668054,0.0,0.0,1.554211307,0.0,0.0,0.0,42.061277790999995,35.271420361,0.664523765,0.0,6.010372131,3.4355990320000003,5.443769546,0.0,39.271431012,4.293644904000001,10.438552471,0.0,0.0,0.0,1.280184557,10.036400270000001,5.613533512,14.596770582000001,0.0,0.0,0.889687542,15.519121040999998,0.0,38.187671484999996,2.443917025,13.589749633,1.77939326,3.108449631,4.163446111,20.938823278,9.862460013,13.249931949,0.664523765,0.0,1.733316984,0.0,0.889687542,0.0,5.295894427,5.506284256,0.86668054,0.86668054,96.63994911200001,0.0,3.287528291,37.316670596,3.6780253060000003,6.635101497,0.664523765,0.889687542,0.664523765,0.0,0.0,0.0,3.998075703,1.329056371,29.240307534,0.991682007,0.664523765,7.524789039,1.280184557,10.051983802,26.244785895,0.664523765,0.0,7.964913759,3.537601103,9.063533995,1.329056371,0.0,2.647913561,0.86668054,5.3479997699999995,0.0,0.0,1.77939326,3.987122086,10.96039712,0.0,2.195736911,69.956215052,0.86668054,13.137498598,0.0,0.0,1.280184557,1.554211307,5.043896295,10.757140462,22.747249888,1.858362547,1.5312043050000002,0.664523765,11.458489758,0.889687542,6.310450086,1.77939326,6.435451553,0.991682007,3.062373355,0.0,0.0,46.454616684,0.050647406,0.011069478,0.273504401,0.019336114,0.223201486,0.0,1.5765688469999999,0.0,0.013825942,0.0,0.239690132,0.046678036,0.0,0.010793173,0.0,0.230931781,1.243459018,0.049342525,0.097171234,0.075526214,3.0,3.0,"[0, 2, 4]"
200x200,1.608862197,0.0,51.96065196599999,7.376013488,2.218743913,101.579799182,1.993574012,3.431946222,3.047235824,2.102895975,1.5312043050000002,0.0,7.898441244000001,0.0,0.0,0.0,15.461121969,0.0,0.0,5.863742117,3.16309168,10.117701134,0.0,0.0,8.174408887,8.058492978,0.719174655,0.719174655,1.554211307,0.0,0.0,1.43837221,38.54110806799999,35.271420361,0.664523765,0.0,6.010372131,3.16309168,5.443769546,0.0,38.953512272,4.293644904000001,14.034552259,1.43837221,0.0,0.0,1.280184557,11.649010262000001,5.613533512,26.278986336000003,0.0,0.719174655,0.889687542,15.867365363,0.719174655,33.653383733,3.882289235,18.426417337000004,1.77939326,3.108449631,5.601818321,23.09637156,9.589952661000002,6.754632227,0.664523765,0.719174655,1.733316984,0.719174655,0.889687542,0.0,12.837405651,9.102284044,1.5858551950000002,0.86668054,93.39228571100001,0.0,3.287528291,29.612674826000003,3.6780253060000003,4.651711701,0.664523765,2.328059752,1.38369842,0.0,0.0,0.0,5.436447913,1.329056371,30.678679744,0.0,1.38369842,8.418168921,3.4377328389999997,7.523517956,25.253103888,0.664523765,0.0,3.998075703,1.554211307,9.78270865,1.329056371,0.0,0.664523765,2.30505275,4.356317763,0.719174655,0.0,2.4985679149999998,3.987122086,11.581279137000001,0.0,2.195736911,102.543568292,0.86668054,15.643402743000001,1.43837221,0.0,1.280184557,1.554211307,7.201444577,12.195512672000001,32.096288326,0.86668054,1.5312043050000002,0.664523765,6.401587504,0.889687542,6.310450086,1.77939326,6.882141756,1.43837221,6.658373143,1.43837221,0.0,52.886086454,0.054198526,0.020492952000000002,0.256030606,0.039196562000000004,0.223201486,0.029233705,2.3485500569999997,0.0,0.013825942,0.0,0.46028628799999993,0.035893242,0.29720914,0.0,0.020208882,0.224241444,1.21191388,0.017980824,0.075091867,0.075526214,3.0,3.0,"[0, 3, 4]"
201x201,1.608862197,0.0,47.974192714,6.701265998,0.889687542,97.782091036,0.0,2.430054217,3.047235824,1.43837221,2.323990834,4.898103444,7.898441244000001,0.0,1.983389796,2.975117771,10.927534114,0.991682007,1.457310294,5.863742117,8.85400714,5.465989433,0.0,0.0,7.509885122,8.058492978,0.719174655,0.719174655,0.889687542,0.0,0.0,1.43837221,35.397743168999995,30.213021037999997,0.0,0.0,6.010372131,3.4902499220000003,0.0,0.0,44.49540847200001,7.208358552000001,15.620209536,1.43837221,0.0,0.0,1.280184557,6.8595741409999995,5.613533512,32.869063036,0.0,0.719174655,0.889687542,9.739230727999999,0.719174655,30.519033782999998,3.21776547,17.603834596,1.77939326,1.77939326,3.608244309,11.007785348,6.595175416,16.658713297000002,0.0,0.719174655,1.733316984,0.719174655,0.889687542,0.0,22.761856491,7.108710031999999,1.5858551950000002,0.86668054,95.75045671000001,0.0,2.623004526,64.440938812,3.013501541,1.983389796,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,1.457310294,3.585237307,0.991682007,0.719174655,7.2071573099999995,3.4377328389999997,11.746932374000002,3.138547104,0.0,0.0,11.007906817,2.873077338,9.78270865,1.457310294,0.0,1.983389796,2.30505275,6.8053100639999995,0.719174655,0.0,2.4985679149999998,0.0,13.61218632,0.0,0.86668054,111.046315022,0.86668054,13.630207535,1.43837221,0.0,1.280184557,2.346997836,6.536920812,12.195512672000001,31.688352697,1.858362547,0.86668054,0.0,13.134432444,0.889687542,2.323990834,1.77939326,2.430054217,3.8873645110000004,5.329316772,1.43837221,0.0,72.81820711399999,0.037772679999999996,0.009423474,0.293069914,0.042881253,0.0,0.029233705,2.8116057540000003,0.0,0.031706104,0.0,0.45991387699999997,0.010784794,0.29720914,0.010793173,0.020208882,0.08699282400000001,1.1170968040000002,0.045943259,0.09684382500000001,0.0,3.0,3.0,"[1, 2, 3]"
202x202,0.889687542,0.0,53.417962259999996,4.543717716,0.889687542,102.50668592699999,0.0,0.991682007,0.889687542,0.0,2.323990834,4.898103444,7.898441244000001,0.0,1.983389796,2.975117771,5.174017074,0.991682007,1.457310294,4.425369907,8.134832485,4.746814778,0.0,0.0,1.756368082,0.86668054,0.0,0.0,0.889687542,0.0,0.0,0.0,39.403140504999996,41.100780258,0.0,0.0,6.010372131,2.771075267,5.443769546,0.0,38.840323752,7.208358552000001,12.024209748,0.0,0.0,0.0,1.280184557,8.707343899000001,5.613533512,19.203457486,0.0,0.0,0.889687542,16.31190757,0.0,37.500052695,1.77939326,12.260693262,1.77939326,1.77939326,2.169872099,19.737996285999998,11.319770307,15.220341087000001,0.0,0.0,1.733316984,0.0,0.889687542,0.0,11.253507211,3.512710244,0.86668054,0.86668054,95.031282055,0.0,2.623004526,54.781960228,3.013501541,1.983389796,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,1.457310294,23.924047516999998,0.991682007,0.0,4.330387632,1.280184557,10.308560164000001,24.915729524,0.0,0.0,11.007906817,2.873077338,9.063533995,1.457310294,0.0,1.983389796,0.86668054,6.8053100639999995,0.0,0.0,1.77939326,0.0,10.016186531999999,0.0,0.86668054,79.914521152,0.86668054,12.60123488,0.0,0.0,1.280184557,2.346997836,4.3793725299999995,10.757140462,22.339314259,1.858362547,0.86668054,0.0,10.257662766,0.889687542,7.76776038,1.77939326,6.435451553,2.448992301,1.733316984,0.0,0.0,50.521207094,0.050647406,0.0,0.298906023,0.019336114,0.0,0.0,2.350924576,0.0,0.031706104,0.0,0.27384838,0.010784794,0.0,0.010793173,0.0,0.09398269000000001,1.3099044210000002,0.050860043,0.11240487500000002,0.0,3.0,3.0,"[1, 2, 4]"
203x203,1.608862197,0.0,53.417962259999996,4.717876202,0.889687542,100.250742811,0.0,1.43837221,3.047235824,1.43837221,2.323990834,2.914713648,7.898441244000001,0.0,0.0,0.0,8.944144318,0.0,1.457310294,5.863742117,6.870617343999999,5.465989433,0.0,0.0,7.509885122,8.058492978,0.719174655,0.719174655,0.889687542,0.0,0.0,1.43837221,35.882970782,41.100780258,0.0,0.0,6.010372131,2.4985679149999998,5.443769546,0.0,38.522405012,7.208358552000001,15.620209536,1.43837221,0.0,0.0,1.280184557,10.319953891,5.613533512,30.885673240000003,0.0,0.719174655,0.889687542,16.660151892,0.719174655,32.965764942999996,3.21776547,17.097360966000004,1.77939326,1.77939326,3.608244309,21.895544568,11.047262955,8.725041365000001,0.0,0.719174655,1.733316984,0.719174655,0.889687542,0.0,18.795018435,7.108710031999999,1.5858551950000002,0.86668054,91.78361865400001,0.0,2.623004526,47.077964458000004,3.013501541,0.0,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,1.457310294,25.362419727,0.0,0.719174655,5.223767514,3.4377328389999997,7.780094318000001,23.924047516999998,0.0,0.0,7.041068761,0.889687542,9.78270865,1.457310294,0.0,0.0,2.30505275,5.813628057,0.719174655,0.0,2.4985679149999998,0.0,10.637068549,0.0,0.86668054,112.501874392,0.86668054,15.107139025,1.43837221,0.0,1.280184557,2.346997836,6.536920812,12.195512672000001,31.688352697,0.86668054,0.86668054,0.0,5.2007605120000004,0.889687542,7.76776038,1.77939326,6.882141756,2.895682504,5.329316772,1.43837221,0.0,56.952676864,0.054198526,0.009423474,0.281432228,0.039196562000000004,0.0,0.029233705,3.122905786,0.0,0.031706104,0.0,0.49444453599999993,0.0,0.29720914,0.0,0.020208882,0.087292353,1.2783592830000001,0.019498342000000002,0.090325508,0.0,3.0,3.0,"[1, 3, 4]"
204x204,1.608862197,0.0,51.96065196599999,6.701265998,0.889687542,103.225860582,0.0,2.430054217,3.047235824,1.43837221,0.86668054,1.983389796,7.898441244000001,0.0,1.983389796,2.975117771,9.470223820000001,0.991682007,0.0,5.863742117,4.481957711,5.465989433,0.0,0.0,7.509885122,8.058492978,0.719174655,0.719174655,0.889687542,0.0,0.0,1.43837221,40.84151271499999,35.271420361,0.0,0.0,6.010372131,3.4902499220000003,5.443769546,0.0,45.181053382,4.293644904000001,12.705495888,1.43837221,0.0,0.0,1.280184557,12.303343687,5.613533512,18.295069146,0.0,0.719174655,0.889687542,19.169679654,0.719174655,39.562421978,3.21776547,23.047604141999997,1.77939326,1.77939326,3.608244309,20.438234274,10.581634668,9.372044142,0.0,0.719174655,1.733316984,0.719174655,0.889687542,0.0,15.475187336,7.108710031999999,1.5858551950000002,0.86668054,91.37840728100001,0.0,2.623004526,45.109629658,3.013501541,1.983389796,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,0.0,25.362419727,0.991682007,0.719174655,5.749847016,3.4377328389999997,8.832218726,24.915729524,0.0,0.0,6.635857388,2.873077338,9.78270865,0.0,0.0,1.983389796,2.30505275,5.3479997699999995,0.719174655,0.0,2.4985679149999998,0.0,9.240136891,0.0,0.86668054,82.202106422,0.86668054,17.616666787,1.43837221,0.0,1.280184557,0.889687542,6.536920812,12.195512672000001,28.773639048999996,1.858362547,0.86668054,0.0,11.67712215,0.889687542,6.310450086,1.77939326,7.873823763000001,2.430054217,5.329316772,1.43837221,0.0,56.788781494,0.054198526,0.009423474,0.298403237,0.042881253,0.0,0.029233705,1.972758664,0.0,0.0,0.0,0.5552784239999999,0.010784794,0.29720914,0.010793173,0.020208882,0.033303618,1.246739167,0.049342525,0.099481088,0.0,3.0,3.0,"[2, 3, 4]"
205x205,0.889687542,0.0,59.917900924,4.641527082,2.218743913,117.654170062,3.852744155,6.703604356,0.889687542,0.664523765,2.988514599,4.898103444,8.126898661,0.0,1.983389796,4.834287914,16.866653356,0.991682007,1.457310294,4.425369907,8.799356249999999,8.118341921999999,0.0,0.0,3.3505038860000003,0.86668054,0.0,1.859170143,2.4838233460000003,0.0,0.0,0.929612039,35.549304735,29.268895114999996,0.664523765,0.0,0.889687542,6.224384369,0.0,0.0,38.585786102,4.648030632,9.512768621,0.929612039,0.929612039,0.929612039,0.0,3.312446167,8.051697292,31.029934615000002,0.929612039,0.0,0.889687542,6.088672115,0.929612039,29.14428329,2.443917025,10.00515023,1.77939326,3.108449631,4.742431697,13.016975132000002,5.174842984,24.254949440999997,0.664523765,0.929612039,1.733316984,0.0,0.889687542,0.0,12.582563582,7.365454399,0.86668054,0.86668054,112.24263160100001,0.0,3.287528291,56.647979750000005,2.397840749,7.564713536,0.664523765,0.889687542,0.664523765,0.0,0.0,0.0,3.998075703,3.7159787040000003,6.182940557,0.991682007,0.664523765,9.911711372,0.0,14.124717867000001,3.187418918,0.664523765,0.0,12.336963188,5.396771246,20.097534477,3.7159787040000003,0.0,2.647913561,1.7962925790000002,8.664480207,0.0,0.0,1.77939326,5.8462922289999995,17.191616692,0.0,2.195736911,100.659593795,1.7962925790000002,9.151039346,0.0,0.0,0.0,3.9411336400000003,7.832681632000001,6.215487906,33.206281257,1.858362547,1.5312043050000002,0.664523765,13.845412091,0.889687542,2.323990834,2.709005299,3.7804673440000003,3.3786043400000003,3.062373355,0.0,0.0,66.30857242500001,0.03422156,0.023085994,0.270744298,0.025760845,0.223201486,0.0,2.4154159369999997,0.0,0.045532046,0.0,0.14455516300000001,0.046678036,0.0,0.010793173,0.0,0.284620987,1.080786016,0.046157609,0.09453397100000001,0.075526214,3.0,3.0,"[0, 1, 2]"
206x206,1.608862197,0.0,59.917900924,4.815685568,2.218743913,115.39822694600001,3.852744155,7.150294559,3.047235824,2.102895975,2.988514599,2.914713648,8.126898661,0.0,0.0,1.859170143,20.6367806,0.0,1.457310294,5.863742117,7.535141109,8.837516576999999,0.0,0.0,9.104020926,8.058492978,0.719174655,2.578344798,2.4838233460000003,0.0,0.0,2.367984249,32.029135012,29.268895114999996,0.664523765,0.0,0.889687542,5.951877017,0.0,0.0,38.267867362000004,4.648030632,13.108768409,2.367984249,0.929612039,0.929612039,0.0,4.925056159,8.051697292,42.712150369,0.929612039,0.719174655,0.889687542,6.436916437,1.648786694,24.609995538,3.882289235,14.841817934000002,1.77939326,3.108449631,6.180803907,15.174523414000003,4.902335632,17.759649719,0.664523765,1.648786694,1.733316984,0.719174655,0.889687542,0.0,20.124074806,10.961454187,1.5858551950000002,0.86668054,108.99496820000002,0.0,3.287528291,48.943983980000006,2.397840749,5.58132374,0.664523765,2.328059752,1.38369842,0.0,0.0,0.0,5.436447913,3.7159787040000003,7.621312767,0.0,1.38369842,10.805091254,2.157548282,11.596252021000002,2.195736911,0.664523765,0.0,8.370125132,3.41338145,20.816709132,3.7159787040000003,0.0,0.664523765,3.234664789,7.6727982,0.719174655,0.0,2.4985679149999998,5.8462922289999995,17.812498709,0.0,2.195736911,133.246947035,1.7962925790000002,11.656943491,1.43837221,0.0,0.0,3.9411336400000003,9.990229914,7.653860116,42.555319695,0.86668054,1.5312043050000002,0.664523765,8.788509837,0.889687542,2.323990834,2.709005299,4.227157547,3.825294543,6.658373143,1.43837221,0.0,72.740042195,0.037772679999999996,0.032509468,0.253270503,0.045621293,0.223201486,0.029233705,3.1873971469999995,0.0,0.045532046,0.0,0.365151319,0.035893242,0.29720914,0.0,0.020208882,0.27793065,1.049240878,0.014795908000000002,0.072454604,0.075526214,3.0,3.0,"[0, 1, 3]"
207x207,0.889687542,0.0,65.36167047,2.658137286,2.218743913,120.122821837,3.852744155,5.711922349,0.889687542,0.664523765,2.988514599,2.914713648,8.126898661,0.0,0.0,1.859170143,14.88326356,0.0,1.457310294,4.425369907,6.815966454,8.118341921999999,0.0,0.0,3.3505038860000003,0.86668054,0.0,1.859170143,2.4838233460000003,0.0,0.0,0.929612039,36.034532348,40.156654335,0.664523765,0.0,0.889687542,5.232702362,5.443769546,0.0,32.612782642,4.648030632,9.512768621,0.929612039,0.929612039,0.929612039,0.0,6.7728259170000005,8.051697292,29.046544819,0.929612039,0.0,0.889687542,13.009593279,0.929612039,31.591014450000003,2.443917025,9.4986766,1.77939326,3.108449631,4.742431697,23.904734352000002,9.626930523,16.321277508999998,0.664523765,0.929612039,1.733316984,0.0,0.889687542,0.0,8.615725526,7.365454399,0.86668054,0.86668054,108.27579354500001,0.0,3.287528291,39.285005396,2.397840749,5.58132374,0.664523765,0.889687542,0.664523765,0.0,0.0,0.0,3.998075703,3.7159787040000003,27.960122976999997,0.0,0.664523765,7.928321576,0.0,10.157879811,23.972919331,0.664523765,0.0,8.370125132,3.41338145,20.097534477,3.7159787040000003,0.0,0.664523765,1.7962925790000002,7.6727982,0.0,0.0,1.77939326,5.8462922289999995,14.216498921,0.0,2.195736911,102.11515316500001,1.7962925790000002,10.627970836,0.0,0.0,0.0,3.9411336400000003,7.832681632000001,6.215487906,33.206281257,0.86668054,1.5312043050000002,0.664523765,5.911740159,0.889687542,7.76776038,2.709005299,8.232554883,2.3869223330000002,3.062373355,0.0,0.0,50.443042175,0.050647406,0.023085994,0.259106612,0.022076154,0.223201486,0.0,2.726715969,0.0,0.045532046,0.0,0.179085822,0.035893242,0.0,0.0,0.0,0.284920516,1.242048495,0.019712692000000004,0.088015654,0.075526214,3.0,3.0,"[0, 1, 4]"
208x208,1.608862197,0.0,58.46059063,6.799075364,2.218743913,118.37334471700001,3.852744155,8.141976566,3.047235824,2.102895975,1.5312043050000002,1.983389796,8.126898661,0.0,1.983389796,4.834287914,21.162860102000003,0.991682007,0.0,5.863742117,5.146481476,8.837516576999999,0.0,0.0,9.104020926,8.058492978,0.719174655,2.578344798,2.4838233460000003,0.0,0.0,2.367984249,36.987676945,23.439535217999996,0.664523765,0.0,0.889687542,6.943559024,0.0,0.0,44.926515732,1.733316984,10.194054761,2.367984249,0.929612039,0.929612039,0.0,6.9084459549999995,8.051697292,30.121546275,0.929612039,0.719174655,0.889687542,8.946444198999998,1.648786694,31.206652573,3.882289235,20.79206111,1.77939326,3.108449631,6.180803907,13.717213120000002,4.436707345,18.406652496,0.664523765,1.648786694,1.733316984,0.719174655,0.889687542,0.0,16.804243706999998,10.961454187,1.5858551950000002,0.86668054,108.58975682700002,0.0,3.287528291,46.975649180000005,2.397840749,7.564713536,0.664523765,2.328059752,1.38369842,0.0,0.0,0.0,5.436447913,2.2586684100000003,7.621312767,0.991682007,1.38369842,11.331170756,2.157548282,12.648376429,3.187418918,0.664523765,0.0,7.964913759,5.396771246,20.816709132,2.2586684100000003,0.0,2.647913561,3.234664789,7.2071699129999995,0.719174655,0.0,2.4985679149999998,5.8462922289999995,16.415567051,0.0,2.195736911,102.947179065,1.7962925790000002,14.166471253000001,1.43837221,0.0,0.0,2.4838233460000003,9.990229914,7.653860116,39.640606047,1.858362547,1.5312043050000002,0.664523765,15.264871475000001,0.889687542,0.86668054,2.709005299,5.2188395540000005,3.3596662559999997,6.658373143,1.43837221,0.0,72.576146825,0.037772679999999996,0.032509468,0.27024151199999996,0.049305984,0.223201486,0.029233705,2.037250025,0.0,0.013825942,0.0,0.425985207,0.046678036,0.29720914,0.010793173,0.020208882,0.223941915,1.017620762,0.044640091,0.081610184,0.075526214,3.0,3.0,"[0, 2, 3]"
209x209,0.889687542,0.0,63.904360176,4.641527082,2.218743913,123.097939608,3.852744155,6.703604356,0.889687542,0.664523765,1.5312043050000002,1.983389796,8.126898661,0.0,1.983389796,4.834287914,15.409343062000001,0.991682007,0.0,4.425369907,4.427306821,8.118341921999999,0.0,0.0,3.3505038860000003,0.86668054,0.0,1.859170143,2.4838233460000003,0.0,0.0,0.929612039,40.993074281,34.327294437999996,0.664523765,0.0,0.889687542,6.224384369,5.443769546,0.0,39.271431012,1.733316984,6.598054973,0.929612039,0.929612039,0.929612039,0.0,8.756215713,8.051697292,16.455940725,0.929612039,0.0,0.889687542,15.519121040999998,0.929612039,38.187671484999996,2.443917025,15.448919776,1.77939326,3.108449631,4.742431697,22.447424058000003,9.161302236000001,16.968280286,0.664523765,0.929612039,1.733316984,0.0,0.889687542,0.0,5.295894427,7.365454399,0.86668054,0.86668054,107.87058217200001,0.0,3.287528291,37.316670596,2.397840749,7.564713536,0.664523765,0.889687542,0.664523765,0.0,0.0,0.0,3.998075703,2.2586684100000003,27.960122976999997,0.991682007,0.664523765,8.454401078,0.0,11.210004219,24.964601337999998,0.664523765,0.0,7.964913759,5.396771246,20.097534477,2.2586684100000003,0.0,2.647913561,1.7962925790000002,7.2071699129999995,0.0,0.0,1.77939326,5.8462922289999995,12.819567263,0.0,2.195736911,71.815385195,1.7962925790000002,13.137498598,0.0,0.0,0.0,2.4838233460000003,7.832681632000001,6.215487906,30.291567608999998,1.858362547,1.5312043050000002,0.664523765,12.388101797000001,0.889687542,6.310450086,2.709005299,9.22423689,1.9212940459999999,3.062373355,0.0,0.0,50.279146804999996,0.050647406,0.023085994,0.276077621,0.025760845,0.223201486,0.0,1.5765688469999999,0.0,0.013825942,0.0,0.23991971,0.046678036,0.0,0.010793173,0.0,0.230931781,1.210428379,0.049556875,0.097171234,0.075526214,3.0,3.0,"[0, 2, 4]"
210x210,1.608862197,0.0,63.904360176,4.815685568,2.218743913,120.841996492,3.852744155,7.150294559,3.047235824,2.102895975,1.5312043050000002,0.0,8.126898661,0.0,0.0,1.859170143,19.179470306,0.0,0.0,5.863742117,3.16309168,8.837516576999999,0.0,0.0,9.104020926,8.058492978,0.719174655,2.578344798,2.4838233460000003,0.0,0.0,2.367984249,37.472904557999996,34.327294437999996,0.664523765,0.0,0.889687542,5.951877017,5.443769546,0.0,38.953512272,1.733316984,10.194054761,2.367984249,0.929612039,0.929612039,0.0,10.368825705,8.051697292,28.138156479000003,0.929612039,0.719174655,0.889687542,15.867365363,1.648786694,33.653383733,3.882289235,20.285587480000004,1.77939326,3.108449631,6.180803907,24.604972340000003,8.888794884,10.472980564,0.664523765,1.648786694,1.733316984,0.719174655,0.889687542,0.0,12.837405651,10.961454187,1.5858551950000002,0.86668054,104.62291877100002,0.0,3.287528291,29.612674826000003,2.397840749,5.58132374,0.664523765,2.328059752,1.38369842,0.0,0.0,0.0,5.436447913,2.2586684100000003,29.398495186999998,0.0,1.38369842,9.34778096,2.157548282,8.681538373,23.972919331,0.664523765,0.0,3.998075703,3.41338145,20.816709132,2.2586684100000003,0.0,0.664523765,3.234664789,6.215487906,0.719174655,0.0,2.4985679149999998,5.8462922289999995,13.44044928,0.0,2.195736911,104.402738435,1.7962925790000002,15.643402743000001,1.43837221,0.0,0.0,2.4838233460000003,9.990229914,7.653860116,39.640606047,0.86668054,1.5312043050000002,0.664523765,7.331199543,0.889687542,6.310450086,2.709005299,9.670927093,2.367984249,6.658373143,1.43837221,0.0,56.710616574999996,0.054198526,0.032509468,0.258603826,0.045621293,0.223201486,0.029233705,2.3485500569999997,0.0,0.013825942,0.0,0.46051586599999994,0.035893242,0.29720914,0.0,0.020208882,0.224241444,1.1788832409999999,0.018195174,0.075091867,0.075526214,3.0,3.0,"[0, 3, 4]"
211x211,1.608862197,0.0,59.917900924,4.140938078,0.889687542,117.044288346,1.859170143,6.148402554,3.047235824,1.43837221,2.323990834,4.898103444,8.126898661,0.0,1.983389796,4.834287914,14.645882451,0.991682007,1.457310294,5.863742117,8.85400714,4.185804876,0.0,0.0,8.439497161,8.058492978,0.719174655,2.578344798,1.819299581,0.0,0.0,2.367984249,34.329539659,29.268895114999996,0.0,0.0,0.889687542,6.279035259,0.0,0.0,44.49540847200001,4.648030632,11.779712038,2.367984249,0.929612039,0.929612039,0.0,5.579389583999999,8.051697292,34.728233179,0.929612039,0.719174655,0.889687542,9.739230727999999,1.648786694,30.519033782999998,3.21776547,19.463004739,1.77939326,1.77939326,4.187229895,12.516386128,5.894017638999999,20.377061634,0.0,1.648786694,1.733316984,0.719174655,0.889687542,0.0,22.761856491,8.967880175,1.5858551950000002,0.86668054,106.98108977000001,0.0,2.623004526,64.440938812,1.733316984,2.913001835,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,2.3869223330000002,2.30505275,0.991682007,0.719174655,8.136769349,2.157548282,12.904952791000001,1.858362547,0.0,0.0,11.007906817,4.732247481,20.816709132,2.3869223330000002,0.0,1.983389796,3.234664789,8.664480207,0.719174655,0.0,2.4985679149999998,1.859170143,15.471356463,0.0,0.86668054,112.905485165,1.7962925790000002,13.630207535,1.43837221,0.0,0.0,3.276609875,9.325706149,7.653860116,39.232670418,1.858362547,0.86668054,0.0,14.064044483000002,0.889687542,2.323990834,2.709005299,5.2188395540000005,4.816976550000001,5.329316772,1.43837221,0.0,76.642737235,0.037772679999999996,0.02143999,0.295643134,0.049305984,0.0,0.029233705,2.8116057540000003,0.0,0.031706104,0.0,0.460143455,0.010784794,0.29720914,0.010793173,0.020208882,0.08699282400000001,1.084066165,0.046157609,0.09684382500000001,0.0,3.0,3.0,"[1, 2, 3]"
