coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODImmature2
186x186,0.0,0.0,36.047735732,13.048734912,0.0,72.512041205,0.0,6.590450658,0.0,1.139882859,7.252189444,0.0,5.636055354,0.0,0.0,1.139882859,1.649354052,0.0,5.450567799,15.075510683000001,32.38105052,40.335111843,23.451060013,0.0,1.649354052,0.0,0.0,0.0,2.47408148,0.0,0.0,1.139882859,12.096260165,23.369764575,0.0,1.139882859,19.162086325,0.824693815,0.824693815,2.279744406,0.0,12.132090170000001,0.824693815,0.0,0.0,217.69079477000002,1.139882859,4.625873984,0.0,6.460749169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298728334,0.0,0.824693815,0.0,23.505076482,0.824693815,0.0,0.0,0.0,3.1044382209999997,6.460749169,0.0,36.637370155000006,6.90561839,5.772827274,0.0,38.801951719,85.61073225999999,211.10122788,1.139882859,43.07604991,1.61613409,0.0,5.636055354,5.699463109,0.0,0.0,0.0,5.2579199,0.0,0.0,0.0,0.824693815,1.9645766740000001,7.285409405999999,0.0,2.47408148,1.61613409,1.649354052,0.0,2.789236911,0.0,1.649354052,1.9645766740000001,0.0,2.47408148,1.61613409,5.699463109,0.0,2.279744406,51.92589607,0.0,15.464079893000001,5.636055354,10.356627665,27.861640970000003,2.789236911,2.47408148,1.139882859,0.824693815,0.0,10.867931138,4.12342048,12.669691437,11.27156635,0.0,0.0,6.564257903,0.0,0.0,0.0,0.0,11.27156635,1.649354052,0.0,0.0,0.0,23.951509145,0.025115972,0.118030762,0.12170830800000002,0.10589649000000001,0.00197471,0.148352545,0.0,0.452947761,0.0,0.157891858,0.093051547,0.0,1.66395795,0.013323,0.00895826,0.033758265999999995,1.3861614459999998,0.5385432410000001,0.025038984,0.0,3.0,3.0
187x187,0.0,1.932715942,12.920920402,20.779453699,0.0,37.434570687000004,3.865416235,5.8299929090000004,0.0,1.139882859,7.252189444,0.0,7.5687712959999995,0.0,0.0,1.139882859,3.5820699940000003,0.0,0.824693815,18.940926918000002,0.0,35.709237859,4.948123813,0.0,7.447492422,1.932715942,1.932715942,0.0,2.47408148,0.0,0.0,1.139882859,48.818719585,27.235180810000003,1.932715942,3.072598801,19.162086325,4.69011005,0.824693815,2.279744406,0.0,29.52709897,2.757409757,0.0,0.0,217.69079477000002,1.139882859,1.932715942,0.0,23.855757969,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,5.231444276,0.0,0.824693815,0.0,11.561318684,0.824693815,21.25871045,0.0,3.865416235,5.037154162999999,6.460749169,0.0,36.637370155000006,2.279744406,5.772827274,0.0,48.465457286,32.036741072,211.10122788,1.139882859,35.756968804,11.279639657,0.0,5.636055354,5.699463109,0.0,0.0,0.0,5.2579199,0.0,1.932715942,0.0,0.824693815,1.9645766740000001,18.880462426,0.0,21.802331799999997,9.346852877,61.560953002,5.79813837,2.789236911,1.932715942,1.649354052,1.9645766740000001,0.0,6.339497715,1.61613409,9.564879344,1.932715942,2.279744406,51.92589607,0.0,21.262218263,5.636055354,10.356627665,15.917883172000002,2.789236911,2.47408148,1.139882859,0.824693815,0.0,1.61613409,4.12342048,18.467829807,19.002285137,0.0,3.865416235,6.564257903,1.932715942,3.865416235,0.0,3.865416235,11.27156635,5.514770287,7.730718787,0.0,0.0,0.824693815,0.025115972,0.103137428,0.08658044200000001,0.046049917,0.020359959,0.1183009,0.0,0.0,0.183308543,0.0,0.110929716,0.146909104,0.9154566719999999,0.0,0.006120041,0.026267389,1.3861614459999998,0.529106751,0.005324667,0.0,3.0,3.0
188x188,0.0,0.0,25.631109952,16.468508273,0.0,50.821911015,9.403991771,37.366507228,0.0,1.139882859,4.18089166,1.709879628,0.85494057,0.0,14.53459731,1.139882859,7.633929290999999,0.0,7.160447427,16.785390311,40.930316717000004,40.335111843,26.015817583,0.85494057,1.649354052,0.85494057,0.85494057,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,16.211714425,1.679634385,0.0,1.139882859,14.380971541000001,3.389451385,0.824693815,2.279744406,0.0,12.132090170000001,2.534573443,0.0,0.0,217.69079477000002,1.9948234290000002,12.320281656999999,0.0,2.534573443,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,10.993136007,0.0,1.679634385,0.0,27.779682185,7.664223338999999,7.694407673,0.0,0.85494057,3.1044382209999997,0.824693815,0.85494057,36.637370155000006,7.76055896,6.627767844,0.85494057,34.369914893,70.410429848,211.10122788,1.9948234290000002,49.915579434,1.61613409,0.85494057,0.0,6.554403679,24.79288964,0.0,0.0,5.2579199,1.709879628,0.0,0.0,0.824693815,3.6744563020000003,6.778923924000001,0.0,11.878073251,9.310541763,29.008947452,2.56475757,2.789236911,0.85494057,1.649354052,7.949151913,0.0,3.3290220500000003,1.61613409,7.409342736999999,1.709879628,2.279744406,51.92589607,0.0,22.303609417,0.0,6.430451938999999,28.71658154,2.789236911,22.99198718,1.139882859,0.824693815,0.0,10.867931138,5.8333001079999995,7.033636082999999,5.984575239,0.85494057,0.0,6.564257903,6.839529524,0.85494057,0.0,0.0,0.0,3.35923368,3.419773361,0.0,0.0,24.806449715,0.036717787,0.118030762,0.11885895200000002,0.12291947,0.00197471,0.106447838,0.0,0.452947761,0.0,0.157891858,0.169390357,0.0,1.552926788,0.013323,0.07960943999999999,0.031307087,1.4842124099999998,0.048152994,0.025038984,0.0,3.0,3.0
189x189,0.0,1.932715942,2.504294622,24.199227060000002,0.0,15.744440497000001,13.269408005999999,36.606049479,0.0,1.139882859,4.18089166,1.709879628,2.787656512,0.0,14.53459731,1.139882859,9.566645233,0.0,2.534573443,20.650806546000002,8.549266197,35.709237859,7.512881383,0.85494057,7.447492422,2.787656512,2.787656512,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,52.934173845000004,5.54505062,1.932715942,3.072598801,14.380971541000001,7.254867620000001,0.824693815,2.279744406,0.0,29.52709897,4.467289385,0.0,0.0,217.69079477000002,1.9948234290000002,9.627123615,0.0,19.929582243,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,12.925851949,0.0,1.679634385,0.0,15.835924387,7.664223338999999,28.953118123,0.0,4.720356805,5.037154162999999,0.824693815,0.85494057,36.637370155000006,3.134684976,6.627767844,0.85494057,44.03342046,16.83643866,211.10122788,1.9948234290000002,42.596498328,11.279639657,0.85494057,0.0,6.554403679,24.79288964,0.0,0.0,5.2579199,1.709879628,1.932715942,0.0,0.824693815,3.6744563020000003,18.373976944,0.0,31.206323571,17.04126055,88.920546402,8.36289594,2.789236911,2.787656512,1.649354052,7.949151913,0.0,7.194438285,1.61613409,11.274758971999999,3.64259557,2.279744406,51.92589607,0.0,28.101747787,0.0,6.430451938999999,16.772823742000003,2.789236911,22.99198718,1.139882859,0.824693815,0.0,1.61613409,5.8333001079999995,12.831774453,13.715294025999999,0.85494057,3.865416235,6.564257903,8.772245466,4.720356805,0.0,3.865416235,0.0,7.2246499150000005,11.150492148,0.0,0.0,1.679634385,0.036717787,0.103137428,0.08373108600000001,0.063072897,0.020359959,0.076396193,0.0,0.0,0.183308543,0.0,0.187268526,0.146909104,0.80442551,0.0,0.076771221,0.02381621,1.4842124099999998,0.038716504,0.005324667,0.0,3.0,3.0
190x190,0.0,1.932715942,24.776169382,20.779453699,0.0,51.899686387,3.865416235,10.455866893,0.0,1.139882859,1.61613409,0.0,1.932715942,0.0,0.0,1.139882859,3.5820699940000003,0.0,5.450567799,18.940926918000002,32.38105052,40.335111843,23.451060013,0.0,7.447492422,1.932715942,1.932715942,0.0,2.47408148,0.0,0.0,1.139882859,37.547153235,4.69011005,1.932715942,3.072598801,13.526030971,4.69011005,0.824693815,2.279744406,0.0,29.52709897,2.757409757,0.0,0.0,217.69079477000002,1.139882859,6.558589926,0.0,18.219702615,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,5.231444276,0.0,0.824693815,0.0,25.437792424,0.824693815,21.25871045,0.0,3.865416235,5.037154162999999,0.824693815,0.0,36.637370155000006,6.90561839,5.772827274,0.0,37.193890936,70.633266162,211.10122788,1.139882859,45.008765852,11.279639657,0.0,0.0,5.699463109,0.0,0.0,0.0,5.2579199,0.0,1.932715942,0.0,0.824693815,1.9645766740000001,13.244407072,0.0,21.802331799999997,9.346852877,61.560953002,5.79813837,2.789236911,1.932715942,1.649354052,1.9645766740000001,0.0,6.339497715,1.61613409,9.564879344,1.932715942,2.279744406,51.92589607,0.0,21.262218263,0.0,4.720572311,29.794356912000005,2.789236911,2.47408148,1.139882859,0.824693815,0.0,10.867931138,4.12342048,12.831774453,7.730718787,0.0,3.865416235,6.564257903,1.932715942,3.865416235,0.0,3.865416235,0.0,5.514770287,7.730718787,0.0,0.0,23.951509145,0.025115972,0.118030762,0.11885895200000002,0.102422546,0.020359959,0.106447838,0.0,0.452947761,0.183308543,0.157891858,0.110929716,0.146909104,1.359400119,0.013323,0.015078300999999999,0.014323454999999999,1.3782738509999999,0.048152994,0.026970575,0.0,3.0,3.0
191x191,0.0,0.0,35.25332225,14.819154221000002,0.0,72.54228796,9.403991771,36.541813413,0.0,1.139882859,9.816947014,1.709879628,6.490995924,0.0,14.53459731,1.139882859,5.984575239,0.0,6.3357536119999995,16.785390311,40.930316717000004,8.998091493,21.06769377,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,1.9948234290000002,26.65858696,23.40001133,0.0,1.139882859,20.017026895,2.56475757,0.0,2.279744406,0.0,12.132090170000001,1.709879628,0.0,0.0,217.69079477000002,1.9948234290000002,12.320281656999999,0.0,7.345934981999999,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,7.694407673,0.0,0.85494057,0.0,26.130328133,6.839529524,7.694407673,0.0,0.85494057,2.279744406,5.636055354,0.85494057,35.81267634,7.76055896,0.85494057,0.85494057,19.250978733,74.126768798,211.10122788,1.9948234290000002,49.915579434,1.61613409,0.85494057,5.636055354,6.554403679,24.79288964,0.0,0.0,5.2579199,1.709879628,0.0,0.0,0.0,2.849762487,10.765625226000001,0.0,9.403991771,9.310541763,27.3595934,2.56475757,1.139882859,0.85494057,0.0,7.124458098,0.0,0.85494057,1.61613409,7.409342736999999,1.709879628,2.279744406,1.61613409,0.0,17.355485604000002,5.636055354,11.241813478,16.3475484,1.139882859,20.5179057,1.139882859,0.0,0.0,10.867931138,1.709879628,10.195609956999999,17.256141589000002,0.85494057,0.0,1.61613409,6.839529524,0.85494057,0.0,0.0,11.27156635,1.709879628,3.419773361,0.0,0.0,23.9817559,0.011601815,0.118030762,0.090147105,0.098883549,0.0,0.148352545,0.0,0.452947761,0.0,0.157891858,0.169390357,0.0,2.008486412,0.013323,0.07960943999999999,0.052688775,1.2053623809999998,0.510505639,0.021645908,0.0,3.0,3.0
192x192,0.0,1.932715942,12.12650692,22.549873008000002,0.0,37.464817442,13.269408005999999,35.781355664,0.0,1.139882859,9.816947014,1.709879628,8.423711866,0.0,14.53459731,1.139882859,7.9172911809999995,0.0,1.709879628,20.650806546000002,8.549266197,4.372217509,2.56475757,0.85494057,5.79813837,2.787656512,2.787656512,0.85494057,0.0,0.0,0.0,1.9948234290000002,63.38104638,27.265427565000003,1.932715942,3.072598801,20.017026895,6.430173805,0.0,2.279744406,0.0,29.52709897,3.64259557,0.0,0.0,217.69079477000002,1.9948234290000002,9.627123615,0.0,24.740943782,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,9.627123615,0.0,0.85494057,0.0,14.186570335,6.839529524,28.953118123,0.0,4.720356805,4.212460348,5.636055354,0.85494057,35.81267634,3.134684976,0.85494057,0.85494057,28.914484299999998,20.55277761,211.10122788,1.9948234290000002,42.596498328,11.279639657,0.85494057,5.636055354,6.554403679,24.79288964,0.0,0.0,5.2579199,1.709879628,1.932715942,0.0,0.0,2.849762487,22.360678246,0.0,28.732242090999996,17.04126055,87.27119235,8.36289594,1.139882859,2.787656512,0.0,7.124458098,0.0,4.720356805,1.61613409,11.274758971999999,3.64259557,2.279744406,1.61613409,0.0,23.153623974000002,5.636055354,11.241813478,4.403790602,1.139882859,20.5179057,1.139882859,0.0,0.0,1.61613409,1.709879628,15.993748326999999,24.986860376000003,0.85494057,3.865416235,1.61613409,8.772245466,4.720356805,0.0,3.865416235,11.27156635,5.575295863,11.150492148,0.0,0.0,0.85494057,0.011601815,0.103137428,0.055019239,0.039036976,0.018385249,0.1183009,0.0,0.0,0.183308543,0.0,0.187268526,0.146909104,1.2599851340000001,0.0,0.076771221,0.045197898,1.2053623809999998,0.501069149,0.001931591,0.0,3.0,3.0
193x193,0.0,1.932715942,34.39838168,19.130099647,0.0,73.620063332,3.865416235,9.631173078,0.0,1.139882859,7.252189444,0.0,7.5687712959999995,0.0,0.0,1.139882859,1.932715942,0.0,4.625873984,18.940926918000002,32.38105052,8.998091493,18.5029362,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,1.139882859,47.99402577,26.410486995000003,1.932715942,3.072598801,19.162086325,3.865416235,0.0,2.279744406,0.0,29.52709897,1.932715942,0.0,0.0,217.69079477000002,1.139882859,6.558589926,0.0,23.031064154,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,1.932715942,0.0,0.0,0.0,23.788438372,0.0,21.25871045,0.0,3.865416235,4.212460348,5.636055354,0.0,35.81267634,6.90561839,0.0,0.0,22.074954776,74.349605112,211.10122788,1.139882859,45.008765852,11.279639657,0.0,5.636055354,5.699463109,0.0,0.0,0.0,5.2579199,0.0,1.932715942,0.0,0.0,1.139882859,17.231108374,0.0,19.32825032,9.346852877,59.91159895,5.79813837,1.139882859,1.932715942,0.0,1.139882859,0.0,3.865416235,1.61613409,9.564879344,1.932715942,2.279744406,1.61613409,0.0,16.31409445,5.636055354,9.53193385,17.425323772000002,1.139882859,0.0,1.139882859,0.0,0.0,10.867931138,0.0,15.993748326999999,19.002285137,0.0,3.865416235,1.61613409,1.932715942,3.865416235,0.0,3.865416235,11.27156635,3.865416235,7.730718787,0.0,0.0,23.12681533,0.0,0.118030762,0.090147105,0.078386625,0.018385249,0.148352545,0.0,0.452947761,0.183308543,0.157891858,0.110929716,0.146909104,1.814959743,0.013323,0.015078300999999999,0.035705143,1.0994238219999999,0.510505639,0.023577499,0.0,3.0,3.0
194x194,0.0,1.932715942,23.9817559,22.549873008000002,0.0,51.929933142,13.269408005999999,40.407229648,0.0,1.139882859,4.18089166,1.709879628,2.787656512,0.0,14.53459731,1.139882859,7.9172911809999995,0.0,6.3357536119999995,20.650806546000002,40.930316717000004,8.998091493,21.06769377,0.85494057,5.79813837,2.787656512,2.787656512,0.85494057,0.0,0.0,0.0,1.9948234290000002,52.10948003,4.720356805,1.932715942,3.072598801,14.380971541000001,6.430173805,0.0,2.279744406,0.0,29.52709897,3.64259557,0.0,0.0,217.69079477000002,1.9948234290000002,14.252997598999999,0.0,19.104888428,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,9.627123615,0.0,0.85494057,0.0,28.063044075,6.839529524,28.953118123,0.0,4.720356805,4.212460348,0.0,0.85494057,35.81267634,7.76055896,0.85494057,0.85494057,17.642917949999998,59.14930270000001,211.10122788,1.9948234290000002,51.848295376,11.279639657,0.85494057,0.0,6.554403679,24.79288964,0.0,0.0,5.2579199,1.709879628,1.932715942,0.0,0.0,2.849762487,16.724622892,0.0,28.732242090999996,17.04126055,87.27119235,8.36289594,1.139882859,2.787656512,0.0,7.124458098,0.0,4.720356805,1.61613409,11.274758971999999,3.64259557,2.279744406,1.61613409,0.0,23.153623974000002,0.0,5.605758123999999,18.280264342000002,1.139882859,20.5179057,1.139882859,0.0,0.0,10.867931138,1.709879628,10.357692972999999,13.715294025999999,0.85494057,3.865416235,1.61613409,8.772245466,4.720356805,0.0,3.865416235,0.0,5.575295863,11.150492148,0.0,0.0,23.9817559,0.011601815,0.118030762,0.08729774900000001,0.09540960500000001,0.018385249,0.106447838,0.0,0.452947761,0.183308543,0.157891858,0.187268526,0.146909104,1.703928581,0.013323,0.085729481,0.033253964000000004,1.197474786,0.020115392000000003,0.023577499,0.0,3.0,3.0
195x195,0.0,0.0,13.775860972,21.021026591000002,1.820979954,26.751352247000003,12.135462163,32.740633244,0.0,1.139882859,9.816947014,2.62039264,8.311975878,0.0,15.445110322000001,1.139882859,7.633929290999999,0.0,2.534573443,9.911379333,10.370246151,35.709237859,7.512881383,0.85494057,1.649354052,0.85494057,0.85494057,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,27.483280775,25.135218157,0.910513012,1.139882859,17.490577387,4.299964397,0.824693815,2.279744406,0.0,1.61613409,2.534573443,0.910513012,0.0,150.75861902,1.9948234290000002,7.694407673,0.910513012,8.170628796999999,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,10.993136007,0.0,1.679634385,0.0,21.187206724,7.664223338999999,7.694407673,0.0,0.85494057,3.1044382209999997,6.460749169,1.7654535820000001,67.59687190500001,4.045197988,8.448747798,0.85494057,45.641481243,31.813904757999996,325.51842184,1.9948234290000002,48.858322248,1.61613409,0.85494057,5.636055354,11.106921997,24.79288964,0.0,0.0,0.0,1.709879628,1.820979954,0.0,0.824693815,3.6744563020000003,12.414979278,0.0,11.878073251,9.310541763,29.008947452,2.56475757,5.520707303,0.85494057,1.649354052,10.680622305,0.0,3.3290220500000003,2.526647102,8.319855749,2.62039264,2.279744406,51.92589607,0.0,11.787653336999998,5.636055354,13.887487247,19.392626118,2.789236911,22.99198718,1.139882859,0.824693815,0.910513012,1.61613409,5.8333001079999995,12.669691437,17.256141589000002,0.85494057,0.0,8.385237857,6.839529524,0.85494057,0.910513012,0.0,11.27156635,4.269746692,4.330286373,0.0,0.0,2.590147397,0.036717787,0.131562431,0.069773124,0.078714135,0.00197471,0.135587244,0.0,0.0,0.0,0.0,0.217513772,0.0,1.145644133,0.0,0.07065118,0.043251021,1.702840299,0.518427849,0.003393076,0.0,3.0,3.0
196x196,0.0,0.0,36.047735732,17.60125323,1.820979954,62.906598137,2.731470392,6.590450658,0.0,1.139882859,7.252189444,0.910513012,7.457035308,0.0,0.910513012,1.139882859,1.649354052,0.0,5.450567799,8.201499705,34.202030474000004,40.335111843,23.451060013,0.0,1.649354052,0.0,0.0,0.0,2.47408148,0.0,0.0,1.139882859,12.096260165,24.280277587,0.910513012,1.139882859,16.635636816999998,1.735206827,0.824693815,2.279744406,0.0,1.61613409,0.824693815,0.910513012,0.0,150.75861902,1.139882859,4.625873984,0.910513012,6.460749169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298728334,0.0,0.824693815,0.0,30.789074761000002,0.824693815,0.0,0.0,0.0,3.1044382209999997,6.460749169,0.910513012,67.59687190500001,7.816131402,7.593807228,0.0,38.801951719,85.61073225999999,325.51842184,1.139882859,51.270589772,1.61613409,0.0,5.636055354,10.251981427,0.0,0.0,0.0,0.0,0.0,1.820979954,0.0,0.824693815,1.9645766740000001,7.285409405999999,0.0,2.47408148,1.61613409,1.649354052,0.0,5.520707303,0.0,1.649354052,4.696047066,0.0,2.47408148,2.526647102,6.609976121,0.910513012,2.279744406,51.92589607,0.0,4.948123813,5.636055354,12.177607619,32.414159288,2.789236911,2.47408148,1.139882859,0.824693815,0.910513012,10.867931138,4.12342048,12.669691437,11.27156635,0.0,0.0,8.385237857,0.0,0.0,0.910513012,0.0,11.27156635,2.559867064,0.910513012,0.0,0.0,24.862022157,0.025115972,0.14645576500000002,0.10490099,0.118063784,0.00197471,0.16563888899999998,0.0,0.452947761,0.0,0.157891858,0.141174962,0.0,1.700618742,0.013323,0.00895826,0.033758265999999995,1.59690174,0.5278643390000001,0.025038984,0.0,3.0,3.0
197x197,0.0,1.932715942,12.920920402,25.331972017000002,1.820979954,27.829127619000005,6.596886627,5.8299929090000004,0.0,1.139882859,7.252189444,0.910513012,9.38975125,0.0,0.910513012,1.139882859,3.5820699940000003,0.0,0.824693815,12.06691594,1.820979954,35.709237859,4.948123813,0.0,7.447492422,1.932715942,1.932715942,0.0,2.47408148,0.0,0.0,1.139882859,48.818719585,28.145693822000002,2.8432289539999998,3.072598801,16.635636816999998,5.600623062,0.824693815,2.279744406,0.0,19.01114289,2.757409757,0.910513012,0.0,150.75861902,1.139882859,1.932715942,0.910513012,23.855757969,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,5.231444276,0.0,0.824693815,0.0,18.845316963000002,0.824693815,21.25871045,0.0,3.865416235,5.037154162999999,6.460749169,0.910513012,67.59687190500001,3.190257418,7.593807228,0.0,48.465457286,32.036741072,325.51842184,1.139882859,43.951508666,11.279639657,0.0,5.636055354,10.251981427,0.0,0.0,0.0,0.0,0.0,3.753695896,0.0,0.824693815,1.9645766740000001,18.880462426,0.0,21.802331799999997,9.346852877,61.560953002,5.79813837,5.520707303,1.932715942,1.649354052,4.696047066,0.0,6.339497715,2.526647102,10.475392356,2.8432289539999998,2.279744406,51.92589607,0.0,10.746262182999999,5.636055354,12.177607619,20.47040149,2.789236911,2.47408148,1.139882859,0.824693815,0.910513012,1.61613409,4.12342048,18.467829807,19.002285137,0.0,3.865416235,8.385237857,1.932715942,3.865416235,0.910513012,3.865416235,11.27156635,6.425283299,8.641231799,0.0,0.0,1.735206827,0.025115972,0.131562431,0.069773124,0.058217211000000005,0.020359959,0.135587244,0.0,0.0,0.183308543,0.0,0.159053131,0.146909104,0.9521174640000001,0.0,0.006120041,0.026267389,1.59690174,0.518427849,0.005324667,0.0,3.0,3.0
198x198,0.0,0.0,25.631109952,21.021026591000002,1.820979954,41.216467947,12.135462163,37.366507228,0.0,1.139882859,4.18089166,2.62039264,2.675920524,0.0,15.445110322000001,1.139882859,7.633929290999999,0.0,7.160447427,9.911379333,42.751296671000006,40.335111843,26.015817583,0.85494057,1.649354052,0.85494057,0.85494057,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,16.211714425,2.590147397,0.910513012,1.139882859,11.854522033,4.299964397,0.824693815,2.279744406,0.0,1.61613409,2.534573443,0.910513012,0.0,150.75861902,1.9948234290000002,12.320281656999999,0.910513012,2.534573443,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,10.993136007,0.0,1.679634385,0.0,35.063680464,7.664223338999999,7.694407673,0.0,0.85494057,3.1044382209999997,0.824693815,1.7654535820000001,67.59687190500001,8.671071972,8.448747798,0.85494057,34.369914893,70.410429848,325.51842184,1.9948234290000002,58.110119296,1.61613409,0.85494057,0.0,11.106921997,24.79288964,0.0,0.0,0.0,1.709879628,1.820979954,0.0,0.824693815,3.6744563020000003,6.778923924000001,0.0,11.878073251,9.310541763,29.008947452,2.56475757,5.520707303,0.85494057,1.649354052,10.680622305,0.0,3.3290220500000003,2.526647102,8.319855749,2.62039264,2.279744406,51.92589607,0.0,11.787653336999998,0.0,8.251431893,33.269099858,2.789236911,22.99198718,1.139882859,0.824693815,0.910513012,10.867931138,5.8333001079999995,7.033636082999999,5.984575239,0.85494057,0.0,8.385237857,6.839529524,0.85494057,0.910513012,0.0,0.0,4.269746692,4.330286373,0.0,0.0,25.716962727,0.036717787,0.14645576500000002,0.102051634,0.13508676400000003,0.00197471,0.12373418200000001,0.0,0.452947761,0.0,0.157891858,0.217513772,0.0,1.5895875799999999,0.013323,0.07960943999999999,0.031307087,1.694952704,0.037474092,0.025038984,0.0,3.0,3.0
199x199,0.0,1.932715942,2.504294622,28.751745378000003,1.820979954,6.138997429,16.000878398,36.606049479,0.0,1.139882859,4.18089166,2.62039264,4.608636466,0.0,15.445110322000001,1.139882859,9.566645233,0.0,2.534573443,13.776795567999999,10.370246151,35.709237859,7.512881383,0.85494057,7.447492422,2.787656512,2.787656512,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,52.934173845000004,6.4555636320000005,2.8432289539999998,3.072598801,11.854522033,8.165380632,0.824693815,2.279744406,0.0,19.01114289,4.467289385,0.910513012,0.0,150.75861902,1.9948234290000002,9.627123615,0.910513012,19.929582243,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,12.925851949,0.0,1.679634385,0.0,23.119922666,7.664223338999999,28.953118123,0.0,4.720356805,5.037154162999999,0.824693815,1.7654535820000001,67.59687190500001,4.045197988,8.448747798,0.85494057,44.03342046,16.83643866,325.51842184,1.9948234290000002,50.79103819,11.279639657,0.85494057,0.0,11.106921997,24.79288964,0.0,0.0,0.0,1.709879628,3.753695896,0.0,0.824693815,3.6744563020000003,18.373976944,0.0,31.206323571,17.04126055,88.920546402,8.36289594,5.520707303,2.787656512,1.649354052,10.680622305,0.0,7.194438285,2.526647102,12.185271984,4.553108582,2.279744406,51.92589607,0.0,17.585791707,0.0,8.251431893,21.32534206,2.789236911,22.99198718,1.139882859,0.824693815,0.910513012,1.61613409,5.8333001079999995,12.831774453,13.715294025999999,0.85494057,3.865416235,8.385237857,8.772245466,4.720356805,0.910513012,3.865416235,0.0,8.135162927,12.06100516,0.0,0.0,2.590147397,0.036717787,0.131562431,0.06692376800000001,0.07524019100000001,0.020359959,0.09368253700000001,0.0,0.0,0.183308543,0.0,0.235391941,0.146909104,0.8410863019999999,0.0,0.076771221,0.02381621,1.694952704,0.028037602,0.005324667,0.0,3.0,3.0
