coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,Microglia
200x200,2.183778047,0.96942751,45.728263661,7.560034699,1.6533570789999998,43.115343349999996,0.947690742,9.956663159,0.484704415,2.116343406,10.959139538999999,2.324303098,6.580267468,2.1972470050000004,0.0,6.578117745,24.18617635,1.376612356,0.0,9.510427960000001,3.285027255,10.04462508,0.0,0.484704415,0.0,7.581634232,0.0,2.175510237,6.782864495,0.0,1.227819495,0.96942751,24.637607126000002,26.937688367,0.0,0.0,1.454143763,8.596396942000002,6.790902829,0.0,1.6533570789999998,0.891907941,4.980158571,2.1197274360000002,2.175510237,89.510981156,1.168652664,7.020066066,3.7226124130000002,2.583686412,1.895409533,1.895409533,0.891907941,2.116343406,1.376612356,2.1197274360000002,2.660214652,19.439492312,0.891907941,0.891907941,0.947690742,120.516761197,1.8395986830000002,7.3987337140000005,0.484704415,0.0,26.309525824,1.776574521,0.0,1.291870106,2.601047821,8.655721645,0.0,3.208988358,66.727224394,1.291870106,1.227819495,111.843418324,3.085770916,16.454052366,0.0,0.96942751,7.869987851,1.291870106,0.484704415,0.947690742,1.454143763,3.4371697030000004,0.484704415,3.828867316,0.0,8.306141686,0.0,12.938949596,6.183135182999999,0.484704415,6.522333951,8.931501328,1.291870106,8.007625134,6.795215628,0.0,1.6533570789999998,86.49018175500001,0.0,0.96942751,0.0,167.15196963,31.665780618,24.646625834,2.787317474,0.0,29.872876293999997,3.306764023,7.843146386,0.0,1.376612356,0.484704415,115.90992317000001,26.79946693,8.337232508,10.04364937,0.0,2.843085087,0.0,13.317484707999999,0.947690742,0.0,2.668482462,3.6513957059999997,6.901612312,0.0,0.484704415,1.8395986830000002,24.355043981999998,0.042301809999999995,0.114365764,0.079161496,0.17150067000000002,0.025491347,0.029053158,0.0,0.085128075,0.0,0.0,0.023832839,0.046094696,2.079481446,0.0,0.023309486,0.306788656,0.7746648200000001,0.000742606,0.001060327,0.100167978,3.0,3.0
201x201,1.291870106,3.8593415110000002,30.566081400999998,10.4499487,0.484704415,28.071385624999998,2.392640843,8.172850535,0.484704415,0.947690742,10.620277016,7.454543505,6.580267468,2.1972470050000004,1.444950101,12.911097941,39.886135339999996,1.929654516,0.0,4.835765944,0.947690742,8.260812456,0.0,0.484704415,1.444950101,13.60378258,1.444950101,3.620460338,7.3359066550000005,0.0,1.227819495,0.96942751,14.209683741,20.908554183,0.0,0.0,1.454143763,6.535836337000001,0.947690742,0.0,0.484704415,0.0,15.855181827,1.227819495,2.175510237,84.83631914,6.022148348,3.790821612,1.938799789,4.028636513,1.895409533,1.895409533,0.0,11.304784748,1.929654516,1.227819495,2.660214652,13.133029893,0.0,14.692004197,0.947690742,109.937158191,0.947690742,10.288647715,0.484704415,6.022148348,25.417617883000002,3.221524622,0.0,1.291870106,1.432395157,26.287208794999998,0.0,4.653938459,45.045648435,1.291870106,1.227819495,110.67476565999999,6.2520639099999995,1.291870106,0.0,0.96942751,9.867993911,1.291870106,0.484704415,0.947690742,1.454143763,1.929654516,6.506852763,2.660214652,0.0,10.518369993,0.0,9.370779039999999,3.230669895,1.929654516,4.738521327,6.80883107,1.291870106,5.33184099,6.795215628,6.022148348,22.643138044999997,59.609717575000005,0.0,0.96942751,0.0,205.20112681,30.497127954,25.503925365,1.895409533,0.0,21.443106481999997,0.96942751,13.187588376,0.0,0.484704415,1.929654516,112.40393549000001,12.767982064,3.87764288,4.353179074,0.0,2.843085087,0.0,27.912293661999996,6.96983909,0.0,3.221524622,5.0963458070000005,7.454654472,1.444950101,0.484704415,0.947690742,11.868520902,0.002387402,0.108786521,0.053005871,0.095479017,0.027938531000000003,0.027135732,0.0,0.085128075,0.0,0.0,0.009594788,0.046094696,1.977827622,0.0,0.023309486,0.39430122100000004,0.6690090700000001,0.316408384,0.000391101,0.100167978,3.0,3.0
202x202,1.291870106,2.889914001,6.331273681,9.480521190000001,1.168652664,10.534995098,2.392640843,6.718706772,0.0,2.116343406,9.650849506,6.96983909,3.1872796389999998,1.227819495,1.444950101,12.911097941,42.621997566999994,1.444950101,0.0,9.025723545,3.285027255,6.806668693000001,0.0,0.0,1.444950101,13.60378258,1.444950101,3.620460338,4.912330444,0.0,1.227819495,0.0,11.414542788,9.760687983,0.0,0.0,0.0,7.219784586,6.790902829,0.0,1.168652664,0.0,17.023834491,1.227819495,2.175510237,89.510981156,7.190801012,6.128158125,0.0,4.028636513,1.895409533,1.895409533,0.0,12.473437412,1.444950101,1.227819495,2.175510237,14.215441362,0.0,14.692004197,0.947690742,108.709182777,0.947690742,9.8039433,0.0,6.022148348,24.448190373000003,2.736820207,0.0,1.291870106,2.116343406,29.992443300999998,0.0,3.684510949,14.621522355,1.291870106,1.227819495,111.843418324,6.451289063999999,1.291870106,0.0,0.0,9.867993911,1.291870106,0.0,0.947690742,0.0,2.613602765,6.022148348,3.344162901,0.0,10.518369993,0.0,9.769315764,2.46052277,1.444950101,4.738521327,3.900602097,1.291870106,0.0,6.310511213,6.022148348,23.327086293999997,86.49018175500001,0.0,0.0,0.0,250.36035683,31.665780618,26.699430599,1.895409533,0.0,27.684884168999996,2.337336513,12.702883961000001,0.0,0.0,1.444950101,114.94049566000001,23.884252121,0.0,1.444950101,0.0,2.843085087,0.0,27.427589246999997,6.96983909,0.0,2.736820207,2.672769596,5.515854683,1.444950101,0.0,0.947690742,2.175510237,0.018340362,0.06714328,0.070093968,0.119620638,0.027938531000000003,0.005996232,0.0,0.0,0.0,0.0,0.009594788,0.046094696,1.696008299,0.0,0.023309486,0.40928616500000004,0.7330723630000001,0.31715098999999997,0.001451428,0.100167978,3.0,3.0
203x203,1.291870106,0.96942751,30.566081400999998,7.560034699,1.6533570789999998,30.408722137999998,0.947690742,8.172850535,0.484704415,2.116343406,9.175326915,7.454543505,6.580267468,2.1972470050000004,0.0,5.686209804,34.446039646,0.484704415,0.0,9.510427960000001,3.285027255,8.260812456,0.0,0.484704415,0.0,13.60378258,0.0,2.175510237,5.890956554000001,0.0,1.227819495,0.96942751,14.82575742,18.018640182,0.0,0.0,1.454143763,7.704489001000001,6.790902829,0.0,1.6533570789999998,0.0,17.023834491,1.227819495,2.175510237,89.510981156,7.190801012,6.128158125,1.938799789,2.583686412,1.895409533,1.895409533,0.0,8.138491754,0.484704415,1.227819495,2.660214652,12.304071915,0.0,6.022148348,0.947690742,116.94914083799999,0.947690742,7.3987337140000005,0.484704415,6.022148348,25.417617883000002,1.776574521,0.0,1.291870106,2.601047821,30.961870810999997,0.0,3.208988358,47.106686014,1.291870106,1.227819495,111.843418324,3.085770916,1.291870106,0.0,0.96942751,6.97807991,1.291870106,0.484704415,0.947690742,1.454143763,1.6533570789999998,6.506852763,3.828867316,0.0,4.738521327,0.0,10.263165451999999,4.399322559,0.484704415,4.738521327,5.363880969,1.291870106,5.33184099,6.795215628,6.022148348,13.697032999,86.49018175500001,0.0,0.96942751,0.0,223.14273550000001,31.665780618,16.619281672,1.895409533,0.0,20.953828109,3.306764023,10.297674375,0.0,0.484704415,0.484704415,115.90992317000001,23.902567093000002,3.87764288,2.908228973,0.0,2.843085087,0.0,23.577348003999997,6.96983909,0.0,1.776574521,3.6513957059999997,6.009704371,0.0,0.484704415,0.947690742,11.868520902,0.018340362,0.108786521,0.073976647,0.147596309,0.027938531000000003,0.029053158,0.0,0.085128075,0.0,0.0,0.009594788,0.046094696,2.050072353,0.0,0.023309486,0.306025841,0.7134185650000001,0.006310039999999999,0.001451428,0.100167978,3.0,3.0
204x204,1.291870106,3.8593415110000002,30.566081400999998,10.4499487,1.6533570789999998,24.38657379,2.392640843,8.172850535,0.484704415,2.116343406,10.620277016,1.432395157,6.580267468,2.1972470050000004,1.444950101,12.911097941,32.517121436,1.929654516,0.0,9.510427960000001,3.285027255,8.260812456,0.0,0.484704415,1.444950101,7.581634232,1.444950101,3.620460338,7.3359066550000005,0.0,1.227819495,0.96942751,17.715671421,20.908554183,0.0,0.0,1.454143763,7.704489001000001,6.790902829,0.0,1.6533570789999998,0.0,4.980158571,1.227819495,2.175510237,89.510981156,1.168652664,6.128158125,1.938799789,4.028636513,1.895409533,1.895409533,0.0,6.451289063999999,1.929654516,1.227819495,2.660214652,16.639017573,0.0,8.669855849,0.947690742,116.94914083799999,0.947690742,10.288647715,0.484704415,0.0,25.417617883000002,3.221524622,0.0,1.291870106,2.601047821,6.8719090210000005,0.0,4.653938459,48.551636114999994,1.291870106,1.227819495,111.843418324,7.420716573999999,1.291870106,0.0,0.96942751,9.867993911,1.291870106,0.484704415,0.947690742,1.454143763,3.09830718,0.484704415,3.828867316,0.0,10.518369993,0.0,11.708115552999999,4.399322559,1.929654516,4.738521327,6.80883107,1.291870106,5.33184099,6.795215628,0.0,11.768114788999998,86.49018175500001,0.0,0.96942751,0.0,185.79515177,31.665780618,32.515908012,1.895409533,0.0,29.623683957999997,3.306764023,7.165440028,0.0,0.484704415,1.929654516,115.90992317000001,20.770332746,3.87764288,4.353179074,0.0,2.843085087,0.0,15.868617741999998,0.947690742,0.0,3.221524622,5.0963458070000005,7.454654472,1.444950101,0.484704415,0.947690742,11.868520902,0.01595296,0.108786521,0.066507304,0.144249052,0.025491347,0.029053158,0.0,0.085128075,0.0,0.0,0.009594788,0.046094696,2.337580542,0.0,0.023309486,0.40928616500000004,0.5883227500000001,0.311583556,0.001060327,0.100167978,3.0,3.0
205x205,2.183778047,2.889914001,21.493455941,6.637436103,0.0,27.74141369,1.444950101,16.236540049000002,0.0,0.0,16.325558066,12.202164402000001,1.291870106,1.227819495,1.444950101,8.116796078,26.461935855,4.099534329,1.762676287,2.455651996,0.0,8.457748071,1.762676287,3.525431547,1.444950101,7.784824635,1.444950101,7.960877709,4.856547643,0.0,1.227819495,1.762676287,26.267868422,16.784326635,0.0,0.0,0.0,13.046166956,1.762676287,0.0,0.0,0.891907941,17.617858114,2.1197274360000002,2.990495782,72.27118949000001,6.022148348,0.891907941,5.3092441710000005,4.028636513,0.0,0.0,0.891907941,10.357094006,2.3368580420000002,2.1197274360000002,1.227819495,14.054052466999998,0.891907941,15.583912137999999,3.525431547,93.095404789,0.891907941,4.1177334960000005,0.0,6.022148348,22.364253274,2.736820207,0.0,1.291870106,0.0,28.864270196,0.0,2.736820207,40.36548805300001,1.291870106,2.990495782,103.11046578999999,6.097621944999999,32.319582616,0.0,1.762676287,6.8363683349999995,1.291870106,0.0,0.0,1.762676287,3.228762725,6.022148348,1.227819495,1.762676287,11.110145312,1.762676287,19.737178393,3.07568273,1.444950101,3.546488911,10.993654003,1.291870106,2.675784144,2.519689601,6.022148348,22.158433629999998,56.103258424,0.0,0.0,0.0,213.775566,28.619430674,23.923970502,0.891907941,0.0,31.001095683000003,0.0,19.530500543000002,0.0,0.891907941,1.444950101,93.31528107,21.356542081,7.985021175,10.343046785,0.0,0.0,0.0,33.020409023,7.784824635,0.0,3.6287281480000004,2.672769596,3.5646775370000006,1.444950101,0.0,0.891907941,17.239774122,0.028736252,0.047325623,0.061777384,0.101970179,0.027938531000000003,0.0,0.0,0.0,0.0,0.0,0.110468851,0.046094696,0.797686345,0.0,0.0,0.43323768200000007,1.028735794,0.316408384,0.000391101,0.10211555600000001,3.0,3.0
206x206,2.183778047,0.96942751,45.728263661,4.716949612,0.484704415,47.61514073,0.0,17.690683812000003,0.484704415,0.0,15.850035474999999,12.686868817,4.684857935,2.1972470050000004,0.0,0.891907941,18.285977934,3.139288643,1.762676287,2.940356411,0.0,9.911891833999999,1.762676287,4.0101359620000006,0.0,7.784824635,0.0,6.515927608,5.835173752999999,0.0,1.227819495,2.7321037969999997,29.679083054,25.042278833999998,0.0,0.0,1.454143763,13.530871371,1.762676287,0.0,0.484704415,0.891907941,17.617858114,2.1197274360000002,2.990495782,72.27118949000001,6.022148348,0.891907941,7.24804396,2.583686412,0.0,0.0,0.891907941,6.022148348,1.376612356,2.1197274360000002,1.71252391,12.14268302,0.891907941,6.914056289,3.525431547,101.33536285,0.891907941,1.71252391,0.484704415,6.022148348,23.333680784,1.776574521,0.0,1.291870106,0.484704415,29.833697706,0.0,2.2612976160000002,72.850651712,1.291870106,2.990495782,103.11046578999999,2.7321037969999997,32.319582616,0.0,2.7321037969999997,3.946454334,1.291870106,0.484704415,0.0,3.21682005,2.2685170390000002,6.506852763,1.71252391,1.762676287,5.330296646,1.762676287,20.231028081,5.0144825189999995,0.484704415,3.546488911,12.456932875,1.291870106,8.007625134,3.004394016,6.022148348,12.528380335,56.103258424,0.0,0.96942751,0.0,186.55794466999998,28.619430674,13.843821575,0.891907941,0.0,24.270039623000002,0.96942751,17.125290957,0.0,1.376612356,0.484704415,94.28470858,21.374857053,11.862664055,11.806325657,0.0,0.0,0.0,29.170167779999996,7.784824635,0.0,2.668482462,3.6513957059999997,4.058527225000001,0.0,0.484704415,0.891907941,26.932784787,0.028736252,0.088968864,0.06566006299999999,0.12994585,0.027938531000000003,0.023056926,0.0,0.085128075,0.0,0.0,0.110468851,0.046094696,1.151750399,0.0,0.0,0.32997735800000005,1.009081996,0.005567434,0.000391101,0.10211555600000001,3.0,3.0
207x207,2.183778047,0.0,21.493455941,3.7475221019999996,1.168652664,30.078750203000002,0.0,16.236540049000002,0.0,1.168652664,14.880607965,12.202164402000001,1.291870106,1.227819495,0.0,0.891907941,21.021840161,2.654584228,1.762676287,7.1303140119999995,2.337336513,8.457748071,1.762676287,3.525431547,0.0,7.784824635,0.0,6.515927608,3.411597542,0.0,1.227819495,1.762676287,26.883942101,13.894412633999998,0.0,0.0,0.0,14.21481962,7.605888374,0.0,1.168652664,0.891907941,18.786510778,2.1197274360000002,2.990495782,76.94585150600001,7.190801012,3.229244454,5.3092441710000005,2.583686412,0.0,0.0,0.891907941,7.190801012,0.891907941,2.1197274360000002,1.227819495,13.225094489,0.891907941,6.914056289,3.525431547,100.107387436,0.891907941,1.227819495,0.0,6.022148348,22.364253274,1.291870106,0.0,1.291870106,1.168652664,33.538932212,0.0,1.291870106,42.426525632,1.291870106,2.990495782,104.279118454,2.931328951,32.319582616,0.0,1.762676287,3.946454334,1.291870106,0.0,0.0,1.762676287,2.952465288,6.022148348,2.396472159,1.762676287,5.330296646,1.762676287,20.629564805,4.244335394,0.0,3.546488911,9.548703902,1.291870106,2.675784144,2.519689601,6.022148348,13.212328584,82.98372260400001,0.0,0.0,0.0,231.71717468999998,29.788083338,15.039326809,0.891907941,0.0,30.51181731,2.337336513,16.640586542,0.0,0.891907941,0.0,96.82126875,32.49112711,7.985021175,8.898096684,0.0,0.0,0.0,28.685463364999997,7.784824635,0.0,2.183778047,1.227819495,2.1197274360000002,0.0,0.0,0.891907941,17.239774122,0.044689212,0.047325623,0.08274816,0.154087471,0.027938531000000003,0.001917426,0.0,0.0,0.0,0.0,0.110468851,0.046094696,0.8699310760000001,0.0,0.0,0.34496230200000005,1.073145289,0.006310039999999999,0.001451428,0.10211555600000001,3.0,3.0
208x208,2.183778047,3.8593415110000002,45.728263661,7.606863613,0.484704415,41.592992382,1.444950101,17.690683812000003,0.484704415,0.0,17.294985576,6.664720469000001,4.684857935,2.1972470050000004,1.444950101,8.116796078,16.357059724,4.584238744,1.762676287,2.940356411,0.0,9.911891833999999,1.762676287,4.0101359620000006,1.444950101,1.762676287,1.444950101,7.960877709,7.280123853999999,0.0,1.227819495,2.7321037969999997,32.568997055,27.932192835,0.0,0.0,1.454143763,13.530871371,1.762676287,0.0,0.484704415,0.891907941,5.5741821940000005,2.1197274360000002,2.990495782,72.27118949000001,0.0,0.891907941,7.24804396,4.028636513,0.0,0.0,0.891907941,4.334945658,2.821562457,2.1197274360000002,1.71252391,16.477628678,0.891907941,9.561763789999999,3.525431547,101.33536285,0.891907941,4.602437911000001,0.484704415,0.0,23.333680784,3.221524622,0.0,1.291870106,0.484704415,5.743735916,0.0,3.706247717,74.295601813,1.291870106,2.990495782,103.11046578999999,7.067049454999999,32.319582616,0.0,2.7321037969999997,6.8363683349999995,1.291870106,0.484704415,0.0,3.21682005,3.71346714,0.484704415,1.71252391,1.762676287,11.110145312,1.762676287,21.675978182,5.0144825189999995,1.929654516,3.546488911,13.901882976,1.291870106,8.007625134,3.004394016,0.0,10.599462124999999,56.103258424,0.0,0.96942751,0.0,149.21036094,28.619430674,29.740447915,0.891907941,0.0,32.939895472,0.96942751,13.99305661,0.0,1.376612356,1.929654516,94.28470858,18.242622706,11.862664055,13.251275758,0.0,0.0,0.0,21.461437517999997,1.762676287,0.0,4.113432563000001,5.0963458070000005,5.5034773260000005,1.444950101,0.484704415,0.891907941,26.932784787,0.02634885,0.088968864,0.05819072,0.12659859299999998,0.025491347,0.023056926,0.0,0.085128075,0.0,0.0,0.110468851,0.046094696,1.439258588,0.0,0.0,0.43323768200000007,0.883986181,0.31084095,0.0,0.10211555600000001,3.0,3.0
209x209,2.183778047,2.889914001,21.493455941,6.637436103,1.168652664,24.056601855,1.444950101,16.236540049000002,0.0,1.168652664,16.325558066,6.180016054,1.291870106,1.227819495,1.444950101,8.116796078,19.092921950999997,4.099534329,1.762676287,7.1303140119999995,2.337336513,8.457748071,1.762676287,3.525431547,1.444950101,1.762676287,1.444950101,7.960877709,4.856547643,0.0,1.227819495,1.762676287,29.773856102,16.784326635,0.0,0.0,0.0,14.21481962,7.605888374,0.0,1.168652664,0.891907941,6.742834858,2.1197274360000002,2.990495782,76.94585150600001,1.168652664,3.229244454,5.3092441710000005,4.028636513,0.0,0.0,0.891907941,5.503598321999999,2.3368580420000002,2.1197274360000002,1.227819495,17.560040147,0.891907941,9.561763789999999,3.525431547,100.107387436,0.891907941,4.1177334960000005,0.0,0.0,22.364253274,2.736820207,0.0,1.291870106,1.168652664,9.448970422,0.0,2.736820207,43.871475733000004,1.291870106,2.990495782,104.279118454,7.266274608999999,32.319582616,0.0,1.762676287,6.8363683349999995,1.291870106,0.0,0.0,1.762676287,4.397415389,0.0,2.396472159,1.762676287,11.110145312,1.762676287,22.074514906,4.244335394,1.444950101,3.546488911,10.993654003,1.291870106,2.675784144,2.519689601,0.0,11.283410373999999,82.98372260400001,0.0,0.0,0.0,194.36959095999998,29.788083338,30.935953149,0.891907941,0.0,39.181673159,2.337336513,13.508352195,0.0,0.891907941,1.444950101,96.82126875,29.358892763,7.985021175,10.343046785,0.0,0.0,0.0,20.976733102999997,1.762676287,0.0,3.6287281480000004,2.672769596,3.5646775370000006,1.444950101,0.0,0.891907941,17.239774122,0.042301809999999995,0.047325623,0.075278817,0.15074021399999998,0.025491347,0.001917426,0.0,0.0,0.0,0.0,0.110468851,0.046094696,1.157439265,0.0,0.0,0.44822262600000007,0.9480494740000001,0.311583556,0.001060327,0.10211555600000001,3.0,3.0
210x210,2.183778047,0.96942751,45.728263661,4.716949612,1.6533570789999998,43.930328894999995,0.0,17.690683812000003,0.484704415,1.168652664,15.850035474999999,6.664720469000001,4.684857935,2.1972470050000004,0.0,0.891907941,10.916964029999999,3.139288643,1.762676287,7.615018427,2.337336513,9.911891833999999,1.762676287,4.0101359620000006,0.0,1.762676287,0.0,6.515927608,5.835173752999999,0.0,1.227819495,2.7321037969999997,33.185070734,25.042278833999998,0.0,0.0,1.454143763,14.699524035,7.605888374,0.0,1.6533570789999998,0.891907941,6.742834858,2.1197274360000002,2.990495782,76.94585150600001,1.168652664,3.229244454,7.24804396,2.583686412,0.0,0.0,0.891907941,1.168652664,1.376612356,2.1197274360000002,1.71252391,15.6486707,0.891907941,0.891907941,3.525431547,108.34734549699999,0.891907941,1.71252391,0.484704415,0.0,23.333680784,1.776574521,0.0,1.291870106,1.6533570789999998,10.418397932000001,0.0,2.2612976160000002,76.356639392,1.291870106,2.990495782,104.279118454,3.9007564609999994,32.319582616,0.0,2.7321037969999997,3.946454334,1.291870106,0.484704415,0.0,3.21682005,3.4371697030000004,0.484704415,2.881176574,1.762676287,5.330296646,1.762676287,22.568364594000002,6.183135182999999,0.484704415,3.546488911,12.456932875,1.291870106,8.007625134,3.004394016,0.0,1.6533570789999998,82.98372260400001,0.0,0.96942751,0.0,167.15196963,29.788083338,20.855804222,0.891907941,0.0,32.450617099,3.306764023,11.103142608999999,0.0,1.376612356,0.484704415,97.79069626,29.377207735,11.862664055,11.806325657,0.0,0.0,0.0,17.126491859999998,1.762676287,0.0,2.668482462,3.6513957059999997,4.058527225000001,0.0,0.484704415,0.891907941,26.932784787,0.042301809999999995,0.088968864,0.079161496,0.17871588500000002,0.025491347,0.024974352,0.0,0.085128075,0.0,0.0,0.110468851,0.046094696,1.511503319,0.0,0.0,0.34496230200000005,0.9283956760000001,0.000742606,0.001060327,0.10211555600000001,3.0,3.0
211x211,1.291870106,3.8593415110000002,30.566081400999998,7.606863613,0.484704415,28.886371169999997,1.444950101,15.906871188,0.484704415,0.0,15.511172951999999,11.794960876,4.684857935,2.1972470050000004,1.444950101,7.224888137,26.61692302,3.692330803,1.762676287,2.940356411,0.0,8.12807921,1.762676287,4.0101359620000006,1.444950101,7.784824635,1.444950101,7.960877709,6.388215913,0.0,1.227819495,2.7321037969999997,22.757147349,19.01314465,0.0,0.0,1.454143763,12.63896343,1.762676287,0.0,0.484704415,0.0,17.617858114,1.227819495,2.990495782,72.27118949000001,6.022148348,0.0,5.464231336,4.028636513,0.0,0.0,0.0,10.357094006,1.929654516,1.227819495,1.71252391,9.342208281,0.0,14.692004197,3.525431547,97.76774249099999,0.0,4.602437911000001,0.484704415,6.022148348,22.441772843,3.221524622,0.0,1.291870106,0.484704415,28.049885082,0.0,3.706247717,54.675063433,1.291870106,2.990495782,103.11046578999999,7.067049454999999,17.157400356,0.0,2.7321037969999997,5.944460394,1.291870106,0.484704415,0.0,3.21682005,1.929654516,6.506852763,1.71252391,1.762676287,7.542524953,1.762676287,19.000194038000004,3.230669895,1.929654516,1.762676287,10.334262617,1.291870106,5.33184099,3.004394016,6.022148348,22.643138044999997,56.103258424,0.0,0.96942751,0.0,205.20112681,28.619430674,21.713103753,0.0,0.0,24.020847287000002,0.96942751,16.447584599,0.0,0.484704415,1.929654516,94.28470858,15.345722869,7.403074427,6.1158553609999995,0.0,0.0,0.0,31.721300813999996,7.784824635,0.0,3.221524622,5.0963458070000005,4.611569385,1.444950101,0.484704415,0.0,14.446261707,0.002387402,0.083389621,0.053005871,0.102694232,0.027938531000000003,0.023056926,0.0,0.085128075,0.0,0.0,0.0962308,0.046094696,1.409849495,0.0,0.0,0.43247486700000004,0.8227399260000001,0.316408384,0.000391101,0.10211555600000001,3.0,3.0
212x212,1.291870106,2.889914001,6.331273681,6.637436103,1.168652664,11.349980643,1.444950101,14.452727425,0.0,1.168652664,14.541745442,11.310256461,1.291870106,1.227819495,1.444950101,7.224888137,29.352785247,3.207626388,1.762676287,7.1303140119999995,2.337336513,6.673935447,1.762676287,3.525431547,1.444950101,7.784824635,1.444950101,7.960877709,3.9646397020000004,0.0,1.227819495,1.762676287,19.962006396,7.86527845,0.0,0.0,0.0,13.322911679,7.605888374,0.0,1.168652664,0.0,18.786510778,1.227819495,2.990495782,76.94585150600001,7.190801012,2.337336513,3.525431547,4.028636513,0.0,0.0,0.0,11.52574667,1.444950101,1.227819495,1.227819495,10.42461975,0.0,14.692004197,3.525431547,96.539767077,0.0,4.1177334960000005,0.0,6.022148348,21.472345333,2.736820207,0.0,1.291870106,1.168652664,31.755119588,0.0,2.736820207,24.250937353,1.291870106,2.990495782,104.279118454,7.266274608999999,17.157400356,0.0,1.762676287,5.944460394,1.291870106,0.0,0.0,1.762676287,2.613602765,6.022148348,2.396472159,1.762676287,7.542524953,1.762676287,19.398730762000003,2.46052277,1.444950101,1.762676287,7.426033644,1.291870106,0.0,2.519689601,6.022148348,23.327086293999997,82.98372260400001,0.0,0.0,0.0,250.36035683,29.788083338,22.908608987,0.0,0.0,30.262624974,2.337336513,15.962880184,0.0,0.0,1.444950101,96.82126875,26.461992926,3.525431547,3.207626388,0.0,0.0,0.0,31.236596398999996,7.784824635,0.0,2.736820207,2.672769596,2.672769596,1.444950101,0.0,0.0,4.7532510420000005,0.018340362,0.04174638,0.070093968,0.126835853,0.027938531000000003,0.001917426,0.0,0.0,0.0,0.0,0.0962308,0.046094696,1.128030172,0.0,0.0,0.44745981100000004,0.8868032190000001,0.31715098999999997,0.001451428,0.10211555600000001,3.0,3.0
