coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial2
209x209,1.319831857,9.084524096,55.556224435999994,16.573405859,0.34548853,76.130576992,10.450505731000002,13.719888946,1.294457406,0.0,15.231874152999998,0.0,50.261151358000006,0.628845904,0.0,0.0,7.939813859,1.319831857,6.549177294000001,17.489298961,32.38105052,10.755287129,19.131782104,0.34548853,6.1436269,4.289031957,1.932715942,4.403967012,3.489777214,0.34548853,1.0364793,0.0,53.681010293,39.954453623000006,1.932715942,2.561561846,7.868099967999999,6.454305017,0.0,1.257719583,1.319831857,18.023854703999998,15.593828177999999,0.34548853,0.0,29.114314763000003,0.628845904,9.776324612,3.650773421,50.064373851,0.0,1.294457406,1.294457406,3.52650202,0.0,21.887556353999997,12.286038973,15.483225294,0.0,0.0,1.257719583,54.189957722,3.8974328710000004,27.966181901000002,0.0,4.210904765,9.367899459,5.981543884,0.0,10.259410055,13.282112523999999,6.7348913669999995,0.0,20.935071917000002,121.45404953300002,65.614556374,1.257719583,27.501778791,11.674341833,0.628845904,5.981543884,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,1.985443359,5.150450628000001,1.0364793,1.319831857,0.628845904,20.437536836,1.0364793,26.629779613,10.973881728999999,124.79191537999999,11.567956162,10.038215285,4.351171987,4.563003852,5.140981291,0.0,4.556402188,187.81410351,15.778851286999998,2.278204472,0.628845904,1.985443359,1.6653252040000002,8.092337253,6.610389788,6.610389788,19.077736127999998,0.974334434,0.0,0.0,0.34548853,1.319831857,27.534469857,4.588424393,17.183400815,29.49623408,0.34548853,4.210904765,0.690985953,6.506963603,6.825198845000001,0.690985953,6.825198845000001,19.706531155,4.556402188,9.3339269,0.0,0.0,33.92951276,0.0,0.060329335,0.051246324999999995,0.16516560500000002,0.018385249,0.09193762899999999,0.0,0.625375652,0.183308543,0.157891858,0.017878169,0.146909104,3.6223458209999997,0.013323,0.04369128,0.044723576,0.02667062,0.499826737,0.023577499,0.0,3.0,3.0
210x210,1.319831857,5.201262388,53.808616349999994,16.508388064000002,0.34548853,78.654447979,9.091115010000001,11.97228086,0.0,0.0,16.008143692999997,0.0,55.760648878,0.628845904,0.0,0.841280696,8.327919884,2.1611125529999997,5.254719888,7.975243377,32.38105052,10.755287129,19.131782104,0.34548853,6.1436269,4.289031957,2.773996638,3.109509606,3.489777214,0.34548853,1.0364793,0.0,56.20488128,42.47832461000001,1.932715942,2.561561846,7.868099967999999,4.706696931,0.0,1.257719583,1.319831857,18.023854703999998,7.308710530000001,0.34548853,0.0,27.819857357,1.4701266,7.18743583,2.356316015,41.845607771999994,0.841280696,0.0,0.841280696,2.232044614,0.0,21.887556353999997,12.286038973,10.240520325,0.0,0.0,1.257719583,45.385304602,4.738713567,25.377293119,0.0,5.0521854610000005,5.484637751,5.981543884,0.0,7.670521272999999,13.217094729,7.511160907,0.0,21.776352613,125.91895561200002,36.68069971,1.257719583,28.731192371999995,11.674341833,0.628845904,5.981543884,8.42363179,1.257719583,1.0364793,0.34548853,0.0,0.690985953,3.4028425419999997,1.0364793,1.319831857,0.628845904,21.278817531999998,1.0364793,24.882171526999997,9.679424323,123.82261039,7.684694454000001,15.862151839,5.192452683,3.268546446,1.257719583,0.0,4.556402188,140.81835458999998,19.144009609,2.278204472,0.628845904,1.5322666489999999,2.5066059,10.61620824,7.451670484,7.451670484,21.601607114999997,0.974334434,0.841280696,0.0,0.34548853,1.319831857,29.217033288,4.588424393,18.024681510999997,23.024008059,0.34548853,4.210904765,0.690985953,2.623701895,5.530741439000001,1.5322666489999999,7.213304870000001,17.117642373000002,4.556402188,10.175207596,0.0,0.0,29.593048140999997,0.0,0.068245042,0.088500042,0.18469369900000002,0.018385249,0.12318938700000001,0.0,0.6428979189999999,0.183308543,0.157891858,0.017878169,0.146909104,3.711759946,0.013323,0.04369128,0.044723576,0.02667062,0.499826737,0.032740687,0.0,3.0,3.0
211x211,0.0,8.415791139,39.128456701,12.843478556,0.0,65.311749692,11.572454473,13.221365239999999,1.294457406,0.0,19.38964307,0.0,54.537821715999996,1.299905543,0.0,0.841280696,6.2096423220000005,2.141186239,5.92033139,20.261723578999998,33.680956063000004,5.9257795269999995,18.5029362,0.0,5.79813837,1.932715942,4.073902181,1.294457406,5.199690368,0.0,0.0,0.0,50.517896757,28.934357982,1.932715942,1.932715942,5.636055354,7.295585713,0.0,0.0,0.0,17.3950088,19.547963723,0.0,0.0,1.294457406,0.841280696,9.147478708,1.294457406,34.232297168,0.841280696,1.294457406,2.135738102,6.494147774,0.0,21.25871045,12.894958563,12.223162885,1.299905543,0.0,0.0,41.974035380000004,2.141186239,23.847599232,0.0,4.706696931,5.81597765,8.235868843,0.0,2.588888782,16.238266556,8.553860593,0.0,21.776352613,96.95865360100001,30.616418055999997,0.0,15.002841383,10.96341111,1.299905543,5.636055354,2.588888782,1.294457406,0.0,0.0,0.0,3.894270895,5.3628854200000005,0.0,0.0,0.0,18.07238907,0.0,22.758419798,9.025176193,210.69349779,9.681400078,12.301619661,5.3738101270000005,1.294457406,3.883261708,0.0,3.865416235,99.38228286,9.830388046,1.932715942,0.0,2.135738102,0.841280696,8.322009357,6.47733605,9.077149539,33.932751519,0.0,0.841280696,0.0,0.0,0.0,10.934360479,1.299905543,12.27547442,26.774416701000003,0.0,3.865416235,0.0,5.81597765,5.159873641,0.841280696,6.842437072,19.0601455,5.165321778,8.571999482999999,0.0,0.0,29.145841340999997,0.0,0.118091159,0.08077267199999999,0.14791964700000002,0.018385249,0.17538051600000001,0.0,0.869482875,0.183308543,0.157891858,0.017878169,0.146909104,4.344613606999999,0.013323,0.015078300999999999,0.035705143,0.007887595,0.499826737,0.032740687,0.0,3.0,3.0
212x212,0.628845904,10.302347223,42.689119039,13.463896253000001,0.0,68.447507156,9.67742939,13.637804126999999,1.294457406,0.0,18.539927257000002,0.0,52.369006926,1.9287514469999998,0.0,0.0,5.7847984740000005,1.9287514469999998,6.549177294000001,21.306998967,33.680956063000004,10.327722561,19.131782104,0.0,5.79813837,2.561561846,3.232621485,1.294457406,8.343979052,0.0,0.0,0.0,49.880581854,32.699017906,1.932715942,2.561561846,7.522611438,6.454305017,0.0,1.257719583,0.628845904,18.023854703999998,16.811651304999998,0.0,0.0,23.931873486,0.628845904,9.776324612,1.92330331,40.308369314000004,0.0,1.294457406,1.294457406,8.380703858,0.0,21.887556353999997,12.894958563,14.101234932,1.299905543,0.0,1.257719583,45.3049912,3.815348052,27.620693371,0.0,3.865416235,8.331420159,8.235868843,0.0,8.877419693,18.745266027,5.188702271,0.0,20.935071917000002,104.88704435100001,58.70467446,1.257719583,21.282895842,11.592257014,1.9287514469999998,5.636055354,8.248517233,2.5521769890000003,0.0,0.0,0.0,3.894270895,5.150450628000001,0.0,0.628845904,0.628845904,19.746550883,0.0,23.174858685,10.282895776,185.41062863000002,11.567956162,8.919664783,4.532529431,3.1810134899999998,5.140981291,0.0,3.865416235,169.14004943999998,15.26915517,1.932715942,0.628845904,1.294457406,0.628845904,7.055857953,6.264901258,8.864714747,33.295436615999996,0.628845904,0.0,0.0,0.0,0.628845904,13.024891187,3.815348052,12.691913307,28.032136284000003,0.0,3.865416235,0.0,5.81597765,5.788719545,0.0,5.788719545,22.833239639000002,5.165321778,8.98843837,0.0,0.0,30.820003154,0.0,0.10436900299999999,0.043518955,0.144415343,0.018385249,0.124147481,0.0,0.744560959,0.183308543,0.157891858,0.017878169,0.146909104,4.008209839999999,0.013323,0.04369128,0.044723576,0.007887595,0.499826737,0.023577499,0.0,3.0,3.0
213x213,0.628845904,6.419085515000001,40.941510953,13.398878457999999,0.0,70.97137814300001,8.318038669,11.890196041,0.0,0.0,19.316196797,0.0,57.868504446,1.9287514469999998,0.0,0.841280696,6.172904499,2.770032143,5.254719888,11.792943383,33.680956063000004,10.327722561,19.131782104,0.0,5.79813837,2.561561846,4.073902181,0.0,8.343979052,0.0,0.0,0.0,52.404452841,35.222888893000004,1.932715942,2.561561846,7.522611438,4.706696931,0.0,1.257719583,0.628845904,18.023854703999998,8.526533657,0.0,0.0,22.63741608,1.4701266,7.18743583,0.628845904,32.089603235,0.841280696,0.0,0.841280696,7.086246451999999,0.0,21.887556353999997,12.894958563,8.858529963,1.299905543,0.0,1.257719583,36.500338080000006,4.656628748,25.031804589,0.0,4.706696931,4.448158451,8.235868843,0.0,6.288530911,18.680248232,5.964971811,0.0,21.776352613,109.35195043000002,29.770817796,1.257719583,22.512309422999998,11.592257014,1.9287514469999998,5.636055354,5.659628451,1.257719583,0.0,0.0,0.0,2.599813489,3.4028425419999997,0.0,0.628845904,0.628845904,20.587831579,0.0,21.427250598999997,8.98843837,184.44132364,7.684694454000001,14.743601336999998,5.3738101270000005,1.886556084,1.257719583,0.0,3.865416235,122.14430052,18.634313491999997,1.932715942,0.628845904,0.841280696,1.4701266,9.57972894,7.106181954,9.705995443,35.819307603,0.628845904,0.841280696,0.0,0.0,0.628845904,14.707454618,3.815348052,13.533194003,21.559910263000003,0.0,3.865416235,0.0,1.932715942,4.494262139,0.841280696,6.17682557,20.244350857,5.165321778,9.829719066,0.0,0.0,26.483538534999997,0.0,0.11228471000000001,0.08077267199999999,0.163943437,0.018385249,0.155399239,0.0,0.7620832259999999,0.183308543,0.157891858,0.017878169,0.146909104,4.0976239649999995,0.013323,0.04369128,0.044723576,0.007887595,0.499826737,0.032740687,0.0,3.0,3.0
214x214,0.628845904,7.702533733999999,42.230494191999995,15.98776724,0.0,69.6714726,10.901394834000001,13.17917928,1.294457406,0.0,14.105544967,0.0,63.003471906,0.628845904,0.0,0.841280696,6.167456362,1.4701266,6.549177294000001,16.948589294999998,32.38105052,9.027817018,19.131782104,0.0,5.79813837,2.561561846,2.773996638,1.294457406,3.144288684,0.0,0.0,0.0,52.404452841,35.222888893000004,1.932715942,2.561561846,7.522611438,7.295585713,0.0,1.257719583,0.628845904,18.023854703999998,17.576996138,0.0,0.0,23.931873486,1.4701266,9.776324612,1.92330331,39.849744466999994,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,21.887556353999997,11.59505302,16.625105919,0.0,0.0,1.257719583,48.135359622,3.356723205,27.620693371,0.0,4.706696931,8.331420159,5.636055354,0.0,8.877419693,14.769504211000001,5.954047104000001,0.0,21.776352613,110.62448608300001,59.545955156,1.257719583,23.806766828999997,10.292351471,0.628845904,5.636055354,8.248517233,2.5521769890000003,0.0,0.0,0.0,1.294457406,5.991731324000001,0.0,0.628845904,0.628845904,20.587831579,0.0,24.016139381,10.282895776,149.17728418000002,11.567956162,16.032584575999998,2.773996638,3.1810134899999998,5.140981291,0.0,3.865416235,162.18427221000002,16.034500002999998,1.932715942,0.628845904,2.135738102,1.4701266,9.57972894,7.106181954,7.106181954,20.219616752999997,0.628845904,0.841280696,0.0,0.0,0.628845904,14.707454618,2.515442509,13.533194003,26.732230741000002,0.0,3.865416235,0.0,5.81597765,5.788719545,0.841280696,7.471282976,17.633549271,3.865416235,9.829719066,0.0,0.0,31.661283849999997,0.0,0.093866267,0.075230939,0.196478955,0.018385249,0.143170664,0.0,0.782811689,0.183308543,0.157891858,0.017878169,0.146909104,4.395506879,0.013323,0.04369128,0.044723576,0.007887595,0.499826737,0.032740687,0.0,3.0,3.0
215x215,0.690985953,9.797781501,42.037561165,16.848890536,0.34548853,50.080723894,20.525557141,44.538131476000004,1.294457406,0.0,17.444674472000003,1.709879628,37.014386384,1.299905543,14.53459731,0.0,13.966575057999998,1.990891496,7.630211018,22.512312873,42.230222260000005,7.653249638,21.06769377,1.2004291,6.1436269,4.515126623,4.087562054999999,5.258907582,5.545178898,0.34548853,1.0364793,0.85494057,55.909908469,11.975792521999999,1.932715942,1.932715942,1.2004291,9.019062587,0.0,0.0,0.690985953,17.3950088,19.274675391,0.34548853,0.0,6.476898683,0.85494057,16.841886381,3.021927517,40.520750826,0.0,2.149397976,1.294457406,7.694576874,0.85494057,22.968590078,14.440885086,18.775689933,1.299905543,0.85494057,0.0,52.303239183,9.521425428999999,31.887495435,0.0,5.065845335,6.8524569500000005,2.945302019,0.85494057,3.9708791440000004,15.605815438999999,10.189645426,0.85494057,16.503035091,92.587914639,36.685019274,0.85494057,25.537382869,12.345401471999999,2.154846113,0.34548853,6.207832691,26.087347045999998,1.0364793,0.34548853,0.0,6.295136476000001,4.521604724,1.0364793,0.690985953,1.709879628,17.415608844999998,1.0364793,34.776051800999994,17.410569819,213.66772239,12.246157648,6.30725037,7.805926046,2.676447768,9.867836947,0.0,5.411342758,125.01211416000001,11.284618958000001,3.9880841,0.0,1.985443359,1.0364793,13.674147194,0.34548853,4.655181647,33.645811464,0.34548853,20.5179057,0.0,0.34548853,0.690985953,23.761375718,5.082767055,10.289625877999999,24.251428929,1.2004291,4.210904765,0.690985953,13.346493126999999,7.051293511,0.690985953,6.196352941000001,9.861561034,7.566187359000001,11.495980678,0.0,0.0,32.269010821,0.011601815,0.084554227,0.053938702,0.133629277,0.018385249,0.08224277399999999,0.0,0.712046838,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.4604213870000002,0.013323,0.085729481,0.033253964000000004,0.124721584,0.00943649,0.023577499,0.0,3.0,3.0
216x216,0.690985953,5.914519793,40.289953079,16.783872741,0.34548853,52.604594881000004,19.16616642,42.790523390000004,0.0,0.0,18.220944012,1.709879628,42.513883904,1.299905543,14.53459731,0.841280696,14.354681083,2.832172192,6.3357536119999995,12.998257289,42.230222260000005,7.653249638,21.06769377,1.2004291,6.1436269,4.515126623,4.9288427509999995,3.964450176,5.545178898,0.34548853,1.0364793,0.85494057,58.433779456,14.499663509,1.932715942,1.932715942,1.2004291,7.271454501,0.0,0.0,0.690985953,17.3950088,10.989557742999999,0.34548853,0.0,5.182441277,1.696221266,14.252997598999999,1.727470111,32.301984747,0.841280696,0.85494057,0.841280696,6.400119468,0.85494057,22.968590078,14.440885086,13.532984964,1.299905543,0.85494057,0.0,43.498586063000005,10.362706124999999,29.298606653,0.0,5.907126031,2.969195242,2.945302019,0.85494057,1.381990362,15.540797644,10.965914966,0.85494057,17.344315787,97.052820718,7.75116261,0.85494057,26.76679645,12.345401471999999,2.154846113,0.34548853,3.618943909,24.79288964,1.0364793,0.34548853,0.0,5.00067907,2.773996638,1.0364793,0.690985953,1.709879628,18.256889540999996,1.0364793,33.028443714999995,16.116112413,212.6984174,8.36289594,12.131186924,8.647206742,1.381990362,5.984575239,0.0,5.411342758,78.01636524,14.649777280000002,3.9880841,0.0,1.5322666489999999,1.877759996,16.198018181,1.186769226,5.496462343,36.169682451,0.34548853,21.359186396,0.0,0.34548853,0.690985953,25.443939149,5.082767055,11.130906573999999,17.779202908,1.2004291,4.210904765,0.690985953,9.463231419,5.756836105,1.5322666489999999,6.584458966000001,7.272672252,7.566187359000001,12.337261374,0.0,0.0,27.932546201999997,0.011601815,0.092469934,0.091192419,0.15315737100000001,0.018385249,0.11349453200000001,0.0,0.7295691049999999,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.549835512,0.013323,0.085729481,0.033253964000000004,0.124721584,0.00943649,0.032740687,0.0,3.0,3.0
217x217,1.319831857,7.801075877000001,43.850615417,17.404290438,0.34548853,55.740352345000005,17.271141337,43.206962277,0.0,0.0,17.371228199,1.709879628,40.345069114,1.9287514469999998,14.53459731,0.0,13.929837234999999,2.6197374,6.964599516,14.043532677,42.230222260000005,12.055192672,21.696539674,1.2004291,6.1436269,5.143972527,4.087562054999999,3.964450176,8.689467581999999,0.34548853,1.0364793,0.85494057,57.796464553,18.264323432999998,1.932715942,2.561561846,3.086985184,6.430173805,0.0,1.257719583,1.319831857,18.023854703999998,8.253245325,0.34548853,0.0,27.819857357,1.483786474,14.881843502999999,2.356316015,38.378056893,0.0,0.85494057,0.0,8.286675552,0.85494057,23.597435981999997,14.440885086,15.411057011,1.299905543,0.85494057,1.257719583,46.829541883000005,12.036867937999999,33.071700792,0.0,5.065845335,5.484637751,2.945302019,0.85494057,7.670521272999999,18.047797114999998,7.6007566440000005,0.85494057,16.503035091,104.98121146800001,35.839419014,2.112660153,33.046850909,12.974247376,2.783692017,0.34548853,9.27857236,26.050609223,1.0364793,0.34548853,0.0,5.00067907,2.561561846,1.0364793,1.319831857,2.3387255319999998,19.931051353999997,1.0364793,33.44488260199999,17.373831996,187.41554824000002,10.249452024,8.749232046,7.805926046,3.268546446,7.242294822,0.0,5.411342758,147.77413181999998,20.088544404,3.9880841,0.628845904,0.690985953,1.6653252040000002,14.931866777,0.974334434,5.284027551,35.532367547999996,0.974334434,20.5179057,0.0,0.34548853,1.319831857,27.534469857,7.598209563999999,11.547345460999999,19.036922491,1.2004291,4.210904765,0.690985953,9.463231419,6.385682009,0.690985953,5.530741439000001,11.045766390999999,7.566187359000001,12.753700261,0.0,0.0,29.606708015,0.011601815,0.07874777799999999,0.053938702,0.149653067,0.018385249,0.062261497,0.0,0.6046471889999999,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.2134317450000003,0.013323,0.11434245999999999,0.042272397,0.124721584,0.00943649,0.023577499,0.0,3.0,3.0
218x218,0.690985953,7.1979680120000005,41.578936318,19.372761522999998,0.34548853,51.304689338,21.749522584999998,44.079506629,1.294457406,0.0,13.010292182,1.709879628,47.648851363999995,0.0,14.53459731,0.841280696,14.349232945999999,1.5322666489999999,7.630211018,18.153903201,40.930316717000004,6.353344095,21.06769377,1.2004291,6.1436269,4.515126623,3.628937208,5.258907582,0.34548853,0.34548853,1.0364793,0.85494057,58.433779456,14.499663509,1.932715942,1.932715942,1.2004291,9.860343283,0.0,0.0,0.690985953,17.3950088,20.040020224,0.34548853,0.0,6.476898683,1.696221266,16.841886381,3.021927517,40.062125979,0.841280696,2.149397976,2.135738102,2.4948865060000003,0.85494057,22.968590078,13.140979543,21.299560919999998,0.0,0.85494057,0.0,55.133607605,9.062800582,31.887495435,0.0,5.907126031,6.8524569500000005,0.34548853,0.85494057,3.9708791440000004,11.630053623,10.954990258999999,0.85494057,17.344315787,98.325356371,37.52629997,0.85494057,28.061253856,11.045495929,0.85494057,0.34548853,6.207832691,26.087347045999998,1.0364793,0.34548853,0.0,3.695322987,5.3628854200000005,1.0364793,0.690985953,1.709879628,18.256889540999996,1.0364793,35.61733249699999,17.410569819,177.43437794000002,12.246157648,13.420170163,6.047393253,2.676447768,9.867836947,0.0,5.411342758,118.05633693,12.049963791,3.9880841,0.0,2.826724055,1.877759996,16.198018181,1.186769226,2.896648854,20.569991600999998,0.34548853,21.359186396,0.0,0.34548853,0.690985953,25.443939149,3.7828615119999998,11.130906573999999,22.951523385999998,1.2004291,4.210904765,0.690985953,13.346493126999999,7.051293511,1.5322666489999999,7.878916372000001,4.661870666,6.266281816,12.337261374,0.0,0.0,33.110291517,0.011601815,0.074051491,0.085650686,0.185692889,0.018385249,0.10126595699999999,0.0,0.750297568,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.847718426,0.013323,0.085729481,0.033253964000000004,0.124721584,0.00943649,0.032740687,0.0,3.0,3.0
219x219,1.319831857,9.084524096,45.139598656,19.99317922,0.34548853,54.440446802,19.854497501999997,44.495945516000006,1.294457406,0.0,12.160576369,1.709879628,45.480036573999996,0.628845904,14.53459731,0.0,13.924389097999999,1.319831857,8.259056922,19.199178589,40.930316717000004,10.755287129,21.696539674,1.2004291,6.1436269,5.143972527,2.787656512,5.258907582,3.489777214,0.34548853,1.0364793,0.85494057,57.796464553,18.264323432999998,1.932715942,2.561561846,3.086985184,9.019062587,0.0,1.257719583,1.319831857,18.023854703999998,17.303707806,0.34548853,0.0,29.114314763000003,1.483786474,17.470732284999997,3.650773421,46.138198125,0.0,2.149397976,1.294457406,4.381442590000001,0.85494057,23.597435981999997,13.140979543,23.177632967,0.0,0.85494057,1.257719583,58.464563425,10.736962394999999,35.660589574,0.0,5.065845335,9.367899459,0.34548853,0.85494057,10.259410055,14.137053093999999,7.589831937,0.85494057,16.503035091,106.253747121,65.614556374,2.112660153,34.341308315,11.674341833,1.483786474,0.34548853,11.867461142,27.345066628999998,1.0364793,0.34548853,0.0,3.695322987,5.150450628000001,1.0364793,1.319831857,2.3387255319999998,19.931051353999997,1.0364793,36.03377138399999,18.668289402,152.15150878000003,14.132713732000001,10.038215285,5.206112557,4.563003852,11.12555653,0.0,5.411342758,187.81410351,17.488730914999998,3.9880841,0.628845904,1.985443359,1.6653252040000002,14.931866777,0.974334434,2.6842140619999997,19.932676697999998,0.974334434,20.5179057,0.0,0.34548853,1.319831857,27.534469857,6.298304021,11.547345460999999,24.209242968999998,1.2004291,4.210904765,0.690985953,13.346493126999999,7.680139415,0.690985953,6.825198845000001,8.434964805,6.266281816,12.753700261,0.0,0.0,34.784453330000005,0.011601815,0.060329335,0.048396969,0.182188585,0.018385249,0.050032921999999994,0.0,0.625375652,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.511314659,0.013323,0.11434245999999999,0.042272397,0.124721584,0.00943649,0.023577499,0.0,3.0,3.0
220x220,1.319831857,5.201262388,43.39199057,19.928161425,0.34548853,56.964317789000006,18.495106780999997,42.74833743000001,0.0,0.0,12.936845908999999,1.709879628,50.979534094,0.628845904,14.53459731,0.841280696,14.312495123,2.1611125529999997,6.964599516,9.685123005,40.930316717000004,10.755287129,21.696539674,1.2004291,6.1436269,5.143972527,3.628937208,3.964450176,3.489777214,0.34548853,1.0364793,0.85494057,60.32033554,20.78819442,1.932715942,2.561561846,3.086985184,7.271454501,0.0,1.257719583,1.319831857,18.023854703999998,9.018590158,0.34548853,0.0,27.819857357,2.32506717,14.881843502999999,2.356316015,37.919432046,0.841280696,0.85494057,0.841280696,3.086985184,0.85494057,23.597435981999997,13.140979543,17.934927998,0.0,0.85494057,1.257719583,49.659910305000004,11.578243091,33.071700792,0.0,5.907126031,5.484637751,0.34548853,0.85494057,7.670521272999999,14.072035299,8.366101477,0.85494057,17.344315787,110.7186532,36.68069971,2.112660153,35.570721896,11.674341833,1.483786474,0.34548853,9.27857236,26.050609223,1.0364793,0.34548853,0.0,2.4008655809999997,3.4028425419999997,1.0364793,1.319831857,2.3387255319999998,20.772332049999996,1.0364793,34.28616329799999,17.373831996,151.18220379000002,10.249452024,15.862151839,6.047393253,3.268546446,7.242294822,0.0,5.411342758,140.81835458999998,20.853889236999997,3.9880841,0.628845904,1.5322666489999999,2.5066059,17.455737764,1.8156151299999999,3.525494758,22.456547684999997,0.974334434,21.359186396,0.0,0.34548853,1.319831857,29.217033288,6.298304021,12.388626157,17.737016947999997,1.2004291,4.210904765,0.690985953,9.463231419,6.385682009,1.5322666489999999,7.213304870000001,5.846076023,6.266281816,13.594980957,0.0,0.0,30.447988710999997,0.011601815,0.068245042,0.085650686,0.201716679,0.018385249,0.08128468,0.0,0.6428979189999999,0.183308543,0.157891858,0.09421697899999999,0.146909104,3.600728784,0.013323,0.11434245999999999,0.042272397,0.124721584,0.00943649,0.032740687,0.0,3.0,3.0
221x221,0.0,8.415791139,28.711830921,16.263251916999998,0.0,43.621619502,20.976446243999998,43.99742181,1.294457406,0.0,16.318345286,1.709879628,49.756706932,1.299905543,14.53459731,0.841280696,12.194217560999999,2.141186239,7.630211018,21.971603206999998,42.230222260000005,5.9257795269999995,21.06769377,0.85494057,5.79813837,2.787656512,4.9288427509999995,2.149397976,5.199690368,0.0,0.0,0.85494057,54.633351017,7.244227792,1.932715942,1.932715942,0.85494057,9.860343283,0.0,0.0,0.0,17.3950088,21.257843350999998,0.0,0.0,1.294457406,1.696221266,16.841886381,1.294457406,30.306121442,0.841280696,2.149397976,2.135738102,7.349088344,0.85494057,22.968590078,13.749899133,19.917570557999998,1.299905543,0.85494057,0.0,46.248641083,8.980715763,31.542006905,0.0,5.561637501,5.81597765,2.599813489,0.85494057,2.588888782,17.093207126,9.408801163,0.85494057,17.344315787,81.75835118900001,30.616418055999997,0.85494057,21.842370907,10.96341111,2.154846113,0.0,3.4438293520000003,26.087347045999998,0.0,0.0,0.0,5.604150523,5.3628854200000005,0.0,0.0,1.709879628,17.565903587999998,0.0,32.162411569,16.719583866,238.05309119,12.246157648,12.301619661,6.228750697000001,1.294457406,9.867836947,0.0,4.720356805,99.38228286,11.540267673999999,3.64259557,0.0,2.135738102,0.841280696,15.161538881,0.841280696,5.150973813,34.787692089000004,0.0,21.359186396,0.0,0.0,0.0,10.934360479,3.009785171,6.639419066,21.487425589999997,0.85494057,3.865416235,0.0,12.655507174,6.014814211,0.841280696,6.842437072,7.78857915,6.875201406,11.991772844,0.0,0.0,30.000781910999997,0.011601815,0.118091159,0.07792331599999999,0.164942627,0.018385249,0.133475809,0.0,0.869482875,0.183308543,0.157891858,0.09421697899999999,0.146909104,4.233582445,0.013323,0.085729481,0.033253964000000004,0.105938559,0.00943649,0.032740687,0.0,3.0,3.0
