coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Ependymal,permutationTracker
223x223,0.274911387,0.41237493,13.919138948999999,13.426422657,3.9439142280000006,124.06621925900001,4.871721662000001,6.382426172,3.08783676,1.3401217699999999,33.239017589999996,2.975774758,2.528924407,0.137454413,1.522544518,1.836710278,14.986611818,6.498005158000001,25.91159169,3.4573419149999998,115.18173919699998,7.116738955,1.2637311949999999,1.202658227,1.61728923,2.111587536,2.191478035,18.428747451,10.636599255,0.137454413,2.7862627719999997,1.598935093,22.207590056,8.736005336,0.0,0.137454413,15.220715218,13.814071211,3.3270858499999996,1.401171765,1.699246735,4.623461046999999,6.368605602000001,0.41237493,0.808645227,4.737312822,3.4333394640000003,14.056010692,13.973316720000001,16.480580352,0.851356265,3.0209986630000003,0.0,10.398816636,3.446912533,0.671188253,0.41237493,32.296903058999995,4.306585591,3.9645359429999996,11.182013002,30.856833707,19.501946099,11.768701254,2.671808307,6.153658067,1.2637311949999999,3.042835202,1.779103105,0.808645227,18.578151000000002,12.922416212,0.9461087699999999,1.577853696,211.75330940900002,0.0,2.2525289319999997,14.337307435000001,13.581116732,5.658110107,1.818348348,6.284145849000001,15.028239428000001,3.5995551470000002,2.862652445,2.115088362,9.298963879,9.129812973,0.53373384,8.502218757,1.522544518,18.442294885,2.236447272,26.922963058,5.570492361,0.53373384,8.937575327,15.392367396000001,2.8647991590000004,10.712353937,0.137454413,0.9888106779999999,5.136052896,0.137454413,11.090942377,0.890601508,0.0,11.92111524,0.53373384,15.215893728,0.41237493,0.274911387,4.876087,1.47756234,16.375755599999998,0.137454413,0.137454413,2.2525289319999997,2.0273634510000003,27.444359286,22.697271734,9.626136081999999,0.890601508,4.289278238,1.424335348,20.775374224,2.743565826,0.0,1.3423851169999999,10.067697437,19.814815932000002,9.667107357,0.9888106779999999,10.834974023,33.356971048,0.036401422,0.39563731,0.130490775,0.251667072,0.0,0.376477806,0.0,3.581727609,0.0,0.0,0.191191685,0.0,3.803953542,0.0,0.26201498500000003,0.001605037,0.753568374,0.042273911,0.136959717,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
224x224,0.38640463,0.38640463,11.805428113999998,15.555524946,3.0932466630000004,133.059677349,4.021054097,14.830754488999998,3.08783676,1.700547889,33.42546205,2.8383203449999996,2.528924407,0.38640463,2.9306891539999995,1.810739978,15.440241548,7.1929737000000005,21.580398974,3.7918415249999997,119.74854213699999,4.951046244,2.010591706,1.31415147,1.45387836,2.9699343970000003,2.551904154,19.673536000000002,12.275488284,0.38640463,2.622851902,1.46148068,23.400432578,9.869229455,0.0,0.0,14.831434676,13.349800064999998,2.91471092,1.237760895,1.810739978,4.486006634,7.003952238,0.0,0.53373384,3.47424139,3.1324919060000003,14.691357327999999,14.359721350000001,15.990339731,1.237760895,3.518888325,0.0,9.607693875,1.771494735,1.692969281,0.38640463,33.85019720099999,4.254650809,2.8389384619999998,12.341248443,28.182660239999997,18.941583601,11.200599038,2.671808307,7.312893508,0.851356265,3.016864902,1.779103105,0.92013847,17.167142386000002,12.328334542,0.92013847,1.277006138,182.00785051900002,0.0,1.702713432,13.193399753000001,13.306205345,6.044514737,2.204752978,5.9573302870000004,14.408235177,3.9859597769999997,3.085637994,1.702713432,11.041623292,8.966402103,0.53373384,9.249079268,1.385090105,19.025708714,2.236447272,28.33878915,5.79347791,0.53373384,9.933358876,13.364136642,3.4742191,9.233934196,0.772801049,0.851356265,6.767210376,0.38640463,12.428911786,1.663402557,0.0,12.693916289,0.92013847,16.219380773999998,0.38640463,0.38640463,4.549271438,0.92774684,16.3497853,0.38640463,0.0,1.702713432,1.700547889,25.535292161999998,25.417371189000004,8.894587830999999,0.890601508,5.036138749,1.424335348,27.017561970000003,2.3052346249999998,0.772801049,1.06747373,9.800474756999998,18.173026866,7.579350513,0.851356265,10.560062636,29.661117307,0.036401422,0.28673988699999997,0.10711295500000001,0.263493245,0.0,0.281548472,0.0,2.78941682,0.0,0.0,0.24087194099999998,0.0,2.8210973029999997,0.0,0.247214452,0.04209525099999999,0.8830053449999999,0.227251127,0.115336423,0.025251417,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,0.6613160170000001,7.161359106000001,11.336135349000001,33.837447104,3.105705554,121.202729099,8.837412636,36.601243667,3.815881048,1.185175979,44.910653559000004,4.99343263,0.630872464,1.5327205640000001,2.534409727,4.212927509,23.087605516,7.205432591,22.211659298,23.702879906,115.684054226,16.664651535,3.0538391,0.6613160170000001,5.099497821,19.021010187,3.676266229,27.152589289,16.904749114,1.1547315070000002,2.638933562,0.137454413,35.043519669,17.173673839,0.0,0.137454413,23.231722442,16.704131686,3.408200531,2.418448859,1.5519175250000001,2.4710403089999997,7.752161233000001,1.421236451,0.274911387,4.589983612,7.892289614999999,12.907869587999999,12.95281806,59.23538434300001,1.237760895,1.9383139440000001,1.008861521,32.967251632,4.939317308,1.296689854,12.280492102,57.348204667999994,16.87624941,3.38063547,16.979588645,29.063417172,20.193140849000002,26.548974243,8.474775327,6.385146668,2.272592716,3.1323654559999996,1.482228729,0.6613160170000001,29.526425478,12.428474412,1.4296520240000001,2.59513079,266.59211758500004,0.0,2.2525289319999997,24.207062648,14.687116877,15.765561566999999,1.277006138,6.760072522000001,19.844082395,4.319991065,2.173972814,2.115088362,6.0006157490000005,4.988109597999999,0.0,8.436840894,3.512357119,33.240409549,1.702713432,34.985695325,7.76328579,1.261778128,14.015582338000002,30.102247784999996,6.013847201,13.265783281000001,2.17203359,4.52121864,6.229849260000001,0.5238590430000001,12.902047218000002,8.025982103,0.0,14.711574161,9.903400346000002,30.950895281999998,2.6914569430000004,3.5628549210000005,3.653667479,0.5498155,36.687042458,0.5238590430000001,0.137454413,2.2525289319999997,1.87241766,25.246886375000003,30.394111952,15.728004466999998,1.521473972,3.313568144,0.890601508,37.011326284999996,2.062496726,0.772801049,0.274911387,7.615267405,27.036554398,5.414669024,1.997672199,2.829014307,25.488059526,0.036401422,0.436121053,0.07135329,0.30052364000000004,0.0,0.43475040099999995,0.0,4.605155512,0.014445687,0.0,0.45254035000000004,0.0,4.663644473,0.0,0.425813049,0.058904528,1.236045015,0.199565166,0.11450719200000001,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,0.6613160170000001,7.161359106000001,11.412525924,33.990219440000004,4.109835057000001,120.08126515899998,10.769349573,37.528990507,1.261778128,2.112922819,49.93166732,4.142076365,1.558619304,1.5327205640000001,1.683053462,4.212927509,24.244577397999997,5.655471164000001,18.566732563,22.851523641,118.26991678600001,13.25920434,2.202482835,1.589062857,5.099497821,19.021010187,3.752656804,27.152589289,12.647966716,1.1547315070000002,0.93622013,1.065201253,34.192163404,16.322317574,0.0,0.137454413,22.686014846,14.226431331,4.335947371,1.567092594,1.5519175250000001,3.5516200789999997,7.752161233000001,1.421236451,0.274911387,2.035880692,9.747775383,13.835616427999998,12.95281806,56.681281423,0.38640463,3.793799712,1.008861521,29.638216074,4.087961043,1.296689854,12.280492102,55.721848588,15.249893329999999,2.529279205,16.12823238,29.750931438,21.273720619000002,24.846260811,8.474775327,4.758790588,1.421236451,2.357398864,1.558619304,0.6613160170000001,31.840363533999998,17.143709643999998,1.4296520240000001,2.59513079,258.483896615,0.0,0.5498155,23.661355052,13.835760612,14.914205301999997,2.204752978,3.431036964,21.852443764999997,5.247737905,2.2503633890000003,0.41237493,9.864493814,5.915856438,0.0,10.292326662,2.661000854,33.240409549,0.0,35.0620859,8.69103263,1.261778128,13.164226073000002,32.339746852,6.013847201,14.346363051,2.17203359,3.669862375,6.382621596000001,0.5238590430000001,12.203430066000001,8.025982103,0.0,14.711574161,9.903400346000002,29.324539201999997,2.6914569430000004,3.5628549210000005,4.581414319,1.47756234,36.687042458,0.5238590430000001,0.137454413,0.5498155,2.8001645,28.640699748000003,26.594970881000002,14.953037875,1.521473972,2.462211879,0.890601508,34.53362593,1.211140461,0.772801049,0.274911387,8.695847174999999,22.856146929,7.499409067,1.146315934,0.274911387,26.099271274,0.036401422,0.467655233,0.10554487600000001,0.303881083,0.0,0.456302591,0.0,4.768683147,0.014445687,0.0,0.42470506,0.0,4.66856652,0.0,0.39948487,0.057299490999999994,1.236045015,0.222586758,0.15897257199999998,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.274911387,6.7749544760000004,11.49108114,32.601645363,4.574786692,123.310087749,11.234301208000002,28.255926359,3.815881048,1.3401217699999999,48.77871582,4.99343263,1.558619304,1.146315934,0.9888106779999999,3.826522879,23.321031798,7.128877622,26.542464154,22.543644465,123.038915016,15.119052486000001,1.894603659,1.202658227,4.7130931910000005,17.475411138,3.8312120199999997,25.220548552,12.654257127000001,0.768326877,2.2525289319999997,1.065201253,32.338675036,15.62807479,0.0,0.137454413,21.146693498,16.859077477,4.335947371,2.032044229,1.165512895,5.2543335110000005,6.979360184000001,1.421236451,0.274911387,4.203578982,9.361370753,13.062815378999998,12.56641343,58.076148902,0.851356265,3.0209986630000003,1.008861521,32.349399422999994,4.552912678,0.137454413,11.894087472,54.798302987999996,17.031195201,2.9942308399999997,15.820353204,32.389929537,18.725942064,24.230564575,8.474775327,6.153658067,2.272592716,3.6737076659999994,2.4099755689999998,0.274911387,32.311622131,15.290221275999999,1.043247394,2.20872616,295.751073505,0.0,2.2525289319999997,25.213292817000003,14.687116877,15.379156936999998,1.818348348,6.915018313000001,20.463869688,4.861333275,2.328918605,2.115088362,8.862362613,5.529451807999999,0.0,9.133091221,3.512357119,31.6948105,1.702713432,32.435793645000004,7.918231581000001,1.261778128,12.469983289000002,35.050930201,4.85461176,14.503477434,1.399232541,4.52121864,5.766925359999999,0.137454413,10.120637274,7.253181054000001,0.0,13.938773112,9.516995716,28.400993602,2.305052313,3.176450291,3.8086132700000004,1.47756234,36.300637828,0.137454413,0.137454413,2.2525289319999997,2.0273634510000003,31.587508308000004,29.391851679,13.950906673999999,1.521473972,2.1543327029999997,0.890601508,30.597268768,1.676092096,0.0,0.274911387,8.466519869999999,26.032260501,9.667107357,1.997672199,2.829014307,29.046079834,0.036401422,0.527190525,0.10554487600000001,0.30576041600000003,0.0,0.521326255,0.0,5.209755681,0.014445687,0.0,0.40437548300000004,0.0,5.257865,0.0,0.407020985,0.018414314,1.106608044,0.037609542,0.156596591,0.044863728,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.38640463,6.7489841760000004,9.377370305,34.730747652,3.724119127,132.303545839,10.383633643,36.704254676,3.815881048,1.700547889,48.965160280000006,4.855978217,1.558619304,1.395266151,2.396955314,3.800552579,23.774661528,7.823846164,22.211271438,22.878144074999998,127.605717956,12.953359775,2.64146417,1.31415147,4.549682321000001,18.333757999,4.191638139,26.465337101000003,14.293146156,1.017277094,2.089118062,0.92774684,33.531517558000004,16.761298909,0.0,0.0,20.757412956,16.394806330999998,3.923572441,1.868633359,1.277006138,5.116879098,7.61470682,1.008861521,0.0,2.94050755,9.060523195,13.698162014999998,12.95281806,57.585908281,1.237760895,3.5188883250000003,1.008861521,31.558276661999997,2.87749488,1.159235441,11.868117172,56.351597129999995,16.979260419,1.868633359,16.979588645,29.715756069999998,18.165579565999998,23.662462359,8.474775327,7.312893508,1.860217786,3.6477373659999994,2.4099755689999998,0.38640463,30.900613517,14.696139606,1.017277094,1.9078786019999998,266.005614615,0.0,1.702713432,24.069385135,14.41220549,15.765561566999999,2.204752978,6.588202751000001,19.843865436999998,5.247737905,2.551904154,1.702713432,10.605022026,5.366040937999999,0.0,9.879951732,3.3749027060000003,32.278224329000004,1.702713432,33.851619737,8.141217130000001,1.261778128,13.465766838,33.022699447,5.464031701,13.025057692999999,2.034579177,4.383764227,7.39808284,0.38640463,11.458606683000001,8.025982103,0.0,14.711574161,9.903400346000002,29.404480648,2.279082013,3.287943534,3.481797708,0.92774684,36.274667528,0.38640463,0.0,1.702713432,1.700547889,29.678441184,32.111951133999995,13.219358423,1.521473972,2.901193214,0.890601508,36.839456514,1.237760895,0.772801049,0.0,8.19929719,24.390471435000002,7.5793505130000005,1.860217786,2.55410292,25.350226093,0.036401422,0.41829310199999997,0.082167056,0.31758658900000003,0.0,0.426396921,0.0,4.417444892,0.014445687,0.0,0.454055739,0.0,4.275008761,0.0,0.39222045199999994,0.058904528,1.236045015,0.222586758,0.134973297,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.6613160170000001,0.79877956,12.263882189,35.692932872,4.961191322,146.51723773900002,5.258126292,24.804380896999998,3.815881048,2.112922819,41.463840108,4.99343263,1.558619304,1.5327205640000001,2.534409727,4.212927509,26.798680318000002,9.060918358999999,29.633751662999998,4.6165773560000005,151.06791943000002,10.302071988999998,3.0538391,1.589062857,5.099497821,19.021010187,4.6040130690000005,27.152589289,16.904749114,1.1547315070000002,2.638933562,1.065201253,35.043519669,4.449064228999999,0.0,0.137454413,20.580217698,17.631878526,4.335947371,2.4184488589999997,1.5519175250000001,5.2543335110000005,7.752161233000001,1.421236451,0.274911387,4.589983612,9.747775383,13.835616427999998,12.95281806,59.23538434300001,1.237760895,3.793799712,1.008861521,33.894998472,4.939317308,1.296689854,12.280492102,58.275951508,5.07938664,3.38063547,16.979588645,37.413167203,22.976434051,26.548974242999996,8.474775327,7.312893508,2.272592716,4.060112296,2.4099755689999998,0.6613160170000001,24.223908233000003,17.995065908999997,1.4296520240000001,2.59513079,215.019967815,0.0,2.2525289319999997,21.555557904,14.687116877,15.765561566999999,2.204752978,7.687819362000001,23.555157197,5.247737905,3.101719654,2.115088362,11.567207245999999,5.915856438,0.0,10.292326662,3.512357119,33.240409549,1.702713432,35.913442165,8.69103263,1.261778128,14.015582338000002,17.5102267,6.013847201,9.686496937,2.17203359,4.52121864,8.085335028,0.5238590430000001,14.757532986000001,1.663402557,0.0,14.711574161,3.5408208,25.516062576,2.6914569430000004,3.5628549210000005,4.581414319,1.47756234,36.687042458,0.5238590430000001,0.137454413,2.2525289319999997,2.8001645,35.451580365000005,35.960703449,10.293171761,1.521473972,3.313568144,0.890601508,37.939073125,2.062496726,0.772801049,0.274911387,10.398560607,21.601721692,10.053511987,1.997672199,2.829014307,26.547572345,0.036401422,0.433589101,0.10554487600000001,0.33313096799999997,0.0,0.419794124,0.0,4.162975648,0.014445687,0.0,0.44372687,0.0,4.4132725839999996,0.0,0.404825943,0.058904528,1.228106594,0.222586758,0.135113794,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.6613160170000001,7.161359106000001,18.808409490000003,33.837447104,3.105705554,139.349696589,8.837412636,37.668717396999995,4.349614888,1.185175979,42.537897335000004,3.00646855,2.232050031,1.5327205640000001,3.068143567,4.746661349,25.222551051,7.205432591,22.211659298,23.702879906,118.352735644,16.664651535,3.0538391,0.6613160170000001,6.166971551,19.554744026999998,3.676266229,21.873393820999997,14.917785034000001,1.1547315070000002,3.172667402,0.671188253,37.622142233000005,24.64594798,0.0,0.137454413,24.299196172,17.000069085,1.421236451,2.418448859,2.0856513650000004,2.4710403089999997,10.420842651000001,1.421236451,0.808645227,5.123717452,7.892289614999999,24.117429207999997,9.660525664,71.51238571300001,1.237760895,1.9383139440000001,1.008861521,30.980287552,5.473051148,1.830423694,12.280492102,61.08429524899999,16.87624941,4.981813037,17.513322485,31.346324282,18.887888476,23.108774292,8.474775327,6.385146668,2.272592716,3.1323654559999996,1.482228729,1.195049857,29.526425478,12.962208252,1.963385864,2.59513079,298.07839884500004,0.0,2.2525289319999997,22.753832408,3.2997354769999996,17.900507102,1.277006138,6.760072522000001,19.99206385,4.319991065,2.707706654,2.115088362,7.068089479,10.859110412000001,0.53373384,8.436840894,4.046090959,33.388391004,2.236447272,32.375056181,10.965614302999999,1.795511968,10.041648547000001,31.169721514999996,6.547581041,16.468111794000002,2.17203359,4.52121864,6.229849260000001,0.5238590430000001,14.503224785,8.025982103,0.0,2.790458921,10.437134186000002,33.085840817,2.6914569430000004,3.5628549210000005,4.721141209,0.5498155,28.739165572,0.5238590430000001,0.137454413,2.2525289319999997,1.87241766,25.928603713,32.529057487,18.396685885,1.521473972,5.4485136789999995,1.424335348,37.693043622999994,3.1299704559999997,0.772801049,1.3423851169999999,9.216444972,25.731302024999998,5.414669024,1.997672199,10.834974023,36.161530286,0.0,0.45649015699999995,0.064563211,0.31410923700000004,0.0,0.43475040099999995,0.0,4.605155512,0.014445687,0.0,0.445162262,0.0,4.663644473,0.0,0.425813049,0.058904528,1.205415493,0.189641585,0.118942566,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.6613160170000001,7.161359106000001,18.884800065,33.990219440000004,4.109835057000001,138.22823264899998,10.769349573,38.596464237,1.795511968,2.112922819,47.558911096,2.155112285,3.159796871,1.5327205640000001,2.216787302,4.746661349,26.379522932999997,5.655471164000001,18.566732563,22.851523641,120.93859820400002,13.25920434,2.202482835,1.589062857,6.166971551,19.554744026999998,3.752656804,21.873393820999997,10.661002636000001,1.1547315070000002,1.4699539700000002,1.598935093,36.770785968000006,23.794591715,0.0,0.137454413,23.753488576,14.52236873,2.3489832909999997,1.567092594,2.0856513650000004,3.5516200789999997,10.420842651000001,1.421236451,0.808645227,2.569614532,9.747775383,25.045176048,9.660525664,68.95828279300001,0.38640463,3.793799712,1.008861521,27.651251994,4.621694883,1.830423694,12.280492102,59.457939169,15.249893329999999,4.1304567720000005,16.66196622,32.033838548,19.968468246,21.406060859999997,8.474775327,4.758790588,1.421236451,2.357398864,1.558619304,1.195049857,31.840363533999998,17.677443484,1.963385864,2.59513079,289.970177875,0.0,0.5498155,22.208124812,2.448379212,17.049150837,2.204752978,3.431036964,22.000425219999997,5.247737905,2.7840972290000003,0.41237493,10.931967543999999,11.786857252,0.53373384,10.292326662,3.194734694,33.388391004,0.53373384,32.451446756,11.893361143,1.795511968,9.190292282000001,33.407220582,6.547581041,17.548691564000002,2.17203359,3.669862375,6.382621596000001,0.5238590430000001,13.804607633,8.025982103,0.0,2.790458921,10.437134186000002,31.459484736999997,2.6914569430000004,3.5628549210000005,5.648888049,1.47756234,28.739165572,0.5238590430000001,0.137454413,0.5498155,2.8001645,29.322417086,28.729916416000002,17.621719292999998,1.521473972,4.597157414,1.424335348,35.215343268,2.278614191,0.772801049,1.3423851169999999,10.297024742,21.550894556000003,7.499409067,1.146315934,8.280871102999999,36.772742034000004,0.0,0.48802433700000003,0.098754797,0.31746668,0.0,0.456302591,0.0,4.768683147,0.014445687,0.0,0.417326972,0.0,4.66856652,0.0,0.39948487,0.057299490999999994,1.205415493,0.212663177,0.16340794599999997,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.274911387,6.7749544760000004,18.963355281,32.601645363,4.574786692,141.457055239,11.234301208000002,29.323400088999996,4.349614888,1.3401217699999999,46.405959596,3.00646855,3.159796871,1.146315934,1.522544518,4.360256719000001,25.455977333,7.128877622,26.542464154,22.543644465,125.70759643400001,15.119052486000001,1.894603659,1.202658227,5.780566921,18.009144978,3.8312120199999997,19.941353083999996,10.667293047000001,0.768326877,2.7862627719999997,1.598935093,34.917297600000005,23.100348931,0.0,0.137454413,22.214167228,17.155014876,2.3489832909999997,2.032044229,1.699246735,5.2543335110000005,9.648041602000001,1.421236451,0.808645227,4.737312822,9.361370753,24.272374999,9.274121034,70.35315027200001,0.851356265,3.0209986630000003,1.008861521,30.362435342999998,5.086646518,0.671188253,11.894087472,58.534393568999995,17.031195201,4.595408407,16.354087044,34.672836647,17.420689691,20.790364624,8.474775327,6.153658067,2.272592716,3.6737076659999994,2.4099755689999998,0.808645227,32.311622131,15.823955115999999,1.5769812339999998,2.20872616,327.237354765,0.0,2.2525289319999997,23.760062577000003,3.2997354769999996,17.514102471999998,1.818348348,6.915018313000001,20.611851143,4.861333275,2.862652445,2.115088362,9.929836343000002,11.400452622000001,0.53373384,9.133091221,4.046090959,31.842791955,2.236447272,29.825154501,11.120560094,1.795511968,8.496049498000001,36.118403931,5.3883456,17.705805947,1.399232541,4.52121864,5.766925359999999,0.137454413,11.721814841,7.253181054000001,0.0,2.017657872,10.050729556,30.535939137,2.305052313,3.176450291,4.876087,1.47756234,28.352760942,0.137454413,0.137454413,2.2525289319999997,2.0273634510000003,32.269225646,31.526797214,16.619588092,1.521473972,4.289278238,1.424335348,31.278986105999998,2.743565826,0.0,1.3423851169999999,10.067697437,24.727008128,9.667107357,1.997672199,10.834974023,39.719550594,0.0,0.547559629,0.098754797,0.319346013,0.0,0.521326255,0.0,5.209755681,0.014445687,0.0,0.396997395,0.0,5.257865,0.0,0.407020985,0.018414314,1.075978522,0.027685961000000002,0.161031965,0.044863728,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,0.38640463,6.7489841760000004,16.849644446,34.730747652,3.724119127,150.450513329,10.383633643,37.771728405999994,4.349614888,1.700547889,46.592404056,2.8690141369999997,3.159796871,1.395266151,2.930689154,4.334286419000001,25.909607063,7.823846164,22.211271438,22.878144074999998,130.274399374,12.953359775,2.64146417,1.31415147,5.617156051,18.867491839,4.191638139,21.186141633,12.306182076,1.017277094,2.622851902,1.46148068,36.110140122000004,24.233573049999997,0.0,0.0,21.824886686,16.69074373,1.936608361,1.868633359,1.810739978,5.116879098,10.283388238,1.008861521,0.53373384,3.47424139,9.060523195,24.907721634999998,9.660525664,69.86290965100001,1.237760895,3.5188883250000003,1.008861521,29.571312581999997,3.41122872,1.692969281,11.868117172,60.087687710999994,16.979260419,3.469810926,17.513322485,31.998663179999998,16.860327193,20.222262408,8.474775327,7.312893508,1.860217786,3.6477373659999994,2.4099755689999998,0.92013847,30.900613517,15.229873446,1.5510109339999998,1.9078786019999998,297.491895875,0.0,1.702713432,22.616154895,3.02482409,17.900507102,2.204752978,6.588202751000001,19.991846891999998,5.247737905,3.085637994,1.702713432,11.672495756,11.237041752000001,0.53373384,9.879951732,3.9086365460000003,32.426205784000004,2.236447272,31.240980593,11.343545642999999,1.795511968,9.491833047,34.090173177000004,5.997765541,16.227386206,2.034579177,4.383764227,7.39808284,0.38640463,13.05978425,8.025982103,0.0,2.790458921,10.437134186000002,31.539426183,2.279082013,3.287943534,4.549271438,0.92774684,28.326790642000002,0.38640463,0.0,1.702713432,1.700547889,30.360158522000003,34.246896668999995,15.888039841000001,1.521473972,5.036138749,1.424335348,37.521173852,2.3052346249999998,0.772801049,1.06747373,9.800474757,23.085219062,7.5793505130000005,1.860217786,10.560062636,36.023696853000004,0.0,0.43866220599999994,0.075376977,0.33117218600000004,0.0,0.426396921,0.0,4.417444892,0.014445687,0.0,0.446677651,0.0,4.275008761,0.0,0.39222045199999994,0.058904528,1.205415493,0.212663177,0.13940867099999998,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,0.6613160170000001,0.79877956,19.73615633,35.692932872,4.961191322,164.664205229,5.258126292,25.871854626999998,4.349614888,2.112922819,39.091083884,3.00646855,3.159796871,1.5327205640000001,3.068143567,4.746661349,28.933625853000002,9.060918358999999,29.633751662999998,4.6165773560000005,153.73660084800002,10.302071988999998,3.0538391,1.589062857,6.166971551,19.554744026999998,4.6040130690000005,21.873393820999997,14.917785034000001,1.1547315070000002,3.172667402,1.598935093,37.622142233000005,11.921338369999999,0.0,0.137454413,21.647691427999998,17.927815924999997,2.3489832909999997,2.4184488589999997,2.0856513650000004,5.2543335110000005,10.420842651000001,1.421236451,0.808645227,5.123717452,9.747775383,25.045176048,9.660525664,71.51238571300001,1.237760895,3.793799712,1.008861521,31.908034391999998,5.473051148,1.830423694,12.280492102,62.012042089,5.07938664,4.981813037,17.513322485,39.696074313,21.671181678,23.108774292,8.474775327,7.312893508,2.272592716,4.060112296,2.4099755689999998,1.195049857,24.223908233000003,18.528799749,1.963385864,2.59513079,246.50624907500003,0.0,2.2525289319999997,20.102327664,3.2997354769999996,17.900507102,2.204752978,7.687819362000001,23.703138652,5.247737905,3.635453494,2.115088362,12.634680975999999,11.786857252,0.53373384,10.292326662,4.046090959,33.388391004,2.236447272,33.302803021,11.893361143,1.795511968,10.041648547000001,18.57770043,6.547581041,12.888825449999999,2.17203359,4.52121864,8.085335028,0.5238590430000001,16.358710553,1.663402557,0.0,2.790458921,4.074554640000001,27.651008111,2.6914569430000004,3.5628549210000005,5.648888049,1.47756234,28.739165572,0.5238590430000001,0.137454413,2.2525289319999997,2.8001645,36.133297703000004,38.095648984,12.961853179000002,1.521473972,5.4485136789999995,1.424335348,38.620790463,3.1299704559999997,0.772801049,1.3423851169999999,11.999738174,20.296469319000003,10.053511987,1.997672199,10.834974023,37.221043105,0.0,0.45395820499999995,0.098754797,0.346716565,0.0,0.419794124,0.0,4.162975648,0.014445687,0.0,0.436348782,0.0,4.4132725839999996,0.0,0.404825943,0.058904528,1.197477072,0.212663177,0.139549168,0.061835034999999997,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
