coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial3,ODImmature2cells,Endothelial3cells
198x198,19.467637878,25.399199883999998,14.850216500000002,12.425589579,1.275097431,26.624702925000005,13.269408005999999,34.641472805,0.0,0.0,20.040530029,3.001855281,9.698809297,0.0,14.53459731,1.448612149,11.759443783999998,1.275097431,1.709879628,9.574084962,12.3914188,2.55017695,3.839855001,0.85494057,5.79813837,2.787656512,5.3715904850000005,0.85494057,0.0,0.0,0.0,0.85494057,71.099161336,31.090679572000003,1.932715942,1.932715942,7.939608073,6.430173805,0.0,0.0,0.0,18.686984453,15.655766255,0.0,0.0,16.515685126,0.85494057,9.627123615,0.0,26.016041212999998,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,13.741969243,11.075735764000001,0.0,0.85494057,0.0,24.853996658999996,12.164100166,30.401730271999998,0.0,4.720356805,3.207813373,5.636055354,0.85494057,2.567073084,0.85494057,0.85494057,0.85494057,27.774601441,45.539753712,29.96007612,0.85494057,32.18229108,9.663505567,2.146916223,5.636055354,3.40511752,24.79288964,1.448612149,0.0,0.0,1.709879628,1.932715942,1.448612149,0.0,1.709879628,29.256744972,0.0,31.629507653999998,15.42512646,92.37147558900001,8.36289594,0.0,6.803341744999999,0.0,5.984575239,0.0,4.720356805,262.44991694,9.40054787,3.64259557,0.0,1.448612149,8.188042378999999,12.637667894,5.636055354,7.345934981999999,5.3715904850000005,1.448612149,23.084978784,0.0,0.0,0.0,0.0,1.709879628,11.434193724,24.986860376000003,0.85494057,5.140513666,0.0,10.064221118999999,7.304290778,0.0,5.157391888,11.27156635,5.575295863,16.47506279,1.275097431,0.0,7.76790343,0.041516172000000004,0.008373212,0.064662372,0.111695999,0.018385249,0.047269332,0.0,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,1.5313315799999998,0.0,0.076771221,0.076493107,0.448156032,0.549840566,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[0, 2, 3]"
199x199,19.113809505,17.748723995,13.575119069000001,11.150492148,0.0,26.624702925000005,15.642669430999998,34.641472805,0.0,2.373261425,19.509754447,3.001855281,8.423711866,0.0,14.53459731,1.448612149,9.209266834,0.0,1.709879628,7.023908012,9.84124185,4.746454866,2.56475757,0.85494057,5.79813837,2.787656512,5.3715904850000005,0.85494057,0.0,0.0,0.0,0.85494057,70.922245811,27.265427565000003,1.932715942,1.932715942,7.939608073,6.430173805,0.0,0.0,2.373261425,18.686984453,11.653722424000001,0.0,0.0,43.361955390000006,0.85494057,9.627123615,0.0,24.740943782,0.0,3.228201995,0.0,0.85494057,0.85494057,22.968590078,16.115230668,11.075735764000001,0.0,0.85494057,2.373261425,36.365361549999996,12.164100166,39.894738176,0.0,4.720356805,9.052416249,5.636055354,0.85494057,1.291975653,3.228201995,0.85494057,0.85494057,27.774601441,36.261709548,15.93557709,3.228201995,35.121555766,9.663505567,2.146916223,5.636055354,0.85494057,24.79288964,1.448612149,0.0,0.0,1.709879628,1.932715942,1.448612149,0.0,1.709879628,26.706568022,0.0,31.629507653999998,15.42512646,87.27119235,8.36289594,0.0,12.647944620999999,0.0,5.984575239,0.0,4.720356805,172.71204615,5.575295863,3.64259557,0.0,1.448612149,10.384320294999998,12.637667894,5.636055354,7.345934981999999,12.491290792000001,1.448612149,21.809881353,0.0,0.0,0.0,33.22157552,4.083141053,11.434193724,24.986860376000003,0.85494057,3.865416235,0.0,14.810675985,7.304290778,0.0,5.157391888,11.27156635,5.575295863,16.47506279,0.0,0.0,8.866067424,0.041516172000000004,0.020032478,0.057168094,0.09571454,0.018385249,0.046291978,0.011314421,0.0,0.183308543,0.0,0.09421697899999999,0.146909104,1.250034017,0.006760343,0.076771221,0.07313845199999999,0.485246236,0.560455968,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[0, 2, 4]"
200x200,11.295350253999999,12.480457394,14.850216500000002,12.425589579,1.275097431,25.332727272000003,15.642669430999998,34.641472805,0.0,2.373261425,25.868254682999996,1.709879628,9.698809297,0.0,14.53459731,1.448612149,10.467468131,1.275097431,1.709879628,9.574084962,11.099443146999999,7.296631816,3.839855001,0.85494057,5.79813837,2.787656512,2.787656512,0.85494057,0.0,0.0,0.0,0.85494057,68.30448475499999,31.090679572000003,1.932715942,1.932715942,7.939608073,6.430173805,0.0,0.0,2.373261425,17.3950088,16.737052027,0.0,0.0,49.737260646,0.85494057,9.627123615,0.0,26.016041212999998,0.0,3.228201995,0.0,0.85494057,0.85494057,22.968590078,14.823255015,11.075735764000001,0.0,0.85494057,2.373261425,33.71379208,8.288141673,39.894738176,0.0,4.720356805,10.32751368,5.636055354,0.85494057,1.275097431,3.228201995,0.85494057,0.85494057,27.774601441,45.118270572,29.96007612,3.228201995,44.04700106,9.663505567,0.85494057,5.636055354,3.40511752,24.79288964,1.448612149,0.0,0.0,1.709879628,1.932715942,1.448612149,0.0,1.709879628,29.256744972,0.0,31.629507653999998,15.42512646,92.37147558900001,8.36289594,0.0,12.631066398999998,0.0,5.984575239,0.0,4.720356805,260.34315750999997,9.40054787,3.64259557,0.0,1.448612149,11.642521592,12.637667894,5.636055354,7.345934981999999,9.907356819,1.448612149,21.793003131,0.0,0.0,0.0,33.22157552,4.083141053,11.434193724,24.986860376000003,0.85494057,5.140513666,0.0,13.518700331999998,4.720356805,0.0,3.865416235,11.27156635,5.575295863,12.599104297,1.275097431,0.0,8.849189202,0.019803688,0.028405689999999997,0.066777892,0.117072061,0.018385249,0.051656602999999995,0.011314421,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,1.419576814,0.006760343,0.076771221,0.10443366100000001,0.501304729,0.5140729549999999,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[0, 3, 4]"
201x201,20.051170968,23.17930868,14.756382515000002,14.457734818,1.275097431,28.656848164000003,15.301553245,35.318847164,0.0,0.0,17.820638825,4.356633445,9.698809297,0.677374359,14.53459731,6.096431255,17.178482572,1.9524717900000002,3.064657792,8.802847172,15.778341682,5.259716451,3.839855001,0.85494057,5.79813837,2.787656512,5.3715904850000005,3.564480071,0.677374359,0.0,0.0,2.209718734,71.77653569499999,33.80021907300001,1.932715942,1.932715942,8.523141163,7.107548164,0.0,0.677374359,0.677374359,18.686984453,11.987250838,0.677374359,0.0,26.019597576000002,0.85494057,10.304497974,0.677374359,27.370819376999997,0.0,1.532314929,0.0,6.273979358,1.532314929,23.645964437,16.451508744,15.046162403,0.0,1.532314929,0.677374359,29.220377712999998,10.715488017,31.662657623999998,0.677374359,4.720356805,7.272120083,5.636055354,0.85494057,3.9218512480000003,2.209718734,5.5966339970000005,0.85494057,27.774601441,45.164253434,14.02449903,0.85494057,26.50364811,11.018283731,2.8242905819999997,5.636055354,3.40511752,24.79288964,0.677374359,0.0,0.0,1.709879628,3.287494106,0.0,0.677374359,3.064657792,26.943000435000002,0.0,29.409616449999998,18.812049341999998,92.37147558900001,8.36289594,0.677374359,5.354729595999999,0.677374359,7.339353403,1.354778164,4.720356805,181.98496319,9.40054787,3.64259557,0.0,0.0,7.906459313,13.992446058,5.636055354,8.700713146,9.435897195,1.354778164,24.439756948,0.0,0.0,0.0,21.67775192,1.709879628,11.434193724,24.986860376000003,0.85494057,6.49529183,0.0,10.064221118999999,7.304290778,0.677374359,5.157391888,11.27156635,6.252670222,15.026450641,1.275097431,0.677374359,3.4220136539999997,0.11612614900000001,0.008373212,0.039404766,0.073484105,0.018385249,0.047269332,0.0,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,1.344142208,0.0,0.076771221,0.076493107,0.2819971,0.7968076799999999,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[1, 2, 3]"
202x202,19.697342595,15.528832791,13.481285084000001,13.182637387,0.0,28.656848164000003,17.67481467,35.318847164,0.0,2.373261425,17.289863243,4.356633445,8.423711866,0.677374359,14.53459731,6.096431255,14.628305622,0.677374359,3.064657792,6.252670222,13.228164732,7.455994367,2.56475757,0.85494057,5.79813837,2.787656512,5.3715904850000005,3.564480071,0.677374359,0.0,0.0,2.209718734,71.59962017,29.974967066000005,1.932715942,1.932715942,8.523141163,7.107548164,0.0,0.677374359,3.050635784,18.686984453,7.985207007,0.677374359,0.0,52.86586784000001,0.85494057,10.304497974,0.677374359,26.095721945999998,0.0,3.905576354,0.0,6.273979358,1.532314929,23.645964437,18.824770169,15.046162403,0.0,1.532314929,3.050635784,40.731742604,10.715488017,41.155665528,0.677374359,4.720356805,13.116722959,5.636055354,0.85494057,2.646753817,4.582980159,5.5966339970000005,0.85494057,27.774601441,35.88620927,0.0,3.228201995,29.442912796,11.018283731,2.8242905819999997,5.636055354,0.85494057,24.79288964,0.677374359,0.0,0.0,1.709879628,3.287494106,0.0,0.677374359,3.064657792,24.392823485,0.0,29.409616449999998,18.812049341999998,87.27119235,8.36289594,0.677374359,11.199332471999998,0.677374359,7.339353403,1.354778164,4.720356805,92.24709240000001,5.575295863,3.64259557,0.0,0.0,10.102737228999999,13.992446058,5.636055354,8.700713146,16.555597502,1.354778164,23.164659517,0.0,0.0,0.0,54.89932744,4.083141053,11.434193724,24.986860376000003,0.85494057,5.220194399,0.0,14.810675985,7.304290778,0.677374359,5.157391888,11.27156635,6.252670222,15.026450641,0.0,0.677374359,4.520177648,0.11612614900000001,0.020032478,0.031910488,0.057502646,0.018385249,0.046291978,0.011314421,0.0,0.183308543,0.0,0.09421697899999999,0.146909104,1.062844645,0.006760343,0.076771221,0.07313845199999999,0.31908730399999996,0.8074230819999999,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[1, 2, 4]"
203x203,11.878883344,10.26056619,14.756382515000002,14.457734818,1.275097431,27.364872511,17.67481467,35.318847164,0.0,2.373261425,23.648363478999997,3.064657792,9.698809297,0.677374359,14.53459731,6.096431255,15.886506918999999,1.9524717900000002,3.064657792,8.802847172,14.486366029,10.006171317,3.839855001,0.85494057,5.79813837,2.787656512,2.787656512,3.564480071,0.677374359,0.0,0.0,2.209718734,68.98185911399999,33.80021907300001,1.932715942,1.932715942,8.523141163,7.107548164,0.0,0.677374359,3.050635784,17.3950088,13.068536609999999,0.677374359,0.0,59.241173096000004,0.85494057,10.304497974,0.677374359,27.370819376999997,0.0,3.905576354,0.0,6.273979358,1.532314929,23.645964437,17.532794516,15.046162403,0.0,1.532314929,3.050635784,38.080173134,6.839529524,41.155665528,0.677374359,4.720356805,14.39182039,5.636055354,0.85494057,2.629875595,4.582980159,5.5966339970000005,0.85494057,27.774601441,44.742770294,14.02449903,3.228201995,38.36835809,11.018283731,1.532314929,5.636055354,3.40511752,24.79288964,0.677374359,0.0,0.0,1.709879628,3.287494106,0.0,0.677374359,3.064657792,26.943000435000002,0.0,29.409616449999998,18.812049341999998,92.37147558900001,8.36289594,0.677374359,11.18245425,0.677374359,7.339353403,1.354778164,4.720356805,179.87820376000002,9.40054787,3.64259557,0.0,0.0,11.360938526,13.992446058,5.636055354,8.700713146,13.971663529,1.354778164,23.147781294999998,0.0,0.0,0.0,54.89932744,4.083141053,11.434193724,24.986860376000003,0.85494057,6.49529183,0.0,13.518700331999998,4.720356805,0.677374359,3.865416235,11.27156635,6.252670222,11.150492148,1.275097431,0.677374359,4.503299426,0.09441366500000001,0.028405689999999997,0.041520286,0.07886016700000001,0.018385249,0.051656602999999995,0.011314421,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,1.2323874419999998,0.006760343,0.076771221,0.10443366100000001,0.33514579699999997,0.7610400689999999,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[1, 3, 4]"
204x204,22.765480595,22.501934321,13.401604351000001,12.425589579,1.275097431,26.624702925000005,15.642669430999998,34.641472805,0.0,2.373261425,24.262964772999997,3.001855281,9.698809297,0.0,14.53459731,0.0,11.759443783999998,1.275097431,1.709879628,8.125472813,12.3914188,7.296631816,3.839855001,0.85494057,5.79813837,2.787656512,5.3715904850000005,0.85494057,0.0,0.0,0.0,0.85494057,73.47242276099999,31.090679572000003,1.932715942,1.932715942,6.490995924,6.430173805,0.0,0.0,2.373261425,18.686984453,13.683137903999999,0.0,0.0,39.596880776,0.85494057,9.627123615,0.0,26.016041212999998,0.0,3.228201995,0.0,0.85494057,0.85494057,22.968590078,16.115230668,9.627123615,0.0,0.85494057,2.373261425,35.671105723,10.715488017,38.446126027,0.0,4.720356805,10.32751368,5.636055354,0.85494057,2.567073084,3.228201995,0.85494057,0.85494057,27.774601441,44.491669512,14.02449903,3.228201995,29.56240074,9.663505567,2.146916223,5.636055354,3.40511752,24.79288964,0.0,0.0,0.0,1.709879628,1.932715942,0.0,0.0,1.709879628,24.910855196,0.0,28.732242090999996,15.42512646,92.37147558900001,8.36289594,0.0,12.474429902999999,0.0,5.984575239,0.0,4.720356805,163.04759445,9.40054787,3.64259557,0.0,0.0,8.588607469,12.637667894,5.636055354,7.345934981999999,12.491290792000001,0.0,23.084978784,0.0,0.0,0.0,33.22157552,4.083141053,11.434193724,24.986860376000003,0.85494057,5.140513666,0.0,14.810675985,7.304290778,0.0,5.157391888,11.27156635,5.575295863,15.026450641,1.275097431,0.0,5.795275079,0.033314299,0.028405689999999997,0.054993092,0.092938025,0.018385249,0.051656602999999995,0.011314421,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,1.344142208,0.006760343,0.076771221,0.10443366100000001,0.331943393,0.5669896209999999,0.001931591,0.0,3.0,3.0,"[1, 2, 4]","[2, 3, 4]"
205x205,16.399499878,18.426098354,37.201771993,9.762864025999999,0.0,64.812094054,5.897561474,9.168664578,0.0,0.0,10.502670928999999,2.646753817,7.5687712959999995,0.677374359,0.0,7.545043403999999,8.643730383,0.677374359,5.980652148,5.991402743,37.059949055000004,7.335413485,18.5029362,0.0,5.79813837,1.932715942,4.516649915,2.709539501,0.677374359,0.0,0.0,1.354778164,53.839338135,29.120026496,1.932715942,1.932715942,9.116812742,4.542790594,0.0,0.677374359,0.677374359,18.686984453,8.24795573,0.677374359,0.0,29.784672190000002,0.0,7.235964285,0.677374359,24.385842317999998,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,15.596568174,8.800366879,0.0,0.677374359,0.677374359,39.516501577,5.324570642,25.416862099999996,0.677374359,3.865416235,5.997022652,5.636055354,0.0,2.646753817,5.980652148,4.741693427,0.0,20.935071917000002,90.731120972,15.93557709,0.0,34.47507066,11.018283731,1.969350012,5.636055354,0.0,0.0,2.125986508,0.0,0.0,0.0,3.287494106,1.448612149,0.677374359,1.354778164,23.609143389000003,0.0,22.902890242,11.117641669,59.91159895,5.79813837,0.677374359,4.673303744,0.677374359,1.354778164,1.354778164,3.865416235,191.64941488999997,3.865416235,1.932715942,0.0,1.448612149,9.702172139,7.152916534,5.636055354,6.990833518,22.457430365,2.803390313,2.646753817,0.0,0.0,0.0,30.929548968,0.0,11.434193724,19.002285137,0.0,5.220194399,0.0,3.224691595,6.449350208,0.677374359,5.157391888,11.27156635,4.542790594,13.055289429,0.0,0.677374359,28.764680759,0.11272620700000001,0.014893334,0.076707634,0.11561026900000002,0.018385249,0.071956352,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.805008626,0.013323,0.015078300999999999,0.035705143,0.329361384,0.7997105170000001,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 1, 2]"
206x206,8.581040627,13.157831753,38.476869424,11.037961457,1.275097431,63.520118401000005,5.897561474,9.168664578,0.0,0.0,16.861171165,1.354778164,8.843868727,0.677374359,0.0,7.545043403999999,9.90193168,1.9524717900000002,5.980652148,8.541579693,38.318150352,9.885590435000001,19.778033631,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,51.221577079,32.945278503000004,1.932715942,1.932715942,9.116812742,4.542790594,0.0,0.677374359,0.677374359,17.3950088,13.331285333,0.677374359,0.0,36.159977446,0.0,7.235964285,0.677374359,25.660939748999997,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,14.304592521,8.800366879,0.0,0.677374359,0.677374359,36.864932107,1.448612149,25.416862099999996,0.677374359,3.865416235,7.272120083,5.636055354,0.0,2.629875595,5.980652148,4.741693427,0.0,20.935071917000002,99.587681996,29.96007612,0.0,43.400515954,11.018283731,0.677374359,5.636055354,2.55017695,0.0,2.125986508,0.0,0.0,0.0,3.287494106,1.448612149,0.677374359,1.354778164,26.159320339000004,0.0,22.902890242,11.117641669,65.011882189,5.79813837,0.677374359,4.656425522,0.677374359,1.354778164,1.354778164,3.865416235,279.28052625,7.690668242,1.932715942,0.0,1.448612149,10.960373436000001,7.152916534,5.636055354,6.990833518,19.873496392,2.803390313,2.629875595,0.0,0.0,0.0,30.929548968,0.0,11.434193724,19.002285137,0.0,6.49529183,0.0,1.932715942,3.865416235,0.677374359,3.865416235,11.27156635,4.542790594,9.179330936,1.275097431,0.677374359,28.747802537,0.091013723,0.023266546,0.086317432,0.13696779000000003,0.018385249,0.077320977,0.0,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.9745514229999999,0.013323,0.015078300999999999,0.067000352,0.345419877,0.753327504,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 1, 3]"
207x207,8.227212254,5.507355864,37.201771993,9.762864025999999,0.0,63.520118401000005,8.270822898999999,9.168664578,0.0,2.373261425,16.330395582999998,1.354778164,7.5687712959999995,0.677374359,0.0,7.545043403999999,7.35175473,0.677374359,5.980652148,5.991402743,35.767973402,12.081868351,18.5029362,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,51.044661554,29.120026496,1.932715942,1.932715942,9.116812742,4.542790594,0.0,0.677374359,3.050635784,17.3950088,9.329241501999999,0.677374359,0.0,63.006247710000004,0.0,7.235964285,0.677374359,24.385842317999998,0.0,3.050635784,0.0,5.419038788,0.677374359,21.936084809,16.677853946,8.800366879,0.0,0.677374359,3.050635784,48.376296998,1.448612149,34.909870004,0.677374359,3.865416235,13.116722959,5.636055354,0.0,1.354778164,8.353913573,4.741693427,0.0,20.935071917000002,90.30963783199999,15.93557709,2.373261425,46.33978064,11.018283731,0.677374359,5.636055354,0.0,0.0,2.125986508,0.0,0.0,0.0,3.287494106,1.448612149,0.677374359,1.354778164,23.609143389000003,0.0,22.902890242,11.117641669,59.91159895,5.79813837,0.677374359,10.501028397999999,0.677374359,1.354778164,1.354778164,3.865416235,189.54265546,3.865416235,1.932715942,0.0,1.448612149,13.156651352,7.152916534,5.636055354,6.990833518,26.993196699,2.803390313,1.354778164,0.0,0.0,0.0,64.151124488,2.373261425,11.434193724,19.002285137,0.0,5.220194399,0.0,6.679170807999999,3.865416235,0.677374359,3.865416235,11.27156635,4.542790594,9.179330936,0.0,0.677374359,29.845966531,0.091013723,0.034925812,0.07882315399999999,0.12098633100000002,0.018385249,0.076343623,0.011314421,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.69325386,0.020083343,0.015078300999999999,0.063645697,0.38251008099999995,0.763942906,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 1, 4]"
208x208,19.467637878,25.399199883999998,37.12209126,9.005816218,1.275097431,62.779948815000004,3.865416235,8.491290219,0.0,0.0,17.475772458999998,1.291975653,8.843868727,0.0,0.0,1.448612149,5.774868545,1.275097431,4.625873984,7.864205334,36.223203123000005,7.176050934,19.778033631,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,55.712140726,30.235739002000003,1.932715942,1.932715942,7.0846675029999995,3.865416235,0.0,0.0,0.0,18.686984453,13.945886627,0.0,0.0,16.515685126,0.0,6.558589926,0.0,24.306161584999998,0.0,0.0,0.0,0.0,0.0,21.25871045,12.887028673,3.381328091,0.0,0.0,0.0,34.455864696,5.324570642,22.707322598999998,0.0,3.865416235,3.207813373,5.636055354,0.0,2.567073084,4.625873984,0.0,0.0,20.935071917000002,99.336581214,29.96007612,0.0,34.594558604,9.663505567,1.291975653,5.636055354,2.55017695,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,24.127175100000002,0.0,22.225515883,7.730718787,65.011882189,5.79813837,0.0,5.948401175,0.0,0.0,0.0,3.865416235,262.44991694,7.690668242,1.932715942,0.0,1.448612149,8.188042378999999,5.79813837,5.636055354,5.636055354,18.393123655,1.448612149,2.567073084,0.0,0.0,0.0,9.251797048,0.0,11.434193724,19.002285137,0.0,5.140513666,0.0,3.224691595,6.449350208,0.0,5.157391888,11.27156635,3.865416235,13.055289429,1.275097431,0.0,30.03977819,0.029914357000000003,0.023266546,0.099790238,0.15104564800000003,0.018385249,0.077320977,0.0,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,2.086306189,0.013323,0.015078300999999999,0.067000352,0.34221747299999994,0.559277056,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 2, 3]"
209x209,19.113809505,17.748723995,35.846993829,7.730718787,0.0,62.779948815000004,6.2386776600000005,8.491290219,0.0,2.373261425,16.944996876999998,1.291975653,7.5687712959999995,0.0,0.0,1.448612149,3.224691595,0.0,4.625873984,5.314028384,33.673026173000004,9.372328849999999,18.5029362,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,55.535225201,26.410486995000003,1.932715942,1.932715942,7.0846675029999995,3.865416235,0.0,0.0,2.373261425,18.686984453,9.943842795999998,0.0,0.0,43.361955390000006,0.0,6.558589926,0.0,23.031064154,0.0,2.373261425,0.0,0.0,0.0,21.25871045,15.260290097999999,3.381328091,0.0,0.0,2.373261425,45.967229587,5.324570642,32.200330502999996,0.0,3.865416235,9.052416249,5.636055354,0.0,1.291975653,6.999135409,0.0,0.0,20.935071917000002,90.05853705,15.93557709,2.373261425,37.53382329,9.663505567,1.291975653,5.636055354,0.0,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,21.57699815,0.0,22.225515883,7.730718787,59.91159895,5.79813837,0.0,11.793004051,0.0,0.0,0.0,3.865416235,172.71204615,3.865416235,1.932715942,0.0,1.448612149,10.384320294999998,5.79813837,5.636055354,5.636055354,25.512823962,1.448612149,1.291975653,0.0,0.0,0.0,42.473372568,2.373261425,11.434193724,19.002285137,0.0,3.865416235,0.0,7.971146461,6.449350208,0.0,5.157391888,11.27156635,3.865416235,13.055289429,0.0,0.0,31.137942184,0.029914357000000003,0.034925812,0.09229596,0.135064189,0.018385249,0.076343623,0.011314421,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.805008626,0.020083343,0.015078300999999999,0.063645697,0.37930767699999995,0.569892458,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 2, 4]"
210x210,11.295350253999999,12.480457394,37.12209126,9.005816218,1.275097431,61.487973162,6.2386776600000005,8.491290219,0.0,2.373261425,23.303497113,0.0,8.843868727,0.0,0.0,1.448612149,4.482892892,1.275097431,4.625873984,7.864205334,34.93122747,11.9225058,19.778033631,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,52.917464145000004,30.235739002000003,1.932715942,1.932715942,7.0846675029999995,3.865416235,0.0,0.0,2.373261425,17.3950088,15.027172398999998,0.0,0.0,49.737260646,0.0,6.558589926,0.0,24.306161584999998,0.0,2.373261425,0.0,0.0,0.0,21.25871045,13.968314445,3.381328091,0.0,0.0,2.373261425,43.31566011699999,1.448612149,32.200330502999996,0.0,3.865416235,10.32751368,5.636055354,0.0,1.275097431,6.999135409,0.0,0.0,20.935071917000002,98.915098074,29.96007612,2.373261425,46.459268584,9.663505567,0.0,5.636055354,2.55017695,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,24.127175100000002,0.0,22.225515883,7.730718787,65.011882189,5.79813837,0.0,11.776125829,0.0,0.0,0.0,3.865416235,260.34315750999997,7.690668242,1.932715942,0.0,1.448612149,11.642521592,5.79813837,5.636055354,5.636055354,22.928889988999998,1.448612149,1.275097431,0.0,0.0,0.0,42.473372568,2.373261425,11.434193724,19.002285137,0.0,5.140513666,0.0,6.679170807999999,3.865416235,0.0,3.865416235,11.27156635,3.865416235,9.179330936,1.275097431,0.0,31.121063961999997,0.008201873,0.043299024,0.101905758,0.15642171000000005,0.018385249,0.081708248,0.011314421,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.9745514229999999,0.020083343,0.015078300999999999,0.09494090599999999,0.39536616999999996,0.523509445,0.023577499,0.0,3.0,3.0,"[1, 3, 4]","[0, 3, 4]"
