coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial2,Pericytescells
228x228,1.319831857,7.151808153999999,21.999123452000003,24.266054001,0.34548853,29.298564987000002,9.108960483,7.959810441,1.294457406,1.139882859,15.32715937,0.0,63.726717702,0.628845904,0.0,1.9811635550000002,7.6896613480000005,2.9111607119999996,2.673351469,34.041019982,2.250124519,17.25213564,0.628845904,0.34548853,0.34548853,3.106364174,1.591328855,4.403967012,3.489777214,0.34548853,1.0364793,1.139882859,8.21085551,16.067837615,0.0,1.768728763,15.758075585,3.4301694780000003,0.0,3.537463989,1.319831857,12.760936074000002,17.026270558,0.34548853,0.0,298.56452800299996,2.610009459,3.217734686,3.650773421,27.874590393,0.841280696,1.294457406,2.135738102,3.52650202,0.0,0.628845904,0.690985953,16.824428498,0.750048159,0.0,1.257719583,62.09020373,5.488761726000001,6.707471451,0.0,1.186769226,13.465216571000001,0.34548853,0.750048159,48.322210913999996,13.459853932999998,12.350174207999999,0.0,1.9811635550000002,58.041576521,307.55979937,2.397602442,54.915514169000005,4.377018515,0.628845904,0.34548853,16.711983681,3.302225148,1.7865274590000002,1.095536689,5.2579199,4.2355678779999995,4.809063541,1.0364793,1.319831857,1.768728763,4.047709158,1.0364793,8.142809989,4.859297032000001,102.74006623,5.769817792,23.341212128000002,3.259736741,4.563003852,6.28086415,0.0,0.690985953,204.57382317,21.728104641999998,0.34548853,3.6586384689999996,4.442858145000001,2.5066059000000003,15.334025950000001,1.8156151299999999,7.211608708,8.908666605,2.1142172930000003,0.841280696,1.139882859,0.34548853,1.319831857,24.581554621,5.338472552000001,11.15004239,10.493948943,0.34548853,0.34548853,2.3071200430000003,4.574247661,2.95978261,2.2823148079999998,4.642346041,8.434964805,0.690985953,3.194536968,0.0,0.0,11.643978126,0.0,0.22434859299999999,0.104759495,0.192096753,0.0,0.180046173,0.0,0.329863928,0.0,0.0,0.14010535400000002,0.0,3.708485003,0.0,0.028612979,0.009018433,1.40472371,0.010678902,0.009163188,0.0,4.0,4.0,"[0, 2, 3, 4]"
229x229,0.628845904,8.369631281,9.132018055,21.156544395,0.0,21.615495151,8.335884142000001,7.877725622,1.294457406,1.139882859,18.635212474000003,0.0,65.83457326999999,1.9287514469999998,0.0,1.9811635550000002,5.534645963,3.5200803019999998,2.673351469,37.858719988000004,3.550030062,16.824571071999998,0.628845904,0.0,0.0,1.378894063,2.891234398,1.294457406,8.343979052,0.0,0.0,1.139882859,4.410427071,8.812401898,0.0,1.768728763,15.412587055000001,3.4301694780000003,0.0,3.537463989,0.628845904,12.760936074000002,18.244093685,0.0,0.0,293.382086726,2.610009459,3.217734686,1.92330331,18.118585856,0.841280696,1.294457406,2.135738102,8.380703858,0.0,0.628845904,1.299905543,15.442438136000002,2.049953702,0.0,1.257719583,53.205237208,5.4066769070000005,6.361982921,0.0,0.841280696,12.428737271000001,2.599813489,0.750048159,46.940220552,18.923007436,10.803985112,0.0,1.9811635550000002,41.474571339,300.649917456,2.397602442,48.69663122,4.294933695999999,1.9287514469999998,0.0,13.947980342,3.302225148,0.750048159,0.750048159,5.2579199,6.144395414,4.809063541,0.0,0.628845904,1.768728763,3.356723205,0.0,4.687889061,4.168311079,163.35877948,5.769817792,22.222661625999997,3.4410941850000003,3.1810134899999998,6.28086415,0.0,0.0,185.89976910000001,21.218408525,0.0,3.6586384689999996,3.751872192,1.4701266,14.297546650000001,1.4701266,9.465933667,23.126367093,1.768728763,0.841280696,1.139882859,0.0,0.628845904,10.071975950999999,4.565396211,6.658554882,9.029851147,0.0,0.0,1.61613409,3.883261708,1.92330331,1.591328855,3.605866741,11.561673289,1.299905543,2.849048438,0.0,0.0,8.53446852,0.0,0.268388261,0.097032125,0.171346491,0.0,0.21225602500000001,0.0,0.44904923500000005,0.0,0.0,0.14010535400000002,0.0,4.094349021999999,0.0,0.028612979,0.009018433,1.385940685,0.010678902,0.009163188,0.0,4.0,4.0,"[1, 2, 3, 4]"
230x230,0.690985953,7.8650655590000005,18.897085961000002,25.674283635000002,2.166468484,15.333399011000001,12.511490514,8.001996401000001,1.294457406,1.139882859,20.611257473000002,0.910513012,57.082047466000006,1.299905543,0.910513012,1.9811635550000002,7.731847307999999,3.5822203509999997,2.044505565,30.480143288,5.371010016,14.150098149,0.0,0.34548853,0.34548853,2.47751827,2.891234398,4.403967012,5.545178898,0.34548853,1.0364793,1.139882859,6.324299426,10.689819715999999,0.910513012,1.139882859,11.345069993000001,4.340682490000001,0.0,2.279744406,0.690985953,1.61613409,18.997238142999997,1.256001542,0.0,208.99493617299999,1.9811635550000002,2.588888782,3.932440529,22.257143094,0.841280696,1.294457406,2.135738102,6.839636304,0.0,0.0,1.990891496,12.422485464,2.049953702,0.0,0.0,63.212877767,4.273224760000001,2.934377312,0.0,1.186769226,10.949774062,2.945302019,1.660561171,72.993181753,15.83912929,16.770967651,0.0,1.9811635550000002,44.375744039,393.04745622999997,1.139882859,54.306128585,5.048078154000001,1.299905543,0.34548853,15.604873548,2.044505565,1.7865274590000002,1.095536689,0.0,6.835381367,6.001197591,1.0364793,0.690985953,1.139882859,1.5322666489999999,1.0364793,6.885090406,3.601577449,164.25627984,3.883261708,22.341717605,5.85955023,2.676447768,7.7546149589999995,0.0,0.690985953,142.682346832,16.434505697000002,1.256001542,3.0297925649999997,4.442858145,1.877759996,3.5603502870000003,1.186769226,11.003556247,27.174319689,1.485371389,0.841280696,1.139882859,0.34548853,1.601498965,20.808460481999997,4.122935586,9.892322807,10.536134903,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.330936706,3.1928278199999998,4.013500137,9.861561034,2.9014045079999997,2.847330397,0.0,0.0,10.039048629,0.0,0.276998488,0.09349391,0.15570473899999998,0.0,0.22954236899999997,0.0,0.41653511400000004,0.0,0.0,0.18822876900000002,0.0,3.6942525229999994,0.0,0.0,0.0,1.615464004,0.0,0.009163188,0.0,4.0,4.0,"[0, 1, 2, 3]"
231x231,1.319831857,9.751621643,22.457748299000002,26.294701332000002,2.166468484,18.469156475,10.616465431,8.418435288000001,1.294457406,1.139882859,19.761541660000002,0.910513012,54.91323267600001,1.9287514469999998,0.910513012,1.139882859,7.30700346,3.369785559,2.673351469,31.525418676,5.371010016,18.552041183,0.628845904,0.34548853,0.34548853,3.106364174,2.049953702,4.403967012,8.689467581999999,0.34548853,1.0364793,1.139882859,5.686984523,14.454479639999999,0.910513012,1.768728763,13.231626077,3.499401794,0.0,3.537463989,1.319831857,2.244979994,16.260925725,1.256001542,0.0,231.632352253,1.768728763,3.217734686,4.561286433,28.33321524,0.0,1.294457406,1.294457406,8.726192388,0.0,0.628845904,1.990891496,14.300557511,2.049953702,0.0,1.257719583,66.543833587,5.947386573000001,6.707471451,0.0,0.34548853,13.465216571000001,2.945302019,1.660561171,79.28171266400001,18.346128761000003,13.405809329,0.0,1.139882859,52.304134789,421.135712634,2.397602442,60.586183044,5.676924058,1.9287514469999998,0.34548853,21.264501999,3.302225148,1.7865274590000002,1.095536689,0.0,6.835381367,5.788762799000001,1.0364793,1.319831857,1.768728763,3.206428462,1.0364793,7.301529293,4.859297032000001,138.97341067999997,5.769817792,18.959762727,5.018269534,4.563003852,9.012334542,0.0,0.690985953,212.440113412,21.873272821,1.256001542,3.6586384689999996,3.601577449,1.6653252040000002,2.294198883,0.974334434,10.791121454999999,26.537004786,2.1142172930000003,0.0,1.139882859,0.34548853,2.230344869,22.89899119,6.638378095,10.308761694,11.793854486,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.9597826100000004,2.3515471239999997,2.9597826100000004,13.634655172999999,2.9014045079999997,3.263769284,0.0,0.0,11.713210442000001,0.0,0.263276332,0.056240192999999994,0.15220043500000002,0.0,0.17830933399999999,0.0,0.291613198,0.0,0.0,0.18822876900000002,0.0,3.357848756,0.0,0.028612979,0.009018433,1.615464004,0.0,0.0,0.0,4.0,4.0,"[0, 1, 2, 4]"
232x232,1.319831857,5.868359935000001,20.710140213000003,26.229683537,2.166468484,20.993027462,9.25707471,6.670827202,0.0,1.139882859,20.537811200000004,0.910513012,60.412730196000005,1.9287514469999998,0.910513012,1.9811635550000002,7.695109485,4.211066255,1.378894063,22.011363092,5.371010016,18.552041183,0.628845904,0.34548853,0.34548853,3.106364174,2.891234398,3.109509606,8.689467581999999,0.34548853,1.0364793,1.139882859,8.21085551,16.978350626999998,0.910513012,1.768728763,13.231626077,1.7517937080000001,0.0,3.537463989,1.319831857,2.244979994,7.975808077,1.256001542,0.0,230.33789484699997,2.610009459,0.628845904,3.266829027,20.114449161,0.841280696,0.0,0.841280696,7.431734982,0.0,0.628845904,1.990891496,9.057852542000001,2.049953702,0.0,1.257719583,57.739180467000004,6.788667269000001,4.118582669,0.0,1.186769226,9.581954863,2.945302019,1.660561171,76.69282388200001,18.281110966,14.182078869,0.0,1.9811635550000002,56.769040868000005,392.20185597,2.397602442,61.815596625000005,5.676924058,1.9287514469999998,0.34548853,18.675613217,2.007767742,1.7865274590000002,1.095536689,0.0,5.540923961,4.041154713,1.0364793,1.319831857,1.768728763,4.047709158,1.0364793,5.553921207,3.5648396260000004,138.00410569,1.886556084,24.783699281,5.85955023,3.268546446,5.1290728340000005,0.0,0.690985953,165.444364492,25.238431143000003,1.256001542,3.6586384689999996,3.148400739,2.5066059000000003,4.81806987,1.8156151299999999,11.632402151,29.060875773000003,2.1142172930000003,0.841280696,1.139882859,0.34548853,2.230344869,24.581554621,6.638378095,11.15004239,5.321628465,0.34548853,0.34548853,4.1280999970000005,0.690985953,1.6653252040000002,3.1928278199999998,3.3478886350000003,11.045766390999999,2.9014045079999997,4.10504998,0.0,0.0,7.376745823,0.0,0.271192039,0.09349391,0.17172852900000002,0.0,0.20956109199999998,0.0,0.309135465,0.0,0.0,0.18822876900000002,0.0,3.4472628810000003,0.0,0.028612979,0.009018433,1.615464004,0.0,0.009163188,0.0,4.0,4.0,"[0, 1, 3, 4]"
233x233,1.319831857,7.151808153999999,21.999123452000003,28.818572319,2.166468484,19.693121919,11.840430875000001,7.959810441,1.294457406,1.139882859,15.32715937,0.910513012,65.547697656,0.628845904,0.910513012,1.9811635550000002,7.6896613480000005,2.9111607119999996,2.673351469,27.167009004,4.071104473,17.25213564,0.628845904,0.34548853,0.34548853,3.106364174,1.591328855,4.403967012,3.489777214,0.34548853,1.0364793,1.139882859,8.21085551,16.978350626999998,0.910513012,1.768728763,13.231626077,4.340682490000001,0.0,3.537463989,1.319831857,2.244979994,17.026270558,1.256001542,0.0,231.632352253,2.610009459,3.217734686,4.561286432999999,27.874590393,0.841280696,1.294457406,2.135738102,3.52650202,0.0,0.628845904,0.690985953,16.824428498,0.750048159,0.0,1.257719583,69.374202009,5.488761726000001,6.707471451,0.0,1.186769226,13.465216571000001,0.34548853,1.660561171,79.28171266400001,14.370366944999999,14.171154161999999,0.0,1.9811635550000002,58.041576521,421.97699333,2.397602442,63.110054031000004,4.377018515,0.628845904,0.34548853,21.264501999,3.302225148,1.7865274590000002,1.095536689,0.0,4.2355678779999995,6.630043495000001,1.0364793,1.319831857,1.768728763,4.047709158,1.0364793,8.142809989,4.859297032000001,102.74006623,5.769817792,26.07268252,3.259736741,4.563003852,9.012334542,0.0,0.690985953,205.484336182,22.638617654,1.256001542,3.6586384689999996,4.442858145000001,2.5066059000000003,4.81806987,1.8156151299999999,9.032588662,13.461184923,2.1142172930000003,0.841280696,1.139882859,0.34548853,2.230344869,24.581554621,5.338472552000001,11.15004239,10.493948943,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.95978261,3.1928278199999998,4.642346041,8.434964805,1.601498965,4.10504998,0.0,0.0,12.554491138,0.0,0.252773596,0.08795217699999999,0.204264047,0.0,0.19733251699999999,0.0,0.329863928,0.0,0.0,0.18822876900000002,0.0,3.745145795,0.0,0.028612979,0.009018433,1.615464004,0.0,0.009163188,0.0,4.0,4.0,"[0, 2, 3, 4]"
234x234,0.628845904,8.369631281,9.132018055,25.709062713,1.820979954,12.010052083,11.067354534000001,7.877725622,1.294457406,1.139882859,18.635212474000003,0.910513012,67.65555322399999,1.9287514469999998,0.910513012,1.9811635550000002,5.534645963,3.5200803019999998,2.673351469,30.98470901,5.371010016,16.824571071999998,0.628845904,0.0,0.0,1.378894063,2.891234398,1.294457406,8.343979052,0.0,0.0,1.139882859,4.410427071,9.72291491,0.910513012,1.768728763,12.886137547,4.340682490000001,0.0,3.537463989,0.628845904,2.244979994,18.244093685,0.910513012,0.0,226.44991097599998,2.610009459,3.217734686,2.833816322,18.118585856,0.841280696,1.294457406,2.135738102,8.380703858,0.0,0.628845904,1.299905543,15.442438136000002,2.049953702,0.0,1.257719583,60.489235487,5.4066769070000005,6.361982921,0.0,0.841280696,12.428737271000001,2.599813489,1.660561171,77.89972230200001,19.833520448,12.624965066,0.0,1.9811635550000002,41.474571339,415.067111416,2.397602442,56.891171082,4.294933695999999,1.9287514469999998,0.0,18.500498659999998,3.302225148,0.750048159,0.750048159,0.0,6.144395414,6.630043495000001,0.0,0.628845904,1.768728763,3.356723205,0.0,4.687889061,4.168311079,163.35877948,5.769817792,24.954132018,3.4410941850000003,3.1810134899999998,9.012334542,0.0,0.0,186.810282112,22.128921537,0.910513012,3.6586384689999996,3.751872192,1.4701266,3.78159057,1.4701266,11.286913621,27.678885411,1.768728763,0.841280696,1.139882859,0.0,1.5393589159999999,10.071975950999999,4.565396211,6.658554882,9.029851147,0.0,0.0,3.4371140440000003,3.883261708,1.92330331,2.501841867,3.605866741,11.561673289,2.210418555,3.75956145,0.0,0.0,9.444981532,0.0,0.29681326399999997,0.080224807,0.18351378499999998,0.0,0.22954236899999997,0.0,0.44904923500000005,0.0,0.0,0.18822876900000002,0.0,4.131009814,0.0,0.028612979,0.009018433,1.5966809789999998,0.0,0.009163188,0.0,4.0,4.0,"[1, 2, 3, 4]"
235x235,0.690985953,7.8650655590000005,18.897085961000002,14.274902775,2.166468484,25.849355091,12.511490514,6.862113542000001,1.294457406,0.0,20.611257473000002,0.910513012,57.082047466000006,1.299905543,0.910513012,0.841280696,7.731847307999999,3.5822203509999997,2.044505565,36.436544765,5.371010016,13.01021529,0.0,0.34548853,0.34548853,2.47751827,2.891234398,4.403967012,5.545178898,0.34548853,1.0364793,0.0,6.324299426,10.689819715999999,0.910513012,0.0,13.1833183,4.340682490000001,0.0,0.0,0.690985953,12.132090170000001,18.997238142999997,1.256001542,0.0,266.28800300300003,0.841280696,2.588888782,3.932440529,22.257143094,0.841280696,1.294457406,2.135738102,6.839636304,0.0,0.0,1.990891496,12.422485464,2.049953702,0.0,0.0,55.233629077,4.273224760000001,2.934377312,0.0,1.186769226,8.670029656,2.945302019,1.660561171,38.796639503,13.559384884,16.770967651,0.0,0.841280696,44.375744039,226.41975877,0.0,26.946535185,5.048078154000001,1.299905543,0.34548853,9.905410439,2.044505565,1.7865274590000002,1.095536689,5.2579199,6.835381367,6.001197591,1.0364793,0.690985953,0.0,1.5322666489999999,1.0364793,6.885090406,3.601577449,164.25627984,3.883261708,21.201834746,5.85955023,2.676447768,6.6147320999999994,0.0,0.690985953,142.682346832,10.735042588,1.256001542,0.750048159,4.442858145,1.877759996,14.076306367,1.186769226,8.723811841,27.174319689,0.34548853,0.841280696,0.0,0.34548853,1.601498965,20.808460481999997,4.122935586,5.332768204,10.536134903,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.330936706,3.1928278199999998,4.013500137,9.861561034,2.9014045079999997,2.847330397,0.0,0.0,10.039048629,0.0,0.261086951,0.091420096,0.145703748,0.0,0.226413357,0.0,0.41653511400000004,0.0,0.0,0.11559771099999999,0.0,3.7961750919999995,0.0,0.0,0.0,1.383689242,0.010678902,0.009163188,0.0,4.0,4.0,"[0, 1, 2, 3]"
236x236,1.319831857,9.751621643,22.457748299000002,14.895320472,2.166468484,28.985112555,10.616465431,7.278552429000001,1.294457406,0.0,19.761541660000002,0.910513012,54.91323267600001,1.9287514469999998,0.910513012,0.0,7.30700346,3.369785559,2.673351469,37.481820153,5.371010016,17.412158324,0.628845904,0.34548853,0.34548853,3.106364174,2.049953702,4.403967012,8.689467581999999,0.34548853,1.0364793,0.0,5.686984523,14.454479639999999,0.910513012,0.628845904,15.069874383999998,3.499401794,0.0,1.257719583,1.319831857,12.760936074000002,16.260925725,1.256001542,0.0,288.925419083,0.628845904,3.217734686,4.561286433,28.33321524,0.0,1.294457406,1.294457406,8.726192388,0.0,0.628845904,1.990891496,14.300557511,2.049953702,0.0,1.257719583,58.564584897,5.947386573000001,6.707471451,0.0,0.34548853,11.185472165,2.945302019,1.660561171,45.085170414000004,16.066384355,13.405809329,0.0,0.0,52.304134789,254.50801517399998,1.257719583,33.226589644,5.676924058,1.9287514469999998,0.34548853,15.56503889,3.302225148,1.7865274590000002,1.095536689,5.2579199,6.835381367,5.788762799000001,1.0364793,1.319831857,0.628845904,3.206428462,1.0364793,7.301529293,4.859297032000001,138.97341067999997,5.769817792,17.819879868,5.018269534,4.563003852,7.8724516829999995,0.0,0.690985953,212.440113412,16.173809712,1.256001542,1.378894063,3.601577449,1.6653252040000002,12.810154963,0.974334434,8.511377049,26.537004786,0.974334434,0.0,0.0,0.34548853,2.230344869,22.89899119,6.638378095,5.749207091,11.793854486,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.9597826100000004,2.3515471239999997,2.9597826100000004,13.634655172999999,2.9014045079999997,3.263769284,0.0,0.0,11.713210442000001,0.0,0.247364795,0.054166379,0.142199444,0.0,0.175180322,0.0,0.291613198,0.0,0.0,0.11559771099999999,0.0,3.459771325,0.0,0.028612979,0.009018433,1.383689242,0.010678902,0.0,0.0,4.0,4.0,"[0, 1, 2, 4]"
237x237,1.319831857,5.868359935000001,20.710140213000003,14.830302676999999,2.166468484,31.508983542000003,9.25707471,5.530944343000001,0.0,0.0,20.537811200000004,0.910513012,60.412730196000005,1.9287514469999998,0.910513012,0.841280696,7.695109485,4.211066255,1.378894063,27.967764569,5.371010016,17.412158324,0.628845904,0.34548853,0.34548853,3.106364174,2.891234398,3.109509606,8.689467581999999,0.34548853,1.0364793,0.0,8.21085551,16.978350626999998,0.910513012,0.628845904,15.069874383999998,1.7517937080000001,0.0,1.257719583,1.319831857,12.760936074000002,7.975808077,1.256001542,0.0,287.630961677,1.4701266,0.628845904,3.266829027,20.114449161,0.841280696,0.0,0.841280696,7.431734982,0.0,0.628845904,1.990891496,9.057852542000001,2.049953702,0.0,1.257719583,49.759931777000006,6.788667269000001,4.118582669,0.0,1.186769226,7.302210457000001,2.945302019,1.660561171,42.496281632,16.001366559999997,14.182078869,0.0,0.841280696,56.769040868000005,225.57415851,1.257719583,34.456003225,5.676924058,1.9287514469999998,0.34548853,12.976150107999999,2.007767742,1.7865274590000002,1.095536689,5.2579199,5.540923961,4.041154713,1.0364793,1.319831857,0.628845904,4.047709158,1.0364793,5.553921207,3.5648396260000004,138.00410569,1.886556084,23.643816422,5.85955023,3.268546446,3.989189975,0.0,0.690985953,165.444364492,19.538968034000003,1.256001542,1.378894063,3.148400739,2.5066059000000003,15.334025950000001,1.8156151299999999,9.352657745,29.060875773000003,0.974334434,0.841280696,0.0,0.34548853,2.230344869,24.581554621,6.638378095,6.590487787,5.321628465,0.34548853,0.34548853,4.1280999970000005,0.690985953,1.6653252040000002,3.1928278199999998,3.3478886350000003,11.045766390999999,2.9014045079999997,4.10504998,0.0,0.0,7.376745823,0.0,0.25528050199999996,0.091420096,0.161727538,0.0,0.20643208000000002,0.0,0.309135465,0.0,0.0,0.11559771099999999,0.0,3.5491854500000004,0.0,0.028612979,0.009018433,1.383689242,0.010678902,0.009163188,0.0,4.0,4.0,"[0, 1, 3, 4]"
238x238,1.319831857,7.151808153999999,21.999123452000003,17.419191458999997,2.166468484,30.209077999,11.840430875000001,6.819927582000001,1.294457406,0.0,15.32715937,0.910513012,65.547697656,0.628845904,0.910513012,0.841280696,7.6896613480000005,2.9111607119999996,2.673351469,33.123410481,4.071104473,16.112252781,0.628845904,0.34548853,0.34548853,3.106364174,1.591328855,4.403967012,3.489777214,0.34548853,1.0364793,0.0,8.21085551,16.978350626999998,0.910513012,0.628845904,15.069874383999998,4.340682490000001,0.0,1.257719583,1.319831857,12.760936074000002,17.026270558,1.256001542,0.0,288.925419083,1.4701266,3.217734686,4.561286432999999,27.874590393,0.841280696,1.294457406,2.135738102,3.52650202,0.0,0.628845904,0.690985953,16.824428498,0.750048159,0.0,1.257719583,61.394953319,5.488761726000001,6.707471451,0.0,1.186769226,11.185472165,0.34548853,1.660561171,45.085170414000004,12.090622538999998,14.171154161999999,0.0,0.841280696,58.041576521,255.34929587,1.257719583,35.750460630999996,4.377018515,0.628845904,0.34548853,15.56503889,3.302225148,1.7865274590000002,1.095536689,5.2579199,4.2355678779999995,6.630043495000001,1.0364793,1.319831857,0.628845904,4.047709158,1.0364793,8.142809989,4.859297032000001,102.74006623,5.769817792,24.932799661,3.259736741,4.563003852,7.8724516829999995,0.0,0.690985953,205.484336182,16.939154545,1.256001542,1.378894063,4.442858145000001,2.5066059000000003,15.334025950000001,1.8156151299999999,6.7528442559999995,13.461184923,0.974334434,0.841280696,0.0,0.34548853,2.230344869,24.581554621,5.338472552000001,6.590487787,10.493948943,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.95978261,3.1928278199999998,4.642346041,8.434964805,1.601498965,4.10504998,0.0,0.0,12.554491138,0.0,0.23686205899999999,0.085878363,0.19426305600000002,0.0,0.194203505,0.0,0.329863928,0.0,0.0,0.11559771099999999,0.0,3.847068364,0.0,0.028612979,0.009018433,1.383689242,0.010678902,0.009163188,0.0,4.0,4.0,"[0, 2, 3, 4]"
239x239,0.628845904,8.369631281,9.132018055,14.309681852999999,1.820979954,22.526008163,11.067354534000001,6.737842763000001,1.294457406,0.0,18.635212474000003,0.910513012,67.65555322399999,1.9287514469999998,0.910513012,0.841280696,5.534645963,3.5200803019999998,2.673351469,36.941110487,5.371010016,15.684688213,0.628845904,0.0,0.0,1.378894063,2.891234398,1.294457406,8.343979052,0.0,0.0,0.0,4.410427071,9.72291491,0.910513012,0.628845904,14.724385854,4.340682490000001,0.0,1.257719583,0.628845904,12.760936074000002,18.244093685,0.910513012,0.0,283.742977806,1.4701266,3.217734686,2.833816322,18.118585856,0.841280696,1.294457406,2.135738102,8.380703858,0.0,0.628845904,1.299905543,15.442438136000002,2.049953702,0.0,1.257719583,52.509986797,5.4066769070000005,6.361982921,0.0,0.841280696,10.148992865,2.599813489,1.660561171,43.703180052,17.553776042,12.624965066,0.0,0.841280696,41.474571339,248.43941395599998,1.257719583,29.531577681999998,4.294933695999999,1.9287514469999998,0.0,12.801035550999998,3.302225148,0.750048159,0.750048159,5.2579199,6.144395414,6.630043495000001,0.0,0.628845904,0.628845904,3.356723205,0.0,4.687889061,4.168311079,163.35877948,5.769817792,23.814249159,3.4410941850000003,3.1810134899999998,7.8724516829999995,0.0,0.0,186.810282112,16.429458428,0.910513012,1.378894063,3.751872192,1.4701266,14.297546650000001,1.4701266,9.007169215000001,27.678885411,0.628845904,0.841280696,0.0,0.0,1.5393589159999999,10.071975950999999,4.565396211,2.099000279,9.029851147,0.0,0.0,3.4371140440000003,3.883261708,1.92330331,2.501841867,3.605866741,11.561673289,2.210418555,3.75956145,0.0,0.0,9.444981532,0.0,0.280901727,0.078150993,0.173512794,0.0,0.226413357,0.0,0.44904923500000005,0.0,0.0,0.11559771099999999,0.0,4.232932383,0.0,0.028612979,0.009018433,1.364906217,0.010678902,0.009163188,0.0,4.0,4.0,"[1, 2, 3, 4]"
240x240,0.690985953,7.8650655590000005,18.897085961000002,25.674283635000002,2.166468484,24.233221001000004,12.511490514,8.001996401000001,1.294457406,1.139882859,18.995123383,0.910513012,57.082047466000006,1.299905543,0.910513012,1.9811635550000002,7.731847307999999,3.5822203509999997,2.044505565,40.996099368,5.371010016,10.917763499,0.0,0.34548853,0.34548853,2.47751827,2.891234398,4.403967012,5.545178898,0.34548853,1.0364793,1.139882859,6.324299426,10.689819715999999,0.910513012,1.139882859,11.754550415,4.340682490000001,0.0,2.279744406,0.690985953,10.51595608,18.997238142999997,1.256001542,0.0,249.519741673,1.9811635550000002,2.588888782,3.932440529,22.257143094,0.841280696,1.294457406,2.135738102,6.839636304,0.0,0.0,1.990891496,12.422485464,2.049953702,0.0,0.0,63.212877767,4.273224760000001,2.934377312,0.0,1.186769226,10.949774062,2.945302019,1.660561171,71.377047663,15.83912929,16.770967651,0.0,1.9811635550000002,44.375744039,395.89168063,1.139882859,47.841469123,3.431944064,1.299905543,0.34548853,15.604873548,2.044505565,1.7865274590000002,1.095536689,5.2579199,6.835381367,6.001197591,1.0364793,0.690985953,1.139882859,1.5322666489999999,1.0364793,6.885090406,1.985443359,164.25627984,3.883261708,22.341717605,5.85955023,2.676447768,7.7546149589999995,0.0,0.690985953,141.066212742,16.434505697000002,1.256001542,3.0297925649999997,2.8267240549999997,1.877759996,14.076306367,1.186769226,9.387422157,25.558185598999998,1.485371389,0.841280696,1.139882859,0.34548853,1.601498965,19.192326392,4.122935586,9.892322807,10.536134903,0.34548853,0.34548853,2.511965907,4.574247661,2.330936706,3.1928278199999998,4.013500137,9.861561034,2.9014045079999997,2.847330397,0.0,0.0,10.039048629,0.0,0.257405269,0.10475115300000001,0.150639622,0.0,0.228367453,0.0,0.41653511400000004,0.0,0.0,0.19270084599999998,0.0,3.649056054,0.0,0.0,0.0,1.5920793279999998,0.010678902,0.009163188,0.0,4.0,4.0,"[0, 1, 2, 3]"
