coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Endothelial2,Endothelial3 Endothelial2
187x187,21.371002824999998,27.114952672999998,22.498735112000006,9.56104096,1.6205859610000002,19.266630265,6.033878570000001,4.616989847,0.0,0.0,24.426296530000002,2.646753817,38.832510033000005,2.6061258059999997,0.0,6.096431255,15.273737445,4.57220919,1.9836240680000001,11.695788123,8.528981028,12.689035139,1.9039433350000001,0.34548853,0.34548853,2.356316015,3.883839516,5.819049107,9.366841941,0.34548853,1.0364793,1.354778164,14.082473838,20.078758135999998,0.0,0.628845904,4.2641898529999995,0.677374359,0.0,1.935093942,1.997206216,1.920821557,12.955305023000001,1.022862889,0.0,53.839454933,0.628845904,1.306220263,3.033690374,21.90304406,0.0,0.677374359,0.0,12.85077377,0.677374359,1.306220263,5.9924066499999995,11.202972184,1.299905543,0.677374359,1.935093942,49.758802566,9.073296907,6.82812217,0.677374359,0.34548853,8.89132595,2.945302019,0.0,11.592372521,13.921760724999999,11.487509501,0.0,0.0,70.443384592,49.863918044,1.257719583,32.754211039,4.665519973,3.898101459,0.34548853,10.973808739999999,1.257719583,1.7138536590000002,0.34548853,0.0,3.290799442,1.9836240680000001,1.0364793,1.997206216,1.9836240680000001,7.788750651000001,1.0364793,5.39001487,5.335628418,105.24463912899999,1.886556084,9.426606405000001,7.585342618,3.945920805,2.612497747,1.354778164,0.690985953,329.75909501,18.338500548,0.34548853,0.628845904,0.690985953,9.571784517000001,3.6489770470000003,0.974334434,4.928926087000001,25.516477979,2.329112598,3.9218512480000003,0.0,0.34548853,1.319831857,39.960424729,5.888329936,5.749207091,5.321628465,0.34548853,2.975364125,0.690985953,1.982961606,4.249259177000001,1.368360312,2.957300857,11.045766390999999,2.668265855,5.479166606000001,1.275097431,0.677374359,8.192025199,0.10452433400000001,0.072227656,0.055366246,0.118822807,0.0,0.037574476999999995,0.0,0.151699428,0.0,0.0,0.021680725,0.0,2.211450748,0.0,0.028612979,0.040313642,0.186953971,0.306417433,0.0,0.0,3.0,3.0,"[[1, 2, 3], [0, 1, 4]]"
188x188,20.742156921,26.511844808,20.227056013000002,11.529512045,1.6205859610000002,14.830967258000001,10.512259818,5.489534199,1.294457406,0.0,20.065360513,2.646753817,46.136292283,0.677374359,0.0,6.937711951,15.693133156,3.484738439,2.64923557,15.806158646999998,7.229075485,6.987186562,1.275097431,0.34548853,0.34548853,1.727470111,3.4252146690000003,7.113506513,1.022862889,0.34548853,1.0364793,1.354778164,14.719788741,16.314098211999998,0.0,0.0,2.377633769,4.107543837,0.0,0.677374359,1.368360312,1.291975653,24.742079922,1.022862889,0.0,32.496496259000004,0.841280696,3.266263141,3.699301876,23.587113146,0.841280696,1.9718317650000001,2.135738102,7.058984724,0.677374359,0.677374359,4.692501107,17.091476092999997,0.0,0.677374359,0.677374359,58.062868288,6.0992295510000005,5.643916813000001,0.677374359,1.186769226,10.259145149,0.34548853,0.0,7.892730392000001,7.504017233000001,14.841743116,0.0,0.841280696,63.787529495,51.550799,0.0,27.768613986,2.736768526,1.969350012,0.34548853,7.903069070999999,1.294457406,1.7138536590000002,0.34548853,0.0,1.985443359,4.784947642000001,1.0364793,1.368360312,1.354778164,6.114588838,1.0364793,7.562464765,5.372366241,95.263468829,3.883261708,14.097544522,5.826809825,3.353822127,5.238039872,1.354778164,0.690985953,300.04130012,10.299919935,0.34548853,0.0,2.826724055,9.784219309000001,4.915128451,1.186769226,2.5415473900000003,10.554102032000001,1.7002666940000002,4.763131944,0.0,0.34548853,0.690985953,37.869894021,2.072981884,5.332768204,9.23622936,0.34548853,2.975364125,0.690985953,5.866223314,4.914870679000001,2.209641008,5.30547579,4.661870666,1.368360312,5.062727719000001,1.275097431,0.677374359,11.695608701,0.10452433400000001,0.06753136900000001,0.08707823,0.154862629,0.0,0.076578937,0.0,0.297349807,0.0,0.0,0.021680725,0.0,2.8457374289999997,0.0,0.0,0.031295209,0.186953971,0.306417433,0.009163188,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 3]]"
189x189,21.371002824999998,28.398400891999998,23.787718351000002,12.149929742000001,1.6205859610000002,17.966724722000002,8.617234735,5.905973086,1.294457406,0.0,19.215644700000002,2.646753817,43.967477493000004,1.306220263,0.0,6.096431255,15.268289308,3.2723036469999998,3.278081474,16.851434034999997,7.229075485,11.389129596,1.9039433350000001,0.34548853,0.34548853,2.356316015,2.583933973,7.113506513,4.167151573,0.34548853,1.0364793,1.354778164,14.082473838,20.078758135999998,0.0,0.628845904,4.2641898529999995,3.266263141,0.0,1.935093942,1.997206216,1.920821557,22.005767503999998,1.022862889,0.0,55.133912339000005,0.628845904,3.895109045,4.32814778,29.663185292,0.0,1.9718317650000001,1.294457406,8.945540808,0.677374359,1.306220263,4.692501107,18.96954814,0.0,0.677374359,1.935093942,61.393824108,7.773391364,9.417010952,0.677374359,0.34548853,12.774587658,0.34548853,0.0,14.181261303,10.011016704,11.476584793999999,0.0,0.0,71.715920245,79.639055404,1.257719583,34.048668445,3.36561443,2.598195916,0.34548853,13.562697521999999,2.5521769890000003,1.7138536590000002,0.34548853,0.0,1.985443359,4.572512850000001,1.0364793,1.997206216,1.9836240680000001,7.788750651000001,1.0364793,7.978903652,6.630085824,69.980599669,5.769817792,10.715589644000001,4.985529129,5.2403782109999995,6.495759455,1.354778164,0.690985953,369.79906669999997,15.738687059,0.34548853,0.628845904,1.985443359,9.571784517000001,3.6489770470000003,0.974334434,2.329112598,9.916787129000001,2.329112598,3.9218512480000003,0.0,0.34548853,1.319831857,39.960424729,4.588424393,5.749207091,10.493948943,0.34548853,2.975364125,0.690985953,5.866223314,5.543716583000001,1.368360312,4.251758263,8.434964805,1.368360312,5.479166606000001,1.275097431,0.677374359,13.369770513999999,0.10452433400000001,0.053809213,0.049824513,0.15135832500000002,0.0,0.025345901999999997,0.0,0.172427891,0.0,0.0,0.021680725,0.0,2.5093336619999995,0.0,0.028612979,0.040313642,0.186953971,0.306417433,0.0,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 4]]"
190x190,21.371002824999998,24.515139184,22.040110265000003,12.084911947000002,1.6205859610000002,20.490595709,7.257844014,4.158365,0.0,0.0,19.99191424,2.646753817,49.466975013,1.306220263,0.0,6.937711951,15.656395333,4.113584343,1.9836240680000001,7.337378450999999,7.229075485,11.389129596,1.9039433350000001,0.34548853,0.34548853,2.356316015,3.4252146690000003,5.819049107,4.167151573,0.34548853,1.0364793,1.354778164,16.606344825,22.602629122999996,0.0,0.628845904,4.2641898529999995,1.518655055,0.0,1.935093942,1.997206216,1.920821557,13.720649856,1.022862889,0.0,53.839454933,1.4701266,1.306220263,3.033690374,21.444419213,0.841280696,0.677374359,0.841280696,7.651083401999999,0.677374359,1.306220263,4.692501107,13.726843171,0.0,0.677374359,1.935093942,52.589170988,8.61467206,6.82812217,0.677374359,1.186769226,8.89132595,0.34548853,0.0,11.592372521,9.945998909,12.252854333999998,0.0,0.841280696,76.18082632400001,50.70519874,1.257719583,35.278082026,3.36561443,2.598195916,0.34548853,10.973808739999999,1.257719583,1.7138536590000002,0.34548853,0.0,0.690985953,2.824904764,1.0364793,1.997206216,1.9836240680000001,8.630031347000001,1.0364793,6.231295566,5.335628418,69.011294679,1.886556084,16.539526197999997,5.826809825,3.945920805,2.612497747,1.354778164,0.690985953,322.80331778,19.103845381,0.34548853,0.628845904,1.5322666489999999,10.413065213000001,6.172848034,1.8156151299999999,3.170393294,12.440658116000002,2.329112598,4.763131944,0.0,0.34548853,1.319831857,41.64298816,4.588424393,6.590487787,4.021722922,0.34548853,2.975364125,0.690985953,1.982961606,4.249259177000001,2.209641008,4.639864288,5.846076023,1.368360312,6.320447302000001,1.275097431,0.677374359,9.033305895,0.10452433400000001,0.061724919999999996,0.08707823,0.170886419,0.0,0.05659766,0.0,0.189950158,0.0,0.0,0.021680725,0.0,2.5987477869999998,0.0,0.028612979,0.040313642,0.186953971,0.306417433,0.009163188,0.0,3.0,3.0,"[[1, 2, 3], [0, 3, 4]]"
191x191,20.051170968,27.729667935,7.359950616000001,8.420002439000001,1.275097431,7.147897422,9.739183477000001,5.40744938,1.294457406,0.0,23.373413617,2.646753817,48.244147851,1.9772799019999998,0.0,6.937711951,13.538117771,4.093658029,2.64923557,19.623858653,8.528981028,6.5596219940000005,1.275097431,0.0,0.0,0.0,4.725120212,4.003996907,5.877064727,0.0,0.0,1.354778164,10.919360302,9.058662495,0.0,0.0,2.032145239,4.107543837,0.0,0.677374359,0.677374359,1.291975653,25.959903048999998,0.677374359,0.0,27.314054982000002,0.841280696,3.266263141,1.9718317650000001,13.831108609,0.841280696,1.9718317650000001,2.135738102,11.913186562,0.677374359,0.677374359,5.301420696999999,15.709485731,1.299905543,0.677374359,0.677374359,49.177901766,6.017144732,5.298428283,0.677374359,0.841280696,9.222665849,2.599813489,0.0,6.510740030000001,12.967170736,13.29555402,0.0,0.841280696,47.220524313,44.640917085999995,0.0,21.549731036999997,2.6546837070000002,3.269255555,0.0,5.139065732000001,1.294457406,0.677374359,0.0,0.0,3.894270895,4.784947642000001,0.0,0.677374359,1.354778164,5.423602885,0.0,4.107543837,4.681380288,155.88218207900002,3.883261708,12.978994019999998,6.008167269,1.9718317650000001,5.238039872,1.354778164,0.0,281.36724605,9.790223818000001,0.0,0.0,2.135738102,8.747740009,3.8786491510000003,0.841280696,4.795872349000001,24.771802519999998,1.354778164,4.763131944,0.0,0.0,0.0,23.360315350999997,1.299905543,0.841280696,7.772131564,0.0,2.629875595,0.0,5.175237361,3.878391379,1.518655055,4.26899649,7.78857915,1.9772799019999998,4.717239189,1.275097431,0.677374359,8.586099095,0.10452433400000001,0.11157103699999998,0.07935086,0.134112367,0.0,0.108788789,0.0,0.416535114,0.0,0.0,0.021680725,0.0,3.231601448,0.0,0.0,0.031295209,0.168170946,0.306417433,0.009163188,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,20.680016872,29.616224018999997,10.920612954000001,9.040420136000002,1.275097431,10.283654885999999,7.844158394000001,5.823888267,1.294457406,0.0,22.523697804,2.646753817,46.075333061,2.6061258059999997,0.0,6.096431255,13.113273923,3.881223237,3.278081474,20.669134041,8.528981028,10.961565028,1.9039433350000001,0.0,0.0,0.628845904,3.883839516,4.003996907,9.021353411,0.0,0.0,1.354778164,10.282045399,12.823322419,0.0,0.628845904,3.918701323,3.266263141,0.0,1.935093942,1.306220263,1.920821557,23.223590630999997,0.677374359,0.0,49.951471062,0.628845904,3.895109045,2.600677669,19.907180755,0.0,1.9718317650000001,1.294457406,13.799742646,0.677374359,1.306220263,5.301420696999999,17.587557777999997,1.299905543,0.677374359,1.935093942,52.508857586,7.691306545,9.071522422,0.677374359,0.0,11.738108358,2.599813489,0.0,12.799270941,15.474170207,9.930395698,0.0,0.0,55.148915063000004,72.72917349,1.257719583,27.829785496,3.283529611,3.898101459,0.0,10.798694183,2.5521769890000003,0.677374359,0.0,0.0,3.894270895,4.572512850000001,0.0,1.306220263,1.9836240680000001,7.097764698000001,0.0,4.523982724,5.939099871,130.599312919,5.769817792,9.597039142,5.166886573,3.858387849,6.495759455,1.354778164,0.0,351.12501262999996,15.228990942,0.0,0.628845904,1.294457406,8.535305217,2.612497747,0.628845904,4.583437557000001,24.134487616999998,1.9836240680000001,3.9218512480000003,0.0,0.0,0.628845904,25.450846059,3.815348052,1.257719583,9.029851147,0.0,2.629875595,0.0,5.175237361,4.507237283,0.677374359,3.215278963,11.561673289,1.9772799019999998,5.133678076000001,1.275097431,0.677374359,10.260260908,0.10452433400000001,0.097848881,0.042097143,0.130608063,0.0,0.057555753999999994,0.0,0.291613198,0.0,0.0,0.021680725,0.0,2.895197681,0.0,0.028612979,0.040313642,0.168170946,0.306417433,0.0,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,20.680016872,25.732962310999998,9.173004868,8.975402340999999,1.275097431,12.807525873,6.484767673,4.076280181,0.0,0.0,23.299967344,2.646753817,51.574830581,2.6061258059999997,0.0,6.937711951,13.501379948,4.7225039330000005,1.9836240680000001,11.155078457,8.528981028,10.961565028,1.9039433350000001,0.0,0.0,0.628845904,4.725120212,2.709539501,9.021353411,0.0,0.0,1.354778164,12.805916386,15.347193405999999,0.0,0.628845904,3.918701323,1.518655055,0.0,1.935093942,1.306220263,1.920821557,14.938472983000002,0.677374359,0.0,48.657013656000004,1.4701266,1.306220263,1.306220263,11.688414676,0.841280696,0.677374359,0.841280696,12.505285240000001,0.677374359,1.306220263,5.301420696999999,12.344852809,1.299905543,0.677374359,1.935093942,43.704204466,8.532587241,6.4826336399999995,0.677374359,0.841280696,7.854846650000001,2.599813489,0.0,10.210382159,15.409152412000001,10.706665238,0.0,0.841280696,59.613821142000006,43.795316826000004,1.257719583,29.059199076999995,3.283529611,3.898101459,0.0,8.209805401,1.257719583,0.677374359,0.0,0.0,2.599813489,2.824904764,0.0,1.306220263,1.9836240680000001,7.939045394000001,0.0,2.776374638,4.644642465,129.63000792900002,1.886556084,15.420975696,6.008167269,2.563930443,2.612497747,1.354778164,0.0,304.12926371,18.594149264000002,0.0,0.628845904,0.841280696,9.376585913,5.136368734,1.4701266,5.424718253000001,26.658358603999996,1.9836240680000001,4.763131944,0.0,0.0,0.628845904,27.13340949,3.815348052,2.099000279,2.557625126,0.0,2.629875595,0.0,1.291975653,3.212779877,1.518655055,3.6033849879999997,8.972784507,1.9772799019999998,5.974958772,1.275097431,0.677374359,5.923796289,0.10452433400000001,0.10576458799999999,0.07935086,0.150136157,0.0,0.088807512,0.0,0.309135465,0.0,0.0,0.021680725,0.0,2.984611806,0.0,0.028612979,0.040313642,0.168170946,0.306417433,0.009163188,0.0,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,20.680016872,27.016410529999998,10.461988107,11.564291123,1.275097431,11.50762033,9.068123838,5.36526342,1.294457406,0.0,18.089315514,2.646753817,56.709798041,1.306220263,0.0,6.937711951,13.495931811,3.42259839,3.278081474,16.310724369,7.229075485,9.661659485000001,1.9039433350000001,0.0,0.0,0.628845904,3.4252146690000003,4.003996907,3.821663043,0.0,0.0,1.354778164,12.805916386,15.347193405999999,0.0,0.628845904,3.918701323,4.107543837,0.0,1.935093942,1.306220263,1.920821557,23.988935463999997,0.677374359,0.0,49.951471062,1.4701266,3.895109045,2.600677669,19.448555908,0.841280696,1.9718317650000001,2.135738102,8.600052278,0.677374359,1.306220263,4.001515154,20.111428765,0.0,0.677374359,1.935093942,55.339226008,7.232681698,9.071522422,0.677374359,0.841280696,11.738108358,0.0,0.0,12.799270941,11.498408391000002,10.695740531000002,0.0,0.841280696,60.886356795,73.57045418599999,1.257719583,30.353656482999995,1.9836240680000001,2.598195916,0.0,10.798694183,2.5521769890000003,0.677374359,0.0,0.0,1.294457406,5.413793546000001,0.0,1.306220263,1.9836240680000001,7.939045394000001,0.0,5.36526342,5.939099871,94.36596846900001,5.769817792,16.709958935,3.40835378,3.858387849,6.495759455,1.354778164,0.0,344.1692354,15.994335775,0.0,0.628845904,2.135738102,9.376585913,5.136368734,1.4701266,2.824904764,11.058667754000002,1.9836240680000001,4.763131944,0.0,0.0,0.628845904,27.13340949,2.515442509,2.099000279,7.729945604,0.0,2.629875595,0.0,5.175237361,4.507237283,1.518655055,4.897842394,6.361982921,0.677374359,5.974958772,1.275097431,0.677374359,11.101541604,0.10452433400000001,0.08734614500000001,0.073809127,0.182671675,0.0,0.076578937,0.0,0.32986392800000003,0.0,0.0,0.021680725,0.0,3.28249472,0.0,0.028612979,0.040313642,0.168170946,0.306417433,0.009163188,0.0,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,20.388328547999997,21.461182408,19.410583429000003,7.730543626999999,0.34548853,13.607001814,11.661555798999999,5.948159046000001,1.294457406,2.373261425,23.968967221000003,2.646753817,34.226729872,1.9772799019999998,0.0,6.096431255,12.760298317999998,2.668265855,2.64923557,17.614391369,5.978804078,10.483370020999999,0.0,0.34548853,0.34548853,1.727470111,3.883839516,7.113506513,6.2225532569999995,0.34548853,1.0364793,1.354778164,12.019002229000002,9.964975218,0.0,0.0,2.377633769,3.266263141,0.0,0.677374359,3.741621737,1.291975653,19.974691258,1.022862889,0.0,59.34276652300001,0.0,3.266263141,3.699301876,22.770640562,0.0,4.34509319,1.294457406,12.258675091999999,0.677374359,0.677374359,8.365668075,14.567605105999998,1.299905543,0.677374359,3.050635784,66.743864757,6.557854398,15.136924717000001,0.677374359,0.34548853,16.103748024999998,2.945302019,0.0,6.617632961,13.853040473999998,14.076398283,0.0,0.0,48.77204359899999,36.685019274,2.373261425,28.184007685,4.036674069,3.269255555,0.34548853,5.352892121,1.294457406,1.7138536590000002,0.34548853,0.0,4.585256848,3.9436669460000005,1.0364793,1.368360312,1.354778164,2.7231311920000003,1.0364793,6.7211840689999995,5.372366241,126.39653003999999,3.883261708,6.984624729,13.429945494,3.353822127,5.238039872,1.354778164,0.690985953,217.25920656000002,5.709323095,0.34548853,0.0,1.985443359,11.139216528999999,2.391257464,0.34548853,4.300080183,30.749622201999998,1.7002666940000002,2.646753817,0.0,0.34548853,0.690985953,69.40890611,5.746148851999999,4.491487508,10.536134903,0.34548853,1.7002666940000002,0.690985953,10.61267818,4.914870679000001,1.368360312,3.622912359,9.861561034,2.668265855,4.2214470230000005,0.0,0.677374359,11.952491999,0.10452433400000001,0.089693371,0.047871968,0.08681755799999999,0.0,0.056578399999999994,0.011314421,0.259099077,0.0,0.0,0.0,0.0,2.177142827,0.006760343,0.0,0.027940554,0.224044175,0.317032835,0.0,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,20.388328547999997,17.5779207,17.662975343,7.665525832,0.34548853,16.130872801,10.302165078,4.20055096,0.0,2.373261425,24.745236761,2.646753817,39.726227392,1.9772799019999998,0.0,6.937711951,13.148404343,3.509546551,1.354778164,8.100335785,5.978804078,10.483370020999999,0.0,0.34548853,0.34548853,1.727470111,4.725120212,5.819049107,6.2225532569999995,0.34548853,1.0364793,1.354778164,14.542873216000002,12.488846205,0.0,0.0,2.377633769,1.518655055,0.0,0.677374359,3.741621737,1.291975653,11.68957361,1.022862889,0.0,58.04830911700001,0.841280696,0.677374359,2.40484447,14.551874483,0.841280696,3.050635784,0.841280696,10.964217686,0.677374359,0.677374359,8.365668075,9.324900137,1.299905543,0.677374359,3.050635784,57.939211637,7.399135094,12.548035935000001,0.677374359,1.186769226,12.220486316999999,2.945302019,0.0,4.028744179,13.788022679,14.852667823,0.0,0.841280696,53.236949677999995,7.75116261,2.373261425,29.413421266,4.036674069,3.269255555,0.34548853,2.764003339,0.0,1.7138536590000002,0.34548853,0.0,3.290799442,2.19605886,1.0364793,1.368360312,1.354778164,3.5644118880000004,1.0364793,4.973575983,4.077908835,125.42722504999999,0.0,12.808561283,14.27122619,2.059364721,1.354778164,1.354778164,0.690985953,170.26345764,9.074481417000001,0.34548853,0.0,1.5322666489999999,11.980497224999999,4.915128451,1.186769226,5.1413608790000005,33.273493189,1.7002666940000002,3.488034513,0.0,0.34548853,0.690985953,71.09146954100001,5.746148851999999,5.332768204,4.063908882,0.34548853,1.7002666940000002,0.690985953,6.729416472,3.6204132730000005,2.209641008,4.011018384,7.272672252,2.668265855,5.062727719000001,0.0,0.677374359,7.61602738,0.10452433400000001,0.09760907799999999,0.085125685,0.106345652,0.0,0.08783015799999999,0.011314421,0.276621344,0.0,0.0,0.0,0.0,2.266556952,0.006760343,0.0,0.027940554,0.224044175,0.317032835,0.009163188,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,21.017174451999995,19.464476784,21.223637681,8.285943529,0.34548853,19.266630265,8.407139995,4.616989847,0.0,2.373261425,23.895520948,2.646753817,37.557412602,2.6061258059999997,0.0,6.096431255,12.723560495,3.297111759,1.9836240680000001,9.145611173,5.978804078,14.885313055,0.628845904,0.34548853,0.34548853,2.356316015,3.883839516,5.819049107,9.366841941,0.34548853,1.0364793,1.354778164,13.905558313000002,16.253506128999998,0.0,0.628845904,4.2641898529999995,0.677374359,0.0,1.935093942,4.370467641,1.920821557,8.953261192000001,1.022862889,0.0,80.68572519700001,0.628845904,1.306220263,3.033690374,20.627946629,0.0,3.050635784,0.0,12.85077377,0.677374359,1.306220263,8.365668075,11.202972184,1.299905543,0.677374359,4.308355367,61.270167457,9.073296907,16.321130074000003,0.677374359,0.34548853,14.735928825999999,2.945302019,0.0,10.317275089999999,16.295022149999998,11.487509501,0.0,0.0,61.16534042799999,35.839419014,3.630981008,35.693475725,4.665519973,3.898101459,0.34548853,8.42363179,1.257719583,1.7138536590000002,0.34548853,0.0,3.290799442,1.9836240680000001,1.0364793,1.997206216,1.9836240680000001,5.238573701,1.0364793,5.39001487,5.335628418,100.14435588999999,1.886556084,9.426606405000001,13.429945494,3.945920805,2.612497747,1.354778164,0.690985953,240.02122422000002,14.513248541,0.34548853,0.628845904,0.690985953,11.768062432999999,3.6489770470000003,0.974334434,4.928926087000001,32.636178285999996,2.329112598,2.646753817,0.0,0.34548853,1.319831857,73.182000249,8.261591360999999,5.749207091,5.321628465,0.34548853,1.7002666940000002,0.690985953,6.729416472,4.249259177000001,1.368360312,2.957300857,11.045766390999999,2.668265855,5.479166606000001,0.0,0.677374359,9.290189193,0.10452433400000001,0.083886922,0.047871968,0.102841348,0.0,0.036597122999999995,0.011314421,0.151699428,0.0,0.0,0.0,0.0,1.930153185,0.006760343,0.028612979,0.036958987,0.224044175,0.317032835,0.0,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,20.388328547999997,18.861368919,18.951958582,10.254414614,0.34548853,14.830967258000001,12.885521243000001,5.489534199,1.294457406,2.373261425,19.534584931,2.646753817,44.861194852,0.677374359,0.0,6.937711951,13.142956206,2.209641008,2.64923557,13.255981697,4.678898535,9.183464478,0.0,0.34548853,0.34548853,1.727470111,3.4252146690000003,7.113506513,1.022862889,0.34548853,1.0364793,1.354778164,14.542873216000002,12.488846205,0.0,0.0,2.377633769,4.107543837,0.0,0.677374359,3.741621737,1.291975653,20.740036091,1.022862889,0.0,59.34276652300001,0.841280696,3.266263141,3.699301876,22.312015715,0.841280696,4.34509319,2.135738102,7.058984724,0.677374359,0.677374359,7.065762532,17.091476092999997,0.0,0.677374359,3.050635784,69.57423317899999,6.0992295510000005,15.136924717000001,0.677374359,1.186769226,16.103748024999998,0.34548853,0.0,6.617632961,9.877278658,14.841743116,0.0,0.841280696,54.50948533099999,37.52629997,2.373261425,30.707878672,2.736768526,1.969350012,0.34548853,5.352892121,1.294457406,1.7138536590000002,0.34548853,0.0,1.985443359,4.784947642000001,1.0364793,1.368360312,1.354778164,3.5644118880000004,1.0364793,7.562464765,5.372366241,90.16318559000001,3.883261708,14.097544522,11.671412701,3.353822127,5.238039872,1.354778164,0.690985953,210.30342933000003,6.474667928000001,0.34548853,0.0,2.826724055,11.980497224999999,4.915128451,1.186769226,2.5415473900000003,17.673802338999998,1.7002666940000002,3.488034513,0.0,0.34548853,0.690985953,71.09146954100001,4.446243309,5.332768204,9.23622936,0.34548853,1.7002666940000002,0.690985953,10.61267818,4.914870679000001,2.209641008,5.30547579,4.661870666,1.368360312,5.062727719000001,0.0,0.677374359,12.793772695,0.10452433400000001,0.07919063500000001,0.079583952,0.13888117,0.0,0.075601583,0.011314421,0.297349807,0.0,0.0,0.0,0.0,2.564439866,0.006760343,0.0,0.027940554,0.224044175,0.317032835,0.009163188,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,21.017174451999995,20.747925003,22.512620920000003,10.874832310999999,0.34548853,17.966724722000002,10.990496160000001,5.905973086,1.294457406,2.373261425,18.684869118,2.646753817,42.692380062,1.306220263,0.0,6.096431255,12.718112357999999,1.997206216,3.278081474,14.301257085,4.678898535,13.585407512,0.628845904,0.34548853,0.34548853,2.356316015,2.583933973,7.113506513,4.167151573,0.34548853,1.0364793,1.354778164,13.905558313000002,16.253506128999998,0.0,0.628845904,4.2641898529999995,3.266263141,0.0,1.935093942,4.370467641,1.920821557,18.003723673,1.022862889,0.0,81.980182603,0.628845904,3.895109045,4.32814778,28.388087861000002,0.0,4.34509319,1.294457406,8.945540808,0.677374359,1.306220263,7.065762532,18.96954814,0.0,0.677374359,4.308355367,72.90518899899999,7.773391364,18.910018856,0.677374359,0.34548853,18.619190533999998,0.34548853,0.0,12.906163872,12.384278128999998,11.476584793999999,0.0,0.0,62.437876081,65.614556374,3.630981008,36.987933131,3.36561443,2.598195916,0.34548853,11.012520572,2.5521769890000003,1.7138536590000002,0.34548853,0.0,1.985443359,4.572512850000001,1.0364793,1.997206216,1.9836240680000001,5.238573701,1.0364793,7.978903652,6.630085824,64.88031643000001,5.769817792,10.715589644000001,10.830132005,5.2403782109999995,6.495759455,1.354778164,0.690985953,280.06119591000004,11.913435051999999,0.34548853,0.628845904,1.985443359,11.768062432999999,3.6489770470000003,0.974334434,2.329112598,17.036487435999998,2.329112598,2.646753817,0.0,0.34548853,1.319831857,73.182000249,6.961685817999999,5.749207091,10.493948943,0.34548853,1.7002666940000002,0.690985953,10.61267818,5.543716583000001,1.368360312,4.251758263,8.434964805,1.368360312,5.479166606000001,0.0,0.677374359,14.467934507999999,0.10452433400000001,0.065468479,0.042330235,0.13537686599999998,0.0,0.024368547999999997,0.011314421,0.172427891,0.0,0.0,0.0,0.0,2.2280360989999997,0.006760343,0.028612979,0.036958987,0.224044175,0.317032835,0.0,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
