coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,ODMature4,permutationTracker
212x212,0.274911387,0.41237493,4.665614989,4.52038442,3.9439142280000006,105.98560861,19.7070915,3.6000893310000004,2.55410292,1.3401217699999999,19.373751322999997,0.9888106779999999,1.543630168,0.137454413,1.604694006,0.41237493,15.260415755,6.498005158000001,25.91159169,1.676092096,110.73180796,7.7326222829999995,2.495504096,1.818541555,0.5498155,0.687252188,3.4232509359999996,0.687252188,6.868385356000001,0.137454413,7.607858601999999,1.065201253,4.82689672,1.8796145229999999,0.0,0.137454413,14.769124816000001,19.78975274,1.3401217699999999,2.0170550929999997,75.469526427,4.623461046999999,7.340439098999999,1.644147831,0.274911387,10.174798225,3.774510857,1.681084581,0.0,13.682100269,0.851356265,3.362170056,0.0,21.740737558,2.913178693,53.293432763000006,5.151821272,14.884725425,4.306585591,2.363358376,0.851356265,28.63646616,12.738524513,9.944554986,0.0,4.7136226610000005,1.2637311949999999,3.65871853,1.779103105,0.274911387,36.614343608,86.842657655,0.41237493,0.687252188,180.94931667400002,0.0,3.484301833,68.14225707099999,2.358040553,5.590802607,0.92774684,6.284145849000001,9.125079994,0.92774684,7.068364947,2.115088362,40.980095012,5.172826164,35.504942083,2.2678606980000002,0.9888106779999999,0.96218522,1.702713432,12.637924842,2.709335241,0.0,6.140618107,27.86096792,0.5498155,7.510025424,0.137454413,0.9888106779999999,8.98489773,1.985061073,7.708514991,0.615883328,0.0,0.0,1.84760666,208.28672437100002,0.41237493,0.274911387,81.897389381,1.47756234,5.151821272,0.137454413,0.137454413,2.2525289319999997,2.643246779,24.636320448000003,18.781076380000002,28.655015473,0.0,1.8796145229999999,2.825780066,10.172256988,2.2919754240000003,1.231772901,0.274911387,6.685270051,16.493163208,9.667107357,5.72825702,2.829014307,44.568166333,0.018302477,0.5129337780000001,0.114992549,0.374731352,0.0,0.43645983600000005,11.059666084999998,3.8055827030000002,0.0,0.0,0.191261465,0.0,5.26758611,0.0,0.44973052100000005,0.07448924500000001,0.047750797,0.11874262899999999,0.14134959,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.274911387,0.41237493,7.533290227,4.52038442,3.9439142280000006,107.419437265,21.140920155,4.317009095,2.55410292,1.3401217699999999,19.373751322999997,0.9888106779999999,1.543630168,0.137454413,1.604694006,1.129294694,18.845000447,7.214924922000001,26.628511454,2.39301186,111.448727724,9.166450937999999,2.495504096,1.818541555,0.5498155,0.687252188,3.4232509359999996,0.687252188,6.868385356000001,0.137454413,7.607858601999999,1.065201253,5.543816484,1.8796145229999999,0.0,1.5712830679999998,14.769124816000001,19.78975274,1.3401217699999999,2.0170550929999997,64.966217542,4.623461046999999,7.340439098999999,5.945662898,0.274911387,10.174798225,3.774510857,2.398004345,0.716919764,13.682100269,0.851356265,3.362170056,0.0,21.740737558,2.913178693,48.526469113000005,5.151821272,15.601645189,4.306585591,3.08027814,0.851356265,29.353385924,10.629664211,9.944554986,0.0,4.7136226610000005,1.2637311949999999,3.65871853,1.779103105,0.274911387,48.127667822,70.226647585,0.41237493,1.404171952,183.81699191200002,0.716919764,4.201221597,65.316477005,3.074960317,7.741596536,0.92774684,6.284145849000001,9.125079994,0.92774684,7.068364947,2.115088362,44.564679704,8.757410856,40.607670128,2.9847804620000002,0.9888106779999999,0.96218522,1.702713432,10.52906454,2.709335241,0.0,6.140618107,25.035187854,0.5498155,8.943854079,0.137454413,0.9888106779999999,8.98489773,2.701980837,7.708514991,0.615883328,0.0,0.0,1.84760666,233.650422271,0.41237493,0.274911387,62.831703344999994,1.47756234,5.151821272,0.854374177,0.854374177,2.2525289319999997,3.360166543,28.220905140000003,18.781076380000002,36.583622807,0.716919764,1.8796145229999999,0.0,11.606085643,3.0088951880000003,1.231772901,0.991831151,6.685270051,10.841503852999999,9.667107357,5.72825702,2.829014307,41.742386267,0.018302477,0.450165139,0.123573127,0.382405592,0.0,0.45244326700000004,10.609097284999999,3.8055827030000002,0.0,0.002651482,0.161496447,0.0,5.26758611,0.00462805,0.39172727500000004,0.034776149,0.081061672,0.11874262899999999,0.141811507,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.274911387,0.41237493,7.533290227,4.52038442,3.9439142280000006,105.571830605,20.525036827,2.469402435,2.55410292,1.3401217699999999,18.757867994999998,0.9888106779999999,0.92774684,0.137454413,0.9888106779999999,1.129294694,17.613227546,7.214924922000001,26.628511454,2.39301186,111.448727724,8.55056761,1.2637311949999999,1.202658227,0.5498155,0.687252188,2.191478035,0.687252188,6.868385356000001,0.137454413,6.991975274,1.065201253,3.08027814,1.2637311949999999,0.0,1.5712830679999998,14.153241488,19.78975274,1.3401217699999999,1.401171765,61.596282592,4.623461046999999,4.876900755,4.713889997000001,0.274911387,8.943025324,2.542737956,1.782121017,0.716919764,13.682100269,0.851356265,2.1303971550000003,0.0,21.740737558,2.913178693,48.238915163,5.151821272,15.601645189,4.306585591,3.08027814,0.851356265,24.426316693,12.839560949,9.328671658000001,0.0,3.4818497600000002,1.2637311949999999,3.042835202,1.779103105,0.274911387,40.482481688,72.221247595,0.41237493,1.404171952,181.35345356800002,0.716919764,2.9694486959999997,47.816718891,1.843187416,7.741596536,0.92774684,6.284145849000001,9.125079994,0.92774684,7.068364947,2.115088362,40.253512181,5.062147032,40.100533264999996,2.9847804620000002,0.9888106779999999,0.96218522,1.702713432,12.123071705000001,1.47756234,0.0,6.140618107,26.629195019,0.5498155,8.943854079,0.137454413,0.9888106779999999,8.98489773,0.854374177,7.708514991,0.0,0.0,0.0,0.0,272.536592021,0.41237493,0.274911387,60.44036264499999,1.47756234,5.151821272,0.854374177,0.854374177,2.2525289319999997,2.7442832150000003,26.373298480000003,18.781076380000002,33.866507131999995,0.716919764,1.2637311949999999,2.825780066,11.606085643,2.39301186,0.0,0.991831151,6.685270051,15.261390307,9.667107357,5.72825702,2.829014307,34.097200133,0.018302477,0.480740052,0.116419694,0.374081044,0.0,0.43998992700000006,10.09490239,3.8055827030000002,0.0,0.002651482,0.188657247,0.0,5.251551037,0.00462805,0.37382533700000004,0.093944937,0.081061672,0.11874262899999999,0.15675183199999998,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.38640463,0.38640463,2.551904154,9.490183301,3.0932466630000004,114.9790667,4.636937425,12.048417648,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,0.38640463,22.336919682999998,7.1929737000000005,21.580398974,2.010591706,115.2986109,19.768904082,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,7.6134796179999995,8.507274385,3.227101222,2.7050013899999996,0.92774684,11.701178123,3.012838642,0.0,0.0,14.379844274000002,7.946691676,0.92774684,1.853644223,37.667546040000005,10.167445515,3.2363393929999997,1.231772901,2.840696592,4.172280451,6.3143598910000005,7.997870098,3.227101222,100.30214336099999,4.078457487,3.8600597180000005,0.0,9.570824879,4.078457487,35.357995851,3.227101222,6.95949828,4.254650809,1.237760895,2.010591706,25.962292693,23.540482555,7.477703020000001,2.840696592,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,30.463888652,117.496369175,0.38640463,0.38640463,156.885296665,0.0,2.9344863329999997,33.824020079,2.083129166,9.760020117,1.31415147,8.798026879,11.345772335000001,1.31415147,2.551904154,1.702713432,14.285317085,5.009415294,11.810455572999999,3.014721209,0.851356265,12.907919589,1.702713432,20.676625131999998,2.9323207900000003,8.522259222,2.396955314,16.354215879,6.840674322,6.031605683,0.772801049,0.851356265,8.71730546,5.074707882,9.0464844,1.3886843770000001,2.840696592,0.772801049,2.23401129,208.333949352,0.38640463,0.38640463,43.657100189,0.92774684,0.38640463,0.38640463,0.0,1.702713432,2.316431217,22.727253324,21.501175835,13.703980712,0.0,5.467171626,2.825780066,31.558340352,1.853644223,2.00457395,0.0,6.418047371,17.692070733999998,10.420047105,0.851356265,2.55410292,31.393791305,0.0,0.401114258,0.09161472899999999,0.322703558,0.0,0.341530502,10.268777816,2.78941682,0.0,0.0,0.200530566,0.014365337,2.8371323759999996,0.0,0.33271325500000004,0.121809581,0.402529589,0.207998808,0.11972629600000001,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.38640463,0.38640463,5.419579391999999,9.490183301,3.0932466630000004,116.412895355,6.07076608,12.765337412,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,1.103324394,25.921504374999998,7.9098934640000005,22.297318738,2.72751147,116.015530664,21.202732736999998,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,7.6134796179999995,8.507274385,3.227101222,2.7050013899999996,0.92774684,12.418097887,3.012838642,0.0,1.433828655,14.379844274000002,7.946691676,0.92774684,1.853644223,27.164237155000002,10.167445515,3.2363393929999997,5.533287968000001,2.840696592,4.172280451,6.3143598910000005,8.714789862,3.944020986,100.30214336099999,4.078457487,3.8600597180000005,0.0,9.570824879,4.078457487,30.591032201,3.227101222,7.676418044,4.254650809,1.954680659,2.010591706,26.679212457,21.431622253,7.477703020000001,2.840696592,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,41.977212866,100.880359105,0.38640463,1.103324394,159.752971903,0.716919764,3.6514060969999997,30.998240013,2.80004893,11.910814046,1.31415147,8.798026879,11.345772335000001,1.31415147,2.551904154,1.702713432,17.869901777000003,8.593999986,16.913183618,3.731640973,0.851356265,12.907919589,1.702713432,18.567764829999998,2.9323207900000003,8.522259222,2.396955314,13.528435813,6.840674322,7.465434338000001,0.772801049,0.851356265,8.71730546,5.791627646,9.0464844,1.3886843770000001,2.840696592,0.772801049,2.23401129,233.697647252,0.38640463,0.38640463,24.591414153,0.92774684,0.38640463,1.103324394,0.716919764,1.702713432,3.033350981,26.311838016,21.501175835,21.632588046000002,0.716919764,5.467171626,0.0,32.992169007,2.570563987,2.00457395,0.716919764,6.418047371,12.040411378999998,10.420047105,0.851356265,2.55410292,28.568011239,0.0,0.338345619,0.100195307,0.330377798,0.0,0.357513933,9.818209016,2.78941682,0.0,0.002651482,0.170765548,0.014365337,2.8371323759999996,0.00462805,0.27471000900000003,0.082096485,0.43584046400000004,0.207998808,0.120188213,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
217x217,0.38640463,0.38640463,2.551904154,9.490183301,3.0932466630000004,114.9790667,18.856423935,12.048417648,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,0.38640463,27.076366025,7.1929737000000005,21.580398974,2.010591706,115.2986109,19.768904082,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,7.6134796179999995,8.507274385,3.227101222,7.4444477319999995,0.92774684,11.701178123,3.012838642,0.0,0.0,14.379844274000002,22.166178186,0.92774684,1.853644223,58.625416439999995,10.167445515,7.975785735,1.231772901,2.840696592,8.911726793,6.3143598910000005,7.997870098,3.227101222,109.780664648,4.078457487,3.8600597180000005,0.0,23.790311389,4.078457487,37.359610561,7.966547564,16.438019566999998,4.254650809,1.237760895,2.010591706,25.962292693,20.714702489,12.217149362,2.840696592,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,32.377554928,77.936177375,0.38640463,0.38640463,156.885296665,0.0,2.9344863329999997,64.172569323,2.083129166,14.499466459,1.31415147,8.798026879,11.345772335000001,1.31415147,7.291350496,1.702713432,42.722754425,5.009415294,29.853282728,3.014721209,0.851356265,12.907919589,1.702713432,22.590291408,2.9323207900000003,8.522259222,7.136401656,23.0069571,6.840674322,6.031605683,0.772801049,0.851356265,13.456751802,5.074707882,9.0464844,1.3886843770000001,2.840696592,0.772801049,2.23401129,101.94328983900002,0.38640463,0.38640463,61.787968019,0.92774684,5.125850972,0.38640463,0.0,1.702713432,2.316431217,22.727253324,21.501175835,25.097687156,0.0,5.467171626,0.0,36.297786693999996,1.853644223,2.00457395,0.0,6.418047371,12.040411378999998,10.420047105,5.590802607,2.55410292,38.046532526,0.018302477,0.314970856,0.066479874,0.369261307,0.0,0.317766157,6.260444606999999,3.013271914,0.0,0.0,0.194386858,0.014365337,4.284729871,0.0,0.37692674200000004,0.055783083,0.45028038600000003,0.303719845,0.091198578,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 1, 4]]"
218x218,0.38640463,0.38640463,5.419579391999999,9.490183301,3.0932466630000004,114.565288695,5.4548827520000005,10.917730751999999,2.55410292,1.700547889,18.944312455000002,0.851356265,0.92774684,0.38640463,2.396955314,1.103324394,24.689731474,7.9098934640000005,22.297318738,2.72751147,116.015530664,20.586849409,2.010591706,1.31415147,0.38640463,1.545599049,2.551904154,7.6134796179999995,8.507274385,3.227101222,2.089118062,0.92774684,9.954559543,2.396955314,0.0,1.433828655,13.763960946000001,7.946691676,0.92774684,1.237760895,23.794302205,10.167445515,0.772801049,4.301515067,2.840696592,2.94050755,5.08258699,8.098906534000001,3.944020986,100.30214336099999,4.078457487,2.628286817,0.0,9.570824879,4.078457487,30.303478251,3.227101222,7.676418044,4.254650809,1.954680659,2.010591706,21.752143225999998,23.641518991,6.861819692000001,2.840696592,4.641085201,0.851356265,3.016864902,1.779103105,0.38640463,34.332026732,102.874959115,0.38640463,1.103324394,157.289433559,0.716919764,2.419633196,13.498481899000002,1.568276029,11.910814046,1.31415147,8.798026879,11.345772335000001,1.31415147,2.551904154,1.702713432,13.558734254,4.8987361620000005,16.406046755,3.731640973,0.851356265,12.907919589,1.702713432,20.161771995,1.700547889,8.522259222,2.396955314,15.122442978,6.840674322,7.465434338000001,0.772801049,0.851356265,8.71730546,3.944020986,9.0464844,0.772801049,2.840696592,0.772801049,0.38640463,272.583817002,0.38640463,0.38640463,22.200073452999998,0.92774684,0.38640463,1.103324394,0.716919764,1.702713432,2.417467653,24.464231356,21.501175835,18.915472371,0.716919764,4.851288298,2.825780066,32.992169007,1.954680659,0.772801049,0.716919764,6.418047371,16.460297833,10.420047105,0.851356265,2.55410292,20.922825105,0.0,0.36892053199999997,0.09304187400000001,0.32205325,0.0,0.345060593,9.304014121,2.78941682,0.0,0.002651482,0.197926348,0.014365337,2.8210973029999997,0.00462805,0.256808071,0.141265273,0.43584046400000004,0.207998808,0.13512853800000002,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 2, 3]]"
219x219,0.38640463,0.38640463,2.551904154,9.490183301,3.0932466630000004,113.13146004000001,18.240540607,10.200810987999999,2.55410292,1.700547889,18.944312455000002,0.851356265,0.92774684,0.38640463,2.396955314,0.38640463,25.844593124,7.1929737000000005,21.580398974,2.010591706,115.2986109,19.153020754,2.010591706,1.31415147,0.38640463,1.545599049,2.551904154,7.6134796179999995,8.507274385,3.227101222,6.828564404,0.92774684,9.237639779,2.396955314,0.0,0.0,13.763960946000001,22.166178186,0.92774684,1.237760895,55.25548149,10.167445515,5.512247391,0.0,2.840696592,7.679953892,5.08258699,7.38198677,3.227101222,109.780664648,4.078457487,2.628286817,0.0,23.790311389,4.078457487,37.072056611,7.966547564,16.438019566999998,4.254650809,1.237760895,2.010591706,21.035223461999998,22.924599227,11.601266034000002,2.840696592,4.641085201,0.851356265,3.016864902,1.779103105,0.38640463,24.732368794000003,79.930777385,0.38640463,0.38640463,154.421758321,0.0,1.702713432,46.672811209,0.851356265,14.499466459,1.31415147,8.798026879,11.345772335000001,1.31415147,7.291350496,1.702713432,38.411586901999996,1.31415147,29.346145865,3.014721209,0.851356265,12.907919589,1.702713432,24.184298573,1.700547889,8.522259222,7.136401656,24.600964265,6.840674322,6.031605683,0.772801049,0.851356265,13.456751802,3.227101222,9.0464844,0.772801049,2.840696592,0.772801049,0.38640463,140.829459589,0.38640463,0.38640463,59.396627319,0.92774684,5.125850972,0.38640463,0.0,1.702713432,1.700547889,20.879646664,21.501175835,22.380571481,0.0,4.851288298,2.825780066,36.297786693999996,1.237760895,0.772801049,0.0,6.418047371,16.460297833,10.420047105,5.590802607,2.55410292,30.401346392,0.018302477,0.345545769,0.05932644100000001,0.360936759,0.0,0.305312817,5.746249711999999,3.013271914,0.0,0.0,0.221547658,0.014365337,4.268694797999999,0.0,0.35902480400000003,0.114951871,0.45028038600000003,0.303719845,0.106138903,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 2, 4]]"
220x220,0.38640463,0.38640463,5.419579391999999,9.490183301,3.0932466630000004,114.565288695,19.674369262,10.917730751999999,2.55410292,1.700547889,18.944312455000002,0.851356265,0.92774684,0.38640463,2.396955314,1.103324394,29.429177816,7.9098934640000005,22.297318738,2.72751147,116.015530664,20.586849409,2.010591706,1.31415147,0.38640463,1.545599049,2.551904154,7.6134796179999995,8.507274385,3.227101222,6.828564404,0.92774684,9.954559543,2.396955314,0.0,1.433828655,13.763960946000001,22.166178186,0.92774684,1.237760895,44.752172605,10.167445515,5.512247391,4.301515067,2.840696592,7.679953892,5.08258699,8.098906534000001,3.944020986,109.780664648,4.078457487,2.628286817,0.0,23.790311389,4.078457487,32.305092961,7.966547564,17.154939331,4.254650809,1.954680659,2.010591706,21.752143225999998,20.815738925,11.601266034000002,2.840696592,4.641085201,0.851356265,3.016864902,1.779103105,0.38640463,36.245693008,63.314767315,0.38640463,1.103324394,157.289433559,0.716919764,2.419633196,43.847031142999995,1.568276029,16.650260388,1.31415147,8.798026879,11.345772335000001,1.31415147,7.291350496,1.702713432,41.996171594,4.8987361620000005,34.44887391,3.731640973,0.851356265,12.907919589,1.702713432,22.075438271,1.700547889,8.522259222,7.136401656,21.775184199,6.840674322,7.465434338000001,0.772801049,0.851356265,13.456751802,3.944020986,9.0464844,0.772801049,2.840696592,0.772801049,0.38640463,166.193157489,0.38640463,0.38640463,40.330941283,0.92774684,5.125850972,1.103324394,0.716919764,1.702713432,2.417467653,24.464231356,21.501175835,30.309178815,0.716919764,4.851288298,0.0,37.731615349,1.954680659,0.772801049,0.716919764,6.418047371,10.808638477999999,10.420047105,5.590802607,2.55410292,27.575566326,0.018302477,0.28277713,0.06790701900000001,0.368610999,0.0,0.321296248,5.295680912,3.013271914,0.0,0.002651482,0.19178264,0.014365337,4.268694797999999,0.00462805,0.301021558,0.075238775,0.48359126100000005,0.303719845,0.10660082,0.240598162,3.0,3.0,"[[2, 3, 4], [0, 3, 4]]"
221x221,0.38640463,0.38640463,5.419579391999999,6.6494867090000005,3.0932466630000004,116.412895355,6.07076608,12.765337412,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,1.103324394,14.559183834999999,7.9098934640000005,22.297318738,2.72751147,116.015530664,7.0007582269999995,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,1.932040737,8.507274385,0.38640463,2.7050013899999996,0.92774684,6.736659006,3.012838642,0.0,1.433828655,14.379844274000002,5.105995084,0.92774684,1.853644223,44.119840385,4.486006634,3.2363393929999997,5.533287968000001,0.0,4.172280451,3.473663299,3.033350981,1.103324394,3.713338361,1.237760895,3.8600597180000005,0.0,6.730128287,1.237760895,47.546635431,0.38640463,7.676418044,4.254650809,1.954680659,2.010591706,26.679212457,12.895081779,4.637006428,0.0,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,44.802992932,109.192757715,0.38640463,1.103324394,154.071533022,0.716919764,3.6514060969999997,33.824020079,2.80004893,3.3885548240000003,1.31415147,5.9573302870000004,8.505075743,1.31415147,2.551904154,1.702713432,17.869901777000003,8.593999986,22.564842972999998,3.731640973,0.851356265,1.545599049,1.702713432,10.031224356,2.9323207900000003,0.0,2.396955314,16.354215879,1.159235441,7.465434338000001,0.772801049,0.851356265,5.876608868000001,2.950931054,9.0464844,1.3886843770000001,0.0,0.772801049,2.23401129,341.04456883,0.38640463,0.38640463,44.374019953,0.92774684,0.38640463,1.103324394,0.716919764,1.702713432,3.033350981,26.311838016,21.501175835,24.458368112000002,0.716919764,2.6264750340000003,2.825780066,13.108827046999998,2.570563987,2.00457395,0.716919764,6.418047371,14.851374142,7.579350513,0.851356265,2.55410292,31.393791305,0.0,0.427411118,0.125330162,0.34767401600000003,0.0,0.381278278,14.617430493999999,2.78941682,0.0,0.002651482,0.217320411,0.0,2.8371323759999996,0.00462805,0.33271325500000004,0.141292861,0.162747846,0.207998808,0.14871593100000002,0.016971307,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,0.38640463,0.38640463,2.551904154,6.6494867090000005,3.0932466630000004,114.9790667,18.856423935,12.048417648,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,0.38640463,15.714045485,7.1929737000000005,21.580398974,2.010591706,115.2986109,5.566929571999999,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,1.932040737,8.507274385,0.38640463,7.4444477319999995,0.92774684,6.019739242,3.012838642,0.0,0.0,14.379844274000002,19.325481594,0.92774684,1.853644223,75.58101967,4.486006634,7.975785735,1.231772901,0.0,8.911726793,3.473663299,2.316431217,0.38640463,13.191859648,1.237760895,3.8600597180000005,0.0,20.949614797,1.237760895,54.315213791,5.125850972,16.438019566999998,4.254650809,1.237760895,2.010591706,25.962292693,12.178162015,9.37645277,0.0,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,35.203334994,86.248575985,0.38640463,0.38640463,151.203857784,0.0,2.9344863329999997,66.998349389,2.083129166,5.977207237,1.31415147,5.9573302870000004,8.505075743,1.31415147,7.291350496,1.702713432,42.722754425,5.009415294,35.504942083,3.014721209,0.851356265,1.545599049,1.702713432,14.053750934,2.9323207900000003,0.0,7.136401656,25.832737166,1.159235441,6.031605683,0.772801049,0.851356265,10.61605521,2.23401129,9.0464844,1.3886843770000001,0.0,0.772801049,2.23401129,209.290211417,0.38640463,0.38640463,81.570573819,0.92774684,5.125850972,0.38640463,0.0,1.702713432,2.316431217,22.727253324,21.501175835,27.923467222,0.0,2.6264750340000003,2.825780066,16.414444734,1.853644223,2.00457395,0.0,6.418047371,14.851374142,7.579350513,5.590802607,2.55410292,40.872312592,0.018302477,0.404036355,0.09161472899999999,0.386557525,0.0,0.341530502,11.059666084999998,3.013271914,0.0,0.0,0.240941721,0.0,4.284729871,0.0,0.43492998800000005,0.114979459,0.17718776800000002,0.303719845,0.11972629600000001,0.016971307,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.38640463,0.38640463,5.419579391999999,6.6494867090000005,3.0932466630000004,116.412895355,20.29025259,12.765337412,2.55410292,1.700547889,19.560195783,0.851356265,1.543630168,0.38640463,3.012838642,1.103324394,19.298630177,7.9098934640000005,22.297318738,2.72751147,116.015530664,7.0007582269999995,3.242364607,1.930034798,0.38640463,1.545599049,3.783677055,1.932040737,8.507274385,0.38640463,7.4444477319999995,0.92774684,6.736659006,3.012838642,0.0,1.433828655,14.379844274000002,19.325481594,0.92774684,1.853644223,65.077710785,4.486006634,7.975785735,5.533287968000001,0.0,8.911726793,3.473663299,3.033350981,1.103324394,13.191859648,1.237760895,3.8600597180000005,0.0,20.949614797,1.237760895,49.548250141,5.125850972,17.154939331,4.254650809,1.954680659,2.010591706,26.679212457,10.069301713,9.37645277,0.0,5.872858102,0.851356265,3.63274823,1.779103105,0.38640463,46.716659208,69.632565915,0.38640463,1.103324394,154.071533022,0.716919764,3.6514060969999997,64.172569323,2.80004893,8.128001166,1.31415147,5.9573302870000004,8.505075743,1.31415147,7.291350496,1.702713432,46.307339117,8.593999986,40.607670128,3.731640973,0.851356265,1.545599049,1.702713432,11.944890632,2.9323207900000003,0.0,7.136401656,23.0069571,1.159235441,7.465434338000001,0.772801049,0.851356265,10.61605521,2.950931054,9.0464844,1.3886843770000001,0.0,0.772801049,2.23401129,234.653909317,0.38640463,0.38640463,62.504887783,0.92774684,5.125850972,1.103324394,0.716919764,1.702713432,3.033350981,26.311838016,21.501175835,35.852074556000005,0.716919764,2.6264750340000003,0.0,17.848273389,2.570563987,2.00457395,0.716919764,6.418047371,9.199714787,7.579350513,5.590802607,2.55410292,38.046532526,0.018302477,0.341267716,0.100195307,0.394231765,0.0,0.357513933,10.609097284999999,3.013271914,0.0,0.002651482,0.211176703,0.0,4.284729871,0.00462805,0.37692674200000004,0.075266363,0.21049864299999999,0.303719845,0.120188213,0.016971307,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
