coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature2,ODMature4,ODMature2 ODMature4
224x224,0.0,0.0,4.418672544,0.0,0.0,6.170501913,25.522575728,3.986252466,1.550997306,0.0,4.934990116,0.0,0.0,2.467448345,2.467448345,0.716919764,8.324031034,0.716919764,4.819000337,0.716919764,0.716919764,1.433828655,0.0,0.0,2.467448345,19.73958204,0.0,1.634632228,0.0,0.0,4.739446342,2.467448345,0.716919764,1.550997306,4.018445651,1.433828655,0.0,15.854118738,0.0,0.0,182.629402875,0.0,14.212883478999998,4.301515067,0.0,8.757891993000001,4.934990116,5.65190988,3.1843681090000002,14.413511403,0.0,2.467448345,0.0,17.405116044,0.0,118.63636630599999,12.860065992,13.381070585,0.0,0.716919764,2.467448345,8.75395091,9.997610828,13.692972260000001,0.0,1.550997306,0.0,0.0,0.0,0.0,36.229030637,64.139005758,1.550997306,0.716919764,4.5023074659999995,0.716919764,0.716919764,170.22623995599997,3.1843681090000002,6.890240271,0.0,0.0,1.634632228,2.467448345,4.739446342,1.634632228,38.309667466,3.584584692,45.837314312000004,0.716919764,0.0,2.467448345,0.0,14.851768516,3.1856295340000003,0.0,4.739446342,36.436649923999994,0.0,1.433828655,7.402528612,0.0,4.739446342,0.716919764,2.467448345,0.0,0.0,1.634632228,0.0,284.341977117,0.0,0.0,332.050955584,0.0,17.077731562,2.351551992,0.716919764,0.0,0.716919764,3.584584692,0.0,58.135836692,0.716919764,0.0,4.376777372,8.640723342000001,0.716919764,2.467448345,0.716919764,9.640628877,8.1191077,0.0,4.739446342,0.0,147.55788548299998,0.018302477,0.289110124,0.073919137,0.253787169,0.0,0.20744105699999998,14.891171423,0.355872227,0.0,0.016034448,0.103755863,0.0,3.012474077,0.00462805,0.167449161,0.0923399,0.134778517,0.095721037,0.062419791,0.0,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,0.0,0.0,6.200289251,3.673855021,0.0,10.711821169,11.918972546,8.296998739,0.0,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,17.011836562,0.716919764,6.485306399000001,0.716919764,0.716919764,16.251686493,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,7.316071109,0.0,2.840696592,0.615883328,2.467448345,10.528203051,6.447917029,2.467448345,1.433828655,0.615883328,4.47532882,0.0,0.615883328,182.543057385,6.51459731,5.732871046,7.996427581000001,2.840696592,3.6992212460000005,10.673765671,16.875482521,6.025064701,106.45004554799999,2.840696592,3.6992212460000005,0.0,5.308487249000001,2.840696592,121.057098747,13.539764611,2.351551992,0.0,1.550078193,2.467448345,10.578979110999999,20.42481739,12.525414594,2.840696592,3.6949125140000003,0.0,0.615883328,0.0,0.0,45.760565216,133.78554916699997,0.0,0.716919764,22.644937370999997,0.716919764,1.948692665,158.816651796,4.4161410100000005,10.673053151000001,0.0,3.673855021,4.47532882,2.467448345,0.0,1.634632228,12.826682485,7.2798485159999995,30.801075689999998,0.716919764,0.0,13.829768885,0.0,25.169555228,7.792655561,8.522259222,0.833158429,26.194232793999998,8.144578494000001,1.433828655,7.402528612,0.833158429,2.840696592,5.405223016,2.467448345,0.615883328,2.840696592,1.634632228,1.84760666,364.843990895,0.0,0.0,319.019386284,0.0,12.33828522,2.351551992,1.550078193,0.0,2.165961521,7.895330965,0.0,47.85154133899999,0.716919764,3.4565799200000003,2.825780066,23.78461896,5.462248767,5.365527308000001,0.716919764,6.538587847,14.654716806,2.840696592,0.833158429,0.0,167.13524721599998,0.03121234,0.317709983,0.169286347,0.261467942,0.0,0.20633011099999998,20.727802393999998,0.132017133,0.001753042,0.002651482,0.123664479,0.014365337,1.187048944,0.00462805,0.141137612,0.138794133,0.80123517,0.005619519,0.087811948,0.223626855,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,0.0,0.0,3.332614013,3.673855021,0.0,9.277992514,24.704630401,7.580078975,0.0,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.0,18.166698212,0.0,5.768386635000001,0.0,0.0,14.817857838,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,7.316071109,0.0,2.840696592,5.35532967,2.467448345,9.811283287,6.447917029,2.467448345,0.0,0.615883328,18.69481533,0.0,0.615883328,214.00423666999998,6.51459731,10.472317388,3.6949125140000003,2.840696592,8.438667588000001,10.673765671,16.158562757,5.308144937,115.92856683499998,2.840696592,3.6992212460000005,0.0,19.527973758999998,2.840696592,127.82567710699999,18.279210953,11.113153515,0.0,0.833158429,2.467448345,9.862059346999999,19.707897626,17.264860935999998,2.840696592,3.6949125140000003,0.0,0.615883328,0.0,0.0,36.160907277999996,110.84136743699999,0.0,0.0,19.777262133,0.0,1.231772901,191.990981106,3.6992212460000005,13.261705564,0.0,3.673855021,4.47532882,2.467448345,4.739446342,1.634632228,37.679535132999995,3.695263824,43.7411748,0.0,0.0,13.829768885,0.0,29.192081805999997,7.792655561,8.522259222,5.572604771,35.672754080999994,8.144578494000001,0.0,7.402528612,0.833158429,7.5801429339999995,4.688303252,2.467448345,0.615883328,2.840696592,1.634632228,1.84760666,233.08963348199998,0.0,0.0,356.21594015,0.0,17.077731562,1.634632228,0.833158429,0.0,1.449041757,4.310746273,0.0,51.31664044899999,0.0,3.4565799200000003,2.825780066,27.090236647,4.745329003,5.365527308000001,0.0,6.538587847,14.654716806,2.840696592,5.572604771,0.0,176.613768503,0.049514817,0.29433522,0.135570914,0.300351451,0.0,0.166582335,17.170037984999997,0.355872227,0.001753042,0.0,0.147285789,0.014365337,2.634646439,0.0,0.24335434500000003,0.112480731,0.815675092,0.101340556,0.058822313,0.223626855,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.0,0.0,6.200289251,3.673855021,0.0,10.711821169,26.138459055999995,8.296998739,0.0,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,21.751282904,0.716919764,6.485306399000001,0.716919764,0.716919764,16.251686493,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,7.316071109,0.0,2.840696592,5.35532967,2.467448345,10.528203051,6.447917029,2.467448345,1.433828655,0.615883328,18.69481533,0.0,0.615883328,203.500927785,6.51459731,10.472317388,7.996427581000001,2.840696592,8.438667588000001,10.673765671,16.875482521,6.025064701,115.92856683499998,2.840696592,3.6992212460000005,0.0,19.527973758999998,2.840696592,123.058713457,18.279210953,11.830073279,0.0,1.550078193,2.467448345,10.578979110999999,17.599037324,17.264860935999998,2.840696592,3.6949125140000003,0.0,0.615883328,0.0,0.0,47.674231492000004,94.22535736699999,0.0,0.716919764,22.644937370999997,0.716919764,1.948692665,189.16520104,4.4161410100000005,15.412499493,0.0,3.673855021,4.47532882,2.467448345,4.739446342,1.634632228,41.264119824999995,7.2798485159999995,48.843902845,0.716919764,0.0,13.829768885,0.0,27.083221504,7.792655561,8.522259222,5.572604771,32.846974015,8.144578494000001,1.433828655,7.402528612,0.833158429,7.5801429339999995,5.405223016,2.467448345,0.615883328,2.840696592,1.634632228,1.84760666,258.453331382,0.0,0.0,337.150254114,0.0,17.077731562,2.351551992,1.550078193,0.0,2.165961521,7.895330965,0.0,59.245247782999996,0.716919764,3.4565799200000003,0.0,28.524065302,5.462248767,5.365527308000001,0.716919764,6.538587847,9.003057451,2.840696592,5.572604771,0.0,173.787988437,0.049514817,0.231566581,0.144151492,0.308025691,0.0,0.182565766,16.719469184999998,0.355872227,0.001753042,0.002651482,0.117520771,0.014365337,2.634646439,0.00462805,0.18535109900000002,0.072767635,0.848985967,0.101340556,0.05928423000000001,0.223626855,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.0,0.0,6.200289251,3.673855021,0.0,8.864214509,25.522575728,6.449392079,0.0,0.0,5.768148545,0.0,0.833158429,2.467448345,2.467448345,0.716919764,20.519510003,0.716919764,6.485306399000001,0.716919764,0.716919764,15.635803164999999,3.296298042,0.0,2.467448345,20.572740469,0.0,7.316071109,0.0,2.840696592,4.739446342,2.467448345,8.064664707,5.832033701,2.467448345,1.433828655,0.0,18.69481533,0.0,0.0,200.13099283499997,6.51459731,8.008779044,6.7646546800000005,2.840696592,7.206894687,9.44199277,16.259599193,6.025064701,115.92856683499998,2.840696592,2.467448345,0.0,19.527973758999998,2.840696592,122.771159507,18.279210953,11.830073279,0.0,1.550078193,2.467448345,5.65190988,19.808934062,16.648977608,2.840696592,2.463139613,0.0,0.0,0.0,0.0,40.029045358000005,96.21995737699999,0.0,0.716919764,20.181399026999998,0.716919764,0.716919764,171.66544292600003,3.1843681090000002,15.412499493,0.0,3.673855021,4.47532882,2.467448345,4.739446342,1.634632228,36.95295230199999,3.584584692,48.336765982,0.716919764,0.0,13.829768885,0.0,28.677228669,6.56088266,8.522259222,5.572604771,34.440981179999994,8.144578494000001,1.433828655,7.402528612,0.833158429,7.5801429339999995,3.557616356,2.467448345,0.0,2.840696592,1.634632228,0.0,297.33950113199995,0.0,0.0,334.758913414,0.0,17.077731562,2.351551992,1.550078193,0.0,1.550078193,6.047724305,0.0,56.528132107999994,0.716919764,2.840696592,2.825780066,28.524065302,4.846365439,4.1337544070000005,0.716919764,6.538587847,13.422943905,2.840696592,5.572604771,0.0,166.142802303,0.049514817,0.262141494,0.136998059,0.299701143,0.0,0.17011242599999998,16.20527429,0.355872227,0.001753042,0.002651482,0.144681571,0.014365337,2.6186113659999997,0.00462805,0.167449161,0.131936423,0.848985967,0.101340556,0.074224555,0.223626855,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.0,0.0,6.200289251,0.833158429,0.0,10.711821169,26.138459055999995,8.296998739,0.0,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,10.388962364000001,0.716919764,6.485306399000001,0.716919764,0.716919764,2.049711983,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,1.634632228,0.0,0.0,5.35532967,2.467448345,4.84676417,6.447917029,2.467448345,1.433828655,0.615883328,15.854118738,0.0,0.615883328,220.456531015,0.833158429,10.472317388,7.996427581000001,0.0,8.438667588000001,7.833069079,11.19404364,3.1843681090000002,19.339761834999997,0.0,3.6992212460000005,0.0,16.687277166999998,0.0,140.014316687,15.438514361,11.830073279,0.0,1.550078193,2.467448345,10.578979110999999,9.062496849999999,14.424164344,0.0,3.6949125140000003,0.0,0.615883328,0.0,0.0,50.500011558,102.53775597699999,0.0,0.716919764,16.96349849,0.716919764,1.948692665,191.990981106,4.4161410100000005,6.890240271,0.0,0.833158429,1.634632228,2.467448345,4.739446342,1.634632228,41.264119824999995,7.2798485159999995,54.4955622,0.716919764,0.0,2.467448345,0.0,18.546681030000002,7.792655561,0.0,5.572604771,35.672754080999994,2.463139613,1.433828655,7.402528612,0.833158429,4.739446342,2.5645264240000003,2.467448345,0.615883328,0.0,1.634632228,1.84760666,365.80025295999997,0.0,0.0,356.932859914,0.0,17.077731562,2.351551992,1.550078193,0.0,2.165961521,7.895330965,0.0,62.07102784899999,0.716919764,0.615883328,2.825780066,8.640723342000001,5.462248767,5.365527308000001,0.716919764,6.538587847,11.814020214,0.0,5.572604771,0.0,176.613768503,0.049514817,0.32063208,0.169286347,0.325321909,0.0,0.20633011099999998,21.518690662999997,0.355872227,0.001753042,0.002651482,0.164075634,0.0,2.634646439,0.00462805,0.243354345,0.131964011,0.575893349,0.101340556,0.087811948,0.0,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.0,0.0,7.751286557,3.673855021,0.0,12.179229971,11.918972546,5.027666037,1.550997306,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,17.011836562,0.716919764,4.8506741710000005,0.716919764,0.716919764,16.251686493,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,5.681438881,0.0,2.840696592,0.615883328,2.467448345,10.528203051,7.998914335,4.018445651,1.433828655,0.615883328,2.840696592,0.0,0.615883328,151.622011835,6.51459731,8.667642779,7.996427581000001,2.840696592,5.250218552000001,10.673765671,16.875482521,6.025064701,106.45004554799999,2.840696592,3.6992212460000005,0.0,5.224852327000001,2.840696592,108.18775638700001,13.456129689,2.26791707,0.0,1.550078193,2.467448345,13.681020141000001,17.071901004,14.0764119,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,51.881010593,132.15091693899998,1.550997306,0.716919764,21.010305143,0.716919764,1.948692665,172.56968687599996,4.4161410100000005,10.673053151000001,0.0,3.673855021,2.840696592,2.467448345,0.0,0.0,15.845063462999999,7.2798485159999995,27.531742987999998,0.716919764,0.0,13.829768885,0.0,23.534923000000003,7.709020639,8.522259222,0.833158429,22.507029549,8.144578494000001,1.433828655,7.402528612,0.833158429,2.840696592,5.405223016,2.467448345,0.615883328,2.840696592,0.0,1.84760666,361.323611093,0.0,0.0,303.48731537400005,0.0,12.33828522,0.716919764,1.550078193,0.0,2.165961521,7.895330965,0.0,50.368172239,0.716919764,3.4565799200000003,4.376777372,23.78461896,5.462248767,5.365527308000001,0.716919764,3.10204103,14.654716806,2.840696592,0.833158429,0.0,163.16158096599997,0.03121234,0.32972055899999997,0.184355196,0.257315776,0.0,0.237593369,20.153018181999997,0.132017133,0.001753042,0.016034448,0.123664479,0.014365337,0.985693807,0.00462805,0.141137612,0.138794133,0.751817767,0.005619519,0.092714386,0.223626855,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.0,0.0,4.883611319,3.673855021,0.0,10.745401316,24.704630401,4.310746273,1.550997306,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.0,18.166698212,0.0,4.1337544070000005,0.0,0.0,14.817857838,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,5.681438881,0.0,2.840696592,5.35532967,2.467448345,9.811283287,7.998914335,4.018445651,0.0,0.615883328,17.060183102,0.0,0.615883328,183.08319111999998,6.51459731,13.407089120999998,3.6949125140000003,2.840696592,9.989664894,10.673765671,16.158562757,5.308144937,115.92856683499998,2.840696592,3.6992212460000005,0.0,19.444338837,2.840696592,114.956334747,18.195576031,11.029518592999999,0.0,0.833158429,2.467448345,12.964100377000001,16.35498124,18.815858242,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,42.281352655,109.20673520899999,1.550997306,0.0,18.142629905,0.0,1.231772901,205.74401618599995,3.6992212460000005,13.261705564,0.0,3.673855021,2.840696592,2.467448345,4.739446342,0.0,40.697916111,3.695263824,40.471842098,0.0,0.0,13.829768885,0.0,27.557449578,7.709020639,8.522259222,5.572604771,31.985550835999998,8.144578494000001,0.0,7.402528612,0.833158429,7.5801429339999995,4.688303252,2.467448345,0.615883328,2.840696592,0.0,1.84760666,229.56925367999997,0.0,0.0,340.68386924000004,0.0,17.077731562,0.0,0.833158429,0.0,1.449041757,4.310746273,0.0,53.833271349,0.0,3.4565799200000003,4.376777372,27.090236647,4.745329003,5.365527308000001,0.0,3.10204103,14.654716806,2.840696592,5.572604771,0.0,172.64010225299998,0.049514817,0.306345796,0.15063976299999998,0.296199285,0.0,0.197845593,16.595253772999996,0.355872227,0.001753042,0.013382966,0.147285789,0.014365337,2.4332913019999998,0.0,0.24335434500000003,0.112480731,0.766257689,0.101340556,0.063724751,0.223626855,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.0,0.0,7.751286557,3.673855021,0.0,12.179229971,26.138459055999995,5.027666037,1.550997306,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,21.751282904,0.716919764,4.8506741710000005,0.716919764,0.716919764,16.251686493,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,5.681438881,0.0,2.840696592,5.35532967,2.467448345,10.528203051,7.998914335,4.018445651,1.433828655,0.615883328,17.060183102,0.0,0.615883328,172.57988223499999,6.51459731,13.407089120999998,7.996427581000001,2.840696592,9.989664894,10.673765671,16.875482521,6.025064701,115.92856683499998,2.840696592,3.6992212460000005,0.0,19.444338837,2.840696592,110.189371097,18.195576031,11.746438356999999,0.0,1.550078193,2.467448345,13.681020141000001,14.246120938,18.815858242,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,53.794676869,92.59072513899999,1.550997306,0.716919764,21.010305143,0.716919764,1.948692665,202.91823611999996,4.4161410100000005,15.412499493,0.0,3.673855021,2.840696592,2.467448345,4.739446342,0.0,44.282500803,7.2798485159999995,45.574570143,0.716919764,0.0,13.829768885,0.0,25.448589276,7.709020639,8.522259222,5.572604771,29.159770769999998,8.144578494000001,1.433828655,7.402528612,0.833158429,7.5801429339999995,5.405223016,2.467448345,0.615883328,2.840696592,0.0,1.84760666,254.93295158,0.0,0.0,321.61818320400005,0.0,17.077731562,0.716919764,1.550078193,0.0,2.165961521,7.895330965,0.0,61.761878683,0.716919764,3.4565799200000003,1.550997306,28.524065302,5.462248767,5.365527308000001,0.716919764,3.10204103,9.003057451,2.840696592,5.572604771,0.0,169.814322187,0.049514817,0.243577157,0.159220341,0.303873525,0.0,0.21382902399999998,16.144684972999997,0.355872227,0.001753042,0.016034448,0.117520771,0.014365337,2.4332913019999998,0.00462805,0.18535109900000002,0.072767635,0.799568564,0.101340556,0.064186668,0.223626855,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,0.0,0.0,7.751286557,3.673855021,0.0,10.331623311,25.522575728,3.180059377,1.550997306,0.0,5.768148545,0.0,0.833158429,2.467448345,2.467448345,0.716919764,20.519510003,0.716919764,4.8506741710000005,0.716919764,0.716919764,15.635803164999999,3.296298042,0.0,2.467448345,20.572740469,0.0,5.681438881,0.0,2.840696592,4.739446342,2.467448345,8.064664707,7.3830310070000005,4.018445651,1.433828655,0.0,17.060183102,0.0,0.0,169.209947285,6.51459731,10.943550776999999,6.7646546800000005,2.840696592,8.757891993000001,9.44199277,16.259599193,6.025064701,115.92856683499998,2.840696592,2.467448345,0.0,19.444338837,2.840696592,109.901817147,18.195576031,11.746438356999999,0.0,1.550078193,2.467448345,8.75395091,16.456017676000002,18.199974914000002,2.840696592,4.014136919,0.0,0.0,0.0,0.0,46.149490735,94.58532514899998,1.550997306,0.716919764,18.546766799,0.716919764,0.716919764,185.418478006,3.1843681090000002,15.412499493,0.0,3.673855021,2.840696592,2.467448345,4.739446342,0.0,39.971333279999996,3.584584692,45.06743328,0.716919764,0.0,13.829768885,0.0,27.042596441,6.477247738,8.522259222,5.572604771,30.753777935,8.144578494000001,1.433828655,7.402528612,0.833158429,7.5801429339999995,3.557616356,2.467448345,0.0,2.840696592,0.0,0.0,293.81912133,0.0,0.0,319.22684250400005,0.0,17.077731562,0.716919764,1.550078193,0.0,1.550078193,6.047724305,0.0,59.044763008000004,0.716919764,2.840696592,4.376777372,28.524065302,4.846365439,4.1337544070000005,0.716919764,3.10204103,13.422943905,2.840696592,5.572604771,0.0,162.169136053,0.049514817,0.27415206999999997,0.152066908,0.29554897700000005,0.0,0.201375684,15.630490078,0.355872227,0.001753042,0.016034448,0.144681571,0.014365337,2.417256229,0.00462805,0.167449161,0.131936423,0.799568564,0.101340556,0.079126993,0.223626855,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,0.0,0.0,7.751286557,0.833158429,0.0,12.179229971,26.138459055999995,5.027666037,1.550997306,0.0,6.384031873,0.0,1.449041757,2.467448345,3.083331673,0.716919764,10.388962364000001,0.716919764,4.8506741710000005,0.716919764,0.716919764,2.049711983,4.528070943,0.615883328,2.467448345,20.572740469,1.231772901,0.0,0.0,0.0,5.35532967,2.467448345,4.84676417,7.998914335,4.018445651,1.433828655,0.615883328,14.21948651,0.0,0.615883328,189.535485465,0.833158429,13.407089120999998,7.996427581000001,0.0,9.989664894,7.833069079,11.19404364,3.1843681090000002,19.339761834999997,0.0,3.6992212460000005,0.0,16.603642245,0.0,127.144974327,15.354879439000001,11.746438356999999,0.0,1.550078193,2.467448345,13.681020141000001,5.709580464,15.97516165,0.0,5.2459098200000005,0.0,0.615883328,0.0,0.0,56.620456935,100.90312374899999,1.550997306,0.716919764,15.328866262,0.716919764,1.948692665,205.74401618599995,4.4161410100000005,6.890240271,0.0,0.833158429,0.0,2.467448345,4.739446342,0.0,44.282500803,7.2798485159999995,51.226229498,0.716919764,0.0,2.467448345,0.0,16.912048802,7.709020639,0.0,5.572604771,31.985550835999998,2.463139613,1.433828655,7.402528612,0.833158429,4.739446342,2.5645264240000003,2.467448345,0.615883328,0.0,0.0,1.84760666,362.279873158,0.0,0.0,341.40078900400005,0.0,17.077731562,0.716919764,1.550078193,0.0,2.165961521,7.895330965,0.0,64.587658749,0.716919764,0.615883328,4.376777372,8.640723342000001,5.462248767,5.365527308000001,0.716919764,3.10204103,11.814020214,0.0,5.572604771,0.0,172.64010225299998,0.049514817,0.332642656,0.184355196,0.321169743,0.0,0.237593369,20.943906450999997,0.355872227,0.001753042,0.016034448,0.164075634,0.0,2.4332913019999998,0.00462805,0.243354345,0.131964011,0.526475946,0.101340556,0.092714386,0.0,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,0.0,0.0,7.751286557,3.673855021,0.0,13.813862198999999,2.049711983,8.296998739,1.550997306,0.0,1.449041757,0.0,1.449041757,0.0,0.615883328,0.716919764,17.011836562,0.716919764,4.017858054,0.716919764,0.716919764,16.251686493,4.528070943,0.615883328,0.0,0.833158429,1.231772901,7.316071109,0.0,2.840696592,0.615883328,0.0,10.528203051,7.998914335,1.550997306,1.433828655,0.615883328,4.47532882,0.0,0.615883328,175.91641314499998,6.51459731,11.936975481,7.996427581000001,2.840696592,2.782770207,5.738775555,11.940492405,3.557616356,101.515055432,2.840696592,1.231772901,0.0,6.859484555,2.840696592,142.487395171,10.155771801,3.9025492980000003,0.0,1.550078193,0.0,8.746030025,21.975814696,6.673883288000001,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,48.580652705000006,133.78554916699997,1.550997306,0.716919764,22.644937370999997,0.716919764,1.948692665,155.07594215599997,1.948692665,10.673053151000001,0.0,3.673855021,4.47532882,0.0,0.0,1.634632228,17.479695691,7.2798485159999995,28.333627344999996,0.716919764,0.0,11.36232054,0.0,20.234565112000002,9.343652867,8.522259222,0.833158429,29.014320283,8.144578494000001,1.433828655,0.0,0.833158429,2.840696592,5.405223016,0.0,0.615883328,2.840696592,1.634632228,1.84760666,364.562013985,0.0,0.0,288.918434124,0.0,0.0,2.351551992,1.550078193,0.0,2.165961521,7.895330965,0.0,56.875462973,0.716919764,3.4565799200000003,4.376777372,21.317170615,5.462248767,2.898078963,0.716919764,9.640628877,12.187268460999999,2.840696592,0.833158429,0.0,166.15259926599998,0.03121234,0.27635341799999996,0.184355196,0.202384151,0.0,0.196178294,19.473114464,0.0,0.001753042,0.016034448,0.123664479,0.014365337,1.005115632,0.00462805,0.13390843,0.138794133,0.8033848910000001,0.005619519,0.092714386,0.223626855,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,0.0,0.0,4.883611319,3.673855021,0.0,12.380033544,14.835369838,7.580078975,1.550997306,0.0,1.449041757,0.0,1.449041757,0.0,0.615883328,0.0,18.166698212,0.0,3.3009382900000004,0.0,0.0,14.817857838,4.528070943,0.615883328,0.0,0.833158429,1.231772901,7.316071109,0.0,2.840696592,5.35532967,0.0,9.811283287,7.998914335,1.550997306,0.0,0.615883328,18.69481533,0.0,0.615883328,207.37759243,6.51459731,16.676421823,3.6949125140000003,2.840696592,7.522216549,5.738775555,11.223572641,2.840696592,110.99357671899999,2.840696592,1.231772901,0.0,21.078971065,2.840696592,149.255973531,14.895218143000001,12.664150821,0.0,0.833158429,0.0,8.029110261,21.258894932,11.41332963,2.840696592,5.2459098200000005,0.0,0.615883328,0.0,0.0,38.980994767,110.84136743699999,1.550997306,0.0,19.777262133,0.0,1.231772901,188.25027146599996,1.231772901,13.261705564,0.0,3.673855021,4.47532882,0.0,4.739446342,1.634632228,42.332548339,3.695263824,41.273726455,0.0,0.0,11.36232054,0.0,24.25709169,9.343652867,8.522259222,5.572604771,38.492841569999996,8.144578494000001,0.0,0.0,0.833158429,7.5801429339999995,4.688303252,0.0,0.615883328,2.840696592,1.634632228,1.84760666,232.80765657199998,0.0,0.0,326.11498799000003,0.0,4.739446342,1.634632228,0.833158429,0.0,1.449041757,4.310746273,0.0,60.340562082999995,0.0,3.4565799200000003,4.376777372,24.622788302,4.745329003,2.898078963,0.0,9.640628877,12.187268460999999,2.840696592,5.572604771,0.0,175.631120553,0.049514817,0.252978655,0.15063976299999998,0.24126766,0.0,0.156430518,15.915350054999998,0.223855094,0.001753042,0.013382966,0.147285789,0.014365337,2.452713127,0.0,0.23612516300000003,0.112480731,0.8178248130000001,0.101340556,0.063724751,0.223626855,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
