coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Microglia
208x208,0.891907941,5.792057453,73.79537166,11.590060298000001,0.484704415,100.090469762,5.310366336,11.729246605999998,0.484704415,0.0,9.834245589000002,1.376612356,10.961759125,0.96942751,1.444950101,8.116796078,15.770086065000001,2.821562457,4.625873984,4.35012065,32.38105052,7.863830371000001,18.5029362,0.484704415,7.243088471,1.932715942,3.377666043,1.444950101,4.760434253,0.0,0.0,0.96942751,66.99691811,49.367315381,1.932715942,1.932715942,7.090199117,5.242028591,0.0,0.0,0.484704415,18.286916741,1.932715942,0.891907941,0.0,0.0,0.0,7.450497867,3.7226124130000002,24.476014255,0.0,0.0,0.891907941,4.334945658,2.821562457,22.150618391,12.079757435,15.826658208000001,0.891907941,9.561763789999999,0.0,27.616768101999998,0.891907941,24.633328866,0.484704415,3.865416235,3.794051393,7.56570987,0.0,0.0,5.110578399,2.7532401340000003,0.0,23.349449528,129.345207353,0.0,0.0,11.18451299,14.967878735,15.16218226,5.636055354,0.96942751,3.781821942,0.0,0.484704415,0.0,1.454143763,5.646183082,0.484704415,0.484704415,0.0,26.578577399,0.0,25.387784354,11.453331200000001,61.841253466000005,7.5819509940000005,7.920799433,1.932715942,8.007625134,0.484704415,0.0,14.464878359999998,0.0,3.865416235,2.902143452,0.0,149.21036094,0.0,35.538586285,6.527963295,5.636055354,35.336893505,0.96942751,6.942238775000001,0.0,1.376612356,1.929654516,10.221224558,14.717191158999999,19.771426232,30.490884608000002,0.0,3.865416235,0.0,8.536178639,3.865416235,0.0,6.686978692,15.140092662,8.141074066,9.175668888,0.484704415,0.891907941,45.306349075,0.02634885,0.062115817999999996,0.091141831,0.159406609,0.018385249,0.095013278,0.0,0.538075836,0.183308543,0.157891858,0.03211622,0.146909104,2.464554013,0.013323,0.015078300999999999,0.139728282,0.262788923,0.810667687,0.023577499,0.0,3.0,3.0
209x209,0.891907941,4.822629943,49.56056394,10.620632788,1.168652664,82.554079235,5.310366336,10.275102842999999,0.0,1.168652664,8.864818079,0.891907941,7.5687712959999995,0.0,1.444950101,8.116796078,18.505948292,2.3368580420000002,4.625873984,8.540078251,34.718387033,6.409686608,18.5029362,0.0,7.243088471,1.932715942,3.377666043,1.444950101,2.3368580420000002,0.0,0.0,0.0,64.201777157,38.219449181,1.932715942,1.932715942,5.636055354,5.92597684,5.843212087,0.0,1.168652664,18.286916741,3.101368606,0.891907941,0.0,4.674662016,1.168652664,9.78783438,1.783812624,24.476014255,0.0,0.0,0.891907941,5.503598321999999,2.3368580420000002,22.150618391,11.59505302,16.909069677,0.891907941,9.561763789999999,0.0,26.388792688,0.891907941,24.148624451,0.0,3.865416235,2.824623883,7.081005455,0.0,0.0,5.794526648,6.45847464,0.0,22.380022018000002,98.92108127300001,0.0,0.0,12.353165654,15.167103889,15.16218226,5.636055354,0.0,3.781821942,0.0,0.0,0.0,0.0,6.330131331,0.0,1.168652664,0.0,26.578577399,0.0,25.786321078,10.683184075,61.356549051,7.5819509940000005,5.01257046,1.932715942,2.675784144,0.0,0.0,15.148826608999999,26.88046418,3.865416235,1.932715942,0.0,194.36959095999998,1.168652664,36.734091519,6.527963295,5.636055354,41.578671192,2.337336513,6.45753436,0.0,0.891907941,1.444950101,12.757784728,25.833461215999996,15.893783352,27.582655635000002,0.0,3.865416235,0.0,8.051474224,3.865416235,0.0,6.202274277,12.716516451,6.202274277,9.175668888,0.0,0.891907941,35.61333841,0.042301809999999995,0.020472577,0.108229928,0.18354823,0.018385249,0.073873778,0.0,0.452947761,0.183308543,0.157891858,0.03211622,0.146909104,2.1827346899999998,0.013323,0.015078300999999999,0.154713226,0.326852216,0.811410293,0.024637825999999998,0.0,3.0,3.0
210x210,0.891907941,2.902143452,73.79537166,8.700146297,1.6533570789999998,102.427806275,3.865416235,11.729246605999998,0.484704415,1.168652664,8.389295488,1.376612356,10.961759125,0.96942751,0.0,0.891907941,10.329990371000001,1.376612356,4.625873984,9.024782666,34.718387033,7.863830371000001,18.5029362,0.484704415,5.79813837,1.932715942,1.932715942,0.0,3.315484152,0.0,0.0,0.96942751,67.612991789,46.47740138,1.932715942,1.932715942,7.090199117,6.410681255,5.843212087,0.0,1.6533570789999998,18.286916741,3.101368606,0.891907941,0.0,4.674662016,1.168652664,9.78783438,3.7226124130000002,23.031064154,0.0,0.0,0.891907941,1.168652664,1.376612356,22.150618391,12.079757435,14.997700230000001,0.891907941,0.891907941,0.0,34.628750749,0.891907941,21.743414865,0.484704415,3.865416235,3.794051393,6.120759769,0.0,0.0,6.279231063,7.42790215,0.0,21.904499427,131.406244932,0.0,0.0,12.353165654,11.801585741,15.16218226,5.636055354,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,5.369885645,0.484704415,1.6533570789999998,0.0,20.798728733,0.0,26.280170766,12.621983864,60.396303365,7.5819509940000005,6.475849332,1.932715942,8.007625134,0.484704415,0.0,5.518773314,26.88046418,3.865416235,2.902143452,0.0,167.15196963,1.168652664,26.653942592,6.527963295,5.636055354,34.847615132,3.306764023,4.052324774000001,0.0,1.376612356,0.484704415,13.727212238,25.851776188,19.771426232,29.045934507000002,0.0,3.865416235,0.0,4.201232981,3.865416235,0.0,5.242028591,13.695142561,6.696123965,7.730718787,0.484704415,0.891907941,45.306349075,0.042301809999999995,0.062115817999999996,0.112112607,0.21152390100000001,0.018385249,0.096930704,0.0,0.538075836,0.183308543,0.157891858,0.03211622,0.146909104,2.536798744,0.013323,0.015078300999999999,0.051452902,0.307198418,0.500569343,0.024637825999999998,0.0,3.0,3.0
211x211,0.0,5.792057453,58.6331894,11.590060298000001,0.484704415,87.38384855000001,5.310366336,9.945433981999999,0.484704415,0.0,8.050432964999999,6.506852763,10.961759125,0.96942751,1.444950101,7.224888137,26.029949361,1.929654516,4.625873984,4.35012065,32.38105052,6.080017747,18.5029362,0.484704415,7.243088471,7.95486429,3.377666043,1.444950101,3.868526312,0.0,0.0,0.96942751,57.185068404,40.448267196,1.932715942,1.932715942,7.090199117,4.35012065,0.0,0.0,0.484704415,17.3950088,13.976391862,0.0,0.0,0.0,6.022148348,6.558589926,1.938799789,24.476014255,0.0,0.0,0.0,10.357094006,1.929654516,21.25871045,12.079757435,8.691237810999999,0.0,14.692004197,0.0,24.049147743,0.0,24.633328866,0.484704415,9.887564583,2.902143452,7.56570987,0.0,0.0,5.110578399,25.0593893,0.0,23.349449528,109.724668973,0.0,0.0,11.18451299,14.967878735,0.0,5.636055354,0.96942751,2.889914001,0.0,0.484704415,0.0,1.454143763,3.862370458,6.506852763,0.484704415,0.0,23.01095704,0.0,22.71200021,9.669518576,61.841253466000005,5.79813837,4.353179074,1.932715942,5.33184099,0.484704415,6.022148348,26.50855428,0.0,3.865416235,2.902143452,0.0,205.20112681,0.0,27.511242123000002,5.636055354,5.636055354,26.417845319999998,0.96942751,9.396766763999999,0.0,0.484704415,1.929654516,10.221224558,11.820291322,15.311836604,23.355464211,0.0,3.865416235,0.0,18.796041934999998,9.887564583,0.0,5.795070751000001,15.140092662,7.249166125,9.175668888,0.484704415,0.0,32.819825995,0.002387402,0.056536575,0.08595698200000002,0.135502248,0.020832432999999997,0.095013278,0.0,0.538075836,0.183308543,0.157891858,0.017878169,0.146909104,2.43514492,0.013323,0.015078300999999999,0.138965467,0.20154266799999998,0.8162351210000001,0.0239686,0.0,3.0,3.0
212x212,0.0,4.822629943,34.39838168,10.620632788,1.168652664,69.847458023,5.310366336,8.491290219,0.0,1.168652664,7.081005455,6.022148348,7.5687712959999995,0.0,1.444950101,7.224888137,28.765811588,1.444950101,4.625873984,8.540078251,34.718387033,4.625873984,18.5029362,0.0,7.243088471,7.95486429,3.377666043,1.444950101,1.444950101,0.0,0.0,0.0,54.389927451,29.300400996000004,1.932715942,1.932715942,5.636055354,5.034068899,5.843212087,0.0,1.168652664,17.3950088,15.145044526,0.0,0.0,4.674662016,7.190801012,8.895926439,0.0,24.476014255,0.0,0.0,0.0,11.52574667,1.444950101,21.25871045,11.59505302,9.773649279999999,0.0,14.692004197,0.0,22.821172329,0.0,24.148624451,0.0,9.887564583,1.932715942,7.081005455,0.0,0.0,5.794526648,28.764623806,0.0,22.380022018000002,79.30054289300001,0.0,0.0,12.353165654,15.167103889,0.0,5.636055354,0.0,2.889914001,0.0,0.0,0.0,0.0,4.546318707,6.022148348,1.168652664,0.0,23.01095704,0.0,23.110536934,8.899371451,61.356549051,5.79813837,1.444950101,1.932715942,0.0,0.0,6.022148348,27.192502529,26.88046418,3.865416235,1.932715942,0.0,250.36035683,1.168652664,28.706747357,5.636055354,5.636055354,32.65962300699999,2.337336513,8.912062349,0.0,0.0,1.444950101,12.757784728,22.936561378999997,11.434193724,20.447235238,0.0,3.865416235,0.0,18.31133752,9.887564583,0.0,5.310366336,12.716516451,5.310366336,9.175668888,0.0,0.0,23.12681533,0.018340362,0.014893334,0.10304507900000001,0.159643869,0.020832432999999997,0.073873778,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,2.153325597,0.013323,0.015078300999999999,0.153950411,0.265605961,0.816977727,0.025028927,0.0,3.0,3.0
213x213,0.0,2.902143452,58.6331894,8.700146297,1.6533570789999998,89.72118506300001,3.865416235,9.945433981999999,0.484704415,1.168652664,6.605482864,6.506852763,10.961759125,0.96942751,0.0,0.0,20.589853667,0.484704415,4.625873984,9.024782666,34.718387033,6.080017747,18.5029362,0.484704415,5.79813837,7.95486429,1.932715942,0.0,2.423576211,0.0,0.0,0.96942751,57.801142082999995,37.558353195,1.932715942,1.932715942,7.090199117,5.518773314,5.843212087,0.0,1.6533570789999998,17.3950088,15.145044526,0.0,0.0,4.674662016,7.190801012,8.895926439,1.938799789,23.031064154,0.0,0.0,0.0,7.190801012,0.484704415,21.25871045,12.079757435,7.8622798330000006,0.0,6.022148348,0.0,31.06113039,0.0,21.743414865,0.484704415,9.887564583,2.902143452,6.120759769,0.0,0.0,6.279231063,29.734051316,0.0,21.904499427,111.78570655200001,0.0,0.0,12.353165654,11.801585741,0.0,5.636055354,0.96942751,0.0,0.0,0.484704415,0.0,1.454143763,3.586073021,6.506852763,1.6533570789999998,0.0,17.231108374,0.0,23.604386622,10.83817124,60.396303365,5.79813837,2.908228973,1.932715942,5.33184099,0.484704415,6.022148348,17.562449234,26.88046418,3.865416235,2.902143452,0.0,223.14273550000001,1.168652664,18.62659843,5.636055354,5.636055354,25.928566947,3.306764023,6.506852763,0.0,0.484704415,0.484704415,13.727212238,22.954876351,15.311836604,21.91051411,0.0,3.865416235,0.0,14.461096277,9.887564583,0.0,4.35012065,13.695142561,5.8042160240000005,7.730718787,0.484704415,0.0,32.819825995,0.018340362,0.056536575,0.10692775800000001,0.18761954000000003,0.020832432999999997,0.096930704,0.0,0.538075836,0.183308543,0.157891858,0.017878169,0.146909104,2.507389651,0.013323,0.015078300999999999,0.050690087,0.245952163,0.506136777,0.025028927,0.0,3.0,3.0
214x214,0.0,5.792057453,58.6331894,11.590060298000001,1.6533570789999998,83.699036715,5.310366336,9.945433981999999,0.484704415,1.168652664,8.050432964999999,0.484704415,10.961759125,0.96942751,1.444950101,7.224888137,18.660935456999997,1.929654516,4.625873984,9.024782666,34.718387033,6.080017747,18.5029362,0.484704415,7.243088471,1.932715942,3.377666043,1.444950101,3.868526312,0.0,0.0,0.96942751,60.691056083999996,40.448267196,1.932715942,1.932715942,7.090199117,5.518773314,5.843212087,0.0,1.6533570789999998,17.3950088,3.101368606,0.0,0.0,4.674662016,1.168652664,8.895926439,1.938799789,24.476014255,0.0,0.0,0.0,5.503598321999999,1.929654516,21.25871045,12.079757435,12.197225491,0.0,8.669855849,0.0,31.06113039,0.0,24.633328866,0.484704415,3.865416235,2.902143452,7.56570987,0.0,0.0,6.279231063,5.644089526,0.0,23.349449528,113.23065665300001,0.0,0.0,12.353165654,16.136531399,0.0,5.636055354,0.96942751,2.889914001,0.0,0.484704415,0.0,1.454143763,5.031023122,0.484704415,1.6533570789999998,0.0,23.01095704,0.0,25.049336723,10.83817124,61.841253466000005,5.79813837,4.353179074,1.932715942,5.33184099,0.484704415,0.0,15.633531023999998,26.88046418,3.865416235,2.902143452,0.0,185.79515177,1.168652664,34.52322477,5.636055354,5.636055354,34.598422795999994,3.306764023,3.374618416,0.0,0.484704415,1.929654516,13.727212238,19.822642004,15.311836604,23.355464211,0.0,3.865416235,0.0,6.752366015,3.865416235,0.0,5.795070751000001,15.140092662,7.249166125,9.175668888,0.484704415,0.0,32.819825995,0.01595296,0.056536575,0.099458415,0.184272283,0.018385249,0.096930704,0.0,0.538075836,0.183308543,0.157891858,0.017878169,0.146909104,2.79489784,0.013323,0.015078300999999999,0.153950411,0.120856348,0.811410293,0.024637825999999998,0.0,3.0,3.0
215x215,0.891907941,4.822629943,39.14393816,14.040406148999999,0.0,64.54876088,14.714358106999999,41.051159413,0.0,0.0,5.7935202949999995,8.623935917,2.787656512,0.0,15.979547411,8.116796078,31.859537435,2.3368580420000002,6.3357536119999995,5.575295863,40.930316717000004,6.409686608,21.06769377,0.85494057,7.243088471,8.80980486,4.232606613,2.299890671,2.3368580420000002,0.0,0.0,0.85494057,64.811243737,16.529318991,1.932715942,1.932715942,0.85494057,7.322081746,0.0,0.0,0.0,18.286916741,15.68627149,0.891907941,0.0,0.0,6.877088918,15.144905539999998,1.783812624,20.549838529,0.0,0.85494057,0.891907941,11.212034576,3.1917986120000004,23.860498018999998,12.44999359,21.097489669999998,0.891907941,16.438852708,0.0,23.651415744,7.731437465,31.843032124,0.0,10.742505153,2.824623883,1.444950101,0.85494057,0.0,5.480814554,26.728714984,0.85494057,17.947985192,80.21479118100001,0.0,0.85494057,18.024042514,13.998451225,16.017122829999998,0.0,0.85494057,28.574711582,0.0,0.0,0.0,1.709879628,5.161478667,6.022148348,0.0,1.709879628,26.072091916999998,0.0,32.852976336,17.208939084,88.71614245100001,10.146708563999999,5.01257046,2.787656512,2.675784144,5.984575239,6.022148348,26.878790435,0.0,5.575295863,3.64259557,0.0,213.775566,0.0,36.561638396,0.891907941,1.709879628,34.253034286,0.0,32.997588408,0.0,0.891907941,1.444950101,9.251797048,19.540990162,10.257727998,22.295664524,0.85494057,3.865416235,0.0,26.934679667999998,10.742505153,0.0,6.202274277,1.444950101,7.912153905,12.595442249,0.0,0.891907941,36.46827898,0.040338067,0.020472577,0.091879139,0.151801175,0.020832432999999997,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.10845503,0.146909104,1.711950608,0.013323,0.085729481,0.137277103,0.5055895,0.325844874,0.0239686,0.0,3.0,3.0
216x216,0.891907941,2.902143452,63.37874588,12.119919658,0.484704415,84.42248792000001,13.269408005999999,42.505303176,0.484704415,0.0,5.317997704,9.108640332,6.180644341,0.96942751,14.53459731,0.891907941,23.683579514,1.376612356,6.3357536119999995,6.060000278,40.930316717000004,7.863830371000001,21.06769377,1.339644985,5.79813837,8.80980486,2.787656512,0.85494057,3.315484152,0.0,0.0,1.8243680800000002,68.22245836900001,24.78727119,1.932715942,1.932715942,2.309084333,7.806786161000001,0.0,0.0,0.484704415,18.286916741,15.68627149,0.891907941,0.0,0.0,6.877088918,15.144905539999998,3.7226124130000002,19.104888428,0.0,0.85494057,0.891907941,6.877088918,2.231552926,23.860498018999998,12.934698005,19.186120223,0.891907941,7.768996859,0.0,31.891373805,7.731437465,29.437822538,0.484704415,10.742505153,3.794051393,0.484704415,0.85494057,0.0,5.965518969000001,27.698142494,0.85494057,17.472462601,112.69995484,0.0,0.85494057,18.024042514,10.632933077,16.017122829999998,0.0,1.8243680800000002,25.684797580999998,0.0,0.484704415,0.0,3.1640233909999997,4.201232981,6.506852763,0.484704415,1.709879628,20.292243251,0.0,33.346826023999995,19.147738873,87.755896765,10.146708563999999,6.475849332,2.787656512,8.007625134,6.469279654,6.022148348,17.24873714,0.0,5.575295863,4.61202308,0.0,186.55794466999998,0.0,26.481489469000003,0.891907941,1.709879628,27.521978226,0.96942751,30.592378821999997,0.0,1.376612356,0.484704415,10.221224558,19.559305134,14.135370878,23.758943396,0.85494057,3.865416235,0.0,23.084438425,10.742505153,0.0,5.242028591,2.423576211,8.406003593000001,11.150492148,0.484704415,0.891907941,46.161289645,0.040338067,0.062115817999999996,0.095761818,0.179776846,0.020832432999999997,0.05310857099999999,0.0,0.538075836,0.183308543,0.157891858,0.10845503,0.146909104,2.066014662,0.013323,0.085729481,0.034016779000000004,0.485935702,0.015003924,0.0239686,0.0,3.0,3.0
217x217,0.891907941,1.932715942,39.14393816,11.150492148,1.168652664,66.886097393,13.269408005999999,41.051159413,0.0,1.168652664,4.348570194,8.623935917,2.787656512,0.0,14.53459731,0.891907941,26.419441741,0.891907941,6.3357536119999995,10.249957879,43.26765323,6.409686608,21.06769377,0.85494057,5.79813837,8.80980486,2.787656512,0.85494057,0.891907941,0.0,0.0,0.85494057,65.42731741600001,13.63940499,1.932715942,1.932715942,0.85494057,8.49073441,5.843212087,0.0,1.168652664,18.286916741,16.854924154,0.891907941,0.0,4.674662016,8.045741582,17.482242052999997,1.783812624,19.104888428,0.0,0.85494057,0.891907941,8.045741582,1.746848511,23.860498018999998,12.44999359,20.268531692,0.891907941,7.768996859,0.0,30.663398391,7.731437465,28.953118123,0.0,10.742505153,2.824623883,0.0,0.85494057,0.0,6.649467218,31.403377,0.85494057,16.503035091,82.27582876000001,0.0,0.85494057,19.192695178,10.832158231,16.017122829999998,0.0,0.85494057,25.684797580999998,0.0,0.0,0.0,1.709879628,4.88518123,6.022148348,1.168652664,1.709879628,20.292243251,0.0,33.745362748,18.377591748,87.27119235,10.146708563999999,3.567620359,2.787656512,2.675784144,5.984575239,6.022148348,17.932685389,26.88046418,5.575295863,3.64259557,0.0,231.71717468999998,1.168652664,27.676994703000002,0.891907941,1.709879628,33.763755913,2.337336513,30.107674406999998,0.0,0.891907941,0.0,12.757784728,30.675575191,10.257727998,20.850714423,0.85494057,3.865416235,0.0,22.59973401,10.742505153,0.0,4.757324176,0.0,6.467203804,11.150492148,0.0,0.891907941,36.46827898,0.056291026999999993,0.020472577,0.11284991500000001,0.203918467,0.020832432999999997,0.031969071,0.0,0.452947761,0.183308543,0.157891858,0.10845503,0.146909104,1.784195339,0.013323,0.085729481,0.049001723000000004,0.549998995,0.01574653,0.025028927,0.0,3.0,3.0
218x218,0.891907941,5.792057453,63.37874588,15.009833658999998,0.484704415,78.40033957200001,14.714358106999999,42.505303176,0.484704415,0.0,6.762947805,3.086491984,6.180644341,0.96942751,15.979547411,8.116796078,21.754661304,2.821562457,6.3357536119999995,6.060000278,40.930316717000004,7.863830371000001,21.06769377,1.339644985,7.243088471,2.787656512,4.232606613,2.299890671,4.760434253,0.0,0.0,1.8243680800000002,71.11237237,27.677185191,1.932715942,1.932715942,2.309084333,7.806786161000001,0.0,0.0,0.484704415,18.286916741,3.64259557,0.891907941,0.0,0.0,0.85494057,15.144905539999998,3.7226124130000002,20.549838529,0.0,0.85494057,0.891907941,5.189886228,3.6765030270000003,23.860498018999998,12.934698005,23.521065881,0.891907941,10.416704359999999,0.0,31.891373805,7.731437465,32.327736539,0.484704415,4.720356805,3.794051393,1.929654516,0.85494057,0.0,5.965518969000001,3.608180704,0.85494057,18.917412702,114.14490494100001,0.0,0.85494057,18.024042514,14.967878735,16.017122829999998,0.0,1.8243680800000002,28.574711582,0.0,0.484704415,0.0,3.1640233909999997,5.646183082,0.484704415,0.484704415,1.709879628,26.072091916999998,0.0,34.791776125,19.147738873,89.200846866,10.146708563999999,7.920799433,2.787656512,8.007625134,6.469279654,0.0,15.319818929999999,0.0,5.575295863,4.61202308,0.0,149.21036094,0.0,42.378115809,0.891907941,1.709879628,36.191834075,0.96942751,27.460144475,0.0,1.376612356,1.929654516,10.221224558,16.427070786999998,14.135370878,25.203893497,0.85494057,3.865416235,0.0,15.375708162999999,4.720356805,0.0,6.686978692,3.868526312,9.850953694000001,12.595442249,0.484704415,0.891907941,46.161289645,0.037950665,0.062115817999999996,0.08829247500000001,0.176429589,0.018385249,0.05310857099999999,0.0,0.538075836,0.183308543,0.157891858,0.10845503,0.146909104,2.353522851,0.013323,0.085729481,0.137277103,0.360839887,0.32027744,0.023577499,0.0,3.0,3.0
219x219,0.891907941,4.822629943,39.14393816,14.040406148999999,1.168652664,60.863949045,14.714358106999999,41.051159413,0.0,1.168652664,5.7935202949999995,2.601787569,2.787656512,0.0,15.979547411,8.116796078,24.490523530999997,2.3368580420000002,6.3357536119999995,10.249957879,43.26765323,6.409686608,21.06769377,0.85494057,7.243088471,2.787656512,4.232606613,2.299890671,2.3368580420000002,0.0,0.0,0.85494057,68.317231417,16.529318991,1.932715942,1.932715942,0.85494057,8.49073441,5.843212087,0.0,1.168652664,18.286916741,4.811248234,0.891907941,0.0,4.674662016,2.023593234,17.482242052999997,1.783812624,20.549838529,0.0,0.85494057,0.891907941,6.358538891999999,3.1917986120000004,23.860498018999998,12.44999359,24.60347735,0.891907941,10.416704359999999,0.0,30.663398391,7.731437465,31.843032124,0.0,4.720356805,2.824623883,1.444950101,0.85494057,0.0,6.649467218,7.3134152100000005,0.85494057,17.947985192,83.72077886100001,0.0,0.85494057,19.192695178,15.167103889,16.017122829999998,0.0,0.85494057,28.574711582,0.0,0.0,0.0,1.709879628,6.330131331,0.0,1.168652664,1.709879628,26.072091916999998,0.0,35.190312848999994,18.377591748,88.71614245100001,10.146708563999999,5.01257046,2.787656512,2.675784144,5.984575239,0.0,16.003767179,26.88046418,5.575295863,3.64259557,0.0,194.36959095999998,1.168652664,43.573621043,0.891907941,1.709879628,42.433611762,2.337336513,26.97544006,0.0,0.891907941,1.444950101,12.757784728,27.543340844,10.257727998,22.295664524,0.85494057,3.865416235,0.0,14.891003748,4.720356805,0.0,6.202274277,1.444950101,7.912153905,12.595442249,0.0,0.891907941,36.46827898,0.053903625,0.020472577,0.105380572,0.20057121,0.018385249,0.031969071,0.0,0.452947761,0.183308543,0.157891858,0.10845503,0.146909104,2.071703528,0.013323,0.085729481,0.152262047,0.42490318,0.321020046,0.024637825999999998,0.0,3.0,3.0
220x220,0.891907941,2.902143452,63.37874588,12.119919658,1.6533570789999998,80.737676085,13.269408005999999,42.505303176,0.484704415,1.168652664,5.317997704,3.086491984,6.180644341,0.96942751,14.53459731,0.891907941,16.31456561,1.376612356,6.3357536119999995,10.734662294,43.26765323,7.863830371000001,21.06769377,1.339644985,5.79813837,2.787656512,2.787656512,0.85494057,3.315484152,0.0,0.0,1.8243680800000002,71.72844604900001,24.78727119,1.932715942,1.932715942,2.309084333,8.975438825000001,5.843212087,0.0,1.6533570789999998,18.286916741,4.811248234,0.891907941,0.0,4.674662016,2.023593234,17.482242052999997,3.7226124130000002,19.104888428,0.0,0.85494057,0.891907941,2.023593234,2.231552926,23.860498018999998,12.934698005,22.692107903,0.891907941,1.746848511,0.0,38.903356452,7.731437465,29.437822538,0.484704415,4.720356805,3.794051393,0.484704415,0.85494057,0.0,7.134171633,8.28284272,0.85494057,17.472462601,116.20594252000001,0.0,0.85494057,19.192695178,11.801585741,16.017122829999998,0.0,1.8243680800000002,25.684797580999998,0.0,0.484704415,0.0,3.1640233909999997,5.369885645,0.484704415,1.6533570789999998,1.709879628,20.292243251,0.0,35.68416253699999,20.316391537,87.755896765,10.146708563999999,6.475849332,2.787656512,8.007625134,6.469279654,0.0,6.373713884,26.88046418,5.575295863,4.61202308,0.0,167.15196963,1.168652664,33.49347211600001,0.891907941,1.709879628,35.702555702,3.306764023,24.570230474,0.0,1.376612356,0.484704415,13.727212238,27.561655816,14.135370878,23.758943396,0.85494057,3.865416235,0.0,11.040762504999998,4.720356805,0.0,5.242028591,2.423576211,8.406003593000001,11.150492148,0.484704415,0.891907941,46.161289645,0.053903625,0.062115817999999996,0.109263251,0.22854688100000004,0.018385249,0.05502599699999999,0.0,0.538075836,0.183308543,0.157891858,0.10845503,0.146909104,2.425767582,0.013323,0.085729481,0.049001723000000004,0.405249382,0.010179096,0.024637825999999998,0.0,3.0,3.0
221x221,0.0,5.792057453,48.21656362,15.009833658999998,0.484704415,65.69371835999999,14.714358106999999,40.721490552,0.484704415,0.0,4.979135181,8.216732390999999,6.180644341,0.96942751,15.979547411,7.224888137,32.0145246,1.929654516,6.3357536119999995,6.060000278,40.930316717000004,6.080017747,21.06769377,1.339644985,7.243088471,8.80980486,4.232606613,2.299890671,3.868526312,0.0,0.0,1.8243680800000002,61.300522664,18.758137006,1.932715942,1.932715942,2.309084333,6.91487822,0.0,0.0,0.484704415,17.3950088,15.68627149,0.0,0.0,0.0,6.877088918,14.252997598999999,1.938799789,20.549838529,0.0,0.85494057,0.0,11.212034576,2.784595086,22.968590078,12.934698005,16.385645484,0.0,15.546944767,0.0,28.323753446,6.839529524,32.327736539,0.484704415,10.742505153,2.902143452,1.929654516,0.85494057,0.0,5.965518969000001,25.91432987,0.85494057,18.917412702,94.52436656100001,0.0,0.85494057,18.024042514,14.967878735,0.85494057,0.0,1.8243680800000002,27.682803641,0.0,0.484704415,0.0,3.1640233909999997,3.862370458,6.506852763,0.484704415,1.709879628,22.504471558,0.0,32.11599198099999,17.363926249,89.200846866,8.36289594,4.353179074,2.787656512,5.33184099,6.469279654,6.022148348,27.36349485,0.0,5.575295863,4.61202308,0.0,205.20112681,0.0,34.350771647,0.0,1.709879628,27.27278589,0.96942751,29.914672464000002,0.0,0.484704415,1.929654516,10.221224558,13.530170949999999,9.67578125,18.0684731,0.85494057,3.865416235,0.0,25.635571458999998,10.742505153,0.0,5.795070751000001,3.868526312,8.959045753,12.595442249,0.484704415,0.0,33.674766565,0.013989217,0.056536575,0.08310762600000002,0.152525228,0.020832432999999997,0.05310857099999999,0.0,0.538075836,0.183308543,0.157891858,0.09421697899999999,0.146909104,2.324113758,0.013323,0.085729481,0.136514288,0.29959363200000005,0.325844874,0.0239686,0.0,3.0,3.0
