coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Microglia,permutationTracker
184x184,0.410457485,3.8593415110000002,34.474555605,8.288074607,2.474273448,26.860543312999997,8.833173726,10.469305853,1.7160662469999999,1.579110149,6.108452348,2.947445342,8.033856292,0.96942751,3.41094227,12.213266767,31.394931005,2.340112001,1.231361832,7.622107358,8.976057961,4.137631354000001,0.410457485,0.8951619,1.855407586,4.018241449,1.855407586,4.728560853,5.257709667,0.410457485,3.188784223,4.821305248,81.92527509400001,25.032830711,0.0,0.0,1.864601248,2.8847189109999998,6.411479073000001,0.410457485,1.6533570789999998,0.410457485,6.639036771,0.0,0.568266986,6.640654185,3.5451023179999996,10.373763966,5.695816947,3.970634348,1.64180039,0.568266986,0.568266986,7.1453987119999995,1.929654516,35.05595897,3.3579051,18.631304121,0.410457485,9.490772218,0.410457485,25.98049972,3.441467671,15.263074187,1.87388777,0.978724471,3.503686665,2.750570885,0.410457485,0.0,2.063814564,9.148481464,0.410457485,2.414377611,52.734504208999994,0.0,0.820916369,7.072844245,12.859163696,6.394706086999999,0.820916369,1.379884995,11.098861563,0.0,3.263039748,0.0,3.569369126,3.09830718,2.450696584,2.789892022,0.820916369,25.917224771999997,0.410457485,19.251297001,8.83046178,118.68311884599999,3.441467671,4.353179074,0.0,11.275662463,8.693651977,0.0,14.293799036,39.087680935,2.873200685,0.96942751,0.978724471,198.70766821499998,5.511075309,35.102578799,0.0,0.410457485,23.019656114,3.306764023,24.536140698,0.568266986,0.484704415,1.929654516,6.441407358999999,32.485188734,11.296845286,54.967671883,0.978724471,4.428733096,0.978724471,24.521063563,0.0,0.568266986,5.853097997,3.868526312,9.919140316,33.864291164,0.484704415,0.0,10.10346815,0.21945582,0.042343494999999995,0.10328422100000001,0.151526444,0.010425737,0.027444300999999997,0.0,0.085128075,0.0,0.0,0.029010726,0.0,1.540204104,0.0,0.0,0.118245268,0.5559063980000001,0.32082644899999996,0.019881265,0.001682785,3.0,3.0,"[[0, 3, 4], [2, 3, 4]]"
185x185,1.3023654260000002,2.889914001,16.258299818,8.095225514,3.970062681,26.253559988,9.925358321000001,19.732283993000003,1.231361832,0.410457485,10.478446127,10.468981810999999,7.657034223,0.0,2.130610174,11.40040683,42.419677646,3.4329756,1.231361832,7.947890544,4.790122366,2.879930182,0.410457485,1.096117558,1.855407586,8.760057701000001,1.855407586,10.875224779,4.935619079,0.410457485,2.737909353,3.9692708249999997,92.852507987,13.450762575999999,0.0,0.0,1.096117558,7.863244949,0.0,1.096117558,0.0,1.988025499,21.605996464999997,1.5775680140000001,0.685660073,0.0,7.1182659059999995,15.281329614,9.576037079999999,21.869970764999998,1.64180039,0.685660073,0.891907941,11.998894396,2.3368580420000002,53.952055791,3.558860758,27.624077269,1.3023654260000002,16.404828506999998,2.594801648,14.779660666000002,4.857293221,13.833746291,0.820916369,7.1182659059999995,0.891907941,3.3580510649999997,0.410457485,0.0,0.410457485,29.847706832,2.188302153,2.816214603,24.493716748999997,0.0,0.820916369,11.634142484,9.802900572999999,24.863766138000003,1.9131009639999998,1.50264208,11.990769504,0.0,1.64180039,0.0,2.873906582,4.32094732,6.707808421,0.685660073,2.192180871,33.17063935,0.410457485,28.185238153,23.010023916999998,119.43127296099999,8.212621974,6.383834962,3.276613475,6.638057692,8.208947562,6.707808421,23.665010072,2.188302153,3.96538528,0.685660073,1.096117558,214.871683558,0.410457485,36.790195886999996,0.891907941,3.280461721,29.507504531000002,1.371264502,38.33561682,0.0,0.891907941,1.444950101,1.777844668,21.522031139,22.367315768999998,55.222703977,0.410457485,3.554925522,10.415982045000002,50.053801132000004,6.022148348,1.777844668,4.249959006,5.407223649,13.42141998,38.768063893000004,1.371264502,0.891907941,16.173594039999998,0.20982899200000002,0.038218185999999994,0.056751273,0.10724221399999999,0.002447184,0.008675473,0.019721556,0.0,0.0,0.0,0.042886558,0.0,1.158459189,0.0,0.028161249000000003,0.104023139,0.836586734,0.316408384,0.000391101,0.0,3.0,3.0,"[[1, 2, 3], [0, 1, 2]]"
186x186,1.3023654260000002,0.96942751,40.493107538000004,6.174739023,4.454767096,46.127287028,8.480408220000001,21.186427756000004,1.7160662469999999,0.410457485,10.002923536,10.953686225999999,11.050022052,0.96942751,0.685660073,4.175518693,34.243719725,2.472729914,1.231361832,8.432594959,4.790122366,4.334073945,0.410457485,1.580821973,0.410457485,8.760057701000001,0.410457485,9.430274678,5.914245189,0.410457485,2.737909353,4.938698335,96.263722619,21.708714774999997,0.0,0.0,2.550261321,8.347949364,0.0,1.096117558,0.484704415,1.988025499,21.605996464999997,1.5775680140000001,0.685660073,0.0,7.1182659059999995,15.281329614,11.514836869,20.425020663999998,1.64180039,0.685660073,0.891907941,7.663948738,1.376612356,53.952055791,4.043565173,25.712707822000002,1.3023654260000002,7.734972658,2.594801648,23.019618727,4.857293221,11.428536704999999,1.305620784,7.1182659059999995,1.861335451,2.397805379,0.410457485,0.0,0.8951619,30.817134342,2.188302153,2.340692012,56.978880407999995,0.0,0.820916369,11.634142484,6.437382425,24.863766138000003,1.9131009639999998,2.4720695900000003,9.100855503,0.0,2.126504805,0.0,4.328050345,3.360701634,7.192512836000001,1.170364488,2.192180871,27.390790684,0.410457485,28.679087841,24.948823706,118.47102727499998,8.212621974,7.847113834,3.276613475,11.969898682,8.693651977,6.707808421,14.034956777,2.188302153,3.96538528,1.655087583,1.096117558,187.654062228,0.410457485,26.71004696,0.891907941,3.280461721,22.776448471000002,2.340692012,35.930407234,0.0,1.376612356,0.484704415,2.7472721780000002,21.540346110999998,26.244958648999997,56.685982849,0.410457485,3.554925522,10.415982045000002,46.203559889000005,6.022148348,1.777844668,3.2897133199999997,6.385849758999999,13.915269668,37.323113792,1.855968917,0.891907941,25.866604704999997,0.20982899200000002,0.07986142699999998,0.060633952,0.13521788499999998,0.002447184,0.031732398999999994,0.019721556,0.085128075,0.0,0.0,0.042886558,0.0,1.512523243,0.0,0.028161249000000003,0.000762815,0.816932936,0.005567434,0.000391101,0.0,3.0,3.0,"[[1, 2, 3], [0, 1, 3]]"
187x187,1.3023654260000002,0.0,16.258299818,5.205311513,5.138715345,28.590896501,8.480408220000001,19.732283993000003,1.231361832,1.579110149,9.033496026,10.468981810999999,7.657034223,0.0,0.685660073,4.175518693,36.979581952,1.988025499,1.231361832,12.622552559999999,7.127458879000001,2.879930182,0.410457485,1.096117558,0.410457485,8.760057701000001,0.410457485,9.430274678,3.490668978,0.410457485,2.737909353,3.9692708249999997,93.468581666,10.560848575,0.0,0.0,1.096117558,9.031897613,5.843212087,1.096117558,1.168652664,1.988025499,22.774649128999997,1.5775680140000001,0.685660073,4.674662016,8.28691857,17.618666127,9.576037079999999,20.425020663999998,1.64180039,0.685660073,0.891907941,8.832601402,0.891907941,53.952055791,3.558860758,26.795119291000002,1.3023654260000002,7.734972658,2.594801648,21.791643313,4.857293221,10.94383229,0.820916369,7.1182659059999995,0.891907941,1.9131009639999998,0.410457485,0.0,1.579110149,34.522368848,2.188302153,1.371264502,26.554754327999998,0.0,0.820916369,12.802795148,6.636607579,24.863766138000003,1.9131009639999998,1.50264208,9.100855503,0.0,1.64180039,0.0,2.873906582,4.044649883,6.707808421,1.8543127369999999,2.192180871,27.390790684,0.410457485,29.077624565,24.178676580999998,117.98632285999999,8.212621974,4.938884861,3.276613475,6.638057692,8.208947562,6.707808421,14.718905026,29.068766333,3.96538528,0.685660073,1.096117558,232.81329224799998,1.579110149,27.905552194,0.891907941,3.280461721,29.018226158,3.708601015,35.445702819,0.0,0.891907941,0.0,5.283832348,32.656616168,22.367315768999998,53.777753876,0.410457485,3.554925522,10.415982045000002,45.718855474,6.022148348,1.777844668,2.8050089049999998,3.9622735479999998,11.976469879,37.323113792,1.371264502,0.891907941,16.173594039999998,0.225781952,0.038218185999999994,0.077722049,0.15935950599999998,0.002447184,0.010592899,0.019721556,0.0,0.0,0.0,0.042886558,0.0,1.2307039199999998,0.0,0.028161249000000003,0.015747759,0.8809962290000001,0.006310039999999999,0.001451428,0.0,3.0,3.0,"[[1, 2, 3], [0, 1, 4]]"
188x188,1.3023654260000002,3.8593415110000002,40.493107538000004,9.064653023999998,4.454767096,40.105138679999996,9.925358321000001,21.186427756000004,1.7160662469999999,0.410457485,11.447873637,4.931537878,11.050022052,0.96942751,2.130610174,11.40040683,32.314801515,3.9176800149999997,1.231361832,8.432594959,4.790122366,4.334073945,0.410457485,1.580821973,1.855407586,2.737909353,1.855407586,10.875224779,7.359195290000001,0.410457485,2.737909353,4.938698335,99.15363662,24.598628775999998,0.0,0.0,2.550261321,8.347949364,0.0,1.096117558,0.484704415,1.988025499,9.562320544999999,1.5775680140000001,0.685660073,0.0,1.096117558,15.281329614,11.514836869,21.869970764999998,1.64180039,0.685660073,0.891907941,5.976746048,2.821562457,53.952055791,4.043565173,30.04765348,1.3023654260000002,10.382680159,2.594801648,23.019618727,4.857293221,14.318450706,1.305620784,1.096117558,1.861335451,3.8427554799999997,0.410457485,0.0,0.8951619,6.727172552,2.188302153,3.785642113,58.423830509,0.0,0.820916369,11.634142484,10.772328082999998,24.863766138000003,1.9131009639999998,2.4720695900000003,11.990769504,0.0,2.126504805,0.0,4.328050345,4.8056517350000005,1.170364488,1.170364488,2.192180871,33.17063935,0.410457485,30.124037942,24.948823706,119.91597737599999,8.212621974,9.292063935,3.276613475,11.969898682,8.693651977,0.685660073,12.106038566999999,2.188302153,3.96538528,1.655087583,1.096117558,150.306478498,0.410457485,42.6066733,0.891907941,3.280461721,31.446304320000003,2.340692012,32.798172887,0.0,1.376612356,1.929654516,2.7472721780000002,18.408111764,26.244958648999997,58.13093295,0.410457485,3.554925522,10.415982045000002,38.49482962700001,0.0,1.777844668,4.7346634210000005,7.830799859999999,15.360219769,38.768063893000004,1.855968917,0.891907941,25.866604704999997,0.20744159,0.07986142699999998,0.053164609,0.131870628,0.0,0.031732398999999994,0.019721556,0.085128075,0.0,0.0,0.042886558,0.0,1.800031432,0.0,0.028161249000000003,0.104023139,0.691837121,0.31084095,0.0,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 3]]"
189x189,1.3023654260000002,2.889914001,16.258299818,8.095225514,5.138715345,22.568748153,9.925358321000001,19.732283993000003,1.231361832,1.579110149,10.478446127,4.446833463,7.657034223,0.0,2.130610174,11.40040683,35.050663742,3.4329756,1.231361832,12.622552559999999,7.127458879000001,2.879930182,0.410457485,1.096117558,1.855407586,2.737909353,1.855407586,10.875224779,4.935619079,0.410457485,2.737909353,3.9692708249999997,96.358495667,13.450762575999999,0.0,0.0,1.096117558,9.031897613,5.843212087,1.096117558,1.168652664,1.988025499,10.730973208999998,1.5775680140000001,0.685660073,4.674662016,2.264770222,17.618666127,9.576037079999999,21.869970764999998,1.64180039,0.685660073,0.891907941,7.1453987119999995,2.3368580420000002,53.952055791,3.558860758,31.130064949,1.3023654260000002,10.382680159,2.594801648,21.791643313,4.857293221,13.833746291,0.820916369,1.096117558,0.891907941,3.3580510649999997,0.410457485,0.0,1.579110149,10.432407057999999,2.188302153,2.816214603,27.999704428999998,0.0,0.820916369,12.802795148,10.971553236999998,24.863766138000003,1.9131009639999998,1.50264208,11.990769504,0.0,1.64180039,0.0,2.873906582,5.489599984,0.685660073,1.8543127369999999,2.192180871,33.17063935,0.410457485,30.522574666,24.178676580999998,119.43127296099999,8.212621974,6.383834962,3.276613475,6.638057692,8.208947562,0.685660073,12.789986815999999,29.068766333,3.96538528,0.685660073,1.096117558,195.46570851799999,1.579110149,43.80217853399999,0.891907941,3.280461721,37.688082007000006,3.708601015,32.313468472,0.0,0.891907941,1.444950101,5.283832348,29.524381821,22.367315768999998,55.222703977,0.410457485,3.554925522,10.415982045000002,38.010125212000005,0.0,1.777844668,4.249959006,5.407223649,13.42141998,38.768063893000004,1.371264502,0.891907941,16.173594039999998,0.22339455,0.038218185999999994,0.070252706,0.156012249,0.0,0.010592899,0.019721556,0.0,0.0,0.0,0.042886558,0.0,1.518212109,0.0,0.028161249000000003,0.119008083,0.7559004140000001,0.311583556,0.001060327,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 4]]"
190x190,1.3023654260000002,0.96942751,40.493107538000004,6.174739023,5.62341976,42.44247519299999,8.480408220000001,21.186427756000004,1.7160662469999999,1.579110149,10.002923536,4.931537878,11.050022052,0.96942751,0.685660073,4.175518693,26.874705821,2.472729914,1.231361832,13.107256974999999,7.127458879000001,4.334073945,0.410457485,1.580821973,0.410457485,2.737909353,0.410457485,9.430274678,5.914245189,0.410457485,2.737909353,4.938698335,99.76971029900001,21.708714774999997,0.0,0.0,2.550261321,9.516602028,5.843212087,1.096117558,1.6533570789999998,1.988025499,10.730973208999998,1.5775680140000001,0.685660073,4.674662016,2.264770222,17.618666127,11.514836869,20.425020663999998,1.64180039,0.685660073,0.891907941,2.810453054,1.376612356,53.952055791,4.043565173,29.218695502000003,1.3023654260000002,1.71282431,2.594801648,30.031601374,4.857293221,11.428536704999999,1.305620784,1.096117558,1.861335451,2.397805379,0.410457485,0.0,2.063814564,11.401834568,2.188302153,2.340692012,60.48486808799999,0.0,0.820916369,12.802795148,7.606035089,24.863766138000003,1.9131009639999998,2.4720695900000003,9.100855503,0.0,2.126504805,0.0,4.328050345,4.529354298,1.170364488,2.339017152,2.192180871,27.390790684,0.410457485,31.016424354,26.11747637,118.47102727499998,8.212621974,7.847113834,3.276613475,11.969898682,8.693651977,0.685660073,3.159933521,29.068766333,3.96538528,1.655087583,1.096117558,168.248087188,1.579110149,33.722029606999996,0.891907941,3.280461721,30.957025947,4.678028525,29.908258886,0.0,1.376612356,0.484704415,6.253259858,29.542696792999998,26.244958648999997,56.685982849,0.410457485,3.554925522,10.415982045000002,34.159883969000006,0.0,1.777844668,3.2897133199999997,6.385849758999999,13.915269668,37.323113792,1.855968917,0.891907941,25.866604704999997,0.22339455,0.07986142699999998,0.074135385,0.18398792,0.0,0.033649824999999994,0.019721556,0.085128075,0.0,0.0,0.042886558,0.0,1.872276163,0.0,0.028161249000000003,0.015747759,0.7362466160000001,0.000742606,0.001060327,0.0,3.0,3.0,"[[1, 2, 3], [0, 3, 4]]"
191x191,0.410457485,3.8593415110000002,25.330925278,9.064653023999998,4.454767096,27.398517467999998,9.925358321000001,19.402615132000005,1.7160662469999999,0.410457485,9.664061013000001,10.061778284999999,11.050022052,0.96942751,2.130610174,10.508498889,42.574664811,3.0257720740000003,1.231361832,8.432594959,4.790122366,2.550261321,0.410457485,1.580821973,1.855407586,8.760057701000001,1.855407586,10.875224779,6.467287348999999,0.410457485,2.737909353,4.938698335,89.341786914,15.679580591,0.0,0.0,2.550261321,7.456041423,0.0,1.096117558,0.484704415,1.096117558,21.605996464999997,0.685660073,0.685660073,0.0,7.1182659059999995,14.389421673000001,9.731024245,21.869970764999998,1.64180039,0.685660073,0.0,11.998894396,1.929654516,53.06014785,4.043565173,22.912233083,0.410457485,15.512920565999998,2.594801648,19.451998367999998,3.96538528,14.318450706,1.305620784,7.1182659059999995,0.96942751,3.8427554799999997,0.410457485,0.0,0.8951619,29.033321718,2.188302153,3.785642113,38.803292129,0.0,0.820916369,11.634142484,10.772328082999998,9.701583878000001,1.9131009639999998,2.4720695900000003,11.098861563,0.0,2.126504805,0.0,4.328050345,3.021839111,7.192512836000001,1.170364488,2.192180871,29.603018991,0.410457485,27.448253798,23.165011082,119.91597737599999,6.42880935,5.7244435760000005,3.276613475,9.294114537999999,8.693651977,6.707808421,24.149714487,2.188302153,3.96538528,1.655087583,1.096117558,206.297244368,0.410457485,34.579329138,0.0,3.280461721,22.527256135000002,2.340692012,35.252700876000006,0.0,0.484704415,1.929654516,2.7472721780000002,15.511211927000002,21.785369020999998,50.995512553000005,0.410457485,3.554925522,10.415982045000002,48.75469292300001,6.022148348,1.777844668,3.8427554799999997,7.830799859999999,14.468311828000001,38.768063893000004,1.855968917,0.0,13.380081624999999,0.183480142,0.074282184,0.04797976,0.107966267,0.002447184,0.031732398999999994,0.019721556,0.085128075,0.0,0.0,0.028648507,0.0,1.770622339,0.0,0.028161249000000003,0.103260324,0.630590866,0.316408384,0.000391101,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,0.410457485,2.889914001,1.096117558,8.095225514,5.138715345,9.862126941,9.925358321000001,17.948471369000004,1.231361832,1.579110149,8.694633503,9.57707387,7.657034223,0.0,2.130610174,10.508498889,45.310527038,2.5410676590000003,1.231361832,12.622552559999999,7.127458879000001,1.096117558,0.410457485,1.096117558,1.855407586,8.760057701000001,1.855407586,10.875224779,4.043711138,0.410457485,2.737909353,3.9692708249999997,86.546645961,4.531714391,0.0,0.0,1.096117558,8.139989672,5.843212087,1.096117558,1.168652664,1.096117558,22.774649128999997,0.685660073,0.685660073,4.674662016,8.28691857,16.726758186,7.792224456,21.869970764999998,1.64180039,0.685660073,0.0,13.16754706,1.444950101,53.06014785,3.558860758,23.994644552,0.410457485,15.512920565999998,2.594801648,18.224022954,3.96538528,13.833746291,0.820916369,7.1182659059999995,0.0,3.3580510649999997,0.410457485,0.0,1.579110149,32.738556224,2.188302153,2.816214603,8.379166049,0.0,0.820916369,12.802795148,10.971553236999998,9.701583878000001,1.9131009639999998,1.50264208,11.098861563,0.0,1.64180039,0.0,2.873906582,3.7057873599999995,6.707808421,1.8543127369999999,2.192180871,29.603018991,0.410457485,27.846790522,22.394863957,119.43127296099999,6.42880935,2.816214603,3.276613475,3.9622735479999998,8.208947562,6.707808421,24.833662736,29.068766333,3.96538528,0.685660073,1.096117558,251.456474388,1.579110149,35.774834372,0.0,3.280461721,28.769033822,3.708601015,34.767996461,0.0,0.0,1.444950101,5.283832348,26.627481984,17.907726140999998,48.087283580000005,0.410457485,3.554925522,10.415982045000002,48.269988508000004,6.022148348,1.777844668,3.3580510649999997,5.407223649,12.529512039,38.768063893000004,1.371264502,0.0,3.68707096,0.199433102,0.032638943,0.065067857,0.132107888,0.002447184,0.010592899,0.019721556,0.0,0.0,0.0,0.028648507,0.0,1.4888030159999999,0.0,0.028161249000000003,0.118245268,0.694654159,0.31715098999999997,0.001451428,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,0.410457485,0.96942751,25.330925278,6.174739023,5.62341976,29.735853980999998,8.480408220000001,19.402615132000005,1.7160662469999999,1.579110149,8.219110912000001,10.061778284999999,11.050022052,0.96942751,0.685660073,3.283610752,37.134569117,1.580821973,1.231361832,13.107256974999999,7.127458879000001,2.550261321,0.410457485,1.580821973,0.410457485,8.760057701000001,0.410457485,9.430274678,5.0223372479999995,0.410457485,2.737909353,4.938698335,89.957860593,12.78966659,0.0,0.0,2.550261321,8.624694087,5.843212087,1.096117558,1.6533570789999998,1.096117558,22.774649128999997,0.685660073,0.685660073,4.674662016,8.28691857,16.726758186,9.731024245,20.425020663999998,1.64180039,0.685660073,0.0,8.832601402,0.484704415,53.06014785,4.043565173,22.083275105000002,0.410457485,6.843064717,2.594801648,26.463981014999998,3.96538528,11.428536704999999,1.305620784,7.1182659059999995,0.96942751,2.397805379,0.410457485,0.0,2.063814564,33.707983734,2.188302153,2.340692012,40.86432970799999,0.0,0.820916369,12.802795148,7.606035089,9.701583878000001,1.9131009639999998,2.4720695900000003,8.208947562,0.0,2.126504805,0.0,4.328050345,2.745541674,7.192512836000001,2.339017152,2.192180871,23.823170325,0.410457485,28.34064021,24.333663746,118.47102727499998,6.42880935,4.279493475,3.276613475,9.294114537999999,8.693651977,6.707808421,15.203609441,29.068766333,3.96538528,1.655087583,1.096117558,224.23885305800002,1.579110149,25.694685445,0.0,3.280461721,22.037977762,4.678028525,32.362786875000005,0.0,0.484704415,0.484704415,6.253259858,26.645796955999998,21.785369020999998,49.550562452,0.410457485,3.554925522,10.415982045000002,44.419747265000005,6.022148348,1.777844668,2.397805379,6.385849758999999,13.023361727000001,37.323113792,1.855968917,0.0,13.380081624999999,0.199433102,0.074282184,0.068950536,0.160083559,0.002447184,0.033649824999999994,0.019721556,0.085128075,0.0,0.0,0.028648507,0.0,1.84286707,0.0,0.028161249000000003,0.014984944,0.675000361,0.006310039999999999,0.001451428,0.0,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,0.410457485,3.8593415110000002,25.330925278,9.064653023999998,5.62341976,23.713705633,9.925358321000001,19.402615132000005,1.7160662469999999,1.579110149,9.664061013000001,4.039629937,11.050022052,0.96942751,2.130610174,10.508498889,35.205650907,3.0257720740000003,1.231361832,13.107256974999999,7.127458879000001,2.550261321,0.410457485,1.580821973,1.855407586,2.737909353,1.855407586,10.875224779,6.467287348999999,0.410457485,2.737909353,4.938698335,92.847774594,15.679580591,0.0,0.0,2.550261321,8.624694087,5.843212087,1.096117558,1.6533570789999998,1.096117558,10.730973208999998,0.685660073,0.685660073,4.674662016,2.264770222,16.726758186,9.731024245,21.869970764999998,1.64180039,0.685660073,0.0,7.1453987119999995,1.929654516,53.06014785,4.043565173,26.418220763,0.410457485,9.490772218,2.594801648,26.463981014999998,3.96538528,14.318450706,1.305620784,1.096117558,0.96942751,3.8427554799999997,0.410457485,0.0,2.063814564,9.618021943999999,2.188302153,3.785642113,42.309279808999996,0.0,0.820916369,12.802795148,11.940980746999998,9.701583878000001,1.9131009639999998,2.4720695900000003,11.098861563,0.0,2.126504805,0.0,4.328050345,4.190491775,1.170364488,2.339017152,2.192180871,29.603018991,0.410457485,29.785590311,24.333663746,119.91597737599999,6.42880935,5.7244435760000005,3.276613475,9.294114537999999,8.693651977,0.685660073,13.274691230999998,29.068766333,3.96538528,1.655087583,1.096117558,186.891269328,1.579110149,41.591311785,0.0,3.280461721,30.707833611,4.678028525,29.230552528,0.0,0.484704415,1.929654516,6.253259858,23.513562608999997,21.785369020999998,50.995512553000005,0.410457485,3.554925522,10.415982045000002,36.711017003,0.0,1.777844668,3.8427554799999997,7.830799859999999,14.468311828000001,38.768063893000004,1.855968917,0.0,13.380081624999999,0.1970457,0.074282184,0.061481193,0.156736302,0.0,0.033649824999999994,0.019721556,0.085128075,0.0,0.0,0.028648507,0.0,2.130375259,0.0,0.028161249000000003,0.118245268,0.549904546,0.311583556,0.001060327,0.0,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,0.891907941,2.889914001,25.677132733,7.598476756,3.149146312,27.809094672,2.537134696,19.149319209,0.0,0.0,6.7843713900000004,8.006240884,6.425672391,0.0,4.096602343,8.116796078,37.321664354,3.0225181150000004,0.0,5.485149617,2.651652242,2.469472697,0.0,0.685660073,1.444950101,8.673800589999999,1.444950101,7.591614027,4.11470271,0.0,0.685660073,0.685660073,100.26525114699999,13.774954354999998,0.0,0.0,0.685660073,6.631883117,0.0,0.685660073,0.0,1.5775680140000001,22.340626802,1.5775680140000001,0.685660073,1.965992169,8.673800589999999,15.108832481,7.5237878,21.049054396,0.0,0.685660073,0.891907941,10.357094006,2.3368580420000002,51.056736580999996,0.685660073,19.825549683,0.891907941,15.583912137999999,2.184344163,16.983535261,1.984092536,10.377487826,0.0,6.707808421,2.85790011,2.537134696,0.0,0.0,0.0,28.616345,1.777844668,2.816214603,30.391666081,0.0,0.0,6.298217889,8.48528199,26.332990371,1.092184595,1.092184595,3.781821942,0.0,0.0,0.0,2.463449097,4.32094732,8.673800589999999,0.685660073,1.371264502,28.806991211999996,0.0,23.087224861,22.923766806,141.90246744099997,5.339421289000001,6.383834962,3.276613475,8.604049861,0.0,6.707808421,22.844093703,13.574603938000001,1.092184595,0.685660073,0.685660073,214.46122607299998,3.93196516,32.685733594,0.891907941,2.8700042359999998,28.686588162,1.371264502,22.242613819,0.0,0.891907941,1.444950101,3.743836837,28.564915827,19.494115084,76.096248528,0.0,3.0581767639999997,10.005524560000001,30.352387642,6.022148348,1.777844668,5.395034806,5.407223649,9.727345242999998,46.371709110000005,1.371264502,0.891907941,15.763136554999999,0.043594533,0.037517932,0.07813209700000001,0.11056251599999999,0.012872920999999999,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.047571747000000005,0.0,0.9070884370000001,0.0,0.028161249000000003,0.104023139,0.86263794,0.325651277,0.00895008,0.001682785,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
