coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Endothelial2,permutationTracker
191x191,0.719174655,6.483075197,6.187385315,9.253697847,0.0,7.5180689560000005,7.707038238000001,7.160129238,3.452005688,1.43837221,15.210898010000001,4.898103444,46.96905042,1.299905543,1.983389796,3.816398467,13.47114351,3.132868246,2.7517677000000003,17.834679553999997,8.374519422999999,2.019080198,0.0,0.0,5.75351704,7.191812438,2.8603608940000003,2.013632061,5.199690368,0.0,0.0,1.43837221,8.92078513,8.353230884,0.0,0.0,0.0,5.14102614,0.0,0.0,43.605720930000004,2.914713648,24.125961216999997,1.43837221,0.0,1.294457406,0.841280696,8.168278366,1.294457406,41.42422225,0.841280696,2.013632061,2.135738102,16.233378501999997,0.719174655,30.519033782999998,2.738277753,27.027600999,1.299905543,0.0,1.43837221,29.779704274,5.309353195,19.247602079000004,0.0,1.5604553509999999,3.883261708,3.3189881440000004,0.0,2.588888782,34.374249063,12.149860381,0.719174655,0.841280696,31.667110629,30.616418055999997,0.0,66.502899123,1.299905543,3.283295339,0.0,4.027260992,2.013632061,0.0,0.0,0.0,5.332643105000001,4.887479772000001,1.43837221,0.991682007,0.719174655,7.158750464000001,2.157548282,11.750093392,2.286139413,150.78189884,3.883261708,20.640507145999997,5.424483981,2.013632061,5.340572002,0.0,1.983389796,100.82065507,8.413964112,0.719174655,0.0,2.854912757,0.841280696,13.467037975,0.841280696,3.4410941850000003,125.634176987,0.0,12.738171246999999,1.43837221,0.0,0.0,3.139873725,3.457453825,2.279652906,20.03588365,0.991682007,0.0,0.0,16.151013612,1.294457406,2.29859099,2.977020837,10.218633366999999,5.187270054000001,4.4372804839999995,1.43837221,0.0,60.210981901000004,0.00355112,0.11262129900000001,0.135468539,0.11182896,0.0,0.132657869,2.8116057540000003,0.416535114,0.031706104,0.0,0.444738676,0.010784794,3.135758259,0.010793173,0.020208882,0.067369409,0.22822161800000001,0.032879219,0.051095904,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,1.348020559,8.369631281,9.748047653,9.874115543999999,0.0,10.65382642,5.812013155000001,7.576568125,3.452005688,1.43837221,14.361182197,4.898103444,44.80023563,1.9287514469999998,1.983389796,2.975117771,13.046299662,2.920433454,3.380613604,18.879954941999998,8.374519422999999,6.4210232320000005,0.628845904,0.0,5.75351704,7.820658342000001,2.019080198,2.013632061,8.343979052,0.0,0.0,1.43837221,8.283470227,12.117890807999999,0.0,0.628845904,1.886556084,4.299745444,0.0,1.257719583,44.234566834000006,3.543559552,21.389648798999996,1.43837221,0.0,23.931873486,0.628845904,8.79712427,1.92330331,47.500294396,0.0,2.013632061,1.294457406,18.119934585999996,0.719174655,31.147879686999996,2.738277753,28.905673046000004,1.299905543,0.0,2.696091793,33.110660093999996,6.9835150079999995,23.020696218000005,0.0,0.719174655,6.398704217000001,3.3189881440000004,0.0,8.877419693,36.881248534,8.784702059,0.719174655,0.0,39.595501379,58.70467446,1.257719583,72.782953582,1.9287514469999998,3.9121412429999998,0.0,9.686889443,3.271351644,0.0,0.0,0.0,5.332643105000001,4.675044980000001,1.43837221,1.620527911,1.348020559,8.832912277,2.157548282,12.166532279,3.543858996,125.49902967999999,5.769817792,17.258552268,4.583203285,3.900188145,6.598291585,0.0,1.983389796,170.57842165,13.852731236,0.719174655,0.628845904,2.013632061,0.628845904,12.200886571,0.628845904,3.228659393,124.99686208400001,0.628845904,11.896890550999998,1.43837221,0.0,0.628845904,5.230404433,5.972896334,2.696091793,21.293603233,0.991682007,0.0,0.0,16.151013612,1.92330331,1.457310294,1.92330331,13.991727505999998,5.187270054000001,4.853719371,1.43837221,0.0,61.88514371400001,0.00355112,0.098899143,0.09821482200000001,0.10832465599999999,0.0,0.081424834,2.8116057540000003,0.291613198,0.031706104,0.0,0.444738676,0.010784794,2.799354492,0.010793173,0.048821861,0.07638784200000001,0.22822161800000001,0.032879219,0.041932715999999995,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,1.348020559,4.486369573,8.000439567,9.809097749,0.0,13.177697407,4.452622434,5.828960039,2.157548282,1.43837221,15.137451737,4.898103444,50.29973315,1.9287514469999998,1.983389796,3.816398467,13.434405687,3.76171415,2.086156198,9.365899358,8.374519422999999,6.4210232320000005,0.628845904,0.0,5.75351704,7.820658342000001,2.8603608940000003,0.719174655,8.343979052,0.0,0.0,1.43837221,10.807341214000001,14.641761795,0.0,0.628845904,1.886556084,2.552137358,0.0,1.257719583,44.234566834000006,3.543559552,13.104531151000002,1.43837221,0.0,22.63741608,1.4701266,6.208235488,0.628845904,39.281528317,0.841280696,0.719174655,0.841280696,16.825477179999996,0.719174655,31.147879686999996,2.738277753,23.662968077000002,1.299905543,0.0,2.696091793,24.306006974,7.824795704,20.431807436000003,0.0,1.5604553509999999,2.515442509,3.3189881440000004,0.0,6.288530911,36.816230739,9.560971599,0.719174655,0.841280696,44.060407458,29.770817796,1.257719583,74.012367163,1.9287514469999998,3.9121412429999998,0.0,7.0980006609999995,1.976894238,0.0,0.0,0.0,4.0381856990000005,2.927436894,1.43837221,1.620527911,1.348020559,9.674192973,2.157548282,10.418924193,2.24940159,124.52972469,1.886556084,23.082488822,5.424483981,2.605730739,2.715029877,0.0,1.983389796,123.58267273,17.217889558,0.719174655,0.628845904,1.5604553509999999,1.4701266,14.724757558,1.4701266,4.069940089,127.52073307100001,0.628845904,12.738171246999999,1.43837221,0.0,0.628845904,6.9129678640000005,5.972896334,3.537372489,14.821377212,0.991682007,0.0,0.0,12.267751904,0.628845904,2.29859099,2.311409335,11.402838723999999,5.187270054000001,5.695000067,1.43837221,0.0,57.548679095000004,0.00355112,0.10681484999999999,0.135468539,0.12785275000000001,0.0,0.11267659199999999,2.8116057540000003,0.309135465,0.031706104,0.0,0.444738676,0.010784794,2.888768617,0.010793173,0.048821861,0.07638784200000001,0.22822161800000001,0.032879219,0.051095904,0.0,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,1.348020559,5.769817792,9.289422806000001,12.397986531,0.0,11.877791863999999,7.035978599,7.117943278,3.452005688,1.43837221,9.926799907000001,4.898103444,55.43470061000001,0.628845904,1.983389796,3.816398467,13.42895755,2.461808607,3.380613604,14.52154527,7.074613879999999,5.121117689,0.628845904,0.0,5.75351704,7.820658342000001,1.5604553509999999,2.013632061,3.144288684,0.0,0.0,1.43837221,10.807341214000001,14.641761795,0.0,0.628845904,1.886556084,5.14102614,0.0,1.257719583,44.234566834000006,3.543559552,22.154993631999996,1.43837221,0.0,23.931873486,1.4701266,8.79712427,1.92330331,47.041669549000005,0.841280696,2.013632061,2.135738102,12.920244217999999,0.719174655,31.147879686999996,1.43837221,31.429544033,0.0,0.0,2.696091793,35.941028516,6.524890161,23.020696218000005,0.0,1.5604553509999999,6.398704217000001,0.719174655,0.0,8.877419693,32.905486718,9.550046892000001,0.719174655,0.841280696,45.332943111,59.545955156,1.257719583,75.306824569,0.628845904,2.6122357,0.0,9.686889443,3.271351644,0.0,0.0,0.0,2.732829616,5.516325676000001,1.43837221,1.620527911,1.348020559,9.674192973,2.157548282,13.007812975,3.543858996,89.26568523,5.769817792,24.371472060999995,2.824670492,3.900188145,6.598291585,0.0,1.983389796,163.62264442,14.618076068999999,0.719174655,0.628845904,2.854912757,1.4701266,14.724757558,1.4701266,1.4701266,111.92104222100001,0.628845904,12.738171246999999,1.43837221,0.0,0.628845904,6.9129678640000005,4.672990791,3.537372489,19.99369769,0.991682007,0.0,0.0,16.151013612,1.92330331,2.29859099,3.605866741,8.792037138,3.8873645110000004,5.695000067,1.43837221,0.0,62.72642441000001,0.00355112,0.08839640700000001,0.129926806,0.160388268,0.0,0.100448017,2.8116057540000003,0.32986392800000003,0.031706104,0.0,0.444738676,0.010784794,3.186651531,0.010793173,0.048821861,0.07638784200000001,0.22822161800000001,0.032879219,0.051095904,0.0,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,0.690985953,7.8650655590000005,24.956885105000005,7.681788184,0.34548853,18.701768239000003,7.256149134999999,6.2624666940000004,1.294457406,0.0,16.337227196,4.898103444,34.226729872,1.299905543,1.983389796,2.975117771,9.489983966999999,2.982573503,2.7517677000000003,16.937017009999998,7.655344767999999,3.027375654,0.0,0.34548853,0.34548853,1.727470111,1.299905543,4.403967012,5.545178898,0.34548853,1.0364793,0.0,14.202739918000002,23.972554834,0.0,0.0,0.34548853,3.5805707890000003,5.443769546,0.0,38.641622163,2.914713648,18.546793469,0.34548853,0.0,6.476898683,0.0,10.016048124000001,3.021927517,37.973246084,0.0,1.294457406,1.294457406,23.151543873999998,0.0,37.500052695,1.990891496,20.54257904,1.299905543,0.0,0.0,44.564513312,10.574657752,18.154718399000004,0.0,0.34548853,4.919741008,2.945302019,0.0,3.9708791440000004,21.378508096,9.334704856,0.0,0.0,41.777499424,36.685019274,0.0,60.538932501,2.681895905,3.283295339,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,4.585256848,4.046199076000001,22.81366172,1.6826679599999999,0.0,4.131686043,1.0364793,12.925361414,24.754307786,126.39653003999999,3.883261708,14.646137855,7.001659330000001,2.676447768,5.340572002,0.0,2.674375749,125.01211416000001,8.158315396,0.34548853,0.0,1.985443359,1.0364793,8.3836465,0.34548853,2.945302019,93.360502492,0.34548853,10.867917896,0.0,0.34548853,0.690985953,15.966888963999999,3.3728874269999998,4.491487508,13.450848551,1.337170537,0.34548853,0.690985953,13.965229887,2.330936706,7.592065793000001,2.330936706,16.297012587,4.439883797,0.34548853,0.0,0.0,40.18221079100001,0.016425846,0.069660893,0.11732003400000002,0.056970470999999995,0.0,0.052191128999999996,2.350924576,0.259099077,0.031706104,0.0,0.258673179,0.010784794,2.065388061,0.010793173,0.0,0.074359275,0.43981226,0.037796003,0.057493765999999995,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,0.690985953,3.9818038510000004,23.209277019,7.616770389000001,0.34548853,21.225639226000002,5.896758414,4.514858608,0.0,0.0,17.113496736,4.898103444,39.726227392,1.299905543,1.983389796,3.816398467,9.878089992,3.823854199,1.457310294,7.422961426,7.655344767999999,3.027375654,0.0,0.34548853,0.34548853,1.727470111,2.141186239,3.109509606,5.545178898,0.34548853,1.0364793,0.0,16.726610905,26.496425821,0.0,0.0,0.34548853,1.832962703,5.443769546,0.0,38.641622163,2.914713648,10.261675821,0.34548853,0.0,5.182441277,0.841280696,7.427159342,1.727470111,29.754480005,0.841280696,0.0,0.841280696,21.857086468,0.0,37.500052695,1.990891496,15.299874071,1.299905543,0.0,0.0,35.759860192,11.415938448,15.565829617000002,0.0,1.186769226,1.0364793,2.945302019,0.0,1.381990362,21.313490300999998,10.110974396,0.0,0.841280696,46.242405503,7.75116261,0.0,61.768346082,2.681895905,3.283295339,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,3.290799442,2.29859099,22.81366172,1.6826679599999999,0.0,4.972966739,1.0364793,11.177753328,23.45985038,125.42722504999999,0.0,20.470074409,7.842940026000001,1.381990362,1.457310294,0.0,2.674375749,78.01636524,11.523473718000002,0.34548853,0.0,1.5322666489999999,1.877759996,10.907517487,1.186769226,3.786582715,95.88437347899999,0.34548853,11.709198592,0.0,0.34548853,0.690985953,17.649452394999997,3.3728874269999998,5.332768204,6.978622529999999,1.337170537,0.34548853,0.690985953,10.081968179,1.0364793,8.433346489,2.719042731,13.708123805,4.439883797,1.186769226,0.0,0.0,35.845746172000005,0.016425846,0.0775766,0.154573751,0.076498565,0.0,0.083442887,2.350924576,0.276621344,0.031706104,0.0,0.258673179,0.010784794,2.154802186,0.010793173,0.0,0.074359275,0.43981226,0.037796003,0.06665695399999999,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,1.319831857,5.868359935000001,26.769939357000005,8.237188086,0.34548853,24.361396690000003,4.001733331,4.931297495,0.0,0.0,16.263780923,4.898103444,37.557412602,1.9287514469999998,1.983389796,2.975117771,9.453246144,3.6114194069999996,2.086156198,8.468236813999999,7.655344767999999,7.429318688,0.628845904,0.34548853,0.34548853,2.356316015,1.299905543,3.109509606,8.689467581999999,0.34548853,1.0364793,0.0,16.089296002,30.261085745,0.0,0.628845904,2.232044614,0.991682007,5.443769546,1.257719583,39.270468067,3.543559552,7.525363403,0.34548853,0.0,27.819857357,0.628845904,8.056005246,2.356316015,35.830552151000006,0.0,0.0,0.0,23.743642551999997,0.0,38.128898599,1.990891496,17.177946118,1.299905543,0.0,1.257719583,39.090816012000005,13.090100261,19.338923756000003,0.0,0.34548853,3.5519218090000004,2.945302019,0.0,7.670521272999999,23.820489772,6.745816074,0.0,0.0,54.170796253000006,35.839419014,1.257719583,68.04840054099999,3.310741809,3.9121412429999998,0.34548853,8.42363179,1.257719583,1.0364793,0.34548853,0.0,3.290799442,2.086156198,22.81366172,2.3115138639999997,0.628845904,6.647128552,1.0364793,11.594192215,24.717569963,100.14435588999999,1.886556084,17.088119531,7.001659330000001,3.268546446,2.715029877,0.0,2.674375749,147.77413181999998,16.962240842,0.34548853,0.628845904,0.690985953,1.6653252040000002,9.641366083,0.974334434,3.574147923,95.247058576,0.974334434,10.867917896,0.0,0.34548853,1.319831857,19.739983103,5.888329936,5.749207091,8.236342113,1.337170537,0.34548853,0.690985953,10.081968179,1.6653252040000002,7.592065793000001,1.6653252040000002,17.481217944,4.439883797,1.603208113,0.0,0.0,37.51990798500001,0.016425846,0.063854444,0.11732003400000002,0.072994261,0.0,0.032209852,2.350924576,0.151699428,0.031706104,0.0,0.258673179,0.010784794,1.818398419,0.010793173,0.028612979,0.083377708,0.43981226,0.037796003,0.057493765999999995,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,0.690985953,5.26525207,24.498260258000002,10.205659171,0.34548853,19.925733683,8.480114579,5.803841847,1.294457406,0.0,11.902844905999999,4.898103444,44.861194852,0.0,1.983389796,3.816398467,9.872641855,2.523948656,2.7517677000000003,12.578607338,6.355439225,1.727470111,0.0,0.34548853,0.34548853,1.727470111,0.841280696,4.403967012,0.34548853,0.34548853,1.0364793,0.0,16.726610905,26.496425821,0.0,0.0,0.34548853,4.421851485,5.443769546,0.0,38.641622163,2.914713648,19.312138301999997,0.34548853,0.0,6.476898683,0.841280696,10.016048124000001,3.021927517,37.514621237,0.841280696,1.294457406,2.135738102,17.951853506,0.0,37.500052695,0.690985953,23.066450027,0.0,0.0,0.0,47.394881734,10.116032905,18.154718399000004,0.0,1.186769226,4.919741008,0.34548853,0.0,3.9708791440000004,17.40274628,10.100049688999999,0.0,0.841280696,47.514941156,37.52629997,0.0,63.062803488,1.381990362,1.983389796,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,1.985443359,4.887479772000001,22.81366172,1.6826679599999999,0.0,4.972966739,1.0364793,13.76664211,24.754307786,90.16318559000001,3.883261708,21.759057648,5.243126537,2.676447768,5.340572002,0.0,2.674375749,118.05633693,8.923660229,0.34548853,0.0,2.826724055,1.877759996,10.907517487,1.186769226,1.186769226,80.28468262899999,0.34548853,11.709198592,0.0,0.34548853,0.690985953,17.649452394999997,2.072981884,5.332768204,12.150943007999999,1.337170537,0.34548853,0.690985953,13.965229887,2.330936706,8.433346489,4.013500137,11.097322219,3.139978254,1.186769226,0.0,0.0,41.02349148700001,0.016425846,0.059158157,0.14903201800000002,0.109034083,0.0,0.071214312,2.350924576,0.297349807,0.031706104,0.0,0.258673179,0.010784794,2.4526851,0.010793173,0.0,0.074359275,0.43981226,0.037796003,0.06665695399999999,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,1.319831857,7.151808153999999,28.058922596000002,10.826076868000001,0.34548853,23.061491147,6.585089496,6.220280734,1.294457406,0.0,11.053129092999999,4.898103444,42.692380062,0.628845904,1.983389796,2.975117771,9.447798007,2.3115138639999997,3.380613604,13.623882726,6.355439225,6.129413145,0.628845904,0.34548853,0.34548853,2.356316015,0.0,4.403967012,3.489777214,0.34548853,1.0364793,0.0,16.089296002,30.261085745,0.0,0.628845904,2.232044614,3.5805707890000003,5.443769546,1.257719583,39.270468067,3.543559552,16.575825883999997,0.34548853,0.0,29.114314763000003,0.628845904,10.644894028000001,3.650773421,43.590693383,0.0,1.294457406,1.294457406,19.838409589999998,0.0,38.128898599,0.690985953,24.944522073999998,0.0,0.0,1.257719583,50.725837554,11.790194718,21.927812538000005,0.0,0.34548853,7.4351835170000005,0.34548853,0.0,10.259410055,19.909745751,6.7348913669999995,0.0,0.0,55.443331906,65.614556374,1.257719583,69.342857947,2.010836266,2.6122357,0.34548853,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,1.985443359,4.675044980000001,22.81366172,2.3115138639999997,0.628845904,6.647128552,1.0364793,14.183080997,26.012027369,64.88031643000001,5.769817792,18.37710277,4.401845841,4.563003852,6.598291585,0.0,2.674375749,187.81410351,14.362427353,0.34548853,0.628845904,1.985443359,1.6653252040000002,9.641366083,0.974334434,0.974334434,79.647367726,0.974334434,10.867917896,0.0,0.34548853,1.319831857,19.739983103,4.588424393,5.749207091,13.408662590999999,1.337170537,0.34548853,0.690985953,13.965229887,2.95978261,7.592065793000001,2.95978261,14.870416358,3.139978254,1.603208113,0.0,0.0,42.69765330000001,0.016425846,0.045436001000000004,0.11177830100000001,0.10552977899999999,0.0,0.019981277,2.350924576,0.172427891,0.031706104,0.0,0.258673179,0.010784794,2.116281333,0.010793173,0.028612979,0.083377708,0.43981226,0.037796003,0.057493765999999995,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
200x200,1.319831857,3.268546446,26.311314510000003,10.761059073000002,0.34548853,25.585362134,5.225698775,4.472672648,0.0,0.0,11.829398633,4.898103444,48.191877582000004,0.628845904,1.983389796,3.816398467,9.835904032,3.15279456,2.086156198,4.109827142,6.355439225,6.129413145,0.628845904,0.34548853,0.34548853,2.356316015,0.841280696,3.109509606,3.489777214,0.34548853,1.0364793,0.0,18.613166989,32.784956732,0.0,0.628845904,2.232044614,1.832962703,5.443769546,1.257719583,39.270468067,3.543559552,8.290708236,0.34548853,0.0,27.819857357,1.4701266,8.056005246,2.356316015,35.371927303999996,0.841280696,0.0,0.841280696,18.543952184,0.0,38.128898599,0.690985953,19.701817105,0.0,0.0,1.257719583,41.921184434,12.631475414,19.338923756000003,0.0,1.186769226,3.5519218090000004,0.34548853,0.0,7.670521272999999,19.844727956,7.511160907,0.0,0.841280696,59.908237985,36.68069971,1.257719583,70.572271528,2.010836266,2.6122357,0.34548853,8.42363179,1.257719583,1.0364793,0.34548853,0.0,0.690985953,2.927436894,22.81366172,2.3115138639999997,0.628845904,7.488409248,1.0364793,12.435472911,24.717569963,63.91101144,1.886556084,24.201039323999996,5.243126537,3.268546446,2.715029877,0.0,2.674375749,140.81835458999998,17.727585675,0.34548853,0.628845904,1.5322666489999999,2.5066059,12.16523707,1.8156151299999999,1.8156151299999999,82.171238713,0.974334434,11.709198592,0.0,0.34548853,1.319831857,21.422546534,4.588424393,6.590487787,6.93643657,1.337170537,0.34548853,0.690985953,10.081968179,1.6653252040000002,8.433346489,3.347888635,12.281527576,3.139978254,2.444488809,0.0,0.0,38.36118868100001,0.016425846,0.053351708,0.14903201800000002,0.125057873,0.0,0.051233035,2.350924576,0.189950158,0.031706104,0.0,0.258673179,0.010784794,2.205695458,0.010793173,0.028612979,0.083377708,0.43981226,0.037796003,0.06665695399999999,0.0,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,0.0,6.483075197,11.631154861,7.096149565000001,0.0,12.242663847,7.707038238000001,5.721757028000001,1.294457406,0.0,15.210898010000001,4.898103444,46.96905042,1.299905543,1.983389796,3.816398467,7.71762647,3.132868246,2.7517677000000003,16.396307343999997,7.655344767999999,1.299905543,0.0,0.0,0.0,0.0,2.141186239,1.294457406,5.199690368,0.0,0.0,0.0,12.926182466000002,19.240990103999998,0.0,0.0,0.0,4.421851485,5.443769546,0.0,37.95063621,2.914713648,20.529961428999997,0.0,0.0,1.294457406,0.841280696,10.016048124000001,1.294457406,27.7586167,0.841280696,1.294457406,2.135738102,22.806055343999997,0.0,37.500052695,1.299905543,21.684459665,1.299905543,0.0,0.0,38.509915212,10.033948086,17.809229869000003,0.0,0.841280696,3.883261708,2.599813489,0.0,2.588888782,22.865899783,8.553860593,0.0,0.841280696,30.947935974,30.616418055999997,0.0,56.843920539,1.299905543,3.283295339,0.0,2.588888782,1.294457406,0.0,0.0,0.0,3.894270895,4.887479772000001,21.77718242,0.991682007,0.0,4.281980786,0.0,10.311721182,24.063321833,150.78189884,3.883261708,20.640507145999997,5.424483981,1.294457406,5.340572002,0.0,1.983389796,99.38228286,8.413964112,0.0,0.0,2.135738102,0.841280696,9.871038187,0.841280696,3.4410941850000003,94.502383117,0.0,11.709198592,0.0,0.0,0.0,3.139873725,1.299905543,0.841280696,10.686845212000001,0.991682007,0.0,0.0,13.274243934000001,1.294457406,7.7423605360000005,2.977020837,14.224030702999999,3.748897844,0.841280696,0.0,0.0,37.913981881000005,0.016425846,0.10319782499999999,0.141304648,0.088283821,0.0,0.103424164,2.350924576,0.416535114,0.031706104,0.0,0.258673179,0.010784794,2.8385491189999996,0.010793173,0.0,0.074359275,0.421029235,0.037796003,0.06665695399999999,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
202x202,0.628845904,8.369631281,15.191817199,7.716567262000001,0.0,15.378421310999999,5.812013155000001,6.138195915000001,1.294457406,0.0,14.361182197,4.898103444,44.80023563,1.9287514469999998,1.983389796,2.975117771,7.292782622,2.920433454,3.380613604,17.441582731999997,7.655344767999999,5.701848577,0.628845904,0.0,0.0,0.628845904,1.299905543,1.294457406,8.343979052,0.0,0.0,0.0,12.288867563000002,23.005650027999998,0.0,0.628845904,1.886556084,3.5805707890000003,5.443769546,1.257719583,38.579482114,3.543559552,17.793649010999996,0.0,0.0,23.931873486,0.628845904,10.644894028000001,1.92330331,33.834688846000006,0.0,1.294457406,1.294457406,24.692611427999996,0.0,38.128898599,1.299905543,23.562531712000002,1.299905543,0.0,1.257719583,41.840871032,11.708109899,21.582324008000004,0.0,0.0,6.398704217000001,2.599813489,0.0,8.877419693,25.372899254,5.188702271,0.0,0.0,38.876326724,58.70467446,1.257719583,63.123974998,1.9287514469999998,3.9121412429999998,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,3.894270895,4.675044980000001,21.77718242,1.620527911,0.628845904,5.956142599,0.0,10.728160069,25.321041416,125.49902967999999,5.769817792,17.258552268,4.583203285,3.1810134899999998,6.598291585,0.0,1.983389796,169.14004943999998,13.852731236,0.0,0.628845904,1.294457406,0.628845904,8.604886783,0.628845904,3.228659393,93.865068214,0.628845904,10.867917896,0.0,0.0,0.628845904,5.230404433,3.815348052,1.257719583,11.944564795000002,0.991682007,0.0,0.0,13.274243934000001,1.92330331,6.90107984,1.92330331,17.997124841999998,3.748897844,1.257719583,0.0,0.0,39.58814369400001,0.016425846,0.08947566900000001,0.10405093100000001,0.084779517,0.0,0.052191128999999996,2.350924576,0.291613198,0.031706104,0.0,0.258673179,0.010784794,2.502145352,0.010793173,0.028612979,0.083377708,0.421029235,0.037796003,0.057493765999999995,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 4]]"
203x203,0.628845904,4.486369573,13.444209113000001,7.651549467,0.0,17.902292298,4.452622434,4.390587829,0.0,0.0,15.137451737,4.898103444,50.29973315,1.9287514469999998,1.983389796,3.816398467,7.680888647,3.76171415,2.086156198,7.927527147999999,7.655344767999999,5.701848577,0.628845904,0.0,0.0,0.628845904,2.141186239,0.0,8.343979052,0.0,0.0,0.0,14.812738550000002,25.529521014999997,0.0,0.628845904,1.886556084,1.832962703,5.443769546,1.257719583,38.579482114,3.543559552,9.508531363000001,0.0,0.0,22.63741608,1.4701266,8.056005246,0.628845904,25.615922767,0.841280696,0.0,0.841280696,23.398154021999996,0.0,38.128898599,1.299905543,18.319826743,1.299905543,0.0,1.257719583,33.036217912,12.549390595,18.993435226000003,0.0,0.841280696,2.515442509,2.599813489,0.0,6.288530911,25.307881458999997,5.964971811,0.0,0.841280696,43.341232803,29.770817796,1.257719583,64.353388579,1.9287514469999998,3.9121412429999998,0.0,5.659628451,1.257719583,0.0,0.0,0.0,2.599813489,2.927436894,21.77718242,1.620527911,0.628845904,6.797423295,0.0,8.980551983,24.02658401,124.52972469,1.886556084,23.082488822,5.424483981,1.886556084,2.715029877,0.0,1.983389796,122.14430052,17.217889558,0.0,0.628845904,0.841280696,1.4701266,11.12875777,1.4701266,4.069940089,96.388939201,0.628845904,11.709198592,0.0,0.0,0.628845904,6.9129678640000005,3.815348052,2.099000279,5.472338774000001,0.991682007,0.0,0.0,9.390982226,0.628845904,7.7423605360000005,2.311409335,15.408236059999998,3.748897844,2.099000279,0.0,0.0,35.251679075000006,0.016425846,0.097391376,0.141304648,0.104307611,0.0,0.083442887,2.350924576,0.309135465,0.031706104,0.0,0.258673179,0.010784794,2.5915594769999997,0.010793173,0.028612979,0.083377708,0.421029235,0.037796003,0.06665695399999999,0.0,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
