coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Ependymal
228x228,21.886187747,30.892842477,6.630391898,9.956729378999999,4.368344094,129.180190542,12.415778882,23.602794957,2.55410292,1.700547889,44.186013529,3.498110082,2.202844271,1.063778989,2.396955314,7.931448034,19.004017633,9.14544549,22.935177138,25.773057713999997,128.89026593100002,16.573342241,3.2856891370000003,1.31415147,0.38640463,1.545599049,5.1358381269999995,4.6415802379999995,9.184648744,0.38640463,2.089118062,2.282525004,11.951690213000001,21.656356432,0.0,0.0,23.60729788,5.783369443,0.92774684,1.915135254,1.063778989,5.7779822869999995,13.463346093,0.677374359,0.0,39.100484996,2.2418903980000002,2.377922248,1.063778989,6.343213956,1.237760895,3.305661176,0.0,12.149167075000001,1.915135254,1.8366098000000002,4.387919784,13.827149216999999,16.979260419,1.915135254,2.687966065,49.842818596,14.061069263,8.179274750000001,0.677374359,4.641085201,6.190760406,3.0168649019999996,1.779103105,4.308255878000001,31.24653016,13.864485821999999,0.38640463,0.38640463,287.31550223,29.96007612,1.702713432,49.251284342999995,2.206134429,3.207110907,1.31415147,8.507507237,8.505075742999999,3.440137978,2.551904154,1.702713432,9.974149562000001,2.6689296340000004,1.448612149,3.692095568,2.206134429,10.473811013999999,1.702713432,8.831391546999999,5.087470771,5.100283239,2.396955314,32.060339821,5.174920674,13.071559588,2.127579213,2.206134429,5.876608868,305.50801172,12.871736407,7.135380595,0.0,2.221413198,19.001333265,14.676855990000002,0.38640463,1.7411827940000002,8.348788572,3.7311371529999997,4.308255878000001,0.38640463,0.0,1.702713432,23.378299808999998,20.879646664000003,21.501175834999998,11.697884451,0.0,4.640467301,0.0,12.966974044999999,3.8216948680000002,1.450175408,1.291975653,6.418047371,15.007895791000001,12.903921155,2.126453696,3.231477279,31.372587445,0.11272620700000001,0.389850612,0.096004602,0.34814307600000005,0.0,0.431761546,0.0,4.417444892,0.0,0.0,0.18460300600000001,0.0,4.791790852,0.0,0.27102012499999995,0.07339045999999999,0.524544357,0.514416241,0.111726571,0.016971307,4.0,4.0
229x229,22.161099134,24.942637860999998,9.516903782,10.918914599,5.605416289,143.393882442,7.290271531,11.702921177999999,2.55410292,2.112922819,36.684693357,3.6355644949999997,2.202844271,1.2012334020000002,2.534409727,8.343822964,22.028036423000003,10.382517685,30.357657362999998,7.511490995,152.35246740500003,13.922054454999998,3.698064067,1.589062857,0.93622013,2.232851237,5.548213057,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,2.419979417,13.463692324,9.344121752,0.0,0.137454413,23.430102622,7.020441637999999,1.3401217699999999,2.4649507539999997,1.3386903760000002,5.9154367,13.600800506,1.089749289,0.274911387,40.749961058,2.929142586,2.515376661,1.063778989,7.992690017999999,1.237760895,3.580572563,0.0,14.485888885,3.976957682,1.9740642130000001,4.800294714,15.751503594999999,5.07938664,3.427137365,2.687966065,57.540229728999996,18.871923748,11.065786633999998,0.677374359,4.641085201,6.603135336,3.4292398319999995,1.779103105,4.583167265,24.569824876000002,17.163412125,0.79877956,1.073656818,236.32985543,29.96007612,2.2525289319999997,46.737457112,2.481045816,3.207110907,1.31415147,9.607123848,12.216367503,3.440137978,3.101719654,2.115088362,10.936334782,3.2187451339999997,1.448612149,4.104470498,2.343588842,11.435996234,1.702713432,10.893213975,5.637286271000001,5.100283239,2.9467708139999997,16.547867074000003,5.724736174,9.732998832,2.265033626,2.343588842,6.563861056,305.645466133,16.170662710000002,0.772801049,0.0,2.221413198,12.638753718999999,10.788437918000001,0.79877956,2.016094181,9.448405183000002,4.280952653,4.720630808,0.5238590430000001,0.137454413,2.2525289319999997,24.47791642,26.652785845000004,25.34992815,8.771697789000001,0.0,5.052842231,0.0,14.066590655999999,4.646430699,1.450175408,1.56688704,8.617310788000001,12.219146048,15.378082629000001,2.263908109,3.506388666,32.569933696999996,0.11272620700000001,0.405146611,0.119382422,0.363687455,0.0,0.425158749,0.0,4.162975648,0.0,0.0,0.174274137,0.0,4.930054675,0.0,0.283625616,0.07339045999999999,0.5166059359999999,0.514416241,0.111867068,0.016971307,4.0,4.0
230x230,21.807270761,23.654741518,7.314059511,7.788331400000001,2.47483309,118.07937380199999,13.2428193,23.499783948,2.55410292,3.558437404,39.600731226,3.6355644949999997,0.0,1.2012334020000002,2.534409727,8.343822964,15.766784671,7.251934486,22.935564998,24.047616595,114.418425251,22.480911917,2.422966636,0.6613160170000001,0.93622013,2.232851237,4.620466217000001,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,1.492232577,13.286776799000002,18.243479354999998,0.0,0.137454413,26.081607366,6.092694798,0.41237493,2.464950754,3.7119518009999997,3.1321434979999996,9.598756674999999,1.089749289,0.274911387,67.59623132200001,1.073656818,1.5876298210000002,1.063778989,6.7175925869999995,1.237760895,4.09834822,0.0,13.558142045,3.976957682,1.9740642130000001,7.1735561389999996,14.823756755,16.87624941,3.427137365,5.06122749,60.701844589,16.088630546,20.558794538,0.677374359,3.713338361,12.447738211999999,2.5014929919999997,0.851356265,3.3080698340000003,32.245603546,11.596820628,0.79877956,1.073656818,278.623961036,15.93557709,4.625790357,52.328226541999996,2.481045816,3.207110907,0.38640463,6.129200058,8.505292701,2.512391138,2.173972814,2.115088362,5.369743285,2.290998294,1.448612149,2.24898473,2.343588842,8.885819284,1.702713432,9.965467134999999,4.709539431,0.0,2.9467708139999997,29.139888158999998,11.56933905,13.312285176000001,2.265033626,2.343588842,4.708375288000001,215.90759534299997,10.489924935000001,7.135380595,0.0,2.221413198,21.197611181,16.223270623999998,0.79877956,2.016094181,15.64035865,3.3532058129999998,3.4455333770000003,0.5238590430000001,0.137454413,2.2525289319999997,56.771745100000004,18.82135328,19.783336653,14.206530494999999,0.0,3.7777448,0.0,17.885298682,4.646430699,1.450175408,1.56688704,5.834017586,17.653978754,10.739239666,0.9888106779999999,3.506388666,32.608584872,0.11272620700000001,0.419337829,0.077696558,0.315098668,0.0,0.439137672,0.011314421,4.605155512,0.0,0.0,0.161406892,0.0,4.899129001,0.006760343,0.304612722,0.07003580499999999,0.561634561,0.5020100510000001,0.091260466,0.016971307,4.0,4.0
231x231,21.807270761,23.654741518,7.3904500859999995,7.9411037360000005,3.4789625930000003,116.95790986199998,15.174756237,24.427530788000002,0.0,4.486184244,44.621744987,2.78420823,0.92774684,1.2012334020000002,1.683053462,8.343822964,16.923756552999997,5.701973059,19.290638262999998,23.19626033,117.00428781100001,19.075464722,1.571610371,1.589062857,0.93622013,2.232851237,4.696856792,5.328832426,7.539469304000001,0.5238590430000001,0.93622013,2.419979417,12.435420534,17.39212309,0.0,0.137454413,25.53589977,3.614994443,1.3401217699999999,1.613594489,3.7119518009999997,4.2127232679999995,9.598756674999999,1.089749289,0.274911387,65.042128402,2.929142586,2.515376661,1.063778989,4.163489667,0.38640463,5.9538339879999995,0.0,10.229106487,3.125601417,1.9740642130000001,7.1735561389999996,13.197400675,15.249893329999999,2.5757811,4.209871225,61.389358855,17.169210316,18.856081105999998,0.677374359,2.086982281,11.596381947,1.7265264,0.92774684,3.3080698340000003,34.559541601999996,16.31205586,0.79877956,1.073656818,270.51574006600003,15.93557709,2.923076925,51.782518945999996,1.629689551,2.355754642,1.31415147,2.8001645,10.513654071,3.440137978,2.2503633890000003,0.41237493,9.23362135,3.218745134,1.448612149,4.104470498,1.492232577,8.885819284,0.0,10.04185771,5.637286271000001,0.0,2.095414549,31.377387226,11.56933905,14.392864946000001,2.265033626,1.492232577,4.861147624000001,215.90759534299997,9.791307783,7.135380595,0.0,2.221413198,21.197611181,14.596914544,0.79877956,2.016094181,16.56810549,4.280952653,3.4455333770000003,0.5238590430000001,0.137454413,0.5498155,57.69949194,22.215166653,15.984195582,13.431563902999999,0.0,2.926388535,0.0,15.407598326999999,3.795074434,1.450175408,1.56688704,6.914597356,13.473571285,12.823979709,0.137454413,0.952285746,33.21979662,0.11272620700000001,0.450872009,0.111888144,0.31845611100000004,0.0,0.460689862,0.011314421,4.768683147,0.0,0.0,0.133571602,0.0,4.9040510479999995,0.006760343,0.278284543,0.068430768,0.561634561,0.525031643,0.13572584599999998,0.016971307,4.0,4.0
232x232,21.420866131,23.268336888,7.469005301999999,6.552529659,3.943914228,120.186732452,15.639707872000002,15.154466639999999,2.55410292,3.7133831949999996,43.468793487,3.6355644949999997,0.92774684,0.814828772,0.9888106779999999,7.957418334,16.000210953,7.175379517,27.266369854,22.888381154,121.773286041,20.935312868,1.2637311949999999,1.202658227,0.5498155,0.687252188,4.775412008,3.396791689,7.545759715000001,0.137454413,2.2525289319999997,2.419979417,10.581932166000001,16.697880306000002,0.0,0.137454413,23.996578422000002,6.2476405889999995,1.3401217699999999,2.078546124,3.3255471709999997,5.9154367,8.825955625999999,1.089749289,0.274911387,67.20982669200001,2.542737956,1.742575612,0.677374359,5.558357146,0.851356265,5.181032939,0.0,12.940289836,3.5905530519999997,0.814828772,6.787151509,12.273855075,17.031195201,3.0407327349999997,3.9019920489999995,64.02835695399999,14.621431761,18.24038487,0.677374359,3.4818497600000002,12.447738211999999,3.0428352019999996,1.779103105,2.921665204,35.030800199,14.458567492,0.41237493,0.687252188,307.782916956,15.93557709,4.625790357,53.334456711,2.481045816,2.820706277,0.92774684,6.284145849000001,9.125079994,3.0537333479999997,2.328918605,2.115088362,8.231490149,2.8323405040000003,1.448612149,2.945235057,2.343588842,7.340220235,1.702713432,7.415565454999999,4.864485222,0.0,1.401171765,34.088570575,10.410103609,14.549979329000001,1.492232577,2.343588842,4.245451387999999,215.52119071299998,7.708514991,6.362579546,0.0,1.448612149,20.811206550999998,13.673368944000002,0.41237493,1.629689551,15.795304440999999,4.280952653,3.059128747,0.137454413,0.137454413,2.2525289319999997,56.926690891,25.161975213,18.78107638,12.429432702,0.0,2.618509359,0.0,11.471241164999999,4.260026069,0.677374359,1.56688704,6.685270051,16.649684857,14.991677999,0.9888106779999999,3.506388666,36.166605180000005,0.11272620700000001,0.510407301,0.111888144,0.320335444,0.0,0.525713526,0.011314421,5.209755681,0.0,0.0,0.113242025,0.0,5.4933495279999995,0.006760343,0.285820658,0.029545591,0.43219758999999996,0.340054427,0.133349865,0.0,4.0,4.0
233x233,21.532359374000002,23.242366588,5.355294467,8.681631948,3.093246663,129.180190542,14.789040307,23.602794957,2.55410292,4.073809314,43.655237947,3.498110082,0.92774684,1.063778989,2.396955314,7.931448034,16.453840683,7.8703480589999995,22.935177138,23.222880764,126.34008898100001,18.769620157,2.010591706,1.31415147,0.38640463,1.545599049,5.1358381269999995,4.6415802379999995,9.184648744,0.38640463,2.089118062,2.282525004,11.774774688,17.831104425,0.0,0.0,23.60729788,5.783369443,0.92774684,1.915135254,3.4370404139999997,5.7779822869999995,9.461302261999998,0.677374359,0.0,65.94675526,2.2418903980000002,2.377922248,1.063778989,5.068116525,1.237760895,5.678922601,0.0,12.149167075000001,1.915135254,1.8366098000000002,6.761181209,13.827149216999999,16.979260419,1.915135254,5.06122749,61.35418348699999,14.061069263,17.672282654,0.677374359,4.641085201,12.035363281999999,3.0168649019999996,1.779103105,3.033158447,33.619791585,13.864485821999999,0.38640463,0.38640463,278.037458066,15.93557709,4.075974857,52.190549028999996,2.206134429,3.207110907,1.31415147,5.9573302870000004,8.505075742999999,3.440137978,2.551904154,1.702713432,9.974149562000001,2.6689296340000004,1.448612149,3.692095568,2.206134429,7.923634064,1.702713432,8.831391546999999,5.087470771,0.0,2.396955314,32.060339821,11.01952355,13.071559588,2.127579213,2.206134429,5.876608868,215.77014092999997,9.0464844,7.135380595,0.0,2.221413198,21.197611181,14.676855990000002,0.38640463,1.7411827940000002,15.468488878999999,3.7311371529999997,3.033158447,0.38640463,0.0,1.702713432,56.599875329,23.252908089,21.501175834999998,11.697884451,0.0,3.3653698700000003,0.0,17.713428910999998,3.8216948680000002,1.450175408,1.291975653,6.418047371,15.007895791000001,12.903921155,0.851356265,3.231477279,32.470751439,0.11272620700000001,0.401509878,0.088510324,0.332161617,0.0,0.430784192,0.011314421,4.417444892,0.0,0.0,0.162922281,0.0,4.510493288999999,0.006760343,0.27102012499999995,0.07003580499999999,0.561634561,0.525031643,0.111726571,0.016971307,4.0,4.0
234x234,21.807270761,17.292161972,8.241806351,9.643817168,4.330318858,143.393882442,9.663532956000001,11.702921177999999,2.55410292,4.486184244,36.153917775,3.6355644949999997,0.92774684,1.2012334020000002,2.534409727,8.343822964,19.477859473000002,9.107420253999999,30.357657362999998,4.961314045,149.80229045500002,16.118332370999997,2.422966636,1.589062857,0.93622013,2.232851237,5.548213057,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,2.419979417,13.286776799,5.518869745,0.0,0.137454413,23.430102622,7.020441637999999,1.3401217699999999,2.4649507539999997,3.7119518009999997,5.9154367,9.598756674999999,1.089749289,0.274911387,67.59623132200001,2.929142586,2.515376661,1.063778989,6.7175925869999995,1.237760895,5.9538339879999995,0.0,14.485888885,3.976957682,1.9740642130000001,7.1735561389999996,15.751503594999999,5.07938664,3.427137365,5.06122749,69.05159461999999,18.871923748,20.558794538,0.677374359,4.641085201,12.447738211999999,3.4292398319999995,1.779103105,3.3080698340000003,26.943086301,17.163412125,0.79877956,1.073656818,227.05181126600002,15.93557709,4.625790357,49.676721798,2.481045816,3.207110907,1.31415147,7.0569468980000005,12.216367503,3.440137978,3.101719654,2.115088362,10.936334782,3.2187451339999997,1.448612149,4.104470498,2.343588842,8.885819284,1.702713432,10.893213975,5.637286271000001,0.0,2.9467708139999997,16.547867074000003,11.56933905,9.732998832,2.265033626,2.343588842,6.563861056,215.90759534299997,12.345410703,0.772801049,0.0,2.221413198,14.835031634999998,10.788437918000001,0.79877956,2.016094181,16.56810549,4.280952653,3.4455333770000003,0.5238590430000001,0.137454413,2.2525289319999997,57.69949194,29.026047270000003,25.34992815,8.771697789000001,0.0,3.7777448,0.0,18.813045522,4.646430699,1.450175408,1.56688704,8.617310788000001,12.219146048,15.378082629000001,0.9888106779999999,3.506388666,33.668097691,0.11272620700000001,0.416805877,0.111888144,0.34770599599999996,0.0,0.424181395,0.011314421,4.162975648,0.0,0.0,0.15259341199999998,0.0,4.648757112,0.006760343,0.283625616,0.07003580499999999,0.55369614,0.525031643,0.111867068,0.016971307,4.0,4.0
235x235,13.988811510000001,18.386474917,8.589156942,9.063428831,3.7499305210000005,116.787398149,13.2428193,23.499783948,2.55410292,3.558437404,45.959231462000005,2.343588842,1.275097431,1.2012334020000002,2.534409727,8.343822964,17.024985968,8.527031917,22.935564998,26.597793545000002,115.676626548,25.031088867,3.698064067,0.6613160170000001,0.93622013,2.232851237,2.036532244,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,1.492232577,10.669015743,22.068731362,0.0,0.137454413,26.081607366,6.092694798,0.41237493,2.464950754,3.7119518009999997,1.8401678449999999,14.682086278,1.089749289,0.274911387,73.971536578,1.073656818,1.5876298210000002,1.063778989,7.992690017999999,1.237760895,4.09834822,0.0,13.558142045,3.976957682,1.9740642130000001,5.881580486,14.823756755,16.87624941,3.427137365,5.06122749,58.050275119,12.212672053,20.558794538,0.677374359,3.713338361,13.722835643,2.5014929919999997,0.851356265,3.2911916120000004,32.245603546,11.596820628,0.79877956,1.073656818,287.48052206,29.96007612,4.625790357,61.253671835999995,2.481045816,1.915135254,0.38640463,8.679377008,8.505292701,2.512391138,2.173972814,2.115088362,5.369743285,2.290998294,1.448612149,2.24898473,2.343588842,11.435996234,1.702713432,9.965467134999999,4.709539431,5.100283239,2.9467708139999997,29.139888158999998,11.552460828000001,13.312285176000001,2.265033626,2.343588842,4.708375288000001,303.538706703,14.315176942,7.135380595,0.0,2.221413198,22.455812478,16.223270623999998,0.79877956,2.016094181,13.056424676999999,3.3532058129999998,3.4286551550000004,0.5238590430000001,0.137454413,2.2525289319999997,56.771745100000004,18.82135328,19.783336653,14.206530494999999,0.0,5.052842231,0.0,16.593323029,2.062496726,1.450175408,0.274911387,5.834017586,17.653978754,6.863281173,2.263908109,3.506388666,32.59170665,0.091013723,0.42771104099999996,0.087306356,0.336456189,0.0,0.44450229699999994,0.011314421,4.605155512,0.0,0.0,0.183087617,0.0,5.068671798,0.006760343,0.304612722,0.101331014,0.577693054,0.455627038,0.091260466,0.016971307,4.0,4.0
236x236,13.988811510000001,18.386474917,8.665547517,9.216201167000001,4.754060024,115.66593420899999,15.174756237,24.427530788000002,0.0,4.486184244,50.980245223,1.492232577,2.202844271,1.2012334020000002,1.683053462,8.343822964,18.18195785,6.977070490000001,19.290638262999998,25.746437280000002,118.26248910800001,21.625641672,2.846707802,1.589062857,0.93622013,2.232851237,2.112922819,5.328832426,7.539469304000001,0.5238590430000001,0.93622013,2.419979417,9.817659478,21.217375097,0.0,0.137454413,25.53589977,3.614994443,1.3401217699999999,1.613594489,3.7119518009999997,2.920747615,14.682086278,1.089749289,0.274911387,71.41743365800001,2.929142586,2.515376661,1.063778989,5.438587098,0.38640463,5.9538339879999995,0.0,10.229106487,3.125601417,1.9740642130000001,5.881580486,13.197400675,15.249893329999999,2.5757811,4.209871225,58.737789385,13.293251823,18.856081105999998,0.677374359,2.086982281,12.871479378,1.7265264,0.92774684,3.2911916120000004,34.559541601999996,16.31205586,0.79877956,1.073656818,279.37230109,29.96007612,2.923076925,60.707964239999995,1.629689551,1.063778989,1.31415147,5.35034145,10.513654071,3.440137978,2.2503633890000003,0.41237493,9.23362135,3.218745134,1.448612149,4.104470498,1.492232577,11.435996234,0.0,10.04185771,5.637286271000001,5.100283239,2.095414549,31.377387226,11.552460828000001,14.392864946000001,2.265033626,1.492232577,4.861147624000001,303.538706703,13.61655979,7.135380595,0.0,2.221413198,22.455812478,14.596914544,0.79877956,2.016094181,13.984171517,4.280952653,3.4286551550000004,0.5238590430000001,0.137454413,0.5498155,57.69949194,22.215166653,15.984195582,13.431563902999999,0.0,4.201485966,0.0,14.115622674,1.211140461,1.450175408,0.274911387,6.914597356,13.473571285,8.948021216,1.412551844,0.952285746,33.202918398,0.091013723,0.459245221,0.121497942,0.33981363200000003,0.0,0.46605448699999996,0.011314421,4.768683147,0.0,0.0,0.15525232700000002,0.0,5.0735938449999995,0.006760343,0.278284543,0.099725977,0.577693054,0.47864863,0.13572584599999998,0.016971307,4.0,4.0
237x237,13.60240688,18.000070287,8.744102733,7.82762709,5.219011659,118.894756799,15.639707872000002,15.154466639999999,2.55410292,3.7133831949999996,49.827293723,2.343588842,2.202844271,0.814828772,0.9888106779999999,7.957418334,17.25841225,8.450476948,27.266369854,25.438558104000002,123.031487338,23.485489818,2.538828626,1.202658227,0.5498155,0.687252188,2.191478035,3.396791689,7.545759715000001,0.137454413,2.2525289319999997,2.419979417,7.96417111,20.523132312999998,0.0,0.137454413,23.996578422000002,6.2476405889999995,1.3401217699999999,2.078546124,3.3255471709999997,4.623461047,13.909285229,1.089749289,0.274911387,73.585131948,2.542737956,1.742575612,0.677374359,6.8334545769999995,0.851356265,5.181032939,0.0,12.940289836,3.5905530519999997,0.814828772,5.495175856,12.273855075,17.031195201,3.0407327349999997,3.9019920489999995,61.37678748399999,10.745473268,18.24038487,0.677374359,3.4818497600000002,13.722835643,3.0428352019999996,1.779103105,2.904786982,35.030800199,14.458567492,0.41237493,0.687252188,316.63947798,29.96007612,4.625790357,62.259902005,2.481045816,1.528730624,0.92774684,8.834322799,9.125079994,3.0537333479999997,2.328918605,2.115088362,8.231490149,2.8323405040000003,1.448612149,2.945235057,2.343588842,9.890397185,1.702713432,7.415565454999999,4.864485222,5.100283239,1.401171765,34.088570575,10.393225387,14.549979329000001,1.492232577,2.343588842,4.245451387999999,303.152302073,11.533766998,6.362579546,0.0,1.448612149,22.069407848,13.673368944000002,0.41237493,1.629689551,13.211370467999998,4.280952653,3.042250525,0.137454413,0.137454413,2.2525289319999997,56.926690891,25.161975213,18.78107638,12.429432702,0.0,3.8936067899999998,0.0,10.179265512,1.676092096,0.677374359,0.274911387,6.685270051,16.649684857,11.115719506000001,2.263908109,3.506388666,36.149726958,0.091013723,0.518780513,0.121497942,0.341692965,0.0,0.531078151,0.011314421,5.209755681,0.0,0.0,0.13492275,0.0,5.662892325,0.006760343,0.285820658,0.060840799999999993,0.44825608299999997,0.29367141399999996,0.133349865,0.0,4.0,4.0
238x238,13.713900123,17.974099987000002,6.630391898,9.956729378999999,4.368344094,127.888214889,14.789040307,23.602794957,2.55410292,4.073809314,50.013738183,2.206134429,2.202844271,1.063778989,2.396955314,7.931448034,17.71204198,9.14544549,22.935177138,25.773057713999997,127.59829027800001,21.319797107,3.2856891370000003,1.31415147,0.38640463,1.545599049,2.551904154,4.6415802379999995,9.184648744,0.38640463,2.089118062,2.282525004,9.157013632,21.656356432,0.0,0.0,23.60729788,5.783369443,0.92774684,1.915135254,3.4370404139999997,4.486006634,14.544631865,0.677374359,0.0,72.32206051600001,2.2418903980000002,2.377922248,1.063778989,6.343213956,1.237760895,5.678922601,0.0,12.149167075000001,1.915135254,1.8366098000000002,5.469205556,13.827149216999999,16.979260419,1.915135254,5.06122749,58.702614016999995,10.18511077,17.672282654,0.677374359,4.641085201,13.310460713,3.0168649019999996,1.779103105,3.016280225,33.619791585,13.864485821999999,0.38640463,0.38640463,286.89401909,29.96007612,4.075974857,61.115994322999995,2.206134429,1.915135254,1.31415147,8.507507237,8.505075742999999,3.440137978,2.551904154,1.702713432,9.974149562000001,2.6689296340000004,1.448612149,3.692095568,2.206134429,10.473811013999999,1.702713432,8.831391546999999,5.087470771,5.100283239,2.396955314,32.060339821,11.002645328,13.071559588,2.127579213,2.206134429,5.876608868,303.40125229,12.871736407,7.135380595,0.0,2.221413198,22.455812478,14.676855990000002,0.38640463,1.7411827940000002,12.884554905999998,3.7311371529999997,3.016280225,0.38640463,0.0,1.702713432,56.599875329,23.252908089,21.501175834999998,11.697884451,0.0,4.640467301,0.0,16.421453258,1.237760895,1.450175408,0.0,6.418047371,15.007895791000001,9.027962662,2.126453696,3.231477279,32.453873217,0.091013723,0.40988308999999995,0.098120122,0.353519138,0.0,0.43614881699999997,0.011314421,4.417444892,0.0,0.0,0.18460300600000001,0.0,4.680036085999999,0.006760343,0.27102012499999995,0.101331014,0.577693054,0.47864863,0.111726571,0.016971307,4.0,4.0
239x239,13.988811510000001,12.023895371,9.516903782,10.918914599,5.605416289,142.101906789,9.663532956000001,11.702921177999999,2.55410292,4.486184244,42.512418011,2.343588842,2.202844271,1.2012334020000002,2.534409727,8.343822964,20.73606077,10.382517685,30.357657362999998,7.511490995,151.06049175200002,18.668509321,3.698064067,1.589062857,0.93622013,2.232851237,2.964279084,5.328832426,11.796251702000001,0.5238590430000001,2.638933562,2.419979417,10.669015743,9.344121752,0.0,0.137454413,23.430102622,7.020441637999999,1.3401217699999999,2.4649507539999997,3.7119518009999997,4.623461047,14.682086278,1.089749289,0.274911387,73.971536578,2.929142586,2.515376661,1.063778989,7.992690017999999,1.237760895,5.9538339879999995,0.0,14.485888885,3.976957682,1.9740642130000001,5.881580486,15.751503594999999,5.07938664,3.427137365,5.06122749,66.40002514999999,14.995965255,20.558794538,0.677374359,4.641085201,13.722835643,3.4292398319999995,1.779103105,3.2911916120000004,26.943086301,17.163412125,0.79877956,1.073656818,235.90837229000002,29.96007612,4.625790357,58.602167092,2.481045816,1.915135254,1.31415147,9.607123848,12.216367503,3.440137978,3.101719654,2.115088362,10.936334782,3.2187451339999997,1.448612149,4.104470498,2.343588842,11.435996234,1.702713432,10.893213975,5.637286271000001,5.100283239,2.9467708139999997,16.547867074000003,11.552460828000001,9.732998832,2.265033626,2.343588842,6.563861056,303.538706703,16.170662710000002,0.772801049,0.0,2.221413198,16.093232932,10.788437918000001,0.79877956,2.016094181,13.984171517,4.280952653,3.4286551550000004,0.5238590430000001,0.137454413,2.2525289319999997,57.69949194,29.026047270000003,25.34992815,8.771697789000001,0.0,5.052842231,0.0,17.521069868999998,2.062496726,1.450175408,0.274911387,8.617310788000001,12.219146048,11.502124136,2.263908109,3.506388666,33.651219469,0.091013723,0.42517908899999995,0.121497942,0.36906351699999995,0.0,0.42954602,0.011314421,4.162975648,0.0,0.0,0.174274137,0.0,4.818299908999999,0.006760343,0.283625616,0.101331014,0.5697546330000001,0.47864863,0.111867068,0.016971307,4.0,4.0
