coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Excitatory,permutationTracker
221x221,0.0,0.516421733,11.835560402999999,19.597161487,0.879273544,22.203247097000002,8.890688695,26.436353274,0.53373384,0.0,35.381716264000005,5.504171158,1.601177567,1.912098576,1.050155573,32.751622058,24.571387904,1.3956952770000002,7.554745741,2.660523363,6.3620298129999995,0.879273544,1.3956952770000002,0.0,1.9467472739999998,21.651822641,1.3956952770000002,39.674862626999996,6.043243687,0.0,1.4130073840000001,0.53373384,41.359021309999996,10.933584128,0.516421733,0.0,2.826081785,9.793040729000001,1.98696408,0.0,2.8200306250000002,1.3956952770000002,22.069519319,0.879273544,2.292341895,0.53373384,6.170317461,31.658357284999997,23.384363318000002,16.408332015,10.858502094999999,1.407023241,1.3956952770000002,30.132870608,1.4130073840000001,2.445832416,9.825695273,70.504318848,0.0,2.480451111,12.242755313,14.223685419999999,30.593485219999998,60.39718533200001,7.95152426,6.858937715,0.0,0.516421733,1.549235748,1.4130073840000001,0.516421733,4.601237424,7.572057848,0.890601508,50.539287797,0.0,0.879273544,13.226854495,17.734565033000003,6.718852418,0.890601508,0.879273544,8.331668726,4.430416362,1.9294291170000002,0.516421733,3.8589068170000003,29.263694735,1.566558872,10.630830953,2.445832416,48.672325208000004,1.050155573,89.42219319499999,6.158561875,1.9294291170000002,19.794628852000002,1.06747373,4.743492951,3.202328513,31.597161563999997,1.758608055,7.7156503359999995,0.0,4.26170093,0.890601508,0.0,18.080104737,0.53373384,29.378920672,0.0,2.2750297880000003,2.848723549,1.758608055,76.44776642499998,0.0,0.0,0.516421733,0.516421733,8.32636419,4.795468898,4.0757046589999995,1.407023241,13.731703618000001,1.424335348,52.849948919,1.06747373,0.0,7.7428849600000005,13.365668852999999,14.699234139000001,0.0,3.517207078,8.005959716,11.564072268,0.036401422,0.091961362,0.072921369,0.101042984,0.018932964,0.0,0.138805026,0.070753897,0.0,0.0,0.295247038,0.298613759,0.693869702,0.0,0.25574443199999997,0.0,1.599446578,0.019252319,0.040327084,0.058189935,3.0,3.0,"[[2, 3, 4], [1, 2, 3]]"
222x222,0.360786525,0.516421733,12.557151467999999,50.107071443,1.443149259,20.805425567000004,6.501208523,34.373728670999995,0.894520365,0.360786525,28.031995282,3.790912369,1.601177567,2.115205109,14.039584943,37.938854047999996,44.798348479,1.959570992,7.960891996,2.142036344,5.843542793999999,0.721591065,0.877208258,0.0,1.7890647949999998,6.704051301,0.516421733,30.881992386,5.006226697000001,0.0,0.894520365,3.059228003,43.659706414,11.497459843,0.516421733,0.0,1.4282602549999999,19.173103982,1.98696408,0.0,2.301543606,0.516421733,22.791110384,0.0,0.894520365,0.53373384,6.531103986,34.747751984,26.270696226000002,38.775172835,10.36385576,2.1286143060000002,0.516421733,3.599156653,0.894520365,2.648938949,2.475974291,73.639096513,0.0,1.601177567,12.085072834,18.034644221,29.96261105,66.012193253,11.920192503,4.221044055,0.721591065,1.59880181,1.549235748,0.53373384,0.516421733,5.88671819,5.813449793,1.6121925730000002,51.260878862,0.0,0.0,6.43985586,26.755309786000005,6.200365399,0.890601508,2.16475431,7.813181707,2.671808307,1.410942098,0.516421733,2.461085287,36.525831433,1.927345397,6.955949124,3.009708131,47.297217571000004,1.7717466380000002,80.65440271199999,20.589772535,1.050155573,17.202104247,1.06747373,5.307368666,3.563115038,32.251728338,0.0,2.800623781,0.0,5.186375675,1.972981585,0.360786525,17.200831193,4.502402083,32.558945962,0.360786525,0.516421733,2.848723549,0.721591065,73.94582613499999,0.0,0.0,0.516421733,0.877208258,7.131619789,4.276981879,4.436491183999999,2.1286143060000002,4.058372075,2.8674846069999997,50.392420052,1.06747373,8.298223906,7.945991493,13.614108101,15.623908884000002,0.360786525,0.721591065,8.005959716,12.646452345,0.036401422,0.082508227,0.072921369,0.054073556999999994,0.097743055,0.0,0.140515904,0.061778678,0.0,0.0,0.27638619600000003,0.298613759,0.0,0.0,0.105505667,0.149637708,1.4538338469999998,0.762383213,0.040327084,0.00828011,3.0,3.0,"[[2, 3, 4], [1, 2, 4]]"
223x223,0.360786525,0.516421733,12.557151467999999,50.986344987,2.322422803,22.564033622000004,11.777021603,29.094012718,0.894520365,0.360786525,26.266404843,7.308119447,1.601177567,2.994478653,14.039584943,32.656206448,47.432373301,2.838844536,4.4397840980000005,3.0213098879999998,6.7228163379999994,1.600864609,1.7564818020000001,0.0,2.668338339,16.372106688,1.3956952770000002,29.116401947,6.7648347520000005,0.0,1.7737939090000001,3.059228003,38.377058814,12.376733387,0.516421733,0.0,3.18686831,19.173103982,1.98696408,0.0,3.18081715,1.3956952770000002,6.952742254,0.879273544,2.65312842,0.53373384,1.251388033,25.068564847999998,20.990980273,38.775172835,19.156726001,2.1286143060000002,1.3956952770000002,30.854461673,1.7737939090000001,3.528212493,11.268844532,44.595639272999996,0.0,2.480451111,12.964346378,18.913917765,17.641449998,35.210115897,6.640476550000001,6.858937715,0.721591065,1.59880181,1.549235748,1.4130073840000001,0.516421733,6.765991734,2.292341895,1.6121925730000002,40.702418182,0.0,0.879273544,16.113187402999998,21.475593833,7.079638943,0.890601508,3.0440278540000003,8.692455251,4.430416362,2.290215642,0.516421733,4.219693342,27.725978808,1.927345397,11.352422018,3.888981675,41.132180984,1.7717466380000002,70.96275845199999,20.589772535,1.9294291170000002,16.318861188,1.06747373,6.1866422100000005,3.563115038,20.809833102,1.758608055,8.076436861,0.0,6.065649219,1.972981585,0.360786525,12.800388784,4.502402083,26.396958176,0.360786525,2.2750297880000003,2.848723549,2.48019912,39.61814166,0.0,0.0,0.516421733,0.877208258,9.769513449,5.156255423,4.436491183999999,2.1286143060000002,13.731703618000001,2.8674846069999997,38.944993835,1.06747373,8.298223906,3.545549084,10.972285807999999,16.503182428000002,0.360786525,4.238798143,8.005959716,12.646452345,0.036401422,0.044091995,0.072921369,0.101042984,0.095162217,0.0,0.118777306,0.008975219,0.0,0.0,0.276479177,0.0,0.693869702,0.0,0.209948375,0.149637708,1.475622662,0.762383213,0.037725238,0.058189935,3.0,3.0,"[[2, 3, 4], [1, 3, 4]]"
224x224,0.360786525,0.0,9.975115025,41.174495281000006,2.322422803,22.047611889000002,8.162145987999999,17.847034851,0.894520365,0.360786525,35.275629775000006,7.308119447,1.601177567,1.961653621,13.52316321,27.721654177999998,47.031573384,2.322422803,9.203078318,3.0213098879999998,5.689991306,1.600864609,1.240060069,0.0,2.668338339,21.651822641,0.879273544,37.092826184,6.248413019,0.0,1.7737939090000001,3.059228003,43.255003624000004,9.794696944,0.0,0.0,3.18686831,17.623868234,1.98696408,0.0,2.664395417,0.879273544,22.791110384,0.879273544,2.65312842,0.53373384,6.531103986,28.397211906,22.139365581,34.64384219,17.091094147,1.6121925730000002,0.879273544,30.854461673,1.7737939090000001,2.495387461,10.2360195,66.982614806,0.0,2.480451111,11.931521346,12.716942667,32.446993096,46.234381847,11.920192503,5.3097019670000005,0.721591065,1.082380077,0.0,1.4130073840000001,0.0,6.249570001,7.572057848,1.6121925730000002,44.547582824,0.0,0.879273544,15.080362371,26.755309786000005,6.046813911,0.890601508,3.0440278540000003,7.143219503,4.430416362,1.7737939090000001,0.0,3.18686831,28.990064121000003,0.894520365,11.352422018,2.8561566430000003,51.290033244,1.2553249050000002,74.121388942,18.524140681,1.4130073840000001,19.016540698000004,1.06747373,4.637406462,3.563115038,25.285880692,1.758608055,6.527201113,0.0,6.065649219,1.972981585,0.360786525,18.080104737,4.502402083,31.791314252,0.360786525,1.758608055,2.848723549,2.48019912,71.53034717999999,0.0,0.0,0.0,0.360786525,8.736688417,5.156255423,3.920069451,1.6121925730000002,12.698878586,2.8674846069999997,53.352455557000006,1.06747373,8.298223906,8.308843304,14.186369907,12.888306813,0.360786525,4.238798143,8.005959716,12.646452345,0.036401422,0.092689935,0.072921369,0.092842272,0.081390929,0.0,0.023449476,0.070753897,0.0,0.0,0.275475526,0.298613759,0.693869702,0.0,0.244444449,0.149637708,1.3645957309999999,0.762383213,0.040327084,0.058189935,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,0.0,0.516421733,9.407502594,45.494209994,1.510146008,8.722505977,19.534629794999997,36.705556967999996,1.261778128,0.560163093,45.478705222,8.081992123,0.630872464,2.920960097,0.516421733,35.301597752,44.670195974,2.586730834,8.185618204999999,2.660523363,8.976939203,3.079170622,2.586730834,0.560163093,14.004860050000001,39.256280360999995,3.595592355,47.026826821,8.060901559000001,1.751185581,1.999586661,0.560163093,61.012147539,6.781508103,1.63673485,0.0,2.389480519,12.838046995,2.995825601,1.191035557,2.286296785,2.586730834,40.603710090999996,2.448298158,1.758608055,0.0,12.09834875,31.225325064999996,24.218094146000002,58.003900565,10.858502094999999,1.407023241,2.404556798,52.083453395,2.519007529,1.912098576,21.307407814999998,107.00947502700001,0.0,2.070309101,20.802170697,26.40072235,33.178420066,72.859048653,13.75449128,6.858937715000001,1.008861521,1.147294197,2.740271305,0.879273544,2.645596371,6.9690424879999995,8.229359565,1.521473972,30.288959175000002,0.0,0.879273544,18.300423423999998,25.562390979,17.000062341,0.890601508,2.070309101,13.767298986,5.69219449,1.3956952770000002,0.516421733,22.467025821,26.223496663,2.153138149,15.182778599000002,4.435645017000001,73.689228913,0.516421733,105.578964882,9.626614212,2.657473405,24.447349931,1.639733985,7.853618669,0.630872464,32.858939692,5.85117911,8.906685892999999,0.560163093,3.85155892,0.890601508,1.120313117,20.097762609,3.15441617,52.44393168,1.892677383,5.176568692,2.901562936,1.758608055,105.334957468,2.240634118,0.560163093,1.076584826,1.076584826,12.469513211999999,11.490048843,2.037895705,2.037895705,11.596758083,0.890601508,76.116259873,0.0,1.120313117,6.67541123,11.764491285999998,18.475174344000003,0.0,5.086231692,0.0,0.890601508,0.039313589,0.132082686,0.04797547,0.14456764900000002,0.018932964,0.0,0.138805026,0.083554147,0.014445687,0.0,0.558723932,0.298613759,0.757329312,0.0,0.378962431,0.016809277,2.2404732210000002,0.01458795,0.025848572000000004,0.094773553,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,0.360786525,0.516421733,10.129093659,76.00411995,2.074021723,7.324684447000001,17.145149623,44.64293236499999,1.622564653,0.9209496180000001,38.12898424,6.368733334,0.630872464,3.12406663,13.505851103,40.48882974199999,64.897156549,3.1506065489999995,8.59176446,2.142036344,8.458452184,2.921488143,2.0682438149999998,0.560163093,13.847177571,24.308509021,2.716318811,38.23395658,7.023884569,1.751185581,1.481099642,3.0856572559999997,63.31283264300001,7.345383818,1.63673485,0.0,0.991658989,22.218110248000002,2.995825601,1.191035557,1.767809766,1.7074572899999998,41.325301155999995,1.569024614,0.360786525,0.0,12.459135275,34.314719764,27.104427054000002,80.370741385,10.36385576,2.1286143060000002,1.525283254,25.549739439999996,2.00052051,2.115205109,13.957686833,110.14425269200001,0.0,1.191035557,20.644488218,30.211681151,32.547545896,78.474056574,17.723159523,4.221044055,1.7304525860000002,2.229674274,2.740271305,0.0,2.645596371,8.254523254,6.47075151,2.243065037,31.01055024,0.0,0.0,11.513424788999998,34.583135732,16.481575321999998,0.890601508,3.355789867,13.248811966999998,3.933586435,0.877208258,0.516421733,21.069204291000002,33.485633361,2.513924674,11.50789677,4.999520732000001,72.31412127600001,1.2380127980000002,96.811174399,24.057824871999998,1.778199861,21.854825326,1.639733985,8.417494384000001,0.991658989,33.513506466,4.0925710550000005,3.991659338,0.560163093,4.7762336649999995,1.972981585,1.481099642,19.218489065,7.123084413000001,55.623956969999995,2.253463908,3.417960637,2.901562936,0.721591065,102.833017178,2.240634118,0.560163093,1.076584826,1.437371351,11.274768811,10.971561824,2.39868223,2.75948677,1.9234265400000001,2.3337507669999997,73.658731006,0.0,9.418537023,6.878517763,12.012930533999999,19.399849089,0.360786525,2.290615679,0.0,1.972981585,0.039313589,0.122629551,0.04797547,0.09759822200000001,0.097743055,0.0,0.140515904,0.074578928,0.014445687,0.0,0.53986309,0.298613759,0.06345961,0.0,0.228723666,0.16644698500000002,2.09486049,0.757718844,0.025848572000000004,0.044863728,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.360786525,0.516421733,10.129093659,76.883393494,2.9532952669999997,9.083292502,22.420962702999997,39.363216412,1.622564653,0.9209496180000001,36.363393801,9.885940412,0.630872464,4.003340174,13.505851103,35.206182142,67.531181371,4.029880093,5.070656562000001,3.021309888,9.337725728,3.800761687,2.947517359,0.560163093,14.726451115,33.976564408,3.595592355,36.468366141000004,8.782492624,1.751185581,2.3603731860000003,3.0856572559999997,58.030185043,8.224657361999999,1.63673485,0.0,2.750267044,22.218110248000002,2.995825601,1.191035557,2.64708331,2.586730834,25.486933026,2.448298158,2.1193945800000002,0.0,7.179419321999999,24.635532628,21.824711101000002,80.370741385,19.156726001,2.1286143060000002,2.404556798,52.80504446,2.879794054,2.994478653,22.750557074,81.100795452,0.0,2.070309101,21.523761762,31.090954695,20.226384844000002,47.671979218000004,12.44344357,6.858937715000001,1.7304525860000002,2.229674274,2.740271305,0.879273544,2.645596371,9.133796798,2.949643612,2.243065037,20.452089559999997,0.0,0.879273544,21.186756331999998,29.303419779000002,17.360848865999998,0.890601508,4.2350634110000005,14.128085510999998,5.69219449,1.7564818020000001,0.516421733,22.827812346,24.685780735999998,2.513924674,15.904369664,5.878794276000001,66.149084689,1.2380127980000002,87.119530139,24.057824871999998,2.657473405,20.971582267000002,1.639733985,9.296767928,0.991658989,22.07161123,5.85117911,9.267472418,0.560163093,5.655507209,1.972981585,1.481099642,14.818046656,7.123084413000001,49.461969184,2.253463908,5.176568692,2.901562936,2.48019912,68.505332703,2.240634118,0.560163093,1.076584826,1.437371351,13.912662470999999,11.850835368,2.39868223,2.75948677,11.596758083,2.3337507669999997,62.211304788999996,0.0,9.418537023,2.478075354,9.371108240999998,20.279122633,0.360786525,5.807822757,0.0,1.972981585,0.039313589,0.08421331900000001,0.04797547,0.14456764900000002,0.095162217,0.0,0.118777306,0.021775469,0.014445687,0.0,0.539956071,0.0,0.757329312,0.0,0.333166374,0.16644698500000002,2.116649305,0.757718844,0.023246726000000002,0.094773553,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.360786525,0.0,7.547057216000001,67.071543788,2.9532952669999997,8.566870769000001,18.806087087999998,28.116238545,1.622564653,0.9209496180000001,45.372618733,9.885940412,0.630872464,2.970515142,12.98942937,30.271629872,67.130381454,3.5134583599999996,9.833950781999999,3.021309888,8.304900696,3.800761687,2.431095626,0.560163093,14.726451115,39.256280360999995,3.079170622,44.444790378,8.266070891,1.751185581,2.3603731860000003,3.0856572559999997,62.908129853000005,5.642620918999999,1.120313117,0.0,2.750267044,20.6688745,2.995825601,1.191035557,2.130661577,2.070309101,41.325301155999995,2.448298158,2.1193945800000002,0.0,12.459135275,27.964179685999998,22.973096409,76.23941074000001,17.091094147,1.6121925730000002,1.8881350650000002,52.80504446,2.879794054,1.961653621,21.717732042,103.487770985,0.0,2.070309101,20.49093673,24.893979596999998,35.031927942,58.696245168,17.723159523,5.3097019670000005,1.7304525860000002,1.7132525410000001,1.191035557,0.879273544,2.1291746380000003,8.617375065000001,8.229359565,2.243065037,24.297254201999998,0.0,0.879273544,20.1539313,34.583135732,16.328023834,0.890601508,4.2350634110000005,12.578849763,5.69219449,1.240060069,0.0,21.794987314,25.949866049,1.481099642,15.904369664,4.845969244,76.306936949,0.721591065,90.278160629,21.992193018000002,2.141051672,23.669261777000003,1.639733985,7.747532179999999,0.991658989,26.54765882,5.85117911,7.71823667,0.560163093,5.655507209,1.972981585,1.481099642,20.097762609,7.123084413000001,54.85632526,2.253463908,4.660146959,2.901562936,2.48019912,100.41753822300001,2.240634118,0.560163093,0.560163093,0.9209496180000001,12.879837439,11.850835368,1.8822604969999999,2.243065037,10.563933051,2.3337507669999997,76.61876651099999,0.0,9.418537023,7.241369574,12.585192339999999,16.664247018,0.360786525,5.807822757,0.0,1.972981585,0.039313589,0.132811259,0.04797547,0.13636693700000002,0.081390929,0.0,0.023449476,0.083554147,0.014445687,0.0,0.53895242,0.298613759,0.757329312,0.0,0.36766244800000003,0.16644698500000002,2.0056223739999997,0.757718844,0.025848572000000004,0.094773553,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.360786525,0.516421733,10.129093659,70.16156769300001,2.9532952669999997,9.083292502,11.777021602999998,43.522619248,1.622564653,0.360786525,39.639954143000004,9.325777319,0.630872464,4.003340174,13.505851103,45.204479729,61.046509234,3.4697169999999997,10.350372515,3.021309888,8.217412611,3.2405985939999997,2.387354266,0.0,5.7641423000000005,37.015646243,3.035429262,46.466663728,8.782492624,0.630872464,1.240060069,2.525494163,59.066604474,6.5441932309999995,0.516421733,0.0,2.750267044,22.218110248000002,2.995825601,0.630872464,2.64708331,2.026567741,23.401864965999998,1.8881350650000002,2.1193945800000002,0.0,12.459135275,34.633830214999996,24.863792936000003,80.370741385,19.156726001,2.1286143060000002,2.404556798,52.80504446,2.879794054,2.994478653,22.750557074,98.778390102,0.0,1.510146008,17.60268658,20.447013595,32.703814093000005,79.353330118,17.723159523,6.858937715000001,1.7304525860000002,2.229674274,2.180108212,0.879273544,1.525283254,9.133796798,7.669196472,2.243065037,27.089475057999998,0.0,0.879273544,20.626593238999998,27.861309931,16.800685772999998,0.890601508,3.674900318,14.128085510999998,5.69219449,1.7564818020000001,0.516421733,3.7830920760000004,34.684078323,1.393611557,11.983294482000002,5.878794276000001,70.223064729,1.2380127980000002,102.872399179,22.937511755000003,2.657473405,25.130985103,1.639733985,8.176454811,0.991658989,37.90997936,5.2910160170000005,8.707309325,0.0,5.095344116,1.972981585,0.360786525,20.097762609,7.123084413000001,43.777939184,2.253463908,5.176568692,1.781249819,2.48019912,101.78444913799999,0.0,0.0,0.516421733,0.877208258,13.912662470999999,11.850835368,2.39868223,2.75948677,11.596758083,2.3337507669999997,69.887646139,0.0,8.298223906,7.757791307,14.650824193999998,16.358047451,0.360786525,5.247659664,0.0,1.972981585,0.036401422,0.096323923,0.04797547,0.112338783,0.097743055,0.0,0.140515904,0.070753897,0.014445687,0.0,0.523942369,0.298613759,0.757329312,0.0,0.328535132,0.16644698500000002,2.058411397,0.757718844,0.025848572000000004,0.094773553,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.0,0.516421733,16.879776735,45.494209994,1.510146008,26.869473467000002,19.534629794999997,37.773030698,1.795511968,0.560163093,43.105948998,6.095028043,2.232050031,2.920960097,1.050155573,35.835331592,46.805141509,2.586730834,8.185618204999999,2.660523363,11.645620620999999,3.079170622,2.586730834,0.560163093,15.072333780000001,39.790014201,3.595592355,41.747631352999996,6.0739374790000005,1.751185581,2.533320501,1.093896933,63.590770103000004,14.253782244,1.63673485,0.0,3.456954249,13.133984393999999,1.008861521,1.191035557,2.8200306250000002,2.586730834,43.272391508999995,2.448298158,2.292341895,0.53373384,12.09834875,42.434884685,20.92580175,70.28090193500002,10.858502094999999,1.407023241,2.404556798,50.096489315,3.052741369,2.445832416,21.307407814999998,110.74556560799999,0.0,3.671486668,21.335904537,28.68362946,31.873167693,69.41884870199999,13.75449128,6.858937715000001,1.008861521,1.147294197,2.740271305,1.4130073840000001,2.645596371,7.5027763279999995,8.763093405,1.521473972,61.775240435,0.0,0.879273544,16.847193183999998,14.175009579,19.135007876,0.890601508,2.070309101,13.915280441,5.69219449,1.9294291170000002,0.516421733,23.534499551,32.094497477000004,2.686871989,15.182778599000002,4.969378857000001,73.837210368,1.050155573,102.96832573799999,12.828942725,3.191207245,20.47341614,2.707207715,8.387352509,3.8332009769999997,32.858939692,5.85117911,8.906685892999999,0.560163093,5.452736487,0.890601508,1.120313117,8.176647369000001,3.68815001,54.578877215,1.892677383,5.176568692,3.969036666,1.758608055,97.38708058200001,2.240634118,0.560163093,1.076584826,1.076584826,13.151230550000001,13.624994378,4.706577123000001,2.037895705,13.731703618,1.424335348,76.797977211,1.06747373,1.120313117,7.74288496,13.365668852999999,17.169921971,0.0,5.086231692,8.005959716,11.564072268,0.002912167,0.15245179,0.041185390999999995,0.158153246,0.018932964,0.0,0.138805026,0.083554147,0.014445687,0.0,0.5513458440000001,0.298613759,0.757329312,0.0,0.378962431,0.016809277,2.2098436990000003,0.004664369,0.030283946000000003,0.094773553,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.360786525,0.516421733,17.6013678,76.00411995,2.074021723,25.471651937,17.145149623,45.710406094999996,2.156298493,0.9209496180000001,35.756228016,4.381769254,2.232050031,3.12406663,14.039584943,41.022563582,67.032102084,3.1506065489999995,8.59176446,2.142036344,11.127133601999999,2.921488143,2.0682438149999998,0.560163093,14.914651301,24.842242861,2.716318811,32.954761112,5.036920489,1.751185581,2.0148334820000002,3.6193910959999998,65.891455207,14.817657958999998,1.63673485,0.0,2.059132719,22.514047646999998,1.008861521,1.191035557,2.301543606,1.7074572899999998,43.99398257399999,1.569024614,0.894520365,0.53373384,12.459135275,45.524279383999996,23.812134658,92.64774275500001,10.36385576,2.1286143060000002,1.525283254,23.562775359999996,2.53425435,2.648938949,13.957686833,113.880343273,0.0,2.792213124,21.178222058,32.494588261000004,31.242293523,75.03385662299999,17.723159523,4.221044055,1.7304525860000002,2.229674274,2.740271305,0.53373384,2.645596371,8.788257094,7.0044853499999995,2.243065037,62.4968315,0.0,0.0,10.060194548999998,23.195754332,18.616520856999998,0.890601508,3.355789867,13.396793421999998,3.933586435,1.410942098,0.516421733,22.136678021,39.356634174999996,3.047658514,11.50789677,5.533254572000001,72.462102731,1.7717466380000002,94.20053525499999,27.260153385,2.311933701,17.880891535,2.707207715,8.951228224000001,4.193987502,33.513506466,4.0925710550000005,3.991659338,0.560163093,6.377411232,1.972981585,1.481099642,7.297373825,7.656818253000001,57.758902504999995,2.253463908,3.417960637,3.969036666,0.721591065,94.885140292,2.240634118,0.560163093,1.076584826,1.437371351,11.956486149,13.106507359,5.067363648000001,2.75948677,4.058372075,2.8674846069999997,74.340448344,1.06747373,9.418537023,7.945991492999999,13.614108101,18.094596715999998,0.360786525,2.290615679,8.005959716,12.646452345,0.002912167,0.142998655,0.041185390999999995,0.11118381899999999,0.097743055,0.0,0.140515904,0.074578928,0.014445687,0.0,0.532485002,0.298613759,0.06345961,0.0,0.228723666,0.16644698500000002,2.064230968,0.747795263,0.030283946000000003,0.044863728,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.360786525,0.516421733,17.6013678,76.883393494,2.9532952669999997,27.230259992,22.420962702999997,40.430690141999996,2.156298493,0.9209496180000001,33.990637577,7.898976332,2.232050031,4.003340174,14.039584943,35.739915982,69.666126906,4.029880093,5.070656562000001,3.021309888,12.006407145999999,3.800761687,2.947517359,0.560163093,15.793924845,34.510298248,3.595592355,31.189170672999996,6.795528544,1.751185581,2.8941070260000004,3.6193910959999998,60.608807607,15.696931502999998,1.63673485,0.0,3.8177407740000002,22.514047646999998,1.008861521,1.191035557,3.18081715,2.586730834,28.155614444,2.448298158,2.6531284200000003,0.53373384,7.179419321999999,35.845092248,18.532418705,92.64774275500001,19.156726001,2.1286143060000002,2.404556798,50.81808038,3.413527894,3.528212493,22.750557074,84.836886033,0.0,3.671486668,22.057495602,33.373861805000004,18.921132471,44.231779267,12.44344357,6.858937715000001,1.7304525860000002,2.229674274,2.740271305,1.4130073840000001,2.645596371,9.667530638,3.483377452,2.243065037,51.93837082,0.0,0.879273544,19.733526091999998,17.916038379,19.495794400999998,0.890601508,4.2350634110000005,14.276066965999998,5.69219449,2.290215642,0.516421733,23.895286076,30.55678155,3.047658514,15.904369664,6.412528116000001,66.297066144,1.7717466380000002,84.508890995,27.260153385,3.191207245,16.997648476000002,2.707207715,9.830501768,4.193987502,22.07161123,5.85117911,9.267472418,0.560163093,7.256684776,1.972981585,1.481099642,2.896931416,7.656818253000001,51.596914719,2.253463908,5.176568692,3.969036666,2.48019912,60.557455817000005,2.240634118,0.560163093,1.076584826,1.437371351,14.594379809,13.985780903,5.067363648000001,2.75948677,13.731703618,2.8674846069999997,62.893022126999995,1.06747373,9.418537023,3.545549084,10.972285807999999,18.973870259999998,0.360786525,5.807822757,8.005959716,12.646452345,0.002912167,0.10458242300000001,0.041185390999999995,0.158153246,0.095162217,0.0,0.118777306,0.021775469,0.014445687,0.0,0.532577983,0.0,0.757329312,0.0,0.333166374,0.16644698500000002,2.0860197830000002,0.747795263,0.0276821,0.094773553,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
