coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODImmature2,Inhibitorycells,ODImmature2cells
227x227,0.0,1.932715942,42.873201883,37.461333782,0.630872464,68.760143166,3.865416235,23.094818112,1.261778128,0.0,22.932293569000002,4.004621952,8.199643759999999,1.008861521,0.0,3.414147949,17.61390528,0.630872464,6.081440263,5.646666054,38.32557803,37.602628319,24.081932477,0.0,11.610770113000001,18.720874892,3.572449927,24.533296364,8.259953251,0.630872464,0.0,0.0,78.794036245,28.874914795000002,1.932715942,1.932715942,6.266927818,15.978921297,3.820519416,0.630872464,0.890601508,18.025881264,9.599315528,1.008861521,0.0,0.0,6.818632796999999,18.556204052,12.56641343,77.728327889,0.0,0.890601508,1.008861521,24.828148374999998,1.639733985,21.25871045,23.076765562,54.623543125999994,0.0,1.4555662790000001,14.968996939,26.139076342,10.25377476,40.900049709,8.474775327,6.537224542000001,3.766271278,7.091621633,0.630872464,0.824693815,5.634735505,11.346174484999999,0.630872464,48.84704839900001,96.63957547700001,0.0,0.0,18.218616746,23.224354792,14.527800671999998,6.526656861999999,0.630872464,11.338789693999999,3.933586435,0.0,0.0,0.630872464,5.9846054099999995,0.0,7.689924338,3.3482402560000004,49.613087706,0.0,50.397199912,14.171388027999999,62.82273113,16.866949894,3.289088037,6.237512202,2.280226516,2.0864719430000003,3.532407962,7.860971687,0.0,6.277538518,2.8233174500000002,0.0,64.248535092,3.15441617,26.828665004999998,7.528732737,9.362288073,29.959472641,1.649354052,38.362344378,0.0,0.824693815,0.0,9.251797048,12.922215,24.519050503000003,20.523759109,1.521473972,4.756017743,5.838725321,27.097174064,3.865416235,0.0,3.865416235,13.052816169,15.574720290000002,7.730718787,1.008861521,0.0,24.842110653,0.061517394,0.051709036,0.11751389500000001,0.147999026,0.020359959,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.309011627,0.146909104,1.569524098,0.013323,0.13627862799999998,0.053494028,1.393294842,0.5424522890000001,0.050217301,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
228x228,0.0,1.932715942,32.456576103,40.881107143,0.630872464,47.070012976,13.269408005999999,53.87087468200001,1.261778128,0.0,19.860995785000004,5.71450158,3.4185289759999997,1.008861521,14.53459731,3.414147949,23.598480519,0.630872464,7.7913198910000006,7.356545682,46.874844227000004,37.602628319,26.646690047,0.85494057,11.610770113000001,19.575815462,4.427390496999999,25.388236934000002,8.259953251,0.630872464,0.0,0.85494057,82.90949050500001,7.184784604999999,1.932715942,1.932715942,1.485813034,18.543678867,3.820519416,0.630872464,0.890601508,18.025881264,11.309195156000001,1.008861521,0.0,0.0,7.6735733669999995,26.250611725,12.56641343,73.802152163,0.0,1.7455420780000002,1.008861521,25.683088944999998,2.494674555,22.968590078,23.931706132000002,62.317950798999995,0.0,2.310506849,14.968996939,30.413682045,17.093304284,48.594457382,8.474775327,7.392165112,3.766271278,1.4555662790000001,1.485813034,0.824693815,6.489676075,12.201115054999999,1.485813034,44.41501157300001,81.43927306500001,0.0,0.85494057,25.05814627,23.224354792,15.382741241999998,0.890601508,1.485813034,36.131679334,3.933586435,0.0,0.0,2.340752092,5.9846054099999995,0.0,7.689924338,5.058119884,49.106602224,0.0,59.801191683,21.865795701,90.18232453,19.431707464,3.289088037,7.092452772,2.280226516,8.071047182,3.532407962,8.715912257,0.0,7.9874181459999996,4.533197078000001,0.0,64.248535092,3.15441617,33.668194529,1.892677383,5.436112347,30.814413210999998,1.649354052,58.880250078,0.0,0.824693815,0.0,9.251797048,14.632094627999999,18.882995149000003,15.236767997999998,2.376414542,4.756017743,5.838725321,33.936703588,4.720356805,0.0,3.865416235,1.781249819,17.284599918,11.150492148,1.008861521,0.0,25.697051223,0.073119209,0.051709036,0.11466453900000001,0.165022006,0.020359959,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.385350437,0.146909104,1.458492936,0.013323,0.206929808,0.051042849,1.491345806,0.052062042,0.050217301,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[0, 2, 3, 4]"
229x229,0.0,1.932715942,42.078788401,39.231753091,0.630872464,68.790389921,13.269408005999999,53.046180867000004,1.261778128,0.0,25.497051139,5.71450158,9.054584329999999,1.008861521,14.53459731,3.414147949,21.949126467,0.630872464,6.966626076,7.356545682,46.874844227000004,6.2656079689999995,21.698566234,0.85494057,9.961416061000001,19.575815462,4.427390496999999,25.388236934000002,5.785871771,0.630872464,0.0,0.85494057,93.35636304,28.905161550000003,1.932715942,1.932715942,7.121868388,17.718985052,2.995825601,0.630872464,0.890601508,18.025881264,10.484501341000001,1.008861521,0.0,0.0,7.6735733669999995,26.250611725,12.56641343,78.613513702,0.0,1.7455420780000002,1.008861521,25.683088944999998,2.494674555,22.968590078,23.931706132000002,59.019222465,0.0,1.485813034,14.968996939,28.764327993,16.268610469000002,48.594457382,8.474775327,7.392165112,2.941577463,6.266927818,1.485813034,0.0,6.489676075,6.428287781,1.485813034,29.296075413,85.155612015,0.0,0.85494057,25.05814627,23.224354792,15.382741241999998,6.526656861999999,1.485813034,36.131679334,3.933586435,0.0,0.0,2.340752092,5.9846054099999995,0.0,6.865230523,4.233426069,53.093303526,0.0,57.327110203,21.865795701,88.53297047800001,19.431707464,1.639733985,7.092452772,0.630872464,7.246353366999999,3.532407962,6.241830777,0.0,7.9874181459999996,4.533197078000001,0.0,13.938773112,3.15441617,28.720070716,7.528732737,10.247473886,18.445380071,0.0,56.406168598,0.0,0.0,0.0,9.251797048,10.508674147999999,22.044969023,26.508334348,2.376414542,4.756017743,0.890601508,33.936703588,4.720356805,0.0,3.865416235,13.052816169,15.635245866000002,11.150492148,1.008861521,0.0,24.872357408,0.048003237000000004,0.051709036,0.085952692,0.14098608499999998,0.018385249,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.385350437,0.146909104,1.91405256,0.013323,0.206929808,0.072424537,1.212495777,0.514414687,0.046824225,0.044863728,4.0,4.0,"[0, 1, 2, 3]","[1, 2, 3, 4]"
230x230,0.0,0.0,51.200416594000004,33.150388356,0.630872464,85.829335284,9.403991771,51.072932177000006,1.795511968,0.0,23.124294915,3.7275375,8.723045955,1.008861521,15.06833115,3.947881789,23.800710111999997,0.630872464,7.791319891,3.4911294469999996,49.543525645,37.602628319,26.646690047,0.85494057,6.880105473,18.17683336,2.494674555,20.109041465999997,6.272989171000001,0.630872464,0.53373384,1.3886744100000001,60.037219999,33.336713271,0.0,0.0,8.189342117999999,14.974200030999999,1.833555336,0.630872464,1.424335348,0.630872464,12.045160632000002,1.008861521,0.53373384,0.53373384,7.6735733669999995,35.527455403,9.274121034,74.32020008700002,0.0,1.7455420780000002,1.008861521,23.696124864999998,3.028408395,2.243613468,12.336653112,64.121325438,0.0,3.911684416,15.502730779,30.763873213,15.788051911,23.895546981,8.474775327,3.526748877,1.833555336,7.091621633,1.485813034,1.358427655,6.489676075,12.734848894999999,2.019546874,46.02307235600001,127.903020423,0.0,0.85494057,21.672200088,2.173467825,17.517686776999998,6.526656861999999,1.485813034,36.279660789,3.933586435,0.53373384,0.0,3.408225822,9.922890282000001,0.53373384,7.689924338,5.591853724,43.295586013000005,0.53373384,37.862302219,17.337405427,30.80445942,9.659635303,4.3565617670000005,5.69347067,5.482555029,8.071047182,3.532407962,4.850496022,0.0,5.7231794780000005,2.600481136,0.0,52.327419852,3.68815001,30.005001693999997,7.528732737,11.072167701,29.949170999,1.649354052,50.932373192,0.0,0.824693815,0.0,9.251797048,15.313811966,20.855857668,21.446296979000003,2.376414542,3.025547043,6.372459161,32.685704984,1.9224142999999998,0.0,1.06747373,14.653993736,12.113931310000002,3.419773361,1.008861521,8.005959716,36.370521983,0.036717787,0.07207814,0.110723816,0.182081547,0.00197471,0.071956352,0.0,0.452947761,0.014445687,0.157891858,0.36009418,0.0,1.763050767,0.013323,0.20080976699999997,0.07047766,1.468603879,0.5325287080000001,0.052721084,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 3]"
231x231,0.0,1.932715942,28.073601264,40.881107143,0.630872464,50.751864766000004,13.269408005999999,50.312474428,1.795511968,0.0,23.124294915,3.7275375,10.655761897,1.008861521,15.06833115,3.947881789,25.733426054,0.630872464,3.165445907,7.356545682,17.162475125,32.976754335,8.143753847,0.85494057,12.678243843,20.109549301999998,4.427390496999999,20.109041465999997,6.272989171000001,0.630872464,0.53373384,1.3886744100000001,96.75967941900001,37.202129506,1.932715942,1.932715942,8.189342117999999,18.839616266,1.833555336,0.630872464,1.424335348,18.025881264,13.977876574,1.008861521,0.53373384,0.53373384,7.6735733669999995,32.834297361,9.274121034,91.71520888700002,0.0,1.7455420780000002,1.008861521,23.696124864999998,3.028408395,23.502323918,23.931706132000002,66.05404138,0.0,3.911684416,15.502730779,18.820115415,15.788051911,45.154257431,8.474775327,7.392165112,3.766271278,7.091621633,1.485813034,1.358427655,1.8638020910000002,12.734848894999999,2.019546874,55.68657792300001,74.329029235,0.0,0.85494057,14.353118981999998,11.836973391999999,17.517686776999998,6.526656861999999,1.485813034,36.279660789,3.933586435,0.53373384,0.0,3.408225822,11.855606224,0.53373384,7.689924338,5.591853724,54.890639033,0.53373384,57.190552538999995,25.068124214,90.71605837000001,15.457773673,4.3565617670000005,7.626186612,5.482555029,8.071047182,3.532407962,8.715912257,0.0,9.588595713,4.533197078000001,0.0,52.327419852,3.68815001,35.803140064,7.528732737,11.072167701,18.005413201,1.649354052,50.932373192,0.0,0.824693815,0.0,0.0,15.313811966,26.653996038000002,29.177015766,2.376414542,6.890963278,6.372459161,34.618420926,5.787830534999999,0.0,4.932889965,14.653993736,15.979347545000001,11.150492148,1.008861521,8.005959716,13.243706653,0.036717787,0.057184806000000005,0.07559595,0.122234974,0.020359959,0.041904707,0.0,0.0,0.19775423,0.0,0.377972349,0.146909104,1.014549489,0.0,0.197971548,0.062986783,1.468603879,0.523092218,0.033006767,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 2, 4]"
232x232,0.0,1.932715942,50.345476024,37.461333782,0.630872464,86.90711065600001,3.865416235,24.162291842,1.795511968,0.0,20.559537345000003,2.017657872,9.800821327,1.008861521,0.53373384,3.947881789,19.748850815,0.630872464,6.081440263,5.646666054,40.994259448,37.602628319,24.081932477,0.0,12.678243843,19.254608732,3.572449927,19.254100895999997,6.272989171000001,0.630872464,0.53373384,0.53373384,81.372658809,36.347188936,1.932715942,1.932715942,7.334401548,16.274858696,1.833555336,0.630872464,1.424335348,18.025881264,12.267996946,1.008861521,0.53373384,0.53373384,6.818632796999999,29.765763672,9.274121034,90.005329259,0.0,0.890601508,1.008861521,22.841184294999998,2.173467825,21.79244429,23.076765562,58.35963370699999,0.0,3.056743846,15.502730779,28.421983452,8.948522387,37.459849758,8.474775327,6.537224542000001,3.766271278,7.091621633,0.630872464,1.358427655,5.634735505,11.879908324999999,1.1646063039999999,48.84704839900001,128.125856737,0.0,0.0,16.765386506,11.836973391999999,16.662746206999998,6.526656861999999,0.630872464,11.486771148999999,3.933586435,0.53373384,0.0,1.698346194,11.855606224,0.53373384,7.689924338,3.8819740960000004,49.761069161,0.53373384,47.786560768,17.373716541,63.35646497,12.893016103,4.3565617670000005,6.771246042,5.482555029,2.0864719430000003,3.532407962,7.860971687,0.0,7.878716085000001,2.8233174500000002,0.0,52.327419852,3.68815001,28.963610539999998,7.528732737,9.362288073,31.026946371,1.649354052,30.414467492,0.0,0.824693815,0.0,9.251797048,13.603932338,26.653996038000002,23.192440527000002,1.521473972,6.890963278,6.372459161,27.778891402,4.932889965,0.0,4.932889965,14.653993736,14.269467917,7.730718787,1.008861521,8.005959716,35.515581413,0.025115972,0.07207814,0.110723816,0.16158462299999998,0.020359959,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.301633539,0.146909104,1.569524098,0.013323,0.13627862799999998,0.053494028,1.36266532,0.5325287080000001,0.054652675,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 1, 3, 4]"
233x233,0.0,1.932715942,39.928850244,40.881107143,0.630872464,65.216980466,13.269408005999999,54.938348412,1.795511968,0.0,17.488239561,3.7275375,5.019706543,1.008861521,15.06833115,3.947881789,25.733426054,0.630872464,7.7913198910000006,7.356545682,49.543525645,37.602628319,26.646690047,0.85494057,12.678243843,20.109549301999998,4.427390496999999,20.109041465999997,6.272989171000001,0.630872464,0.53373384,1.3886744100000001,85.48811306900001,14.657058745999999,1.932715942,1.932715942,2.553286764,18.839616266,1.833555336,0.630872464,1.424335348,18.025881264,13.977876574,1.008861521,0.53373384,0.53373384,7.6735733669999995,37.460171345,9.274121034,86.07915353300001,0.0,1.7455420780000002,1.008861521,23.696124864999998,3.028408395,23.502323918,23.931706132000002,66.05404138,0.0,3.911684416,15.502730779,32.696589155,15.788051911,45.154257431,8.474775327,7.392165112,3.766271278,1.4555662790000001,1.485813034,1.358427655,6.489676075,12.734848894999999,2.019546874,44.41501157300001,112.92555432500001,0.0,0.85494057,23.604916030000002,11.836973391999999,17.517686776999998,0.890601508,1.485813034,36.279660789,3.933586435,0.53373384,0.0,3.408225822,11.855606224,0.53373384,7.689924338,5.591853724,49.254583679,0.53373384,57.190552538999995,25.068124214,90.71605837,15.457773673,4.3565617670000005,7.626186612,5.482555029,8.071047182,3.532407962,8.715912257,0.0,9.588595713,4.533197078000001,0.0,52.327419852,3.68815001,35.803140064,1.892677383,5.436112347,31.881886940999998,1.649354052,50.932373192,0.0,0.824693815,0.0,9.251797048,15.313811966,21.017940684000003,17.905449416,2.376414542,6.890963278,6.372459161,34.618420926,5.787830534999999,0.0,4.932889965,3.382427386,15.979347545000001,11.150492148,1.008861521,8.005959716,36.370521983,0.036717787,0.07207814,0.10787446,0.178607603,0.020359959,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.377972349,0.146909104,1.458492936,0.013323,0.206929808,0.051042849,1.460716284,0.042138461,0.054652675,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[0, 2, 3, 4]"
234x234,0.0,1.932715942,49.551062542,39.231753091,0.630872464,86.937357411,13.269408005999999,54.113654597,1.795511968,0.0,23.124294915,3.7275375,10.655761897,1.008861521,15.06833115,3.947881789,24.084072002,0.630872464,6.966626076,7.356545682,49.543525645,6.2656079689999995,21.698566234,0.85494057,11.028889791000001,20.109549301999998,4.427390496999999,20.109041465999997,3.798907691,0.630872464,0.53373384,1.3886744100000001,95.934985604,36.377435691,1.932715942,1.932715942,8.189342117999999,18.014922451,1.008861521,0.630872464,1.424335348,18.025881264,13.153182759,1.008861521,0.53373384,0.53373384,7.6735733669999995,37.460171345,9.274121034,90.89051507200001,0.0,1.7455420780000002,1.008861521,23.696124864999998,3.028408395,23.502323918,23.931706132000002,62.755313046,0.0,3.086990601,15.502730779,31.047235103,14.963358096,45.154257431,8.474775327,7.392165112,2.941577463,6.266927818,1.485813034,0.53373384,6.489676075,6.962021621,2.019546874,29.296075413,116.641893275,0.0,0.85494057,23.604916030000002,11.836973391999999,17.517686776999998,6.526656861999999,1.485813034,36.279660789,3.933586435,0.53373384,0.0,3.408225822,11.855606224,0.53373384,6.865230523,4.767159909,53.241284981,0.53373384,54.716471059,25.068124214,89.066704318,15.457773673,2.707207715,7.626186612,3.8332009769999997,7.246353366999999,3.532407962,6.241830777,0.0,9.588595713,4.533197078000001,0.0,2.017657872,3.68815001,30.855016251,7.528732737,10.247473886,19.512853801,0.0,48.458291712000005,0.0,0.0,0.0,9.251797048,11.190391486,24.179914558,29.177015766000004,2.376414542,6.890963278,1.424335348,34.618420926,5.787830534999999,0.0,4.932889965,14.653993736,14.329993493,11.150492148,1.008861521,8.005959716,35.545828168,0.011601815,0.07207814,0.07916261299999999,0.154571682,0.018385249,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.377972349,0.146909104,1.91405256,0.013323,0.206929808,0.072424537,1.181866255,0.504491106,0.051259599,0.044863728,4.0,4.0,"[0, 1, 2, 4]","[1, 2, 3, 4]"
235x235,0.0,0.0,49.41916677500001,24.244350119,0.630872464,84.048085465,9.403991771,47.510462406,1.795511968,0.0,18.192190468999996,5.71450158,8.723045955,1.008861521,15.06833115,3.057280281,20.238240341,0.630872464,7.791319891,1.709879628,47.76227582600001,37.602628319,26.646690047,0.85494057,6.880105473,17.286231852,2.494674555,20.931981392999997,6.478703432,0.630872464,0.53373384,1.3886744100000001,60.654532325000005,33.336713271,0.0,0.0,8.189342117999999,18.948133822,3.820519416,0.630872464,0.53373384,0.630872464,8.482690861,1.008861521,0.53373384,0.53373384,6.782971859,33.746205583999995,9.891433359999999,74.32020008700002,0.0,0.85494057,1.008861521,24.792487437,3.028408395,2.243613468,12.336653112,40.966717098000004,0.0,3.911684416,5.705807882,31.860235785,16.199515931,25.197672465,5.8029670200000005,0.85494057,1.833555336,7.091621633,1.485813034,1.358427655,6.489676075,10.063040588,2.019546874,45.132470848000004,126.121770604,0.0,0.85494057,23.659164168,14.094583065,14.845878469999999,5.636055354,1.485813034,36.48537505,1.261778128,0.53373384,0.0,3.408225822,8.141640463,0.53373384,1.4555662790000001,5.591853724,31.924350043,0.53373384,36.013256208,16.446803919,30.80445942,10.071099323,4.3565617670000005,3.9122208510000003,5.482555029,8.071047182,3.532407962,3.959894514,0.0,3.941929659,1.709879628,0.0,64.248535092,3.68815001,22.880064734999998,7.528732737,11.072167701,28.16792118,1.649354052,50.864746294,0.0,0.824693815,0.0,9.251797048,17.300776046,19.074607849000003,20.555695471,1.485813034,2.134945535,5.481857653,23.985750984,1.9224142999999998,0.0,1.06747373,12.872743917000001,12.525395329999998,3.419773361,1.008861521,8.005959716,35.479920475,0.073119209,0.059265530000000004,0.133372815,0.15963391799999999,0.00197471,0.071956352,0.0,0.452947761,0.014445687,0.157891858,0.268560055,0.0,1.763050767,0.013323,0.15240014,0.07047766,1.4889380989999998,0.5471166580000001,0.069366016,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[0, 1, 2, 3]"
236x236,0.0,1.932715942,26.292351445,31.975068905999997,0.630872464,48.970614947,13.269408005999999,46.750004657000005,1.795511968,0.0,18.192190468999996,5.71450158,10.655761897,1.008861521,15.06833115,3.057280281,22.170956283,0.630872464,3.165445907,5.575295863,15.381225306,32.976754335,8.143753847,0.85494057,12.678243843,19.218947794,4.427390496999999,20.931981392999997,6.478703432,0.630872464,0.53373384,1.3886744100000001,97.376991745,37.202129506,1.932715942,1.932715942,8.189342117999999,22.813550057,3.820519416,0.630872464,0.53373384,18.025881264,10.415406803,1.008861521,0.53373384,0.53373384,6.782971859,31.053047542,9.891433359999999,91.71520888700002,0.0,0.85494057,1.008861521,24.792487437,3.028408395,23.502323918,23.931706132000002,42.89943304,0.0,3.911684416,5.705807882,19.916477987,16.199515931,46.456382915,5.8029670200000005,4.720356805,3.766271278,7.091621633,1.485813034,1.358427655,1.8638020910000002,10.063040588,2.019546874,54.795976415000005,72.547779416,0.0,0.85494057,16.340083061999998,23.758088632,14.845878469999999,5.636055354,1.485813034,36.48537505,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,1.4555662790000001,5.591853724,43.519403063,0.53373384,55.341506528,24.177522705999998,90.71605837000001,15.869237692999999,4.3565617670000005,5.8449367930000005,5.482555029,8.071047182,3.532407962,7.825310749000001,0.0,7.807345894,3.64259557,0.0,64.248535092,3.68815001,28.678203104999998,7.528732737,11.072167701,16.224163382,1.649354052,50.864746294,0.0,0.824693815,0.0,0.0,17.300776046,24.872746219,28.286414258,1.485813034,6.00036177,5.481857653,25.918466926,5.787830534999999,0.0,4.932889965,12.872743917000001,16.390811565,11.150492148,1.008861521,8.005959716,12.353105145,0.073119209,0.044372196,0.098244949,0.099787345,0.020359959,0.041904707,0.0,0.0,0.19775423,0.0,0.286438224,0.146909104,1.014549489,0.0,0.149561921,0.062986783,1.4889380989999998,0.5376801680000001,0.049651699,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[0, 1, 2, 4]"
237x237,0.0,1.932715942,48.564226205,28.555295545,0.630872464,85.125860837,3.865416235,20.599822071,1.795511968,0.0,15.627432898999999,4.004621952,9.800821327,1.008861521,0.53373384,3.057280281,16.186381044,0.630872464,6.081440263,3.865416235,39.213009629,37.602628319,24.081932477,0.0,12.678243843,18.364007224,3.572449927,20.077040822999997,6.478703432,0.630872464,0.53373384,0.53373384,81.98997113499999,36.347188936,1.932715942,1.932715942,7.334401548,20.248792487,3.820519416,0.630872464,0.53373384,18.025881264,8.705527175,1.008861521,0.53373384,0.53373384,5.928031289,27.984513853,9.891433359999999,90.005329259,0.0,0.0,1.008861521,23.937546867,2.173467825,21.79244429,23.076765562,35.205025367,0.0,3.056743846,5.705807882,29.518346024,9.359986407,38.761975242,5.8029670200000005,3.865416235,3.766271278,7.091621633,0.630872464,1.358427655,5.634735505,9.208100018,1.1646063039999999,47.956446891000006,126.34460691800001,0.0,0.0,18.752350586,23.758088632,13.990937899999999,5.636055354,0.630872464,11.69248541,1.261778128,0.53373384,0.0,1.698346194,10.074356405,0.53373384,1.4555662790000001,3.8819740960000004,38.389833191,0.53373384,45.937514756999995,16.483115033,63.35646497,13.304480123000001,4.3565617670000005,4.989996223,5.482555029,2.0864719430000003,3.532407962,6.9703701790000006,0.0,6.097466266,1.932715942,0.0,64.248535092,3.68815001,21.838673581,7.528732737,9.362288073,29.245696552000002,1.649354052,30.346840594,0.0,0.824693815,0.0,9.251797048,15.590896418,24.872746219,22.301839019,0.630872464,6.00036177,5.481857653,19.078937402,4.932889965,0.0,4.932889965,12.872743917000001,14.680931937,7.730718787,1.008861521,8.005959716,34.624979905000004,0.061517394,0.059265530000000004,0.133372815,0.139136994,0.020359959,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.210099414,0.146909104,1.569524098,0.013323,0.087869001,0.053494028,1.38299954,0.5471166580000001,0.071297607,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[0, 1, 3, 4]"
238x238,0.0,1.932715942,38.147600425,31.975068906,0.630872464,63.435730647,13.269408005999999,51.375878641,1.795511968,0.0,12.556135114999998,5.71450158,5.019706543,1.008861521,15.06833115,3.057280281,22.170956283,0.630872464,7.7913198910000006,5.575295863,47.76227582600001,37.602628319,26.646690047,0.85494057,12.678243843,19.218947794,4.427390496999999,20.931981392999997,6.478703432,0.630872464,0.53373384,1.3886744100000001,86.105425395,14.657058745999999,1.932715942,1.932715942,2.553286764,22.813550057,3.820519416,0.630872464,0.53373384,18.025881264,10.415406803,1.008861521,0.53373384,0.53373384,6.782971859,35.678921525999996,9.891433359999999,86.07915353300001,0.0,0.85494057,1.008861521,24.792487437,3.028408395,23.502323918,23.931706132000002,42.89943304,0.0,3.911684416,5.705807882,33.792951727,16.199515931,46.456382915,5.8029670200000005,4.720356805,3.766271278,1.4555662790000001,1.485813034,1.358427655,6.489676075,10.063040588,2.019546874,43.524410065000005,111.144304506,0.0,0.85494057,25.59188011,23.758088632,14.845878469999999,0.0,1.485813034,36.48537505,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,1.4555662790000001,5.591853724,37.883347709,0.53373384,55.341506528,24.177522705999998,90.71605837,15.869237692999999,4.3565617670000005,5.8449367930000005,5.482555029,8.071047182,3.532407962,7.825310749000001,0.0,7.807345894,3.64259557,0.0,64.248535092,3.68815001,28.678203104999998,1.892677383,5.436112347,30.100637122,1.649354052,50.864746294,0.0,0.824693815,0.0,9.251797048,17.300776046,19.236690865,17.014847908,1.485813034,6.00036177,5.481857653,25.918466926,5.787830534999999,0.0,4.932889965,1.601177567,16.390811565,11.150492148,1.008861521,8.005959716,35.479920475,0.073119209,0.059265530000000004,0.130523459,0.156159974,0.020359959,0.030051645,0.0,0.452947761,0.19775423,0.157891858,0.286438224,0.146909104,1.458492936,0.013323,0.15852018099999998,0.051042849,1.481050504,0.056726411000000004,0.071297607,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[0, 2, 3, 4]"
239x239,0.0,1.932715942,47.769812723,30.325714853999997,0.630872464,85.156107592,13.269408005999999,50.551184826,1.795511968,0.0,18.192190468999996,5.71450158,10.655761897,1.008861521,15.06833115,3.057280281,20.521602231,0.630872464,6.966626076,5.575295863,47.76227582600001,6.2656079689999995,21.698566234,0.85494057,11.028889791000001,19.218947794,4.427390496999999,20.931981392999997,4.004621952,0.630872464,0.53373384,1.3886744100000001,96.55229793000001,36.377435691,1.932715942,1.932715942,8.189342117999999,21.988856242,2.995825601,0.630872464,0.53373384,18.025881264,9.590712988,1.008861521,0.53373384,0.53373384,6.782971859,35.678921525999996,9.891433359999999,90.89051507200001,0.0,0.85494057,1.008861521,24.792487437,3.028408395,23.502323918,23.931706132000002,39.600704706,0.0,3.086990601,5.705807882,32.143597674999995,15.374822115999999,46.456382915,5.8029670200000005,4.720356805,2.941577463,6.266927818,1.485813034,0.53373384,6.489676075,4.290213314,2.019546874,28.405473905,114.86064345599999,0.0,0.85494057,25.59188011,23.758088632,14.845878469999999,5.636055354,1.485813034,36.48537505,1.261778128,0.53373384,0.0,3.408225822,10.074356405,0.53373384,0.630872464,4.767159909,41.870049011,0.53373384,52.867425047999994,24.177522705999998,89.066704318,15.869237692999999,2.707207715,5.8449367930000005,3.8332009769999997,7.246353366999999,3.532407962,5.351229269,0.0,7.807345894,3.64259557,0.0,13.938773112,3.68815001,23.730079292,7.528732737,10.247473886,17.731603982,0.0,48.390664814000004,0.0,0.0,0.0,9.251797048,13.177355566,22.398664739,28.286414258,1.485813034,6.00036177,0.53373384,25.918466926,5.787830534999999,0.0,4.932889965,12.872743917000001,14.741457513,11.150492148,1.008861521,8.005959716,34.65522666,0.048003237000000004,0.059265530000000004,0.101811612,0.132124053,0.018385249,0.071956352,0.0,0.452947761,0.19775423,0.157891858,0.286438224,0.146909104,1.91405256,0.013323,0.15852018099999998,0.072424537,1.202200475,0.519079056,0.067904531,0.036583618,4.0,4.0,"[0, 1, 3, 4]","[1, 2, 3, 4]"
