coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature1,Ambiguous ODMature1
195x195,0.0,6.908060806,1.457310294,6.492151494,1.329056371,24.4623588,3.7205417499999998,10.372445146999999,3.701213775,0.664523765,2.121834059,4.898103444,3.453997819,0.0,1.983389796,6.661093124,16.843169548000002,0.991682007,1.457310294,3.453997819,8.746930727999999,4.651711701,0.0,0.0,0.664523765,20.35502086,0.0,0.0,0.664523765,0.0,0.0,0.0,20.525990001,12.969333069,0.664523765,0.0,17.500918873,7.207996242,0.0,0.0,41.382073913,2.914713648,4.243770019,1.850624412,0.0,10.36318298,1.726967738,5.163070579,5.55179047,96.84282934199999,0.0,0.0,1.850624412,7.939296527,0.0,40.20296966,2.515148177,9.006267285,0.0,1.329056371,1.993574012,11.255420752,7.753614531999999,20.536601104,0.664523765,0.0,6.908060806,0.0,1.726967738,0.0,16.268538935,3.7205417499999998,0.0,0.0,18.020817746,8.634961864,0.664523765,72.981940332,0.664523765,6.635101497,0.664523765,1.726967738,11.645649387,0.0,0.0,3.453997819,3.056024109,4.513334403,5.316260017,0.991682007,2.515148177,11.793625566,0.0,24.328858493,7.857338143,7.572584571,5.55179047,14.848961738,6.349127336,0.0,2.786366665,0.0,6.349127336,0.0,6.026584451,0.0,0.0,0.0,3.987122086,12.663427216999999,1.726967738,8.237117177,122.91937231200001,1.726967738,10.995314512,0.0,0.0,9.254157884,5.807809412,6.077466856,0.0,13.609185196999999,0.991682007,4.36573754,0.664523765,23.152313662,0.0,1.457310294,0.0,2.718649745,6.150206076,1.329056371,0.0,0.0,76.79775763900001,0.013336755,0.100779811,0.10815116799999999,0.08243517800000001,0.223201486,0.035790683,2.9283151609999996,0.0,0.045532046,0.0,0.30778678000000004,0.046678036,0.37250932800000003,0.010793173,0.09170861599999999,0.30151116099999997,1.953367396,0.032879219,0.059359209999999996,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,0.719174655,6.908060806,1.457310294,6.666309979999999,1.329056371,22.206415684,3.7205417499999998,10.81913535,5.858762057,2.102895975,2.121834059,2.914713648,3.453997819,0.0,0.0,3.685975353,20.613296792,0.0,1.457310294,4.892370029,7.4827155869999995,5.370886356,0.0,0.0,6.418040805,27.546833298,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,17.005820278,12.969333069,0.664523765,0.0,17.500918873,6.93548889,0.0,0.0,41.064155173,2.914713648,7.839769807,3.288996622,0.0,10.36318298,1.726967738,6.7756805710000005,5.55179047,108.52504509599999,0.0,0.719174655,1.850624412,8.287540848999999,0.719174655,35.668681908,3.953520387,13.842934989,0.0,1.329056371,3.431946222,13.412969034,7.4811071799999995,14.041301382,0.664523765,0.719174655,6.908060806,0.719174655,1.726967738,0.0,23.810050159,7.316541537999999,0.719174655,0.0,14.773154344999998,8.634961864,0.664523765,65.277944562,0.664523765,4.651711701,0.664523765,3.1653399479999997,12.364824042,0.0,0.0,3.453997819,4.494396319,4.513334403,6.754632227,0.0,3.234322832,12.687005447999999,2.157548282,21.800392647,6.865656136,7.572584571,5.55179047,10.882123682,4.36573754,0.719174655,2.786366665,0.0,4.36573754,1.43837221,5.034902444,0.719174655,0.0,0.719174655,3.987122086,13.284309234,1.726967738,8.237117177,155.506725552,1.726967738,13.501218656999999,1.43837221,0.0,9.254157884,5.807809412,8.235015138,1.43837221,22.958223634999996,0.0,4.36573754,0.664523765,18.095411408,0.0,1.457310294,0.0,3.1653399479999997,6.596896279,4.925056159,1.43837221,0.0,83.229227409,0.016887875,0.110203285,0.090677373,0.102295626,0.223201486,0.06502438799999999,3.7002963709999994,0.0,0.045532046,0.0,0.528382936,0.035893242,0.669718468,0.0,0.11191749799999999,0.294820824,1.921822258,0.001517518,0.037279843,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,0.0,6.908060806,6.90107984,4.508761698,1.329056371,26.931010575000002,3.7205417499999998,9.380763139999999,3.701213775,0.664523765,2.121834059,2.914713648,3.453997819,0.0,0.0,3.685975353,14.859779752000001,0.0,1.457310294,3.453997819,6.763540932,4.651711701,0.0,0.0,0.664523765,20.35502086,0.0,0.0,0.664523765,0.0,0.0,0.0,21.011217614000003,23.857092289,0.664523765,0.0,17.500918873,6.2163142350000005,5.443769546,0.0,35.409070453,2.914713648,4.243770019,1.850624412,0.0,10.36318298,1.726967738,8.623450329,5.55179047,94.85943954599999,0.0,0.0,1.850624412,14.860217690999999,0.0,42.64970082000001,2.515148177,8.499793655000001,0.0,1.329056371,1.993574012,22.143179972,12.205702071000001,12.602929172,0.664523765,0.0,6.908060806,0.0,1.726967738,0.0,12.301700879,3.7205417499999998,0.0,0.0,14.053979689999998,8.634961864,0.664523765,55.618965978,0.664523765,4.651711701,0.664523765,1.726967738,11.645649387,0.0,0.0,3.453997819,3.056024109,4.513334403,27.093442437,0.0,2.515148177,9.810235769999998,0.0,20.362020436999998,28.642838556,7.572584571,5.55179047,10.882123682,4.36573754,0.0,2.786366665,0.0,4.36573754,0.0,5.034902444,0.0,0.0,0.0,3.987122086,9.688309446,1.726967738,8.237117177,124.37493168200001,1.726967738,12.472246002,0.0,0.0,9.254157884,5.807809412,6.077466856,0.0,13.609185196999999,0.0,4.36573754,0.664523765,15.218641730000002,0.0,6.90107984,0.0,7.170737284,5.158524069,1.329056371,0.0,0.0,60.932227389000005,0.029762601,0.100779811,0.096513482,0.07875048700000001,0.223201486,0.035790683,3.2396151929999997,0.0,0.045532046,0.0,0.342317439,0.035893242,0.37250932800000003,0.0,0.09170861599999999,0.30181069,2.114629875,0.006434302,0.052840893,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,0.719174655,6.908060806,0.0,8.649699776,1.329056371,25.181533455,3.7205417499999998,11.810817357,5.858762057,2.102895975,0.664523765,1.983389796,3.453997819,0.0,1.983389796,6.661093124,21.139376294,0.991682007,0.0,4.892370029,5.094055954,5.370886356,0.0,0.0,6.418040805,27.546833298,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,21.964362211,7.1399731719999995,0.664523765,0.0,17.500918873,7.927170897,0.0,0.0,47.722803543,0.0,4.925056159,3.288996622,0.0,10.36318298,1.726967738,8.759070367,5.55179047,95.93444100199999,0.0,0.719174655,1.850624412,10.797068611,0.719174655,42.265338943,3.953520387,19.793178165,0.0,1.329056371,3.431946222,11.95565874,7.015478892999999,14.688304159000001,0.664523765,0.719174655,6.908060806,0.719174655,1.726967738,0.0,20.49021906,7.316541537999999,0.719174655,0.0,14.367942972,8.634961864,0.664523765,63.309609762,0.664523765,6.635101497,0.664523765,3.1653399479999997,12.364824042,0.0,0.0,3.453997819,4.494396319,3.056024109,6.754632227,0.991682007,3.234322832,13.21308495,2.157548282,22.852517055,7.857338143,7.572584571,5.55179047,10.476912309,6.349127336,0.719174655,1.329056371,0.0,6.349127336,1.43837221,4.569274157,0.719174655,0.0,0.719174655,3.987122086,11.887377576,1.726967738,8.237117177,125.206957582,1.726967738,16.010746419,1.43837221,0.0,9.254157884,4.350499118,8.235015138,1.43837221,20.043509987,0.991682007,4.36573754,0.664523765,24.571773046,0.0,0.0,0.0,4.157021955,6.131267992,4.925056159,1.43837221,0.0,83.065332039,0.016887875,0.110203285,0.10764838200000001,0.10598031700000002,0.223201486,0.06502438799999999,2.5501492489999995,0.0,0.013825942,0.0,0.589216824,0.046678036,0.669718468,0.010793173,0.11191749799999999,0.24083208899999997,1.8902021420000001,0.031361701,0.046435423,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,0.0,6.908060806,5.443769546,6.492151494,1.329056371,29.906128346000003,3.7205417499999998,10.372445146999999,3.701213775,0.664523765,0.664523765,1.983389796,3.453997819,0.0,1.983389796,6.661093124,15.385859254,0.991682007,0.0,3.453997819,4.374881299,4.651711701,0.0,0.0,0.664523765,20.35502086,0.0,0.0,0.664523765,0.0,0.0,0.0,25.969759547000002,18.027732391999997,0.664523765,0.0,17.500918873,7.207996242,5.443769546,0.0,42.067718823,0.0,1.329056371,1.850624412,0.0,10.36318298,1.726967738,10.606840125000002,5.55179047,82.26883545199999,0.0,0.0,1.850624412,17.369745453,0.0,49.246357855,2.515148177,14.450036831,0.0,1.329056371,1.993574012,20.685869678,11.740073784,13.249931949,0.664523765,0.0,6.908060806,0.0,1.726967738,0.0,8.98186978,3.7205417499999998,0.0,0.0,13.648768317,8.634961864,0.664523765,53.650631178,0.664523765,6.635101497,0.664523765,1.726967738,11.645649387,0.0,0.0,3.453997819,3.056024109,3.056024109,27.093442437,0.991682007,2.515148177,10.336315272,0.0,21.414144845,29.634520563,7.572584571,5.55179047,10.476912309,6.349127336,0.0,1.329056371,0.0,6.349127336,0.0,4.569274157,0.0,0.0,0.0,3.987122086,8.291377788,1.726967738,8.237117177,94.075163712,1.726967738,14.981773764,0.0,0.0,9.254157884,4.350499118,6.077466856,0.0,10.694471549,0.991682007,4.36573754,0.664523765,21.695003368000002,0.0,5.443769546,0.0,8.162419291,4.692895782,1.329056371,0.0,0.0,60.768332019,0.029762601,0.100779811,0.113484491,0.08243517800000001,0.223201486,0.035790683,2.0894680709999998,0.0,0.013825942,0.0,0.403151327,0.046678036,0.37250932800000003,0.010793173,0.09170861599999999,0.24782195499999998,2.0830097590000003,0.036278485,0.061996473,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
200x200,0.719174655,6.908060806,5.443769546,6.666309979999999,1.329056371,27.650185229999998,3.7205417499999998,10.81913535,5.858762057,2.102895975,0.664523765,0.0,3.453997819,0.0,0.0,3.685975353,19.155986498,0.0,0.0,4.892370029,3.110666158,5.370886356,0.0,0.0,6.418040805,27.546833298,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,22.449589824,18.027732391999997,0.664523765,0.0,17.500918873,6.93548889,5.443769546,0.0,41.749800083,0.0,4.925056159,3.288996622,0.0,10.36318298,1.726967738,12.219450117000001,5.55179047,93.95105120599999,0.0,0.719174655,1.850624412,17.717989775,0.719174655,44.712070103,3.953520387,19.286704535,0.0,1.329056371,3.431946222,22.84341796,11.467566432,6.754632227,0.664523765,0.719174655,6.908060806,0.719174655,1.726967738,0.0,16.523381004,7.316541537999999,0.719174655,0.0,10.401104916,8.634961864,0.664523765,45.946635408,0.664523765,4.651711701,0.664523765,3.1653399479999997,12.364824042,0.0,0.0,3.453997819,4.494396319,3.056024109,28.531814646999997,0.0,3.234322832,11.229695154,2.157548282,18.885678999,28.642838556,7.572584571,5.55179047,6.510074253,4.36573754,0.719174655,1.329056371,0.0,4.36573754,1.43837221,3.57759215,0.719174655,0.0,0.719174655,3.987122086,8.912259805,1.726967738,8.237117177,126.662516952,1.726967738,17.487677909,1.43837221,0.0,9.254157884,4.350499118,8.235015138,1.43837221,20.043509987,0.0,4.36573754,0.664523765,16.638101114,0.0,5.443769546,0.0,8.609109494,5.139585985,4.925056159,1.43837221,0.0,67.19980178899999,0.033313721000000004,0.110203285,0.09601069599999999,0.102295626,0.223201486,0.06502438799999999,2.8614492809999996,0.0,0.013825942,0.0,0.6237474829999999,0.035893242,0.669718468,0.0,0.11191749799999999,0.241131618,2.051464621,0.004916784,0.039917106,0.075526214,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,0.719174655,6.908060806,1.457310294,5.99156249,0.0,23.852477084,1.726967738,9.817243345,5.858762057,1.43837221,1.457310294,4.898103444,3.453997819,0.0,1.983389796,6.661093124,14.622398643,0.991682007,1.457310294,4.892370029,8.801581618,0.719174655,0.0,0.0,5.75351704,27.546833298,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,19.306224925000002,12.969333069,0.0,0.0,17.500918873,7.262647132,0.0,0.0,47.29169628300001,2.914713648,6.510713436,3.288996622,0.0,10.36318298,1.726967738,7.430013996,5.55179047,100.54112790599999,0.0,0.719174655,1.850624412,11.58985514,0.719174655,41.577720153,3.288996622,18.464121794,0.0,0.0,1.43837221,10.754831748,8.472789187,16.658713297000002,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,26.447831844,5.322967525999999,0.719174655,0.0,12.759275915,8.634961864,0.0,80.774899394,0.0,1.983389796,0.0,3.1653399479999997,11.700300277,0.0,0.0,3.453997819,3.1653399479999997,3.184278032,1.43837221,0.991682007,2.569799067,10.018683543,2.157548282,23.109093417,6.528281772,6.908060806,5.55179047,13.519905367,5.684603571,0.719174655,1.457310294,0.0,5.684603571,1.43837221,6.026584451,0.719174655,0.0,0.719174655,0.0,10.943166988,1.726967738,6.908060806,135.165263682,1.726967738,15.474482701,1.43837221,0.0,9.254157884,5.143285647,7.570491372999999,1.43837221,19.635574358,0.991682007,3.701213775,0.0,23.370946053999997,0.0,1.457310294,0.0,4.157021955,7.588578286,3.595999788,1.43837221,0.0,87.131922449,0.016887875,0.099133807,0.133050004,0.10598031700000002,0.0,0.06502438799999999,3.324504978,0.0,0.031706104,0.0,0.623375072,0.010784794,0.669718468,0.010793173,0.11191749799999999,0.103882998,1.956647545,0.032879219,0.061669063999999996,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
202x202,0.0,6.908060806,6.90107984,3.834014208,0.0,28.577071975000003,1.726967738,8.378871134999999,3.701213775,0.0,1.457310294,4.898103444,3.453997819,0.0,1.983389796,6.661093124,8.868881603,0.991682007,1.457310294,3.453997819,8.082406963,0.0,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,23.311622261000004,23.857092289,0.0,0.0,17.500918873,6.543472477,5.443769546,0.0,41.636611563,2.914713648,2.914713648,1.850624412,0.0,10.36318298,1.726967738,9.277783754000001,5.55179047,86.87552235599999,0.0,0.0,1.850624412,18.162531981999997,0.0,48.558739065,1.850624412,13.12098046,0.0,0.0,0.0,19.485042686,13.197384077999999,15.220341087000001,0.0,0.0,6.908060806,0.0,1.726967738,0.0,14.939482564,1.726967738,0.0,0.0,12.04010126,8.634961864,0.0,71.11592081,0.0,1.983389796,0.0,1.726967738,10.981125622,0.0,0.0,3.453997819,1.726967738,3.184278032,21.77718242,0.991682007,1.850624412,7.141913865,0.0,21.670721207,28.305464192,6.908060806,5.55179047,13.519905367,5.684603571,0.0,1.457310294,0.0,5.684603571,0.0,6.026584451,0.0,0.0,0.0,0.0,7.3471671999999995,1.726967738,6.908060806,104.033469812,1.726967738,14.445510046,0.0,0.0,9.254157884,5.143285647,5.412943091,0.0,10.28653592,0.991682007,3.701213775,0.0,20.494176376,0.0,6.90107984,0.0,8.162419291,6.150206076,0.0,0.0,0.0,64.834922429,0.029762601,0.089710333,0.13888611299999998,0.08243517800000001,0.0,0.035790683,2.8638238,0.0,0.031706104,0.0,0.437309575,0.010784794,0.37250932800000003,0.010793173,0.09170861599999999,0.110872864,2.1494551619999998,0.037796003,0.07723011399999999,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 4]]"
203x203,0.719174655,6.908060806,6.90107984,4.008172694,0.0,26.321128858999998,1.726967738,8.825561338,5.858762057,1.43837221,1.457310294,2.914713648,3.453997819,0.0,0.0,3.685975353,12.639008847,0.0,1.457310294,4.892370029,6.818191821999999,0.719174655,0.0,0.0,5.75351704,27.546833298,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,19.791452538,23.857092289,0.0,0.0,17.500918873,6.270965125,5.443769546,0.0,41.318692823,2.914713648,6.510713436,3.288996622,0.0,10.36318298,1.726967738,10.890393746,5.55179047,98.55773810999999,0.0,0.719174655,1.850624412,18.510776304,0.719174655,44.024451313,3.288996622,17.957648164,0.0,0.0,1.43837221,21.642590968,12.924876726,8.725041365000001,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,22.480993788,5.322967525999999,0.719174655,0.0,8.792437859,8.634961864,0.0,63.41192504,0.0,0.0,0.0,3.1653399479999997,11.700300277,0.0,0.0,3.453997819,3.1653399479999997,3.184278032,23.21555463,0.0,2.569799067,8.035293747,2.157548282,19.142255361,27.313782185,6.908060806,5.55179047,9.553067311,3.701213775,0.719174655,1.457310294,0.0,3.701213775,1.43837221,5.034902444,0.719174655,0.0,0.719174655,0.0,7.968049216999999,1.726967738,6.908060806,136.620823052,1.726967738,16.951414190999998,1.43837221,0.0,9.254157884,5.143285647,7.570491372999999,1.43837221,19.635574358,0.0,3.701213775,0.0,15.437274122,0.0,6.90107984,0.0,8.609109494,6.596896279,3.595999788,1.43837221,0.0,71.266392199,0.033313721000000004,0.099133807,0.121412318,0.102295626,0.0,0.06502438799999999,3.6358050100000003,0.0,0.031706104,0.0,0.6579057309999999,0.0,0.669718468,0.0,0.11191749799999999,0.104182527,2.117910024,0.006434302,0.055150747,0.0,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
204x204,0.719174655,6.908060806,5.443769546,5.99156249,0.0,29.29624663,1.726967738,9.817243345,5.858762057,1.43837221,0.0,1.983389796,3.453997819,0.0,1.983389796,6.661093124,13.165088349000001,0.991682007,0.0,4.892370029,4.429532189,0.719174655,0.0,0.0,5.75351704,27.546833298,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,24.749994471,18.027732391999997,0.0,0.0,17.500918873,7.262647132,5.443769546,0.0,47.977341193,0.0,3.595999788,3.288996622,0.0,10.36318298,1.726967738,12.873783542,5.55179047,85.96713401599999,0.0,0.719174655,1.850624412,21.020304065999998,0.719174655,50.62110834800001,3.288996622,23.90789134,0.0,0.0,1.43837221,20.185280673999998,12.459248439,9.372044142,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,19.161162689,5.322967525999999,0.719174655,0.0,8.387226486,8.634961864,0.0,61.44359024,0.0,1.983389796,0.0,3.1653399479999997,11.700300277,0.0,0.0,3.453997819,3.1653399479999997,1.726967738,23.21555463,0.991682007,2.569799067,8.561373249,2.157548282,20.194379769,28.305464192,6.908060806,5.55179047,9.147855938,5.684603571,0.719174655,0.0,0.0,5.684603571,1.43837221,4.569274157,0.719174655,0.0,0.719174655,0.0,6.571117558999999,1.726967738,6.908060806,106.321055082,1.726967738,19.460941953000003,1.43837221,0.0,9.254157884,3.685975353,7.570491372999999,1.43837221,16.72086071,0.991682007,3.701213775,0.0,21.91363576,0.0,5.443769546,0.0,9.600791501,6.131267992,3.595999788,1.43837221,0.0,71.10249682899999,0.033313721000000004,0.099133807,0.138383327,0.10598031700000002,0.0,0.06502438799999999,2.485657888,0.0,0.0,0.0,0.7187396189999999,0.010784794,0.669718468,0.010793173,0.11191749799999999,0.050193791999999994,2.0862899080000004,0.036278485,0.064306327,0.0,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.0,8.07092873,2.620178218,8.817904558999999,1.329056371,6.03114188,3.7205417499999998,10.75661036,3.701213775,0.664523765,3.86618723,6.060971368,4.035427917,0.0,1.983389796,2.975117771,21.494751115,5.061822573,2.0387403920000002,3.453997819,9.328360826,4.651711701,0.0,0.0,0.664523765,22.680773925,0.0,7.558743282,1.245953863,0.581430098,0.581430098,0.581430098,14.700344866000002,10.44622564,0.664523765,0.0,13.81494352,8.370864166,0.0,0.581430098,51.65156629,2.914713648,8.313910585,1.850624412,0.0,10.36318298,1.726967738,5.163070579,6.714658394000001,96.84282934199999,0.581430098,0.0,1.850624412,7.939296527,0.0,46.58594283,2.515148177,9.587697383,0.0,2.491924295,1.993574012,11.639585965000002,11.823755098000001,21.118031202,0.664523765,0.0,6.908060806,1.162867924,1.726967738,0.0,15.489802787,4.883409674,0.0,0.0,22.672399313,8.634961864,0.664523765,77.040840102,11.712108795,35.709711207,1.245953863,2.889835662,12.808517311,0.0,0.0,4.035427917,4.80037728,5.6762023269999995,9.967841584,0.991682007,3.0965782749999997,18.771000422,0.581430098,29.946744344,6.497115855,7.572584571,6.714658394000001,20.082002973,6.930557434,0.0,3.949234589,0.0,6.349127336,0.0,8.352337516,0.0,0.581430098,0.581430098,4.568552184,19.640802073,1.726967738,8.237117177,118.048447242,2.889835662,27.277553241999996,0.0,0.0,9.254157884,2.121834059,2.9729216010000004,0.581430098,7.400230849000001,0.991682007,4.947167638,1.245953863,31.873964076,0.581430098,1.457310294,0.0,3.3000798430000002,10.220346642,2.491924295,0.0,0.0,68.823059059,0.003631538,0.100779811,0.095109054,0.078008374,0.223201486,0.035790683,3.3131266090000002,0.0,0.045532046,0.0,0.385546628,0.046678036,0.226595786,0.010793173,0.146695353,0.30151116099999997,2.012114648,0.032879219,0.059359209999999996,0.075526214,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.719174655,8.07092873,2.620178218,8.992063045,1.329056371,3.7751987639999998,3.7205417499999998,11.203300563,5.858762057,2.102895975,3.86618723,4.077581572,4.035427917,0.0,0.0,0.0,25.264878359,4.070140566,2.0387403920000002,4.892370029,8.064145685,5.370886356,0.0,0.0,6.418040805,29.872586363,0.719174655,8.277917937,1.245953863,0.581430098,0.581430098,2.019802308,11.180175143000001,10.44622564,0.664523765,0.0,13.81494352,8.098356814,0.0,0.581430098,51.333647549999995,2.914713648,11.909910373,3.288996622,0.0,10.36318298,1.726967738,6.7756805710000005,6.714658394000001,108.52504509599999,0.581430098,0.719174655,1.850624412,8.287540848999999,0.719174655,42.051655078,3.953520387,14.424365087000002,0.0,2.491924295,3.431946222,13.797134247000002,11.551247746000001,14.622731480000002,0.664523765,0.719174655,6.908060806,1.882042579,1.726967738,0.0,23.031314011,8.479409462,0.719174655,0.0,19.424735912,8.634961864,0.664523765,69.336844332,11.712108795,33.726321411,1.245953863,4.328207872,13.527691965999999,0.0,0.0,4.035427917,6.23874949,5.6762023269999995,11.406213794000001,0.0,3.8157529299999995,19.664380303999998,2.73897838,27.418278498,5.505433848,7.572584571,6.714658394000001,16.115164917,4.947167638,0.719174655,3.949234589,0.0,4.36573754,1.43837221,7.360655509,0.719174655,0.581430098,1.300604753,4.568552184,20.26168409,1.726967738,8.237117177,150.63580048199998,2.889835662,29.783457386999995,1.43837221,0.0,9.254157884,2.121834059,5.130469883,2.019802308,16.749269287,0.0,4.947167638,1.245953863,26.817061822,0.581430098,1.457310294,0.0,3.746770046,10.667036845000002,6.087924083,1.43837221,0.0,75.254528829,0.007182658,0.110203285,0.077635259,0.097868822,0.223201486,0.06502438799999999,4.085107819,0.0,0.045532046,0.0,0.606142784,0.035893242,0.523804926,0.0,0.166904235,0.294820824,1.98056951,0.001517518,0.037279843,0.075526214,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.0,8.07092873,8.063947764,6.834514763,1.329056371,8.499793655000001,3.7205417499999998,9.764928353,3.701213775,0.664523765,3.86618723,4.077581572,4.035427917,0.0,0.0,0.0,19.511361319,4.070140566,2.0387403920000002,3.453997819,7.34497103,4.651711701,0.0,0.0,0.664523765,22.680773925,0.0,7.558743282,1.245953863,0.581430098,0.581430098,0.581430098,15.185572479000001,21.33398486,0.664523765,0.0,13.81494352,7.379182159000001,5.443769546,0.581430098,45.67856283,2.914713648,8.313910585,1.850624412,0.0,10.36318298,1.726967738,8.623450329,6.714658394000001,94.85943954599999,0.581430098,0.0,1.850624412,14.860217690999999,0.0,49.032673990000006,2.515148177,9.081223753,0.0,2.491924295,1.993574012,22.527345185,16.275842637000004,13.184359270000002,0.664523765,0.0,6.908060806,1.162867924,1.726967738,0.0,11.522964731,4.883409674,0.0,0.0,18.705561257,8.634961864,0.664523765,59.677865748,11.712108795,33.726321411,1.245953863,2.889835662,12.808517311,0.0,0.0,4.035427917,4.80037728,5.6762023269999995,31.745024004,0.0,3.0965782749999997,16.787610626,0.581430098,25.979906288,27.282616267999998,7.572584571,6.714658394000001,16.115164917,4.947167638,0.0,3.949234589,0.0,4.36573754,0.0,7.360655509,0.0,0.581430098,0.581430098,4.568552184,16.665684302,1.726967738,8.237117177,119.504006612,2.889835662,28.754484731999995,0.0,0.0,9.254157884,2.121834059,2.9729216010000004,0.581430098,7.400230849000001,0.0,4.947167638,1.245953863,23.940292144,0.581430098,6.90107984,0.0,7.7521673820000006,9.228664635000001,2.491924295,0.0,0.0,52.957528808999996,0.020057384,0.100779811,0.08347136799999999,0.074323683,0.223201486,0.035790683,3.6244266410000003,0.0,0.045532046,0.0,0.420077287,0.035893242,0.226595786,0.0,0.146695353,0.30181069,2.173377127,0.006434302,0.052840893,0.075526214,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
