coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODImmature1
226x226,0.0,8.668462326,13.470426539999998,8.229394036999999,3.149146312,25.489391528,4.611760476,28.677658555,0.0,0.0,9.482828068,5.840376219,15.663215082,0.597533596,2.651652242,5.988276827,29.230926251,10.731214821,1.1789636940000001,11.926916501000001,5.528317064,4.153768396,0.597533596,0.685660073,0.0,6.7700134499999995,0.0,14.900485425000001,4.7201498950000005,0.581430098,3.5987033310000003,2.432890753,133.815267517,18.851169433000003,0.0,0.0,18.186578946,12.878257282,0.568266986,1.267090171,17.641443083,0.685660073,17.237655150000002,0.685660073,2.4490052760000003,12.329175149,4.976153576,21.387450233000003,11.595380043,21.906405769,0.581430098,1.253927059,0.568266986,0.0,0.0,92.36231172699999,1.283193669,13.622006925,0.597533596,1.7604015199999998,5.7696678630000005,26.9576418,10.977198109,9.832349126,0.568266986,3.0465352020000003,9.442319960999999,2.255052519,1.726967738,0.0,7.190748154,7.905436353999999,1.777844668,1.371264502,24.921031568,8.634961864,0.0,40.613933742,27.091550565000002,41.440496038,1.673614693,4.579553853,3.4873692579999997,0.0,1.136534943,4.632961513000001,9.432146027,4.579553853,7.303233809,1.822195016,1.9526946,35.195154399,0.581430098,42.682944679,30.051528695,197.246751156,7.676902050000001,12.382857215,4.455577169,9.906095021,1.162867924,0.685660073,4.780586425999999,14.769682155000002,6.9375135409999995,0.685660073,1.835357157,13.769149130999999,4.513395258,20.402326529,2.9220459549999998,9.778065042,63.03692207200001,5.456178381,45.638315892,0.568266986,0.0,0.0,7.42981219,24.291331486,20.161957275,93.33305523800001,0.568266986,3.639606862,11.752755239999999,25.692031906,0.581430098,7.724045349000001,5.9873198499999996,6.270671384,19.679877151,60.38429403599999,1.371264502,2.987769065,57.727850194,0.10174882700000001,0.121397963,0.082179943,0.183674281,0.010425737,0.046139343,1.430331452,0.0,0.0,0.0,0.314102799,0.0,1.079355589,0.0,0.166165246,0.042668381,1.837138279,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
227x227,0.410457485,8.668462326,13.880884025,10.692134964,2.877878086,24.807664418,10.907799506,32.100403904000004,1.231361832,0.410457485,10.992558642,7.210932551000001,12.525866240000001,0.597533596,2.651652242,9.271887579,34.984291228,11.141672306,2.4103255260000003,14.389657428,9.632779357,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,8.822262729999998,0.410457485,12.723092324,4.448881669,0.991887583,5.650952611,5.716501505,117.883364177,20.492969823,0.0,0.0,18.597036431,9.74090844,0.568266986,1.677547656,17.641443083,1.096117558,10.823718342,0.685660073,2.4490052760000003,12.329175149,5.386611061,25.491912526,9.278918649000001,21.635137543,2.223230488,1.253927059,0.568266986,1.64180039,0.0,77.779520147,4.156394354,19.236190348,1.0079910810000001,2.5813178889999997,3.9957811850000002,25.190712684,12.758214199,15.036228588,1.3891833550000001,3.456992687,9.442319960999999,1.9837842929999998,2.137425223,0.0,7.601205639,9.136798186,1.096117558,1.371264502,24.921031568,8.634961864,0.820916369,43.765514174,28.190817154,37.350054087,1.402346467,3.8978267429999995,11.69631682,0.0,2.7783353330000002,4.632961513000001,8.750418917000001,3.4873692579999997,7.303233809,1.822195016,2.773610969,42.180138394000004,0.991887583,40.792271401,26.642774122,157.305046066,8.365758572,12.382857215,1.1789636940000001,6.629481546,9.371815486000001,0.685660073,5.601502795,14.087955045000001,8.718529631,0.685660073,2.245814642,14.179606616,4.923852743,21.230175347,2.9220459549999998,8.004178364,61.67349427800001,5.456178381,59.328600388,0.568266986,0.0,0.0,6.337627595,22.927903692,12.11450623,79.013830877,0.978724471,5.010163194,11.07102813,42.116831921,0.581430098,6.631860754,5.716051624,2.9940579090000004,20.097338413000003,43.602443469,1.371264502,2.987769065,54.861694204,0.282841567,0.095075618,0.082179943,0.17208085099999998,0.010425737,0.038260631999999996,1.430331452,0.0,0.0,0.0,0.314102799,0.0,0.9768157049999999,0.0,0.162697541,0.042668381,1.755344348,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
228x228,0.410457485,8.668462326,13.195223952,7.949564378,1.9131009639999998,25.899849013,11.999984101,20.851231669,1.231361832,0.410457485,11.805638303,8.303117146,14.837615197,0.597533596,1.965992169,9.271887579,32.090065237999994,10.456012233000001,2.4103255260000003,8.904507811,8.947119284,3.8785658080000003,1.0079910810000001,0.410457485,0.410457485,8.136602657,0.410457485,17.498436104,4.855406191,0.991887583,4.965292538,5.030841432,129.92814245699998,20.492969823,0.0,0.0,17.911376358,12.738354612,0.568266986,0.991887583,17.641443083,0.410457485,17.783356909000002,0.0,1.763345203,12.329175149,4.700950988,15.206953146,12.276364821,4.215402438,2.223230488,0.568266986,0.568266986,1.64180039,0.0,92.058784287,3.470734281,15.249695046,1.0079910810000001,2.5813178889999997,6.180125348,28.59475482,13.850398794,15.849308249,1.3891833550000001,2.7713326140000003,9.442319960999999,3.075968888,2.137425223,0.0,7.601205639,6.394227600000001,1.50264208,0.0,21.4928033,8.634961864,0.820916369,41.835984611,30.375161317000003,43.217576892,2.494531062,4.9900113379999995,11.69631682,0.0,2.7783353330000002,4.632961513000001,8.471339010000001,4.579553853,6.617573736,1.136534943,1.402346467,35.171792489000005,0.991887583,47.599049405,18.390819815,199.248618276,9.178838233,11.011592712999999,4.455577169,9.220434948,9.371815486000001,0.0,4.915842722,14.494479567,9.810714226,0.0,1.560154569,13.493946543,4.923852743,19.021639205,2.9220459549999998,9.502862453999999,54.94449847600001,4.084913879,60.269082794,0.568266986,0.0,0.0,6.744152117,24.426587782000002,18.921284233999998,86.868280067,0.978724471,6.102347789,3.24987276,36.480105431,0.581430098,7.0383852760000005,6.808236219,5.585011311000001,19.260078162,58.313486139999995,0.0,2.987769065,58.138307679,0.282841567,0.11718212700000001,0.082179943,0.15948317499999998,0.010425737,0.046537723999999996,1.410609896,0.0,0.0,0.0,0.285454292,0.0,1.094465822,0.0,0.14147170199999998,0.042668381,1.672235672,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
229x229,0.410457485,8.668462326,13.880884025,10.692134964,3.970062681,23.626818907,11.999984101,32.624321513,1.231361832,0.410457485,13.176902805000001,8.303117146,13.485070283,0.597533596,2.651652242,7.567119700999999,36.556136824999996,11.141672306,2.4103255260000003,14.389657428,9.064512371,2.2911957750000003,1.0079910810000001,1.096117558,0.410457485,8.822262729999998,0.410457485,18.184096177,4.972799278,0.991887583,4.514417668,5.148234519,132.331481777,13.105711872,0.0,0.0,18.597036431,14.109619114000001,0.0,1.677547656,17.641443083,1.096117558,16.195986876,0.685660073,1.88073829,12.329175149,5.386611061,25.491912526,11.942861445,21.02255426,2.223230488,0.685660073,0.0,1.64180039,0.0,92.584862377,4.156394354,20.852267525000002,1.0079910810000001,2.5813178889999997,6.180125348,29.515181594,13.282131807999999,16.652305765,0.820916369,2.8887257010000003,8.874052975,3.075968888,2.137425223,0.0,7.601205639,6.86376808,2.188302153,1.371264502,16.965528232,8.634961864,0.820916369,45.381591351000004,29.238626374000003,43.903236965,2.494531062,4.9900113379999995,11.69631682,0.0,1.64180039,4.632961513000001,8.137835634,4.579553853,7.303233809,0.685660073,2.773610969,41.478922565000005,0.991887583,51.144656145,30.399010097,183.01096619599997,9.981835749,12.382857215,4.455577169,5.9282657169999995,9.371815486000001,0.685660073,3.896734917,15.180139640000002,9.810714226,0.685660073,1.677547656,1.677547656,4.923852743,22.233758716,2.9220459549999998,10.188522527,60.448331810000006,5.456178381,62.560776118999996,0.0,0.0,0.0,7.42981219,21.134418551000003,18.489156238999996,89.450440927,0.410457485,6.102347789,11.594945739000002,45.393445396000004,0.581430098,7.1557783630000005,5.671701276,6.270671384,20.532636199000002,54.039053519,1.371264502,2.987769065,58.138307679,0.275289728,0.12209821700000001,0.061757739,0.156419905,0.010425737,0.046537723999999996,1.430331452,0.0,0.0,0.0,0.28977726200000004,0.0,1.3307263409999999,0.0,0.166165246,0.042668381,1.610491095,0.009242893,0.028295327000000002,0.072795069,4.0,4.0
230x230,0.410457485,7.505594402,2.8887257010000003,8.251014141999999,3.970062681,23.933856844,11.999984101,28.891696548,4.9325756069999995,0.410457485,11.432549634,7.140249222,16.313146816,0.597533596,0.685660073,9.271887579,33.378571750999996,7.071531739999999,1.828895428,14.389657428,7.08535709,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,24.885538355999998,0.410457485,10.625352895,4.959636166,0.410457485,5.069522513,5.135071407,123.020107534,17.36410973,0.0,0.0,18.597036431,18.49854166,0.568266986,1.096117558,3.685975353,1.096117558,12.432884246999999,2.536284485,2.4490052760000003,10.36318298,3.420618892,23.410571778,18.036551869,93.045460808,1.64180039,1.253927059,2.418891398,3.492424802,0.0,77.815971397,6.007018766,20.839104412999998,1.0079910810000001,1.418449965,6.180125348,20.683626639,11.63088264,12.707177493000001,1.3891833550000001,3.456992687,7.476327792,1.9131009639999998,2.137425223,0.0,4.693966434,7.973930262,2.188302153,1.371264502,18.072714444,8.634961864,0.820916369,32.682896609,17.361584118,10.896662095,1.9131009639999998,3.827143414,19.787606779999997,0.0,2.7783353330000002,4.051531415,8.098250341,3.416685929,0.685660073,1.822195016,4.042805283,36.282641456,0.410457485,49.580290917,29.662657153,174.77555667599998,14.939025281,7.14981598,7.575360846000001,7.940102852000001,8.208947562,0.685660073,9.30271657,3.3833803700000002,9.335585573,0.685660073,1.664384544,13.598176517999999,0.410457485,17.529413966,2.9220459549999998,10.188522527,44.775363803,4.293310457,47.29970457499999,0.568266986,0.0,9.254157884,5.463820021,16.667016699999998,22.453727862,71.296642763,0.978724471,7.256139297,11.581782626999999,47.774989132,0.0,7.724045349000001,4.84224405,5.689241286,23.005025097,51.617780895,1.371264502,2.987769065,36.627037519,0.267983286,0.122349276,0.060799119,0.156646746,0.0,0.04446615599999999,0.53262078,0.0,0.0,0.0,0.313308373,0.0,1.277043245,0.0,0.18634074099999998,0.042668381,2.704466744,0.0,0.029998307000000002,0.071112284,4.0,4.0
231x231,0.0,7.505594402,12.307558616,7.754265384,3.149146312,25.489391528,4.611760476,28.308731764,3.701213775,0.0,7.738474897000001,4.677508295,15.081784984,0.597533596,2.651652242,5.988276827,28.280558458999998,6.661074255,0.597533596,11.926916501000001,4.946886966,4.153768396,0.597533596,0.685660073,0.0,24.799281245,0.0,7.341742143,4.138719797,0.0,3.017273233,1.851460655,130.432850694,17.688301509,0.0,0.0,18.186578946,17.267179828,0.568266986,0.685660073,3.685975353,0.685660073,13.167514584000001,2.536284485,2.4490052760000003,12.329175149,4.976153576,23.238074645,15.984302589,92.224544439,0.0,1.253927059,2.418891398,1.850624412,0.0,74.920652187,3.1338180810000003,13.040576826999999,0.597533596,0.597533596,5.7696678630000005,22.887501234000002,8.757681955,9.250919028,0.568266986,3.0465352020000003,9.442319960999999,1.092184595,1.726967738,0.0,4.283508949,6.7425684299999995,1.777844668,1.371264502,23.970663776000002,8.634961864,0.0,27.346972014000002,16.043965535,12.365886328,1.092184595,3.416685929,11.578659217999999,0.0,1.136534943,4.051531415,7.687792856,3.416685929,2.651652242,1.822195016,3.221888914,31.918993318000002,0.0,44.482277625,29.576400042,197.246751156,12.065824596,7.14981598,7.575360846000001,9.906095021,0.0,0.685660073,8.481800200999999,14.769682155000002,6.462384888,0.685660073,1.253927059,13.187719032999999,3.93196516,13.424951673,2.9220459549999998,9.778065042,43.954447434,4.293310457,31.206701574,0.568266986,0.0,9.254157884,7.42981219,23.709901388,19.580527177,92.170187314,0.568266986,6.759390539,11.171325141999999,28.073575642,0.0,7.724045349000001,5.9873198499999996,5.689241286,19.31095036,59.221426111999996,1.371264502,2.987769065,36.216580033999996,0.10174882700000001,0.121649022,0.082179943,0.159967048,0.010425737,0.046139343,0.53262078,0.0,0.0,0.0,0.31799356199999995,0.0,1.025672493,0.0,0.18634074099999998,0.042668381,2.73051795,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
232x232,0.410457485,7.505594402,12.718016101,10.217006310999999,2.877878086,24.807664418,10.907799506,31.731477112999997,4.9325756069999995,0.410457485,9.248205471,6.0480646270000005,11.944436142,0.597533596,2.651652242,9.271887579,34.033923435999995,7.071531739999999,1.828895428,14.389657428,9.051349258999998,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,26.851530524999998,0.410457485,5.164349042,3.867451571,0.410457485,5.069522513,5.135071407,114.500947354,19.330101899,0.0,0.0,18.597036431,14.129830986,0.568266986,1.096117558,3.685975353,1.096117558,6.753577776,2.536284485,2.4490052760000003,12.329175149,5.386611061,27.342536938,13.667841195000001,91.953276213,1.64180039,1.253927059,2.418891398,3.492424802,0.0,60.337860606999996,6.007018766,18.65476025,1.0079910810000001,1.418449965,3.9957811850000002,21.120572118000002,10.538698045,14.45479849,1.3891833550000001,3.456992687,9.442319960999999,0.820916369,2.137425223,0.0,4.693966434,7.973930262,1.096117558,1.371264502,23.970663776000002,8.634961864,0.820916369,30.498552446,17.143232124,8.275444377,0.820916369,2.734958819,19.787606779999997,0.0,2.7783353330000002,4.051531415,7.006065746,2.324501334,2.651652242,1.822195016,4.042805283,38.903977313,0.410457485,42.591604347,26.167645469,157.305046066,12.754681118,7.14981598,4.298747371,6.629481546,8.208947562,0.685660073,9.30271657,14.087955045000001,8.243400978,0.685660073,1.664384544,13.598176517999999,4.342422645,14.252800491,2.9220459549999998,8.004178364,42.59101964,4.293310457,44.89698607,0.568266986,0.0,9.254157884,6.337627595,22.346473594,11.533076132,77.85096295299999,0.978724471,8.129946871,10.489598032,44.498375657,0.0,6.631860754,5.716051624,2.412627811,19.728411622000003,42.439575545000004,1.371264502,2.987769065,33.350424044,0.282841567,0.095326677,0.082179943,0.14837361799999998,0.010425737,0.038260631999999996,0.53262078,0.0,0.0,0.0,0.31799356199999995,0.0,0.923132609,0.0,0.182873036,0.042668381,2.648724019,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
233x233,0.410457485,7.505594402,12.032356028,7.474435725,1.9131009639999998,25.899849013,11.999984101,20.482304878,4.9325756069999995,0.410457485,10.061285132,7.140249222,14.256185099,0.597533596,1.965992169,9.271887579,31.139697446,6.385871667,1.828895428,8.904507811,8.365689186,3.8785658080000003,1.0079910810000001,0.410457485,0.410457485,26.165870452,0.410457485,9.939692822000001,4.273976093,0.410457485,4.38386244,4.449411334,126.545725634,19.330101899,0.0,0.0,17.911376358,17.127277158,0.568266986,0.410457485,3.685975353,0.410457485,13.713216343000001,1.850624412,1.763345203,12.329175149,4.700950988,17.057577558,16.665287366999998,74.53354110800001,1.64180039,0.568266986,2.418891398,3.492424802,0.0,74.617124747,5.3213586930000005,14.668264947999997,1.0079910810000001,1.418449965,6.180125348,24.524614254,11.63088264,15.267878151,1.3891833550000001,2.7713326140000003,9.442319960999999,1.9131009639999998,2.137425223,0.0,4.693966434,5.231359676,1.50264208,0.0,20.542435507999997,8.634961864,0.820916369,28.569022883000002,19.327576287,14.142967182000001,1.9131009639999998,3.827143414,19.787606779999997,0.0,2.7783353330000002,4.051531415,6.726985839,3.416685929,1.965992169,1.136534943,2.671540781,31.895631408000003,0.410457485,49.398382351,17.915691162,199.248618276,13.567760779,5.778551478,7.575360846000001,9.220434948,8.208947562,0.0,8.617056497,14.494479567,9.335585573,0.0,0.978724471,12.912516445,4.342422645,12.044264348999999,2.9220459549999998,9.502862453999999,35.862023838,2.9220459549999998,45.837468476,0.568266986,0.0,9.254157884,6.744152117,23.845157684,18.339854136,85.70541214299999,0.978724471,9.222131466,2.668442662,38.861649167,0.0,7.0383852760000005,6.808236219,5.003581213,18.891151371,57.150618216,0.0,2.987769065,36.627037519,0.282841567,0.11743318600000001,0.082179943,0.13577594199999998,0.010425737,0.046537723999999996,0.512899224,0.0,0.0,0.0,0.28934505499999996,0.0,1.040782726,0.0,0.16164719699999996,0.042668381,2.565615343,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
234x234,0.410457485,7.505594402,12.718016101,10.217006310999999,3.970062681,23.626818907,11.999984101,32.255394722,4.9325756069999995,0.410457485,11.432549634,7.140249222,12.903640185,0.597533596,2.651652242,7.567119700999999,35.605769032999994,7.071531739999999,1.828895428,14.389657428,8.483082273,2.2911957750000003,1.0079910810000001,1.096117558,0.410457485,26.851530524999998,0.410457485,10.625352895,4.39136918,0.410457485,3.93298757,4.566804421,128.949064954,11.942843948,0.0,0.0,18.597036431,18.49854166,0.0,1.096117558,3.685975353,1.096117558,12.125846309999998,2.536284485,1.88073829,12.329175149,5.386611061,27.342536938,16.331783991000002,91.34069293,1.64180039,0.685660073,1.850624412,3.492424802,0.0,75.143202837,6.007018766,20.270837427,1.0079910810000001,1.418449965,6.180125348,25.445041028000002,11.062615654,16.070875667,0.820916369,2.8887257010000003,8.874052975,1.9131009639999998,2.137425223,0.0,4.693966434,5.700900155999999,2.188302153,1.371264502,16.01516044,8.634961864,0.820916369,32.114629623,18.191041344,14.828627255,1.9131009639999998,3.827143414,19.787606779999997,0.0,1.64180039,4.051531415,6.393482463,3.416685929,2.651652242,0.685660073,4.042805283,38.20276148400001,0.410457485,52.943989091,29.923881444000003,183.01096619599997,14.370758295,7.14981598,7.575360846000001,5.9282657169999995,8.208947562,0.685660073,7.597948691999999,15.180139640000002,9.335585573,0.685660073,1.096117558,1.096117558,4.342422645,15.25638386,2.9220459549999998,10.188522527,41.365857172,4.293310457,48.129161800999995,0.0,0.0,9.254157884,7.42981219,20.552988452999998,17.907726140999998,88.287573003,0.410457485,9.222131466,11.013515641000001,47.774989132,0.0,7.1557783630000005,5.671701276,5.689241286,20.163709408000003,52.876185595,1.371264502,2.987769065,36.627037519,0.275289728,0.122349276,0.061757739,0.132712672,0.010425737,0.046537723999999996,0.53262078,0.0,0.0,0.0,0.293668025,0.0,1.2770432449999998,0.0,0.18634074099999998,0.042668381,2.503870766,0.009242893,0.028295327000000002,0.072795069,4.0,4.0
235x235,0.410457485,8.668462326,4.051593625000001,10.576767207,3.970062681,5.502639924,11.999984101,29.275861761,4.9325756069999995,0.410457485,13.176902805000001,8.303117146,16.894576913999998,0.597533596,0.685660073,5.585912226,38.030153317999996,11.141672306,2.4103255260000003,14.389657428,7.666787188,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,27.211291421,0.410457485,18.184096177,5.5410662639999995,0.991887583,5.650952611,5.716501505,117.194462399,14.841002301,0.0,0.0,14.911061078,19.661409584,0.568266986,1.677547656,13.95546773,1.096117558,16.503024813,2.536284485,2.4490052760000003,10.36318298,3.420618892,23.410571778,19.199419793,93.045460808,2.223230488,1.253927059,2.418891398,3.492424802,0.0,84.19894456699998,6.007018766,21.420534511,1.0079910810000001,2.5813178889999997,6.180125348,21.067791852,15.701023206000002,13.288607591000002,1.3891833550000001,3.456992687,7.476327792,3.075968888,2.137425223,0.0,3.915230286,9.136798186,2.188302153,1.371264502,22.724296011,8.634961864,0.820916369,36.74179637899999,28.409169148000004,39.971271805,2.494531062,4.9900113379999995,20.950474704,0.0,2.7783353330000002,4.632961513000001,9.842603512,4.579553853,5.33724164,1.822195016,4.624235381,43.260016312000005,0.991887583,55.198176767999996,28.302434865000002,174.77555667599998,16.101893205,12.382857215,8.156790943999999,7.940102852000001,9.371815486000001,0.685660073,9.30271657,3.3833803700000002,11.661338638,0.685660073,2.245814642,14.179606616,0.991887583,24.506788822,2.9220459549999998,10.188522527,39.904438733,5.456178381,63.581943304999996,0.568266986,0.0,9.254157884,1.777844668,13.562471445,23.03515796,65.087688415,0.978724471,7.837569394999999,12.163212725,56.49663954600001,0.581430098,7.724045349000001,4.84224405,6.270671384,27.075165663,52.780648819,1.371264502,2.987769065,28.652338939,0.258278069,0.122349276,0.047757005,0.152219942,0.0,0.04446615599999999,0.917432228,0.0,0.0,0.0,0.391068221,0.0,1.131129703,0.0,0.24132747799999998,0.042668381,2.763213996,0.0,0.029998307000000002,0.071112284,4.0,4.0
236x236,0.0,8.668462326,13.470426539999998,10.080018449,3.149146312,7.058174608,4.611760476,28.692896977,3.701213775,0.0,9.482828068,5.840376219,15.663215082,0.597533596,2.651652242,2.302301474,32.932140026,10.731214821,1.1789636940000001,11.926916501000001,5.528317064,4.153768396,0.597533596,0.685660073,0.0,27.12503431,0.0,14.900485425000001,4.7201498950000005,0.581430098,3.5987033310000003,2.432890753,124.60720555900001,15.165194080000001,0.0,0.0,14.500603593,18.430047752,0.568266986,1.267090171,13.95546773,0.685660073,17.237655150000002,2.536284485,2.4490052760000003,12.329175149,4.976153576,23.238074645,17.147170513,92.224544439,0.581430098,1.253927059,2.418891398,1.850624412,0.0,81.30362535699999,3.1338180810000003,13.622006925,0.597533596,1.7604015199999998,5.7696678630000005,23.271666447,12.827822521000002,9.832349126,0.568266986,3.0465352020000003,9.442319960999999,2.255052519,1.726967738,0.0,3.504772801,7.905436353999999,1.777844668,1.371264502,28.622245343000003,8.634961864,0.0,31.405871784,27.091550565000002,41.440496038,1.673614693,4.579553853,12.741527141999999,0.0,1.136534943,4.632961513000001,9.432146027,4.579553853,7.303233809,1.822195016,3.803319012,38.896368174,0.581430098,50.100163476,28.216177754,197.246751156,13.228692520000001,12.382857215,8.156790943999999,9.906095021,1.162867924,0.685660073,8.481800200999999,14.769682155000002,8.788137953,0.685660073,1.835357157,13.769149130999999,4.513395258,20.402326529,2.9220459549999998,9.778065042,39.083522364,5.456178381,47.488940303999996,0.568266986,0.0,9.254157884,3.743836837,20.605356133,20.161957275,85.96123296600001,0.568266986,7.340820636999999,11.752755239999999,36.795226056000004,0.581430098,7.724045349000001,5.9873198499999996,6.270671384,23.381090926,60.38429403599999,1.371264502,2.987769065,28.241881454,0.09204361,0.121649022,0.069137829,0.155540244,0.010425737,0.046139343,0.917432228,0.0,0.0,0.0,0.39575340999999997,0.0,0.8797589509999999,0.0,0.24132747799999998,0.042668381,2.789265202,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
237x237,0.410457485,8.668462326,13.880884025,12.542759376,2.877878086,6.376447498,10.907799506,32.115642326,4.9325756069999995,0.410457485,10.992558642,7.210932551000001,12.525866240000001,0.597533596,2.651652242,5.585912226,38.685505002999996,11.141672306,2.4103255260000003,14.389657428,9.632779357,4.5642258810000005,1.0079910810000001,1.096117558,0.410457485,29.17728359,0.410457485,12.723092324,4.448881669,0.991887583,5.650952611,5.716501505,108.675302219,16.80699447,0.0,0.0,14.911061078,15.29269891,0.568266986,1.677547656,13.95546773,1.096117558,10.823718342,2.536284485,2.4490052760000003,12.329175149,5.386611061,27.342536938,14.830709119000002,91.953276213,2.223230488,1.253927059,2.418891398,3.492424802,0.0,66.720833777,6.007018766,19.236190348,1.0079910810000001,2.5813178889999997,3.9957811850000002,21.504737331,14.608838611000001,15.036228588,1.3891833550000001,3.456992687,9.442319960999999,1.9837842929999998,2.137425223,0.0,3.915230286,9.136798186,1.096117558,1.371264502,28.622245343000003,8.634961864,0.820916369,34.557452216,28.190817154,37.350054087,1.402346467,3.8978267429999995,20.950474704,0.0,2.7783353330000002,4.632961513000001,8.750418917000001,3.4873692579999997,7.303233809,1.822195016,4.624235381,45.881352169,0.991887583,48.209490198,24.807423180999997,157.305046066,13.917549042000001,12.382857215,4.8801774689999995,6.629481546,9.371815486000001,0.685660073,9.30271657,14.087955045000001,10.569154043,0.685660073,2.245814642,14.179606616,4.923852743,21.230175347,2.9220459549999998,8.004178364,37.72009457,5.456178381,61.17922479999999,0.568266986,0.0,9.254157884,2.651652242,19.241928339,12.11450623,71.642008605,0.978724471,8.711376969,11.07102813,53.22002607100001,0.581430098,6.631860754,5.716051624,2.9940579090000004,23.798552188000002,43.602443469,1.371264502,2.987769065,25.375725464,0.27313635,0.095326677,0.069137829,0.14394681399999998,0.010425737,0.038260631999999996,0.917432228,0.0,0.0,0.0,0.39575340999999997,0.0,0.7772190669999999,0.0,0.237859773,0.042668381,2.707471271,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
238x238,0.410457485,8.668462326,13.195223952,9.80018879,1.9131009639999998,7.468632093,11.999984101,20.866470091,4.9325756069999995,0.410457485,11.805638303,8.303117146,14.837615197,0.597533596,1.965992169,5.585912226,35.79127901299999,10.456012233000001,2.4103255260000003,8.904507811,8.947119284,3.8785658080000003,1.0079910810000001,0.410457485,0.410457485,28.491623517,0.410457485,17.498436104,4.855406191,0.991887583,4.965292538,5.030841432,120.72008049899999,16.80699447,0.0,0.0,14.225401005,18.290145082000002,0.568266986,0.991887583,13.95546773,0.410457485,17.783356909000002,1.850624412,1.763345203,12.329175149,4.700950988,17.057577558,17.828155291,74.53354110800001,2.223230488,0.568266986,2.418891398,3.492424802,0.0,81.000097917,5.3213586930000005,15.249695046,1.0079910810000001,2.5813178889999997,6.180125348,24.908779467,15.701023206000002,15.849308249,1.3891833550000001,2.7713326140000003,9.442319960999999,3.075968888,2.137425223,0.0,3.915230286,6.394227600000001,1.50264208,0.0,25.194017074999998,8.634961864,0.820916369,32.627922653,30.375161317000003,43.217576892,2.494531062,4.9900113379999995,20.950474704,0.0,2.7783353330000002,4.632961513000001,8.471339010000001,4.579553853,6.617573736,1.136534943,3.252970879,38.873006264000004,0.991887583,55.016268202,16.555468874,199.248618276,14.730628703,11.011592712999999,8.156790943999999,9.220434948,9.371815486000001,0.0,8.617056497,14.494479567,11.661338638,0.0,1.560154569,13.493946543,4.923852743,19.021639205,2.9220459549999998,9.502862453999999,30.991098767999997,4.084913879,62.119707205999994,0.568266986,0.0,9.254157884,3.0581767639999997,20.740612429000002,18.921284233999998,79.496457795,0.978724471,9.803561563999999,3.24987276,47.583299581000006,0.581430098,7.0383852760000005,6.808236219,5.585011311000001,22.961291937000002,58.313486139999995,0.0,2.987769065,28.652338939,0.27313635,0.11743318600000001,0.069137829,0.13134913799999998,0.010425737,0.046537723999999996,0.897710672,0.0,0.0,0.0,0.367104903,0.0,0.8948691839999999,0.0,0.21663393399999997,0.042668381,2.624362595,0.009242893,0.038557285999999996,0.072795069,4.0,4.0
