coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature2
215x215,0.0,0.0,3.332614013,16.785057607000002,1.820979954,17.222222718,12.600730955,3.603022472,0.0,1.139882859,5.768148545,0.910513012,2.6541383830000003,2.467448345,3.377961357,1.139882859,0.833158429,0.0,4.1337544070000005,18.717455785000002,1.820979954,1.139882859,3.296298042,0.0,2.467448345,20.572740469,0.0,0.0,0.0,0.0,0.0,3.6073312040000003,1.666306062,6.742546713,3.377961357,1.139882859,11.409061885,0.910513012,0.0,2.279744406,79.96846212,11.349114509,0.0,3.373652625,0.0,193.750872865,7.741179037,9.861240548,3.377961357,9.861240548,0.0,2.467448345,0.0,0.833158429,0.0,35.435069857,9.064435791000001,0.0,0.0,0.833158429,2.467448345,20.198237085000002,0.0,9.068834674,0.0,2.463139613,2.279744406,0.0,0.910513012,65.15604400000001,19.680339859999997,2.6541383830000003,0.0,1.139882859,9.99765268,328.36264624,1.139882859,136.893016552,2.467448345,0.0,0.0,11.085139856000001,0.0,2.467448345,0.0,5.2579199,3.296298042,1.820979954,4.966900015,0.0,1.139882859,2.467448345,0.0,7.398129729,4.926250432,0.0,0.833158429,14.565752228,2.463139613,0.0,11.273881863,0.833158429,0.0,0.910513012,9.077424466,0.910513012,2.279744406,0.0,0.0,24.579224195000002,0.0,4.10072436,189.364717188,1.139882859,12.33828522,1.139882859,0.833158429,0.910513012,0.833158429,2.463139613,4.559554603,17.286197281999996,0.0,0.0,1.820979954,2.467448345,4.129445675,5.0442674190000005,0.0,0.0,5.84110097,0.910513012,0.833158429,0.0,107.342924402,0.03121234,0.22067693300000002,0.12476757900000002,0.12128692199999999,0.0,0.17535772500000002,4.494608736,0.132017133,0.001753042,0.0,0.186572747,0.0,0.876155601,0.0,0.007229182,0.032766401,1.722156398,0.016298421,0.016707202,0.0,3.0,3.0
216x216,0.0,0.0,3.332614013,16.785057607000002,1.820979954,18.856854946000002,2.731470392,6.872355174,0.0,1.139882859,0.833158429,0.910513012,2.6541383830000003,0.0,0.910513012,1.139882859,0.833158429,0.0,3.3009382900000004,18.717455785000002,1.820979954,1.139882859,3.296298042,0.0,0.0,0.833158429,0.0,1.634632228,0.0,0.0,0.0,1.139882859,1.666306062,6.742546713,0.910513012,1.139882859,11.409061885,2.54514524,0.0,2.279744406,104.26286343,11.349114509,3.269332702,3.373652625,0.0,191.28342451999998,2.8061889210000004,4.926250432,0.910513012,4.926250432,0.0,0.0,0.0,2.467790657,0.0,69.734708641,5.7640779030000004,1.634632228,0.0,0.833158429,0.0,15.263246969,4.903913692,1.666306062,0.0,2.463139613,2.279744406,0.0,0.910513012,65.15604400000001,16.379981972,4.288770611,0.0,1.139882859,11.632284907999999,328.36264624,1.139882859,119.39927183200001,0.0,0.0,0.0,11.085139856000001,1.634632228,0.0,0.0,6.892552128,4.93093027,1.820979954,5.768784372,0.0,1.139882859,0.0,0.0,4.097771841,6.56088266,0.0,0.833158429,21.073042962,2.463139613,0.0,3.871353251,0.833158429,0.0,0.910513012,6.609976121,0.910513012,2.279744406,1.634632228,0.0,27.817627086999998,0.0,4.10072436,174.79583593799998,1.139882859,0.0,2.774515087,0.833158429,0.910513012,0.833158429,2.463139613,4.559554603,23.793488015999998,0.0,0.0,1.820979954,0.0,4.129445675,2.5768190740000003,0.0,6.538587847,3.373652625,0.910513012,0.833158429,0.0,110.333942702,0.03121234,0.167309792,0.12476757900000002,0.066355297,0.0,0.13394265,3.8147050179999997,0.0,0.001753042,0.0,0.186572747,0.0,0.895577426,0.0,0.0,0.032766401,1.773723522,0.016298421,0.016707202,0.0,3.0,3.0
217x217,0.0,0.0,4.883611319,16.785057607000002,1.820979954,20.324263748,2.731470392,3.603022472,1.550997306,1.139882859,0.833158429,0.910513012,2.6541383830000003,0.0,0.910513012,1.139882859,0.833158429,0.0,1.666306062,18.717455785000002,1.820979954,1.139882859,3.296298042,0.0,0.0,0.833158429,0.0,0.0,0.0,0.0,0.0,1.139882859,1.666306062,8.293544019,2.461510318,1.139882859,11.409061885,0.910513012,0.0,2.279744406,73.34181788,11.349114509,6.204104435,3.373652625,0.0,192.83442182599998,2.8061889210000004,4.926250432,0.910513012,4.926250432,0.0,0.0,0.0,2.384155735,0.0,56.865366281,5.680442981000001,1.550997306,0.0,0.833158429,0.0,18.365287999,1.550997306,3.217303368,0.0,4.014136919,2.279744406,0.0,0.910513012,65.15604400000001,22.500427349,2.6541383830000003,1.550997306,1.139882859,9.99765268,328.36264624,1.139882859,133.152306912,0.0,0.0,0.0,11.085139856000001,0.0,0.0,0.0,5.2579199,7.949311248,1.820979954,2.49945167,0.0,1.139882859,0.0,0.0,2.463139613,6.477247738,0.0,0.833158429,17.385839717,2.463139613,0.0,3.871353251,0.833158429,0.0,0.910513012,6.609976121,0.910513012,2.279744406,0.0,0.0,24.297247285,0.0,4.10072436,159.263765028,1.139882859,0.0,1.139882859,0.833158429,0.910513012,0.833158429,2.463139613,4.559554603,26.310118916,0.0,0.0,3.37197726,0.0,4.129445675,2.5768190740000003,0.0,3.10204103,3.373652625,0.910513012,0.833158429,0.0,106.360276452,0.03121234,0.179320368,0.139836428,0.062203131,0.0,0.165205908,3.2399208059999998,0.0,0.001753042,0.013382966,0.186572747,0.0,0.694222289,0.0,0.0,0.032766401,1.7243061190000002,0.016298421,0.02160964,0.0,3.0,3.0
218x218,0.0,0.0,0.0,15.951899178000001,1.820979954,15.524240933000002,12.600730955,6.872355174,0.0,1.139882859,4.934990116,0.910513012,1.820979954,2.467448345,3.377961357,1.139882859,0.0,0.0,4.102080573,18.717455785000002,1.820979954,1.139882859,2.463139613,0.0,2.467448345,19.73958204,0.0,1.634632228,0.0,0.0,0.0,3.6073312040000003,0.0,0.910513012,3.377961357,1.139882859,11.409061885,2.54514524,0.0,2.279744406,120.48103936999999,10.51595608,3.269332702,3.373652625,0.0,193.750872865,6.074872975,9.861240548,3.377961357,9.861240548,0.0,2.467448345,0.0,1.634632228,0.0,66.33823013599999,9.032761957,1.634632228,0.0,0.0,2.467448345,20.198237085000002,4.903913692,7.402528612,0.0,2.463139613,2.279744406,0.0,0.910513012,65.15604400000001,17.149262343,3.4556121820000003,0.0,1.139882859,1.634632228,328.36264624,1.139882859,153.722522032,2.467448345,0.0,0.0,10.251981427,1.634632228,2.467448345,0.0,6.892552128,4.097771841,1.820979954,5.736781047,0.0,1.139882859,2.467448345,0.0,9.032761957,6.56088266,0.0,0.0,25.174874649,2.463139613,0.0,11.273881863,0.0,0.0,0.910513012,9.077424466,0.910513012,2.279744406,1.634632228,0.0,26.087478816999997,0.0,4.10072436,231.74507642799998,1.139882859,12.33828522,2.774515087,0.0,0.910513012,0.0,2.463139613,4.559554603,26.229026462,0.0,0.0,1.820979954,2.467448345,2.463139613,3.377961357,0.0,6.538587847,5.84110097,0.910513012,0.0,0.0,124.753417362,0.005950012,0.25582625000000003,0.050122634000000006,0.10919521,0.0,0.19910792600000002,4.870815482,0.132017133,0.0,0.0,0.168654733,0.0,1.471373449,0.0,0.007229182,0.006769616,1.465746845,0.012768329,0.0,0.0,3.0,3.0
219x219,0.0,0.0,1.550997306,15.951899178000001,1.820979954,16.991649735,12.600730955,3.603022472,1.550997306,1.139882859,4.934990116,0.910513012,1.820979954,2.467448345,3.377961357,1.139882859,0.0,0.0,2.467448345,18.717455785000002,1.820979954,1.139882859,2.463139613,0.0,2.467448345,19.73958204,0.0,0.0,0.0,0.0,0.0,3.6073312040000003,0.0,2.461510318,4.928958663,1.139882859,11.409061885,0.910513012,0.0,2.279744406,89.55999382,10.51595608,6.204104435,3.373652625,0.0,195.301870171,6.074872975,9.861240548,3.377961357,9.861240548,0.0,2.467448345,0.0,1.550997306,0.0,53.468887776,8.949127035,1.550997306,0.0,0.0,2.467448345,23.300278115,1.550997306,8.953525918,0.0,4.014136919,2.279744406,0.0,0.910513012,65.15604400000001,23.26970772,1.820979954,1.550997306,1.139882859,0.0,328.36264624,1.139882859,167.475557112,2.467448345,0.0,0.0,10.251981427,0.0,2.467448345,0.0,5.2579199,7.116152819,1.820979954,2.467448345,0.0,1.139882859,2.467448345,0.0,7.398129729,6.477247738,0.0,0.0,21.487671404,2.463139613,0.0,11.273881863,0.0,0.0,0.910513012,9.077424466,0.910513012,2.279744406,0.0,0.0,22.567099015,0.0,4.10072436,216.213005518,1.139882859,12.33828522,1.139882859,0.0,0.910513012,0.0,2.463139613,4.559554603,28.745657362,0.0,0.0,3.37197726,2.467448345,2.463139613,3.377961357,0.0,3.10204103,5.84110097,0.910513012,0.0,0.0,120.77975111199999,0.005950012,0.26783682600000003,0.06519148300000001,0.105043044,0.0,0.230371184,4.29603127,0.132017133,0.0,0.013382966,0.168654733,0.0,1.270018312,0.0,0.007229182,0.006769616,1.416329442,0.012768329,0.004902438,0.0,3.0,3.0
220x220,0.0,0.0,1.550997306,15.951899178000001,1.820979954,18.626281963,2.731470392,6.872355174,1.550997306,1.139882859,0.0,0.910513012,1.820979954,0.0,0.910513012,1.139882859,0.0,0.0,1.634632228,18.717455785000002,1.820979954,1.139882859,2.463139613,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,0.0,1.139882859,0.0,2.461510318,2.461510318,1.139882859,11.409061885,2.54514524,0.0,2.279744406,113.85439512999999,10.51595608,9.473437137,3.373652625,0.0,192.83442182599998,1.139882859,4.926250432,0.910513012,4.926250432,0.0,0.0,0.0,3.1856295340000003,0.0,87.76852656,5.648769147,3.1856295340000003,0.0,0.0,0.0,18.365287999,6.454910998,1.550997306,0.0,4.014136919,2.279744406,0.0,0.910513012,65.15604400000001,19.969349832,3.4556121820000003,1.550997306,1.139882859,1.634632228,328.36264624,1.139882859,149.981812392,0.0,0.0,0.0,10.251981427,1.634632228,0.0,0.0,6.892552128,8.750785047,1.820979954,3.269332702,0.0,1.139882859,0.0,0.0,4.097771841,8.111879966,0.0,0.0,27.994962138,2.463139613,0.0,3.871353251,0.0,0.0,0.910513012,6.609976121,0.910513012,2.279744406,1.634632228,0.0,25.805501907000004,0.0,4.10072436,201.64412426799998,1.139882859,0.0,2.774515087,0.0,0.910513012,0.0,2.463139613,4.559554603,35.252948096,0.0,0.0,3.37197726,0.0,2.463139613,0.910513012,0.0,9.640628877,3.373652625,0.910513012,0.0,0.0,123.77076941199999,0.005950012,0.21446968500000002,0.06519148300000001,0.050111419000000004,0.0,0.18895610899999998,3.616127552,0.0,0.0,0.013382966,0.168654733,0.0,1.289440137,0.0,0.0,0.006769616,1.467896566,0.012768329,0.004902438,0.0,3.0,3.0
221x221,0.0,0.0,3.332614013,16.785057607000002,1.820979954,16.393715333000003,12.600730955,4.409215561,0.0,1.139882859,5.768148545,0.910513012,2.6541383830000003,2.467448345,3.377961357,1.139882859,0.833158429,0.0,5.768386635000001,18.717455785000002,1.820979954,1.139882859,0.833158429,0.0,2.467448345,20.572740469,0.0,1.634632228,0.0,0.0,0.0,3.6073312040000003,1.666306062,6.742546713,3.377961357,1.139882859,11.409061885,2.54514524,0.0,2.279744406,111.71649997,11.349114509,3.269332702,0.910513012,0.0,193.750872865,7.741179037,4.934990116,3.377961357,4.934990116,0.0,2.467448345,0.0,2.467790657,0.0,52.501087637,8.235928406,1.634632228,0.0,0.833158429,2.467448345,20.198237085000002,4.903913692,9.068834674,0.0,0.0,2.279744406,0.0,0.910513012,65.15604400000001,13.925589507000002,4.288770611,0.0,1.139882859,11.632284907999999,328.36264624,1.139882859,139.197723282,2.467448345,0.0,0.0,11.085139856000001,1.634632228,2.467448345,0.0,6.892552128,2.467790657,1.820979954,8.236232717,0.0,1.139882859,2.467448345,0.0,6.569622344,1.634632228,0.0,0.833158429,21.081782646,0.0,0.0,11.273881863,0.833158429,0.0,0.910513012,9.077424466,0.910513012,2.279744406,1.634632228,0.0,30.289477589999997,0.0,4.10072436,251.34218637799998,1.139882859,12.33828522,2.774515087,0.833158429,0.910513012,0.833158429,0.0,4.559554603,18.876722636,0.0,0.0,1.820979954,2.467448345,1.666306062,5.0442674190000005,0.0,6.538587847,3.377961357,0.910513012,0.833158429,0.0,122.727270432,0.025262328,0.23563498700000002,0.121264753,0.123912515,0.0,0.181423098,4.994846499,0.132017133,0.001753042,0.0,0.16356505300000002,0.0,1.471373449,0.0,0.007229182,0.025996785,1.638435646,0.014208994,0.016707202,0.0,3.0,3.0
222x222,0.0,0.0,4.883611319,16.785057607000002,1.820979954,17.861124135,12.600730955,1.139882859,1.550997306,1.139882859,5.768148545,0.910513012,2.6541383830000003,2.467448345,3.377961357,1.139882859,0.833158429,0.0,4.1337544070000005,18.717455785000002,1.820979954,1.139882859,0.833158429,0.0,2.467448345,20.572740469,0.0,0.0,0.0,0.0,0.0,3.6073312040000003,1.666306062,8.293544019,4.928958663,1.139882859,11.409061885,0.910513012,0.0,2.279744406,80.79545442,11.349114509,6.204104435,0.910513012,0.0,195.301870171,7.741179037,4.934990116,3.377961357,4.934990116,0.0,2.467448345,0.0,2.384155735,0.0,39.631745277,8.152293484,1.550997306,0.0,0.833158429,2.467448345,23.300278115,1.550997306,10.619831979999999,0.0,1.550997306,2.279744406,0.0,0.910513012,65.15604400000001,20.046034884,2.6541383830000003,1.550997306,1.139882859,9.99765268,328.36264624,1.139882859,152.950758362,2.467448345,0.0,0.0,11.085139856000001,0.0,2.467448345,0.0,5.2579199,5.486171635,1.820979954,4.966900015,0.0,1.139882859,2.467448345,0.0,4.934990116,1.550997306,0.0,0.833158429,17.394579401,0.0,0.0,11.273881863,0.833158429,0.0,0.910513012,9.077424466,0.910513012,2.279744406,0.0,0.0,26.769097788,0.0,4.10072436,235.810115468,1.139882859,12.33828522,1.139882859,0.833158429,0.910513012,0.833158429,0.0,4.559554603,21.393353536,0.0,0.0,3.37197726,2.467448345,1.666306062,5.0442674190000005,0.0,3.10204103,3.377961357,0.910513012,0.833158429,0.0,118.753604182,0.025262328,0.247645563,0.136333602,0.119760349,0.0,0.21268635600000002,4.420062287,0.132017133,0.001753042,0.013382966,0.16356505300000002,0.0,1.270018312,0.0,0.007229182,0.025996785,1.5890182430000002,0.014208994,0.02160964,0.0,3.0,3.0
223x223,0.0,0.0,4.883611319,16.785057607000002,1.820979954,19.495756363,2.731470392,4.409215561,1.550997306,1.139882859,0.833158429,0.910513012,2.6541383830000003,0.0,0.910513012,1.139882859,0.833158429,0.0,3.3009382900000004,18.717455785000002,1.820979954,1.139882859,0.833158429,0.0,0.0,0.833158429,0.0,1.634632228,0.0,0.0,0.0,1.139882859,1.666306062,8.293544019,2.461510318,1.139882859,11.409061885,2.54514524,0.0,2.279744406,105.08985573,11.349114509,9.473437137,0.910513012,0.0,192.83442182599998,2.8061889210000004,0.0,0.910513012,0.0,0.0,0.0,0.0,4.018787963,0.0,73.93138406099999,4.851935596000001,3.1856295340000003,0.0,0.833158429,0.0,18.365287999,6.454910998,3.217303368,0.0,1.550997306,2.279744406,0.0,0.910513012,65.15604400000001,16.745676996,4.288770611,1.550997306,1.139882859,11.632284907999999,328.36264624,1.139882859,135.457013642,0.0,0.0,0.0,11.085139856000001,1.634632228,0.0,0.0,6.892552128,7.120803863,1.820979954,5.768784372,0.0,1.139882859,0.0,0.0,1.634632228,3.1856295340000003,0.0,0.833158429,23.901870135,0.0,0.0,3.871353251,0.833158429,0.0,0.910513012,6.609976121,0.910513012,2.279744406,1.634632228,0.0,30.007500680000003,0.0,4.10072436,221.241234218,1.139882859,0.0,2.774515087,0.833158429,0.910513012,0.833158429,0.0,4.559554603,27.90064427,0.0,0.0,3.37197726,0.0,1.666306062,2.5768190740000003,0.0,9.640628877,0.910513012,0.910513012,0.833158429,0.0,121.74462248199998,0.025262328,0.194278422,0.136333602,0.064828724,0.0,0.171271281,3.740158569,0.0,0.001753042,0.013382966,0.16356505300000002,0.0,1.289440137,0.0,0.0,0.025996785,1.6405853670000001,0.014208994,0.02160964,0.0,3.0,3.0
224x224,0.0,0.0,1.550997306,15.951899178000001,1.820979954,16.16314235,12.600730955,4.409215561,1.550997306,1.139882859,4.934990116,0.910513012,1.820979954,2.467448345,3.377961357,1.139882859,0.0,0.0,4.102080573,18.717455785000002,1.820979954,1.139882859,0.0,0.0,2.467448345,19.73958204,0.0,1.634632228,0.0,0.0,0.0,3.6073312040000003,0.0,2.461510318,4.928958663,1.139882859,11.409061885,2.54514524,0.0,2.279744406,121.30803166999999,10.51595608,9.473437137,0.910513012,0.0,195.301870171,6.074872975,4.934990116,3.377961357,4.934990116,0.0,2.467448345,0.0,3.1856295340000003,0.0,70.534905556,8.12061965,3.1856295340000003,0.0,0.0,2.467448345,23.300278115,6.454910998,8.953525918,0.0,1.550997306,2.279744406,0.0,0.910513012,65.15604400000001,17.514957367,3.4556121820000003,1.550997306,1.139882859,1.634632228,328.36264624,1.139882859,169.78026384199998,2.467448345,0.0,0.0,10.251981427,1.634632228,2.467448345,0.0,6.892552128,6.287645434,1.820979954,5.736781047,0.0,1.139882859,2.467448345,0.0,6.569622344,3.1856295340000003,0.0,0.0,28.003701822,0.0,0.0,11.273881863,0.0,0.0,0.910513012,9.077424466,0.910513012,2.279744406,1.634632228,0.0,28.277352410000002,0.0,4.10072436,278.190474708,1.139882859,12.33828522,2.774515087,0.0,0.910513012,0.0,0.0,4.559554603,30.336182715999996,0.0,0.0,3.37197726,2.467448345,0.0,3.377961357,0.0,9.640628877,3.377961357,0.910513012,0.0,0.0,136.164097142,0.0,0.28279488,0.06168865700000001,0.107668637,0.0,0.236436557,4.796269033,0.132017133,0.0,0.013382966,0.145647039,0.0,1.86523616,0.0,0.007229182,0.0,1.33260869,0.010678902,0.004902438,0.0,3.0,3.0
225x225,0.0,0.0,3.332614013,13.732654371000002,0.0,19.562476024000002,9.869260563,7.622403332999999,0.0,1.139882859,8.134330794,0.0,0.833158429,2.467448345,2.467448345,1.139882859,0.833158429,0.750048159,6.518434794000001,19.575856560000002,2.250124519,11.122722495,3.296298042,0.0,2.467448345,21.322788627999998,0.750048159,1.634632228,0.0,0.0,0.0,3.6073312040000003,1.666306062,5.832033701,2.467448345,1.139882859,13.526030971,1.634632228,0.0,2.279744406,138.80962162999998,12.965248599000002,3.269332702,2.463139613,0.0,271.91766158499996,7.741179037,9.861240548,2.467448345,9.861240548,0.0,2.467448345,0.0,2.467790657,0.0,74.66969875699999,10.699068019,2.384680387,0.750048159,0.833158429,2.467448345,21.914238806,5.653961851,9.068834674,0.0,2.463139613,6.0300330540000004,0.0,0.750048159,38.062800859,20.404459076,4.717915176,0.0,1.139882859,11.632284907999999,241.1039623,1.139882859,171.73971093100002,4.833630594000001,0.0,0.0,6.532621538,2.384680387,3.217496504,0.750048159,6.892552128,7.181054789,0.750048159,8.236232717,0.0,1.139882859,2.467448345,0.0,9.032761957,8.17701675,0.0,0.833158429,27.026851334,2.463139613,0.0,8.542411471000001,0.833158429,0.0,1.61613409,8.916959613,0.0,3.0297925649999997,3.250766318,0.0,32.752617203,0.0,5.395993578,279.462163392,1.139882859,12.33828522,2.774515087,0.833158429,0.0,5.44947681,3.213187772,4.559554603,28.728478131999996,0.0,0.0,1.61613409,2.467448345,4.129445675,4.883802566000001,0.0,6.538587847,4.930587958,0.750048159,0.833158429,0.0,153.83850095,0.03121234,0.28923269799999995,0.132384446,0.14888032099999998,0.0,0.21543216599999998,6.058325245,0.132017133,0.001753042,0.0,0.18103106200000002,0.0,1.65813078,0.0,0.007229182,0.032766401,1.880772362,0.016298421,0.016707202,0.0,4.0,4.0
226x226,0.0,0.0,4.883611319,13.732654371000002,0.0,21.029884826,9.869260563,4.353070631,1.550997306,1.139882859,8.134330794,0.0,0.833158429,2.467448345,2.467448345,1.139882859,0.833158429,0.750048159,4.883802566000001,19.575856560000002,2.250124519,11.122722495,3.296298042,0.0,2.467448345,21.322788627999998,0.750048159,0.0,0.0,0.0,0.0,3.6073312040000003,1.666306062,7.3830310070000005,4.018445651,1.139882859,13.526030971,0.0,0.0,2.279744406,107.88857607999999,12.965248599000002,6.204104435,2.463139613,0.0,273.46865889099996,7.741179037,9.861240548,2.467448345,9.861240548,0.0,2.467448345,0.0,2.384155735,0.0,61.800356397,10.615433097,2.301045465,0.750048159,0.833158429,2.467448345,25.016279836,2.301045465,10.61983198,0.0,4.014136919,6.0300330540000004,0.0,0.750048159,38.062800859,26.524904452999998,3.083282948,1.550997306,1.139882859,9.99765268,241.1039623,1.139882859,185.49274601099998,4.833630594000001,0.0,0.0,6.532621538,0.750048159,3.217496504,0.750048159,5.2579199,10.199435767,0.750048159,4.966900015,0.0,1.139882859,2.467448345,0.0,7.398129729,8.093381828,0.0,0.833158429,23.339648089,2.463139613,0.0,8.542411471000001,0.833158429,0.0,1.61613409,8.916959613,0.0,3.0297925649999997,1.61613409,0.0,29.232237401,0.0,5.395993578,263.930092482,1.139882859,12.33828522,1.139882859,0.833158429,0.0,5.44947681,3.213187772,4.559554603,31.245109032,0.0,0.0,3.1671313960000003,2.467448345,4.129445675,4.883802566000001,0.0,3.10204103,4.930587958,0.750048159,0.833158429,0.0,149.8648347,0.03121234,0.30124327399999995,0.14745329499999998,0.144728155,0.0,0.246695424,5.483541033,0.132017133,0.001753042,0.013382966,0.18103106200000002,0.0,1.456775643,0.0,0.007229182,0.032766401,1.831354959,0.016298421,0.02160964,0.0,4.0,4.0
227x227,0.0,0.0,4.883611319,13.732654371000002,0.0,22.664517054,0.0,7.622403332999999,1.550997306,1.139882859,3.199340678,0.0,0.833158429,0.0,0.0,1.139882859,0.833158429,0.750048159,4.050986449000001,19.575856560000002,2.250124519,11.122722495,3.296298042,0.0,0.0,1.583206588,0.750048159,1.634632228,0.0,0.0,0.0,1.139882859,1.666306062,7.3830310070000005,1.550997306,1.139882859,13.526030971,1.634632228,0.0,2.279744406,132.18297739,12.965248599000002,9.473437137,2.463139613,0.0,271.001210546,2.8061889210000004,4.926250432,0.0,4.926250432,0.0,0.0,0.0,4.018787963,0.0,96.099995181,7.315075209000001,3.935677693,0.750048159,0.833158429,0.0,20.081289719999997,7.204959157,3.217303368,0.0,4.014136919,6.0300330540000004,0.0,0.750048159,38.062800859,23.224546565,4.717915176,1.550997306,1.139882859,11.632284907999999,241.1039623,1.139882859,167.99900129099998,2.366182249,0.0,0.0,6.532621538,2.384680387,0.750048159,0.750048159,6.892552128,11.834067995,0.750048159,5.768784372,0.0,1.139882859,0.0,0.0,4.097771841,9.728014056,0.0,0.833158429,29.846938823000002,2.463139613,0.0,1.139882859,0.833158429,0.0,1.61613409,6.449511268,0.0,3.0297925649999997,3.250766318,0.0,32.470640293,0.0,5.395993578,249.36121123200002,1.139882859,0.0,2.774515087,0.833158429,0.0,5.44947681,3.213187772,4.559554603,37.752399765999996,0.0,0.0,3.1671313960000003,0.0,4.129445675,2.416354221,0.0,9.640628877,2.463139613,0.750048159,0.833158429,0.0,152.855853,0.03121234,0.247876133,0.14745329499999998,0.08979653,0.0,0.205280349,4.803637315,0.0,0.001753042,0.013382966,0.18103106200000002,0.0,1.476197468,0.0,0.0,0.032766401,1.882922083,0.016298421,0.02160964,0.0,4.0,4.0
228x228,0.0,0.0,1.550997306,12.899495942000001,0.0,19.331903041,9.869260563,7.622403332999999,1.550997306,1.139882859,7.301172364999999,0.0,0.0,2.467448345,2.467448345,1.139882859,0.0,0.750048159,4.852128732000001,19.575856560000002,2.250124519,11.122722495,2.463139613,0.0,2.467448345,20.489630198999997,0.750048159,1.634632228,0.0,0.0,0.0,3.6073312040000003,0.0,1.550997306,4.018445651,1.139882859,13.526030971,1.634632228,0.0,2.279744406,148.40115333,12.132090170000001,9.473437137,2.463139613,0.0,273.46865889099996,6.074872975,9.861240548,2.467448345,9.861240548,0.0,2.467448345,0.0,3.1856295340000003,0.0,92.70351667599999,10.583759263000001,3.935677693,0.750048159,0.0,2.467448345,25.016279836,7.204959157,8.953525918,0.0,4.014136919,6.0300330540000004,0.0,0.750048159,38.062800859,23.993826935999998,3.884756747,1.550997306,1.139882859,1.634632228,241.1039623,1.139882859,202.322251491,4.833630594000001,0.0,0.0,5.699463109,2.384680387,3.217496504,0.750048159,6.892552128,11.000909566,0.750048159,5.736781047,0.0,1.139882859,2.467448345,0.0,9.032761957,9.728014056,0.0,0.0,33.948770509999996,2.463139613,0.0,8.542411471000001,0.0,0.0,1.61613409,8.916959613,0.0,3.0297925649999997,3.250766318,0.0,30.740492023,0.0,5.395993578,306.310451722,1.139882859,12.33828522,2.774515087,0.0,0.0,4.616318381,3.213187772,4.559554603,40.187938212,0.0,0.0,3.1671313960000003,2.467448345,2.463139613,3.217496504,0.0,9.640628877,4.930587958,0.750048159,0.0,0.0,167.27532766,0.005950012,0.33639259099999996,0.07280835,0.132636443,0.0,0.270445625,5.859747779,0.132017133,0.0,0.013382966,0.163113048,0.0,2.051993491,0.0,0.007229182,0.006769616,1.5749454059999999,0.012768329,0.004902438,0.0,4.0,4.0
