"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Microglia" "ODMature1" "Pericytes" "Ambiguous" "Inhibitory" "Astrocyte" "Endothelial1" "Endothelial2" "ODImmature1" "ODMature2" "Excitatory" "ODImmature2" "ODMature4" "Endothelial3" "ODMature3" "Ependymal"
"25x525" 0 0 0 0 0 0 5.409733898 12.17043138 0 0 8.114650073 0 0 0 0 0 2.704844633 0 0 9.466464386 0 1.352447825 0 4.057314942 1.352447825 0 0 1.352447825 0 1.352447825 0 0 8.114650073 0 0 1.352447825 0 1.352447825 1.352447825 0 0 0 0 0 0 0 4.057314942 0 0 0 0 0 6.7621137 1.352447825 13.52446017 0 0 0 24.34544963 0 0 9.466464386 1.352447825 0 0 0 0 9.466464386 2.704844633 0 0 0 0 0 0 0 0 0 0 10.81952436 0 0 4.057314942 9.466464386 2.704844633 0 1.352447825 0 0 0 0 0 0 1.352447825 2.704844633 1.352447825 14.87815364 4.057314942 12.17043138 2.704844633 0 1.352447825 1.352447825 4.057314942 0 0 0 1.352447825 0 1.352447825 0 1.352447825 0 0 1.352447825 0 4.057314942 1.352447825 0 0 1.352447825 0 0 0 1.352447825 4.057314942 1.352447825 1.352447825 0 0 18.93425456 4.057314942 0 2.704844633 0 4.057314942 0 1.352447825 0 0 0.013954811 0 0 0 NA 0 0 0 0 0.022028014 0 0 0 0 0 0 0 0 0 0.020165894 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"25x575" 0 0 0 3.859258466 0 1.929611286 2.572810648 0.643198387 0 0 1.929611286 0.643198387 0.643198387 0 0 0 0.643198387 0 0.643198387 0.643198387 0 17.36538343 3.215994154 0.643198387 1.929611286 1.929611286 5.145680804 0 0 0.643198387 3.215994154 0.643198387 6.432073569 0.643198387 0 1.929611286 2.572810648 7.075324814 2.572810648 0 0.643198387 0 0 0 1.286388358 0 0 1.929611286 0 0 0 2.572810648 6.432073569 0.643198387 26.37158836 0 5.145680804 0 15.43614636 0 1.286388358 9.648783561 1.929611286 7.718464429 0.643198387 0 2.572810648 1.929611286 8.361598259 0.643198387 0.643198387 0 0 0 0 0 5.145680804 1.286388358 0.643198387 2.572810648 0 0.643198387 0 8.361598259 0.643198387 0.643198387 0 1.286388358 0 1.286388358 0 0 0.643198387 0 1.929611286 0 5.145680804 0 7.718464429 0.643198387 1.929611286 0.643198387 0 1.929611286 0 4.502499351 0.643198387 0.643198387 0 3.215994154 0 0 0 0 3.859258466 0 0 0.643198387 0.643198387 0.643198387 0.643198387 0 0 0.643198387 1.929611286 0 1.286388358 1.286388358 0 0 10.29015749 0 0 0 0 0.643198387 0 0 0 0.643198387 0.018271058 0 0 0.00186951 NA 0.00034911 0 0 0 0.02203578 0.035509291 0.018510241 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x625" 0 0 0.732886028 6.351887478 0 0.732886028 5.293139047 1.46575544 1.628693795 1.08578721 9.066380198 0.732886028 0 0 0 0 1.275793918 1.628693795 0 0 0.732886028 18.592856158 13.41069419 1.08578721 1.818673238 2.00866333 4.913171043 0 0 6.406002724 12.052030641 0.732886028 16.368178884 2.55154265 0 5.83605687 0.732886028 12.947838711 1.46575544 0 0 0.54290789 8.170555695 0 0.732886028 0.732886028 3.094449235 1.275793918 1.818673238 0.732886028 0 0.54290789 6.921801572 4.017393308 58.49368211 2.931606098 3.82736794 0.54290789 3.990242348 0.54290789 0 6.514844527 8.740525174 4.886132038 0.54290789 6.406002724 4.913171043 5.293139047 14.223623609 0 1.818673238 0 0 0 0.732886028 0.54290789 5.808937841 0 1.08578721 0.732886028 0.732886028 1.46575544 2.741582035 17.560778258 7.057679704 0 3.094449235 0.732886028 0 2.171611618 0 2.741582035 1.46575544 0.54290789 1.818673238 0 17.616798685 1.46575544 18.701632655 3.094449235 0 4.560299893 0.732886028 2.931606098 0.732886028 4.370285763 1.628693795 1.275793918 0 3.82736794 0 1.08578721 0.732886028 0.54290789 13.653767925 0 1.08578721 3.474513988 1.08578721 5.266073347 0 0.54290789 0.54290789 2.171611618 6.37894215 0.54290789 1.275793918 1.08578721 1.628693795 13.57135705 20.35708216 5.130275605 4.207353142 1.628693795 0 4.72311176 1.818673238 0.732886028 0 0 0 0.001347067 0.053964541 0 NA 0 0 0 0.011051552 0.022124739 0.052778483 0.029020436 0 0 0.581503096 0 0.115180072 0 0 0 0.023622916 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"25x675" 2.254467958 1.203281561 14.682965348 1.203281561 1.926240387 10.591885499 7.067597486 1.203281561 2.254467958 2.254467958 5.712119547 0 2.406591042 1.203281561 0 0 1.203281561 3.852549788 0 0 4.508837986 17.137688969 3.457749519 1.203281561 1.203281561 0 3.457749519 1.203281561 0 0 11.27156635 0 21.050105437 0 0 1.203281561 3.129521948 30.352440535 12.038224617 0 0 0 0 1.926240387 1.203281561 0 1.203281561 0 1.203281561 0 0 0 2.254467958 11.795247416 76.51462133 0 6.587299387 1.926240387 28.055878119 0 0 11.27156635 0 0 0 2.254467958 6.915429028 2.254467958 12.474847911 11.27156635 2.406591042 5.778755971 2.254467958 0 0 0 8.361387774 0 1.926240387 19.258372229 0 3.129521948 6.763364905 10.525329431 14.074269006 3.852549788 0 0 0 0 0 0 2.254467958 0 2.254467958 1.926240387 12.931855537 0 23.220211179 9.321967514 0 3.129521948 0 0 3.852549788 3.457749519 2.254467958 12.542120876 1.203281561 3.457749519 0 0 2.254467958 0 17.355250404 0 1.203281561 14.554562073 3.457749519 1.203281561 0 0 0 1.926240387 16.874980492 14.444763103 13.089383094 1.203281561 17.441455208 0 22.824545391 1.203281561 0 3.129521948 1.203281561 8.270959403 2.254467958 0 0 4.332831429 0.035090112 0 0.049075591 0.005327587 NA 0.032458569 0.013036749 0 0 0.016141761 0 0.127150739 0 0 0.022644324 0 0.068766912 0 0.029359764 0.044155218 0.012781361 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
"25x725" 0 0 2.432100527 7.487333823 0.810714586 1.923473779 0 0.810714586 0 0 4.959744658 0 1.923473779 0 0 0 1.621440471 4.86421656 0 0 7.789415596 4.959744658 3.846962409 2.225521938 0 0 1.112759193 0 0 1.112759193 0 0 0.810714586 0 0 0 0 24.717742791 5.67498048 0 0 0 6.072488392 0 0 0 1.923473779 1.621440471 0 14.46678327 0 1.112759193 1.112759193 0 4.355631876 0 5.770404714 0 7.487333823 0 5.67498048 6.883148448 5.261762507 0 0 0.810714586 0.810714586 0.810714586 12.955751329 1.621440471 0.810714586 0 1.112759193 0 0 0 2.225521938 0.810714586 3.54485972 5.976975753 0 0 2.225521938 4.959744658 6.279111886 0.810714586 0 0 0 0.810714586 0 1.112759193 1.112759193 1.112759193 1.112759193 0 10.936706241 0.810714586 11.843005544 0.810714586 48.944251873 0 0 2.734199664 0.810714586 1.112759193 0 1.112759193 0.810714586 3.338304187 0 0 2.225521938 0 2.225521938 0.810714586 0 8.107097791 1.112759193 15.783689907 0 0 1.112759193 3.846962409 5.468394621 8.107097791 12.16133671 0 1.112759193 0.810714586 6.374585023 0 0 1.112759193 0 3.242872683 1.621440471 0 1.112759193 0.810714586 0.048637133 0 0.016097116 0.003388225 NA 0.014820613 0 0.019441009 0 0.04454888 0.018886012 0 0.017452399 0 0.020201599 0 0 0.147331718 0.14834347 0.023993545 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
"25x775" 0.43027649 0.926282592 1.356559082 7.625993998 1.786869668 3.705112371 9.337833119 30.776526033 0 0.43027649 11.396626611 0.43027649 1.993288211 0 0 0 3.077729536 1.356559082 1.852528551 0 5.707673609 6.493343166 7.898098476 4.003975495 5.163536895 1.993288211 3.78018083 0 1.852528551 0 0.43027649 1.562977625 8.345807466 0.43027649 0 4.733238387 1.290867653 12.556267028 3.78018083 2.581789013 0 0.43027649 0.43027649 0 0 0 2.282805041 0.860587076 1.356559082 0 2.581789013 0.43027649 8.868649266 5.491904394 60.44187795 0.860587076 3.639440094 0.43027649 25.721425573 1.356559082 2.058983727 6.22117466 15.401550093 2.919570803 0.860587076 15.176781822 3.938366433 0.860587076 17.736688921 0.926282592 0 1.290867653 0 1.356559082 0 0.926282592 4.995980024 4.368604234 1.132701135 5.904792061 2.282805041 0 17.503660985 2.217150245 3.911554153 2.489260217 5.839077621 1.786869668 0.860587076 0.43027649 2.919570803 2.423568788 0.926282592 0 3.845816762 3.284148079 16.494491961 1.132701135 20.002040888 3.284148079 0.43027649 4.978467594 0.43027649 6.971774009 0 20.932678129 0.926282592 5.567018699 3.872591463 9.505418374 0.926282592 0 0 1.721197103 7.147434013 0.926282592 1.786869668 0.43027649 1.562977625 2.647479695 0 0 0.860587076 3.508071605 5.501305369 0.43027649 4.482502212 4.135388861 2.151446944 0.926282592 12.986565536 2.265351967 0.43027649 4.117880518 0 3.415506176 1.786869668 7.898098476 0.43027649 0 0 0 0 0 NA 0.036713571 0 0 0 0.028711708 0.028039086 0.070081855 0 0 0 0.022527508 0 0 0 0 0.008679513 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0
"25x825" 0.690168487 1.360214773 0 8.261905002 4.960136151 0.722225439 13.764120633 44.793069153 2.232261726 1.412393926 11.443143277 0 1.360214773 0 0 0 3.971071209 1.477237074 1.327428577 11.55451674 0.755011635 34.841034574 16.676647623 1.985548648 3.430721124 10.401125545 6.065522786 3.430721124 1.412393926 4.94076072 67.791101078 0.755011635 13.559066709 2.707774087 0.755011635 4.588223807 0.755011635 22.221400411 4.958712081 1.295371625 0.722225439 0.755011635 23.623017533 0 0 0.690168487 25.952883949 2.889679888 0.605203138 0.722225439 0.722225439 2.954536053 17.430375135 6.456786911 155.43321356 2.804714539 5.642969485 0 30.840130194 0.755011635 2.017597064 12.510336737 34.763675886 4.250599879 2.889679888 21.526578312 12.475532362 7.810474518 31.280182087 3.377168902 0.722225439 0 1.444499766 0 0.722225439 0 7.965377919 0.690168487 2.082440212 5.075768691 1.327428577 1.985548648 8.05173373 12.647357039 16.199090469 5.155528293 1.327428577 20.255201503 1.477237074 0.605203138 0.605203138 5.004922622 5.577373676 0 6.373290091 3.67675873 35.804629108 3.0201291 56.581865016 6.989757128 0 7.192398424 1.444499766 4.985629242 1.932671898 4.314754135 7.849093878 4.555486499 0 8.103177074 4.333471761 1.965458094 1.445180122 0 21.77648025 1.477237074 2.049702904 0.605203138 0.690168487 4.164982512 0 0.605203138 4.141028365 1.360214773 9.763886536 7.485417627 1.327428577 0.722225439 7.412388115 4.746231503 34.329892839 12.013611086 18.055551917 4.270017752 3.526937216 12.171913351 0.605203138 0.690168487 0 2.654946225 0.005667465 0.04962818 0.249763419 0 NA 0.067694532 0.014249962 0 0.029758663 0.027643444 0.128063116 0.032882692 0.014611078 0 0.087523358 0 0.86105895 0 0.167710002 0 0.002406329 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"25x925" 0.522369239 0.522369239 3.134185886 31.34446709 5.214404125 0 16.701157839 2.611769282 0 0 1.044701897 1.562477142 0 0 0 0 2.607179039 1.044701897 2.08944167 0.522369239 0.522369239 5.214404125 8.861635624 2.084846381 0.522369239 8.34398575 1.567083528 0.522369239 0 0.522369239 1.567083528 0.522369239 1.044701897 3.12956067 0 1.567083528 0.522369239 11.464725828 1.044701897 2.08944167 0 0.522369239 0 4.687481539 0.522369239 0.522369239 16.709780332 1.562477142 0.522369239 0 0 0 30.21672632 4.169664352 14.10427903 1.562477142 1.562477142 0 66.73352351 0 0 0 45.88586639 0 0.522369239 1.562477142 3.656504211 6.254565067 36.485779672 4.701248881 0 0 1.044701897 0 0.522369239 1.567083528 1.562477142 0 0.522369239 3.134185886 0 1.562477142 16.15204364 4.687481539 0 0 2.08944167 0.522369239 1.562477142 0.522369239 0.522369239 0.522369239 0 0 0 0 22.412206518 0.522369239 53.6802763 5.745901569 2.084846381 16.692384249 0 3.656504211 13.031788369 10.97016123 1.562477142 10.946500626 0.522369239 0 0.522369239 0 0.522369239 3.651918812 14.076533039 0.522369239 1.562477142 0 3.12956067 23.444132398 0 0 0 1.567083528 0.522369239 0.522369239 1.567083528 0 12.504215628 0 39.6442302 3.651918812 8.861635624 2.084846381 0 5.214404125 2.084846381 1.044701897 0 0 0 0 0 0 NA 0 0.001123509 0 0.077998111 0.132661138 0.038422286 0.679423033 0.213972923 0 0 0 0.332631271 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"25x975" 0 0 2.419726559 3.597249324 0 1.86684918 8.709489505 0 0 0 6.706300655 5.119359151 0.76108371 0 0 0 1.658642849 1.313971231 0 0 26.63757919 19.091959546 3.941938565 0.76108371 4.423004939 11.41652308 5.255877137 0 0.552887521 0.76108371 22.67009495 0 4.631207496 1.86684918 0 1.10576547 0 8.853105577 8.846003822 0 0 0 6.088755545 0 0 2.62796825 1.313971231 2.075090301 0.76108371 0 0 1.10576547 7.187286725 7.539129651 24.953390666 5.119359151 3.525433742 0 10.447204318 0 1.10576547 1.658642849 14.870171094 0 4.56647163 6.081577298 9.822444169 1.10576547 0.552887521 0 1.313971231 0 1.313971231 0 0.76108371 0 3.870123786 0 0 1.86684918 0 0.552887521 10.231648528 1.52220278 0.76108371 8.501256126 4.078361563 1.313971231 0 9.399201658 0.76108371 0 7.402712974 0 0.76108371 1.658642849 7.050952196 0 11.682497374 0 1.313971231 1.86684918 0 0 0 0 2.283295716 0.552887521 1.313971231 2.211515334 0 0 0 3.044361803 7.747398394 0 0 0.552887521 1.86684918 4.703004652 0 0 0 0 2.972599044 0.76108371 0.552887521 1.10576547 1.313971231 1.52220278 5.392326566 0 0 0 0.76108371 14.0437507 2.211515334 0.552887521 1.313971231 0 0.085553737 0.093062512 0 0.009868207 NA 0 0 0 0 0.044111333 0.016307897 0.013969986 1.058543269 0 0 0 0 0 6.263567889 0 0.161994306 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"25x1025" 2.619678515 0 25.803843743 19.703907605 2.379705349 17.616814567 24.67438208 8.336773556 0.481494352 5.239359362 1.114245508 0 0 0.481494352 0 0.632751156 1.595749802 15.974923223 1.265478787 0 0.962998646 11.891668039 8.823661828 0.962998646 1.114245508 3.975437019 4.366651654 0.632751156 0.632751156 4.759449512 3.851991149 1.265478787 3.824249253 0.481494352 0.632751156 0.481494352 0.481494352 70.027379708 10.720113736 2.619678515 0 0 8.666961746 0 0 0 18.763721211 5.027210962 0 0 2.407532447 2.619678515 8.790492255 5.480888158 86.5388409 2.379705349 4.366651654 0 7.441621412 0.481494352 59.267995492 16.155480154 24.54028167 0 0 1.444499766 30.416642249 6.203983313 44.353617645 1.898210997 0 0 0 0 0 0 0.632751156 3.733924023 1.114245508 18.731035175 0.632751156 0.481494352 1.595749802 9.030405254 1.114245508 0.962998646 6.774175721 0 0.481494352 0.962998646 1.114245508 18.403285359 0.481494352 0 3.012431605 1.926038256 15.853065203 3.796450866 32.600746948 10.475045501 136.19653653 3.975437019 0.632751156 4.999383864 25.22386177 13.701179331 0 4.999383864 0.632751156 3.673011234 0.632751156 0 1.265478787 3.493935899 9.546673878 0.632751156 0.632751156 1.746973139 2.077250922 1.595749802 0.632751156 0 0 0 5.571237907 18.594467954 43.240803813 0 3.975437019 0.632751156 34.303567913 0.962998646 0 10.075004553 4.484742305 10.205582279 46.27427916 0 0.632751156 16.832849078 0 0.069136799 0.009692894 0 NA 0 0.067677872 0 0.27740472 0.263004385 0.176446519 0.015951089 0.561763386 0.68089374 0.013750777 0 1.572375427 0 0.028762204 0.020136296 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0
"25x1075" 0 0 14.841167395 14.037427673 6.011807749 27.33348528 14.802197923 0 0 0 1.758099947 0 0 0 0 0 2.831285912 5.213323764 0 0 1.952228714 21.048205234 2.382052301 0 5.856618719 5.387895184 3.26109505 0 0 0.879057198 1.502995103 0 8.025005059 2.831285912 1.952228714 5.387895184 0 31.105377679 9.762173769 0 0 9.762173769 11.286031465 0.879057198 0 0 8.53529657 0.879057198 0 0 1.952228714 0.879057198 17.203674644 2.382052301 53.28212449 0 2.831285912 0 5.643038891 0 0.879057198 4.958127757 31.47482961 0 0 17.766757957 10.681665303 2.382052301 13.780768887 0 1.502995103 0 2.382052301 1.952228714 0 0.879057198 4.958127757 1.758099947 3.455223817 36.922670733 0 0.879057198 5.019162176 0 0 11.225237446 4.589368562 1.952228714 0 4.140134951 5.387895184 3.904446484 2.382052301 0 6.522066116 3.884956241 18.43274395 0 17.652907936 8.219166647 0.879057198 8.904068439 0 31.837840062 13.432421306 12.02266894 0 5.019162176 0 4.508837986 0.879057198 0 3.455223817 3.26109505 7.401129496 4.508837986 0.879057198 3.516167073 3.884956241 3.884956241 0 1.952228714 0 0 5.407441587 0 3.904446484 0 0 4.334281015 33.717971553 0 0 0 4.783503682 1.758099947 0 0 0 16.497870158 0 0 0.021445266 0 NA 0.076465731 0 0 0 0.00859962 0 0 0.044407544 0 0.013431035 0 1.456305497 0 0.041980859 0.00467663 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0
"25x1125" 0 0.603319225 2.67671528 41.920824693 1.809959109 0 2.850569059 0.603319225 0.520302466 1.206632448 12.607718832 0.603319225 0.520302466 0 1.123621691 0.520302466 1.726934914 0.603319225 0 0 2.601554574 24.816926997 3.891230843 0 0 5.346832642 8.128833266 3.800336971 0 0 3.891230843 1.123621691 1.04060995 1.809959109 0 4.486674389 1.206632448 7.782371837 1.643929175 1.206632448 0 5.873758077 6.764079971 0 0 1.123621691 1.560943517 0 0.603319225 0.603319225 29.4438799 2.850569059 6.90780191 1.643929175 74.81069413 1.643929175 4.840978022 0 2.601554574 0.603319225 5.353455611 6.847011626 21.597523197 0 0 5.867140126 29.708036976 8.732139098 25.264850117 3.974208458 4.320644455 5.353455611 0 0.603319225 0.603319225 1.206632448 1.560943517 0 0 21.942730879 0 0.603319225 10.285244 10.92614266 8.57403908 0 5.369131679 1.643929175 0 5.873758077 0.520302466 0 2.164262742 0 2.164262742 8.717695138 10.021784783 0 17.104110531 3.287904182 0 3.287904182 0.603319225 5.881589079 0 6.575764172 0 3.891230843 0.603319225 1.809959109 9.571087861 0 1.123621691 14.508294901 16.335165175 0 0 1.643929175 4.403650194 13.612089065 0 0.603319225 0 77.546696844 6.658679489 6.764079971 1.123621691 0 0 1.643929175 26.576320435 0 5.28608819 1.643929175 1.206632448 6.990781058 1.643929175 0 0 21.41300046 0 0.036777923 0.030825069 0 NA 0.173435331 0.017930905 0 0 0.021921415 0.063544548 0 0.062116119 0 0.042810642 0 0.038529889 0.026578111 0.034377345 0.028363024 0.007825721 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0
"25x1175" 5.35475362 2.323384847 0.66674822 6.534948477 0 1.563235787 8.064393728 26.146008043 0 0 7.41845014 1.792929672 0.896487567 0.448238205 0 0 2.052568018 1.333458062 0 14.6675107 36.981622788 30.63327952 3.126387734 0.937581593 6.942033037 13.885352182 6.824471646 5.095112694 1.114986425 0.937581593 1.563235787 0.937581593 2.459677892 0.937581593 0 1.563235787 0 14.494631066 4.865384453 0 0 0.448238205 8.368896389 0 0 0 2.011462886 3.479512883 0.937581593 1.114986425 27.19031963 1.563235787 20.535710957 3.80436248 0.937581593 2.011462886 3.656842909 0 16.351836556 1.875146642 3.261002868 2.68943616 29.020962738 0.448238205 2.459677892 0.66674822 23.630666048 10.73356852 25.872103067 0 2.448436777 4.198636233 0.448238205 0.937581593 0 2.812764663 2.000198572 0.66674822 0.896487567 8.39729151 0.448238205 1.114986425 15.734955882 7.586312123 6.023147695 1.114986425 0.448238205 0.448238205 4.011706983 3.333711535 0.937581593 1.563235787 5.126641207 0 1.114986425 1.344714666 22.032091965 0 26.247518513 14.02332415 0.937581593 7.597610981 1.385819798 0.448238205 17.839750741 3.333711535 0 5.408653915 56.25323094 15.670007117 2.000198572 0 0 5.625520468 12.516801581 0.448238205 0 3.479512883 1.385819798 25.071977589 0 0.937581593 0 21.031833066 10.473824209 4.334824534 1.563235787 0.448238205 4.689634732 3.333711535 14.735610423 0.448238205 13.21864234 2.052568018 2.282296259 7.679753219 1.875146642 0.66674822 0 5.625520468 0.035187153 0 0.011572234 0 NA 0.020491462 0 0 0 0.044416734 0.036501655 0.353079529 0.344218908 0 0 7.23e-07 0 0 0.767181163 0 0.016726165 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0
"25x1225" 0.461537625 0.461537625 2.640594528 27.736132615 3.563667316 2.640594528 15.22930791 8.769222477 0.461537625 0.461537625 4.615390979 0 0.461537625 0 0 0 0 0.461537625 0 0.461537625 0.923091729 16.230615366 0.461537625 0.923091729 0.923091729 8.973491173 5.281127507 0 0 0 2.179040424 0.923091729 0.923091729 0 0 1.846164517 0 6.923006277 0.923091729 0.461537625 0.461537625 0 10.357969267 3.563667316 0 0.461537625 13.84567675 0.923091729 0 0 0 0 21.329899502 3.10212729 60.24496286 0 2.307729603 0 0.461537625 0.461537625 0 7.71753439 35.12192527 2.640594528 0.923091729 7.921684111 12.869945835 6.000031591 15.305690116 10.895110902 2.179040424 0 0.923091729 0 0 0.461537625 1.846164517 1.717502799 0 2.769207095 0 0.461537625 12.075483293 22.950601709 0.461537625 0 6.332893778 0.923091729 0.461537625 6.204170085 0.461537625 0 0.461537625 0.461537625 0.461537625 8.254538735 18.740594399 0.461537625 36.02036596 2.307729603 0.461537625 4.153828942 0 0.461537625 3.563667316 8.307649058 0.461537625 6.537101507 0 6.665738678 5.614014641 0 2.769207095 8.050353969 8.511833749 1.717502799 0.461537625 0.461537625 1.846164517 6.332893778 0 0 1.717502799 0.461537625 4.486709894 0 0 0 0.923091729 0.461537625 14.383050991 1.846164517 7.127308685 2.640594528 3.896500615 5.409848494 0.461537625 0.461537625 0 0.461537625 0 0.122973063 0 0 NA 0.209900614 0 0.212126651 0 0.022484657 0.022637231 0.021196929 0.110902643 0 0 0 0.23523617 0 0 0.012487336 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"25x1275" 0 0 2.526969338 43.447117066 4.921749063 0.771332129 10.79777203 3.298262465 0 0 4.153605989 1.755690008 0.771332129 0.771332129 0 0 0.984357879 0.771332129 1.755690008 3.595293501 0 20.85577416 1.755690008 4.795950476 0 2.526969338 2.313904586 1.626636651 0 0 6.170509244 0.984357879 0.771332129 2.526969338 0 0.771332129 0.984357879 8.910476125 1.542611459 0 0 0.771332129 8.139166094 0 0 30.90803061 0 0.771332129 0 0 0 0 17.346157744 0 99.97381139 0 2.39796878 0 0 1.755690008 22.688851349 3.856573883 20.033652666 0 7.1099129 16.5722078 7.448665938 7.580846423 8.433029262 1.96865685 0.984357879 0.771332129 0 0 1.626636651 4.795950476 1.542611459 3.16924811 1.755690008 5.483210534 0 0 35.448965825 0.771332129 0.984357879 6.941819275 0.771332129 1.542611459 0 0 0 0 1.542611459 4.880036203 0 5.480030641 6.251323768 0 25.560677185 8.17508808 2.526969338 1.542611459 4.880036203 1.755690008 0 4.627817427 0 2.526969338 0 0.771332129 7.874829126 0 0 8.219959065 6.464360522 0 0 71.697130058 0 3.085262806 0 0.771332129 0 0 6.038291802 0.984357879 4.024671146 0.771332129 0 3.856573883 16.786081233 2.526969338 6.170509244 4.237696896 6.677386608 6.251323768 0 4.627817427 1.626636651 29.28307694 0.022540457 0 0.018478581 0 NA 0.405552598 0.014771123 1.081596869 0 0.013781122 0 0 0 0 0 0 0.146140872 0 0.016090755 0.003653261 0.075921299 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0
"25x1325" 0 0 5.278703864 54.94709613 0 0 8.445827278 0 0 0 0 2.111501395 1.055748585 0 0 0 1.055748585 0 1.587557444 0 2.643306029 8.993535573 1.055748585 2.111501395 0 2.111501395 3.699058839 0 0 1.587557444 15.866605487 0 1.055748585 0 0 0 0 22.741607374 0 1.055748585 0 0 19.02714109 0 0 6.350383523 0 0 0 0 0 0 28.037183789 2.111501395 40.15851937 0 1.587557444 1.055748585 0 0 0 0 34.35659725 0 0 5.818501512 3.175129975 0 41.23059204 0 3.175129975 1.055748585 0 0 0 3.175129975 0 0 0 3.699058839 0 0 14.281601007 0 2.643306029 0 0 0 1.055748585 4.762752927 0 1.587557444 1.055748585 0 0 2.643306029 5.818501512 0 8.461884918 2.643306029 1.587557444 6.350383523 6.350383523 3.699058839 0 8.461884918 0 5.810557133 7.406132108 3.175129975 5.818501512 0 0 0 14.272278326 1.055748585 0 22.22736796 2.643306029 0 0 0 0 1.587557444 4.754811711 3.167254267 2.643306029 0 0 0 16.375218677 1.055748585 0 1.587557444 1.587557444 1.587557444 0 0 0 4.762752927 0 0 0.010703105 0 NA 0.254859346 0 0.489568963 0 0.032401867 0.003119563 0 0.05770834 0 0.031590881 0 0 0 0.002678956 0.026258736 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
