"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "ODMature2" "ODImmature1" "Inhibitory" "Excitatory" "Microglia" "Ambiguous" "Astrocyte" "Endothelial2" "Endothelial3" "Endothelial1" "ODMature1" "ODMature4" "Pericytes" "ODMature3" "Ependymal" "ODImmature2"
"25x675" 0 0 0.628095965 10.04841554 0.628095965 0 5.024624728 1.884230732 0 0.628095965 8.793095733 1.256160544 0 0 0 0 0 1.256160544 0.628095965 0 8.165158923 12.56125867 6.908971308 1.884230732 0 0.628095965 0.628095965 0 0.628095965 1.256160544 2.512367905 0.628095965 0.628095965 0 0 0 0 12.56125867 0 0.628095965 0.628095965 0 7.536896183 1.256160544 0.628095965 0 0.628095965 0.628095965 0 8.793095733 0 1.256160544 3.768480379 0.628095965 0 0 1.884230732 0 10.67615899 0.628095965 0.628095965 23.86566051 15.07311308 0 0.628095965 0 3.768480379 3.140378074 23.23817965 0 1.256160544 0 0.628095965 0 0 0 3.768480379 1.256160544 1.256160544 1.256160544 1.256160544 0.628095965 5.652731562 13.19057522 5.024624728 0 5.652731562 4.396597154 0 0 0 0.628095965 2.512367905 0 3.140378074 0 5.652731562 0 19.46915902 4.396597154 0 0.628095965 0 1.256160544 0 3.768480379 1.256160544 0.628095965 0 5.024624728 0.628095965 0.628095965 0 0 3.768480379 0 0 0.628095965 0.628095965 17.58660203 0 0 0 0 0 1.884230732 0.628095965 0 1.256160544 0 6.280815065 0.628095965 0.628095965 1.884230732 0 2.512367905 0.628095965 1.256160544 0.628095965 0 0.161098329 0 0 0.003386838 NA 0 0 0 0 0.000586433 0 0 0 0 0 0.309392955 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"25x725" 0.47540075 0 1.109092064 4.754001887 0 0.47540075 4.119797509 12.011528587 0 1.109092064 9.793386151 1.109092064 0 0 0 0 1.109092064 0.950787661 0 0 4.406116878 31.755057109 4.119797509 1.109092064 0 22.882326174 8.208789851 1.109092064 0 1.584478975 27.568520727 0.633691314 27.793526814 5.832332547 0 15.149621788 1.109092064 26.813948868 9.507514549 0.47540075 0 1.109092064 29.883689838 0.47540075 1.109092064 0.950787661 0.47540075 6.62434483 0.633691314 0.47540075 0 0 30.168053974 8.812139898 197.1397828 1.584478975 4.406116878 0 10.933370176 1.109092064 0.633691314 11.061641968 19.396659501 0.950787661 7.733908712 20.062142307 5.387229757 2.059910317 4.9118337 0 0.47540075 0 1.109092064 0 1.109092064 0.47540075 0.950787661 0 0.633691314 3.010242697 0 0.633691314 1.584478975 1.901616419 18.476992407 27.764810116 0.633691314 1.267409699 0 0.950787661 5.198125827 1.109092064 5.515195103 0 1.584478975 2.85238781 14.705587733 1.109092064 29.72624895 31.24898074 4.406116878 5.515195103 5.039808192 4.881503789 0 4.752984969 0.47540075 1.584478975 0.633691314 6.971694448 0.633691314 0.633691314 0.47540075 107.15942676 22.881894406 0 0 0.950787661 4.9118337 11.822413187 0.633691314 0 1.109092064 4.564407442 8.683701097 7.416795252 0 0 1.584478975 0 74.70411821 0.633691314 0 72.377860318 0.47540075 3.96151939 2.37648272 1.267409699 0.47540075 0.47540075 0 0 0 0.540091439 NA 0 0.007397168 0.102140958 0.016845334 0 0 0 1.497858999 0 0 0 0 5.783886282 0 0.000245394 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x775" 1.351201874 0 7.646731498 9.029949611 1.99616817 5.174767537 6.968982218 9.512220838 2.94231576 3.83871414 15.755672092 1.431644038 1.612202995 0 0.715813182 0.752386908 1.243772695 3.310775497 0.715813182 0 0 12.943290961 7.220354358 2.226502578 1.431644038 18.599147579 10.162218627 2.103588782 0 1.243772695 22.423097678 1.698572502 15.909244549 0.752386908 0 4.621713116 1.99616817 20.81102393 20.532712784 3.080411652 0 0.491385787 0.715813182 0.859816087 0 19.084568591 3.043847033 2.558388589 0.98275932 0.859816087 0.859816087 1.243772695 7.548494071 12.278099199 94.92707944 5.444879657 5.126356462 0.715813182 42.202623384 1.243772695 12.46111187 3.664111874 7.373893474 0 0 16.340468403 8.197153011 7.352923905 22.843525206 0 1.99616817 0 2.414403358 0 0.752386908 4.582882416 2.936426421 0.491385787 1.842575407 16.197187659 0.715813182 1.959585877 70.07342946 26.017129637 9.504865738 0.491385787 4.928880733 1.243772695 0.752386908 6.766882675 0.98275932 3.130217729 3.203354885 3.498660283 4.216696958 8.46998569 28.769614848 1.46820009 39.574539687 10.041991816 1.243772695 2.963341181 1.46820009 1.959585877 1.47411567 3.239926124 0 5.066939776 2.210954273 8.249256806 0.752386908 5.113098903 3.498660283 0 15.383086266 0 1.207198969 64.054833338 5.009361179 1.735146228 0.752386908 0.715813182 0.752386908 1.46820009 2.978898053 5.399256832 7.690718146 3.418140988 19.837844957 1.46820009 25.173123192 2.748552591 5.405160253 4.069128334 0.859816087 9.226096864 0.98275932 7.262798975 0 27.355565532 0.13085836 0 0.042063058 0.145813293 NA 0.000321193 0.010659819 1.433212859 0.126661628 0.087401471 0 0.045734456 0 0.032012601 0.110266712 0.12148171 0.010703803 0 0 0.024662872 0.03975499 0 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0
"25x825" 0.384044328 0 2.123016598 0.485422507 5.035624022 3.195197652 5.115372452 1.3549235 0.384044328 0.869466835 14.700320822 1.536179571 0.384044328 0 0.384044328 0 0.970879172 0.970879172 0.485422507 1.92018254 3.07230221 13.831922549 8.614777074 1.253494725 1.92018254 1.253494725 1.253494725 0.869466835 1.73895139 1.456292035 29.410480765 0.384044328 2.688247018 1.94171097 0 3.65912619 0.970879172 10.071207627 2.811169762 9.100195088 0 0 7.984992175 0 0.384044328 0.485422507 0.768072218 1.94171097 0.384044328 4.224443057 0 0.768072218 10.491962451 6.006505179 51.29497132 4.854367753 2.123016598 0 19.759283177 0.768072218 1.253494725 7.419652441 8.187643847 1.637559933 0.869466835 23.93951154 2.709783188 4.064688321 12.215027401 0 0.384044328 0.384044328 1.3549235 0.768072218 0 0 0.768072218 0.384044328 1.637559933 4.934227926 0.485422507 0.970879172 19.801423778 0.384044328 1.456292035 2.507058743 0.384044328 1.536179571 0.970879172 0.384044328 0.970879172 1.152137426 0.384044328 0.485422507 2.021602078 8.737780929 18.82336623 0 21.250132815 7.723872639 0.384044328 1.637559933 0.970879172 2.507058743 0.768072218 3.963305005 0.768072218 4.73135338 0 9.260098712 0 0.485422507 0.869466835 4.992527007 7.057081313 0 2.224364253 1.94171097 2.224364253 11.05614888 0 0 0 1.94171097 7.80373755 0.768072218 0.970879172 0 6.673062241 0 20.743384595 0.384044328 0.869466835 29.307589614 0 3.680623113 0.869466835 3.398048355 0.384044328 1.92018254 0.059169144 0 0 0.006531567 NA 0 0.002975793 0.108435994 0 0.02198189 0 0.041379442 0.221059987 0 0 0.091065967 0.017781143 1.417482309 0 0.000757261 0.011555463 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x875" 0 0 25.332910411 9.018879083 1.222030419 22.726855157 7.065471702 1.222030419 1.394252778 0.611016543 17.823806108 1.833022345 0 0 0 0 1.222030419 2.219992038 0 0 0 8.867993696 5.232490773 1.833022345 2.809782258 3.248567316 4.81497975 0.611016543 0 15.811991861 4.182746894 0 6.721114627 2.788436394 0 3.838307157 0 21.319588903 28.286031594 4.182746894 0 0.804512937 1.41552948 0 0 0 0 1.394252778 0 0 0 2.637535282 18.673394984 12.418508995 84.564379817 0 2.413500729 0 35.871368412 0 1.222030419 7.582148525 15.180502194 0 0 7.869984639 9.878052103 9.608667264 35.14020953 0.611016543 1.833022345 0 0.611016543 0 2.198765715 3.635531148 2.637535282 0 1.222030419 49.385678669 0 1.222030419 27.065926088 1.833022345 5.864822288 0 4.642820094 0 0 1.833022345 1.394252778 1.222030419 0.804512937 0.611016543 6.058220257 4.793763437 15.180502194 0.611016543 38.386457247 5.201937123 1.41552948 2.616283197 0.804512937 6.282282587 3.635531148 5.576881243 1.394252778 7.697817538 0 3.666056573 0 4.793763437 0.611016543 0.611016543 10.03826987 0 0.804512937 0.611016543 0.611016543 1.833022345 0 0 0 0 3.248567316 8.226385609 7.249775754 3.614244816 3.227275123 0 15.086593748 2.831005914 2.788436394 1.833022345 1.222030419 9.337392172 4.397411889 0 0.611016543 11.874108923 0.030654224 0 0.066138818 0.008205355 NA 0.017022591 0.017434594 0.219741447 0 0.051157287 0 0.084763341 0 0 0.017548864 0 0.5336871 0.003894558 0.045251983 0.03543546 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0
"25x925" 0 0 0 1.353314659 0.676640683 2.032913331 0 0 0 0.676640683 2.709554014 0 0 0 0 0 4.062894992 0 0 0 2.709554014 2.706636517 6.095804527 0 0 3.38622799 2.709554014 0.676640683 0 1.353314659 16.91430648 2.706636517 6.089898209 0 0 1.353314659 0 4.059877469 0 0 0 0 6.766583218 0 0 0 0 0 0 6.098719243 55.562251243 0.676640683 3.383287934 0.676640683 52.7774246 0 2.709554014 0 2.029981661 0 0.676640683 0 5.413277026 0 0 0.676640683 65.723451414 1.353314659 2.706636517 0 0 4.065822866 0 0.676640683 0.676640683 0 0.676640683 0 0 1.353314659 0 2.032913331 19.650768019 4.065822866 3.383287934 0.676640683 2.032913331 0 0 0 0 0 3.38622799 0 0.676640683 0 8.12281154 0 12.85798223 5.413277026 0 0.676640683 0.676640683 0 0 0.676640683 0 0 2.032913331 2.706636517 0 0 0 0.676640683 0 0 2.029981661 0.676640683 1.353314659 0.676640683 0 0 0 75.22545054 0.676640683 0 0 0 0.676640683 0 11.5025903 0 1.353314659 30.44850465 2.032913331 7.452033902 1.353314659 0 0.676640683 2.032913331 0.038391202 0.021325558 0.00987123 0.021909179 NA 0.015374611 0.025248163 0.018952643 0.084016768 0.022476182 0 0 0.299182015 0.482449814 0 0.10779908 0 1.166955536 0.000252004 0 0.015248602 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"25x975" 0 0 0.814470869 13.210583839 4.453896546 0.723852091 9.727600151 4.132146376 1.31206479 2.624182008 14.568138649 0.723852091 0.814470869 0 1.920333316 0 0 0 0 1.105862447 0.723852091 22.615561267 8.933354399 0.723852091 9.993449433 2.126535659 18.037740187 0.723852091 1.920333316 4.88636309 1.31206479 0.723852091 6.575620043 1.31206479 0.723852091 3.438652877 0.814470869 11.446725931 2.895381524 1.31206479 1.105862447 2.85038775 2.262181082 0.723852091 0 23.212774081 2.352848543 2.941061242 0 0 0 0.814470869 10.949070736 1.31206479 66.091655595 2.171538589 2.759775003 0 20.1770609 0 13.321861537 9.772616029 76.610516657 0 1.53832296 7.531183338 4.25317846 4.207446314 22.848903373 8.208712539 5.610191466 0 0 0.723852091 0.814470869 6.199010084 3.317675507 0.723852091 1.31206479 9.782529224 0 0.814470869 33.983314272 1.31206479 7.057887269 0 2.986009458 0 2.171538589 8.596237831 0 1.53832296 2.262181082 4.886945294 3.076706665 0.723852091 26.241138379 0 31.397016665 4.479416189 0 5.630240423 8.49598043 0.723852091 2.624182008 3.800535041 1.31206479 3.483603379 2.624182008 2.126535659 2.895381524 0 77.027502051 2.624182008 26.913840344 0 2.644185407 78.589166461 7.700889353 3.45871099 0 0 0 1.31206479 11.592094683 9.068173236 6.535345572 3.730044455 4.680108319 2.443499308 20.584852274 5.15753024 0 1.920333316 0 8.143667945 0 2.644185407 0 10.58777356 0.046072716 0.172088759 0.09793809 0.038849984 NA 0.021405754 0.066009041 1.57850452 0.121109342 0.088808128 0.009617656 0 0 0.337734723 0.054290999 0.029434442 0 0 0.0203052 0.014249976 0.008149874 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x1025" 0.666594714 0.333306511 3.33301308 2.999723779 1.66649025 0.999907919 10.013315975 0.999907919 2.17365709 0.666594714 3.173565009 8.772644072 0 0.333306511 0 0 9.105957277 1.333189428 0.333306511 0 0.333306511 14.50580122 1.66649025 0.999907919 0 3.84014734 10.43916207 0.333306511 2.17365709 3.84014734 13.99684836 13.279430227 3.33301308 0.333306511 0.333306511 3.666271457 0.333306511 40.169560802 8.839678009 0.999907919 0 0 40.759743018 0 0 5.347151896 10.83950595 0.999907919 0 0 0 0.999907919 26.383534279 1.66649025 63.42351768 0.666594714 9.105957277 0 5.332715827 0.333306511 9.105957277 10.105833466 6.506514848 0 0 3.33301308 2.666401315 7.680257057 23.876584786 0.999907919 0.333306511 0.666594714 0.666594714 0 0.333306511 1.999784108 16.960065287 0 0 17.373921148 0 0.333306511 4.332857758 2.333112712 4.332857758 0 0.999907919 0.999907919 0.333306511 0 2.840251804 0.333306511 2.333112712 0.333306511 1.66649025 0.333306511 16.105168467 0.333306511 52.499281697 0.666594714 5.347151896 3.33301308 0 0.333306511 0.666594714 26.982687705 0.999907919 11.027715061 4.347243977 2.333112712 0 0.666594714 52.495146021 0.333306511 4.666175214 0.666594714 0.333306511 2.333112712 0.999907919 0.333306511 0 2.17365709 0.666594714 0 16.8808573 1.333189428 0 0 1.999784108 2.666401315 66.075458465 1.66649025 5.347151896 1.66649025 3.173565009 1.333189428 0.333306511 0 0 0.666594714 0 0.010469478 0.025467734 0.011202419 NA 0 0.020511091 0.110588961 0.006634012 0.161148234 0 0 0.114171384 0 0.01660186 0 0.319378935 0 0.033406051 0.025555382 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
"25x1075" 0 0 2.771315421 4.549992206 0.684573638 0 6.382604494 4.757899724 0.684573638 0 7.432817516 10.769233073 0 0 0 0 2.496215495 0 0 4.650060615 34.365569866 10.033015822 3.350988823 0.342301267 3.422929328 18.022712461 19.654869326 0.342301267 0.342301267 2.275002344 22.527774485 3.154018581 16.204268068 1.590385387 0 5.008624611 0.617372297 13.6513926 2.612528285 0.959673564 0 0.342301267 11.421657856 0.905811749 0.342301267 0.617372297 6.50360562 3.623171455 0 0 71.02315658 0.617372297 10.039084667 12.071199253 72.840171597 21.471853736 4.92511739 0.342301267 6.610006552 0 0.342301267 0.684573638 27.260546656 0.959673564 4.019351973 11.723830068 85.281643208 4.207738183 18.12720608 3.401979676 1.248113016 4.974845408 0 6.878459352 0.905811749 0.617372297 3.080656139 0.342301267 2.757946236 10.110611667 0 9.148599051 36.390410166 0.617372297 1.711502443 0.905811749 4.073286441 2.825140811 1.811641857 2.738350349 0.617372297 1.773917877 14.354054415 1.706716536 2.946257867 0 9.428954207 0 26.105694111 8.642794826 1.706716536 5.196863346 2.469444943 6.294339598 1.02688916 4.261534395 4.086596633 5.630703153 18.661122845 3.98171888 0 0.684573638 1.248113016 13.472626939 7.78457125 0.342301267 4.874179635 10.989238212 3.075907131 8.857802624 0 0 2.717406038 78.323387598 3.167456333 1.523184046 1.248113016 1.577056691 5.234571185 12.13844679 12.920001048 2.879023647 0 0.342301267 3.576979892 18.342286924 2.771315421 0.342301267 0 9.477549492 0.041529494 0.020520899 0.008832814 0.048602162 NA 0.03242636 0 0.032747138 0 0.062102712 0 0.064373369 0.476799227 0.226293389 0.013244605 0.070229703 0.475949658 0.004215222 2.892750653 0.001040734 0.297386981 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0
"25x1125" 0 0 1.919239542 3.721686198 1.92986715 1.318442294 3.976495349 3.965950554 0 0 7.320451449 0 0 0 0 1.92986715 3.976495349 2.764342527 0 0 3.721686198 32.331557589 9.154620542 0 6.118839671 4.072134124 1.201608027 0.600810779 2.046687886 22.953261112 34.492897146 3.248295913 25.943160987 5.895802937 3.248295913 8.144307858 1.329056371 20.819401788 2.152898573 0.600810779 0.717631515 1.435286156 10.94112378 1.318442294 0 1.329056371 1.92986715 1.92986715 0 0.600810779 0.717631515 3.12085132 18.516357263 1.318442294 127.41469423 1.92986715 1.329056371 0 14.907421731 0.600810779 2.152898573 1.329056371 7.815006311 1.329056371 4.806574466 4.093339211 6.730187179 9.734289503 18.766733712 4.305789305 2.046687886 0.717631515 3.131520097 0.717631515 1.318442294 1.201608027 8.755791229 0.600810779 2.046687886 12.976540433 0.717631515 0.717631515 7.209751279 15.439796036 8.176108138 0 2.870526097 4.69414999 0 2.403219805 0 1.201608027 3.37568457 0 5.294947238 0.717631515 20.819401788 0 35.252678603 3.955362299 1.435286156 6.012559655 0 2.658053055 4.188986052 10.94112378 9.49005026 2.520095241 2.036096935 22.06657659 0 0 3.849151612 0 17.921086349 0 1.318442294 3.365153306 3.365153306 5.411762407 0 0 0 0.717631515 12.371215259 0.717631515 3.3545066 1.329056371 9.329992352 3.004054683 30.015308631 0.600810779 9.362649852 0.600810779 0 7.80448031 1.92986715 0.600810779 0 1.329056371 0 0.002295637 0 0.002389711 NA 0 0.004962832 0.039936964 0.126142931 0 0 0 0 0 0 0 0.860302398 0 0 0.00387283 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"25x1175" 3.192277285 0 0 3.2177419 0.536278667 30.87548863 1.072573782 0.536278667 1.072573782 0 5.873736555 0.536278667 0 0 0 0 3.728555952 6.384481384 0 0 1.60885535 4.290296339 5.337417415 0.536278667 4.826664338 1.072573782 4.264851067 0 0 12.33521432 4.826664338 0.536278667 1.072573782 0 0.536278667 4.801132635 0 13.356347568 38.846003157 0.536278667 0 9.577913225 3.754009005 0.536278667 0 3.192277285 3.754009005 2.14514013 0 0 0 3.2177419 4.826664338 1.60885535 32.71320179 3.192277285 3.192277285 0.536278667 10.72465305 0.536278667 0 2.68145927 3.2177419 0.536278667 1.072573782 0 5.899220098 4.826664338 10.18922482 0 0.536278667 0 1.072573782 0 0 0.536278667 0.536278667 1.072573782 1.072573782 51.10548629 11.723053355 0.536278667 2.68145927 0.536278667 0.536278667 0.536278667 1.072573782 3.2177419 0.536278667 0 0.536278667 0 0.536278667 0 0.536278667 0 6.435496953 0 14.48103527 0.536278667 7.457055166 1.60885535 3.192277285 0.536278667 9.577913225 12.87075178 4.290296339 0.536278667 105.47410193 1.60885535 0 0 0.536278667 10.650487007 3.754009005 0 1.072573782 0.536278667 0.536278667 5.873736555 0 0 0 0 12.795655125 0.536278667 3.728555952 0.536278667 0.536278667 0 18.7696964 0 18.23534588 0.536278667 3.192277285 2.68145927 1.072573782 1.072573782 0 13.841497692 0.0173437 0.001558729 0.034303514 0.019970237 NA 0.00968778 0.01917814 0.003865202 0.234478294 0.019409555 0 0 0 0 0.033882061 0 0.015647491 0 0.026658483 0.029662746 0.0367117 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
"25x1225" 0.636062913 0 11.173251723 3.816371745 3.028435692 14.684798103 3.715147046 25.39021113 0 0 4.098001982 1.272113384 0 0 0 0 0 1.756322308 0.58544069 5.088495649 5.673936339 13.081484936 3.07908929 0 1.272113384 0.58544069 2.49367906 0 0.58544069 0.58544069 29.743104018 1.272113384 5.268880627 0.58544069 0 2.544296126 1.806913833 13.920676838 7.661339332 0 0 0.636062913 6.895505791 0 0 0 0 2.49367906 0 0 0.636062913 1.806913833 6.642298108 3.129736816 58.52508168 9.952165554 3.180324544 0.58544069 16.443442173 0.58544069 0 14.404594315 13.667014056 0.58544069 0 4.88601568 8.066374425 6.05692897 3.613832938 0 0 0 1.221503603 0 0.636062913 2.49367906 0 0 0.58544069 12.980780374 0.58544069 0 6.439778401 11.196111186 8.196021967 0.58544069 1.272113384 1.857554074 0.58544069 3.765765234 0 0 12.08579161 0 1.806913833 0 14.072545016 0.58544069 27.94328553 3.765765234 0.58544069 3.563235612 1.857554074 1.806913833 0.58544069 2.392385221 0 4.351175464 0 5.90494354 0.636062913 0.58544069 1.857554074 0 10.791055107 0 1.857554074 0.636062913 1.857554074 5.319486169 0.636062913 0 1.17085092 0 4.148695757 0.636062913 5.319486169 0 0 11.44801205 5.95553664 0.58544069 6.360714956 15.16424652 3.512632844 9.822656853 0.58544069 1.90823837 0 2.341719554 0.038897936 0.060366761 0.103707516 0.059995771 NA 0.004734465 0.027983159 0.242029543 0.06519716 0.040778744 0.05574735 0.358876537 0 0 0.010400843 0.022701046 0 0 0 0.009218958 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"25x1275" 10.02300489 0.514955932 4.79815739 5.313113322 0 5.739072165 11.14231219 25.193718557 4.79815739 0.514955932 12.346991812 4.119646795 5.313113322 0.514955932 0 0.514955932 9.590308406 3.426006833 0 15.425644896 19.390837492 13.209320392 9.684255217 1.544895771 11.565366279 2.059849035 11.560991996 0 1.881111062 7.199163159 2.911036098 4.886097827 6.94762523 0 0 1.029925036 2.574785601 31.03189185 1.029925036 0 0.514955932 0 12.343805707 6.679268452 1.881111062 70.172949218 0 15.33857305 0 0 0 2.313065332 13.717063214 16.455568895 7.111222722 3.341202056 3.426006833 0 0 4.79815739 53.802347397 13.373761294 42.338748983 0 0.514955932 7.887937891 18.158145237 4.886097827 20.742639687 0 0 0 0 5.828082426 0.514955932 22.873409417 8.133353072 3.856157988 0 12.773919344 0.514955932 0.514955932 73.765014607 9.005739311 7.030613811 0 9.684255217 4.194176394 0 1.544895771 0 5.141089003 13.373761294 14.909824606 2.396066994 1.881111062 49.868716515 0 24.941042048 24.941042048 9.784499633 0 19.022113473 0.514955932 1.029925036 0 0 11.993483413 76.85741853 6.852006481 0 0 138.310278267 0 13.538376516 0.514955932 1.029925036 202.947674093 1.029925036 40.1203875 1.881111062 0.514955932 0 0.514955932 6.767208889 8.654315378 21.513745339 2.396066994 9.597416419 0 30.342406079 0 26.506230167 2.574785601 6.939259548 9.082029734 4.371127092 2.574785601 0 89.886645041 0.288683017 0.143040442 0.047104579 0.14807343 NA 0.00585441 0.158238045 2.230024458 0.52456482 0.105863954 0.028740884 0.007527479 0 1.375004916 0.05164712 0.081260151 0 0.341559688 0.489221873 0.01066642 0.03869873 1 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0
"25x1325" 0 2.866734464 0 5.94219432 0.984403571 4.544669883 10.580408159 22.169163633 0.477746706 0 3.915644649 5.949199287 3.495646572 1.049037941 0 0 0 4.102566771 2.033441512 9.544915008 12.527057154 22.92301188 6.164991829 2.482306251 4.393535514 7.224456391 6.969313024 1.526784647 0.477746706 2.388987758 32.747096184 1.462150277 17.236151496 2.388987758 1.049037941 1.462150277 1.049037941 27.855497426 2.004547756 0 0 0 3.973409681 6.384278255 0.477746706 52.738010572 4.486892945 4.357849683 0.955509815 0 0 0.477746706 36.39613206 3.082464823 20.409229736 3.344301918 3.082464823 0 37.032148471 0 31.207743688 8.2374529 41.14047791 0 2.098061252 1.43326831 13.144927365 17.955977338 55.24824096 0.955509815 5.971196078 0 1.526784647 0 0 38.22351306 36.763389915 0 0.477746706 4.900175976 0 0.477746706 77.590337484 17.456197244 9.386787274 5.245108672 2.098061252 0 3.937646564 1.911052246 1.049037941 3.437869634 6.904606877 21.498428838 4.009113498 1.526784647 23.600052374 0 57.722616032 9.958167118 0 13.651583575 2.033441512 4.67387661 14.938178811 21.272659793 1.049037941 4.066923177 0 6.52029222 0 1.526784647 1.939913386 0 42.788797832 1.049037941 3.438025699 48.412250498 0 60.034030972 0 0 0.984403571 2.388987758 4.871179995 1.049037941 25.501853224 0 9.671189141 3.082464823 47.633634936 1.049037941 6.448942784 0 0.984403571 10.464798165 4.066923177 2.098061252 0 30.186010963 0.098677732 0.005403304 0.007466004 0.156520568 NA 0 0.006678979 4.187125548 0.152430336 0.087418168 0 0.584203154 0.241623718 0.13558002 0 0.137493353 0.005738432 0 0 0.002385556 0.212666015 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0
"25x1375" 0 0 3.086862252 1.543431233 0 3.555015512 15.601972569 8.210158251 0.444441641 0.444441641 6.034862044 0.444441641 0.444441641 0 0 0 0.444441641 2.876781838 0 0 38.94155501 27.64438345 6.689384313 1.777793773 10.898867203 4.888367644 7.086327219 0 0.444441641 0 18.640749772 2.432335728 4.888367644 3.578722721 0 2.456047133 1.567142638 7.788830859 17.420728921 0 0 0 11.692110855 0.444441641 0 10.22276838 1.333350605 5.753516842 0 0 0.444441641 0.444441641 23.110495433 1.333350605 32.16311629 1.543431233 4.630280086 0 17.025414493 0.444441641 15.320898293 7.32065948 18.409050954 0 1.987872874 3.765686929 6.011667684 10.011157262 5.332829567 0.444441641 3.555015512 0 0.444441641 0.888904495 0 5.567142588 1.333350605 1.987872874 2.432335728 12.184891697 0.444441641 0 28.933487757 3.555541423 2.432335728 0 0.444441641 0 0 0.444441641 0 0.444441641 7.321250749 2.66665459 0.444441641 0 17.331378187 1.543431233 25.775912276 7.111104562 0 0 0 2.011584279 0 2.432335728 0.444441641 2.456047133 0.444441641 1.333350605 0 0 2.011584279 0 10.197966814 0 0 34.476648799 3.999478366 17.073397756 0.444441641 0 0 1.543431233 8.911597262 3.13428108 7.555590705 0 1.567142638 5.542909385 3.555541423 2.432335728 5.356536776 0.888904495 0.444441641 6.852535782 0.444441641 0.888904495 0 15.369607609 0.223335178 0.005600776 0.005597303 0.039939452 NA 0.007514488 0 1.227902069 0 0.067783468 0.00509474 0 0.102541512 0 0.017487473 0 0 0 1.251060942 0.025278853 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0
