"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial1" "Inhibitory" "Excitatory" "ODMature2" "Astrocyte" "Endothelial3" "ODMature1" "Microglia" "ODImmature1" "Ambiguous" "Endothelial2" "Pericytes" "ODImmature2" "Ependymal" "ODMature4" "ODMature3"
"1525x725" 0 0 29.384503773 6.827581253 0.645470119 20.996119973 10.59845121 5.503204983 0 0.815181263 6.351724145 0 0.645470119 0 0.645470119 0 0 7.91546068 0.645470119 0 4.891148903 9.103294249 1.290973154 0.815181263 2.751613613 3.091031571 1.460651382 0.645470119 1.290973154 13.85935642 31.79442344 2.275859242 0.815181263 3.736534606 6.521422761 0.815181263 0.815181263 29.21127818 32.135781332 8.967127183 0 0.815181263 0 0 0.645470119 0 2.751613613 0.815181263 0 0 0 0.645470119 0.815181263 8.118516362 23.468664809 0 0.815181263 0.645470119 13.85935642 1.290973154 0 4.075864265 3.566821473 0.645470119 0 0 15.762271953 4.721334384 13.85935642 0 0.815181263 0 0 0 0.645470119 0 0 1.460651382 0.815181263 41.819396102 0 0 7.336619886 2.921362277 0.645470119 0 1.630389123 0 0 0 0 2.445561452 0.645470119 1.630389123 0.815181263 0.645470119 12.873647199 0.815181263 5.536619022 3.736534606 0 0 2.751613613 0 5.197122969 4.891148903 1.630389123 3.091031571 2.275859242 10.08830567 0 0.815181263 0 0 2.751613613 0.815181263 0.645470119 0 0 3.736534606 0 0 1.630389123 0.815181263 3.906160738 5.809261297 3.397052751 0.645470119 0 0.645470119 4.891148903 1.290973154 0 0.645470119 3.091031571 6.182122057 3.260690619 0.815181263 1.290973154 11.61827535 0.008238089 0.023062816 0.032690341 0.129295161 NA 0.013604197 0.021238037 0 0.070282764 0 0.416962589 0 0 0.133835368 0.007729101 0 0.021801669 0 0.021040338 0.005352356 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1525x775" 4.257387643 3.517087899 25.1035756 13.06167327 1.388416155 17.57376729 1.388416155 7.034152967 0 3.517087899 17.990263678 0 2.510427435 0 0 0 1.388416155 10.0407862 0 2.510427435 0 10.459066102 6.293905731 1.388416155 1.388416155 7.034152967 16.982788345 1.388416155 0 5.553601047 4.165233987 0 2.776765324 3.89884359 0 0 1.388416155 31.907215722 27.61541179 3.89884359 0 3.89884359 3.517087899 0 0 0 9.903223519 8.537968294 1.388416155 0 23.230499638 2.510427435 13.351274753 1.388416155 47.420927066 0 1.388416155 0 16.66037821 0 1.388416155 13.975048244 23.071100595 0 0 3.517087899 14.809175087 14.809175087 55.629489033 1.388416155 2.128671744 0 0 2.776765324 6.386011848 2.128671744 0 0 2.510427435 49.825424264 0 2.510427435 25.360571768 0 4.905437068 0 0 4.257387643 1.388416155 0 0 0 0 0 2.776765324 2.776765324 9.81098869 0 22.398133554 2.128671744 0 2.128671744 4.257387643 2.776765324 0 1.388416155 0 1.388416155 70.805445495 5.553601047 0 0 3.89884359 4.905437068 7.415864503 0 1.388416155 0 2.776765324 6.027515334 0 0 0 9.903223519 13.154368535 7.531197576 6.40929655 0 2.128671744 2.128671744 35.925638918 13.616408775 4.165233987 3.89884359 0 2.776765324 1.388416155 0 1.388416155 29.96211928 0 0.045341946 0.014980686 0.056088743 NA 0.156921369 0.014835781 0 0.185165058 0 0.456669252 0.117789434 0 0.501462272 0 0 0.271236123 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1525x825" 0 0.577683923 3.383111718 19.184882614 1.113878395 1.155360899 18.772581946 4.496962813 2.227750819 0 3.424655933 2.888481168 1.155360899 1.113878395 0 0 1.691562318 0 1.733065248 25.99603609 1.691562318 9.035429697 1.155360899 2.888481168 2.310777538 27.474814693 0.577683923 0 0.577683923 2.310777538 3.341601914 0 3.960816067 1.691562318 1.691562318 4.043824885 2.888481168 17.08041021 2.269239294 1.733065248 0 0.577683923 4.496962813 0 1.691562318 0 11.799310557 0.577683923 0.577683923 0 0 0 8.582366781 6.271575704 46.98539111 0.577683923 3.466116011 0.577683923 12.049563194 0 1.113878395 9.737759439 33.920359767 0.577683923 0.577683923 5.69386683 2.846943643 4.579994406 8.004634009 0 1.155360899 0 0 0.577683923 0 0.577683923 1.733065248 10.93569077 0 6.188507965 0.577683923 1.691562318 7.921558728 0.577683923 8.665403741 0 5.735349724 1.155360899 3.341601914 2.888481168 0.577683923 1.155360899 0.577683923 0 2.888481168 2.310777538 13.079322306 1.691562318 16.586509197 5.03312664 0 11.13947765 1.691562318 0.577683923 2.227750819 5.15770328 3.466116011 1.733065248 1.691562318 4.621471329 0 0.577683923 0 0 13.079322306 1.155360899 0 1.733065248 0.577683923 10.93569077 0 0.577683923 1.113878395 0 5.074667162 0 2.805434742 0.577683923 2.805434742 1.733065248 17.039266127 0.577683923 2.888481168 1.691562318 0 1.691562318 0.577683923 0.577683923 1.155360899 3.383111718 0.024089704 0.043570995 0.006908159 0.139355944 NA 0.00377968 0.009658951 0 0.019266147 0 0.093029113 0.005874735 0.451069849 0 0.003349642 0 0.051856794 0 0 0.013498943 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x875" 0 0 1.765758371 4.267949187 0 1.029317497 15.447784973 10.301698983 0 2.94575395 16.638015283 5.004405473 1.029317497 0 0 1.029317497 0.736440874 1.472862678 0 12.209360613 0 10.745101994 3.975071447 0.736440874 2.209297664 5.891440328 0.736440874 0.736440874 0 14.40990637 30.61274043 0.736440874 9.121713798 0 2.058651523 1.472862678 1.472862678 26.643499424 0.736440874 4.117289653 0 0.736440874 1.472862678 0 1.472862678 0.736440874 2.209297664 3.531514201 0 0 0 1.765758371 9.272317186 2.058651523 18.969807458 2.94575395 0 0 34.87914419 0 1.765758371 18.393566443 5.004405473 0 0.736440874 8.393625179 4.267949187 14.126080972 12.945699277 0 0.736440874 0 2.502180175 0.736440874 0 0 2.94575395 1.472862678 1.765758371 2.209297664 0.736440874 0 17.807683681 0 6.18434503 0 0.736440874 5.155027533 1.472862678 6.18434503 0.736440874 1.029317497 1.765758371 0.736440874 0.736440874 0 28.26160641 0.736440874 22.228036244 12.067400176 2.94575395 5.004405473 0 2.209297664 0 23.540740363 2.058651523 3.531514201 0 5.740744137 0 2.795092397 0.736440874 0 17.516189546 0 0 0 0 24.730057433 0 0 2.058651523 2.058651523 1.765758371 0 0 0 0 1.029317497 18.393566443 1.765758371 5.590152331 3.238615161 3.238615161 10.301698983 0.736440874 2.058651523 1.765758371 0.736440874 0.018596079 0.080271938 0.012968639 0.077304647 NA 0.00046606 0.023548222 0 0.184857679 0 0.098119781 0 0.156690051 0.149595354 0 0.041650436 0.018140722 0 0 0.005915036 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x925" 0 0 0 9.326513074 0 1.996263474 15.83061556 0.9981588 3.166007045 0 7.330286158 0 0 0.9981588 0 0 0 0 0 3.166007045 0 10.152939286 5.162270519 9.497841226 0 23.16143576 3.166007045 3.166007045 0 2.994385716 18.139503875 0.9981588 1.996263474 0 0 0.9981588 0 11.97776782 1.996263474 0 0 0.9981588 7.985039693 0 0.9981588 0 0.9981588 3.166007045 0 0 4.164165845 3.166007045 1.996263474 0.9981588 68.93898591 0 0.9981588 0 12.492226942 2.994385716 7.330286158 1.996263474 20.649736503 0 0.9981588 9.497841226 0.9981588 6.332127358 70.27361252 0 0 3.166007045 0.9981588 0 0 0 0 0 0.9981588 12.97655056 0 0 0.9981588 0 0 1.996263474 3.166007045 32.65694202 3.166007045 0 0 0 1.996263474 0 0 1.996263474 14.488574722 0 9.15492593 8.328390832 28.49171308 0.9981588 0 7.330286158 1.996263474 7.330286158 0 1.996263474 0 2.994385716 0 0 3.166007045 3.166007045 8.156740541 0 0 4.164165845 0 8.156740541 0 0 2.994385716 5.162270519 0 1.996263474 6.332127358 0 0 0 20.649736503 2.994385716 0 0.9981588 0.9981588 0.9981588 0.9981588 0 0 6.332127358 0 0.186638554 0.008156606 0.058219528 NA 0.005644077 0.030345601 0.002862518 0.186925349 0.005628794 0.168032163 0 1.218400733 0.136140392 0.02672704 0.072837635 0.011284823 0 0 0.018770123 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x975" 0 0.905723985 2.54353583 3.833981952 1.637812173 0.905723985 4.566089715 67.584718189 0.732088188 0.905723985 15.85204246 0.732088188 0 0.905723985 0.732088188 0 0.905723985 0.732088188 0.732088188 0 0.732088188 9.094794536 0 0.905723985 7.121196149 9.491086355 0 0 0 2.369890206 1.464166221 2.717149257 2.196244546 1.637812173 0.732088188 4.528661494 0 31.05135902 7.166158632 3.833981952 0 0.732088188 6.588745704 0 7.121196149 10.42292077 4.566089715 0 0 1.811447642 48.7737085 4.796278289 41.38918022 2.717149257 54.035919509 4.064190101 1.637812173 0 0 0 21.806018246 7.456919461 42.253356698 5.702002274 0.905723985 2.369890206 85.579478823 12.196685311 25.617056407 0.732088188 4.064190101 8.128302004 0.732088188 0 0 0.732088188 23.846428718 2.196244546 0.732088188 7.07215478 1.811447642 0 48.720738565 11.687285864 2.196244546 1.464166221 3.66036573 3.833981952 0.732088188 1.464166221 0 0.732088188 0 0.732088188 0 0 15.857263377 8.15145187 26.253839249 9.789818818 4.064190101 8.932643791 6.030214974 2.54353583 4.064190101 0 0 6.203945733 4.796278289 5.260749682 0 0 4.969914086 5.528356322 20.832782904 1.464166221 1.811447642 35.14098626 5.528356322 41.648092257 0 0 0 124.283507506 10.955178101 0 4.392498091 0 0 1.464166221 8.189027224 2.369890206 6.607725931 0 6.434080307 8.977583904 3.101968531 0 0 15.37193456 0.096904959 0.080070459 0 0.061605513 NA 0 0.059545664 1.224469257 0.246835391 0 0.132880382 0.127127381 0.258238588 2.122349196 0 0.565668293 0.415252881 0.029306566 0 0 0.024464704 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"1525x1025" 0 0 4.805235978 4.509218536 3.381976054 2.550566095 0 13.52780494 0 2.254617835 0.955014577 0.955014577 1.423259924 0.955014577 0 0 1.127306171 7.202119912 0 13.52780494 6.591528349 9.906384962 1.127306171 1.127306171 3.037353149 0 3.333306902 1.127306171 0.955014577 0 42.94628363 4.509218536 2.550566095 0 2.846537759 1.127306171 0 65.041809158 3.677877759 2.254617835 0 0 7.891192232 0 0 0 0 0.955014577 0.955014577 3.97384393 0 0 5.93247846 2.254617835 90.645897967 0 0 0 8.187161122 0.955014577 11.632660551 1.127306171 10.411620304 0 0 0 12.426953776 7.966249055 6.591528349 0 3.992399632 0 0 0 0 5.101155594 0 0.955014577 0 15.59877129 0 0 2.254617835 0.955014577 10.202359935 0 2.254617835 2.846537759 0 2.254617835 0.955014577 5.119711296 13.412057174 0 0 0 27.444684539 0 23.090100208 16.049498842 61.11550208 1.910046978 1.127306171 1.127306171 1.910046978 2.550566095 0 5.397177361 1.127306171 2.846537759 0 1.127306171 0.955014577 1.127306171 10.393098509 2.846537759 0 6.074761693 1.127306171 4.632892336 0 0 0 0.955014577 3.505580672 23.209502193 34.554371211 1.127306171 0 7.891192232 4.805235978 0.955014577 3.97384393 9.075117453 3.209632412 7.54656075 23.0740264 1.127306171 1.127306171 1.910046978 0.016088512 0.039436588 0.066626689 0.132489203 NA 0 0.038990097 0 0 0 0.074150166 0 0 0 0.00730456 0 0.026997681 0.05092083 0.025426614 0.02434197 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"1525x1075" 0 0 0 7.75648887 0.59665101 0.59665101 0.59665101 7.159997017 0 0 0 0.59665101 0 0.59665101 0 0 0 2.572563855 0 0 0.59665101 2.983272335 1.193309905 0 0 0.59665101 11.483467395 0 0 0 0 0.59665101 1.193309905 1.193309905 0.59665101 0 0 15.288060132 1.789972997 0 0 0.59665101 6.563276888 0 0.59665101 5.145114792 1.193309905 0.59665101 0 0 61.7480162 0 14.91475657 0 14.32145465 0 0 0 0 0 0 1.789972997 1.789972997 0 2.386647536 0.59665101 26.32056098 4.176664271 1.193309905 0 1.789972997 0 0 0 0 0 2.386647536 0 0.59665101 1.193309905 0 0 32.661289267 0 9.546297059 0 0.59665101 4.362536852 0 0 0 0 0 0.59665101 1.193309905 0 5.966585957 0 7.75648887 0.59665101 0 4.176664271 0.59665101 1.193309905 1.193309905 0.59665101 0 0 0.59665101 0.59665101 0 0 0 2.572563855 3.57994223 0.59665101 0 0.59665101 0 1.789972997 0 0 0.59665101 23.15460834 0.59665101 0 0 0 4.773245158 1.193309905 5.966585957 0.59665101 0.59665101 1.193309905 0 2.983272335 0 0 0 0 0.006835222 0 0.078149066 0.143313664 NA 0.009357931 0 0 0 0.2386226 0.018000755 0 0 0 0.001859891 0 0.017952299 0.083126047 0.066104295 0.024811286 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1125" 0 0 16.05689594 0 0 3.823252521 0 0 0 0 0.764655768 0 0 0 0 0.764655768 0 4.587917686 0 0 0 3.058635035 0 0 0 0.764655768 8.41130829 0 0 0 0 0 0 0 0 0 0 3.823252521 16.05689594 0 0 1.529297996 1.529297996 0 0 1.529297996 0 0 0 0 0 1.529297996 0 1.529297996 0 0 0 0 0 0 1.529297996 0 0.764655768 0 0 0.764655768 0 0 0 0 0 0 0 0 0 0 0 0 0.764655768 32.11311215 0 0 0.764655768 1.529297996 0 0 0 0 0 0 0 0 0.764655768 0 0 0 0 0 0.764655768 2.293972734 0 0 2.293972734 0.764655768 3.823252521 0.764655768 0 0 0.764655768 0.764655768 0 0 0 0 0.764655768 0 0.764655768 1.529297996 0 0.764655768 0 0.764655768 0 0 0 3.058635035 8.41130829 0 0 0 0 0 0 0 4.587917686 0 1.529297996 0 0.764655768 9.939563663 0.007860675 0 0.048390314 0.081625706 NA 0.010380603 0.008329098 0 0 0 0 0 0 0 0 0 0.007018154 0.031563578 0.038080421 0.006287319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1175" 0 0 5.768551263 1.446345895 0.487681629 2.884325385 2.892624213 2.917662094 0.487681629 0 9.653247655 0 0.479312749 0.479312749 0.487681629 0 0.479312749 1.437979222 0.479312749 0.487681629 2.438349345 19.258198756 1.925660851 0.487681629 3.355319302 0.975331548 4.35564201 0.975331548 0.487681629 0 0.975331548 0.479312749 1.933995814 3.363647997 0 1.446345895 2.396643756 12.513657662 4.3473094 0.479312749 0 0.966994378 17.877965928 0 0 2.41331077 0.479312749 0.487681629 0.966994378 0 47.298258819 0.487681629 7.206525331 2.892624213 1.917292665 5.289312581 0.479312749 0.479312749 0 1.933995814 1.437979222 10.07534196 9.603196724 0.487681629 0 0 21.903543116 4.313981033 7.264988907 0 0.958664266 6.827264323 1.437979222 0.966994378 0.479312749 0 3.867958309 0.975331548 1.454644297 12.058242055 0.487681629 1.942287728 29.153332263 2.41331077 12.644645725 0 0 2.90932991 0 0.958664266 0.487681629 2.875966368 0.958664266 1.446345895 0 1.446345895 7.677608049 0 20.19944908 0 0 0.975331548 2.404974294 1.437979222 0.958664266 8.156901145 1.446345895 1.917292665 12.644645725 2.404974294 0 0.479312749 0.966994378 5.835316622 3.851297916 0.966994378 0.966994378 13.058458106 0.479312749 23.62157378 0 0 0.479312749 41.434963586 1.462974979 1.933995814 6.718875412 1.462974979 0 11.513094609 13.958832605 0.487681629 5.339264712 5.272634755 1.933995814 5.305984946 3.834593903 0 0 5.760316384 0.117960573 0.019115249 0.036498927 0.12930109 NA 0 0.017867595 0 0 0 0.051659138 0.183535455 0 0 0 0 0.036241622 0 0.055681716 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1275" 0.719095486 0.606904252 1.325999738 3.595364871 0.606904252 0 0 3.865667657 0 0.606904252 3.483227626 1.438147638 0 0 0 0 0.606904252 1.325999738 0 0 0 5.798561312 0.606904252 0.719095486 6.135125687 1.438147638 9.169647112 0 1.325999738 0 1.438147638 0 4.360399324 0.719095486 0 0.606904252 0 16.406263826 0.606904252 0 0 0 8.113883123 0 0 1.325999738 16.518528254 0 0 0 0 0.719095486 6.02288489 3.977912669 82.86015679 0.606904252 0 0 19.215293835 0 2.539750681 5.52822776 5.416020066 0 0.606904252 0.606904252 3.753505192 2.539750681 29.21798321 0 3.977912669 2.04505189 1.932852754 1.932852754 0.606904252 0 4.584777493 0.606904252 0.606904252 1.325999738 0.719095486 0.719095486 3.865667657 1.325999738 5.303843393 0 4.584777493 0.719095486 0 0.719095486 0.719095486 0.719095486 0 0 0 0.606904252 6.02288489 1.438147638 15.304709174 1.820655195 0.606904252 2.04505189 0.606904252 17.08030815 0 4.090080642 0 0.719095486 0 2.04505189 3.753505192 0.606904252 1.932852754 0 8.29236507 3.753505192 7.619302801 1.213757268 0 8.562665937 0 0.606904252 0.719095486 1.438147638 1.438147638 0 1.932852754 0.719095486 0 0 35.84709176 0.606904252 11.169693633 1.932852754 1.325999738 6.405452919 2.04505189 0 2.157257474 1.325999738 0 0.025458289 0 0.056520728 NA 0.02275568 0.013014822 0.007363243 0.097048935 0 0.182179753 4.853608548 2.960177691 0 0 0.059180557 0 0 0 0 0.953866668 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1325" 8.142691746 11.760729142 6.412715909 5.894384136 0.679809372 2.795235017 7.249199119 29.654934469 0 0.339892635 5.818447659 0.339892635 0.755820034 2.607275296 0.339892635 0 0 0.339892635 0.755820034 0.679809372 0.339892635 15.447062874 3.96692411 2.871206018 2.531311834 2.531311834 5.392967721 0.339892635 0.339892635 0 0 1.435629406 7.933836535 1.095712669 0 2.455361483 0 12.012708764 4.717894866 0 0 0 15.527619294 0 1.511597257 0.339892635 1.699541449 6.559748485 0 0 11.420812405 0.679809372 28.217609287 1.019714577 46.61986135 1.511597257 0.679809372 0 7.817795042 2.115428795 2.186581483 8.192975462 15.907608575 0.339892635 0.339892635 0 8.264219324 11.957664764 2.039414983 0.339892635 2.191406629 4.449246306 0 0.339892635 1.095712669 1.095712669 2.795235017 1.435629406 0.679809372 17.700090892 13.684180574 0 3.135145336 3.69817874 9.633373277 0 5.214584747 9.257496478 0.339892635 0.339892635 1.095712669 2.191406629 4.038095477 0 1.435629406 1.019714577 16.011407089 0.339892635 20.77939515 2.191406629 2.866403425 2.379325302 1.846688848 0 2.942401517 0.755820034 0 1.359608761 82.621748151 2.866403425 1.095712669 1.095712669 0.339892635 1.511597257 12.012708764 2.455361483 1.019714577 8.076220002 0 5.818447659 0.679809372 0 1.019714577 6.975663314 2.871206018 0.339892635 1.019714577 2.942401517 1.511597257 4.646707963 21.343156272 0 1.699541449 2.039414983 1.511597257 6.762220884 1.359608761 1.019714577 0.339892635 0.679809372 0.007078675 0.062040863 0.062321175 0.154436047 NA 0 0.039671964 0.040005493 0 0.046207912 0.197692274 0.620654155 0 0 0.023251288 0 0.030057038 0.017063105 0.015930971 0.023471268 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1525x1375" 0 0.665789039 36.519094854 3.036333032 1.18524432 12.144129016 8.655393991 15.97852662 0 0 4.367911534 5.180066137 0 0 0 1.18524432 0 0 0 0 35.13949528 5.699568057 2.516822595 0 2.370543993 0 13.703619729 0 0.665789039 1.331578275 9.320482458 0 1.331578275 1.18524432 0.665789039 0.665789039 0 20.132921564 23.70586136 0 0 2.370543993 10.65198723 0 0 0.665789039 2.516822595 0 0 1.18524432 1.851033359 1.851033359 7.989592386 1.851033359 4.367911534 0 0 0 0.665789039 1.331578275 4.367911534 1.331578275 6.511693154 0 0 2.516822595 7.843326103 5.033738675 11.31969625 0 0.665789039 0 0 1.331578275 1.18524432 0 0.665789039 0.665789039 0.665789039 28.740160702 0.665789039 1.851033359 3.848439002 0.665789039 6.738399969 0 1.18524432 0.665789039 0 0 0 0.665789039 11.691026451 0 0 0 5.992138143 2.370543993 15.8311245 10.067481262 0 1.331578275 1.851033359 1.997367541 9.480934334 7.323768631 1.331578275 0.665789039 0.665789039 3.182611861 0 1.18524432 1.18524432 1.851033359 13.022531223 1.18524432 0.665789039 0.665789039 1.331578275 16.64411989 0 0 1.331578275 0 7.257857569 4.741032428 11.999674445 0 2.663194682 0.665789039 5.992138143 1.18524432 2.370543993 0 3.036333032 3.329024064 4.514268384 1.331578275 0 7.777267139 0.216793485 0 0.03616758 0.088679728 NA 0.002300761 0.00779036 0 0.067389681 0 0 0.059619642 0 0 0 0 0.021540602 0.040296171 0.209993507 0.0032078 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1425" 0 0 11.61827535 1.659683751 0 29.87450476 0 0 0 0 0 1.659683751 0 0 0 0 0 0 0 0 0 6.638709603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.638709603 6.638709603 0 0 1.659683751 4.979019915 0 0 0 0 0 0 0 0 0 0 0 1.659683751 0 0 1.659683751 1.659683751 0 0 1.659683751 1.659683751 0 0 0 3.319365946 0 3.319365946 0 0 0 0 0 0 4.979019915 0 0 0 18.25750414 0 0 0 1.659683751 0 0 0 0 0 0 0 1.659683751 0 0 1.659683751 0 0 0 1.659683751 0 0 0 0 0 0 0 0 0 1.659683751 0 0 0 0 0 0 1.659683751 0 0 0 0 0 0 0 0 0 3.319365946 3.319365946 0 0 0 0 0 0 0 0 0 0 0 0 3.319365946 0.002419485 0 0.044304141 0.059751403 NA 0 0 0 0 0 0 0 0 0 0 0 0.017105494 0.147223409 0.03853228 0.00718535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1475" 0 0 1.119580913 0 1.730989309 0 2.850570222 0 1.119580913 0 5.192842002 1.119580913 0 0 0 0 1.119580913 0 1.119580913 3.461901719 1.730989309 2.850570222 0 1.119580913 0 0 3.358730325 0 1.730989309 0 0 0 9.774307956 1.119580913 0 2.850570222 0 4.478352839 30.23561628 1.730989309 0 0 2.239142094 0 0 8.956575699 0 1.119580913 0 0 0 0 7.431984096 1.730989309 36.04140856 0 1.730989309 0 6.312422915 0 21.27409153 3.461901719 6.923918499 1.119580913 1.730989309 3.970131403 0 3.461901719 1.730989309 0 2.239142094 0 0 0 0 1.119580913 1.119580913 0 0 10.282648824 0 0 23.51319952 1.119580913 0 0 0 5.701043813 0 0 0 1.119580913 0 2.239142094 0 0 3.970131403 1.119580913 1.119580913 6.209342148 0 1.730989309 0 0 3.461901719 0 1.119580913 1.119580913 1.119580913 0 0 0 0 1.730989309 1.119580913 0 1.119580913 61.57487634 0 0 0 0 0 0 0 4.478352839 1.119580913 0 0 1.730989309 2.850570222 0 1.119580913 0 1.119580913 0 0 0 0 20.15436532 0.038524871 0 0.081826063 0.141378798 NA 0 0 0.419286265 0 0 0 0.044551844 0 0 0.064059712 0 0.059293142 0.200837214 0.009512498 0.013407 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1525x1525" 9.827041364 6.85018696 22.511371071 13.88029203 2.923755915 73.399185831 0 2.40941604 0 0 2.40941604 0 0 0.803142293 0 0 1.606273571 0.803142293 0 5.675153127 0.803142293 8.824440132 0 0 2.40941604 2.40941604 16.149678131 0 0.803142293 5.622012558 0 0 2.515706332 0.856265102 0 0 0 22.990807095 8.363291925 0 0 0 4.583152295 0 0 10.168961871 0 2.568864013 1.659407395 2.120613622 16.2703047 0 8.137795566 0.803142293 18.4715265 0 0 0.856265102 11.24334253 3.726887193 9.41837535 16.628982974 8.545845149 0.803142293 0 0 23.918227886 5.781461846 6.939501647 0 2.40941604 4.281411418 0 0 0 3.31883761 2.462538673 0 0.803142293 13.158953118 0 0.803142293 40.42257906 3.31883761 6.425231527 0.803142293 1.659407395 11.759593806 0 0 0 0.803142293 1.659407395 1.712564039 0 0.856265102 12.154512839 0 8.084562876 7.666380367 0 0.803142293 2.462538673 3.726887193 5.044454139 0 1.606273571 0.803142293 53.08788506 3.212597833 0 0.803142293 0.856265102 4.015797562 21.691189561 0.856265102 1.659407395 59.73311196 2.976878724 0.803142293 0.856265102 0 0 14.462829489 6.992676286 8.545845149 14.871471494 0.803142293 0 0 3.212597833 0 0 0.803142293 5.900719241 7.228297774 4.281411418 0 0 52.191596968 0.025362913 0.126756313 0.116304675 0.23779714 NA 0 0.018946914 1.214318049 0 0 0.003751483 0 0 0 0 0 0.05004988 0.03346554 0.053230921 0.020285361 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
