"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial3" "Astrocyte" "ODMature2" "Ambiguous" "Inhibitory" "ODImmature1" "Microglia" "Excitatory" "Endothelial2" "Endothelial1" "Pericytes" "ODMature4" "ODMature1" "ODImmature2" "Ependymal" "ODMature3"
"325x1775" 0 0.710487875 25.58887731 7.640359296 0 9.418434863 1.420973301 2.220714258 3.552395653 0 0.710487875 0 1.510228832 0 0 0 0 2.309988942 0 0 2.131410475 8.615099889 1.599501067 0.710487875 6.483641824 3.552395653 13.770533499 1.510228832 4.973378026 0 3.552395653 0 9.235286413 0 0 1.420973301 0 14.660086018 9.507643348 0 0 0.799740957 3.020474368 0 0.799740957 0 0 0.710487875 0.799740957 0 0 2.131410475 7.904497991 2.841934885 58.435734247 0 0 0.710487875 12.07675539 0 0 1.420973301 3.020474368 0 1.510228832 0 9.329072327 2.931151432 0.710487875 0 0 0 0 0 0 0.799740957 1.420973301 0 0.799740957 28.611292931 0 0 3.020474368 0 2.131410475 0 1.420973301 7.815358932 0 0 0 0 0 1.510228832 0 0.710487875 2.841934885 6.394349943 9.235286413 4.262837978 0 0 3.198943201 2.220714258 11.814092621 0.799740957 0 2.131410475 0 2.931151432 0.710487875 0 0 11.36801491 7.283401934 0 1.510228832 2.220714258 0 1.420973301 0 0 0 2.931151432 4.530636163 8.793575631 4.798424411 3.198943201 1.420973301 0 7.815358932 0 1.510228832 3.641675842 1.510228832 1.420973301 0.799740957 0 0.710487875 13.59486224 0.000614472 0 0.007941206 0 NA 0.058741195 0.006399471 0 0 0.052536335 0 0 0 0 0.803543653 0 0 0.079134269 0.025666096 0.001438376 0.029991764 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"375x25" 0 0.603983883 0.902041551 2.770945568 0 5.839949995 1.410022046 0.902041551 1.208004733 0.95897999 2.369006529 0 0.902041551 0 0.902041551 0 2.014005929 0.451042056 0.603983883 0.603983883 0 26.211153447 1.861021541 1.055025939 4.028010757 1.410022046 12.113201515 3.480932097 0 1.506025434 3.616042996 0 1.208004733 3.825960207 1.410022046 0 0 23.993200119 6.024124159 0.451042056 0 0 1.659046789 75.67071071 0 41.908638604 0 5.32417593 0 0 0.451042056 0.902041551 29.213191723 2.110046284 67.10964956 0 1.410022046 0.603983883 3.012082151 1.410022046 48.3778273 3.423989907 1.506025434 0 0 0 9.128878997 4.631971602 0.451042056 0 1.35309792 0.451042056 0.902041551 0.902041551 0.95897999 10.84830162 5.992923211 0.603983883 0.902041551 5.696995646 0 3.520082643 67.64081245 1.917964473 1.055025939 0 6.809009512 2.110046284 0 12.053845284 1.055025939 4.51809004 1.35309792 16.237212868 0.603983883 0.603983883 1.35309792 0 8.957992558 2.465005424 17.048391172 1.410022046 7.426374772 1.35309792 0 1.055025939 0 0 0.902041551 0.902041551 0 0 1.410022046 1.410022046 11.413169995 0 0 131.346406455 1.208004733 31.162919647 0.451042056 0 0 0.603983883 8.869912833 2.770945568 26.385505244 0 1.055025939 0.95897999 15.967113948 0 1.506025434 0 6.443922706 3.463147193 5.896892185 0 0 62.108200333 0 0.037397299 0.009517612 0 NA 0.076976248 0.05357743 3.979576754 0.165973198 0.091694015 0.11033371 0.847480602 0 0.409419091 0.002533053 0.097867949 0 0 0 0.025712625 0.011053641 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
"375x75" 2.238098086 0.577683923 26.530539001 7.292045666 0 12.220589012 4.3308125 0 0 3.175501229 11.881809373 4.908503547 0 2.238098086 3.175501229 0 1.155311271 2.45249957 0.577683923 0 0.577683923 68.166221747 2.092714414 2.238098086 0 1.155311271 6.326373603 0 0 0.937403143 11.404613311 0 0 8.132176957 0 0 0 32.089484167 25.760771544 0.577683923 0 0 3.655968142 126.71432545 0 12.13106648 0.937403143 4.811279413 0.937403143 0 0 2.888302101 37.96131562 3.825705244 20.597735275 0 1.515087066 0 1.155311271 2.45249957 18.744556835 0 4.690597656 0 0 0.937403143 26.890274591 9.094044781 0 0 1.733002318 8.58917739 0 1.733002318 0.937403143 9.937774976 0.577683923 2.238098086 0 22.465204882 0.937403143 1.155311271 21.660482829 1.515087066 3.655968142 0 0.577683923 1.155311271 2.45249957 39.124584952 0 6.90407259 3.175501229 7.509616729 1.155311271 1.155311271 7.215645592 0 15.441460172 6.641514405 2.238098086 2.670405461 3.655968142 0.577683923 5.171055208 0 0 1.515087066 2.815782009 2.670405461 0 1.155311271 2.092714414 0.937403143 15.161381615 0.937403143 0 40.43811583 0.937403143 62.184028882 2.45249957 0.577683923 2.815782009 1.515087066 17.465204647 1.515087066 23.602751436 0 0.577683923 3.248104448 24.61102193 0 0 3.030126918 8.343056817 1.874815647 2.815782009 4.690597656 0 36.76466953 0 0.058228531 0.006785656 0 NA 0.069788095 0.068856295 2.554408694 0.260510483 0.118519699 0.078109403 0.743684111 0 0.221997127 0.030914418 0.011412982 0.003546036 0.029932541 0.026775792 0.033467459 0.022761586 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0
"375x125" 0 0 9.925984568 0.750854271 0 30.547010956 0 0 0 0 4.086064437 0 0 0 0 0 0 2.616929136 0 0.750854271 0 11.245537481 0 2.616929136 0.916769985 0 0.750854271 0.750854271 0 0 0 0 10.49468321 21.408318312 0.750854271 0 0.916769985 90.701850819 20.201079727 0 0 6.504562396 0 0 0 60.844751425 0 5.620338494 0 0 32.09024632 0 2.616929136 1.501727485 3.533699121 0 0 0 0.750854271 0.750854271 53.16187829 0 2.616929136 0 0 0 28.342210029 2.252520182 0.750854271 0 6.735629906 5.500698139 3.367783407 0 0 31.673527268 0 0 3.367783407 9.009214583 0 2.584398526 152.73240003 0.750854271 0 0 0 1.501727485 0 0 9.577913225 1.501727485 0 8.988130361 0 2.616929136 0 0 0 38.30972449 57.46554468 0 16.4216712 0 0.750854271 0 0 0 7.334316711 5.233902421 0 0 0.750854271 2.750334456 13.493241748 1.833544255 0 200.035925366 0 3.367783407 0 0 0 50.835043465 0 32.48457644 67.43960871 0 0 0 3.533699121 0 0 0.750854271 11.07964071 3.367783407 0 0 0 68.633931006 0.000410566 0 0.083507308 0 NA 0.058633479 0.032443436 4.275564677 0 0.022774112 0 0 0 0.075548503 0.034258206 0.010539107 0 0.211855602 0.1357548 0.035033252 0.02769564 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0
"375x175" 0 0 2.954849853 0 0 0 0 0 0 0 2.078505969 0 0.984951958 0 0 0 0 0 0 0 0 0 1.039247788 0 0 0.984951958 3.939807214 0 0 0 1.039247788 0 0 0.984951958 0 0 0 8.205411704 0 0 0 1.039247788 0 1.039247788 0 26.755440999 0 11.927763044 0 0 25.98360681 0.984951958 0 1.039247788 4.102702187 0 0 0 1.039247788 0.984951958 12.80384265 0 0 0 0.984951958 0 20.567683744 0 0 0 2.078505969 25.98360681 0 0 0 9.849257075 0.984951958 0 0 2.078505969 0 2.078505969 54.49100475 0 0.984951958 0 1.039247788 0 0 3.117750229 0 0 0.984951958 1.969887511 0 0 1.039247788 0 1.039247788 0 0 0 3.994097641 0 0 0 0.984951958 0.984951958 13.455957038 0 0 0 0.984951958 5.141867277 3.939807214 0 0 63.03243245 0 1.039247788 0 0 0 35.33289469 1.039247788 0 7.879530432 0 0 0 0 5.196265239 0 0 1.969887511 0 0 1.039247788 0 21.832896339 0.001134782 0 0.031019836 0 NA 0.037044319 0.02261226 2.511521671 0 0.034121102 0 0 0 0 0.010064451 0 0 0.108434757 0.056095482 0.003079835 0.023475839 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"375x225" 0 0 0 0 0 1.148028306 0 0 0 1.148028306 0 0 0 0 0 0 0.574019107 0 0 0 0 3.444060882 0 0 0.574019107 0.574019107 0.574019107 0.574019107 0 0 0.574019107 1.148028306 0.574019107 0.574019107 0 0.574019107 0 0 1.148028306 0 0 0 0 4.018107954 0 33.86582934 0 3.444060882 0 0 0 0.574019107 0.574019107 0 0.574019107 0.574019107 0 0 0 0 13.20365124 1.148028306 0 0 0 0 2.296021227 0 0 0 0.574019107 0 0 0 0 8.610146318 0 1.148028306 0 0 0 0 55.1047976 0 0 0 0 0 0 0.574019107 0 1.148028306 1.148028306 7.462135983 0 0 0 0 1.722011778 0 0 0 0.574019107 0 0 0 0 0 0 0.574019107 0 0 0.574019107 0 7.462135983 0.574019107 0 83.80080989 0 0 0 0 0 0.574019107 1.148028306 0.574019107 7.462135983 0.574019107 0 0 1.722011778 0 1.148028306 0.574019107 0 0.574019107 0 0 0 47.64072057 0 0 0.008157766 0 NA 0.02519859 0.011056208 1.658397991 0 0.012885141 0 0 0 0 0 0 0 0 0.01100569 0.009218028 0.006435622 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"375x275" 0 1.30786287 1.30786287 0 0 1.30786287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.923568676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.30786287 0 1.30786287 0 0 0 0 0 0 30.08135903 0 0 0 0 1.30786287 0 0 0 0 0 0 0 0 0 15.69552192 0 0 0 0 0 0 0 0 0 3.923568676 0 0 0 0 7.847080929 1.30786287 0 0 0 0 1.30786287 54.9242283 0 0 0 0 0 0 0 0 2.615680109 0 10.46304507 0 0 1.30786287 0 0 6.539282208 0 0 1.30786287 0 0 0 0 0 0 0 0 0 1.30786287 0 7.847080929 0 0 90.24309326 0 1.30786287 0 0 0 0 0 0 3.923568676 0 0 0 0 0 1.30786287 1.30786287 0 1.30786287 0 0 0 60.1645803 0 0 0.016664362 0 NA 0.015395887 0.014919507 1.855551519 0 0.028378527 0 0 0 0 0.004850377 0 0 0 0.026842889 0.00748433 0.015961849 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"375x325" 0 1.684849832 0 1.684849832 0 0 0.841577499 0 0.841577499 0 8.422629424 0 0 0 0.841577499 0 0 0 0 0 10.941369095 14.318576681 0 0 3.369683683 1.684849832 5.052864869 0.841577499 0 0 0.841577499 0 1.683181186 3.368031018 0 0 0.841577499 9.26251223 2.524763641 0 0 0 5.891122973 27.799184779 0 5.892838133 0 0.841577499 0 8.415860161 0.841577499 4.211261182 26.94421719 0 21.90340222 3.368031018 2.526427331 0 2.526427331 1.683181186 11.78203493 4.207988301 13.4643859 0 0 0 11.785543844 6.73604831 5.891122973 0 0.841577499 0 0 1.684849832 0 1.683181186 2.524763641 0.841577499 1.684849832 8.420888556 0 0 15.149235732 2.526427331 18.516413 0 2.524763641 0.841577499 1.684849832 6.739448238 0.841577499 5.054523929 0 0 0.841577499 0 10.947436539 1.684849832 8.417529151 2.524763641 1.683181186 0 3.366364627 0.841577499 0 0.841577499 0 4.209613473 0 5.891122973 0 0 1.684849832 0.841577499 9.260806656 0 0.841577499 12.6238546 0 22.731669038 0 0 0 0.841577499 5.052864869 0 3.368031018 0 0.841577499 1.684849832 24.41766764 0 0.841577499 5.049507229 2.526427331 0.841577499 5.054523929 0 0 6.732679319 0 0.037831863 0 0 NA 0.057656163 0.006767761 0.222852287 0.027156128 0.04341722 0.072738827 0.122566299 0 0 0.040516568 0.003176385 0.010175422 0 0.010417129 0.01701034 0.002014924 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
"375x375" 0 0 76.824635735 13.260455799 0.752629026 35.05958908 2.962724969 1.231515974 0 1.505301509 1.984145 0.752629026 0 0 2.210052486 0 1.231515974 2.463059872 0 1.45742346 0 12.627214929 0.905987289 2.210052486 1.658616315 3.594926723 4.420195441 0.752629026 0 1.505301509 0 1.984145 4.87434867 3.369047161 0 0 2.736817483 41.41180527 43.728061292 0 1.658616315 6.15764245 5.124925852 30.85664237 0 37.55311557 0 6.054152307 0 0 2.210052486 0.905987289 7.478601729 2.736817483 0 0 0 0 1.984145 0 25.619055715 0.752629026 4.44724422 0 0.752629026 0 21.333289421 7.861729681 0.752629026 0 0 1.231515974 0 1.45742346 1.231515974 10.704650694 0.752629026 0 0 50.988099106 0 1.45742346 57.60650736 0.752629026 0 0.752629026 0 0.752629026 0.752629026 4.515945925 0 0 0.905987289 7.693975634 0 1.984145 5.374016756 0 5.852843604 4.62132763 0 2.463059872 8.6435052 1.984145 6.283941093 0 1.505301509 0 0 0 0 0 0.752629026 0 20.173174982 0 0 140.89380016 0 7.526484364 0 1.231515974 1.231515974 0.752629026 3.763212971 8.744509874 30.051831098 0.752629026 0 0 6.021178269 0 4.022082812 1.45742346 5.374016756 1.505301509 0 0 0 89.19365521 0 0.013591946 0.022571213 0 NA 0.094604718 0.044115419 2.565068025 0.088820754 0.02265769 0.0457387 0.174737953 0 0.409486931 0.028716048 0.02435693 0 0 0.085847885 0.013359613 0.007971257 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"375x475" 0 1.361891809 35.88897201 1.105280656 3.000956879 27.495690932 10.974123261 15.47403559 0 0 7.401577709 0 1.361891809 0 0 0 1.105280656 7.62048518 1.361891809 0 0 7.99356914 1.105280656 0 0 1.105280656 4.61950754 0 1.361891809 0 0 0 6.888386664 3.791373207 0 1.105280656 0 31.091053208 11.962654206 0 0 1.105280656 0 0 0 0 0 0 1.361891809 0 1.361891809 1.361891809 4.67777816 7.62048518 22.10468224 0 0 1.361891809 14.624534419 0 2.210554156 0 9.868760629 1.361891809 0 1.895676223 15.812307909 2.210554156 5.153265016 0 1.105280656 3.791373207 0 0 1.105280656 1.361891809 0 0 0 56.815326656 0 0 11.470003658 9.632629234 2.210554156 1.105280656 0 0 0 11.05313442 0 0 0 1.361891809 1.105280656 1.361891809 8.842377088 0 15.158318833 2.723831317 0 8.842377088 6.809441932 0 5.724788196 1.105280656 1.105280656 5.526494855 0 13.697775854 0 0 1.895676223 0 3.829111973 0 0 1.361891809 0 16.57923614 0 0 1.361891809 1.105280656 3.315886351 14.097543217 17.116784459 0 0 1.895676223 4.421132223 0 12.15830655 0 2.723831317 4.896653863 1.895676223 0 1.361891809 15.514081563 0.005140333 0 0.032832576 0 NA 0.076356524 0.014445227 0.140690961 0 0.088041833 0 0 0.020048215 0 0.032762063 0.024607493 0.005776537 0.078909218 0.081089205 0.017313924 0.01209532 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"375x525" 0 0 22.79578301 2.849461673 0 33.48259966 0 1.424711097 0 0 2.849461673 0 0 0 0 0 0.712379421 2.849461673 0 0 0 2.137111827 0 0 2.137111827 0 4.274241359 0 0 0 0 0 0.712379421 0 0.712379421 0 1.424711097 18.52090734 10.68422738 0 0 0 0 0 0 0 0 0.712379421 0 0 0.712379421 0 0 2.137111827 0.712379421 0 0 0 0 0 0 0 2.849461673 0 0.712379421 0 5.699000343 0.712379421 0.712379421 0 0 0 0 0 0 0 0.712379421 0 0 19.94594699 0 0 0.712379421 0 0.712379421 0 0 2.849461673 0 0 0 2.137111827 0 0 0 0 0.712379421 0 1.424711097 0 0 0.712379421 7.83608734 1.424711097 7.12362748 0 0 0 0 3.561839486 0 0 0.712379421 1.424711097 0 0 0.712379421 2.849461673 0 0 0 0 0 0.712379421 1.424711097 2.849461673 7.83608734 0 0 0 0.712379421 0 0 0 3.561839486 0 2.137111827 0 0 7.12362748 0 0 0 0 NA 0.027313511 0 0 0.035411538 0 0 0 0 0.019230708 0 0 0 0 0.089180858 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"375x575" 0.691531151 0 1.994963498 11.390827137 0.654017118 1.298793709 8.596404331 43.611845924 1.999553448 0 15.842472026 2.03710468 0 0.691531151 0 0 1.303432347 1.303432347 0.654017118 20.137320618 6.54015025 17.821903576 2.681881271 2.03710468 14.947204464 0.654017118 3.947774208 1.34094638 2.032502791 4.690706153 34.308639484 0 7.877196467 1.308022297 0 14.362389816 1.345548269 41.16563827 1.303432347 0 0 0 7.344318275 0 0 1.34094638 0 7.204062626 1.298793709 0 0.649415229 4.634763706 3.943207295 7.858085438 52.35252076 3.340525088 1.383087562 0 29.661468628 3.943207295 2.616096403 5.199891139 7.175806604 0 1.957437526 12.495547861 5.900640564 7.241556366 6.577736986 0 1.303432347 0 0 0.649415229 0 0 0 1.303432347 1.99032486 4.648599194 0.691531151 1.303432347 3.256243057 7.527303647 3.373403459 0.654017118 0 1.345548269 4.601785643 9.746545979 3.307627554 1.962033732 2.07460975 0.654017118 0.691531151 0.654017118 29.06024648 0 15.778657272 10.94754131 8.502327622 2.644341978 0 15.224243124 1.345548269 1.303432347 0 1.308022297 0 7.250865803 1.34094638 0.654017118 0 19.074045789 8.502894153 0.691531151 1.345548269 2.032502791 0 30.313556818 9.680706966 0.649415229 0 1.383087562 4.639330619 1.962033732 5.872356315 1.34094638 7.344318275 1.308022297 37.546230974 0.649415229 45.57040631 0.654017118 3.256243057 6.592196975 3.947774208 1.383087562 0 0.654017118 0 0.022556957 0 0 NA 0.034475811 0 0 0.283291192 0.042399622 0.198772615 0 0.233530806 0.115400924 1.377476796 0.008374141 0.001354514 0 1.192653467 0.02177521 0.275670957 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"375x625" 0 0 0.967478522 0 1.935012803 0.967478522 0 0 0 0 0 0 1.935012803 0 0 0 0 3.870011649 0 0 1.935012803 7.062095877 3.531044555 0 0 0 0 0.967478522 0 0 0 3.192084228 0 2.902473836 0 0 0 42.57124805 1.935012803 0 0 0 0 0 0 0.967478522 0 0.967478522 0 0 3.870011649 0.967478522 0.967478522 2.563510274 0.967478522 0 0 0 0 0 14.51315029 0 0 1.596031752 0 0 7.062095877 0 2.902473836 0 0 0 0 0 0 0 3.192084228 0 0 3.192084228 0 0 2.902473836 2.563510274 1.935012803 0.967478522 0 4.15956275 0.967478522 0 0 3.531044555 1.935012803 0 2.563510274 0 2.902473836 0 1.935012803 4.837541755 92.88581919 0.967478522 0 0 0 0 0 1.596031752 0 0 0 0 111.7197456 0 11.17306665 0 0 14.075540486 0 0.967478522 0 0 0 0 7.40106106 6.772486923 21.28435149 0 0 0.967478522 0 0 0.967478522 0.967478522 0.967478522 0 15.48162392 0 0 0 0 0 0.07496443 0 NA 0.057476811 0.005580632 0 0 0.005269949 0.007598819 0 0 0.107243144 0.004995923 0.014703189 0.007209149 0 0.011391036 0.023383615 0.013343093 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"375x675" 0 1.019761083 16.026394543 7.676472099 3.059289263 3.520744067 6.575004359 25.381266892 0 0 20.818469609 1.664840649 0 0 0.833665019 0 1.664840649 3.332158614 0 0 7.671473248 9.907224411 12.498746196 2.682079522 2.873219975 3.332158614 19.455017758 2.498525593 0.83117563 0 5.364195345 0.83117563 42.3030402 5.557814856 0.83117563 0.83117563 0.833665019 34.235919899 16.020456682 0 0 0.833665019 20.626101024 0 0 7.04161036 5.555272721 9.333897622 1.853426102 30.558173035 0 1.850936713 10.000684981 7.411179515 8.619507745 0.833665019 0 0 35.207115245 1.664840649 11.020446064 3.701873395 11.378319393 0 2.870730586 1.853426102 25.923418935 7.217594671 21.648265339 0 2.495983458 1.019761083 1.853426102 0 0 0 8.316620127 3.513255069 1.019761083 24.259607911 0.83117563 0.833665019 19.91533655 52.23463676 33.760079435 2.682079522 4.160843949 2.500982984 1.853426102 0 0 2.500982984 1.850936713 3.332158614 1.019761083 10.095766292 20.101283953 0 32.677010561 1.667349963 0 4.349429485 7.689136552 1.662318439 8.336626806 2.039554956 0 1.664840649 0.833665019 19.049450615 0 0.83117563 0 2.493493986 5.74133934 0 0 21.768282089 0.83117563 29.073174266 0 0 0.833665019 0.83117563 5.180605032 0.833665019 1.664840649 1.019761083 7.500551099 0 31.113810676 1.019761083 0.83117563 1.667349963 2.873219975 3.515744541 3.334709524 0 0 12.50516828 0.146610483 0 2.621584453 0.184011716 NA 0.033154476 0.009199903 0.082178746 0.73763019 0 20.243979411 0 1.001925785 0.369903578 0.008928755 0.30231545 0 0 0.911466096 2.17597421 0.054023183 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0
"375x725" 1.850493139 0.799119455 88.359160544 9.782648926 0 60.473256731 16.7827941 10.093985259 0 0 5.593864221 1.295250021 2.649612594 1.5982444 1.850493139 0 1.850493139 8.941067444 4.491776812 0 0 8.983447211 3.944862615 0.799119455 0.799119455 1.5982444 9.125796913 0.799119455 0.799119455 1.5982444 0.799119455 6.645313801 3.196526791 0 0 0 8.790390174 65.615248582 36.000128698 0.799119455 0 5.240071827 6.897524072 0 0 0 22.365559783 0 0.799119455 0 6.350608211 6.897524072 10.38937782 23.499344728 45.091366426 0.799119455 0 0 14.080035121 0 0 2.397347725 9.590098511 0 0.799119455 5.593864221 18.681417435 2.893494421 2.397347725 0 0 0.799119455 0.799119455 0 0 0 8.932755972 0 2.649612594 84.6282154 1.850493139 0.799119455 6.283083767 5.551488756 8.487439714 13.53512098 1.850493139 3.196526791 0 0 0 2.397347725 0 0 2.094369476 0.799119455 7.192189693 0.799119455 18.462919959 12.936768651 0.799119455 2.893494421 11.035469198 18.826040912 11.472419165 0 0 0 0 10.050916503 0 0 0 0 4.794820662 0.799119455 0 1.5982444 0 3.448737539 0 0 0 1.850493139 6.098345006 10.287083466 26.269546285 0 1.295250021 1.295250021 22.37760412 0.799119455 0 2.893494421 8.133576906 2.649612594 2.094369476 0 0 28.3124152 0.717262737 0 12.091097888 2.103488569 NA 0 0.00170186 1.023647103 3.556604958 0 0.936149444 0 0 1.165630428 0 0 0 0 0.015832559 5.854539178 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
"375x775" 0 0 0 21.98264453 0 0 25.650171 0 0 0 0 0 0 0 0 0 0 0 0 3.664230451 0 10.9922314 0 0 0 0 0 0 0 0 0 0 0 7.328369787 0 3.664230451 0 10.9922314 7.328369787 0 0 0 3.664230451 0 0 0 3.664230451 0 0 0 0 0 10.9922314 0 47.62952192 0 0 0 0 0 0 14.65669171 14.65669171 0 0 0 3.664230451 0 7.328369787 0 0 0 0 0 0 0 7.328369787 3.664230451 0 0 0 0 3.664230451 0 0 0 3.664230451 36.64436711 10.9922314 0 0 0 0 3.664230451 0 0 0 0 18.31968317 10.9922314 0 3.664230451 0 3.664230451 0 0 3.664230451 0 0 7.328369787 0 0 3.664230451 0 3.664230451 3.664230451 0 0 3.664230451 0 0 0 0 0 0 0 0 0 0 3.664230451 18.31968317 7.328369787 0 0 10.9922314 3.664230451 0 7.328369787 0 0 0 0 0.332876773 0 NA 0.03346316 0 0 0.108176663 0.011758589 0.027322973 1.089921626 0.345767389 0 0 0.016273731 0 0 0 0.170434191 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"375x825" 0 0 5.817733171 3.878541458 0 3.878541458 2.908948962 4.848170153 0 0 0.969654261 0 0.969654261 0 0 0 0 0 0 0 0 0.969654261 0 0 0.969654261 1.939273506 0 0.969654261 0 0 9.695473106 0 0 0 0 0.969654261 0 4.848170153 0.969654261 0 0 0 6.78735548 0 0 0 4.848170153 0.969654261 0 0 0 0 3.878541458 2.908948962 13.57471261 1.939273506 0 0 9.695473106 0 0 6.78735548 1.939273506 0.969654261 0.969654261 0 0.969654261 2.908948962 0 0 0 0 0 0 0 0 0.969654261 0 0 15.51581464 0 0 3.878541458 0 2.908948962 0.969654261 0 3.878541458 0.969654261 5.817733171 0 0 0 0 0 0.969654261 6.78735548 0 9.695473106 0.969654261 0 0.969654261 0 1.939273506 0 3.878541458 0 6.78735548 5.817733171 0.969654261 0 0 0 0.969654261 5.817733171 0 0 0 0 2.908948962 0 0 0 0 2.908948962 0 0 0 0 0 2.908948962 1.939273506 0 0 0 0 0.969654261 0 0 0 0 0.004173832 0 0 NA 0.044768331 0.005876588 0 0 0.015947346 0.025016839 0.087246454 0.096099551 0 0.02163791 0 0 0.031698977 0.017819108 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"375x875" 0.820748664 0.410392533 3.558713875 15.209183603 2.192886933 2.603294594 26.425980518 17.832208677 0 0.820748664 3.558713875 0.820748664 0.410392533 0 0 0 0.686048255 0.410392533 0 1.096440788 0.410392533 17.959211905 8.091834208 0.820748664 0.410392533 1.782530802 2.603294594 1.096440788 1.372138269 7.393278299 8.214058744 1.096440788 1.782530802 1.641557083 7.546730308 2.051897897 1.096440788 24.38338245 5.206636787 0.820748664 0 1.506796919 18.369648045 0.686048255 1.096440788 0.410392533 35.19787569 0 0.410392533 0 1.096440788 3.969165867 9.169450377 6.572397065 62.99013033 0 0.410392533 0 2.7442945 0.686048255 0.820748664 24.358419374 9.861782696 0 0 0.820748664 8.502234966 3.699786067 24.65400542 0.686048255 0.820748664 0.410392533 0.820748664 0.410392533 0 1.231156325 3.699786067 0 2.878977648 6.162103638 0.686048255 0.686048255 3.283117612 20.254157694 2.7442945 0 3.013695352 13.00329919 6.15582976 0 0 4.655255881 5.61696012 0.410392533 3.013695352 4.379474527 15.888347113 0.686048255 37.511538204 10.958260964 0 17.523880974 0 0.686048255 2.878977648 8.085548816 2.192886933 4.103874654 0 3.565043164 0.410392533 1.096440788 0.410392533 0.410392533 10.817241736 0.410392533 0.686048255 1.231156325 0 3.289385309 0 0 0.820748664 1.506796919 10.69506941 0.410392533 0.820748664 1.372138269 0.820748664 0.686048255 17.523880974 0.686048255 1.782530802 1.506796919 1.231156325 8.214058744 0.820748664 3.283117612 0 0.410392533 0 0.043393127 0 0 NA 0.033318013 0.014015661 0 0.210645351 0.417318354 0.204838236 0.377431467 0.983364912 0.483905755 0.019920451 0 0.301038056 0 0 0.002329702 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
